depth,time,so
0.494025,2022-06-13 00:00:00,35.33448
0.494025,2022-06-13 06:00:00,35.33514
0.494025,2022-06-13 12:00:00,35.337193
0.494025,2022-06-13 18:00:00,35.340317
0.494025,2022-06-14 00:00:00,35.344307
0.494025,2022-06-14 06:00:00,35.35253
0.494025,2022-06-14 12:00:00,35.361835
0.494025,2022-06-14 18:00:00,35.367718
0.494025,2022-06-15 00:00:00,35.368164
0.494025,2022-06-15 06:00:00,35.3707
0.494025,2022-06-15 12:00:00,35.372604
0.494025,2022-06-15 18:00:00,35.371178
0.494025,2022-06-16 00:00:00,35.36782
0.494025,2022-06-16 06:00:00,35.36766
0.494025,2022-06-16 12:00:00,35.36746
0.494025,2022-06-16 18:00:00,35.357452
0.494025,2022-06-17 00:00:00,35.34959
0.494025,2022-06-17 06:00:00,35.338318
0.494025,2022-06-17 12:00:00,35.327156
0.494025,2022-06-17 18:00:00,35.322765
0.494025,2022-06-18 00:00:00,35.319855
0.494025,2022-06-18 06:00:00,35.31553
0.494025,2022-06-18 12:00:00,35.313274
0.494025,2022-06-18 18:00:00,35.311134
0.494025,2022-06-19 00:00:00,35.310467
0.494025,2022-06-19 06:00:00,35.311966
0.494025,2022-06-19 12:00:00,35.31459
0.494025,2022-06-19 18:00:00,35.31938
0.494025,2022-06-20 00:00:00,35.32556
0.494025,2022-06-20 06:00:00,35.338303
0.494025,2022-06-20 12:00:00,35.350445
0.494025,2022-06-20 18:00:00,35.35469
0.494025,2022-06-21 00:00:00,35.357994
0.494025,2022-06-21 06:00:00,35.36752
0.494025,2022-06-21 12:00:00,35.37931
0.494025,2022-06-21 18:00:00,35.383488
0.494025,2022-06-22 00:00:00,35.38093
0.494025,2022-06-22 06:00:00,35.38336
0.494025,2022-06-22 12:00:00,35.380634
0.494025,2022-06-22 18:00:00,35.37465
0.494025,2022-06-23 00:00:00,35.37002
0.494025,2022-06-23 06:00:00,35.363804
0.494025,2022-06-23 12:00:00,35.35765
0.494025,2022-06-23 18:00:00,35.35198
0.494025,2022-06-24 00:00:00,35.349503
0.494025,2022-06-24 06:00:00,35.34818
0.494025,2022-06-24 12:00:00,35.344254
0.494025,2022-06-24 18:00:00,35.33764
0.494025,2022-06-25 00:00:00,35.332447
0.494025,2022-06-25 06:00:00,35.331688
0.494025,2022-06-25 12:00:00,35.33047
0.494025,2022-06-25 18:00:00,35.326176
0.494025,2022-06-26 00:00:00,35.325752
0.494025,2022-06-26 06:00:00,35.325874
0.494025,2022-06-26 12:00:00,35.325237
0.494025,2022-06-26 18:00:00,35.32249
0.494025,2022-06-27 00:00:00,35.31858
0.494025,2022-06-27 06:00:00,35.317307
0.494025,2022-06-27 12:00:00,35.309185
0.494025,2022-06-27 18:00:00,35.30562
0.494025,2022-06-28 00:00:00,35.306656
0.494025,2022-06-28 06:00:00,35.310207
0.494025,2022-06-28 12:00:00,35.314396
0.494025,2022-06-28 18:00:00,35.317543
0.494025,2022-06-29 00:00:00,35.31923
0.494025,2022-06-29 06:00:00,35.32037
0.494025,2022-06-29 12:00:00,35.31929
0.494025,2022-06-29 18:00:00,35.318104
0.494025,2022-06-30 00:00:00,35.315353
0.494025,2022-06-30 06:00:00,35.31269
0.494025,2022-06-30 12:00:00,35.30859
0.494025,2022-06-30 18:00:00,35.305332
0.494025,2022-07-01 00:00:00,35.302822
0.494025,2022-07-01 06:00:00,35.302
0.494025,2022-07-01 12:00:00,35.30089
0.494025,2022-07-01 18:00:00,35.297558
0.494025,2022-07-02 00:00:00,35.295364
0.494025,2022-07-02 06:00:00,35.29617
0.494025,2022-07-02 12:00:00,35.297234
0.494025,2022-07-02 18:00:00,35.294724
0.494025,2022-07-03 00:00:00,35.294586
0.494025,2022-07-03 06:00:00,35.2968
0.494025,2022-07-03 12:00:00,35.299282
0.494025,2022-07-03 18:00:00,35.30206
0.494025,2022-07-04 00:00:00,35.307716
0.494025,2022-07-04 06:00:00,35.31517
0.494025,2022-07-04 12:00:00,35.32147
0.494025,2022-07-04 18:00:00,35.325413
0.494025,2022-07-05 00:00:00,35.322147
0.494025,2022-07-05 06:00:00,35.315445
0.494025,2022-07-05 12:00:00,35.31418
0.494025,2022-07-05 18:00:00,35.311996
0.494025,2022-07-06 00:00:00,35.31049
0.494025,2022-07-06 06:00:00,35.31083
0.494025,2022-07-06 12:00:00,35.311794
0.494025,2022-07-06 18:00:00,35.311016
0.494025,2022-07-07 00:00:00,35.31332
0.494025,2022-07-07 06:00:00,35.318325
0.494025,2022-07-07 12:00:00,35.324154
0.494025,2022-07-07 18:00:00,35.32614
0.494025,2022-07-08 00:00:00,35.324154
0.494025,2022-07-08 06:00:00,35.320793
0.494025,2022-07-08 12:00:00,35.31627
0.494025,2022-07-08 18:00:00,35.311237
0.494025,2022-07-09 00:00:00,35.30681
0.494025,2022-07-09 06:00:00,35.29871
0.494025,2022-07-09 12:00:00,35.291767
0.494025,2022-07-09 18:00:00,35.286797
0.494025,2022-07-10 00:00:00,35.280853
0.494025,2022-07-10 06:00:00,35.276714
0.494025,2022-07-10 12:00:00,35.272873
0.494025,2022-07-10 18:00:00,35.271954
0.494025,2022-07-11 00:00:00,35.272312
0.494025,2022-07-11 06:00:00,35.27682
0.494025,2022-07-11 12:00:00,35.282814
0.494025,2022-07-11 18:00:00,35.28285
0.494025,2022-07-12 00:00:00,35.280994
0.494025,2022-07-12 06:00:00,35.287796
0.494025,2022-07-12 12:00:00,35.291775
0.494025,2022-07-12 18:00:00,35.283176
0.494025,2022-07-13 00:00:00,35.273758
0.494025,2022-07-13 06:00:00,35.272213
0.494025,2022-07-13 12:00:00,35.27216
0.494025,2022-07-13 18:00:00,35.268612
0.494025,2022-07-14 00:00:00,35.254913
0.494025,2022-07-14 06:00:00,35.244648
0.494025,2022-07-14 12:00:00,35.233643
0.494025,2022-07-14 18:00:00,35.22402
0.494025,2022-07-15 00:00:00,35.215733
0.494025,2022-07-15 06:00:00,35.209858
0.494025,2022-07-15 12:00:00,35.204952
0.494025,2022-07-15 18:00:00,35.199112
0.494025,2022-07-16 00:00:00,35.19677
0.494025,2022-07-16 06:00:00,35.19926
0.494025,2022-07-16 12:00:00,35.204147
0.494025,2022-07-16 18:00:00,35.20023
0.494025,2022-07-17 00:00:00,35.190662
0.494025,2022-07-17 06:00:00,35.178226
0.494025,2022-07-17 12:00:00,35.17575
0.494025,2022-07-17 18:00:00,35.17979
0.494025,2022-07-18 00:00:00,35.181225
0.494025,2022-07-18 06:00:00,35.183834
0.494025,2022-07-18 12:00:00,35.18315
0.494025,2022-07-18 18:00:00,35.181503
0.494025,2022-07-19 00:00:00,35.18084
0.494025,2022-07-19 06:00:00,35.183243
0.494025,2022-07-19 12:00:00,35.18834
0.494025,2022-07-19 18:00:00,35.18611
0.494025,2022-07-20 00:00:00,35.185562
0.494025,2022-07-20 06:00:00,35.19071
0.494025,2022-07-20 12:00:00,35.195297
0.494025,2022-07-20 18:00:00,35.1962
0.494025,2022-07-21 00:00:00,35.19101
0.494025,2022-07-21 06:00:00,35.193027
0.494025,2022-07-21 12:00:00,35.191074
0.494025,2022-07-21 18:00:00,35.187943
0.494025,2022-07-22 00:00:00,35.18475
0.494025,2022-07-22 06:00:00,35.181576
0.494025,2022-07-22 12:00:00,35.179348
0.494025,2022-07-22 18:00:00,35.17611
0.494025,2022-07-23 00:00:00,35.17366
0.494025,2022-07-23 06:00:00,35.16767
0.494025,2022-07-23 12:00:00,35.164856
0.494025,2022-07-23 18:00:00,35.16228
0.494025,2022-07-24 00:00:00,35.161697
0.494025,2022-07-24 06:00:00,35.162136
0.494025,2022-07-24 12:00:00,35.163044
0.494025,2022-07-24 18:00:00,35.16384
0.494025,2022-07-25 00:00:00,35.163113
0.494025,2022-07-25 06:00:00,35.160744
0.494025,2022-07-25 12:00:00,35.157173
0.494025,2022-07-25 18:00:00,35.151638
0.494025,2022-07-26 00:00:00,35.14612
0.494025,2022-07-26 06:00:00,35.141434
0.494025,2022-07-26 12:00:00,35.139324
0.494025,2022-07-26 18:00:00,35.139965
0.494025,2022-07-27 00:00:00,35.1407
0.494025,2022-07-27 06:00:00,35.1483
0.494025,2022-07-27 12:00:00,35.15784
0.494025,2022-07-27 18:00:00,35.158028
0.494025,2022-07-28 00:00:00,35.1562
0.494025,2022-07-28 06:00:00,35.15831
0.494025,2022-07-28 12:00:00,35.159775
0.494025,2022-07-28 18:00:00,35.161366
0.494025,2022-07-29 00:00:00,35.16036
0.494025,2022-07-29 06:00:00,35.16982
0.494025,2022-07-29 12:00:00,35.17635
0.494025,2022-07-29 18:00:00,35.18125
0.494025,2022-07-30 00:00:00,35.18386
0.494025,2022-07-30 06:00:00,35.185818
0.494025,2022-07-30 12:00:00,35.187103
0.494025,2022-07-30 18:00:00,35.18852
0.494025,2022-07-31 00:00:00,35.19029
0.494025,2022-07-31 06:00:00,35.194607
0.494025,2022-07-31 12:00:00,35.19825
0.494025,2022-07-31 18:00:00,35.20189
0.494025,2022-08-01 00:00:00,35.20866
0.494025,2022-08-01 06:00:00,35.219418
0.494025,2022-08-01 12:00:00,35.229248
0.494025,2022-08-01 18:00:00,35.23937
0.494025,2022-08-02 00:00:00,35.246536
0.494025,2022-08-02 06:00:00,35.252888
0.494025,2022-08-02 12:00:00,35.25971
0.494025,2022-08-02 18:00:00,35.262768
0.494025,2022-08-03 00:00:00,35.2666
0.494025,2022-08-03 06:00:00,35.268257
0.494025,2022-08-03 12:00:00,35.26676
0.494025,2022-08-03 18:00:00,35.264305
0.494025,2022-08-04 00:00:00,35.261745
0.494025,2022-08-04 06:00:00,35.26361
0.494025,2022-08-04 12:00:00,35.266132
0.494025,2022-08-04 18:00:00,35.271137
0.494025,2022-08-05 00:00:00,35.27686
0.494025,2022-08-05 06:00:00,35.28953
0.494025,2022-08-05 12:00:00,35.313057
0.494025,2022-08-05 18:00:00,35.323273
0.494025,2022-08-06 00:00:00,35.331833
0.494025,2022-08-06 06:00:00,35.344837
0.494025,2022-08-06 12:00:00,35.355427
0.494025,2022-08-06 18:00:00,35.36378
0.494025,2022-08-07 00:00:00,35.362614
0.494025,2022-08-07 06:00:00,35.373013
0.494025,2022-08-07 12:00:00,35.382763
0.494025,2022-08-07 18:00:00,35.390926
0.494025,2022-08-08 00:00:00,35.39582
0.494025,2022-08-08 06:00:00,35.397205
0.494025,2022-08-08 12:00:00,35.401764
0.494025,2022-08-08 18:00:00,35.406048
0.494025,2022-08-09 00:00:00,35.40547
0.494025,2022-08-09 06:00:00,35.40528
0.494025,2022-08-09 12:00:00,35.404118
0.494025,2022-08-09 18:00:00,35.404545
0.494025,2022-08-10 00:00:00,35.405716
0.494025,2022-08-10 06:00:00,35.41234
0.494025,2022-08-10 12:00:00,35.420975
0.494025,2022-08-10 18:00:00,35.42814
0.494025,2022-08-11 00:00:00,35.433346
0.494025,2022-08-11 06:00:00,35.440826
0.494025,2022-08-11 12:00:00,35.45123
0.494025,2022-08-11 18:00:00,35.446182
0.494025,2022-08-12 00:00:00,35.44197
0.494025,2022-08-12 06:00:00,35.444553
0.494025,2022-08-12 12:00:00,35.45118
0.494025,2022-08-12 18:00:00,35.455296
0.494025,2022-08-13 00:00:00,35.45892
0.494025,2022-08-13 06:00:00,35.457336
0.494025,2022-08-13 12:00:00,35.45993
0.494025,2022-08-13 18:00:00,35.458515
0.494025,2022-08-14 00:00:00,35.459427
0.494025,2022-08-14 06:00:00,35.465794
0.494025,2022-08-14 12:00:00,35.479477
0.494025,2022-08-14 18:00:00,35.48387
0.494025,2022-08-15 00:00:00,35.482613
0.494025,2022-08-15 06:00:00,35.485764
0.494025,2022-08-15 12:00:00,35.47192
0.494025,2022-08-15 18:00:00,35.478558
0.494025,2022-08-16 00:00:00,35.472225
0.494025,2022-08-16 06:00:00,35.462112
0.494025,2022-08-16 12:00:00,35.455246
0.494025,2022-08-16 18:00:00,35.447178
0.494025,2022-08-17 00:00:00,35.44005
0.494025,2022-08-17 06:00:00,35.42912
0.494025,2022-08-17 12:00:00,35.426514
0.494025,2022-08-17 18:00:00,35.426666
0.494025,2022-08-18 00:00:00,35.430386
0.494025,2022-08-18 06:00:00,35.442104
0.494025,2022-08-18 12:00:00,35.464916
0.494025,2022-08-18 18:00:00,35.470856
0.494025,2022-08-19 00:00:00,35.473385
0.494025,2022-08-19 06:00:00,35.485485
0.494025,2022-08-19 12:00:00,35.487923
0.494025,2022-08-19 18:00:00,35.485703
0.494025,2022-08-20 00:00:00,35.484528
0.494025,2022-08-20 06:00:00,35.489265
0.494025,2022-08-20 12:00:00,35.48744
0.494025,2022-08-20 18:00:00,35.474777
0.494025,2022-08-21 00:00:00,35.469894
0.494025,2022-08-21 06:00:00,35.46854
0.494025,2022-08-21 12:00:00,35.466587
0.494025,2022-08-21 18:00:00,35.468704
0.494025,2022-08-22 00:00:00,35.473362
0.494025,2022-08-22 06:00:00,35.478165
0.494025,2022-08-22 12:00:00,35.481552
0.494025,2022-08-22 18:00:00,35.487
0.494025,2022-08-23 00:00:00,35.4926
0.494025,2022-08-23 06:00:00,35.494217
0.494025,2022-08-23 12:00:00,35.49102
0.494025,2022-08-23 18:00:00,35.491604
0.494025,2022-08-24 00:00:00,35.495174
0.494025,2022-08-24 06:00:00,35.49434
0.494025,2022-08-24 12:00:00,35.49017
0.494025,2022-08-24 18:00:00,35.491276
0.494025,2022-08-25 00:00:00,35.495533
0.494025,2022-08-25 06:00:00,35.49907
0.494025,2022-08-25 12:00:00,35.497643
0.494025,2022-08-25 18:00:00,35.497272
0.494025,2022-08-26 00:00:00,35.494766
0.494025,2022-08-26 06:00:00,35.49031
0.494025,2022-08-26 12:00:00,35.483723
0.494025,2022-08-26 18:00:00,35.47429
0.494025,2022-08-27 00:00:00,35.47172
0.494025,2022-08-27 06:00:00,35.46758
0.494025,2022-08-27 12:00:00,35.465157
0.494025,2022-08-27 18:00:00,35.462643
0.494025,2022-08-28 00:00:00,35.45967
0.494025,2022-08-28 06:00:00,35.459595
0.494025,2022-08-28 12:00:00,35.464127
0.494025,2022-08-28 18:00:00,35.4684
0.494025,2022-08-29 00:00:00,35.472847
0.494025,2022-08-29 06:00:00,35.48555
0.494025,2022-08-29 12:00:00,35.497417
0.494025,2022-08-29 18:00:00,35.492634
0.494025,2022-08-30 00:00:00,35.489105
0.494025,2022-08-30 06:00:00,35.493233
0.494025,2022-08-30 12:00:00,35.493572
0.494025,2022-08-30 18:00:00,35.48928
0.494025,2022-08-31 00:00:00,35.491146
0.494025,2022-08-31 06:00:00,35.498302
0.494025,2022-08-31 12:00:00,35.502163
0.494025,2022-08-31 18:00:00,35.50699
0.494025,2022-09-01 00:00:00,35.511555
0.494025,2022-09-01 06:00:00,35.519127
0.494025,2022-09-01 12:00:00,35.524677
0.494025,2022-09-01 18:00:00,35.5263
0.494025,2022-09-02 00:00:00,35.528618
0.494025,2022-09-02 06:00:00,35.532772
0.494025,2022-09-02 12:00:00,35.537086
0.494025,2022-09-02 18:00:00,35.5397
0.494025,2022-09-03 00:00:00,35.537884
0.494025,2022-09-03 06:00:00,35.538765
0.494025,2022-09-03 12:00:00,35.537518
0.494025,2022-09-03 18:00:00,35.53459
0.494025,2022-09-04 00:00:00,35.530426
0.494025,2022-09-04 06:00:00,35.526783
0.494025,2022-09-04 12:00:00,35.515404
0.494025,2022-09-04 18:00:00,35.5185
0.494025,2022-09-05 00:00:00,35.513565
0.494025,2022-09-05 06:00:00,35.517063
0.494025,2022-09-05 12:00:00,35.517723
0.494025,2022-09-05 18:00:00,35.51431
0.494025,2022-09-06 00:00:00,35.49799
0.494025,2022-09-06 06:00:00,35.514606
0.494025,2022-09-06 12:00:00,35.515545
0.494025,2022-09-06 18:00:00,35.51955
0.494025,2022-09-07 00:00:00,35.524532
0.494025,2022-09-07 06:00:00,35.532883
0.494025,2022-09-07 12:00:00,35.539585
0.494025,2022-09-07 18:00:00,35.542385
0.494025,2022-09-08 00:00:00,35.546173
0.494025,2022-09-08 06:00:00,35.551445
0.494025,2022-09-08 12:00:00,35.56034
0.494025,2022-09-08 18:00:00,35.56178
0.494025,2022-09-09 00:00:00,35.55502
0.494025,2022-09-09 06:00:00,35.55814
0.494025,2022-09-09 12:00:00,35.55778
0.494025,2022-09-09 18:00:00,35.545944
0.494025,2022-09-10 00:00:00,35.540607
0.494025,2022-09-10 06:00:00,35.548546
0.494025,2022-09-10 12:00:00,35.55084
0.494025,2022-09-10 18:00:00,35.546463
0.494025,2022-09-11 00:00:00,35.54323
0.494025,2022-09-11 06:00:00,35.554306
0.494025,2022-09-11 12:00:00,35.56227
0.494025,2022-09-11 18:00:00,35.556725
0.494025,2022-09-12 00:00:00,35.55007
0.494025,2022-09-12 06:00:00,35.546955
0.494025,2022-09-12 12:00:00,35.53146
0.494025,2022-09-12 18:00:00,35.50333
0.494025,2022-09-13 00:00:00,35.484917
0.494025,2022-09-13 06:00:00,35.466496
0.494025,2022-09-13 12:00:00,35.45043
0.494025,2022-09-13 18:00:00,35.442245
0.494025,2022-09-14 00:00:00,35.439865
0.494025,2022-09-14 06:00:00,35.44084
0.494025,2022-09-14 12:00:00,35.442474
0.494025,2022-09-14 18:00:00,35.44695
0.494025,2022-09-15 00:00:00,35.45334
0.494025,2022-09-15 06:00:00,35.46179
0.494025,2022-09-15 12:00:00,35.46843
0.494025,2022-09-15 18:00:00,35.474373
0.494025,2022-09-16 00:00:00,35.479454
0.494025,2022-09-16 06:00:00,35.48731
0.494025,2022-09-16 12:00:00,35.494205
0.494025,2022-09-16 18:00:00,35.49794
0.494025,2022-09-17 00:00:00,35.500374
0.494025,2022-09-17 06:00:00,35.507202
0.494025,2022-09-17 12:00:00,35.509453
0.494025,2022-09-17 18:00:00,35.509697
0.494025,2022-09-18 00:00:00,35.509666
0.494025,2022-09-18 06:00:00,35.51558
0.494025,2022-09-18 12:00:00,35.51842
0.494025,2022-09-18 18:00:00,35.51412
0.494025,2022-09-19 00:00:00,35.5087
0.494025,2022-09-19 06:00:00,35.505688
0.494025,2022-09-19 12:00:00,35.50817
0.494025,2022-09-19 18:00:00,35.51146
0.494025,2022-09-20 00:00:00,35.514843
0.494025,2022-09-20 06:00:00,35.52088
0.494025,2022-09-20 12:00:00,35.5291
0.494025,2022-09-20 18:00:00,35.5345
0.494025,2022-09-21 00:00:00,35.53823
0.494025,2022-09-21 06:00:00,35.544453
0.494025,2022-09-21 12:00:00,35.548744
0.494025,2022-09-21 18:00:00,35.54544
0.494025,2022-09-22 00:00:00,35.54401
0.494025,2022-09-22 06:00:00,35.54798
0.494025,2022-09-22 12:00:00,35.55129
0.494025,2022-09-22 18:00:00,35.552616
0.494025,2022-09-23 00:00:00,35.55474
0.494025,2022-09-23 06:00:00,35.562363
0.494025,2022-09-23 12:00:00,35.564213
0.494025,2022-09-23 18:00:00,35.56133
0.494025,2022-09-24 00:00:00,35.557037
0.494025,2022-09-24 06:00:00,35.558548
0.494025,2022-09-24 12:00:00,35.55977
0.494025,2022-09-24 18:00:00,35.56248
0.494025,2022-09-25 00:00:00,35.56514
0.494025,2022-09-25 06:00:00,35.573772
0.494025,2022-09-25 12:00:00,35.57683
0.494025,2022-09-25 18:00:00,35.57791
0.494025,2022-09-26 00:00:00,35.581116
0.494025,2022-09-26 06:00:00,35.590015
0.494025,2022-09-26 12:00:00,35.59217
0.494025,2022-09-26 18:00:00,35.592754
0.494025,2022-09-27 00:00:00,35.595417
0.494025,2022-09-27 06:00:00,35.602444
0.494025,2022-09-27 12:00:00,35.603374
0.494025,2022-09-27 18:00:00,35.603992
0.494025,2022-09-28 00:00:00,35.605553
0.494025,2022-09-28 06:00:00,35.60987
0.494025,2022-09-28 12:00:00,35.610325
0.494025,2022-09-28 18:00:00,35.609566
0.494025,2022-09-29 00:00:00,35.610645
0.494025,2022-09-29 06:00:00,35.614006
0.494025,2022-09-29 12:00:00,35.61584
0.494025,2022-09-29 18:00:00,35.615475
0.494025,2022-09-30 00:00:00,35.616043
0.494025,2022-09-30 06:00:00,35.619152
0.494025,2022-09-30 12:00:00,35.61936
0.494025,2022-09-30 18:00:00,35.61888
0.494025,2022-10-01 00:00:00,35.619045
0.494025,2022-10-01 06:00:00,35.619667
0.494025,2022-10-01 12:00:00,35.61987
0.494025,2022-10-01 18:00:00,35.621826
0.494025,2022-10-02 00:00:00,35.62465
0.494025,2022-10-02 06:00:00,35.62733
0.494025,2022-10-02 12:00:00,35.62881
0.494025,2022-10-02 18:00:00,35.631752
0.494025,2022-10-03 00:00:00,35.63534
0.494025,2022-10-03 06:00:00,35.640453
0.494025,2022-10-03 12:00:00,35.639927
0.494025,2022-10-03 18:00:00,35.64012
0.494025,2022-10-04 00:00:00,35.6429
0.494025,2022-10-04 06:00:00,35.64602
0.494025,2022-10-04 12:00:00,35.643936
0.494025,2022-10-04 18:00:00,35.63557
0.494025,2022-10-05 00:00:00,35.635654
0.494025,2022-10-05 06:00:00,35.637806
0.494025,2022-10-05 12:00:00,35.639034
0.494025,2022-10-05 18:00:00,35.641285
0.494025,2022-10-06 00:00:00,35.643436
0.494025,2022-10-06 06:00:00,35.64548
0.494025,2022-10-06 12:00:00,35.645275
0.494025,2022-10-06 18:00:00,35.6458
0.494025,2022-10-07 00:00:00,35.64841
0.494025,2022-10-07 06:00:00,35.65525
0.494025,2022-10-07 12:00:00,35.65108
0.494025,2022-10-07 18:00:00,35.65178
0.494025,2022-10-08 00:00:00,35.653797
0.494025,2022-10-08 06:00:00,35.656673
0.494025,2022-10-08 12:00:00,35.654457
0.494025,2022-10-08 18:00:00,35.65523
0.494025,2022-10-09 00:00:00,35.655964
0.494025,2022-10-09 06:00:00,35.653576
0.494025,2022-10-09 12:00:00,35.647224
0.494025,2022-10-09 18:00:00,35.645256
0.494025,2022-10-10 00:00:00,35.64145
0.494025,2022-10-10 06:00:00,35.63664
0.494025,2022-10-10 12:00:00,35.634903
0.494025,2022-10-10 18:00:00,35.63186
0.494025,2022-10-11 00:00:00,35.626083
0.494025,2022-10-11 06:00:00,35.615093
0.494025,2022-10-11 12:00:00,35.60908
0.494025,2022-10-11 18:00:00,35.61122
0.494025,2022-10-12 00:00:00,35.612797
0.494025,2022-10-12 06:00:00,35.608303
0.494025,2022-10-12 12:00:00,35.603886
0.494025,2022-10-12 18:00:00,35.60784
0.494025,2022-10-13 00:00:00,35.611042
0.494025,2022-10-13 06:00:00,35.606113
0.494025,2022-10-13 12:00:00,35.579067
0.494025,2022-10-13 18:00:00,35.584095
0.494025,2022-10-14 00:00:00,35.597595
0.494025,2022-10-14 06:00:00,35.58877
0.494025,2022-10-14 12:00:00,35.560104
0.494025,2022-10-14 18:00:00,35.566086
0.494025,2022-10-15 00:00:00,35.57279
0.494025,2022-10-15 06:00:00,35.559467
0.494025,2022-10-15 12:00:00,35.5528
0.494025,2022-10-15 18:00:00,35.555332
0.494025,2022-10-16 00:00:00,35.557266
0.494025,2022-10-16 06:00:00,35.547012
0.494025,2022-10-16 12:00:00,35.531403
0.494025,2022-10-16 18:00:00,35.532547
0.494025,2022-10-17 00:00:00,35.54101
0.494025,2022-10-17 06:00:00,35.539997
0.494025,2022-10-17 12:00:00,35.5407
0.494025,2022-10-17 18:00:00,35.5419
0.494025,2022-10-18 00:00:00,35.539875
0.494025,2022-10-18 06:00:00,35.526833
0.494025,2022-10-18 12:00:00,35.513676
0.494025,2022-10-18 18:00:00,35.524647
0.494025,2022-10-19 00:00:00,35.528297
0.494025,2022-10-19 06:00:00,35.509293
0.494025,2022-10-19 12:00:00,35.496204
0.494025,2022-10-19 18:00:00,35.50772
0.494025,2022-10-20 00:00:00,35.521267
0.494025,2022-10-20 06:00:00,35.51717
0.494025,2022-10-20 12:00:00,35.511387
0.494025,2022-10-20 18:00:00,35.51387
0.494025,2022-10-21 00:00:00,35.51755
0.494025,2022-10-21 06:00:00,35.51304
0.494025,2022-10-21 12:00:00,35.50627
0.494025,2022-10-21 18:00:00,35.505207
0.494025,2022-10-22 00:00:00,35.500473
0.494025,2022-10-22 06:00:00,35.4954
0.494025,2022-10-22 12:00:00,35.478855
0.494025,2022-10-22 18:00:00,35.481277
0.494025,2022-10-23 00:00:00,35.475044
0.494025,2022-10-23 06:00:00,35.44129
0.494025,2022-10-23 12:00:00,35.436275
0.494025,2022-10-23 18:00:00,35.43766
0.494025,2022-10-24 00:00:00,35.438473
0.494025,2022-10-24 06:00:00,35.439423
0.494025,2022-10-24 12:00:00,35.456978
0.494025,2022-10-24 18:00:00,35.47457
0.494025,2022-10-25 00:00:00,35.48693
0.494025,2022-10-25 06:00:00,35.49302
0.494025,2022-10-25 12:00:00,35.493095
0.494025,2022-10-25 18:00:00,35.497757
0.494025,2022-10-26 00:00:00,35.50231
0.494025,2022-10-26 06:00:00,35.492043
0.494025,2022-10-26 12:00:00,35.488796
0.494025,2022-10-26 18:00:00,35.507797
0.494025,2022-10-27 00:00:00,35.524376
0.494025,2022-10-27 06:00:00,35.51926
0.494025,2022-10-27 12:00:00,35.51246
0.494025,2022-10-27 18:00:00,35.528713
0.494025,2022-10-28 00:00:00,35.5487
0.494025,2022-10-28 06:00:00,35.555332
0.494025,2022-10-28 12:00:00,35.561783
0.494025,2022-10-28 18:00:00,35.574528
0.494025,2022-10-29 00:00:00,35.5859
0.494025,2022-10-29 06:00:00,35.594162
0.494025,2022-10-29 12:00:00,35.60053
0.494025,2022-10-29 18:00:00,35.605423
0.494025,2022-10-30 00:00:00,35.61603
0.494025,2022-10-30 06:00:00,35.623154
0.494025,2022-10-30 12:00:00,35.6352
0.494025,2022-10-30 18:00:00,35.64479
