depth,latitude,longitude,time,dissic,ph,talk
0.49402538,-32.25,115.25,2022-01-06,2.1086116,8.051749,2.413514
0.49402538,-32.25,115.25,2022-01-07,2.1083906,8.051161,2.4134243
0.49402538,-32.25,115.25,2022-01-08,2.1081698,8.05286,2.4133344
0.49402538,-32.25,115.25,2022-01-09,2.108354,8.057279,2.4134395
0.49402538,-32.25,115.25,2022-01-10,2.1085382,8.059819,2.413545
0.49402538,-32.25,115.25,2022-01-11,2.1087224,8.05733,2.41365
0.49402538,-32.25,115.25,2022-01-12,2.1089067,8.053783,2.4137552
0.49402538,-32.25,115.25,2022-01-13,2.1090913,8.054038,2.4138606
0.49402538,-32.25,115.25,2022-01-14,2.1092753,8.055155,2.4139657
0.49402538,-32.25,115.25,2022-01-15,2.1094596,8.054981,2.414071
0.49402538,-32.25,115.25,2022-01-16,2.1092496,8.056233,2.4140956
0.49402538,-32.25,115.25,2022-01-17,2.1090395,8.0561285,2.4141204
0.49402538,-32.25,115.25,2022-01-18,2.1088297,8.049195,2.414145
0.49402538,-32.25,115.25,2022-01-19,2.1086195,8.043023,2.4141695
0.49402538,-32.25,115.25,2022-01-20,2.1084096,8.040158,2.4141943
0.49402538,-32.25,115.25,2022-01-21,2.1081994,8.036652,2.414219
0.49402538,-32.25,115.25,2022-01-22,2.1079895,8.033866,2.4142437
0.49402538,-32.25,115.25,2022-01-23,2.1079807,8.032757,2.4142482
0.49402538,-32.25,115.25,2022-01-24,2.1079721,8.038227,2.414253
0.49402538,-32.25,115.25,2022-01-25,2.1079636,8.0448065,2.4142573
0.49402538,-32.25,115.25,2022-01-26,2.107955,8.046262,2.4142616
0.49402538,-32.25,115.25,2022-01-27,2.1079462,8.046926,2.4142663
0.49402538,-32.25,115.25,2022-01-28,2.1079376,8.047793,2.4142706
0.49402538,-32.25,115.25,2022-01-29,2.107929,8.044178,2.4142752
0.49402538,-32.25,115.25,2022-01-30,2.1078737,8.043309,2.4142642
0.49402538,-32.25,115.25,2022-01-31,2.1078181,8.048749,2.4142532
0.49402538,-32.25,115.25,2022-02-01,2.1077628,8.052578,2.414242
0.49402538,-32.25,115.25,2022-02-02,2.1077075,8.053372,2.414231
0.49402538,-32.25,115.25,2022-02-03,2.107652,8.050051,2.41422
0.49402538,-32.25,115.25,2022-02-04,2.1075966,8.044409,2.4142091
0.49402538,-32.25,115.25,2022-02-05,2.1075413,8.037439,2.4141982
0.49402538,-32.25,115.25,2022-02-06,2.1077337,8.03903,2.414438
0.49402538,-32.25,115.25,2022-02-07,2.1079266,8.047874,2.414678
0.49402538,-32.25,115.25,2022-02-08,2.1081192,8.0482235,2.414918
0.49402538,-32.25,115.25,2022-02-09,2.1083117,8.047641,2.4151578
0.49402538,-32.25,115.25,2022-02-10,2.1085043,8.048106,2.4153976
0.49402538,-32.25,115.25,2022-02-11,2.108697,8.043735,2.4156377
0.49402538,-32.25,115.25,2022-02-12,2.1088896,8.043872,2.4158776
0.49402538,-32.25,115.25,2022-02-13,2.108023,8.045647,2.4155202
0.49402538,-32.25,115.25,2022-02-14,2.1071563,8.041004,2.415163
0.49402538,-32.25,115.25,2022-02-15,2.1062899,8.035217,2.414806
0.49402538,-32.25,115.25,2022-02-16,2.1054232,8.033788,2.4144485
0.49402538,-32.25,115.25,2022-02-17,2.1045566,8.03578,2.414091
0.49402538,-32.25,115.25,2022-02-18,2.10369,8.036251,2.413734
0.49402538,-32.25,115.25,2022-02-19,2.1028233,8.034756,2.4133766
0.49402538,-32.25,115.25,2022-02-20,2.1024394,8.036263,2.4130945
0.49402538,-32.25,115.25,2022-02-21,2.1020555,8.037547,2.4128125
0.49402538,-32.25,115.25,2022-02-22,2.1016715,8.037887,2.4125304
0.49402538,-32.25,115.25,2022-02-23,2.1012878,8.04009,2.4122486
0.49402538,-32.25,115.25,2022-02-24,2.1009035,8.04096,2.4119666
0.49402538,-32.25,115.25,2022-02-25,2.1005197,8.039644,2.4116843
0.49402538,-32.25,115.25,2022-02-26,2.1001358,8.040481,2.4114025
0.49402538,-32.25,115.25,2022-02-27,2.1000907,8.0429,2.411428
0.49402538,-32.25,115.25,2022-02-28,2.1000457,8.0415325,2.4114535
0.49402538,-32.25,115.25,2022-03-01,2.1000006,8.041851,2.411479
0.49402538,-32.25,115.25,2022-03-02,2.0999556,8.046309,2.4115043
0.49402538,-32.25,115.25,2022-03-03,2.0999105,8.048606,2.4115298
0.49402538,-32.25,115.25,2022-03-04,2.0998654,8.048756,2.4115555
0.49402538,-32.25,115.25,2022-03-05,2.0998206,8.048166,2.411581
0.49402538,-32.25,115.25,2022-03-06,2.0996103,8.046624,2.4116077
0.49402538,-32.25,115.25,2022-03-07,2.0994,8.046509,2.4116344
0.49402538,-32.25,115.25,2022-03-08,2.09919,8.047246,2.4116614
0.49402538,-32.25,115.25,2022-03-09,2.0989797,8.045555,2.4116883
0.49402538,-32.25,115.25,2022-03-10,2.0987694,8.043104,2.4117153
0.49402538,-32.25,115.25,2022-03-11,2.0985594,8.042326,2.4117422
0.49402538,-32.25,115.25,2022-03-12,2.0983493,8.0418415,2.411769
0.49402538,-32.25,115.25,2022-03-13,2.0981545,8.039414,2.411685
0.49402538,-32.25,115.25,2022-03-14,2.09796,8.036399,2.411601
0.49402538,-32.25,115.25,2022-03-15,2.0977657,8.038098,2.4115171
0.49402538,-32.25,115.25,2022-03-16,2.0975711,8.04148,2.411433
0.49402538,-32.25,115.25,2022-03-17,2.0973766,8.040989,2.411349
0.49402538,-32.25,115.25,2022-03-18,2.097182,8.039869,2.4112651
0.49402538,-32.25,115.25,2022-03-19,2.0969875,8.042369,2.4111812
0.49402538,-32.25,115.25,2022-03-20,2.0967891,8.045113,2.4109783
0.49402538,-32.25,115.25,2022-03-21,2.0965908,8.046834,2.4107757
0.49402538,-32.25,115.25,2022-03-22,2.0963922,8.048874,2.4105728
0.49402538,-32.25,115.25,2022-03-23,2.0961936,8.050153,2.4103703
0.49402538,-32.25,115.25,2022-03-24,2.0959952,8.051157,2.4101675
0.49402538,-32.25,115.25,2022-03-25,2.0957966,8.050593,2.4099648
0.49402538,-32.25,115.25,2022-03-26,2.0955982,8.048036,2.4097621
0.49402538,-32.25,115.25,2022-03-27,2.0945795,8.048271,2.4091082
0.49402538,-32.25,115.25,2022-03-28,2.0935605,8.050141,2.408454
0.49402538,-32.25,115.25,2022-03-29,2.0925417,8.050261,2.4078002
0.49402538,-32.25,115.25,2022-03-30,2.091523,8.05068,2.4071462
0.49402538,-32.25,115.25,2022-03-31,2.0905042,8.051471,2.4064922
0.49402538,-32.25,115.25,2022-04-01,2.0894852,8.051521,2.405838
0.49402538,-32.25,115.25,2022-04-02,2.0884664,8.047801,2.405184
0.49402538,-32.25,115.25,2022-04-03,2.0878289,8.043578,2.4048238
0.49402538,-32.25,115.25,2022-04-04,2.0871916,8.04448,2.4044633
0.49402538,-32.25,115.25,2022-04-05,2.0865545,8.047462,2.4041028
0.49402538,-32.25,115.25,2022-04-06,2.085917,8.048307,2.4037423
0.49402538,-32.25,115.25,2022-04-07,2.0852797,8.048407,2.4033818
0.49402538,-32.25,115.25,2022-04-08,2.0846424,8.048511,2.4030216
0.49402538,-32.25,115.25,2022-04-09,2.084005,8.050332,2.4026608
0.49402538,-32.25,115.25,2022-04-10,2.0840085,8.052473,2.4027767
0.49402538,-32.25,115.25,2022-04-11,2.084012,8.053579,2.4028928
0.49402538,-32.25,115.25,2022-04-12,2.0840158,8.054721,2.4030087
0.49402538,-32.25,115.25,2022-04-13,2.0840192,8.056376,2.4031246
0.49402538,-32.25,115.25,2022-04-14,2.0840228,8.057402,2.4032404
0.49402538,-32.25,115.25,2022-04-15,2.0840263,8.057581,2.4033563
0.49402538,-32.25,115.25,2022-04-16,2.08403,8.058379,2.4034722
0.49402538,-32.25,115.25,2022-04-17,2.0841093,8.060158,2.4034333
0.49402538,-32.25,115.25,2022-04-18,2.0841887,8.061322,2.4033945
0.49402538,-32.25,115.25,2022-04-19,2.0842679,8.0616665,2.4033554
0.49402538,-32.25,115.25,2022-04-20,2.0843472,8.062112,2.4033165
0.49402538,-32.25,115.25,2022-04-21,2.0844266,8.062967,2.4032776
0.49402538,-32.25,115.25,2022-04-22,2.084506,8.063821,2.4032388
0.49402538,-32.25,115.25,2022-04-23,2.0845852,8.063833,2.4031997
0.49402538,-32.25,115.25,2022-04-24,2.084331,8.062089,2.402889
0.49402538,-32.25,115.25,2022-04-25,2.0840766,8.061378,2.402578
0.49402538,-32.25,115.25,2022-04-26,2.0838225,8.063549,2.4022672
0.49402538,-32.25,115.25,2022-04-27,2.0835683,8.065421,2.4019563
0.49402538,-32.25,115.25,2022-04-28,2.0833142,8.06635,2.4016454
0.49402538,-32.25,115.25,2022-04-29,2.0830598,8.067606,2.4013345
0.49402538,-32.25,115.25,2022-04-30,2.0828056,8.068439,2.4010239
0.49402538,-32.25,115.25,2022-05-01,2.0833948,8.068715,2.4014697
0.49402538,-32.25,115.25,2022-05-02,2.083984,8.068588,2.4019158
0.49402538,-32.25,115.25,2022-05-03,2.084573,8.069377,2.4023616
0.49402538,-32.25,115.25,2022-05-04,2.085162,8.070926,2.4028077
0.49402538,-32.25,115.25,2022-05-05,2.085751,8.072189,2.4032538
0.49402538,-32.25,115.25,2022-05-06,2.0863404,8.073511,2.4036996
0.49402538,-32.25,115.25,2022-05-07,2.0869296,8.074084,2.4041455
0.49402538,-32.25,115.25,2022-05-08,2.0869973,8.072578,2.4042008
0.49402538,-32.25,115.25,2022-05-09,2.0870652,8.070446,2.4042559
0.49402538,-32.25,115.25,2022-05-10,2.0871332,8.071286,2.404311
0.49402538,-32.25,115.25,2022-05-11,2.087201,8.0735855,2.404366
0.49402538,-32.25,115.25,2022-05-12,2.087269,8.074606,2.404421
0.49402538,-32.25,115.25,2022-05-13,2.087337,8.075075,2.4044762
0.49402538,-32.25,115.25,2022-05-14,2.087405,8.077626,2.4045312
0.49402538,-32.25,115.25,2022-05-15,2.0868409,8.080058,2.4039621
0.49402538,-32.25,115.25,2022-05-16,2.0862768,8.078453,2.403393
0.49402538,-32.25,115.25,2022-05-17,2.0857127,8.076228,2.402824
0.49402538,-32.25,115.25,2022-05-18,2.0851488,8.076299,2.4022548
0.49402538,-32.25,115.25,2022-05-19,2.084585,8.074688,2.4016857
0.49402538,-32.25,115.25,2022-05-20,2.0840209,8.071843,2.4011166
0.49402538,-32.25,115.25,2022-05-21,2.0834568,8.069261,2.4005477
0.49402538,-32.25,115.25,2022-05-22,2.0831084,8.065846,2.4001582
0.49402538,-32.25,115.25,2022-05-23,2.0827603,8.064909,2.3997686
0.49402538,-32.25,115.25,2022-05-24,2.082412,8.068886,2.399379
0.49402538,-32.25,115.25,2022-05-25,2.082064,8.070929,2.3989897
0.49402538,-32.25,115.25,2022-05-26,2.0817153,8.070814,2.3986
0.49402538,-32.25,115.25,2022-05-27,2.0813673,8.0721245,2.3982105
0.49402538,-32.25,115.25,2022-05-28,2.0810192,8.071986,2.397821
0.49402538,-32.25,115.25,2022-05-29,2.0813658,8.072717,2.398058
0.49402538,-32.25,115.25,2022-05-30,2.0817125,8.074407,2.398295
0.49402538,-32.25,115.25,2022-05-31,2.0820594,8.07526,2.3985322
0.49402538,-32.25,115.25,2022-06-01,2.0824063,8.075989,2.3987691
0.49402538,-32.25,115.25,2022-06-02,2.0827532,8.076998,2.3990064
0.49402538,-32.25,115.25,2022-06-03,2.0830998,8.077711,2.399243
0.49402538,-32.25,115.25,2022-06-04,2.0834467,8.077882,2.3994803
0.49402538,-32.25,115.25,2022-06-05,2.082885,8.078042,2.398987
0.49402538,-32.25,115.25,2022-06-06,2.0823233,8.077749,2.398494
0.49402538,-32.25,115.25,2022-06-07,2.0817616,8.07706,2.3980005
0.49402538,-32.25,115.25,2022-06-08,2.0812,8.07756,2.3975074
0.49402538,-32.25,115.25,2022-06-09,2.0806382,8.079446,2.3970141
0.49402538,-32.25,115.25,2022-06-10,2.0800767,8.082113,2.396521
0.49402538,-32.25,115.25,2022-06-11,2.0795147,8.081915,2.396028
0.49402538,-32.25,115.25,2022-06-12,2.0793989,8.082086,2.396056
0.49402538,-32.25,115.25,2022-06-13,2.079283,8.08689,2.3960838
0.49402538,-32.25,115.25,2022-06-14,2.0791671,8.089649,2.396112
0.49402538,-32.25,115.25,2022-06-15,2.0790513,8.08719,2.39614
0.49402538,-32.25,115.25,2022-06-16,2.0789354,8.083493,2.396168
0.49402538,-32.25,115.25,2022-06-17,2.0788195,8.0832815,2.396196
0.49402538,-32.25,115.25,2022-06-18,2.0787036,8.084437,2.3962238
0.49402538,-32.25,115.25,2022-06-19,2.0790994,8.0848255,2.3966084
0.49402538,-32.25,115.25,2022-06-20,2.0794954,8.084559,2.396993
0.49402538,-32.25,115.25,2022-06-21,2.0798912,8.083057,2.3973773
0.49402538,-32.25,115.25,2022-06-22,2.0802872,8.080836,2.3977618
0.49402538,-32.25,115.25,2022-06-23,2.0806832,8.078122,2.3981464
0.49402538,-32.25,115.25,2022-06-24,2.0810792,8.076281,2.3985307
0.49402538,-32.25,115.25,2022-06-25,2.081475,8.0756235,2.398915
0.49402538,-32.25,115.25,2022-06-26,2.081244,8.075067,2.3989134
0.49402538,-32.25,115.25,2022-06-27,2.0810125,8.076657,2.3989117
0.49402538,-32.25,115.25,2022-06-28,2.0807815,8.079612,2.3989103
0.49402538,-32.25,115.25,2022-06-29,2.0805502,8.081986,2.3989086
0.49402538,-32.25,115.25,2022-06-30,2.080319,8.083345,2.398907
0.49402538,-32.25,115.25,2022-07-01,2.080088,8.082525,2.3989053
0.49402538,-32.25,115.25,2022-07-02,2.0798566,8.080018,2.3989036
0.49402538,-32.25,115.25,2022-07-03,2.0804782,8.079703,2.399237
0.49402538,-32.25,115.25,2022-07-04,2.0811,8.080903,2.3995702
0.49402538,-32.25,115.25,2022-07-05,2.0817215,8.081675,2.3999033
0.49402538,-32.25,115.25,2022-07-06,2.0823433,8.081913,2.4002368
0.49402538,-32.25,115.25,2022-07-07,2.082965,8.081543,2.40057
0.49402538,-32.25,115.25,2022-07-08,2.0835867,8.08081,2.4009032
0.49402538,-32.25,115.25,2022-07-09,2.0842085,8.080779,2.4012365
0.49402538,-32.25,115.25,2022-07-10,2.0839305,8.083796,2.401083
0.49402538,-32.25,115.25,2022-07-11,2.0836525,8.086543,2.4009297
0.49402538,-32.25,115.25,2022-07-12,2.0833747,8.087807,2.4007764
0.49402538,-32.25,115.25,2022-07-13,2.0830967,8.089069,2.4006228
0.49402538,-32.25,115.25,2022-07-14,2.082819,8.090727,2.4004693
0.49402538,-32.25,115.25,2022-07-15,2.082541,8.0955,2.400316
0.49402538,-32.25,115.25,2022-07-16,2.0822632,8.09977,2.4001627
0.49402538,-32.25,115.25,2022-07-17,2.0823412,8.100407,2.40006
0.49402538,-32.25,115.25,2022-07-18,2.082419,8.100963,2.3999572
0.49402538,-32.25,115.25,2022-07-19,2.082497,8.10311,2.3998544
0.49402538,-32.25,115.25,2022-07-20,2.0825748,8.105566,2.3997517
0.49402538,-32.25,115.25,2022-07-21,2.082653,8.10653,2.399649
0.49402538,-32.25,115.25,2022-07-22,2.0827308,8.103232,2.3995461
0.49402538,-32.25,115.25,2022-07-23,2.082809,8.099783,2.3994434
0.49402538,-32.25,115.25,2022-07-24,2.0832956,8.100943,2.3996382
0.49402538,-32.25,115.25,2022-07-25,2.083782,8.102026,2.399833
0.49402538,-32.25,115.25,2022-07-26,2.0842688,8.101818,2.400028
0.49402538,-32.25,115.25,2022-07-27,2.0847554,8.099599,2.400223
0.49402538,-32.25,115.25,2022-07-28,2.085242,8.096467,2.4004178
0.49402538,-32.25,115.25,2022-07-29,2.0857286,8.095399,2.4006126
0.49402538,-32.25,115.25,2022-07-30,2.0862155,8.096207,2.4008076
0.49402538,-32.25,115.25,2022-07-31,2.0865633,8.096492,2.400724
0.49402538,-32.25,115.25,2022-08-01,2.086911,8.0949335,2.4006405
0.49402538,-32.25,115.25,2022-08-02,2.0872588,8.0932665,2.4005573
0.49402538,-32.25,115.25,2022-08-03,2.0876067,8.091595,2.4004738
0.49402538,-32.25,115.25,2022-08-04,2.0879543,8.091772,2.4003906
0.49402538,-32.25,115.25,2022-08-05,2.0883021,8.094245,2.400307
0.49402538,-32.25,115.25,2022-08-06,2.08865,8.097539,2.4002235
0.49402538,-32.25,115.25,2022-08-07,2.0891778,8.098313,2.4004436
0.49402538,-32.25,115.25,2022-08-08,2.089706,8.095987,2.4006636
0.49402538,-32.25,115.25,2022-08-09,2.0902338,8.096585,2.4008837
0.49402538,-32.25,115.25,2022-08-10,2.090762,8.098904,2.4011037
0.49402538,-32.25,115.25,2022-08-11,2.09129,8.0984955,2.4013238
0.49402538,-32.25,115.25,2022-08-12,2.091818,8.096488,2.4015439
0.49402538,-32.25,115.25,2022-08-13,2.092346,8.094519,2.4017637
0.49402538,-32.25,115.25,2022-08-14,2.0920982,8.0916195,2.4016192
0.49402538,-32.25,115.25,2022-08-15,2.0918505,8.089669,2.401475
0.49402538,-32.25,115.25,2022-08-16,2.0916028,8.090923,2.4013305
0.49402538,-32.25,115.25,2022-08-17,2.0913548,8.093329,2.4011862
0.49402538,-32.25,115.25,2022-08-18,2.0911071,8.093525,2.4010417
0.49402538,-32.25,115.25,2022-08-19,2.0908594,8.092785,2.4008975
0.49402538,-32.25,115.25,2022-08-20,2.0906117,8.092254,2.4007528
0.49402538,-32.25,115.25,2022-08-21,2.0904953,8.0922785,2.4007392
0.49402538,-32.25,115.25,2022-08-22,2.0903788,8.094595,2.4007256
0.49402538,-32.25,115.25,2022-08-23,2.0902622,8.095489,2.400712
0.49402538,-32.25,115.25,2022-08-24,2.0901458,8.093421,2.4006984
0.49402538,-32.25,115.25,2022-08-25,2.0900292,8.0910015,2.4006848
0.49402538,-32.25,115.25,2022-08-26,2.0899127,8.091783,2.4006712
0.49402538,-32.25,115.25,2022-08-27,2.0897963,8.09659,2.4006577
0.49402538,-32.25,115.25,2022-08-28,2.0895565,8.103441,2.4005563
0.49402538,-32.25,115.25,2022-08-29,2.0893166,8.108733,2.4004552
0.49402538,-32.25,115.25,2022-08-30,2.0890772,8.108964,2.4003541
0.49402538,-32.25,115.25,2022-08-31,2.0888374,8.106682,2.400253
0.49402538,-32.25,115.25,2022-09-01,2.0885975,8.105105,2.400152
0.49402538,-32.25,115.25,2022-09-02,2.088358,8.104857,2.4000509
0.49402538,-32.25,115.25,2022-09-03,2.088118,8.105296,2.3999498
0.49402538,-32.25,115.25,2022-09-04,2.087862,8.10658,2.3998454
0.49402538,-32.25,115.25,2022-09-05,2.087606,8.109429,2.3997412
0.49402538,-32.25,115.25,2022-09-06,2.0873497,8.11212,2.399637
0.49402538,-32.25,115.25,2022-09-07,2.0870936,8.113685,2.3995326
0.49402538,-32.25,115.25,2022-09-08,2.0868375,8.113509,2.3994284
0.49402538,-32.25,115.25,2022-09-09,2.0865812,8.109588,2.399324
0.49402538,-32.25,115.25,2022-09-10,2.0863252,8.107037,2.3992198
0.49402538,-32.25,115.25,2022-09-11,2.0866563,8.105656,2.3992655
0.49402538,-32.25,115.25,2022-09-12,2.0869873,8.104672,2.3993108
0.49402538,-32.25,115.25,2022-09-13,2.0873184,8.106817,2.3993566
0.49402538,-32.25,115.25,2022-09-14,2.0876496,8.10946,2.3994024
0.49402538,-32.25,115.25,2022-09-15,2.0879807,8.1119375,2.3994482
0.49402538,-32.25,115.25,2022-09-16,2.0883117,8.113954,2.3994937
0.49402538,-32.25,115.25,2022-09-17,2.0886428,8.114862,2.3995395
0.49402538,-32.25,115.25,2022-09-18,2.089113,8.114411,2.3998153
0.49402538,-32.25,115.25,2022-09-19,2.0895832,8.11552,2.4000912
0.49402538,-32.25,115.25,2022-09-20,2.0900533,8.117541,2.4003673
0.49402538,-32.25,115.25,2022-09-21,2.0905235,8.117498,2.4006433
0.49402538,-32.25,115.25,2022-09-22,2.0909936,8.117515,2.4009192
0.49402538,-32.25,115.25,2022-09-23,2.0914636,8.116281,2.4011953
0.49402538,-32.25,115.25,2022-09-24,2.091934,8.114993,2.4014714
0.49402538,-32.25,115.25,2022-09-25,2.092333,8.113779,2.401695
0.49402538,-32.25,115.25,2022-09-26,2.0927322,8.111682,2.4019186
0.49402538,-32.25,115.25,2022-09-27,2.0931313,8.110552,2.4021425
0.49402538,-32.25,115.25,2022-09-28,2.0935304,8.109933,2.4023662
0.49402538,-32.25,115.25,2022-09-29,2.0939295,8.10847,2.4025898
0.49402538,-32.25,115.25,2022-09-30,2.0943289,8.10643,2.4028137
0.49402538,-32.25,115.25,2022-10-01,2.094728,8.106129,2.4030373
0.49402538,-32.25,115.25,2022-10-02,2.0950923,8.1065,2.4031887
0.49402538,-32.25,115.25,2022-10-03,2.0954561,8.10498,2.40334
0.49402538,-32.25,115.25,2022-10-04,2.0958204,8.101235,2.4034913
0.49402538,-32.25,115.25,2022-10-05,2.0961845,8.099991,2.4036424
0.49402538,-32.25,115.25,2022-10-06,2.0965488,8.101069,2.4037938
0.49402538,-32.25,115.25,2022-10-07,2.0969129,8.099285,2.403945
0.49402538,-32.25,115.25,2022-10-08,2.097277,8.096046,2.4040964
0.49402538,-32.25,115.25,2022-10-09,2.097332,8.095789,2.404102
0.49402538,-32.25,115.25,2022-10-10,2.0973873,8.098119,2.404108
0.49402538,-32.25,115.25,2022-10-11,2.0974424,8.100641,2.4041138
0.49402538,-32.25,115.25,2022-10-12,2.0974977,8.102232,2.4041197
0.49402538,-32.25,115.25,2022-10-13,2.0975528,8.100837,2.4041255
0.49402538,-32.25,115.25,2022-10-14,2.0976079,8.097622,2.4041314
0.49402538,-32.25,115.25,2022-10-15,2.0976632,8.096376,2.4041374
0.49402538,-32.25,115.25,2022-10-16,2.0978131,8.097485,2.404267
0.49402538,-32.25,115.25,2022-10-17,2.0979636,8.098793,2.4043972
0.49402538,-32.25,115.25,2022-10-18,2.0981138,8.096894,2.4045272
0.49402538,-32.25,115.25,2022-10-19,2.098264,8.093999,2.4046571
0.49402538,-32.25,115.25,2022-10-20,2.0984142,8.093332,2.404787
0.49402538,-32.25,115.25,2022-10-21,2.0985644,8.092788,2.404917
0.49402538,-32.25,115.25,2022-10-22,2.0987146,8.089188,2.405047
0.49402538,-32.25,115.25,2022-10-23,2.0987842,8.088118,2.4049242
0.49402538,-32.25,115.25,2022-10-24,2.0988536,8.090998,2.4048011
0.49402538,-32.25,115.25,2022-10-25,2.0989232,8.093341,2.4046783
0.49402538,-32.25,115.25,2022-10-26,2.0989926,8.094372,2.4045553
0.49402538,-32.25,115.25,2022-10-27,2.099062,8.095308,2.4044323
