depth,latitude,longitude,time,dissic,ph,talk
0.49402538,-32.0,115.25,2022-01-21,2.1056123,8.037153,2.4130812
0.49402538,-32.0,115.25,2022-01-22,2.105533,8.033459,2.4131763
0.49402538,-32.0,115.25,2022-01-23,2.105408,8.031484,2.4130592
0.49402538,-32.0,115.25,2022-01-24,2.105283,8.039182,2.4129422
0.49402538,-32.0,115.25,2022-01-25,2.1051583,8.047805,2.4128253
0.49402538,-32.0,115.25,2022-01-26,2.1050334,8.049375,2.4127083
0.49402538,-32.0,115.25,2022-01-27,2.1049085,8.049364,2.4125912
0.49402538,-32.0,115.25,2022-01-28,2.1047835,8.0498705,2.4124742
0.49402538,-32.0,115.25,2022-01-29,2.1046586,8.046153,2.4123573
0.49402538,-32.0,115.25,2022-01-30,2.104776,8.044071,2.4124298
0.49402538,-32.0,115.25,2022-01-31,2.1048932,8.04839,2.4125025
0.49402538,-32.0,115.25,2022-02-01,2.1050105,8.052396,2.4125752
0.49402538,-32.0,115.25,2022-02-02,2.105128,8.053915,2.412648
0.49402538,-32.0,115.25,2022-02-03,2.105245,8.050821,2.4127204
0.49402538,-32.0,115.25,2022-02-04,2.1053624,8.044551,2.4127932
0.49402538,-32.0,115.25,2022-02-05,2.10548,8.038017,2.4128656
0.49402538,-32.0,115.25,2022-02-06,2.1057837,8.039577,2.4131439
0.49402538,-32.0,115.25,2022-02-07,2.1060877,8.047669,2.413422
0.49402538,-32.0,115.25,2022-02-08,2.1063912,8.048235,2.4137003
0.49402538,-32.0,115.25,2022-02-09,2.1066952,8.047834,2.4139783
0.49402538,-32.0,115.25,2022-02-10,2.106999,8.048066,2.4142568
0.49402538,-32.0,115.25,2022-02-11,2.107303,8.042695,2.414535
0.49402538,-32.0,115.25,2022-02-12,2.1076064,8.0412035,2.414813
0.49402538,-32.0,115.25,2022-02-13,2.1065228,8.043017,2.4143612
0.49402538,-32.0,115.25,2022-02-14,2.1054392,8.039194,2.4139094
0.49402538,-32.0,115.25,2022-02-15,2.1043556,8.034738,2.4134576
0.49402538,-32.0,115.25,2022-02-16,2.1032717,8.034672,2.4130058
0.49402538,-32.0,115.25,2022-02-17,2.1021879,8.0373335,2.412554
0.49402538,-32.0,115.25,2022-02-18,2.1011043,8.037934,2.4121022
0.49402538,-32.0,115.25,2022-02-19,2.1000204,8.035632,2.4116502
0.49402538,-32.0,115.25,2022-02-20,2.0993679,8.036171,2.4112566
0.49402538,-32.0,115.25,2022-02-21,2.098715,8.037616,2.4108632
0.49402538,-32.0,115.25,2022-02-22,2.0980623,8.037626,2.4104695
0.49402538,-32.0,115.25,2022-02-23,2.0974095,8.039526,2.4100761
0.49402538,-32.0,115.25,2022-02-24,2.096757,8.041923,2.4096823
0.49402538,-32.0,115.25,2022-02-25,2.0961041,8.04142,2.4092886
0.49402538,-32.0,115.25,2022-02-26,2.0954514,8.042041,2.4088953
0.49402538,-32.0,115.25,2022-02-27,2.095689,8.044527,2.4090471
0.49402538,-32.0,115.25,2022-02-28,2.0959268,8.04309,2.409199
0.49402538,-32.0,115.25,2022-03-01,2.0961645,8.042222,2.409351
0.49402538,-32.0,115.25,2022-03-02,2.0964022,8.04447,2.4095027
0.49402538,-32.0,115.25,2022-03-03,2.09664,8.046777,2.4096549
0.49402538,-32.0,115.25,2022-03-04,2.0968776,8.048526,2.4098067
0.49402538,-32.0,115.25,2022-03-05,2.0971153,8.048374,2.4099586
0.49402538,-32.0,115.25,2022-03-06,2.0970297,8.04648,2.4100587
0.49402538,-32.0,115.25,2022-03-07,2.096944,8.045928,2.4101586
0.49402538,-32.0,115.25,2022-03-08,2.0968583,8.046319,2.4102588
0.49402538,-32.0,115.25,2022-03-09,2.096773,8.044836,2.410359
0.49402538,-32.0,115.25,2022-03-10,2.096687,8.042902,2.410459
0.49402538,-32.0,115.25,2022-03-11,2.0966012,8.041542,2.4105592
0.49402538,-32.0,115.25,2022-03-12,2.096516,8.040644,2.410659
0.49402538,-32.0,115.25,2022-03-13,2.0960338,8.038689,2.4103763
0.49402538,-32.0,115.25,2022-03-14,2.0955517,8.035899,2.4100933
0.49402538,-32.0,115.25,2022-03-15,2.0950696,8.037608,2.4098105
0.49402538,-32.0,115.25,2022-03-16,2.0945876,8.041107,2.4095275
0.49402538,-32.0,115.25,2022-03-17,2.0941055,8.041366,2.409245
0.49402538,-32.0,115.25,2022-03-18,2.0936236,8.041123,2.408962
0.49402538,-32.0,115.25,2022-03-19,2.0931413,8.043921,2.408679
0.49402538,-32.0,115.25,2022-03-20,2.0931244,8.046928,2.4086342
0.49402538,-32.0,115.25,2022-03-21,2.0931072,8.048624,2.4085891
0.49402538,-32.0,115.25,2022-03-22,2.0930903,8.050484,2.4085443
0.49402538,-32.0,115.25,2022-03-23,2.0930734,8.051521,2.4084992
0.49402538,-32.0,115.25,2022-03-24,2.0930562,8.05227,2.4084544
0.49402538,-32.0,115.25,2022-03-25,2.0930393,8.050823,2.4084094
0.49402538,-32.0,115.25,2022-03-26,2.093022,8.046095,2.4083643
0.49402538,-32.0,115.25,2022-03-27,2.0919516,8.044903,2.407636
0.49402538,-32.0,115.25,2022-03-28,2.090881,8.047983,2.4069076
0.49402538,-32.0,115.25,2022-03-29,2.0898104,8.049946,2.406179
0.49402538,-32.0,115.25,2022-03-30,2.0887399,8.051508,2.4054506
0.49402538,-32.0,115.25,2022-03-31,2.0876694,8.051505,2.4047222
0.49402538,-32.0,115.25,2022-04-01,2.0865989,8.049587,2.4039936
0.49402538,-32.0,115.25,2022-04-02,2.0855284,8.044717,2.4032652
0.49402538,-32.0,115.25,2022-04-03,2.0849416,8.040898,2.402973
0.49402538,-32.0,115.25,2022-04-04,2.0843549,8.042982,2.4026802
0.49402538,-32.0,115.25,2022-04-05,2.0837681,8.046342,2.4023879
0.49402538,-32.0,115.25,2022-04-06,2.0831814,8.047381,2.4020953
0.49402538,-32.0,115.25,2022-04-07,2.0825946,8.047365,2.401803
0.49402538,-32.0,115.25,2022-04-08,2.082008,8.047477,2.4015102
0.49402538,-32.0,115.25,2022-04-09,2.0814211,8.04944,2.401218
0.49402538,-32.0,115.25,2022-04-10,2.081727,8.051167,2.4014914
0.49402538,-32.0,115.25,2022-04-11,2.0820327,8.05209,2.4017646
0.49402538,-32.0,115.25,2022-04-12,2.0823386,8.053158,2.402038
0.49402538,-32.0,115.25,2022-04-13,2.0826445,8.054647,2.4023116
0.49402538,-32.0,115.25,2022-04-14,2.0829504,8.056032,2.4025848
0.49402538,-32.0,115.25,2022-04-15,2.083256,8.057074,2.4028583
0.49402538,-32.0,115.25,2022-04-16,2.083562,8.058,2.4031315
0.49402538,-32.0,115.25,2022-04-17,2.0835707,8.059198,2.4030287
0.49402538,-32.0,115.25,2022-04-18,2.0835798,8.060205,2.402926
0.49402538,-32.0,115.25,2022-04-19,2.0835888,8.060615,2.4028232
0.49402538,-32.0,115.25,2022-04-20,2.0835977,8.061236,2.4027205
0.49402538,-32.0,115.25,2022-04-21,2.0836067,8.06219,2.4026177
0.49402538,-32.0,115.25,2022-04-22,2.0836158,8.062413,2.402515
0.49402538,-32.0,115.25,2022-04-23,2.0836246,8.06103,2.4024124
0.49402538,-32.0,115.25,2022-04-24,2.083423,8.059597,2.4021285
0.49402538,-32.0,115.25,2022-04-25,2.0832207,8.060663,2.4018447
0.49402538,-32.0,115.25,2022-04-26,2.0830188,8.06236,2.4015608
0.49402538,-32.0,115.25,2022-04-27,2.0828168,8.062496,2.401277
0.49402538,-32.0,115.25,2022-04-28,2.082615,8.062891,2.4009933
0.49402538,-32.0,115.25,2022-04-29,2.0824127,8.063709,2.4007096
0.49402538,-32.0,115.25,2022-04-30,2.082211,8.064163,2.400426
0.49402538,-32.0,115.25,2022-05-01,2.082842,8.064817,2.4009216
0.49402538,-32.0,115.25,2022-05-02,2.083473,8.065317,2.4014173
0.49402538,-32.0,115.25,2022-05-03,2.084104,8.066392,2.4019132
0.49402538,-32.0,115.25,2022-05-04,2.0847352,8.067897,2.402409
0.49402538,-32.0,115.25,2022-05-05,2.085366,8.069376,2.4029047
0.49402538,-32.0,115.25,2022-05-06,2.085997,8.071039,2.4034007
0.49402538,-32.0,115.25,2022-05-07,2.0866282,8.071263,2.4038963
0.49402538,-32.0,115.25,2022-05-08,2.0865004,8.069112,2.403793
0.49402538,-32.0,115.25,2022-05-09,2.0863729,8.067969,2.4036899
0.49402538,-32.0,115.25,2022-05-10,2.086245,8.069233,2.4035866
0.49402538,-32.0,115.25,2022-05-11,2.0861173,8.068628,2.4034834
0.49402538,-32.0,115.25,2022-05-12,2.0859895,8.067672,2.4033802
0.49402538,-32.0,115.25,2022-05-13,2.0858617,8.070529,2.403277
0.49402538,-32.0,115.25,2022-05-14,2.085734,8.073863,2.4031737
0.49402538,-32.0,115.25,2022-05-15,2.0852344,8.074867,2.4026623
0.49402538,-32.0,115.25,2022-05-16,2.0847352,8.07454,2.402151
0.49402538,-32.0,115.25,2022-05-17,2.084236,8.075059,2.4016402
0.49402538,-32.0,115.25,2022-05-18,2.0837364,8.074879,2.4011288
0.49402538,-32.0,115.25,2022-05-19,2.0832372,8.071716,2.4006176
0.49402538,-32.0,115.25,2022-05-20,2.0827377,8.067976,2.4001062
0.49402538,-32.0,115.25,2022-05-21,2.0822384,8.065031,2.3995953
0.49402538,-32.0,115.25,2022-05-22,2.0821366,8.061089,2.3994434
0.49402538,-32.0,115.25,2022-05-23,2.0820353,8.0616255,2.3992918
0.49402538,-32.0,115.25,2022-05-24,2.0819337,8.065037,2.3991401
0.49402538,-32.0,115.25,2022-05-25,2.081832,8.06711,2.3989882
0.49402538,-32.0,115.25,2022-05-26,2.0817304,8.06952,2.3988364
0.49402538,-32.0,115.25,2022-05-27,2.0816288,8.070329,2.3986847
0.49402538,-32.0,115.25,2022-05-28,2.0815272,8.068669,2.3985329
0.49402538,-32.0,115.25,2022-05-29,2.0815508,8.067978,2.3985763
0.49402538,-32.0,115.25,2022-05-30,2.0815747,8.068988,2.3986194
0.49402538,-32.0,115.25,2022-05-31,2.0815985,8.069864,2.3986628
0.49402538,-32.0,115.25,2022-06-01,2.0816221,8.071016,2.3987057
0.49402538,-32.0,115.25,2022-06-02,2.0816457,8.072781,2.398749
0.49402538,-32.0,115.25,2022-06-03,2.0816696,8.07415,2.3987923
0.49402538,-32.0,115.25,2022-06-04,2.0816934,8.073648,2.3988354
0.49402538,-32.0,115.25,2022-06-05,2.0813398,8.072679,2.3984482
0.49402538,-32.0,115.25,2022-06-06,2.080986,8.0733795,2.398061
0.49402538,-32.0,115.25,2022-06-07,2.0806324,8.075058,2.3976738
0.49402538,-32.0,115.25,2022-06-08,2.0802789,8.075618,2.3972867
0.49402538,-32.0,115.25,2022-06-09,2.079925,8.079405,2.3968995
0.49402538,-32.0,115.25,2022-06-10,2.0795715,8.081502,2.3965123
0.49402538,-32.0,115.25,2022-06-11,2.079218,8.078812,2.396125
0.49402538,-32.0,115.25,2022-06-12,2.079256,8.078685,2.396273
0.49402538,-32.0,115.25,2022-06-13,2.0792942,8.080815,2.3964207
0.49402538,-32.0,115.25,2022-06-14,2.0793324,8.08141,2.3965688
0.49402538,-32.0,115.25,2022-06-15,2.0793705,8.080071,2.3967166
0.49402538,-32.0,115.25,2022-06-16,2.0794086,8.079832,2.3968644
0.49402538,-32.0,115.25,2022-06-17,2.0794468,8.079123,2.3970122
0.49402538,-32.0,115.25,2022-06-18,2.079485,8.078451,2.39716
0.49402538,-32.0,115.25,2022-06-19,2.079825,8.078121,2.3975105
0.49402538,-32.0,115.25,2022-06-20,2.080165,8.077382,2.3978608
0.49402538,-32.0,115.25,2022-06-21,2.080505,8.076992,2.3982112
0.49402538,-32.0,115.25,2022-06-22,2.0808446,8.075582,2.3985617
0.49402538,-32.0,115.25,2022-06-23,2.0811849,8.074693,2.398912
0.49402538,-32.0,115.25,2022-06-24,2.0815248,8.073556,2.3992624
0.49402538,-32.0,115.25,2022-06-25,2.0818648,8.073332,2.3996127
0.49402538,-32.0,115.25,2022-06-26,2.081634,8.075316,2.399632
0.49402538,-32.0,115.25,2022-06-27,2.0814037,8.077432,2.3996513
0.49402538,-32.0,115.25,2022-06-28,2.081173,8.07884,2.3996708
0.49402538,-32.0,115.25,2022-06-29,2.0809426,8.079834,2.3996902
0.49402538,-32.0,115.25,2022-06-30,2.0807118,8.08056,2.3997092
0.49402538,-32.0,115.25,2022-07-01,2.0804815,8.078726,2.3997288
0.49402538,-32.0,115.25,2022-07-02,2.0802507,8.077394,2.399748
0.49402538,-32.0,115.25,2022-07-03,2.081095,8.078739,2.4001365
0.49402538,-32.0,115.25,2022-07-04,2.0819392,8.079421,2.4005253
0.49402538,-32.0,115.25,2022-07-05,2.0827835,8.079125,2.4009137
0.49402538,-32.0,115.25,2022-07-06,2.0836277,8.077676,2.4013023
0.49402538,-32.0,115.25,2022-07-07,2.084472,8.076963,2.401691
0.49402538,-32.0,115.25,2022-07-08,2.0853162,8.0774355,2.4020796
0.49402538,-32.0,115.25,2022-07-09,2.0861607,8.079643,2.402468
0.49402538,-32.0,115.25,2022-07-10,2.0855525,8.0829735,2.4021604
0.49402538,-32.0,115.25,2022-07-11,2.0849445,8.083586,2.4018526
0.49402538,-32.0,115.25,2022-07-12,2.0843363,8.08403,2.401545
0.49402538,-32.0,115.25,2022-07-13,2.0837283,8.085734,2.4012372
0.49402538,-32.0,115.25,2022-07-14,2.0831203,8.089669,2.4009297
0.49402538,-32.0,115.25,2022-07-15,2.0825121,8.09489,2.400622
0.49402538,-32.0,115.25,2022-07-16,2.0819042,8.095763,2.4003143
0.49402538,-32.0,115.25,2022-07-17,2.0822158,8.094259,2.4002955
0.49402538,-32.0,115.25,2022-07-18,2.0825274,8.096591,2.400277
0.49402538,-32.0,115.25,2022-07-19,2.0828393,8.100358,2.400258
0.49402538,-32.0,115.25,2022-07-20,2.0831509,8.101579,2.4002395
0.49402538,-32.0,115.25,2022-07-21,2.0834625,8.098462,2.4002206
0.49402538,-32.0,115.25,2022-07-22,2.083774,8.093774,2.400202
0.49402538,-32.0,115.25,2022-07-23,2.084086,8.091967,2.4001832
0.49402538,-32.0,115.25,2022-07-24,2.0846503,8.092626,2.4004135
0.49402538,-32.0,115.25,2022-07-25,2.0852146,8.093142,2.4006436
0.49402538,-32.0,115.25,2022-07-26,2.0857787,8.093869,2.4008737
0.49402538,-32.0,115.25,2022-07-27,2.0863433,8.093361,2.4011037
0.49402538,-32.0,115.25,2022-07-28,2.0869074,8.0899315,2.401334
0.49402538,-32.0,115.25,2022-07-29,2.0874717,8.087018,2.4015641
0.49402538,-32.0,115.25,2022-07-30,2.088036,8.08657,2.4017942
0.49402538,-32.0,115.25,2022-07-31,2.0882695,8.087172,2.4016945
0.49402538,-32.0,115.25,2022-08-01,2.0885026,8.08651,2.4015949
0.49402538,-32.0,115.25,2022-08-02,2.088736,8.084685,2.401495
0.49402538,-32.0,115.25,2022-08-03,2.0889692,8.082895,2.4013953
0.49402538,-32.0,115.25,2022-08-04,2.0892026,8.083556,2.4012957
0.49402538,-32.0,115.25,2022-08-05,2.0894358,8.085742,2.4011958
0.49402538,-32.0,115.25,2022-08-06,2.0896692,8.088687,2.401096
0.49402538,-32.0,115.25,2022-08-07,2.0901597,8.091352,2.4012833
0.49402538,-32.0,115.25,2022-08-08,2.09065,8.091732,2.4014704
0.49402538,-32.0,115.25,2022-08-09,2.0911405,8.092476,2.4016578
0.49402538,-32.0,115.25,2022-08-10,2.091631,8.092713,2.401845
0.49402538,-32.0,115.25,2022-08-11,2.0921214,8.091044,2.4020324
0.49402538,-32.0,115.25,2022-08-12,2.0926116,8.090361,2.4022195
0.49402538,-32.0,115.25,2022-08-13,2.0931022,8.089017,2.4024067
0.49402538,-32.0,115.25,2022-08-14,2.092673,8.086577,2.4021792
0.49402538,-32.0,115.25,2022-08-15,2.092244,8.086222,2.401952
0.49402538,-32.0,115.25,2022-08-16,2.0918152,8.087022,2.4017246
0.49402538,-32.0,115.25,2022-08-17,2.091386,8.08781,2.4014974
0.49402538,-32.0,115.25,2022-08-18,2.090957,8.086501,2.4012697
0.49402538,-32.0,115.25,2022-08-19,2.090528,8.0851555,2.4010425
0.49402538,-32.0,115.25,2022-08-20,2.0900989,8.08659,2.400815
0.49402538,-32.0,115.25,2022-08-21,2.0898626,8.088333,2.4007533
0.49402538,-32.0,115.25,2022-08-22,2.0896258,8.08892,2.4006915
0.49402538,-32.0,115.25,2022-08-23,2.0893893,8.088059,2.4006298
0.49402538,-32.0,115.25,2022-08-24,2.089153,8.087341,2.4005678
0.49402538,-32.0,115.25,2022-08-25,2.0889165,8.088472,2.400506
0.49402538,-32.0,115.25,2022-08-26,2.08868,8.09071,2.4004443
0.49402538,-32.0,115.25,2022-08-27,2.0884435,8.098289,2.4003825
0.49402538,-32.0,115.25,2022-08-28,2.0882003,8.105074,2.4003005
0.49402538,-32.0,115.25,2022-08-29,2.0879574,8.103756,2.4002187
0.49402538,-32.0,115.25,2022-08-30,2.0877144,8.101524,2.4001372
0.49402538,-32.0,115.25,2022-08-31,2.0874712,8.101875,2.4000552
0.49402538,-32.0,115.25,2022-09-01,2.0872283,8.10203,2.3999734
0.49402538,-32.0,115.25,2022-09-02,2.0869853,8.102329,2.3998919
0.49402538,-32.0,115.25,2022-09-03,2.086742,8.1037445,2.3998098
0.49402538,-32.0,115.25,2022-09-04,2.0867603,8.105178,2.3998377
0.49402538,-32.0,115.25,2022-09-05,2.0867784,8.107127,2.3998656
0.49402538,-32.0,115.25,2022-09-06,2.0867965,8.108415,2.3998933
0.49402538,-32.0,115.25,2022-09-07,2.0868146,8.107954,2.3999212
0.49402538,-32.0,115.25,2022-09-08,2.0868328,8.107076,2.3999488
0.49402538,-32.0,115.25,2022-09-09,2.0868511,8.105266,2.3999767
0.49402538,-32.0,115.25,2022-09-10,2.0868692,8.10412,2.4000046
0.49402538,-32.0,115.25,2022-09-11,2.0872371,8.1026745,2.4000974
0.49402538,-32.0,115.25,2022-09-12,2.087605,8.102182,2.4001904
0.49402538,-32.0,115.25,2022-09-13,2.0879729,8.105422,2.4002833
0.49402538,-32.0,115.25,2022-09-14,2.0883408,8.108258,2.400376
0.49402538,-32.0,115.25,2022-09-15,2.0887086,8.110156,2.400469
0.49402538,-32.0,115.25,2022-09-16,2.0890768,8.111703,2.4005618
0.49402538,-32.0,115.25,2022-09-17,2.0894446,8.112198,2.4006548
0.49402538,-32.0,115.25,2022-09-18,2.0900342,8.111206,2.400986
0.49402538,-32.0,115.25,2022-09-19,2.0906236,8.112274,2.401317
0.49402538,-32.0,115.25,2022-09-20,2.091213,8.113513,2.401648
0.49402538,-32.0,115.25,2022-09-21,2.0918026,8.112469,2.401979
0.49402538,-32.0,115.25,2022-09-22,2.092392,8.1114025,2.4023101
0.49402538,-32.0,115.25,2022-09-23,2.0929816,8.108667,2.4026408
0.49402538,-32.0,115.25,2022-09-24,2.0935712,8.107132,2.402972
0.49402538,-32.0,115.25,2022-09-25,2.093987,8.1055975,2.4031472
0.49402538,-32.0,115.25,2022-09-26,2.0944028,8.103248,2.4033227
0.49402538,-32.0,115.25,2022-09-27,2.0948186,8.102307,2.403498
0.49402538,-32.0,115.25,2022-09-28,2.0952344,8.101797,2.4036732
0.49402538,-32.0,115.25,2022-09-29,2.0956502,8.101074,2.4038484
0.49402538,-32.0,115.25,2022-09-30,2.0960662,8.099927,2.4040236
0.49402538,-32.0,115.25,2022-10-01,2.096482,8.099684,2.4041991
0.49402538,-32.0,115.25,2022-10-02,2.0966651,8.099843,2.404298
0.49402538,-32.0,115.25,2022-10-03,2.096848,8.0983715,2.4043972
0.49402538,-32.0,115.25,2022-10-04,2.0970309,8.095342,2.4044962
0.49402538,-32.0,115.25,2022-10-05,2.0972142,8.094611,2.4045951
0.49402538,-32.0,115.25,2022-10-06,2.0973973,8.094624,2.4046943
0.49402538,-32.0,115.25,2022-10-07,2.0975802,8.092817,2.4047933
0.49402538,-32.0,115.25,2022-10-08,2.0977633,8.090945,2.4048924
0.49402538,-32.0,115.25,2022-10-09,2.097645,8.091185,2.4048893
0.49402538,-32.0,115.25,2022-10-10,2.097527,8.09322,2.4048862
0.49402538,-32.0,115.25,2022-10-11,2.0974088,8.094728,2.4048834
0.49402538,-32.0,115.25,2022-10-12,2.0972905,8.0953245,2.40488
0.49402538,-32.0,115.25,2022-10-13,2.0971723,8.094474,2.404877
0.49402538,-32.0,115.25,2022-10-14,2.097054,8.092324,2.404874
0.49402538,-32.0,115.25,2022-10-15,2.0969357,8.091594,2.404871
0.49402538,-32.0,115.25,2022-10-16,2.0971632,8.093097,2.404992
0.49402538,-32.0,115.25,2022-10-17,2.0973907,8.0949745,2.4051132
0.49402538,-32.0,115.25,2022-10-18,2.0976179,8.094025,2.4052346
0.49402538,-32.0,115.25,2022-10-19,2.0978453,8.091393,2.4053557
0.49402538,-32.0,115.25,2022-10-20,2.0980725,8.08989,2.4054768
0.49402538,-32.0,115.25,2022-10-21,2.0983,8.088868,2.405598
0.49402538,-32.0,115.25,2022-10-22,2.0985274,8.086962,2.405719
0.49402538,-32.0,115.25,2022-10-23,2.0983691,8.08802,2.4054894
0.49402538,-32.0,115.25,2022-10-24,2.0982108,8.091576,2.4052596
0.49402538,-32.0,115.25,2022-10-25,2.0980527,8.093597,2.4050298
0.49402538,-32.0,115.25,2022-10-26,2.0978947,8.093882,2.4048
0.49402538,-32.0,115.25,2022-10-27,2.0977366,8.094528,2.40457
0.49402538,-32.0,115.25,2022-10-28,2.0975783,8.096273,2.4043403
