depth,latitude,longitude,time,dissic,ph,talk
0.49402538,-32.25,115.5,2022-01-15,2.1139617,8.050647,2.417791
0.49402538,-32.25,115.5,2022-01-16,2.113978,8.051627,2.4179702
0.49402538,-32.25,115.5,2022-01-17,2.1139944,8.051016,2.4181495
0.49402538,-32.25,115.5,2022-01-18,2.1140108,8.044762,2.4183288
0.49402538,-32.25,115.5,2022-01-19,2.1140273,8.038314,2.418508
0.49402538,-32.25,115.5,2022-01-20,2.1140435,8.034293,2.418687
0.49402538,-32.25,115.5,2022-01-21,2.11406,8.029942,2.4188666
0.49402538,-32.25,115.5,2022-01-22,2.1140761,8.026628,2.419046
0.49402538,-32.25,115.5,2022-01-23,2.1139548,8.026234,2.4189742
0.49402538,-32.25,115.5,2022-01-24,2.1138332,8.032698,2.4189024
0.49402538,-32.25,115.5,2022-01-25,2.1137116,8.039618,2.4188306
0.49402538,-32.25,115.5,2022-01-26,2.1135902,8.041308,2.4187589
0.49402538,-32.25,115.5,2022-01-27,2.1134686,8.041726,2.4186873
0.49402538,-32.25,115.5,2022-01-28,2.113347,8.041685,2.4186156
0.49402538,-32.25,115.5,2022-01-29,2.1132257,8.037797,2.4185438
0.49402538,-32.25,115.5,2022-01-30,2.1134017,8.035891,2.4187555
0.49402538,-32.25,115.5,2022-01-31,2.1135776,8.039552,2.4189672
0.49402538,-32.25,115.5,2022-02-01,2.1137533,8.043483,2.4191787
0.49402538,-32.25,115.5,2022-02-02,2.1139295,8.045062,2.4193907
0.49402538,-32.25,115.5,2022-02-03,2.1141052,8.041145,2.4196022
0.49402538,-32.25,115.5,2022-02-04,2.1142812,8.036095,2.419814
0.49402538,-32.25,115.5,2022-02-05,2.1144571,8.031547,2.4200256
0.49402538,-32.25,115.5,2022-02-06,2.1146421,8.032655,2.4202907
0.49402538,-32.25,115.5,2022-02-07,2.1148272,8.040011,2.4205554
0.49402538,-32.25,115.5,2022-02-08,2.1150122,8.040151,2.4208202
0.49402538,-32.25,115.5,2022-02-09,2.1151972,8.039941,2.4210854
0.49402538,-32.25,115.5,2022-02-10,2.1153822,8.040659,2.4213502
0.49402538,-32.25,115.5,2022-02-11,2.1155672,8.036366,2.4216151
0.49402538,-32.25,115.5,2022-02-12,2.1157522,8.036809,2.42188
0.49402538,-32.25,115.5,2022-02-13,2.1156633,8.038902,2.422068
0.49402538,-32.25,115.5,2022-02-14,2.1155744,8.034101,2.4222562
0.49402538,-32.25,115.5,2022-02-15,2.1154854,8.028003,2.422444
0.49402538,-32.25,115.5,2022-02-16,2.1153965,8.026198,2.4226322
0.49402538,-32.25,115.5,2022-02-17,2.1153076,8.026866,2.42282
0.49402538,-32.25,115.5,2022-02-18,2.1152186,8.026047,2.4230082
0.49402538,-32.25,115.5,2022-02-19,2.1151297,8.024066,2.4231963
0.49402538,-32.25,115.5,2022-02-20,2.115316,8.025608,2.4232612
0.49402538,-32.25,115.5,2022-02-21,2.115502,8.027012,2.4233263
0.49402538,-32.25,115.5,2022-02-22,2.1156883,8.02752,2.423391
0.49402538,-32.25,115.5,2022-02-23,2.1158745,8.029806,2.423456
0.49402538,-32.25,115.5,2022-02-24,2.1160607,8.0309725,2.4235208
0.49402538,-32.25,115.5,2022-02-25,2.116247,8.029615,2.423586
0.49402538,-32.25,115.5,2022-02-26,2.116433,8.029686,2.4236507
0.49402538,-32.25,115.5,2022-02-27,2.1165974,8.031706,2.4237807
0.49402538,-32.25,115.5,2022-02-28,2.116762,8.030623,2.4239104
0.49402538,-32.25,115.5,2022-03-01,2.1169267,8.030251,2.4240403
0.49402538,-32.25,115.5,2022-03-02,2.1170912,8.033457,2.42417
0.49402538,-32.25,115.5,2022-03-03,2.1172557,8.037075,2.4242997
0.49402538,-32.25,115.5,2022-03-04,2.1174202,8.03989,2.4244297
0.49402538,-32.25,115.5,2022-03-05,2.117585,8.04072,2.4245594
0.49402538,-32.25,115.5,2022-03-06,2.1169913,8.039303,2.4243088
0.49402538,-32.25,115.5,2022-03-07,2.1163976,8.0387945,2.4240584
0.49402538,-32.25,115.5,2022-03-08,2.115804,8.038819,2.4238079
0.49402538,-32.25,115.5,2022-03-09,2.1152103,8.037489,2.4235573
0.49402538,-32.25,115.5,2022-03-10,2.1146169,8.035865,2.423307
0.49402538,-32.25,115.5,2022-03-11,2.114023,8.034861,2.4230564
0.49402538,-32.25,115.5,2022-03-12,2.1134295,8.035104,2.4228058
0.49402538,-32.25,115.5,2022-03-13,2.1133895,8.033663,2.4227972
0.49402538,-32.25,115.5,2022-03-14,2.1133494,8.031036,2.4227886
0.49402538,-32.25,115.5,2022-03-15,2.1133094,8.0322895,2.42278
0.49402538,-32.25,115.5,2022-03-16,2.1132693,8.034839,2.4227717
0.49402538,-32.25,115.5,2022-03-17,2.1132295,8.033603,2.4227629
0.49402538,-32.25,115.5,2022-03-18,2.1131895,8.031623,2.4227545
0.49402538,-32.25,115.5,2022-03-19,2.1131494,8.033068,2.422746
0.49402538,-32.25,115.5,2022-03-20,2.113083,8.035683,2.4227068
0.49402538,-32.25,115.5,2022-03-21,2.1130164,8.037703,2.4226675
0.49402538,-32.25,115.5,2022-03-22,2.1129496,8.040146,2.4226284
0.49402538,-32.25,115.5,2022-03-23,2.112883,8.042459,2.4225893
0.49402538,-32.25,115.5,2022-03-24,2.1128163,8.044015,2.4225502
0.49402538,-32.25,115.5,2022-03-25,2.1127498,8.044221,2.422511
0.49402538,-32.25,115.5,2022-03-26,2.1126833,8.043347,2.4224718
0.49402538,-32.25,115.5,2022-03-27,2.1113958,8.0452585,2.4216642
0.49402538,-32.25,115.5,2022-03-28,2.1101089,8.048638,2.4208562
0.49402538,-32.25,115.5,2022-03-29,2.1088214,8.049155,2.4200485
0.49402538,-32.25,115.5,2022-03-30,2.1075344,8.049385,2.4192407
0.49402538,-32.25,115.5,2022-03-31,2.106247,8.049722,2.418433
0.49402538,-32.25,115.5,2022-04-01,2.1049597,8.050109,2.4176252
0.49402538,-32.25,115.5,2022-04-02,2.1036725,8.047826,2.4168174
0.49402538,-32.25,115.5,2022-04-03,2.103464,8.0443125,2.4166975
0.49402538,-32.25,115.5,2022-04-04,2.1032555,8.045557,2.4165776
0.49402538,-32.25,115.5,2022-04-05,2.103047,8.048684,2.4164577
0.49402538,-32.25,115.5,2022-04-06,2.1028385,8.050121,2.4163377
0.49402538,-32.25,115.5,2022-04-07,2.10263,8.050932,2.416218
0.49402538,-32.25,115.5,2022-04-08,2.1024215,8.0515175,2.416098
0.49402538,-32.25,115.5,2022-04-09,2.1022131,8.05299,2.4159782
0.49402538,-32.25,115.5,2022-04-10,2.1025577,8.0553,2.4162703
0.49402538,-32.25,115.5,2022-04-11,2.1029027,8.056658,2.416562
0.49402538,-32.25,115.5,2022-04-12,2.1032474,8.057494,2.4168541
0.49402538,-32.25,115.5,2022-04-13,2.103592,8.059308,2.4171462
0.49402538,-32.25,115.5,2022-04-14,2.1039367,8.061188,2.417438
0.49402538,-32.25,115.5,2022-04-15,2.1042817,8.062076,2.41773
0.49402538,-32.25,115.5,2022-04-16,2.1046264,8.062843,2.4180222
0.49402538,-32.25,115.5,2022-04-17,2.1039097,8.0643015,2.4175963
0.49402538,-32.25,115.5,2022-04-18,2.103193,8.065525,2.4171708
0.49402538,-32.25,115.5,2022-04-19,2.1024766,8.066882,2.416745
0.49402538,-32.25,115.5,2022-04-20,2.10176,8.068412,2.4163194
0.49402538,-32.25,115.5,2022-04-21,2.1010432,8.07007,2.4158938
0.49402538,-32.25,115.5,2022-04-22,2.1003268,8.072192,2.4154677
0.49402538,-32.25,115.5,2022-04-23,2.09961,8.073711,2.4150422
0.49402538,-32.25,115.5,2022-04-24,2.0989678,8.07353,2.4145384
0.49402538,-32.25,115.5,2022-04-25,2.0983255,8.073498,2.4140346
0.49402538,-32.25,115.5,2022-04-26,2.0976834,8.075564,2.4135306
0.49402538,-32.25,115.5,2022-04-27,2.0970411,8.078278,2.4130266
0.49402538,-32.25,115.5,2022-04-28,2.0963988,8.080411,2.4125228
0.49402538,-32.25,115.5,2022-04-29,2.0957565,8.082521,2.4120188
0.49402538,-32.25,115.5,2022-04-30,2.0951142,8.083981,2.411515
0.49402538,-32.25,115.5,2022-05-01,2.0954533,8.084716,2.4117346
0.49402538,-32.25,115.5,2022-05-02,2.0957918,8.0841675,2.4119544
0.49402538,-32.25,115.5,2022-05-03,2.0961308,8.084618,2.4121742
0.49402538,-32.25,115.5,2022-05-04,2.0964696,8.087173,2.412394
0.49402538,-32.25,115.5,2022-05-05,2.0968084,8.090806,2.4126139
0.49402538,-32.25,115.5,2022-05-06,2.0971472,8.094508,2.4128335
0.49402538,-32.25,115.5,2022-05-07,2.097486,8.092938,2.4130533
0.49402538,-32.25,115.5,2022-05-08,2.0970864,8.087394,2.412627
0.49402538,-32.25,115.5,2022-05-09,2.0966868,8.084866,2.4122005
0.49402538,-32.25,115.5,2022-05-10,2.0962873,8.087027,2.411774
0.49402538,-32.25,115.5,2022-05-11,2.0958874,8.091023,2.4113476
0.49402538,-32.25,115.5,2022-05-12,2.0954876,8.092551,2.4109213
0.49402538,-32.25,115.5,2022-05-13,2.095088,8.09517,2.4104948
0.49402538,-32.25,115.5,2022-05-14,2.0946882,8.100525,2.4100685
0.49402538,-32.25,115.5,2022-05-15,2.0932982,8.103716,2.4088054
0.49402538,-32.25,115.5,2022-05-16,2.0919082,8.102767,2.4075425
0.49402538,-32.25,115.5,2022-05-17,2.0905182,8.097565,2.4062798
0.49402538,-32.25,115.5,2022-05-18,2.089128,8.089752,2.4050167
0.49402538,-32.25,115.5,2022-05-19,2.087738,8.083259,2.403754
0.49402538,-32.25,115.5,2022-05-20,2.086348,8.081858,2.4024909
0.49402538,-32.25,115.5,2022-05-21,2.0849578,8.0825205,2.401228
0.49402538,-32.25,115.5,2022-05-22,2.0843906,8.08134,2.4006171
0.49402538,-32.25,115.5,2022-05-23,2.0838234,8.082962,2.4000063
0.49402538,-32.25,115.5,2022-05-24,2.0832562,8.087575,2.3993955
0.49402538,-32.25,115.5,2022-05-25,2.082689,8.089583,2.3987844
0.49402538,-32.25,115.5,2022-05-26,2.0821218,8.090029,2.3981736
0.49402538,-32.25,115.5,2022-05-27,2.0815547,8.090014,2.3975627
0.49402538,-32.25,115.5,2022-05-28,2.0809872,8.089369,2.396952
0.49402538,-32.25,115.5,2022-05-29,2.081336,8.09139,2.3972497
0.49402538,-32.25,115.5,2022-05-30,2.0816848,8.095138,2.3975475
0.49402538,-32.25,115.5,2022-05-31,2.0820339,8.098591,2.3978453
0.49402538,-32.25,115.5,2022-06-01,2.0823824,8.100437,2.398143
0.49402538,-32.25,115.5,2022-06-02,2.0827312,8.098517,2.398441
0.49402538,-32.25,115.5,2022-06-03,2.08308,8.095747,2.3987389
0.49402538,-32.25,115.5,2022-06-04,2.0834289,8.095731,2.3990366
0.49402538,-32.25,115.5,2022-06-05,2.0827658,8.096939,2.398412
0.49402538,-32.25,115.5,2022-06-06,2.0821028,8.096988,2.397787
0.49402538,-32.25,115.5,2022-06-07,2.0814397,8.097044,2.3971624
0.49402538,-32.25,115.5,2022-06-08,2.0807767,8.099967,2.3965378
0.49402538,-32.25,115.5,2022-06-09,2.0801134,8.102702,2.3959131
0.49402538,-32.25,115.5,2022-06-10,2.0794504,8.103827,2.3952885
0.49402538,-32.25,115.5,2022-06-11,2.0787873,8.103132,2.3946638
0.49402538,-32.25,115.5,2022-06-12,2.078244,8.102707,2.3942926
0.49402538,-32.25,115.5,2022-06-13,2.0777009,8.106641,2.3939214
0.49402538,-32.25,115.5,2022-06-14,2.0771575,8.109241,2.39355
0.49402538,-32.25,115.5,2022-06-15,2.0766144,8.106163,2.3931787
0.49402538,-32.25,115.5,2022-06-16,2.0760713,8.103344,2.3928075
0.49402538,-32.25,115.5,2022-06-17,2.075528,8.104496,2.392436
0.49402538,-32.25,115.5,2022-06-18,2.0749848,8.106478,2.3920648
0.49402538,-32.25,115.5,2022-06-19,2.0750806,8.108775,2.3923151
0.49402538,-32.25,115.5,2022-06-20,2.0751767,8.110453,2.3925655
0.49402538,-32.25,115.5,2022-06-21,2.0752726,8.108084,2.392816
0.49402538,-32.25,115.5,2022-06-22,2.0753686,8.101988,2.3930664
0.49402538,-32.25,115.5,2022-06-23,2.0754645,8.098029,2.3933167
0.49402538,-32.25,115.5,2022-06-24,2.0755606,8.097605,2.3935673
0.49402538,-32.25,115.5,2022-06-25,2.0756564,8.09796,2.3938177
0.49402538,-32.25,115.5,2022-06-26,2.0757668,8.098897,2.3940587
0.49402538,-32.25,115.5,2022-06-27,2.0758774,8.099672,2.3942995
0.49402538,-32.25,115.5,2022-06-28,2.0759876,8.100984,2.3945403
0.49402538,-32.25,115.5,2022-06-29,2.0760982,8.104021,2.394781
0.49402538,-32.25,115.5,2022-06-30,2.0762084,8.106222,2.395022
0.49402538,-32.25,115.5,2022-07-01,2.076319,8.105126,2.3952627
0.49402538,-32.25,115.5,2022-07-02,2.0764291,8.103294,2.3955035
0.49402538,-32.25,115.5,2022-07-03,2.0765357,8.104387,2.395652
0.49402538,-32.25,115.5,2022-07-04,2.0766423,8.1058035,2.3958
0.49402538,-32.25,115.5,2022-07-05,2.0767488,8.106037,2.3959486
0.49402538,-32.25,115.5,2022-07-06,2.0768554,8.107188,2.396097
0.49402538,-32.25,115.5,2022-07-07,2.076962,8.1098995,2.3962452
0.49402538,-32.25,115.5,2022-07-08,2.0770686,8.11115,2.3963935
0.49402538,-32.25,115.5,2022-07-09,2.0771751,8.108462,2.3965418
0.49402538,-32.25,115.5,2022-07-10,2.0773215,8.107606,2.3965101
0.49402538,-32.25,115.5,2022-07-11,2.077468,8.109882,2.3964787
0.49402538,-32.25,115.5,2022-07-12,2.077614,8.111687,2.396447
0.49402538,-32.25,115.5,2022-07-13,2.0777605,8.112704,2.3964155
0.49402538,-32.25,115.5,2022-07-14,2.077907,8.113741,2.3963838
0.49402538,-32.25,115.5,2022-07-15,2.0780532,8.116481,2.3963523
0.49402538,-32.25,115.5,2022-07-16,2.0781996,8.119921,2.3963208
0.49402538,-32.25,115.5,2022-07-17,2.0781872,8.122754,2.3961823
0.49402538,-32.25,115.5,2022-07-18,2.0781748,8.124243,2.396044
0.49402538,-32.25,115.5,2022-07-19,2.0781624,8.125772,2.3959055
0.49402538,-32.25,115.5,2022-07-20,2.0781503,8.127091,2.395767
0.49402538,-32.25,115.5,2022-07-21,2.0781376,8.126234,2.3956287
0.49402538,-32.25,115.5,2022-07-22,2.0781255,8.124843,2.3954904
0.49402538,-32.25,115.5,2022-07-23,2.078113,8.12559,2.3953521
0.49402538,-32.25,115.5,2022-07-24,2.0784833,8.128504,2.3954933
0.49402538,-32.25,115.5,2022-07-25,2.0788534,8.130483,2.3956344
0.49402538,-32.25,115.5,2022-07-26,2.0792236,8.127175,2.3957756
0.49402538,-32.25,115.5,2022-07-27,2.079594,8.121257,2.3959167
0.49402538,-32.25,115.5,2022-07-28,2.0799642,8.118663,2.3960578
0.49402538,-32.25,115.5,2022-07-29,2.0803344,8.118048,2.396199
0.49402538,-32.25,115.5,2022-07-30,2.0807047,8.119705,2.3963401
0.49402538,-32.25,115.5,2022-07-31,2.0811486,8.123195,2.3962088
0.49402538,-32.25,115.5,2022-08-01,2.0815926,8.122612,2.3960772
0.49402538,-32.25,115.5,2022-08-02,2.0820367,8.119901,2.3959455
0.49402538,-32.25,115.5,2022-08-03,2.0824807,8.121677,2.3958142
0.49402538,-32.25,115.5,2022-08-04,2.0829246,8.127623,2.3956826
0.49402538,-32.25,115.5,2022-08-05,2.0833685,8.133074,2.3955512
0.49402538,-32.25,115.5,2022-08-06,2.0838125,8.132124,2.3954194
0.49402538,-32.25,115.5,2022-08-07,2.0839493,8.122993,2.3954353
0.49402538,-32.25,115.5,2022-08-08,2.0840857,8.11735,2.3954513
0.49402538,-32.25,115.5,2022-08-09,2.0842223,8.119925,2.395467
0.49402538,-32.25,115.5,2022-08-10,2.0843587,8.123137,2.395483
0.49402538,-32.25,115.5,2022-08-11,2.0844953,8.124847,2.3954988
0.49402538,-32.25,115.5,2022-08-12,2.084632,8.126799,2.3955147
0.49402538,-32.25,115.5,2022-08-13,2.0847685,8.125553,2.3955305
0.49402538,-32.25,115.5,2022-08-14,2.084881,8.12205,2.3955767
0.49402538,-32.25,115.5,2022-08-15,2.0849934,8.120376,2.3956227
0.49402538,-32.25,115.5,2022-08-16,2.085106,8.119314,2.395669
0.49402538,-32.25,115.5,2022-08-17,2.0852184,8.12169,2.3957152
0.49402538,-32.25,115.5,2022-08-18,2.085331,8.124822,2.3957613
0.49402538,-32.25,115.5,2022-08-19,2.0854433,8.124387,2.3958073
0.49402538,-32.25,115.5,2022-08-20,2.085556,8.123302,2.3958535
0.49402538,-32.25,115.5,2022-08-21,2.085837,8.121332,2.3961043
0.49402538,-32.25,115.5,2022-08-22,2.0861177,8.119041,2.396355
0.49402538,-32.25,115.5,2022-08-23,2.0863986,8.1176,2.3966057
0.49402538,-32.25,115.5,2022-08-24,2.0866797,8.116763,2.3968563
0.49402538,-32.25,115.5,2022-08-25,2.0869603,8.11491,2.397107
0.49402538,-32.25,115.5,2022-08-26,2.0872414,8.111254,2.3973577
0.49402538,-32.25,115.5,2022-08-27,2.0875225,8.111729,2.3976085
0.49402538,-32.25,115.5,2022-08-28,2.087498,8.116957,2.3974838
0.49402538,-32.25,115.5,2022-08-29,2.0874736,8.120673,2.397359
0.49402538,-32.25,115.5,2022-08-30,2.087449,8.122158,2.3972344
0.49402538,-32.25,115.5,2022-08-31,2.0874248,8.12319,2.3971095
0.49402538,-32.25,115.5,2022-09-01,2.0874004,8.124042,2.3969848
0.49402538,-32.25,115.5,2022-09-02,2.0873759,8.126277,2.3968601
0.49402538,-32.25,115.5,2022-09-03,2.0873516,8.129291,2.3967354
0.49402538,-32.25,115.5,2022-09-04,2.0868733,8.130259,2.3965619
0.49402538,-32.25,115.5,2022-09-05,2.0863953,8.130581,2.396388
0.49402538,-32.25,115.5,2022-09-06,2.0859168,8.13101,2.3962145
0.49402538,-32.25,115.5,2022-09-07,2.0854387,8.130881,2.396041
0.49402538,-32.25,115.5,2022-09-08,2.0849605,8.130161,2.395867
0.49402538,-32.25,115.5,2022-09-09,2.0844822,8.126474,2.3956935
0.49402538,-32.25,115.5,2022-09-10,2.0840042,8.123773,2.39552
0.49402538,-32.25,115.5,2022-09-11,2.0842578,8.121615,2.3955274
0.49402538,-32.25,115.5,2022-09-12,2.0845118,8.119974,2.395535
0.49402538,-32.25,115.5,2022-09-13,2.0847654,8.121289,2.3955426
0.49402538,-32.25,115.5,2022-09-14,2.0850194,8.124012,2.3955503
0.49402538,-32.25,115.5,2022-09-15,2.0852733,8.127008,2.3955579
0.49402538,-32.25,115.5,2022-09-16,2.085527,8.128832,2.3955653
0.49402538,-32.25,115.5,2022-09-17,2.0857809,8.128879,2.395573
0.49402538,-32.25,115.5,2022-09-18,2.086092,8.128097,2.3956804
0.49402538,-32.25,115.5,2022-09-19,2.0864034,8.12934,2.3957877
0.49402538,-32.25,115.5,2022-09-20,2.0867145,8.131433,2.395895
0.49402538,-32.25,115.5,2022-09-21,2.0870256,8.131669,2.3960025
0.49402538,-32.25,115.5,2022-09-22,2.0873368,8.131666,2.39611
0.49402538,-32.25,115.5,2022-09-23,2.0876482,8.131027,2.3962173
0.49402538,-32.25,115.5,2022-09-24,2.0879593,8.130269,2.3963246
0.49402538,-32.25,115.5,2022-09-25,2.0883055,8.128321,2.3964798
0.49402538,-32.25,115.5,2022-09-26,2.0886514,8.126257,2.3966348
0.49402538,-32.25,115.5,2022-09-27,2.0889976,8.125365,2.3967898
0.49402538,-32.25,115.5,2022-09-28,2.0893435,8.124424,2.396945
0.49402538,-32.25,115.5,2022-09-29,2.0896897,8.122876,2.3971
0.49402538,-32.25,115.5,2022-09-30,2.0900357,8.121768,2.397255
0.49402538,-32.25,115.5,2022-10-01,2.0903819,8.122104,2.39741
0.49402538,-32.25,115.5,2022-10-02,2.0908837,8.123239,2.39765
0.49402538,-32.25,115.5,2022-10-03,2.0913856,8.123124,2.39789
0.49402538,-32.25,115.5,2022-10-04,2.0918875,8.121276,2.3981302
0.49402538,-32.25,115.5,2022-10-05,2.092389,8.1198435,2.3983703
0.49402538,-32.25,115.5,2022-10-06,2.0928912,8.120035,2.3986104
0.49402538,-32.25,115.5,2022-10-07,2.093393,8.119081,2.3988504
0.49402538,-32.25,115.5,2022-10-08,2.093895,8.116788,2.3990905
0.49402538,-32.25,115.5,2022-10-09,2.094661,8.116275,2.3992774
0.49402538,-32.25,115.5,2022-10-10,2.0954273,8.119016,2.3994646
0.49402538,-32.25,115.5,2022-10-11,2.0961936,8.121542,2.3996518
0.49402538,-32.25,115.5,2022-10-12,2.0969596,8.122279,2.399839
0.49402538,-32.25,115.5,2022-10-13,2.0977259,8.120087,2.4000258
0.49402538,-32.25,115.5,2022-10-14,2.0984921,8.116164,2.400213
0.49402538,-32.25,115.5,2022-10-15,2.0992582,8.114431,2.4004
0.49402538,-32.25,115.5,2022-10-16,2.0993297,8.114817,2.4005592
0.49402538,-32.25,115.5,2022-10-17,2.0994012,8.11531,2.400718
0.49402538,-32.25,115.5,2022-10-18,2.0994725,8.11227,2.4008768
0.49402538,-32.25,115.5,2022-10-19,2.0995438,8.108656,2.4010358
0.49402538,-32.25,115.5,2022-10-20,2.0996153,8.106904,2.4011948
0.49402538,-32.25,115.5,2022-10-21,2.0996869,8.10488,2.4013538
0.49402538,-32.25,115.5,2022-10-22,2.0997581,8.099723,2.4015129
0.49402538,-32.25,115.5,2022-10-23,2.100459,8.097413,2.4017353
0.49402538,-32.25,115.5,2022-10-24,2.1011603,8.099253,2.4019578
0.49402538,-32.25,115.5,2022-10-25,2.1018612,8.100887,2.4021802
0.49402538,-32.25,115.5,2022-10-26,2.1025622,8.101916,2.4024026
0.49402538,-32.25,115.5,2022-10-27,2.1032631,8.102794,2.402625
