time,analysed_sst
2002-06-01 09:00:00,20.53370308123249
2002-06-02 09:00:00,20.88628011204482
2002-06-03 09:00:00,20.86901120448179
2002-06-04 09:00:00,20.86549299719888
2002-06-05 09:00:00,20.76543417366947
2002-06-06 09:00:00,20.123619047619048
2002-06-07 09:00:00,20.435142857142857
2002-06-08 09:00:00,20.395655462184877
2002-06-09 09:00:00,20.43244257703081
2002-06-10 09:00:00,20.46234733893557
2002-06-11 09:00:00,20.577658263305324
2002-06-12 09:00:00,20.827431372549015
2002-06-13 09:00:00,20.261610644257704
2002-06-14 09:00:00,20.24280392156863
2002-06-15 09:00:00,20.165263305322128
2002-06-16 09:00:00,20.38663025210084
2002-06-17 09:00:00,20.34605042016807
2002-06-18 09:00:00,20.22390476190476
2002-06-19 09:00:00,20.11298039215686
2002-06-20 09:00:00,19.999414565826328
2002-06-21 09:00:00,19.858672268907565
2002-06-22 09:00:00,19.884005602240897
2002-06-23 09:00:00,19.805795518207283
2002-06-24 09:00:00,19.6928487394958
2002-06-25 09:00:00,19.64095238095238
2002-06-26 09:00:00,19.494022408963584
2002-06-27 09:00:00,19.28278431372549
2002-06-28 09:00:00,19.55907282913165
2002-06-29 09:00:00,19.55702801120448
2002-06-30 09:00:00,19.57193837535014
2002-07-01 09:00:00,19.27756022408964
2002-07-02 09:00:00,19.06538935574229
2002-07-03 09:00:00,19.073400560224087
2002-07-04 09:00:00,19.12071708683473
2002-07-05 09:00:00,19.145182072829133
2002-07-06 09:00:00,19.18894957983193
2002-07-07 09:00:00,18.81232212885154
2002-07-08 09:00:00,18.36470588235294
2002-07-09 09:00:00,18.490854341736696
2002-07-10 09:00:00,18.444605042016807
2002-07-11 09:00:00,17.973095238095237
2002-07-12 09:00:00,17.941753501400562
2002-07-13 09:00:00,18.188162464985997
2002-07-14 09:00:00,18.71805322128852
2002-07-15 09:00:00,18.648224089635853
2002-07-16 09:00:00,18.319198879551823
2002-07-17 09:00:00,18.18644537815126
2002-07-18 09:00:00,19.036949579831933
2002-07-19 09:00:00,20.01283473389356
2002-07-20 09:00:00,19.941100840336134
2002-07-21 09:00:00,19.84941456582633
2002-07-22 09:00:00,19.789649859943975
2002-07-23 09:00:00,19.707672268907565
2002-07-24 09:00:00,19.673028011204483
2002-07-25 09:00:00,19.751103641456584
2002-07-26 09:00:00,19.65174509803921
2002-07-27 09:00:00,19.04552100840336
2002-07-28 09:00:00,18.888221288515403
2002-07-29 09:00:00,19.145182072829133
2002-07-30 09:00:00,19.23779831932773
2002-07-31 09:00:00,19.86577030812325
2002-08-01 09:00:00,19.976669467787115
2002-08-02 09:00:00,20.019176470588235
2002-08-03 09:00:00,19.771498599439777
2002-08-04 09:00:00,19.58860224089636
2002-08-05 09:00:00,19.27358543417367
2002-08-06 09:00:00,18.279190476190475
2002-08-07 09:00:00,19.001014005602244
2002-08-08 09:00:00,18.929263305322127
2002-08-09 09:00:00,18.692193277310924
2002-08-10 09:00:00,18.36042857142857
2002-08-11 09:00:00,18.492798319327733
2002-08-12 09:00:00,18.68540056022409
2002-08-13 09:00:00,18.589162464985996
2002-08-14 09:00:00,18.312918767507
2002-08-15 09:00:00,18.30994397759104
2002-08-16 09:00:00,18.267324929971988
2002-08-17 09:00:00,18.423243697478995
2002-08-18 09:00:00,18.014131652661064
2002-08-19 09:00:00,18.178081232493
2002-08-20 09:00:00,18.10324649859944
2002-08-21 09:00:00,17.99758543417367
2002-08-22 09:00:00,17.947123249299718
2002-08-23 09:00:00,18.81271708683473
2002-08-24 09:00:00,18.80257142857143
2002-08-25 09:00:00,18.454809523809523
2002-08-26 09:00:00,18.32673949579832
2002-08-27 09:00:00,18.22720168067227
2002-08-28 09:00:00,18.2933137254902
2002-08-29 09:00:00,18.383551820728293
2002-08-30 09:00:00,18.67183193277311
2002-08-31 09:00:00,18.30486554621849
2002-09-01 09:00:00,18.162042016806723
2002-09-02 09:00:00,18.30990196078432
2002-09-03 09:00:00,18.52024929971989
2002-09-04 09:00:00,19.092439775910364
2002-09-05 09:00:00,18.793901960784314
2002-09-06 09:00:00,18.386857142857146
2002-09-07 09:00:00,18.14649579831933
2002-09-08 09:00:00,18.01694957983193
2002-09-09 09:00:00,17.863915966386553
2002-09-10 09:00:00,17.71687675070028
2002-09-11 09:00:00,17.655957983193275
2002-09-12 09:00:00,17.97716806722689
2002-09-13 09:00:00,18.32230532212885
2002-09-14 09:00:00,18.34648739495798
