time,analysed_sst
2002-06-01 09:00:00,21.11697986577181
2002-06-02 09:00:00,21.23114317673378
2002-06-03 09:00:00,21.04088366890381
2002-06-04 09:00:00,20.888966442953016
2002-06-05 09:00:00,20.86753691275168
2002-06-06 09:00:00,20.78340492170022
2002-06-07 09:00:00,21.050082774049216
2002-06-08 09:00:00,21.05563982102908
2002-06-09 09:00:00,21.148422818791943
2002-06-10 09:00:00,21.33449217002237
2002-06-11 09:00:00,21.52282997762864
2002-06-12 09:00:00,21.613351230425057
2002-06-13 09:00:00,21.079275167785237
2002-06-14 09:00:00,20.244519015659957
2002-06-15 09:00:00,20.31115659955257
2002-06-16 09:00:00,20.684682326621925
2002-06-17 09:00:00,20.82715883668904
2002-06-18 09:00:00,20.72646756152125
2002-06-19 09:00:00,20.549937360178973
2002-06-20 09:00:00,20.095293064876955
2002-06-21 09:00:00,20.175501118568235
2002-06-22 09:00:00,20.405677852348997
2002-06-23 09:00:00,20.45353020134229
2002-06-24 09:00:00,20.40442953020134
2002-06-25 09:00:00,20.316724832214767
2002-06-26 09:00:00,20.23568903803132
2002-06-27 09:00:00,20.20235346756152
2002-06-28 09:00:00,20.165404921700222
2002-06-29 09:00:00,20.004375838926176
2002-06-30 09:00:00,20.19817673378076
2002-07-01 09:00:00,20.24984563758389
2002-07-02 09:00:00,20.17002460850112
2002-07-03 09:00:00,19.901404921700223
2002-07-04 09:00:00,19.616143176733782
2002-07-05 09:00:00,19.575957494407163
2002-07-06 09:00:00,19.70234451901566
2002-07-07 09:00:00,19.608199105145413
2002-07-08 09:00:00,19.43308053691275
2002-07-09 09:00:00,19.37850559284116
2002-07-10 09:00:00,19.242277404921698
2002-07-11 09:00:00,18.63151901565996
2002-07-12 09:00:00,18.772648769574943
2002-07-13 09:00:00,19.074299776286352
2002-07-14 09:00:00,19.39004250559284
2002-07-15 09:00:00,19.51331319910515
2002-07-16 09:00:00,19.42849440715884
2002-07-17 09:00:00,19.31704921700224
2002-07-18 09:00:00,19.046747203579415
2002-07-19 09:00:00,20.69285458612976
2002-07-20 09:00:00,20.774489932885903
2002-07-21 09:00:00,20.71139149888143
2002-07-22 09:00:00,20.69324832214765
2002-07-23 09:00:00,20.71408501118568
2002-07-24 09:00:00,20.710100671140943
2002-07-25 09:00:00,20.83585682326622
2002-07-26 09:00:00,20.413328859060403
2002-07-27 09:00:00,19.82881208053691
2002-07-28 09:00:00,19.636796420581657
2002-07-29 09:00:00,19.60886577181208
2002-07-30 09:00:00,19.621944071588366
2002-07-31 09:00:00,19.759530201342283
2002-08-01 09:00:00,19.97212975391499
2002-08-02 09:00:00,20.17106263982103
2002-08-03 09:00:00,20.02259060402685
2002-08-04 09:00:00,19.85902460850112
2002-08-05 09:00:00,19.46053020134228
2002-08-06 09:00:00,18.939590604026847
2002-08-07 09:00:00,19.11972930648769
2002-08-08 09:00:00,19.1755548098434
2002-08-09 09:00:00,19.18305592841164
2002-08-10 09:00:00,19.02165324384788
2002-08-11 09:00:00,19.049355704697987
2002-08-12 09:00:00,18.976228187919464
2002-08-13 09:00:00,18.89158836689038
2002-08-14 09:00:00,18.7781096196868
2002-08-15 09:00:00,19.122753914988813
2002-08-16 09:00:00,19.178387024608504
2002-08-17 09:00:00,19.160973154362413
2002-08-18 09:00:00,19.03985234899329
2002-08-19 09:00:00,19.034581655480984
2002-08-20 09:00:00,18.606637583892617
2002-08-21 09:00:00,18.548364653243848
2002-08-22 09:00:00,18.52576957494407
2002-08-23 09:00:00,18.65412527964206
2002-08-24 09:00:00,18.685393736017897
2002-08-25 09:00:00,18.42487472035794
2002-08-26 09:00:00,18.285554809843404
2002-08-27 09:00:00,18.11553691275168
2002-08-28 09:00:00,18.14258836689038
2002-08-29 09:00:00,18.563606263982106
2002-08-30 09:00:00,18.77984116331096
2002-08-31 09:00:00,18.549854586129754
2002-09-01 09:00:00,18.36248769574944
2002-09-02 09:00:00,18.309476510067118
2002-09-03 09:00:00,18.13659731543624
2002-09-04 09:00:00,18.16362192393736
2002-09-05 09:00:00,18.12595078299776
2002-09-06 09:00:00,18.223892617449664
2002-09-07 09:00:00,18.38976062639821
