time,analysed_sst
2002-06-01 09:00:00,20.843947858473
2002-06-02 09:00:00,21.05141899441341
2002-06-03 09:00:00,21.09621973929237
2002-06-04 09:00:00,21.279612662942277
2002-06-05 09:00:00,20.88316759776536
2002-06-06 09:00:00,20.51671135940409
2002-06-07 09:00:00,20.792877094972063
2002-06-08 09:00:00,20.903800744878957
2002-06-09 09:00:00,21.11683985102421
2002-06-10 09:00:00,21.30199255121043
2002-06-11 09:00:00,21.353422718808197
2002-06-12 09:00:00,21.456778398510245
2002-06-13 09:00:00,20.81436312849162
2002-06-14 09:00:00,20.63440037243948
2002-06-15 09:00:00,20.51709124767225
2002-06-16 09:00:00,20.806901303538176
2002-06-17 09:00:00,20.756055865921788
2002-06-18 09:00:00,20.62134823091248
2002-06-19 09:00:00,20.591575418994413
2002-06-20 09:00:00,20.57891620111732
2002-06-21 09:00:00,20.474480446927373
2002-06-22 09:00:00,20.479655493482312
2002-06-23 09:00:00,20.535275605214157
2002-06-24 09:00:00,20.343878957169466
2002-06-25 09:00:00,20.13129236499069
2002-06-26 09:00:00,19.89764990689013
2002-06-27 09:00:00,19.881487895716948
2002-06-28 09:00:00,20.274288640595906
2002-06-29 09:00:00,20.2795270018622
2002-06-30 09:00:00,20.2950800744879
2002-07-01 09:00:00,19.9803426443203
2002-07-02 09:00:00,19.853677839851024
2002-07-03 09:00:00,19.78396834264432
2002-07-04 09:00:00,19.820467411545625
2002-07-05 09:00:00,19.77844320297951
2002-07-06 09:00:00,19.702106145251395
2002-07-07 09:00:00,19.3254748603352
2002-07-08 09:00:00,19.29785288640596
2002-07-09 09:00:00,19.490130353817506
2002-07-10 09:00:00,19.4788938547486
2002-07-11 09:00:00,18.884960893854743
2002-07-12 09:00:00,18.680607076350096
2002-07-13 09:00:00,18.90264990689013
2002-07-14 09:00:00,19.37227374301676
2002-07-15 09:00:00,19.823621973929235
2002-07-16 09:00:00,19.693098696461824
2002-07-17 09:00:00,19.46442830540037
2002-07-18 09:00:00,19.712793296089387
2002-07-19 09:00:00,20.31170018621974
2002-07-20 09:00:00,20.21966852886406
2002-07-21 09:00:00,20.257491620111733
2002-07-22 09:00:00,20.403554934823088
2002-07-23 09:00:00,20.433700186219745
2002-07-24 09:00:00,20.42480446927374
2002-07-25 09:00:00,20.431763500931098
2002-07-26 09:00:00,19.973677839851025
2002-07-27 09:00:00,19.94538919925512
2002-07-28 09:00:00,19.916659217877093
2002-07-29 09:00:00,19.922523277467413
2002-07-30 09:00:00,19.95734450651769
2002-07-31 09:00:00,19.84977467411545
2002-08-01 09:00:00,19.922763500931097
2002-08-02 09:00:00,20.01443016759777
