time,latitude,longitude,PP
1997-09-01,-32.35417,115.60417,774.9693
1997-10-01,-32.35417,115.60417,887.5922
1997-11-01,-32.35417,115.60417,687.05664
1997-12-01,-32.35417,115.60417,665.92645
1998-01-01,-32.35417,115.60417,671.3801
1998-02-01,-32.35417,115.60417,698.93396
1998-03-01,-32.35417,115.60417,636.40906
1998-04-01,-32.35417,115.60417,582.94183
1998-05-01,-32.35417,115.60417,546.4923
1998-06-01,-32.35417,115.60417,594.03455
1998-07-01,-32.35417,115.60417,505.48544
1998-08-01,-32.35417,115.60417,495.34518
1998-09-01,-32.35417,115.60417,916.96344
1998-10-01,-32.35417,115.60417,838.475
1998-11-01,-32.35417,115.60417,672.5959
1998-12-01,-32.35417,115.60417,631.45404
1999-01-01,-32.35417,115.60417,647.4332
1999-02-01,-32.35417,115.60417,673.2266
1999-03-01,-32.35417,115.60417,748.029
1999-04-01,-32.35417,115.60417,551.5776
1999-05-01,-32.35417,115.60417,440.17926
1999-06-01,-32.35417,115.60417,560.7312
1999-07-01,-32.35417,115.60417,548.40674
1999-08-01,-32.35417,115.60417,711.112
1999-09-01,-32.35417,115.60417,879.7993
1999-10-01,-32.35417,115.60417,958.0151
1999-11-01,-32.35417,115.60417,677.7352
1999-12-01,-32.35417,115.60417,648.9581
2000-01-01,-32.35417,115.60417,703.57043
2000-02-01,-32.35417,115.60417,862.9007
2000-03-01,-32.35417,115.60417,868.68085
2000-04-01,-32.35417,115.60417,644.88904
2000-05-01,-32.35417,115.60417,647.1166
2000-06-01,-32.35417,115.60417,444.8144
2000-07-01,-32.35417,115.60417,622.5829
2000-08-01,-32.35417,115.60417,751.5866
2000-09-01,-32.35417,115.60417,1052.8956
2000-10-01,-32.35417,115.60417,846.3178
2000-11-01,-32.35417,115.60417,594.38885
2000-12-01,-32.35417,115.60417,671.6922
2001-01-01,-32.35417,115.60417,723.4997
2001-02-01,-32.35417,115.60417,626.53656
2001-03-01,-32.35417,115.60417,649.75586
2001-04-01,-32.35417,115.60417,505.48724
2001-05-01,-32.35417,115.60417,541.7826
2001-06-01,-32.35417,115.60417,524.0215
2001-07-01,-32.35417,115.60417,563.5069
2001-08-01,-32.35417,115.60417,586.0101
2001-09-01,-32.35417,115.60417,572.64575
2001-10-01,-32.35417,115.60417,597.7008
2001-11-01,-32.35417,115.60417,533.45764
2001-12-01,-32.35417,115.60417,566.3832
2002-01-01,-32.35417,115.60417,629.11786
2002-02-01,-32.35417,115.60417,705.92535
2002-03-01,-32.35417,115.60417,659.1807
2002-04-01,-32.35417,115.60417,641.72815
2002-05-01,-32.35417,115.60417,699.87604
2002-06-01,-32.35417,115.60417,551.50085
2002-07-01,-32.35417,115.60417,566.1251
2002-08-01,-32.35417,115.60417,647.3639
2002-09-01,-32.35417,115.60417,693.403
2002-10-01,-32.35417,115.60417,559.40466
2002-11-01,-32.35417,115.60417,630.0654
2002-12-01,-32.35417,115.60417,577.2853
2003-01-01,-32.35417,115.60417,725.9485
2003-02-01,-32.35417,115.60417,787.83203
2003-03-01,-32.35417,115.60417,765.69244
2003-04-01,-32.35417,115.60417,668.07526
2003-05-01,-32.35417,115.60417,661.14435
2003-06-01,-32.35417,115.60417,553.40826
2003-07-01,-32.35417,115.60417,583.78595
2003-08-01,-32.35417,115.60417,846.2522
2003-09-01,-32.35417,115.60417,931.6079
2003-10-01,-32.35417,115.60417,859.82935
2003-11-01,-32.35417,115.60417,639.64166
2003-12-01,-32.35417,115.60417,700.18536
2004-01-01,-32.35417,115.60417,725.77716
2004-02-01,-32.35417,115.60417,819.72455
2004-03-01,-32.35417,115.60417,858.6728
2004-04-01,-32.35417,115.60417,692.93335
2004-05-01,-32.35417,115.60417,672.84247
2004-06-01,-32.35417,115.60417,507.97812
2004-07-01,-32.35417,115.60417,612.88885
2004-08-01,-32.35417,115.60417,668.2053
2004-09-01,-32.35417,115.60417,883.36334
2004-10-01,-32.35417,115.60417,737.5028
2004-11-01,-32.35417,115.60417,655.4235
2004-12-01,-32.35417,115.60417,709.9918
2005-01-01,-32.35417,115.60417,740.77496
2005-02-01,-32.35417,115.60417,758.1079
2005-03-01,-32.35417,115.60417,772.51685
2005-04-01,-32.35417,115.60417,862.5135
2005-05-01,-32.35417,115.60417,636.52527
2005-06-01,-32.35417,115.60417,551.54193
2005-07-01,-32.35417,115.60417,651.8581
2005-08-01,-32.35417,115.60417,640.3648
2005-09-01,-32.35417,115.60417,759.55963
2005-10-01,-32.35417,115.60417,819.1201
2005-11-01,-32.35417,115.60417,816.34796
2005-12-01,-32.35417,115.60417,705.92505
2006-01-01,-32.35417,115.60417,745.29926
2006-02-01,-32.35417,115.60417,664.88104
2006-03-01,-32.35417,115.60417,794.6294
2006-04-01,-32.35417,115.60417,650.17096
2006-05-01,-32.35417,115.60417,581.0822
2006-06-01,-32.35417,115.60417,580.0298
2006-07-01,-32.35417,115.60417,612.33136
2006-08-01,-32.35417,115.60417,640.2432
2006-09-01,-32.35417,115.60417,726.3063
2006-10-01,-32.35417,115.60417,730.47296
2006-11-01,-32.35417,115.60417,677.3369
2006-12-01,-32.35417,115.60417,696.4704
2007-01-01,-32.35417,115.60417,781.88965
2007-02-01,-32.35417,115.60417,909.11426
2007-03-01,-32.35417,115.60417,932.68713
2007-04-01,-32.35417,115.60417,742.74554
