time,latitude,longitude,PP
1997-09-01,-32.35417,115.43751,422.2057
1997-10-01,-32.35417,115.43751,499.26175
1997-11-01,-32.35417,115.43751,440.28665
1997-12-01,-32.35417,115.43751,466.39478
1998-01-01,-32.35417,115.43751,418.9545
1998-02-01,-32.35417,115.43751,405.3511
1998-03-01,-32.35417,115.43751,442.08685
1998-04-01,-32.35417,115.43751,459.52084
1998-05-01,-32.35417,115.43751,457.87827
1998-06-01,-32.35417,115.43751,502.11496
1998-07-01,-32.35417,115.43751,414.8573
1998-08-01,-32.35417,115.43751,441.06284
1998-09-01,-32.35417,115.43751,586.8625
1998-10-01,-32.35417,115.43751,515.3874
1998-11-01,-32.35417,115.43751,465.50726
1998-12-01,-32.35417,115.43751,407.7891
1999-01-01,-32.35417,115.43751,432.77646
1999-02-01,-32.35417,115.43751,460.58514
1999-03-01,-32.35417,115.43751,579.7334
1999-04-01,-32.35417,115.43751,412.20782
1999-05-01,-32.35417,115.43751,371.78427
1999-06-01,-32.35417,115.43751,471.87064
1999-07-01,-32.35417,115.43751,440.7827
1999-08-01,-32.35417,115.43751,522.61914
1999-09-01,-32.35417,115.43751,514.7197
1999-10-01,-32.35417,115.43751,512.85815
1999-11-01,-32.35417,115.43751,441.0301
1999-12-01,-32.35417,115.43751,441.94598
2000-01-01,-32.35417,115.43751,472.66028
2000-02-01,-32.35417,115.43751,608.492
2000-03-01,-32.35417,115.43751,678.01276
2000-04-01,-32.35417,115.43751,525.24255
2000-05-01,-32.35417,115.43751,482.14795
2000-06-01,-32.35417,115.43751,394.1179
2000-07-01,-32.35417,115.43751,515.3804
2000-08-01,-32.35417,115.43751,564.0495
2000-09-01,-32.35417,115.43751,583.38214
2000-10-01,-32.35417,115.43751,557.1127
2000-11-01,-32.35417,115.43751,432.95175
2000-12-01,-32.35417,115.43751,468.4898
2001-01-01,-32.35417,115.43751,478.39236
2001-02-01,-32.35417,115.43751,429.82538
2001-03-01,-32.35417,115.43751,488.24863
2001-04-01,-32.35417,115.43751,438.37256
2001-05-01,-32.35417,115.43751,492.29553
2001-06-01,-32.35417,115.43751,437.68222
2001-07-01,-32.35417,115.43751,463.89212
2001-08-01,-32.35417,115.43751,484.11365
2001-09-01,-32.35417,115.43751,471.77646
2001-10-01,-32.35417,115.43751,446.98688
2001-11-01,-32.35417,115.43751,398.35126
2001-12-01,-32.35417,115.43751,425.34885
2002-01-01,-32.35417,115.43751,436.8424
2002-02-01,-32.35417,115.43751,466.07138
2002-03-01,-32.35417,115.43751,486.52222
2002-04-01,-32.35417,115.43751,520.2853
2002-05-01,-32.35417,115.43751,595.0673
2002-06-01,-32.35417,115.43751,431.4352
2002-07-01,-32.35417,115.43751,451.67337
2002-08-01,-32.35417,115.43751,515.4918
2002-09-01,-32.35417,115.43751,473.1207
2002-10-01,-32.35417,115.43751,406.53293
2002-11-01,-32.35417,115.43751,436.87958
2002-12-01,-32.35417,115.43751,445.24313
2003-01-01,-32.35417,115.43751,488.3664
2003-02-01,-32.35417,115.43751,507.45377
2003-03-01,-32.35417,115.43751,529.97363
2003-04-01,-32.35417,115.43751,544.04706
2003-05-01,-32.35417,115.43751,541.86584
2003-06-01,-32.35417,115.43751,466.10455
2003-07-01,-32.35417,115.43751,445.55466
2003-08-01,-32.35417,115.43751,561.08484
2003-09-01,-32.35417,115.43751,593.2249
2003-10-01,-32.35417,115.43751,493.07974
2003-11-01,-32.35417,115.43751,446.00198
2003-12-01,-32.35417,115.43751,548.94037
2004-01-01,-32.35417,115.43751,451.8687
2004-02-01,-32.35417,115.43751,478.885
2004-03-01,-32.35417,115.43751,516.6376
2004-04-01,-32.35417,115.43751,503.84827
2004-05-01,-32.35417,115.43751,608.23535
2004-06-01,-32.35417,115.43751,441.48892
2004-07-01,-32.35417,115.43751,516.88245
2004-08-01,-32.35417,115.43751,551.41
2004-09-01,-32.35417,115.43751,588.793
2004-10-01,-32.35417,115.43751,511.0775
2004-11-01,-32.35417,115.43751,452.02887
2004-12-01,-32.35417,115.43751,493.83322
2005-01-01,-32.35417,115.43751,514.2293
2005-02-01,-32.35417,115.43751,519.95514
2005-03-01,-32.35417,115.43751,458.83957
2005-04-01,-32.35417,115.43751,639.67236
2005-05-01,-32.35417,115.43751,509.8245
2005-06-01,-32.35417,115.43751,408.62793
2005-07-01,-32.35417,115.43751,521.33295
