time,latitude,longitude,PP
2001-12-01,-32.187504,115.72917,1291.0713
2002-01-01,-32.187504,115.72917,1530.1168
2002-02-01,-32.187504,115.72917,1382.8181
2002-03-01,-32.187504,115.72917,1284.5963
2002-04-01,-32.187504,115.72917,868.7259
2002-05-01,-32.187504,115.72917,1033.0732
2002-06-01,-32.187504,115.72917,762.6006
2002-07-01,-32.187504,115.72917,825.59045
2002-08-01,-32.187504,115.72917,1214.7418
2002-09-01,-32.187504,115.72917,951.3048
2002-10-01,-32.187504,115.72917,978.34216
2002-11-01,-32.187504,115.72917,1061.3744
2002-12-01,-32.187504,115.72917,1279.9202
2003-01-01,-32.187504,115.72917,1671.9031
2003-02-01,-32.187504,115.72917,1570.2582
2003-03-01,-32.187504,115.72917,1527.5724
2003-04-01,-32.187504,115.72917,1419.8467
2003-05-01,-32.187504,115.72917,1212.7837
2003-06-01,-32.187504,115.72917,890.03687
2003-07-01,-32.187504,115.72917,1334.6367
2003-08-01,-32.187504,115.72917,1365.3079
2003-09-01,-32.187504,115.72917,1509.0455
2003-10-01,-32.187504,115.72917,1265.9049
2003-11-01,-32.187504,115.72917,1168.1534
2003-12-01,-32.187504,115.72917,1311.5454
2004-01-01,-32.187504,115.72917,1654.6189
2004-02-01,-32.187504,115.72917,1835.6866
2004-03-01,-32.187504,115.72917,2012.384
2004-04-01,-32.187504,115.72917,1348.4564
2004-05-01,-32.187504,115.72917,970.9105
2004-06-01,-32.187504,115.72917,642.91
2004-07-01,-32.187504,115.72917,975.8998
2004-08-01,-32.187504,115.72917,768.0584
2004-09-01,-32.187504,115.72917,1182.4757
2004-10-01,-32.187504,115.72917,1548.8855
2004-11-01,-32.187504,115.72917,1301.1342
2004-12-01,-32.187504,115.72917,1326.9802
2005-01-01,-32.187504,115.72917,1442.9506
2005-02-01,-32.187504,115.72917,1321.9935
2005-03-01,-32.187504,115.72917,1265.8761
2005-04-01,-32.187504,115.72917,1360.2341
2005-05-01,-32.187504,115.72917,1095.364
2005-06-01,-32.187504,115.72917,1159.5499
2005-07-01,-32.187504,115.72917,1573.97
2005-08-01,-32.187504,115.72917,1065.0219
2005-09-01,-32.187504,115.72917,1175.8445
2005-10-01,-32.187504,115.72917,1201.1958
2005-11-01,-32.187504,115.72917,1301.5073
2005-12-01,-32.187504,115.72917,1112.807
2006-01-01,-32.187504,115.72917,1671.6769
2006-02-01,-32.187504,115.72917,1637.6215
2006-03-01,-32.187504,115.72917,1382.6434
2006-04-01,-32.187504,115.72917,1150.0449
2006-05-01,-32.187504,115.72917,776.39954
2006-06-01,-32.187504,115.72917,789.0901
2006-07-01,-32.187504,115.72917,700.0094
2006-08-01,-32.187504,115.72917,823.378
2006-09-01,-32.187504,115.72917,1151.112
2006-10-01,-32.187504,115.72917,1355.8389
2006-11-01,-32.187504,115.72917,1043.9482
2006-12-01,-32.187504,115.72917,1580.8402
2007-01-01,-32.187504,115.72917,1627.8566
2007-02-01,-32.187504,115.72917,1661.5708
2007-03-01,-32.187504,115.72917,1626.8019
2007-04-01,-32.187504,115.72917,1052.5349
2007-05-01,-32.187504,115.72917,887.86804
2007-06-01,-32.187504,115.72917,636.9043
2007-07-01,-32.187504,115.72917,609.77747
2007-08-01,-32.187504,115.72917,919.2651
2007-09-01,-32.187504,115.72917,1300.5721
2007-10-01,-32.187504,115.72917,1727.5569
2007-11-01,-32.187504,115.72917,1199.8925
2007-12-01,-32.187504,115.72917,1143.2833
2008-01-01,-32.187504,115.72917,1550.3478
2008-02-01,-32.187504,115.72917,1896.3113
2008-03-01,-32.187504,115.72917,2074.9075
2008-04-01,-32.187504,115.72917,1134.9814
2008-05-01,-32.187504,115.72917,839.7363
2008-06-01,-32.187504,115.72917,938.49493
2008-07-01,-32.187504,115.72917,761.603
2008-08-01,-32.187504,115.72917,2403.63
2008-09-01,-32.187504,115.72917,1259.6285
2008-10-01,-32.187504,115.72917,1095.4221
2008-11-01,-32.187504,115.72917,1104.5958
2008-12-01,-32.187504,115.72917,1231.5082
2009-01-01,-32.187504,115.72917,1506.0094
2009-02-01,-32.187504,115.72917,1689.297
2009-03-01,-32.187504,115.72917,1431.9476
2009-04-01,-32.187504,115.72917,1221.4489
2009-05-01,-32.187504,115.72917,1130.4777
2009-06-01,-32.187504,115.72917,815.7024
2009-07-01,-32.187504,115.72917,960.7402
2009-08-01,-32.187504,115.72917,1048.352
2009-09-01,-32.187504,115.72917,1350.0034
2009-10-01,-32.187504,115.72917,1546.5037
2009-11-01,-32.187504,115.72917,1338.5461
2009-12-01,-32.187504,115.72917,1675.654
2010-01-01,-32.187504,115.72917,1494.7262
2010-02-01,-32.187504,115.72917,1459.8556
2010-03-01,-32.187504,115.72917,1598.6176
2010-04-01,-32.187504,115.72917,1212.0568
2010-05-01,-32.187504,115.72917,995.29553
2010-06-01,-32.187504,115.72917,904.94104
2010-07-01,-32.187504,115.72917,716.5094
2010-08-01,-32.187504,115.72917,769.78973
2010-09-01,-32.187504,115.72917,853.00916
2010-10-01,-32.187504,115.72917,1005.9657
2010-11-01,-32.187504,115.72917,977.7356
2010-12-01,-32.187504,115.72917,1207.0376
2011-01-01,-32.187504,115.72917,1457.2961
2011-02-01,-32.187504,115.72917,1671.942
2011-03-01,-32.187504,115.72917,1841.7085
2011-04-01,-32.187504,115.72917,1731.6405
2011-05-01,-32.187504,115.72917,1170.1183
2011-06-01,-32.187504,115.72917,728.5326
2011-07-01,-32.187504,115.72917,684.1615
2011-08-01,-32.187504,115.72917,1021.37775
2011-09-01,-32.187504,115.72917,1158.8837
2011-10-01,-32.187504,115.72917,1231.1747
2011-11-01,-32.187504,115.72917,1010.94995
2011-12-01,-32.187504,115.72917,1650.1527
2012-01-01,-32.187504,115.72917,1842.9612
2012-02-01,-32.187504,115.72917,1878.9366
2012-03-01,-32.187504,115.72917,2333.4675
2012-04-01,-32.187504,115.72917,1179.4862
2012-05-01,-32.187504,115.72917,1671.4445
2012-06-01,-32.187504,115.72917,882.31976
2012-07-01,-32.187504,115.72917,909.63055
2012-08-01,-32.187504,115.72917,817.29504
2012-09-01,-32.187504,115.72917,883.2878
2012-10-01,-32.187504,115.72917,1030.3043
2012-11-01,-32.187504,115.72917,1069.2207
2012-12-01,-32.187504,115.72917,1443.6149
2013-01-01,-32.187504,115.72917,1871.6986
2013-02-01,-32.187504,115.72917,2156.317
2013-03-01,-32.187504,115.72917,2033.1431
2013-04-01,-32.187504,115.72917,1261.8196
2013-05-01,-32.187504,115.72917,1274.276
2013-06-01,-32.187504,115.72917,733.0012
2013-07-01,-32.187504,115.72917,597.18195
2013-08-01,-32.187504,115.72917,748.4895
2013-09-01,-32.187504,115.72917,1326.2542
2013-10-01,-32.187504,115.72917,2001.9657
2013-11-01,-32.187504,115.72917,1264.5719
2013-12-01,-32.187504,115.72917,1345.8716
2014-01-01,-32.187504,115.72917,1431.7754
2014-02-01,-32.187504,115.72917,1531.515
2014-03-01,-32.187504,115.72917,1503.1628
2014-04-01,-32.187504,115.72917,2100.0366
2014-05-01,-32.187504,115.72917,785.03894
2014-06-01,-32.187504,115.72917,1100.7683
2014-07-01,-32.187504,115.72917,757.4081
2014-08-01,-32.187504,115.72917,1463.8242
2014-09-01,-32.187504,115.72917,1157.7882
2014-10-01,-32.187504,115.72917,1271.1373
2014-11-01,-32.187504,115.72917,1155.2582
2014-12-01,-32.187504,115.72917,1212.1296
2015-01-01,-32.187504,115.72917,1533.7396
2015-02-01,-32.187504,115.72917,1593.7631
2015-03-01,-32.187504,115.72917,1966.0721
2015-04-01,-32.187504,115.72917,1242.7892
2015-05-01,-32.187504,115.72917,1000.2712
2015-06-01,-32.187504,115.72917,898.8128
2015-07-01,-32.187504,115.72917,671.9251
2015-08-01,-32.187504,115.72917,638.4872
2015-09-01,-32.187504,115.72917,977.3181
2015-10-01,-32.187504,115.72917,993.03467
2015-11-01,-32.187504,115.72917,1184.2114
2015-12-01,-32.187504,115.72917,1174.4939
2016-01-01,-32.187504,115.72917,1203.2633
2016-02-01,-32.187504,115.72917,1406.7434
2016-03-01,-32.187504,115.72917,1344.5815
2016-04-01,-32.187504,115.72917,1094.3854
2016-05-01,-32.187504,115.72917,952.90265
2016-06-01,-32.187504,115.72917,803.68207
2016-07-01,-32.187504,115.72917,769.2473
2016-08-01,-32.187504,115.72917,983.69403
2016-09-01,-32.187504,115.72917,1129.2656
2016-10-01,-32.187504,115.72917,1021.7899
2016-11-01,-32.187504,115.72917,1076.9521
2016-12-01,-32.187504,115.72917,1143.5165
2017-01-01,-32.187504,115.72917,1433.2118
2017-02-01,-32.187504,115.72917,2735.997
2017-03-01,-32.187504,115.72917,1807.4729
2017-04-01,-32.187504,115.72917,1585.9916
2017-05-01,-32.187504,115.72917,891.65564
2017-06-01,-32.187504,115.72917,962.39935
2017-07-01,-32.187504,115.72917,553.69415
2017-08-01,-32.187504,115.72917,1240.5922
2017-09-01,-32.187504,115.72917,1621.1204
2017-10-01,-32.187504,115.72917,1247.9277
2017-11-01,-32.187504,115.72917,1446.9011
2017-12-01,-32.187504,115.72917,1230.564
2018-01-01,-32.187504,115.72917,1442.1855
2018-02-01,-32.187504,115.72917,1428.4839
2018-03-01,-32.187504,115.72917,1285.7825
2018-04-01,-32.187504,115.72917,1427.979
2018-05-01,-32.187504,115.72917,1373.4048
2018-06-01,-32.187504,115.72917,693.42
2018-07-01,-32.187504,115.72917,689.12305
2018-08-01,-32.187504,115.72917,2149.3296
2018-09-01,-32.187504,115.72917,2047.7137
2018-10-01,-32.187504,115.72917,1396.4973
2018-11-01,-32.187504,115.72917,1126.5093
2018-12-01,-32.187504,115.72917,1140.0381
2019-01-01,-32.187504,115.72917,1459.126
2019-02-01,-32.187504,115.72917,1444.9458
2019-03-01,-32.187504,115.72917,1323.0887
2019-04-01,-32.187504,115.72917,1613.6803
2019-05-01,-32.187504,115.72917,1114.5911
2019-06-01,-32.187504,115.72917,550.5676
2019-07-01,-32.187504,115.72917,828.78314
2019-08-01,-32.187504,115.72917,1572.0151
2019-09-01,-32.187504,115.72917,1372.09
2019-10-01,-32.187504,115.72917,1261.2526
2019-11-01,-32.187504,115.72917,1302.7882
2019-12-01,-32.187504,115.72917,1373.2069
2020-01-01,-32.187504,115.72917,1561.7858
2020-02-01,-32.187504,115.72917,1248.3058
2020-03-01,-32.187504,115.72917,1313.1536
2020-04-01,-32.187504,115.72917,1003.5632
2020-05-01,-32.187504,115.72917,845.77
2020-06-01,-32.187504,115.72917,734.16223
2020-07-01,-32.187504,115.72917,687.155
2020-08-01,-32.187504,115.72917,890.4757
2020-09-01,-32.187504,115.72917,800.01276
2020-10-01,-32.187504,115.72917,977.9843
2020-11-01,-32.187504,115.72917,963.7085
2020-12-01,-32.187504,115.72917,1339.4712
2021-01-01,-32.187504,115.72917,1309.7157
2021-02-01,-32.187504,115.72917,1717.8457
2021-03-01,-32.187504,115.72917,1444.1588
2021-04-01,-32.187504,115.72917,1611.1726
2021-05-01,-32.187504,115.72917,1120.3137
2021-06-01,-32.187504,115.72917,823.3247
2021-07-01,-32.187504,115.72917,620.2092
2021-08-01,-32.187504,115.72917,2078.7354
2021-09-01,-32.187504,115.72917,3453.8252
2021-10-01,-32.187504,115.72917,1660.604
2021-11-01,-32.187504,115.72917,1444.8645
2021-12-01,-32.187504,115.72917,1421.5197
2022-01-01,-32.187504,115.72917,1531.8308
2022-02-01,-32.187504,115.72917,1573.7661
2022-03-01,-32.187504,115.72917,1448.9237
2022-04-01,-32.187504,115.72917,1178.2711
2022-05-01,-32.187504,115.72917,797.19855
2022-06-01,-32.187504,115.72917,644.5601
2022-07-01,-32.187504,115.72917,596.99725
2022-08-01,-32.187504,115.72917,1969.7102
2022-09-01,-32.187504,115.72917,2310.0254
2022-10-01,-32.187504,115.72917,2054.899
2022-11-01,-32.187504,115.72917,1140.3197
2022-12-01,-32.187504,115.72917,1351.6074
2023-01-01,-32.187504,115.72917,1966.7715
2023-02-01,-32.187504,115.72917,2211.5493
2023-03-01,-32.187504,115.72917,1596.2129
2023-04-01,-32.187504,115.72917,1142.8304
2023-05-01,-32.187504,115.72917,948.4646
2023-06-01,-32.187504,115.72917,889.97455
2023-07-01,-32.187504,115.72917,752.1904
2023-08-01,-32.187504,115.72917,1116.8187
2023-09-01,-32.187504,115.72917,1206.4784
2023-10-01,-32.187504,115.72917,1384.8871
2023-11-01,-32.187504,115.72917,1217.2837
2023-12-01,-32.187504,115.72917,1352.6893
2024-01-01,-32.187504,115.72917,2463.0369
2024-02-01,-32.187504,115.72917,2245.1174
2024-03-01,-32.187504,115.72917,1634.6697
2024-04-01,-32.187504,115.72917,1177.1559
2024-05-01,-32.187504,115.72917,927.41876
2024-06-01,-32.187504,115.72917,1175.233
2024-07-01,-32.187504,115.72917,688.8316
2024-08-01,-32.187504,115.72917,839.0402
