time,latitude,longitude,PP
1997-09-01,-32.020836,115.35417,377.41644
1997-10-01,-32.020836,115.35417,435.45514
1997-11-01,-32.020836,115.35417,423.48145
1997-12-01,-32.020836,115.35417,433.95032
1998-01-01,-32.020836,115.35417,414.87866
1998-02-01,-32.020836,115.35417,410.80817
1998-03-01,-32.020836,115.35417,405.77255
1998-04-01,-32.020836,115.35417,413.8448
1998-05-01,-32.020836,115.35417,364.7609
1998-06-01,-32.020836,115.35417,375.3441
1998-07-01,-32.020836,115.35417,313.52847
1998-08-01,-32.020836,115.35417,382.13232
1998-09-01,-32.020836,115.35417,466.07016
1998-10-01,-32.020836,115.35417,438.02188
1998-11-01,-32.020836,115.35417,412.28833
1998-12-01,-32.020836,115.35417,443.09338
1999-01-01,-32.020836,115.35417,454.17972
1999-02-01,-32.020836,115.35417,487.48715
1999-03-01,-32.020836,115.35417,498.1533
1999-04-01,-32.020836,115.35417,395.54816
1999-05-01,-32.020836,115.35417,334.36084
1999-06-01,-32.020836,115.35417,384.6139
1999-07-01,-32.020836,115.35417,317.95193
1999-08-01,-32.020836,115.35417,376.32193
1999-09-01,-32.020836,115.35417,393.63336
1999-10-01,-32.020836,115.35417,432.60913
1999-11-01,-32.020836,115.35417,441.60687
1999-12-01,-32.020836,115.35417,458.26212
2000-01-01,-32.020836,115.35417,473.90515
2000-02-01,-32.020836,115.35417,569.5622
2000-03-01,-32.020836,115.35417,478.6769
2000-04-01,-32.020836,115.35417,474.8232
2000-05-01,-32.020836,115.35417,367.65826
2000-06-01,-32.020836,115.35417,313.31082
2000-07-01,-32.020836,115.35417,367.1048
2000-08-01,-32.020836,115.35417,376.56567
2000-09-01,-32.020836,115.35417,446.44397
2000-10-01,-32.020836,115.35417,456.6194
2000-11-01,-32.020836,115.35417,408.38065
2000-12-01,-32.020836,115.35417,449.14407
2001-01-01,-32.020836,115.35417,460.3391
2001-02-01,-32.020836,115.35417,457.28986
2001-03-01,-32.020836,115.35417,498.75455
2001-04-01,-32.020836,115.35417,403.0132
2001-05-01,-32.020836,115.35417,441.34326
2001-06-01,-32.020836,115.35417,389.53375
2001-07-01,-32.020836,115.35417,325.8866
2001-08-01,-32.020836,115.35417,398.0266
2001-09-01,-32.020836,115.35417,402.04263
2001-10-01,-32.020836,115.35417,397.6098
2001-11-01,-32.020836,115.35417,398.18057
2001-12-01,-32.020836,115.35417,432.51215
2002-01-01,-32.020836,115.35417,419.58322
2002-02-01,-32.020836,115.35417,447.82394
2002-03-01,-32.020836,115.35417,474.54642
2002-04-01,-32.020836,115.35417,445.39618
2002-05-01,-32.020836,115.35417,451.89102
2002-06-01,-32.020836,115.35417,348.03976
2002-07-01,-32.020836,115.35417,354.0761
2002-08-01,-32.020836,115.35417,408.25165
2002-09-01,-32.020836,115.35417,367.21967
2002-10-01,-32.020836,115.35417,358.13712
2002-11-01,-32.020836,115.35417,391.2417
2002-12-01,-32.020836,115.35417,425.36255
2003-01-01,-32.020836,115.35417,451.7326
2003-02-01,-32.020836,115.35417,469.21112
2003-03-01,-32.020836,115.35417,442.53488
2003-04-01,-32.020836,115.35417,456.28293
2003-05-01,-32.020836,115.35417,472.4687
2003-06-01,-32.020836,115.35417,371.20523
2003-07-01,-32.020836,115.35417,325.54037
2003-08-01,-32.020836,115.35417,393.82062
2003-09-01,-32.020836,115.35417,430.3751
2003-10-01,-32.020836,115.35417,411.2946
2003-11-01,-32.020836,115.35417,428.8972
2003-12-01,-32.020836,115.35417,459.18332
2004-01-01,-32.020836,115.35417,407.76746
2004-02-01,-32.020836,115.35417,446.29712
2004-03-01,-32.020836,115.35417,455.36115
2004-04-01,-32.020836,115.35417,420.34167
2004-05-01,-32.020836,115.35417,485.24567
2004-06-01,-32.020836,115.35417,357.8537
2004-07-01,-32.020836,115.35417,411.36542
2004-08-01,-32.020836,115.35417,412.62637
2004-09-01,-32.020836,115.35417,492.38168
2004-10-01,-32.020836,115.35417,430.3579
2004-11-01,-32.020836,115.35417,448.3631
2004-12-01,-32.020836,115.35417,473.91022
2005-01-01,-32.020836,115.35417,479.26874
2005-02-01,-32.020836,115.35417,460.02124
2005-03-01,-32.020836,115.35417,413.86194
2005-04-01,-32.020836,115.35417,508.77832
2005-05-01,-32.020836,115.35417,437.25992
2005-06-01,-32.020836,115.35417,332.81238
2005-07-01,-32.020836,115.35417,373.4813
2005-08-01,-32.020836,115.35417,412.40112
2005-09-01,-32.020836,115.35417,429.77853
2005-10-01,-32.020836,115.35417,458.36356
2005-11-01,-32.020836,115.35417,456.1533
2005-12-01,-32.020836,115.35417,424.0095
2006-01-01,-32.020836,115.35417,451.04752
2006-02-01,-32.020836,115.35417,466.2721
2006-03-01,-32.020836,115.35417,504.761
2006-04-01,-32.020836,115.35417,471.0563
2006-05-01,-32.020836,115.35417,434.84723
2006-06-01,-32.020836,115.35417,448.5154
2006-07-01,-32.020836,115.35417,387.75122
2006-08-01,-32.020836,115.35417,427.26367
2006-09-01,-32.020836,115.35417,490.80463
2006-10-01,-32.020836,115.35417,455.07355
2006-11-01,-32.020836,115.35417,482.54968
2006-12-01,-32.020836,115.35417,474.95663
2007-01-01,-32.020836,115.35417,521.2302
2007-02-01,-32.020836,115.35417,432.03793
