time,latitude,longitude,PP
1997-09-01,-31.937504,115.68751,787.5985
1997-10-01,-31.937504,115.68751,1008.0114
1997-11-01,-31.937504,115.68751,906.151
1997-12-01,-31.937504,115.68751,954.2965
1998-01-01,-31.937504,115.68751,917.09015
1998-02-01,-31.937504,115.68751,861.3922
1998-03-01,-31.937504,115.68751,869.7446
1998-04-01,-31.937504,115.68751,622.1192
1998-05-01,-31.937504,115.68751,633.3015
1998-06-01,-31.937504,115.68751,674.8181
1998-07-01,-31.937504,115.68751,489.44324
1998-08-01,-31.937504,115.68751,544.3425
1998-09-01,-31.937504,115.68751,728.724
1998-10-01,-31.937504,115.68751,826.4749
1998-11-01,-31.937504,115.68751,878.5641
1998-12-01,-31.937504,115.68751,886.1085
1999-01-01,-31.937504,115.68751,902.66656
1999-02-01,-31.937504,115.68751,937.8386
1999-03-01,-31.937504,115.68751,828.0721
1999-04-01,-31.937504,115.68751,695.8725
1999-05-01,-31.937504,115.68751,470.96365
1999-06-01,-31.937504,115.68751,617.64764
1999-07-01,-31.937504,115.68751,607.9467
1999-08-01,-31.937504,115.68751,637.51794
1999-09-01,-31.937504,115.68751,744.48096
1999-10-01,-31.937504,115.68751,943.79395
1999-11-01,-31.937504,115.68751,879.2732
1999-12-01,-31.937504,115.68751,827.2523
2000-01-01,-31.937504,115.68751,796.4175
2000-02-01,-31.937504,115.68751,1333.2134
2000-03-01,-31.937504,115.68751,971.40247
2000-04-01,-31.937504,115.68751,630.9575
2000-05-01,-31.937504,115.68751,662.2139
2000-06-01,-31.937504,115.68751,468.35425
2000-07-01,-31.937504,115.68751,577.7528
2000-08-01,-31.937504,115.68751,583.76794
2000-09-01,-31.937504,115.68751,752.02686
2000-10-01,-31.937504,115.68751,1062.266
2000-11-01,-31.937504,115.68751,773.8707
2000-12-01,-31.937504,115.68751,999.6514
2001-01-01,-31.937504,115.68751,938.03876
2001-02-01,-31.937504,115.68751,933.4259
2001-03-01,-31.937504,115.68751,959.04486
2001-04-01,-31.937504,115.68751,668.97345
2001-05-01,-31.937504,115.68751,615.4861
2001-06-01,-31.937504,115.68751,646.47107
2001-07-01,-31.937504,115.68751,571.71924
2001-08-01,-31.937504,115.68751,610.26404
2001-09-01,-31.937504,115.68751,606.0585
2001-10-01,-31.937504,115.68751,771.9586
2001-11-01,-31.937504,115.68751,750.7596
2001-12-01,-31.937504,115.68751,804.15393
2002-01-01,-31.937504,115.68751,893.10724
2002-02-01,-31.937504,115.68751,899.8919
2002-03-01,-31.937504,115.68751,787.74744
2002-04-01,-31.937504,115.68751,704.9317
2002-05-01,-31.937504,115.68751,771.9692
2002-06-01,-31.937504,115.68751,532.7222
2002-07-01,-31.937504,115.68751,568.87506
2002-08-01,-31.937504,115.68751,663.5963
2002-09-01,-31.937504,115.68751,688.7151
2002-10-01,-31.937504,115.68751,742.56976
2002-11-01,-31.937504,115.68751,800.0985
2002-12-01,-31.937504,115.68751,865.95184
2003-01-01,-31.937504,115.68751,1142.421
2003-02-01,-31.937504,115.68751,1216.1593
2003-03-01,-31.937504,115.68751,954.74255
2003-04-01,-31.937504,115.68751,933.6361
2003-05-01,-31.937504,115.68751,962.4195
2003-06-01,-31.937504,115.68751,781.31647
2003-07-01,-31.937504,115.68751,543.80505
2003-08-01,-31.937504,115.68751,733.8125
2003-09-01,-31.937504,115.68751,830.51184
2003-10-01,-31.937504,115.68751,981.2829
2003-11-01,-31.937504,115.68751,844.67847
2003-12-01,-31.937504,115.68751,936.42664
2004-01-01,-31.937504,115.68751,1024.3938
2004-02-01,-31.937504,115.68751,1151.8563
2004-03-01,-31.937504,115.68751,1086.6893
2004-04-01,-31.937504,115.68751,860.94684
