time,latitude,longitude,PP
1997-09-01,-31.85417,115.47917,387.89697
1997-10-01,-31.85417,115.47917,462.06094
1997-11-01,-31.85417,115.47917,481.14917
1997-12-01,-31.85417,115.47917,490.26395
1998-01-01,-31.85417,115.47917,502.33005
1998-02-01,-31.85417,115.47917,467.54272
1998-03-01,-31.85417,115.47917,463.71646
1998-04-01,-31.85417,115.47917,471.34222
1998-05-01,-31.85417,115.47917,436.09515
1998-06-01,-31.85417,115.47917,489.41766
1998-07-01,-31.85417,115.47917,355.16437
1998-08-01,-31.85417,115.47917,455.3308
1998-09-01,-31.85417,115.47917,505.97495
1998-10-01,-31.85417,115.47917,454.96497
1998-11-01,-31.85417,115.47917,449.3764
1998-12-01,-31.85417,115.47917,484.7351
1999-01-01,-31.85417,115.47917,495.7335
1999-02-01,-31.85417,115.47917,505.0487
1999-03-01,-31.85417,115.47917,574.06274
1999-04-01,-31.85417,115.47917,441.94006
1999-05-01,-31.85417,115.47917,382.44177
1999-06-01,-31.85417,115.47917,500.3383
1999-07-01,-31.85417,115.47917,443.6199
1999-08-01,-31.85417,115.47917,463.35233
1999-09-01,-31.85417,115.47917,457.0464
1999-10-01,-31.85417,115.47917,482.32224
1999-11-01,-31.85417,115.47917,468.4588
1999-12-01,-31.85417,115.47917,493.04407
2000-01-01,-31.85417,115.47917,494.46863
2000-02-01,-31.85417,115.47917,640.5826
2000-03-01,-31.85417,115.47917,604.66064
2000-04-01,-31.85417,115.47917,532.4641
2000-05-01,-31.85417,115.47917,512.9005
2000-06-01,-31.85417,115.47917,382.1352
2000-07-01,-31.85417,115.47917,465.74426
2000-08-01,-31.85417,115.47917,469.32227
2000-09-01,-31.85417,115.47917,469.58185
2000-10-01,-31.85417,115.47917,488.50687
2000-11-01,-31.85417,115.47917,447.70163
2000-12-01,-31.85417,115.47917,512.93835
2001-01-01,-31.85417,115.47917,516.15924
2001-02-01,-31.85417,115.47917,507.44806
2001-03-01,-31.85417,115.47917,541.61755
2001-04-01,-31.85417,115.47917,463.7767
2001-05-01,-31.85417,115.47917,507.96994
2001-06-01,-31.85417,115.47917,432.3048
2001-07-01,-31.85417,115.47917,419.10638
2001-08-01,-31.85417,115.47917,476.6892
2001-09-01,-31.85417,115.47917,448.2356
2001-10-01,-31.85417,115.47917,452.3611
2001-11-01,-31.85417,115.47917,469.2845
2001-12-01,-31.85417,115.47917,488.6024
2002-01-01,-31.85417,115.47917,474.13132
2002-02-01,-31.85417,115.47917,497.77335
2002-03-01,-31.85417,115.47917,493.5029
2002-04-01,-31.85417,115.47917,539.1558
2002-05-01,-31.85417,115.47917,574.605
2002-06-01,-31.85417,115.47917,470.00665
2002-07-01,-31.85417,115.47917,462.01852
2002-08-01,-31.85417,115.47917,475.36005
