time,latitude,longitude,PP
1997-09-01,-32.437504,115.68751,1277.7682
1997-10-01,-32.437504,115.68751,1349.2964
1997-11-01,-32.437504,115.68751,983.4896
1997-12-01,-32.437504,115.68751,1204.1448
1998-01-01,-32.437504,115.68751,1235.1678
1998-02-01,-32.437504,115.68751,1229.8596
1998-03-01,-32.437504,115.68751,1073.469
1998-04-01,-32.437504,115.68751,828.74036
1998-05-01,-32.437504,115.68751,805.30865
1998-06-01,-32.437504,115.68751,724.76056
1998-07-01,-32.437504,115.68751,654.0034
1998-08-01,-32.437504,115.68751,681.68646
1998-09-01,-32.437504,115.68751,1365.2369
1998-10-01,-32.437504,115.68751,1310.8202
1998-11-01,-32.437504,115.68751,1055.5294
1998-12-01,-32.437504,115.68751,1019.2774
1999-01-01,-32.437504,115.68751,1089.5254
1999-02-01,-32.437504,115.68751,1350.328
1999-03-01,-32.437504,115.68751,1074.3807
1999-04-01,-32.437504,115.68751,815.3302
1999-05-01,-32.437504,115.68751,481.58273
1999-06-01,-32.437504,115.68751,693.80597
1999-07-01,-32.437504,115.68751,848.5401
1999-08-01,-32.437504,115.68751,1024.6268
1999-09-01,-32.437504,115.68751,1199.2859
1999-10-01,-32.437504,115.68751,1392.4408
1999-11-01,-32.437504,115.68751,1122.3745
1999-12-01,-32.437504,115.68751,1005.6003
2000-01-01,-32.437504,115.68751,1104.4484
2000-02-01,-32.437504,115.68751,1510.2919
2000-03-01,-32.437504,115.68751,1234.7933
2000-04-01,-32.437504,115.68751,836.03973
2000-05-01,-32.437504,115.68751,768.6076
2000-06-01,-32.437504,115.68751,570.0584
2000-07-01,-32.437504,115.68751,862.7885
2000-08-01,-32.437504,115.68751,1002.60004
2000-09-01,-32.437504,115.68751,1416.5333
2000-10-01,-32.437504,115.68751,1274.4574
2000-11-01,-32.437504,115.68751,929.5498
2000-12-01,-32.437504,115.68751,1228.3998
2001-01-01,-32.437504,115.68751,1255.6263
2001-02-01,-32.437504,115.68751,1165.9445
2001-03-01,-32.437504,115.68751,1188.156
2001-04-01,-32.437504,115.68751,730.178
2001-05-01,-32.437504,115.68751,729.1714
2001-06-01,-32.437504,115.68751,755.1235
2001-07-01,-32.437504,115.68751,750.1241
2001-08-01,-32.437504,115.68751,792.59534
2001-09-01,-32.437504,115.68751,752.2691
2001-10-01,-32.437504,115.68751,945.07947
2001-11-01,-32.437504,115.68751,861.2161
2001-12-01,-32.437504,115.68751,951.99506
2002-01-01,-32.437504,115.68751,1157.9895
2002-02-01,-32.437504,115.68751,1207.6283
2002-03-01,-32.437504,115.68751,1071.3987
2002-04-01,-32.437504,115.68751,818.73474
2002-05-01,-32.437504,115.68751,873.1228
2002-06-01,-32.437504,115.68751,666.25323
2002-07-01,-32.437504,115.68751,745.43304
2002-08-01,-32.437504,115.68751,1006.4457
2002-09-01,-32.437504,115.68751,1206.7361
2002-10-01,-32.437504,115.68751,954.38763
2002-11-01,-32.437504,115.68751,1026.9274
2002-12-01,-32.437504,115.68751,958.70154
2003-01-01,-32.437504,115.68751,1479.1353
2003-02-01,-32.437504,115.68751,1400.7368
2003-03-01,-32.437504,115.68751,1336.2196
2003-04-01,-32.437504,115.68751,1124.1809
2003-05-01,-32.437504,115.68751,930.1285
2003-06-01,-32.437504,115.68751,726.8604
2003-07-01,-32.437504,115.68751,767.22046
2003-08-01,-32.437504,115.68751,1542.4255
2003-09-01,-32.437504,115.68751,1697.2454
2003-10-01,-32.437504,115.68751,1417.4801
2003-11-01,-32.437504,115.68751,1193.2878
2003-12-01,-32.437504,115.68751,1288.792
2004-01-01,-32.437504,115.68751,1371.9277
2004-02-01,-32.437504,115.68751,1554.5422
2004-03-01,-32.437504,115.68751,1500.3707
2004-04-01,-32.437504,115.68751,1053.0977
2004-05-01,-32.437504,115.68751,806.58215
2004-06-01,-32.437504,115.68751,592.82574
2004-07-01,-32.437504,115.68751,854.2835
2004-08-01,-32.437504,115.68751,882.41254
2004-09-01,-32.437504,115.68751,1734.1844
2004-10-01,-32.437504,115.68751,1189.5979
2004-11-01,-32.437504,115.68751,1114.236
2004-12-01,-32.437504,115.68751,1210.6796
2005-01-01,-32.437504,115.68751,1352.1027
2005-02-01,-32.437504,115.68751,1304.3934
2005-03-01,-32.437504,115.68751,1128.2393
2005-04-01,-32.437504,115.68751,1234.8132
2005-05-01,-32.437504,115.68751,962.08
2005-06-01,-32.437504,115.68751,873.7749
2005-07-01,-32.437504,115.68751,1112.4333
2005-08-01,-32.437504,115.68751,1124.3243
2005-09-01,-32.437504,115.68751,1312.8474
2005-10-01,-32.437504,115.68751,1410.0583
2005-11-01,-32.437504,115.68751,1372.1785
2005-12-01,-32.437504,115.68751,1110.035
2006-01-01,-32.437504,115.68751,1591.6599
2006-02-01,-32.437504,115.68751,1415.9113
2006-03-01,-32.437504,115.68751,1378.4673
2006-04-01,-32.437504,115.68751,876.72906
2006-05-01,-32.437504,115.68751,740.5683
2006-06-01,-32.437504,115.68751,773.5622
2006-07-01,-32.437504,115.68751,762.43787
2006-08-01,-32.437504,115.68751,812.88416
2006-09-01,-32.437504,115.68751,1030.814
2006-10-01,-32.437504,115.68751,1059.0254
2006-11-01,-32.437504,115.68751,982.5565
2006-12-01,-32.437504,115.68751,1306.4696
2007-01-01,-32.437504,115.68751,1354.9377
2007-02-01,-32.437504,115.68751,1414.7196
2007-03-01,-32.437504,115.68751,1392.9957
2007-04-01,-32.437504,115.68751,992.34674
2007-05-01,-32.437504,115.68751,784.9597
2007-06-01,-32.437504,115.68751,687.1177
2007-07-01,-32.437504,115.68751,685.10834
2007-08-01,-32.437504,115.68751,903.2493
2007-09-01,-32.437504,115.68751,1008.2698
2007-10-01,-32.437504,115.68751,1561.9133
2007-11-01,-32.437504,115.68751,1260.5182
2007-12-01,-32.437504,115.68751,1098.5862
2008-01-01,-32.437504,115.68751,1400.5254
2008-02-01,-32.437504,115.68751,1553.9863
2008-03-01,-32.437504,115.68751,1449.374
2008-04-01,-32.437504,115.68751,871.5651
2008-05-01,-32.437504,115.68751,824.94
2008-06-01,-32.437504,115.68751,858.4994
2008-07-01,-32.437504,115.68751,767.23584
2008-08-01,-32.437504,115.68751,1560.3523
2008-09-01,-32.437504,115.68751,1020.2145
2008-10-01,-32.437504,115.68751,1075.6335
2008-11-01,-32.437504,115.68751,1118.6943
2008-12-01,-32.437504,115.68751,1245.7069
2009-01-01,-32.437504,115.68751,1328.4673
2009-02-01,-32.437504,115.68751,1511.9841
2009-03-01,-32.437504,115.68751,1270.8973
2009-04-01,-32.437504,115.68751,1122.2117
2009-05-01,-32.437504,115.68751,993.018
2009-06-01,-32.437504,115.68751,795.4233
2009-07-01,-32.437504,115.68751,959.4757
2009-08-01,-32.437504,115.68751,1500.5446
2009-09-01,-32.437504,115.68751,1667.2588
2009-10-01,-32.437504,115.68751,1503.7692
2009-11-01,-32.437504,115.68751,1279.7511
2009-12-01,-32.437504,115.68751,1349.4503
2010-01-01,-32.437504,115.68751,1457.9019
2010-02-01,-32.437504,115.68751,1380.5323
2010-03-01,-32.437504,115.68751,1549.7262
2010-04-01,-32.437504,115.68751,1108.8138
2010-05-01,-32.437504,115.68751,872.9846
2010-06-01,-32.437504,115.68751,860.70557
2010-07-01,-32.437504,115.68751,722.906
2010-08-01,-32.437504,115.68751,827.2212
2010-09-01,-32.437504,115.68751,887.6099
2010-10-01,-32.437504,115.68751,1003.3963
2010-11-01,-32.437504,115.68751,1010.5814
2010-12-01,-32.437504,115.68751,1155.0239
2011-01-01,-32.437504,115.68751,1460.7177
2011-02-01,-32.437504,115.68751,1518.0524
2011-03-01,-32.437504,115.68751,1495.646
2011-04-01,-32.437504,115.68751,1170.5867
2011-05-01,-32.437504,115.68751,854.03595
2011-06-01,-32.437504,115.68751,791.7653
2011-07-01,-32.437504,115.68751,641.3884
2011-08-01,-32.437504,115.68751,1059.1687
2011-09-01,-32.437504,115.68751,1441.7029
2011-10-01,-32.437504,115.68751,1320.2136
2011-11-01,-32.437504,115.68751,1029.1656
2011-12-01,-32.437504,115.68751,1452.6561
2012-01-01,-32.437504,115.68751,1417.608
2012-02-01,-32.437504,115.68751,1377.4857
2012-03-01,-32.437504,115.68751,1278.3287
2012-04-01,-32.437504,115.68751,866.17914
2012-05-01,-32.437504,115.68751,954.2199
2012-06-01,-32.437504,115.68751,756.12
2012-07-01,-32.437504,115.68751,718.1608
2012-08-01,-32.437504,115.68751,768.2005
2012-09-01,-32.437504,115.68751,1027.2032
2012-10-01,-32.437504,115.68751,1099.3942
2012-11-01,-32.437504,115.68751,939.5835
2012-12-01,-32.437504,115.68751,1232.1437
2013-01-01,-32.437504,115.68751,1432.49
2013-02-01,-32.437504,115.68751,1405.7902
2013-03-01,-32.437504,115.68751,1195.5846
2013-04-01,-32.437504,115.68751,796.19934
2013-05-01,-32.437504,115.68751,881.76733
2013-06-01,-32.437504,115.68751,712.7979
2013-07-01,-32.437504,115.68751,613.73975
2013-08-01,-32.437504,115.68751,1009.7244
2013-09-01,-32.437504,115.68751,1182.6794
2013-10-01,-32.437504,115.68751,2053.968
2013-11-01,-32.437504,115.68751,1302.7769
2013-12-01,-32.437504,115.68751,1323.3407
2014-01-01,-32.437504,115.68751,1442.4111
2014-02-01,-32.437504,115.68751,1474.726
2014-03-01,-32.437504,115.68751,1191.232
2014-04-01,-32.437504,115.68751,1019.0935
2014-05-01,-32.437504,115.68751,728.9473
2014-06-01,-32.437504,115.68751,932.1498
2014-07-01,-32.437504,115.68751,735.23724
2014-08-01,-32.437504,115.68751,852.85065
2014-09-01,-32.437504,115.68751,1275.2533
2014-10-01,-32.437504,115.68751,1274.1815
2014-11-01,-32.437504,115.68751,1090.7021
2014-12-01,-32.437504,115.68751,1181.2101
2015-01-01,-32.437504,115.68751,1247.8995
2015-02-01,-32.437504,115.68751,1317.9183
2015-03-01,-32.437504,115.68751,1356.1719
2015-04-01,-32.437504,115.68751,911.3471
2015-05-01,-32.437504,115.68751,853.0705
2015-06-01,-32.437504,115.68751,836.0908
2015-07-01,-32.437504,115.68751,646.1853
2015-08-01,-32.437504,115.68751,642.69946
2015-09-01,-32.437504,115.68751,836.2775
2015-10-01,-32.437504,115.68751,864.5507
2015-11-01,-32.437504,115.68751,1123.8898
2015-12-01,-32.437504,115.68751,1152.9817
2016-01-01,-32.437504,115.68751,1240.2186
2016-02-01,-32.437504,115.68751,1459.3301
2016-03-01,-32.437504,115.68751,1197.7417
2016-04-01,-32.437504,115.68751,845.58716
2016-05-01,-32.437504,115.68751,901.34235
2016-06-01,-32.437504,115.68751,744.20917
2016-07-01,-32.437504,115.68751,674.97815
2016-08-01,-32.437504,115.68751,785.3202
2016-09-01,-32.437504,115.68751,1202.0233
2016-10-01,-32.437504,115.68751,1061.0748
2016-11-01,-32.437504,115.68751,1124.5244
2016-12-01,-32.437504,115.68751,1192.1476
2017-01-01,-32.437504,115.68751,1429.2528
2017-02-01,-32.437504,115.68751,1857.348
2017-03-01,-32.437504,115.68751,1542.1105
2017-04-01,-32.437504,115.68751,1179.5958
2017-05-01,-32.437504,115.68751,783.18097
2017-06-01,-32.437504,115.68751,873.37463
2017-07-01,-32.437504,115.68751,636.7982
2017-08-01,-32.437504,115.68751,1389.1533
2017-09-01,-32.437504,115.68751,1690.8595
2017-10-01,-32.437504,115.68751,1519.3206
2017-11-01,-32.437504,115.68751,1353.2908
2017-12-01,-32.437504,115.68751,1270.4634
2018-01-01,-32.437504,115.68751,1480.7186
2018-02-01,-32.437504,115.68751,1396.9646
2018-03-01,-32.437504,115.68751,1204.5137
2018-04-01,-32.437504,115.68751,1172.1471
2018-05-01,-32.437504,115.68751,1417.9506
2018-06-01,-32.437504,115.68751,778.3222
2018-07-01,-32.437504,115.68751,867.6125
2018-08-01,-32.437504,115.68751,1675.7205
2018-09-01,-32.437504,115.68751,1829.5394
2018-10-01,-32.437504,115.68751,1411.5161
2018-11-01,-32.437504,115.68751,1208.2599
2018-12-01,-32.437504,115.68751,1227.0101
2019-01-01,-32.437504,115.68751,1491.3939
2019-02-01,-32.437504,115.68751,1508.3994
2019-03-01,-32.437504,115.68751,1439.9178
2019-04-01,-32.437504,115.68751,1077.4703
2019-05-01,-32.437504,115.68751,836.1302
2019-06-01,-32.437504,115.68751,604.7495
2019-07-01,-32.437504,115.68751,721.335
2019-08-01,-32.437504,115.68751,862.7859
2019-09-01,-32.437504,115.68751,1231.5065
2019-10-01,-32.437504,115.68751,1089.0326
2019-11-01,-32.437504,115.68751,1278.4215
2019-12-01,-32.437504,115.68751,1343.9176
2020-01-01,-32.437504,115.68751,1571.6953
2020-02-01,-32.437504,115.68751,1271.8524
2020-03-01,-32.437504,115.68751,1244.9291
2020-04-01,-32.437504,115.68751,1122.7872
2020-05-01,-32.437504,115.68751,870.04205
2020-06-01,-32.437504,115.68751,841.04517
2020-07-01,-32.437504,115.68751,770.65265
2020-08-01,-32.437504,115.68751,864.3434
2020-09-01,-32.437504,115.68751,920.5831
2020-10-01,-32.437504,115.68751,1085.2424
2020-11-01,-32.437504,115.68751,989.5544
2020-12-01,-32.437504,115.68751,1267.425
2021-01-01,-32.437504,115.68751,1273.3983
2021-02-01,-32.437504,115.68751,1448.1948
2021-03-01,-32.437504,115.68751,1228.7731
2021-04-01,-32.437504,115.68751,1300.4055
2021-05-01,-32.437504,115.68751,850.478
2021-06-01,-32.437504,115.68751,754.1132
2021-07-01,-32.437504,115.68751,662.69135
2021-08-01,-32.437504,115.68751,2008.448
2021-09-01,-32.437504,115.68751,2033.939
2021-10-01,-32.437504,115.68751,1554.7891
2021-11-01,-32.437504,115.68751,1428.7762
2021-12-01,-32.437504,115.68751,1392.6979
2022-01-01,-32.437504,115.68751,1504.6838
2022-02-01,-32.437504,115.68751,1522.6769
2022-03-01,-32.437504,115.68751,1181.7767
2022-04-01,-32.437504,115.68751,1031.7262
2022-05-01,-32.437504,115.68751,824.61774
2022-06-01,-32.437504,115.68751,687.96185
2022-07-01,-32.437504,115.68751,719.5383
2022-08-01,-32.437504,115.68751,1458.0919
2022-09-01,-32.437504,115.68751,1702.1405
2022-10-01,-32.437504,115.68751,1376.8488
2022-11-01,-32.437504,115.68751,1096.7915
2022-12-01,-32.437504,115.68751,1206.3386
2023-01-01,-32.437504,115.68751,1485.2341
2023-02-01,-32.437504,115.68751,1495.9305
2023-03-01,-32.437504,115.68751,1265.0607
2023-04-01,-32.437504,115.68751,989.5595
2023-05-01,-32.437504,115.68751,950.59283
2023-06-01,-32.437504,115.68751,712.4901
2023-07-01,-32.437504,115.68751,736.378
