time,latitude,longitude,PP
2006-07-01,-31.770838,115.64584,663.7448
2006-08-01,-31.770838,115.64584,625.2201
2006-09-01,-31.770838,115.64584,654.6661
2006-10-01,-31.770838,115.64584,762.7759
2006-11-01,-31.770838,115.64584,764.9842
2006-12-01,-31.770838,115.64584,793.56635
2007-01-01,-31.770838,115.64584,888.5662
2007-02-01,-31.770838,115.64584,1006.22064
2007-03-01,-31.770838,115.64584,1028.4867
2007-04-01,-31.770838,115.64584,776.2942
2007-05-01,-31.770838,115.64584,732.90204
2007-06-01,-31.770838,115.64584,558.0702
2007-07-01,-31.770838,115.64584,490.5602
2007-08-01,-31.770838,115.64584,566.80615
2007-09-01,-31.770838,115.64584,712.8996
2007-10-01,-31.770838,115.64584,818.5561
2007-11-01,-31.770838,115.64584,764.4806
2007-12-01,-31.770838,115.64584,807.7544
2008-01-01,-31.770838,115.64584,904.0132
2008-02-01,-31.770838,115.64584,988.4218
2008-03-01,-31.770838,115.64584,989.71014
2008-04-01,-31.770838,115.64584,910.0766
2008-05-01,-31.770838,115.64584,765.75934
2008-06-01,-31.770838,115.64584,693.80804
2008-07-01,-31.770838,115.64584,538.8756
2008-08-01,-31.770838,115.64584,587.5051
2008-09-01,-31.770838,115.64584,563.0501
2008-10-01,-31.770838,115.64584,666.1049
2008-11-01,-31.770838,115.64584,706.8791
2008-12-01,-31.770838,115.64584,873.5756
2009-01-01,-31.770838,115.64584,888.3351
2009-02-01,-31.770838,115.64584,969.7229
2009-03-01,-31.770838,115.64584,1024.2147
2009-04-01,-31.770838,115.64584,918.18036
2009-05-01,-31.770838,115.64584,1068.5347
2009-06-01,-31.770838,115.64584,624.63934
2009-07-01,-31.770838,115.64584,667.5991
2009-08-01,-31.770838,115.64584,606.3689
2009-09-01,-31.770838,115.64584,733.05676
2009-10-01,-31.770838,115.64584,863.58887
2009-11-01,-31.770838,115.64584,859.0066
2009-12-01,-31.770838,115.64584,844.9514
2010-01-01,-31.770838,115.64584,950.10785
2010-02-01,-31.770838,115.64584,851.15875
2010-03-01,-31.770838,115.64584,899.4939
2010-04-01,-31.770838,115.64584,862.0076
2010-05-01,-31.770838,115.64584,790.73944
2010-06-01,-31.770838,115.64584,852.87634
2010-07-01,-31.770838,115.64584,644.9104
2010-08-01,-31.770838,115.64584,568.12506
2010-09-01,-31.770838,115.64584,623.86273
2010-10-01,-31.770838,115.64584,675.8455
2010-11-01,-31.770838,115.64584,659.56134
2010-12-01,-31.770838,115.64584,691.11456
2011-01-01,-31.770838,115.64584,1039.9341
2011-02-01,-31.770838,115.64584,1010.47266
2011-03-01,-31.770838,115.64584,1387.1758
2011-04-01,-31.770838,115.64584,1184.7924
2011-05-01,-31.770838,115.64584,850.23627
2011-06-01,-31.770838,115.64584,610.13745
2011-07-01,-31.770838,115.64584,528.8873
2011-08-01,-31.770838,115.64584,665.87897
2011-09-01,-31.770838,115.64584,711.2546
2011-10-01,-31.770838,115.64584,783.35583
2011-11-01,-31.770838,115.64584,674.33496
2011-12-01,-31.770838,115.64584,714.64764
2012-01-01,-31.770838,115.64584,836.41736
2012-02-01,-31.770838,115.64584,938.6155
2012-03-01,-31.770838,115.64584,977.6643
2012-04-01,-31.770838,115.64584,756.0244
2012-05-01,-31.770838,115.64584,863.0372
2012-06-01,-31.770838,115.64584,524.91
2012-07-01,-31.770838,115.64584,497.7083
2012-08-01,-31.770838,115.64584,531.8583
2012-09-01,-31.770838,115.64584,624.18896
2012-10-01,-31.770838,115.64584,601.03094
2012-11-01,-31.770838,115.64584,638.43427
2012-12-01,-31.770838,115.64584,776.59607
2013-01-01,-31.770838,115.64584,916.59326
2013-02-01,-31.770838,115.64584,1068.8859
2013-03-01,-31.770838,115.64584,866.12
2013-04-01,-31.770838,115.64584,743.45123
2013-05-01,-31.770838,115.64584,724.81946
2013-06-01,-31.770838,115.64584,516.3855
2013-07-01,-31.770838,115.64584,567.16174
2013-08-01,-31.770838,115.64584,567.16565
2013-09-01,-31.770838,115.64584,641.9008
2013-10-01,-31.770838,115.64584,785.34174
2013-11-01,-31.770838,115.64584,697.007
2013-12-01,-31.770838,115.64584,860.16437
2014-01-01,-31.770838,115.64584,945.2512
2014-02-01,-31.770838,115.64584,913.03937
2014-03-01,-31.770838,115.64584,882.15063
2014-04-01,-31.770838,115.64584,797.06537
2014-05-01,-31.770838,115.64584,670.2071
2014-06-01,-31.770838,115.64584,698.7923
2014-07-01,-31.770838,115.64584,504.29858
2014-08-01,-31.770838,115.64584,542.04956
2014-09-01,-31.770838,115.64584,613.92236
2014-10-01,-31.770838,115.64584,727.80414
2014-11-01,-31.770838,115.64584,794.8461
2014-12-01,-31.770838,115.64584,705.27167
2015-01-01,-31.770838,115.64584,795.3702
2015-02-01,-31.770838,115.64584,905.5029
2015-03-01,-31.770838,115.64584,934.66797
2015-04-01,-31.770838,115.64584,801.9579
2015-05-01,-31.770838,115.64584,687.0111
2015-06-01,-31.770838,115.64584,604.3564
2015-07-01,-31.770838,115.64584,486.00665
2015-08-01,-31.770838,115.64584,530.546
2015-09-01,-31.770838,115.64584,587.5654
2015-10-01,-31.770838,115.64584,660.10815
2015-11-01,-31.770838,115.64584,764.239
2015-12-01,-31.770838,115.64584,786.626
2016-01-01,-31.770838,115.64584,852.6932
2016-02-01,-31.770838,115.64584,889.1912
2016-03-01,-31.770838,115.64584,793.4902
2016-04-01,-31.770838,115.64584,718.6269
2016-05-01,-31.770838,115.64584,717.2595
2016-06-01,-31.770838,115.64584,643.4582
2016-07-01,-31.770838,115.64584,526.0775
2016-08-01,-31.770838,115.64584,593.915
2016-09-01,-31.770838,115.64584,619.6685
2016-10-01,-31.770838,115.64584,609.54504
2016-11-01,-31.770838,115.64584,721.8454
2016-12-01,-31.770838,115.64584,753.8552
2017-01-01,-31.770838,115.64584,920.6082
2017-02-01,-31.770838,115.64584,1190.3683
2017-03-01,-31.770838,115.64584,1300.0063
2017-04-01,-31.770838,115.64584,1218.7164
2017-05-01,-31.770838,115.64584,804.3855
2017-06-01,-31.770838,115.64584,710.2667
2017-07-01,-31.770838,115.64584,473.48453
2017-08-01,-31.770838,115.64584,633.45264
2017-09-01,-31.770838,115.64584,588.23883
2017-10-01,-31.770838,115.64584,673.54333
2017-11-01,-31.770838,115.64584,858.17896
2017-12-01,-31.770838,115.64584,867.3526
2018-01-01,-31.770838,115.64584,858.8651
2018-02-01,-31.770838,115.64584,908.7859
2018-03-01,-31.770838,115.64584,873.3001
2018-04-01,-31.770838,115.64584,967.13745
2018-05-01,-31.770838,115.64584,1021.43243
2018-06-01,-31.770838,115.64584,553.64856
2018-07-01,-31.770838,115.64584,656.1444
2018-08-01,-31.770838,115.64584,741.0593
2018-09-01,-31.770838,115.64584,886.7404
2018-10-01,-31.770838,115.64584,764.9428
2018-11-01,-31.770838,115.64584,781.9531
2018-12-01,-31.770838,115.64584,764.15393
2019-01-01,-31.770838,115.64584,899.437
2019-02-01,-31.770838,115.64584,854.7891
2019-03-01,-31.770838,115.64584,908.9277
2019-04-01,-31.770838,115.64584,851.5953
2019-05-01,-31.770838,115.64584,686.4862
2019-06-01,-31.770838,115.64584,451.85324
2019-07-01,-31.770838,115.64584,593.7907
2019-08-01,-31.770838,115.64584,589.91187
2019-09-01,-31.770838,115.64584,621.90625
2019-10-01,-31.770838,115.64584,747.6733
2019-11-01,-31.770838,115.64584,847.3664
2019-12-01,-31.770838,115.64584,861.64
2020-01-01,-31.770838,115.64584,880.26935
2020-02-01,-31.770838,115.64584,839.982
2020-03-01,-31.770838,115.64584,889.4837
2020-04-01,-31.770838,115.64584,866.10175
2020-05-01,-31.770838,115.64584,697.5778
2020-06-01,-31.770838,115.64584,664.1096
2020-07-01,-31.770838,115.64584,528.71643
2020-08-01,-31.770838,115.64584,541.185
2020-09-01,-31.770838,115.64584,548.6275
2020-10-01,-31.770838,115.64584,657.63916
2020-11-01,-31.770838,115.64584,762.1326
2020-12-01,-31.770838,115.64584,819.87067
2021-01-01,-31.770838,115.64584,810.5498
2021-02-01,-31.770838,115.64584,881.63745
2021-03-01,-31.770838,115.64584,1226.0402
2021-04-01,-31.770838,115.64584,1102.0414
2021-05-01,-31.770838,115.64584,717.15857
2021-06-01,-31.770838,115.64584,511.2081
2021-07-01,-31.770838,115.64584,440.45218
2021-08-01,-31.770838,115.64584,606.3457
2021-09-01,-31.770838,115.64584,661.5725
2021-10-01,-31.770838,115.64584,729.60126
2021-11-01,-31.770838,115.64584,1174.4691
2021-12-01,-31.770838,115.64584,1100.0966
2022-01-01,-31.770838,115.64584,992.6614
2022-02-01,-31.770838,115.64584,903.7796
2022-03-01,-31.770838,115.64584,815.6082
2022-04-01,-31.770838,115.64584,1320.2412
2022-05-01,-31.770838,115.64584,665.5704
2022-06-01,-31.770838,115.64584,598.9701
2022-07-01,-31.770838,115.64584,549.8032
2022-08-01,-31.770838,115.64584,584.7185
2022-09-01,-31.770838,115.64584,731.2979
2022-10-01,-31.770838,115.64584,927.05066
2022-11-01,-31.770838,115.64584,866.6906
2022-12-01,-31.770838,115.64584,951.3871
2023-01-01,-31.770838,115.64584,881.5206
2023-02-01,-31.770838,115.64584,913.83215
2023-03-01,-31.770838,115.64584,953.2918
2023-04-01,-31.770838,115.64584,1127.4598
2023-05-01,-31.770838,115.64584,694.6959
2023-06-01,-31.770838,115.64584,637.4069
2023-07-01,-31.770838,115.64584,445.2442
2023-08-01,-31.770838,115.64584,542.6728
2023-09-01,-31.770838,115.64584,562.6064
2023-10-01,-31.770838,115.64584,943.4322
2023-11-01,-31.770838,115.64584,764.67163
2023-12-01,-31.770838,115.64584,910.23773
2024-01-01,-31.770838,115.64584,992.4578
2024-02-01,-31.770838,115.64584,886.25586
2024-03-01,-31.770838,115.64584,983.1707
2024-04-01,-31.770838,115.64584,780.8524
2024-05-01,-31.770838,115.64584,649.5917
2024-06-01,-31.770838,115.64584,1014.84143
2024-07-01,-31.770838,115.64584,567.58264
2024-08-01,-31.770838,115.64584,565.89044
