time,latitude,longitude,PP
1997-09-01,-32.187504,115.35417,391.65823
1997-10-01,-32.187504,115.35417,441.41528
1997-11-01,-32.187504,115.35417,426.10995
1997-12-01,-32.187504,115.35417,445.01053
1998-01-01,-32.187504,115.35417,404.08328
1998-02-01,-32.187504,115.35417,406.43597
1998-03-01,-32.187504,115.35417,420.00122
1998-04-01,-32.187504,115.35417,412.5211
1998-05-01,-32.187504,115.35417,386.8487
1998-06-01,-32.187504,115.35417,431.00006
1998-07-01,-32.187504,115.35417,324.52216
1998-08-01,-32.187504,115.35417,390.67
1998-09-01,-32.187504,115.35417,513.4339
1998-10-01,-32.187504,115.35417,447.2629
1998-11-01,-32.187504,115.35417,451.28403
1998-12-01,-32.187504,115.35417,432.43045
1999-01-01,-32.187504,115.35417,455.69522
1999-02-01,-32.187504,115.35417,477.78693
1999-03-01,-32.187504,115.35417,517.1022
1999-04-01,-32.187504,115.35417,378.99817
1999-05-01,-32.187504,115.35417,356.5587
1999-06-01,-32.187504,115.35417,386.83975
1999-07-01,-32.187504,115.35417,321.11765
1999-08-01,-32.187504,115.35417,428.00696
1999-09-01,-32.187504,115.35417,410.9771
1999-10-01,-32.187504,115.35417,440.2767
1999-11-01,-32.187504,115.35417,441.84238
1999-12-01,-32.187504,115.35417,459.14392
2000-01-01,-32.187504,115.35417,470.4132
2000-02-01,-32.187504,115.35417,560.81775
2000-03-01,-32.187504,115.35417,521.62976
2000-04-01,-32.187504,115.35417,482.87625
2000-05-01,-32.187504,115.35417,399.67328
2000-06-01,-32.187504,115.35417,345.5866
2000-07-01,-32.187504,115.35417,411.7691
2000-08-01,-32.187504,115.35417,400.98575
2000-09-01,-32.187504,115.35417,467.4168
2000-10-01,-32.187504,115.35417,481.0046
2000-11-01,-32.187504,115.35417,428.42215
2000-12-01,-32.187504,115.35417,457.6157
2001-01-01,-32.187504,115.35417,454.97858
2001-02-01,-32.187504,115.35417,458.43213
2001-03-01,-32.187504,115.35417,488.2627
2001-04-01,-32.187504,115.35417,397.94098
2001-05-01,-32.187504,115.35417,440.341
2001-06-01,-32.187504,115.35417,378.72406
2001-07-01,-32.187504,115.35417,348.83273
2001-08-01,-32.187504,115.35417,406.55048
2001-09-01,-32.187504,115.35417,401.8553
2001-10-01,-32.187504,115.35417,415.37027
2001-11-01,-32.187504,115.35417,400.73785
2001-12-01,-32.187504,115.35417,418.97125
2002-01-01,-32.187504,115.35417,432.69766
2002-02-01,-32.187504,115.35417,437.20322
2002-03-01,-32.187504,115.35417,454.71375
2002-04-01,-32.187504,115.35417,459.22064
2002-05-01,-32.187504,115.35417,454.96054
2002-06-01,-32.187504,115.35417,341.3522
2002-07-01,-32.187504,115.35417,366.96524
2002-08-01,-32.187504,115.35417,432.56622
2002-09-01,-32.187504,115.35417,393.13538
2002-10-01,-32.187504,115.35417,369.73404
2002-11-01,-32.187504,115.35417,407.7662
2002-12-01,-32.187504,115.35417,431.3063
2003-01-01,-32.187504,115.35417,473.38293
2003-02-01,-32.187504,115.35417,491.10977
2003-03-01,-32.187504,115.35417,476.15155
2003-04-01,-32.187504,115.35417,462.43857
2003-05-01,-32.187504,115.35417,458.7478
2003-06-01,-32.187504,115.35417,400.7713
2003-07-01,-32.187504,115.35417,370.6436
2003-08-01,-32.187504,115.35417,430.09387
2003-09-01,-32.187504,115.35417,478.06396
2003-10-01,-32.187504,115.35417,441.33786
2003-11-01,-32.187504,115.35417,436.5626
2003-12-01,-32.187504,115.35417,512.1063
2004-01-01,-32.187504,115.35417,420.46457
2004-02-01,-32.187504,115.35417,451.06128
2004-03-01,-32.187504,115.35417,488.3864
2004-04-01,-32.187504,115.35417,437.08276
2004-05-01,-32.187504,115.35417,489.55948
2004-06-01,-32.187504,115.35417,397.80075
2004-07-01,-32.187504,115.35417,421.01376
2004-08-01,-32.187504,115.35417,427.53497
2004-09-01,-32.187504,115.35417,504.29443
2004-10-01,-32.187504,115.35417,463.53595
2004-11-01,-32.187504,115.35417,459.2077
2004-12-01,-32.187504,115.35417,468.54105
2005-01-01,-32.187504,115.35417,497.90335
2005-02-01,-32.187504,115.35417,472.61157
2005-03-01,-32.187504,115.35417,420.40182
2005-04-01,-32.187504,115.35417,531.33997
2005-05-01,-32.187504,115.35417,450.48413
2005-06-01,-32.187504,115.35417,348.7988
2005-07-01,-32.187504,115.35417,428.00168
2005-08-01,-32.187504,115.35417,427.66928
2005-09-01,-32.187504,115.35417,476.43842
2005-10-01,-32.187504,115.35417,465.99182
2005-11-01,-32.187504,115.35417,460.16104
2005-12-01,-32.187504,115.35417,440.83392
2006-01-01,-32.187504,115.35417,467.03088
2006-02-01,-32.187504,115.35417,456.7735
2006-03-01,-32.187504,115.35417,515.4168
2006-04-01,-32.187504,115.35417,496.77353
2006-05-01,-32.187504,115.35417,451.7701
2006-06-01,-32.187504,115.35417,470.3445
2006-07-01,-32.187504,115.35417,433.7616
2006-08-01,-32.187504,115.35417,487.34335
2006-09-01,-32.187504,115.35417,519.0049
2006-10-01,-32.187504,115.35417,484.33975
2006-11-01,-32.187504,115.35417,488.7071
2006-12-01,-32.187504,115.35417,481.28662
2007-01-01,-32.187504,115.35417,520.8642
2007-02-01,-32.187504,115.35417,450.121
2007-03-01,-32.187504,115.35417,526.22736
2007-04-01,-32.187504,115.35417,495.60306
2007-05-01,-32.187504,115.35417,444.1322
2007-06-01,-32.187504,115.35417,394.3205
2007-07-01,-32.187504,115.35417,408.3759
2007-08-01,-32.187504,115.35417,461.65814
2007-09-01,-32.187504,115.35417,556.5695
2007-10-01,-32.187504,115.35417,497.4279
2007-11-01,-32.187504,115.35417,468.4118
2007-12-01,-32.187504,115.35417,483.45642
2008-01-01,-32.187504,115.35417,513.7797
2008-02-01,-32.187504,115.35417,542.4398
2008-03-01,-32.187504,115.35417,571.9926
2008-04-01,-32.187504,115.35417,546.4593
2008-05-01,-32.187504,115.35417,383.30188
2008-06-01,-32.187504,115.35417,403.69168
2008-07-01,-32.187504,115.35417,363.99118
2008-08-01,-32.187504,115.35417,475.04257
2008-09-01,-32.187504,115.35417,494.44354
2008-10-01,-32.187504,115.35417,445.03098
2008-11-01,-32.187504,115.35417,485.6939
2008-12-01,-32.187504,115.35417,491.20233
2009-01-01,-32.187504,115.35417,489.73343
2009-02-01,-32.187504,115.35417,538.1146
2009-03-01,-32.187504,115.35417,620.8784
2009-04-01,-32.187504,115.35417,586.6675
2009-05-01,-32.187504,115.35417,559.9638
2009-06-01,-32.187504,115.35417,424.5619
2009-07-01,-32.187504,115.35417,445.24835
2009-08-01,-32.187504,115.35417,468.4004
2009-09-01,-32.187504,115.35417,514.9972
2009-10-01,-32.187504,115.35417,473.17987
2009-11-01,-32.187504,115.35417,500.78207
2009-12-01,-32.187504,115.35417,520.6151
2010-01-01,-32.187504,115.35417,502.529
2010-02-01,-32.187504,115.35417,506.8871
2010-03-01,-32.187504,115.35417,508.09232
2010-04-01,-32.187504,115.35417,496.90244
2010-05-01,-32.187504,115.35417,529.90826
2010-06-01,-32.187504,115.35417,495.2386
2010-07-01,-32.187504,115.35417,430.94846
2010-08-01,-32.187504,115.35417,474.41165
2010-09-01,-32.187504,115.35417,471.8475
2010-10-01,-32.187504,115.35417,478.2887
2010-11-01,-32.187504,115.35417,449.94638
2010-12-01,-32.187504,115.35417,474.03204
2011-01-01,-32.187504,115.35417,535.9737
2011-02-01,-32.187504,115.35417,555.7015
2011-03-01,-32.187504,115.35417,689.1417
2011-04-01,-32.187504,115.35417,518.7203
2011-05-01,-32.187504,115.35417,498.85074
2011-06-01,-32.187504,115.35417,373.19156
2011-07-01,-32.187504,115.35417,359.95844
2011-08-01,-32.187504,115.35417,499.82474
2011-09-01,-32.187504,115.35417,516.89856
2011-10-01,-32.187504,115.35417,451.7541
2011-11-01,-32.187504,115.35417,433.0143
2011-12-01,-32.187504,115.35417,399.77106
2012-01-01,-32.187504,115.35417,440.1953
2012-02-01,-32.187504,115.35417,533.3067
2012-03-01,-32.187504,115.35417,617.6506
2012-04-01,-32.187504,115.35417,444.069
2012-05-01,-32.187504,115.35417,463.22958
2012-06-01,-32.187504,115.35417,353.3951
2012-07-01,-32.187504,115.35417,390.96957
2012-08-01,-32.187504,115.35417,379.15228
2012-09-01,-32.187504,115.35417,463.10815
2012-10-01,-32.187504,115.35417,422.17587
2012-11-01,-32.187504,115.35417,421.3081
2012-12-01,-32.187504,115.35417,461.0862
2013-01-01,-32.187504,115.35417,517.9711
2013-02-01,-32.187504,115.35417,493.5384
2013-03-01,-32.187504,115.35417,512.5405
2013-04-01,-32.187504,115.35417,370.80887
2013-05-01,-32.187504,115.35417,485.2488
2013-06-01,-32.187504,115.35417,353.21042
2013-07-01,-32.187504,115.35417,365.16794
2013-08-01,-32.187504,115.35417,422.3569
2013-09-01,-32.187504,115.35417,532.2095
2013-10-01,-32.187504,115.35417,499.63193
2013-11-01,-32.187504,115.35417,439.82535
2013-12-01,-32.187504,115.35417,501.23563
2014-01-01,-32.187504,115.35417,512.1041
2014-02-01,-32.187504,115.35417,460.73148
2014-03-01,-32.187504,115.35417,487.81482
2014-04-01,-32.187504,115.35417,469.31436
2014-05-01,-32.187504,115.35417,484.31372
2014-06-01,-32.187504,115.35417,493.1179
2014-07-01,-32.187504,115.35417,375.89944
2014-08-01,-32.187504,115.35417,381.31247
2014-09-01,-32.187504,115.35417,471.6752
2014-10-01,-32.187504,115.35417,480.0968
2014-11-01,-32.187504,115.35417,429.84543
2014-12-01,-32.187504,115.35417,439.94995
2015-01-01,-32.187504,115.35417,442.7279
2015-02-01,-32.187504,115.35417,457.83997
2015-03-01,-32.187504,115.35417,430.3712
2015-04-01,-32.187504,115.35417,495.45016
2015-05-01,-32.187504,115.35417,496.9482
2015-06-01,-32.187504,115.35417,438.72464
2015-07-01,-32.187504,115.35417,374.64807
2015-08-01,-32.187504,115.35417,375.96146
2015-09-01,-32.187504,115.35417,429.52548
2015-10-01,-32.187504,115.35417,409.5565
2015-11-01,-32.187504,115.35417,465.34824
2015-12-01,-32.187504,115.35417,450.31525
2016-01-01,-32.187504,115.35417,430.47388
2016-02-01,-32.187504,115.35417,461.70804
2016-03-01,-32.187504,115.35417,407.71042
2016-04-01,-32.187504,115.35417,410.5055
2016-05-01,-32.187504,115.35417,453.43616
2016-06-01,-32.187504,115.35417,363.38156
2016-07-01,-32.187504,115.35417,370.25974
2016-08-01,-32.187504,115.35417,408.6747
2016-09-01,-32.187504,115.35417,429.65778
2016-10-01,-32.187504,115.35417,445.4727
2016-11-01,-32.187504,115.35417,452.86014
2016-12-01,-32.187504,115.35417,468.8561
2017-01-01,-32.187504,115.35417,466.83728
2017-02-01,-32.187504,115.35417,448.61667
2017-03-01,-32.187504,115.35417,582.95074
2017-04-01,-32.187504,115.35417,478.35394
2017-05-01,-32.187504,115.35417,426.6622
2017-06-01,-32.187504,115.35417,471.38663
2017-07-01,-32.187504,115.35417,328.36926
2017-08-01,-32.187504,115.35417,461.3736
2017-09-01,-32.187504,115.35417,480.50305
2017-10-01,-32.187504,115.35417,467.51678
2017-11-01,-32.187504,115.35417,525.124
2017-12-01,-32.187504,115.35417,507.74695
2018-01-01,-32.187504,115.35417,493.9546
2018-02-01,-32.187504,115.35417,481.725
2018-03-01,-32.187504,115.35417,653.8513
2018-04-01,-32.187504,115.35417,663.0333
2018-05-01,-32.187504,115.35417,644.7317
2018-06-01,-32.187504,115.35417,362.92493
2018-07-01,-32.187504,115.35417,398.7302
2018-08-01,-32.187504,115.35417,509.20953
2018-09-01,-32.187504,115.35417,553.7506
2018-10-01,-32.187504,115.35417,466.0108
2018-11-01,-32.187504,115.35417,461.21762
2018-12-01,-32.187504,115.35417,440.10635
2019-01-01,-32.187504,115.35417,452.3808
2019-02-01,-32.187504,115.35417,450.56302
2019-03-01,-32.187504,115.35417,543.80914
2019-04-01,-32.187504,115.35417,483.7874
2019-05-01,-32.187504,115.35417,384.46295
2019-06-01,-32.187504,115.35417,323.7516
2019-07-01,-32.187504,115.35417,328.81946
2019-08-01,-32.187504,115.35417,393.48438
2019-09-01,-32.187504,115.35417,422.6609
2019-10-01,-32.187504,115.35417,425.06268
2019-11-01,-32.187504,115.35417,491.12653
2019-12-01,-32.187504,115.35417,465.20822
2020-01-01,-32.187504,115.35417,501.97144
2020-02-01,-32.187504,115.35417,496.52112
2020-03-01,-32.187504,115.35417,551.1424
2020-04-01,-32.187504,115.35417,530.30505
2020-05-01,-32.187504,115.35417,484.52335
2020-06-01,-32.187504,115.35417,470.4913
2020-07-01,-32.187504,115.35417,415.69937
2020-08-01,-32.187504,115.35417,398.35626
2020-09-01,-32.187504,115.35417,426.5154
2020-10-01,-32.187504,115.35417,466.09488
2020-11-01,-32.187504,115.35417,437.10355
2020-12-01,-32.187504,115.35417,519.89655
2021-01-01,-32.187504,115.35417,553.29926
2021-02-01,-32.187504,115.35417,570.92487
2021-03-01,-32.187504,115.35417,737.486
2021-04-01,-32.187504,115.35417,673.5116
2021-05-01,-32.187504,115.35417,458.9319
2021-06-01,-32.187504,115.35417,338.29523
2021-07-01,-32.187504,115.35417,325.7103
