time,spco2
2022-09-03,30.657171
2022-09-04,30.919
2022-09-05,31.039803
2022-09-06,31.003334
2022-09-07,30.859577
2022-09-08,30.700596
2022-09-09,30.870598
2022-09-10,31.01699
2022-09-11,31.147522
2022-09-12,31.244085
2022-09-13,31.165714
2022-09-14,31.0117
2022-09-15,30.82773
2022-09-16,30.765362
2022-09-17,30.824104
2022-09-18,30.922623
2022-09-19,30.87687
2022-09-20,30.75667
2022-09-21,30.813301
2022-09-22,30.803427
2022-09-23,30.770538
2022-09-24,30.828636
2022-09-25,30.976048
2022-09-26,31.189089
2022-09-27,31.330732
2022-09-28,31.44753
2022-09-29,31.700008
2022-09-30,31.877289
2022-10-01,31.893433
2022-10-02,31.834362
2022-10-03,31.81878
2022-10-04,31.932726
2022-10-05,32.00472
2022-10-06,31.894108
2022-10-07,32.02706
2022-10-08,32.386036
2022-10-09,32.494545
2022-10-10,32.364037
2022-10-11,32.27791
2022-10-12,32.25491
2022-10-13,32.424362
2022-10-14,32.737373
2022-10-15,32.903408
2022-10-16,32.837566
2022-10-17,32.75604
2022-10-18,33.04107
2022-10-19,33.421204
2022-10-20,33.552975
2022-10-21,33.559425
2022-10-22,33.91288
2022-10-23,34.17015
2022-10-24,34.070396
2022-10-25,34.025562
2022-10-26,34.117035
2022-10-27,34.16311
2022-10-28,34.02739
2022-10-29,33.808624
2022-10-30,33.441467
2022-10-31,33.15409
2022-11-01,33.168385
2022-11-02,33.414833
2022-11-03,33.93338
2022-11-04,34.127678
2022-11-05,33.95512
2022-11-06,33.88807
2022-11-07,34.06313
2022-11-08,34.305126
2022-11-09,34.636963
2022-11-10,34.74613
2022-11-11,34.393097
2022-11-12,34.12497
2022-11-13,34.04207
2022-11-14,34.066612
2022-11-15,34.25915
2022-11-16,34.559376
2022-11-17,34.438835
2022-11-18,34.084557
2022-11-19,33.90348
2022-11-20,34.0065
2022-11-21,34.298237
2022-11-22,34.75027
2022-11-23,35.205284
2022-11-24,35.53459
2022-11-25,35.87956
2022-11-26,35.95873
2022-11-27,35.782272
2022-11-28,35.732567
2022-11-29,36.087456
2022-11-30,36.48457
2022-12-01,36.69494
2022-12-02,36.893257
2022-12-03,36.930588
2022-12-04,36.8008
2022-12-05,36.70199
2022-12-06,36.57144
2022-12-07,36.462296
2022-12-08,36.630165
2022-12-09,36.82457
2022-12-10,36.75295
2022-12-11,36.566586
2022-12-12,36.50922
2022-12-13,36.46044
2022-12-14,36.599506
2022-12-15,36.892223
2022-12-16,37.07116
2022-12-17,37.302025
2022-12-18,37.699238
2022-12-19,37.98861
2022-12-20,38.152214
2022-12-21,38.358936
2022-12-22,38.68285
2022-12-23,39.255806
2022-12-24,39.439476
2022-12-25,39.047577
2022-12-26,38.595108
2022-12-27,38.275723
2022-12-28,38.146393
2022-12-29,38.370796
2022-12-30,38.721375
2022-12-31,38.58237
2023-01-01,38.221603
2023-01-02,38.04298
2023-01-03,38.101753
2023-01-04,38.383156
2023-01-05,39.070877
2023-01-06,39.03617
2023-01-07,38.204475
2023-01-08,37.781086
2023-01-09,37.807365
2023-01-10,38.123543
2023-01-11,38.178
2023-01-12,38.20825
2023-01-13,38.28868
2023-01-14,38.09781
2023-01-15,37.988533
2023-01-16,37.702477
2023-01-17,37.271927
2023-01-18,37.179214
2023-01-19,37.47791
2023-01-20,38.116547
2023-01-21,38.84983
2023-01-22,39.58142
2023-01-23,40.22644
2023-01-24,40.07522
2023-01-25,39.525875
2023-01-26,39.38939
2023-01-27,39.18583
2023-01-28,38.875004
2023-01-29,38.875847
2023-01-30,39.137096
2023-01-31,39.276615
2023-02-01,39.2525
2023-02-02,39.197655
2023-02-03,39.374023
2023-02-04,39.82593
2023-02-05,40.32998
2023-02-06,40.425346
2023-02-07,40.243
2023-02-08,40.317123
2023-02-09,40.395355
2023-02-10,40.424625
2023-02-11,40.240486
2023-02-12,40.043045
2023-02-13,40.234024
2023-02-14,40.2202
2023-02-15,40.019615
2023-02-16,40.160515
2023-02-17,40.299828
2023-02-18,40.232933
2023-02-19,40.106953
2023-02-20,40.25302
2023-02-21,40.75776
2023-02-22,40.76733
2023-02-23,40.154076
2023-02-24,39.545284
2023-02-25,39.350418
2023-02-26,39.6075
2023-02-27,40.00499
2023-02-28,40.31196
2023-03-01,40.579826
2023-03-02,40.911133
2023-03-03,41.10183
2023-03-04,40.83345
2023-03-05,40.28605
2023-03-06,39.881207
2023-03-07,39.669136
2023-03-08,39.596542
2023-03-09,39.806633
2023-03-10,40.03323
2023-03-11,40.19571
2023-03-12,40.48288
2023-03-13,40.560265
2023-03-14,40.60965
2023-03-15,40.901962
2023-03-16,40.791054
2023-03-17,40.309265
2023-03-18,40.0134
2023-03-19,39.838867
2023-03-20,39.85083
2023-03-21,39.981403
2023-03-22,40.116585
2023-03-23,40.363464
2023-03-24,40.504913
2023-03-25,40.51834
2023-03-26,40.433853
2023-03-27,40.160446
2023-03-28,39.875977
2023-03-29,39.65457
2023-03-30,39.53434
2023-03-31,39.42266
2023-04-01,39.38759
2023-04-02,39.49003
2023-04-03,39.577232
2023-04-04,39.41686
2023-04-05,39.100067
2023-04-06,38.939713
2023-04-07,38.814095
2023-04-08,38.55316
2023-04-09,38.41243
2023-04-10,38.329796
2023-04-11,38.091396
2023-04-12,37.981026
2023-04-13,37.881138
2023-04-14,37.36257
2023-04-15,36.72184
2023-04-16,36.535866
2023-04-17,36.57675
2023-04-18,36.47832
2023-04-19,36.353935
2023-04-20,36.30179
2023-04-21,36.39628
2023-04-22,36.63862
2023-04-23,36.78868
2023-04-24,36.64798
2023-04-25,36.217274
2023-04-26,35.783592
2023-04-27,35.500244
2023-04-28,35.241863
2023-04-29,35.043175
2023-04-30,34.899155
2023-05-01,34.797764
2023-05-02,34.711555
2023-05-03,34.63533
2023-05-04,34.62568
2023-05-05,34.647392
2023-05-06,34.542206
2023-05-07,34.45431
2023-05-08,34.47422
2023-05-09,34.575348
2023-05-10,34.66365
2023-05-11,34.530823
2023-05-12,34.3058
2023-05-13,34.20248
2023-05-14,34.1662
2023-05-15,34.155857
2023-05-16,34.182182
2023-05-17,34.21555
2023-05-18,34.233223
2023-05-19,34.282135
2023-05-20,34.255028
2023-05-21,34.112595
2023-05-22,34.006348
2023-05-23,34.026894
2023-05-24,33.989204
2023-05-25,33.751156
2023-05-26,33.437923
2023-05-27,33.21907
2023-05-28,33.20034
2023-05-29,33.263245
2023-05-30,33.31681
2023-05-31,33.373413
2023-06-01,33.33017
2023-06-02,33.203796
2023-06-03,32.998386
2023-06-04,32.844406
2023-06-05,32.677536
2023-06-06,32.383537
2023-06-07,32.042347
2023-06-08,31.849262
2023-06-09,31.842525
2023-06-10,31.870943
2023-06-11,31.76165
2023-06-12,31.550795
2023-06-13,31.444218
2023-06-14,31.40615
2023-06-15,31.367443
2023-06-16,31.30125
2023-06-17,31.19643
2023-06-18,31.204899
2023-06-19,31.226814
2023-06-20,31.119152
2023-06-21,30.877592
2023-06-22,30.651928
2023-06-23,30.454918
2023-06-24,30.267345
2023-06-25,30.143864
2023-06-26,29.973562
2023-06-27,29.866962
2023-06-28,29.813725
2023-06-29,29.674091
2023-06-30,29.582264
2023-07-01,29.802307
2023-07-02,30.296745
2023-07-03,30.638737
2023-07-04,30.589098
2023-07-05,30.483936
2023-07-06,30.535446
2023-07-07,30.673634
2023-07-08,30.816288
2023-07-09,30.800352
2023-07-10,30.75883
2023-07-11,30.979647
2023-07-12,31.479069
2023-07-13,31.873537
2023-07-14,31.86652
2023-07-15,31.618322
2023-07-16,31.380844
2023-07-17,31.256275
2023-07-18,31.324179
2023-07-19,31.323444
2023-07-20,31.134058
2023-07-21,31.032475
2023-07-22,31.037457
2023-07-23,30.996124
2023-07-24,30.895222
2023-07-25,30.799965
2023-07-26,30.736767
2023-07-27,30.672213
2023-07-28,30.692904
2023-07-29,30.76693
2023-07-30,30.828999
2023-07-31,30.888584
2023-08-01,31.117477
2023-08-02,31.603004
2023-08-03,31.770975
2023-08-04,31.652225
2023-08-05,31.55154
2023-08-06,31.459366
2023-08-07,31.56527
2023-08-08,31.64429
2023-08-09,31.58686
2023-08-10,31.486755
2023-08-11,31.415092
2023-08-12,31.277855
2023-08-13,31.219046
2023-08-14,31.199135
2023-08-15,31.129185
2023-08-16,31.02216
2023-08-17,30.911217
2023-08-18,31.060686
2023-08-19,31.222218
2023-08-20,31.212852
2023-08-21,31.157795
2023-08-22,31.138262
2023-08-23,31.219635
2023-08-24,31.422031
2023-08-25,31.507645
2023-08-26,31.634426
2023-08-27,31.902851
2023-08-28,32.0833
2023-08-29,32.061234
2023-08-30,31.947502
2023-08-31,32.06067
2023-09-01,32.27266
2023-09-02,32.384117
2023-09-03,32.248245
2023-09-04,32.03866
2023-09-05,32.02144
2023-09-06,31.967323
2023-09-07,31.83355
2023-09-08,31.795074
2023-09-09,32.056686
2023-09-10,32.40088
2023-09-11,32.69439
2023-09-12,33.01528
2023-09-13,33.056618
2023-09-14,32.88338
2023-09-15,32.907955
2023-09-16,33.15626
2023-09-17,33.267036
2023-09-18,33.09751
2023-09-19,32.90601
2023-09-20,32.896667
2023-09-21,33.139618
2023-09-22,33.28585
2023-09-23,33.196354
2023-09-24,33.266434
2023-09-25,33.41466
2023-09-26,33.533722
2023-09-27,33.9889
2023-09-28,34.315804
2023-09-29,34.244293
2023-09-30,34.163784
2023-10-01,34.060394
2023-10-02,33.880566
2023-10-03,33.660103
2023-10-04,33.778877
2023-10-05,34.01622
2023-10-06,34.28467
2023-10-07,34.836166
2023-10-08,35.067383
2023-10-09,35.181667
2023-10-10,35.031837
2023-10-11,34.619377
2023-10-12,34.595337
2023-10-13,34.85856
2023-10-14,35.155716
2023-10-15,35.487335
2023-10-16,35.815884
2023-10-17,36.07708
2023-10-18,36.217937
2023-10-19,36.15651
2023-10-20,36.17533
2023-10-21,36.58267
2023-10-22,36.46795
2023-10-23,35.816925
2023-10-24,35.589874
2023-10-25,35.665436
2023-10-26,35.746025
2023-10-27,35.58303
2023-10-28,35.39933
2023-10-29,35.285427
2023-10-30,35.09321
2023-10-31,35.07638
2023-11-01,35.268234
2023-11-02,35.46073
2023-11-03,35.721294
2023-11-04,36.028053
2023-11-05,36.72503
2023-11-06,37.242966
2023-11-07,36.96766
2023-11-08,37.001442
2023-11-09,36.88788
2023-11-10,36.42266
2023-11-11,36.283096
2023-11-12,36.177727
2023-11-13,36.2258
2023-11-14,36.542793
2023-11-15,37.219246
2023-11-16,37.35177
2023-11-17,37.434135
2023-11-18,37.581566
2023-11-19,37.760567
2023-11-20,37.879852
2023-11-21,38.177124
2023-11-22,38.516808
2023-11-23,38.999054
2023-11-24,39.54648
2023-11-25,40.02675
2023-11-26,40.272987
2023-11-27,40.37375
2023-11-28,40.51963
2023-11-29,40.619072
2023-11-30,40.737183
2023-12-01,40.92402
2023-12-02,41.062366
2023-12-03,41.12079
2023-12-04,41.202515
2023-12-05,41.000618
2023-12-06,40.755344
2023-12-07,40.609352
2023-12-08,40.38236
2023-12-09,40.178093
2023-12-10,40.077553
2023-12-11,40.178234
2023-12-12,40.488087
2023-12-13,40.73365
2023-12-14,40.763954
2023-12-15,40.788902
2023-12-16,40.919548
2023-12-17,40.95469
2023-12-18,40.887825
2023-12-19,40.948254
2023-12-20,41.12851
2023-12-21,41.208984
2023-12-22,41.445717
2023-12-23,41.74376
2023-12-24,41.864677
2023-12-25,42.113968
2023-12-26,42.16859
2023-12-27,41.95057
2023-12-28,41.785233
2023-12-29,41.61432
2023-12-30,41.589188
2023-12-31,41.707714
2024-01-01,41.74358
2024-01-02,41.64492
2024-01-03,41.52776
2024-01-04,41.500526
2024-01-05,41.48803
2024-01-06,41.55636
2024-01-07,41.752747
2024-01-08,41.998318
2024-01-09,41.95456
2024-01-10,41.79444
2024-01-11,41.856186
2024-01-12,42.125847
2024-01-13,42.5969
2024-01-14,43.39853
2024-01-15,44.054092
2024-01-16,44.49547
2024-01-17,44.94114
2024-01-18,44.859108
2024-01-19,44.51703
2024-01-20,44.328842
2024-01-21,44.112503
2024-01-22,43.881676
2024-01-23,43.696304
2024-01-24,43.330753
2024-01-25,42.862465
2024-01-26,42.49949
2024-01-27,42.489433
2024-01-28,42.365875
2024-01-29,41.954994
2024-01-30,41.751656
2024-01-31,42.00913
2024-02-01,42.55194
2024-02-02,42.785133
2024-02-03,42.46051
2024-02-04,41.873146
2024-02-05,41.382015
2024-02-06,41.171066
2024-02-07,41.26853
2024-02-08,41.53792
2024-02-09,41.886925
2024-02-10,42.211494
2024-02-11,42.408875
2024-02-12,42.382046
2024-02-13,42.17375
2024-02-14,42.123943
2024-02-15,42.323387
2024-02-16,42.569397
2024-02-17,42.738968
2024-02-18,42.95038
2024-02-19,43.04973
2024-02-20,43.505283
2024-02-21,43.536644
2024-02-22,42.827507
2024-02-23,42.61715
2024-02-24,42.49424
2024-02-25,42.294205
2024-02-26,42.266502
2024-02-27,42.056797
2024-02-28,41.743256
2024-02-29,41.528316
2024-03-01,41.37819
2024-03-02,41.393585
2024-03-03,41.793537
2024-03-04,41.941826
2024-03-05,41.69411
2024-03-06,41.830845
2024-03-07,42.118538
2024-03-08,41.996567
2024-03-09,41.511063
2024-03-10,41.153416
2024-03-11,40.984898
2024-03-12,40.9065
2024-03-13,40.925728
2024-03-14,41.000477
2024-03-15,41.226162
2024-03-16,41.411545
2024-03-17,41.36666
2024-03-18,41.174934
2024-03-19,40.797855
2024-03-20,40.483665
2024-03-21,40.372543
2024-03-22,40.267166
2024-03-23,40.10814
2024-03-24,40.009163
2024-03-25,40.006737
2024-03-26,40.09134
2024-03-27,40.250977
2024-03-28,40.35539
2024-03-29,40.42708
2024-03-30,40.514275
2024-03-31,40.476357
2024-04-01,40.27407
2024-04-02,40.040375
2024-04-03,39.90549
2024-04-04,39.845924
2024-04-05,39.8145
2024-04-06,39.791695
2024-04-07,39.713642
2024-04-08,39.57769
2024-04-09,39.420044
2024-04-10,39.29028
2024-04-11,39.140244
2024-04-12,39.010185
2024-04-13,38.936386
2024-04-14,38.902275
2024-04-15,38.967125
2024-04-16,39.07431
2024-04-17,39.26274
2024-04-18,39.382935
2024-04-19,39.278175
2024-04-20,39.122345
2024-04-21,39.127953
2024-04-22,39.060997
2024-04-23,38.743896
2024-04-24,38.40036
2024-04-25,38.112343
2024-04-26,37.925514
2024-04-27,37.84601
2024-04-28,37.799225
2024-04-29,37.710953
2024-04-30,37.531895
2024-05-01,37.339714
2024-05-02,37.35075
2024-05-03,37.46636
2024-05-04,37.407234
2024-05-05,37.279503
2024-05-06,37.222366
2024-05-07,37.218002
2024-05-08,37.185677
2024-05-09,37.04142
2024-05-10,37.05011
2024-05-11,37.34796
2024-05-12,37.521957
2024-05-13,37.547127
2024-05-14,37.565697
2024-05-15,37.56581
2024-05-16,37.555725
2024-05-17,37.491627
2024-05-18,37.35132
2024-05-19,37.244522
2024-05-20,37.237335
2024-05-21,37.422462
2024-05-22,37.550133
2024-05-23,37.39187
2024-05-24,37.103035
2024-05-25,36.795166
2024-05-26,36.62329
2024-05-27,36.495586
2024-05-28,36.243137
2024-05-29,35.734188
2024-05-30,35.221626
2024-05-31,35.023605
2024-06-01,34.98359
2024-06-02,34.95157
2024-06-03,34.93613
2024-06-04,35.05175
2024-06-05,35.05697
2024-06-06,34.947147
2024-06-07,34.879555
2024-06-08,34.823864
2024-06-09,34.711845
2024-06-10,34.474564
2024-06-11,34.247345
2024-06-12,34.120144
2024-06-13,33.998726
2024-06-14,33.824562
2024-06-15,33.73947
2024-06-16,33.845413
2024-06-17,34.043427
2024-06-18,33.948723
2024-06-19,33.631294
2024-06-20,33.47715
2024-06-21,33.409378
2024-06-22,33.30002
2024-06-23,33.165855
2024-06-24,33.009262
2024-06-25,32.77576
2024-06-26,32.482384
2024-06-27,32.418602
2024-06-28,32.404594
2024-06-29,32.269665
2024-06-30,32.186134
2024-07-01,32.159496
2024-07-02,32.07134
2024-07-03,31.950304
2024-07-04,31.90039
2024-07-05,31.873344
2024-07-06,31.821587
2024-07-07,31.894764
2024-07-08,32.14614
2024-07-09,32.464558
2024-07-10,32.61433
2024-07-11,32.51033
2024-07-12,32.397392
2024-07-13,32.317215
2024-07-14,32.16035
2024-07-15,32.113094
2024-07-16,32.299957
2024-07-17,32.66739
2024-07-18,32.93593
2024-07-19,32.774666
2024-07-20,32.56419
2024-07-21,32.587288
2024-07-22,32.65012
2024-07-23,32.612167
2024-07-24,32.505493
2024-07-25,32.415417
2024-07-26,32.379173
2024-07-27,32.421505
2024-07-28,32.434647
2024-07-29,32.428127
2024-07-30,32.574295
2024-07-31,32.783024
2024-08-01,32.70591
2024-08-02,32.497284
2024-08-03,32.422012
2024-08-04,32.34884
2024-08-05,32.276157
2024-08-06,32.30345
2024-08-07,32.37108
2024-08-08,32.39875
2024-08-09,32.468338
2024-08-10,32.575638
2024-08-11,32.638992
2024-08-12,32.63586
2024-08-13,32.62964
2024-08-14,32.62719
2024-08-15,32.565605
2024-08-16,32.496613
2024-08-17,32.411476
2024-08-18,32.335556
2024-08-19,32.297073
2024-08-20,32.285988
2024-08-21,32.438534
2024-08-22,32.434704
2024-08-23,32.367912
2024-08-24,32.363556
2024-08-25,32.35077
2024-08-26,32.387024
2024-08-27,32.42444
2024-08-28,32.48799
2024-08-29,32.616516
2024-08-30,32.711613
2024-08-31,32.78753
2024-09-01,32.901108
2024-09-02,33.127342
2024-09-03,33.2883
2024-09-04,33.29378
2024-09-05,33.22517
2024-09-06,33.158035
2024-09-07,33.226967
2024-09-08,33.447853
2024-09-09,33.634026
2024-09-10,33.72599
2024-09-11,33.839108
2024-09-12,34.087048
2024-09-13,34.290718
2024-09-14,34.37321
2024-09-15,34.462654
2024-09-16,34.606247
2024-09-17,34.810112
2024-09-18,34.846817
2024-09-19,34.749508
2024-09-20,34.64132
2024-09-21,34.509876
2024-09-22,34.454525
2024-09-23,34.469383
2024-09-24,34.446373
2024-09-25,34.461723
2024-09-26,34.517994
2024-09-27,34.47486
2024-09-28,34.28836
2024-09-29,34.194214
2024-09-30,34.333282
2024-10-01,34.45364
2024-10-02,34.360313
2024-10-03,34.140816
2024-10-04,34.127426
2024-10-05,34.46025
2024-10-06,34.92378
2024-10-07,35.294518
2024-10-08,35.281307
2024-10-09,35.077057
2024-10-10,35.10148
2024-10-11,35.21647
