time,spco2
2022-11-20,33.959213
2022-11-21,34.22232
2022-11-22,34.602974
2022-11-23,34.9938
2022-11-24,35.24945
2022-11-25,35.53791
2022-11-26,35.64366
2022-11-27,35.48448
2022-11-28,35.44274
2022-11-29,35.79578
2022-11-30,36.183372
2022-12-01,36.310684
2022-12-02,36.449554
2022-12-03,36.497406
2022-12-04,36.354492
2022-12-05,36.259705
2022-12-06,36.139942
2022-12-07,36.046696
2022-12-08,36.19536
2022-12-09,36.397583
2022-12-10,36.31852
2022-12-11,36.119884
2022-12-12,36.069817
2022-12-13,36.032776
2022-12-14,36.155464
2022-12-15,36.406864
2022-12-16,36.547714
2022-12-17,36.75252
2022-12-18,37.184822
2022-12-19,37.504734
2022-12-20,37.65213
2022-12-21,37.833076
2022-12-22,38.124657
2022-12-23,38.66606
2022-12-24,38.85254
2022-12-25,38.512
2022-12-26,38.118042
2022-12-27,37.84472
2022-12-28,37.7278
2022-12-29,37.903755
2022-12-30,38.161606
2022-12-31,37.993484
2023-01-01,37.722004
2023-01-02,37.60501
2023-01-03,37.652554
2023-01-04,37.902832
2023-01-05,38.59385
2023-01-06,38.54737
2023-01-07,37.723003
2023-01-08,37.383957
2023-01-09,37.44559
2023-01-10,37.703102
2023-01-11,37.711456
2023-01-12,37.73442
2023-01-13,37.810345
2023-01-14,37.606964
2023-01-15,37.509445
2023-01-16,37.29837
2023-01-17,36.972965
2023-01-18,36.933308
2023-01-19,37.219784
2023-01-20,37.80794
2023-01-21,38.497253
2023-01-22,39.255287
2023-01-23,39.79058
2023-01-24,39.435585
2023-01-25,38.848244
2023-01-26,38.79447
2023-01-27,38.651234
2023-01-28,38.35374
2023-01-29,38.368053
2023-01-30,38.627296
2023-01-31,38.717262
2023-02-01,38.676445
2023-02-02,38.67753
2023-02-03,38.881073
2023-02-04,39.300438
2023-02-05,39.78383
2023-02-06,39.82915
2023-02-07,39.61915
2023-02-08,39.74647
2023-02-09,39.85652
2023-02-10,39.875084
2023-02-11,39.723423
2023-02-12,39.601025
2023-02-13,39.837845
2023-02-14,39.848995
2023-02-15,39.665512
2023-02-16,39.832497
2023-02-17,39.98733
2023-02-18,39.898643
2023-02-19,39.7514
2023-02-20,39.865585
2023-02-21,40.314056
2023-02-22,40.307175
2023-02-23,39.78581
2023-02-24,39.3201
2023-02-25,39.185368
2023-02-26,39.41383
2023-02-27,39.706867
2023-02-28,39.842014
2023-03-01,39.984715
2023-03-02,40.285843
2023-03-03,40.47627
2023-03-04,40.256943
2023-03-05,39.846703
2023-03-06,39.57856
2023-03-07,39.441383
2023-03-08,39.39247
2023-03-09,39.59097
2023-03-10,39.77989
2023-03-11,39.889256
2023-03-12,40.090157
2023-03-13,40.156002
2023-03-14,40.293373
2023-03-15,40.613342
2023-03-16,40.478287
2023-03-17,40.029655
2023-03-18,39.800865
2023-03-19,39.68649
2023-03-20,39.72235
2023-03-21,39.82429
2023-03-22,39.89221
2023-03-23,40.067986
2023-03-24,40.131992
2023-03-25,40.124573
2023-03-26,40.064285
2023-03-27,39.848946
2023-03-28,39.672092
2023-03-29,39.52248
2023-03-30,39.41857
2023-03-31,39.30709
2023-04-01,39.247322
2023-04-02,39.31245
2023-04-03,39.39253
2023-04-04,39.28016
2023-04-05,39.04061
2023-04-06,38.93744
2023-04-07,38.83016
2023-04-08,38.580986
2023-04-09,38.45582
2023-04-10,38.36796
2023-04-11,38.130234
2023-04-12,38.002644
2023-04-13,37.932198
2023-04-14,37.50287
2023-04-15,36.979313
2023-04-16,36.832603
2023-04-17,36.874496
2023-04-18,36.759327
2023-04-19,36.619453
2023-04-20,36.577976
2023-04-21,36.690388
2023-04-22,36.876076
2023-04-23,36.98559
2023-04-24,36.885323
2023-04-25,36.488586
2023-04-26,36.1178
2023-04-27,35.83219
2023-04-28,35.59311
2023-04-29,35.49039
2023-04-30,35.40507
2023-05-01,35.299126
2023-05-02,35.209312
2023-05-03,35.092484
2023-05-04,34.97192
2023-05-05,34.925003
2023-05-06,34.86816
2023-05-07,34.876442
2023-05-08,34.991505
2023-05-09,35.16089
2023-05-10,35.29386
2023-05-11,35.174244
2023-05-12,34.966583
2023-05-13,34.846222
2023-05-14,34.76703
2023-05-15,34.735016
2023-05-16,34.746807
2023-05-17,34.77249
2023-05-18,34.81143
2023-05-19,34.918747
2023-05-20,34.969448
2023-05-21,34.85178
2023-05-22,34.724125
2023-05-23,34.726177
2023-05-24,34.677425
2023-05-25,34.42907
2023-05-26,34.13791
2023-05-27,33.915024
2023-05-28,33.863945
2023-05-29,33.993614
2023-05-30,34.201374
2023-05-31,34.24597
2023-06-01,34.134552
2023-06-02,34.01119
2023-06-03,33.812634
2023-06-04,33.630062
2023-06-05,33.426228
2023-06-06,33.15651
2023-06-07,32.880524
2023-06-08,32.724964
2023-06-09,32.753994
2023-06-10,32.8346
2023-06-11,32.72213
2023-06-12,32.474648
2023-06-13,32.33766
2023-06-14,32.27107
2023-06-15,32.21285
2023-06-16,32.113884
2023-06-17,32.010914
2023-06-18,32.12722
2023-06-19,32.307972
2023-06-20,32.261635
2023-06-21,31.990128
2023-06-22,31.736012
2023-06-23,31.494755
2023-06-24,31.223225
2023-06-25,31.013315
2023-06-26,30.810133
2023-06-27,30.708979
2023-06-28,30.654743
2023-06-29,30.497456
2023-06-30,30.35391
2023-07-01,30.497173
2023-07-02,31.039345
2023-07-03,31.505447
2023-07-04,31.396492
2023-07-05,31.133207
2023-07-06,31.098291
2023-07-07,31.15754
2023-07-08,31.254871
2023-07-09,31.283695
2023-07-10,31.24865
2023-07-11,31.40998
2023-07-12,31.887695
2023-07-13,32.293453
2023-07-14,32.277794
2023-07-15,32.04378
2023-07-16,31.858398
2023-07-17,31.775051
2023-07-18,31.868063
2023-07-19,31.91269
2023-07-20,31.784918
2023-07-21,31.683205
2023-07-22,31.669256
2023-07-23,31.67757
2023-07-24,31.663698
2023-07-25,31.654917
2023-07-26,31.6299
2023-07-27,31.486368
2023-07-28,31.433285
2023-07-29,31.515764
2023-07-30,31.59187
2023-07-31,31.621744
2023-08-01,31.73449
2023-08-02,32.05745
2023-08-03,32.141174
2023-08-04,32.047737
2023-08-05,32.011314
2023-08-06,31.937416
2023-08-07,31.999834
2023-08-08,32.031204
2023-08-09,31.9469
2023-08-10,31.891933
2023-08-11,31.883043
2023-08-12,31.797668
2023-08-13,31.768688
2023-08-14,31.740808
2023-08-15,31.621288
2023-08-16,31.462194
2023-08-17,31.321018
2023-08-18,31.442017
2023-08-19,31.60154
2023-08-20,31.60482
2023-08-21,31.579699
2023-08-22,31.611454
2023-08-23,31.708977
2023-08-24,31.919397
2023-08-25,32.024353
2023-08-26,32.150383
2023-08-27,32.400833
2023-08-28,32.529266
2023-08-29,32.434376
2023-08-30,32.27765
2023-08-31,32.361916
2023-09-01,32.53475
2023-09-02,32.61724
2023-09-03,32.495438
2023-09-04,32.304733
2023-09-05,32.34642
2023-09-06,32.422424
2023-09-07,32.455795
2023-09-08,32.50663
2023-09-09,32.677223
2023-09-10,32.846687
2023-09-11,33.00202
2023-09-12,33.25425
2023-09-13,33.302055
2023-09-14,33.18014
2023-09-15,33.22474
2023-09-16,33.435158
2023-09-17,33.486774
2023-09-18,33.314404
2023-09-19,33.1529
2023-09-20,33.175636
2023-09-21,33.471012
2023-09-22,33.61924
2023-09-23,33.496403
2023-09-24,33.539795
2023-09-25,33.652817
2023-09-26,33.78385
2023-09-27,34.20838
2023-09-28,34.471455
2023-09-29,34.36472
2023-09-30,34.272724
2023-10-01,34.14557
2023-10-02,33.939888
2023-10-03,33.74219
2023-10-04,33.880295
2023-10-05,34.08887
2023-10-06,34.29164
2023-10-07,34.780685
2023-10-08,34.999557
2023-10-09,35.104794
2023-10-10,34.895306
2023-10-11,34.432774
2023-10-12,34.382607
2023-10-13,34.621918
2023-10-14,34.880203
2023-10-15,35.15448
2023-10-16,35.467735
2023-10-17,35.72409
2023-10-18,35.82091
2023-10-19,35.720276
2023-10-20,35.748158
2023-10-21,36.19399
2023-10-22,36.064194
2023-10-23,35.388405
2023-10-24,35.197674
2023-10-25,35.301514
2023-10-26,35.38064
2023-10-27,35.21664
2023-10-28,35.08955
2023-10-29,35.024727
2023-10-30,34.862
2023-10-31,34.8564
2023-11-01,35.046875
2023-11-02,35.208252
2023-11-03,35.397694
2023-11-04,35.677643
2023-11-05,36.396442
2023-11-06,36.799767
2023-11-07,36.401028
2023-11-08,36.463425
2023-11-09,36.37171
2023-11-10,35.972366
2023-11-11,35.895157
2023-11-12,35.811234
2023-11-13,35.86521
2023-11-14,36.164875
2023-11-15,36.608692
2023-11-16,36.744465
2023-11-17,36.853806
2023-11-18,36.999313
2023-11-19,37.11397
2023-11-20,37.156395
2023-11-21,37.35969
2023-11-22,37.65802
2023-11-23,38.156204
2023-11-24,38.75197
2023-11-25,39.300083
2023-11-26,39.506927
2023-11-27,39.56625
2023-11-28,39.707745
2023-11-29,39.752586
2023-11-30,39.79972
2023-12-01,39.96704
2023-12-02,40.096935
2023-12-03,40.12973
2023-12-04,40.205933
2023-12-05,40.02019
2023-12-06,39.754604
2023-12-07,39.589012
2023-12-08,39.406002
2023-12-09,39.248806
2023-12-10,39.18655
2023-12-11,39.331944
2023-12-12,39.663162
2023-12-13,39.85752
2023-12-14,39.838974
2023-12-15,39.880272
2023-12-16,40.021267
2023-12-17,40.01945
2023-12-18,39.93518
2023-12-19,40.002846
2023-12-20,40.161705
2023-12-21,40.24252
2023-12-22,40.51941
2023-12-23,40.806488
2023-12-24,40.908394
2023-12-25,41.18086
2023-12-26,41.210487
2023-12-27,40.965034
2023-12-28,40.826477
2023-12-29,40.687546
2023-12-30,40.67314
2023-12-31,40.8071
2024-01-01,40.86641
2024-01-02,40.771973
2024-01-03,40.656395
2024-01-04,40.622444
2024-01-05,40.618355
2024-01-06,40.705894
2024-01-07,40.92646
2024-01-08,41.147495
2024-01-09,41.030846
2024-01-10,40.83941
2024-01-11,40.896828
2024-01-12,41.11012
2024-01-13,41.608067
2024-01-14,42.520374
2024-01-15,43.20711
2024-01-16,43.612183
2024-01-17,44.056633
2024-01-18,43.94819
2024-01-19,43.557198
2024-01-20,43.365993
2024-01-21,43.128616
2024-01-22,42.911873
2024-01-23,42.733124
2024-01-24,42.308216
2024-01-25,41.702873
2024-01-26,41.28914
2024-01-27,41.37195
2024-01-28,41.322605
2024-01-29,40.97563
2024-01-30,40.84684
2024-01-31,41.149246
2024-02-01,41.758114
2024-02-02,41.952904
2024-02-03,41.509674
2024-02-04,40.874897
2024-02-05,40.428432
2024-02-06,40.309246
2024-02-07,40.499638
2024-02-08,40.838905
2024-02-09,41.247635
2024-02-10,41.57618
2024-02-11,41.670227
2024-02-12,41.529305
2024-02-13,41.252983
2024-02-14,41.177944
2024-02-15,41.38015
2024-02-16,41.625824
2024-02-17,41.83856
2024-02-18,42.04742
2024-02-19,42.13342
2024-02-20,42.696075
2024-02-21,42.666924
2024-02-22,41.78058
2024-02-23,41.526073
2024-02-24,41.408993
2024-02-25,41.24758
2024-02-26,41.275547
2024-02-27,41.0864
2024-02-28,40.791695
2024-02-29,40.58333
2024-03-01,40.42064
2024-03-02,40.48524
2024-03-03,41.006226
2024-03-04,41.198578
2024-03-05,40.879227
2024-03-06,40.933235
2024-03-07,41.30268
2024-03-08,41.252403
2024-03-09,40.70263
2024-03-10,40.33824
2024-03-11,40.207146
2024-03-12,40.188114
2024-03-13,40.266296
2024-03-14,40.36245
2024-03-15,40.60405
2024-03-16,40.819897
2024-03-17,40.70398
2024-03-18,40.408596
2024-03-19,40.060585
2024-03-20,39.83323
2024-03-21,39.794598
2024-03-22,39.75775
2024-03-23,39.683052
2024-03-24,39.62932
2024-03-25,39.614983
2024-03-26,39.658596
2024-03-27,39.808178
2024-03-28,39.920807
2024-03-29,39.986435
2024-03-30,40.043488
2024-03-31,39.93136
2024-04-01,39.750484
2024-04-02,39.577293
2024-04-03,39.477932
2024-04-04,39.453995
2024-04-05,39.475582
2024-04-06,39.488903
2024-04-07,39.41009
2024-04-08,39.261734
2024-04-09,39.109406
2024-04-10,39.012447
2024-04-11,38.91877
2024-04-12,38.87055
2024-04-13,38.915592
2024-04-14,38.94503
2024-04-15,38.960175
2024-04-16,38.99922
2024-04-17,39.111465
2024-04-18,39.22106
2024-04-19,39.161625
2024-04-20,39.0757
2024-04-21,39.207985
2024-04-22,39.118187
2024-04-23,38.7116
2024-04-24,38.379684
2024-04-25,38.12131
2024-04-26,38.003265
2024-04-27,37.97645
2024-04-28,37.96527
2024-04-29,37.944523
2024-04-30,37.843132
2024-05-01,37.752342
2024-05-02,37.85986
2024-05-03,38.046722
2024-05-04,37.990128
2024-05-05,37.8105
2024-05-06,37.744812
2024-05-07,37.741116
2024-05-08,37.69044
2024-05-09,37.55419
2024-05-10,37.547535
2024-05-11,37.783573
2024-05-12,37.935543
2024-05-13,37.9627
2024-05-14,37.978485
2024-05-15,37.985214
2024-05-16,38.00473
2024-05-17,37.94055
2024-05-18,37.76537
2024-05-19,37.650414
2024-05-20,37.747486
2024-05-21,38.008423
2024-05-22,38.16089
2024-05-23,38.014404
2024-05-24,37.789017
2024-05-25,37.489983
2024-05-26,37.20674
2024-05-27,37.014763
2024-05-28,36.76677
2024-05-29,36.28573
2024-05-30,35.856003
2024-05-31,35.812126
2024-06-01,35.93635
2024-06-02,35.974052
2024-06-03,35.912106
2024-06-04,35.973434
2024-06-05,35.94339
2024-06-06,35.758423
2024-06-07,35.62443
2024-06-08,35.569206
2024-06-09,35.463028
2024-06-10,35.20592
2024-06-11,34.973076
2024-06-12,34.87871
2024-06-13,34.817863
2024-06-14,34.713722
2024-06-15,34.690495
2024-06-16,34.81131
2024-06-17,35.00777
2024-06-18,34.891247
2024-06-19,34.52398
2024-06-20,34.409264
2024-06-21,34.435963
2024-06-22,34.34585
2024-06-23,34.14992
2024-06-24,33.98256
2024-06-25,33.813103
2024-06-26,33.622383
2024-06-27,33.647926
2024-06-28,33.698647
2024-06-29,33.585
2024-06-30,33.50482
2024-07-01,33.457256
2024-07-02,33.279865
2024-07-03,33.076984
2024-07-04,33.040752
2024-07-05,33.10649
2024-07-06,33.153275
2024-07-07,33.20482
2024-07-08,33.31585
2024-07-09,33.515617
2024-07-10,33.628754
2024-07-11,33.51894
2024-07-12,33.407963
2024-07-13,33.3908
2024-07-14,33.322353
2024-07-15,33.289394
2024-07-16,33.46953
2024-07-17,33.807785
2024-07-18,34.005886
2024-07-19,33.7759
2024-07-20,33.486435
2024-07-21,33.410378
2024-07-22,33.384155
2024-07-23,33.34353
2024-07-24,33.256653
2024-07-25,33.125774
2024-07-26,33.07647
2024-07-27,33.193222
2024-07-28,33.217907
2024-07-29,33.19736
2024-07-30,33.478325
2024-07-31,33.769005
2024-08-01,33.63983
2024-08-02,33.39761
2024-08-03,33.308018
2024-08-04,33.240257
2024-08-05,33.112144
2024-08-06,33.002586
2024-08-07,32.981827
2024-08-08,33.04451
2024-08-09,33.213314
2024-08-10,33.395428
2024-08-11,33.432198
2024-08-12,33.313835
2024-08-13,33.19372
2024-08-14,33.123425
2024-08-15,33.07386
2024-08-16,33.0727
2024-08-17,33.057964
2024-08-18,32.97888
2024-08-19,32.914845
2024-08-20,32.901466
2024-08-21,33.06164
2024-08-22,33.066246
2024-08-23,32.924526
2024-08-24,32.840317
2024-08-25,32.79622
2024-08-26,32.817497
2024-08-27,32.829155
2024-08-28,32.87162
2024-08-29,32.9696
2024-08-30,33.017548
2024-08-31,33.05429
2024-09-01,33.15039
2024-09-02,33.38939
2024-09-03,33.586254
2024-09-04,33.60502
2024-09-05,33.523605
2024-09-06,33.459206
2024-09-07,33.562992
2024-09-08,33.826508
2024-09-09,34.015766
2024-09-10,34.02033
2024-09-11,34.086075
2024-09-12,34.349762
2024-09-13,34.5512
2024-09-14,34.599174
2024-09-15,34.66632
2024-09-16,34.778214
2024-09-17,34.951057
2024-09-18,34.92485
2024-09-19,34.785805
2024-09-20,34.693344
2024-09-21,34.567944
2024-09-22,34.49688
2024-09-23,34.483734
2024-09-24,34.449623
2024-09-25,34.472015
2024-09-26,34.540157
2024-09-27,34.511436
2024-09-28,34.367332
2024-09-29,34.37653
2024-09-30,34.612217
2024-10-01,34.758675
2024-10-02,34.615402
2024-10-03,34.34124
2024-10-04,34.25209
2024-10-05,34.465374
2024-10-06,34.83638
2024-10-07,35.110287
2024-10-08,35.10148
2024-10-09,34.94283
2024-10-10,34.97619
2024-10-11,35.150627
