depth,time,fe,no3,po4,si
0.49402538,2022-01-09,0.0031360015,0.0018993083,0.12458751,2.492374
0.49402538,2022-01-10,0.0030395403,0.0022969397,0.1252226,2.48874
0.49402538,2022-01-11,0.0029916512,0.0030743214,0.12562385,2.4860544
0.49402538,2022-01-12,0.0029485128,0.0028527519,0.12592237,2.483351
0.49402538,2022-01-13,0.002917741,0.0022598295,0.12627028,2.4806547
0.49402538,2022-01-14,0.0028728151,0.002307966,0.12688756,2.4772525
0.49402538,2022-01-15,0.002798461,0.0022183955,0.12769112,2.4732258
0.49402538,2022-01-16,0.0027198312,0.0020198296,0.12854,2.4690588
0.49402538,2022-01-17,0.0026731584,0.0025178879,0.12920232,2.4654973
0.49402538,2022-01-18,0.0027019652,0.004221741,0.12930839,2.4648108
0.49402538,2022-01-19,0.002745585,0.0052871965,0.12889355,2.4666095
0.49402538,2022-01-20,0.0028141253,0.005284002,0.12811378,2.4699585
0.49402538,2022-01-21,0.0029137658,0.0051267575,0.12715551,2.4756763
0.49402538,2022-01-22,0.0030127326,0.0047343075,0.12632121,2.481459
0.49402538,2022-01-23,0.0030398834,0.0031286925,0.12611637,2.482167
0.49402538,2022-01-24,0.0030416918,0.0021259396,0.12666857,2.47692
0.49402538,2022-01-25,0.0030205296,0.002152261,0.127413,2.469914
0.49402538,2022-01-26,0.0029796327,0.0021323478,0.12805407,2.4645262
0.49402538,2022-01-27,0.0029651944,0.0020999624,0.12850758,2.4618254
0.49402538,2022-01-28,0.002968461,0.002312677,0.12879047,2.460124
0.49402538,2022-01-29,0.0030056583,0.0028621862,0.12887475,2.458012
0.49402538,2022-01-30,0.0030657346,0.0021897014,0.12884256,2.4557996
0.49402538,2022-01-31,0.0031280932,0.0019687098,0.12884374,2.4557269
0.49402538,2022-02-01,0.0031561723,0.002031329,0.12890194,2.4556906
0.49402538,2022-02-02,0.0031619708,0.002525432,0.12892517,2.4557784
0.49402538,2022-02-03,0.003176849,0.00433796,0.12880051,2.4580803
0.49402538,2022-02-04,0.0031719964,0.005254671,0.12851052,2.4606247
0.49402538,2022-02-05,0.0031862208,0.004816085,0.12820171,2.459242
0.49402538,2022-02-06,0.003180726,0.0022699162,0.12846819,2.45433
0.49402538,2022-02-07,0.0032759018,0.001991336,0.12866597,2.4516273
0.49402538,2022-02-08,0.0033410029,0.0027257097,0.12864286,2.4491048
0.49402538,2022-02-09,0.0033599841,0.0024159052,0.12863009,2.4461224
0.49402538,2022-02-10,0.0033868724,0.0029658056,0.12858728,2.4439704
0.49402538,2022-02-11,0.0034512645,0.0033609602,0.12838459,2.4439533
0.49402538,2022-02-12,0.003518874,0.0022520274,0.1282742,2.4472227
0.49402538,2022-02-13,0.0035832117,0.002571221,0.12821433,2.4521916
0.49402538,2022-02-14,0.0035806969,0.0037703346,0.12825912,2.4597692
0.49402538,2022-02-15,0.0035076994,0.004302016,0.1282359,2.4689803
0.49402538,2022-02-16,0.003472953,0.003423117,0.128081,2.4747136
0.49402538,2022-02-17,0.003543161,0.0032004958,0.12788665,2.4762473
0.49402538,2022-02-18,0.0036262854,0.0035388889,0.1276275,2.4773595
0.49402538,2022-02-19,0.0036951522,0.0029590447,0.127339,2.4779236
0.49402538,2022-02-20,0.003724298,0.0023701072,0.1272269,2.4791553
0.49402538,2022-02-21,0.0037223804,0.0023802067,0.12721173,2.4793344
0.49402538,2022-02-22,0.003725104,0.0018642932,0.12750618,2.4747658
0.49402538,2022-02-23,0.0037592235,0.0018021053,0.12774006,2.4685051
0.49402538,2022-02-24,0.0037839287,0.00198037,0.1277385,2.4617581
0.49402538,2022-02-25,0.0038097748,0.0020562701,0.12765619,2.456143
0.49402538,2022-02-26,0.0038496323,0.0018432338,0.12759861,2.4512613
0.49402538,2022-02-27,0.0038816447,0.0021239487,0.12753133,2.446506
0.49402538,2022-02-28,0.0038768407,0.0024850743,0.12738103,2.4441407
0.49402538,2022-03-01,0.0038781879,0.0020151564,0.12721518,2.443779
0.49402538,2022-03-02,0.0038834028,0.0019786824,0.12711431,2.444622
0.49402538,2022-03-03,0.0038451916,0.0021255056,0.12708755,2.443249
0.49402538,2022-03-04,0.0037682788,0.002288202,0.12715858,2.4413695
0.49402538,2022-03-05,0.0036980505,0.0026390543,0.12717439,2.4415848
0.49402538,2022-03-06,0.0036703344,0.0028586213,0.12697133,2.4449508
0.49402538,2022-03-07,0.0036458822,0.0027561467,0.12662186,2.452603
0.49402538,2022-03-08,0.0036109802,0.0030583078,0.12627201,2.4610405
0.49402538,2022-03-09,0.0036167512,0.0035727513,0.12592979,2.464975
0.49402538,2022-03-10,0.0036529847,0.0039779013,0.12557697,2.466368
0.49402538,2022-03-11,0.003612408,0.0043468443,0.12501663,2.4733229
0.49402538,2022-03-12,0.0035175737,0.004319581,0.124316745,2.4837
0.49402538,2022-03-13,0.0034717962,0.005238849,0.12361056,2.4936354
0.49402538,2022-03-14,0.0034513487,0.003900417,0.1231177,2.4984152
0.49402538,2022-03-15,0.003458093,0.0026468185,0.123082995,2.4966218
0.49402538,2022-03-16,0.0035057552,0.0024669538,0.12315036,2.4921489
0.49402538,2022-03-17,0.003582613,0.0029035197,0.12311362,2.4871843
0.49402538,2022-03-18,0.003660737,0.002875242,0.12322815,2.4810927
0.49402538,2022-03-19,0.0037118117,0.002312854,0.123729266,2.4764166
0.49402538,2022-03-20,0.003736715,0.002426811,0.12397451,2.4747365
0.49402538,2022-03-21,0.0037508481,0.0022874393,0.124152884,2.4739969
0.49402538,2022-03-22,0.0037563257,0.0021623063,0.12421133,2.47321
0.49402538,2022-03-23,0.0037535,0.0021682929,0.12422413,2.4731722
0.49402538,2022-03-24,0.0037509636,0.0025103171,0.12412751,2.474018
0.49402538,2022-03-25,0.0037495415,0.0038276406,0.123786926,2.477058
0.49402538,2022-03-26,0.0037742318,0.0035713227,0.1233602,2.481382
0.49402538,2022-03-27,0.0037338827,0.0026212756,0.12308171,2.4901338
0.49402538,2022-03-28,0.0037134837,0.0029759528,0.12266065,2.4973397
0.49402538,2022-03-29,0.0037146867,0.0031205944,0.12230253,2.5014153
0.49402538,2022-03-30,0.0037135957,0.0031597386,0.121863075,2.5073118
0.49402538,2022-03-31,0.0037212782,0.0034306562,0.121274084,2.5139713
0.49402538,2022-04-01,0.0036496073,0.0036132662,0.120473474,2.5288928
0.49402538,2022-04-02,0.0035094966,0.0039878255,0.11931097,2.552538
0.49402538,2022-04-03,0.0034513376,0.0029160075,0.11862629,2.5655677
0.49402538,2022-04-04,0.0035591568,0.0024320958,0.11896377,2.5597274
0.49402538,2022-04-05,0.003664695,0.002503634,0.1190464,2.5533428
0.49402538,2022-04-06,0.0037042703,0.002714252,0.118881814,2.551607
0.49402538,2022-04-07,0.0037276256,0.002935477,0.11860818,2.5515974
0.49402538,2022-04-08,0.0038195401,0.0024003938,0.11864939,2.5476084
0.49402538,2022-04-09,0.0038920823,0.0025324903,0.118624955,2.546964
0.49402538,2022-04-10,0.0038680928,0.0026559548,0.11827091,2.5515573
0.49402538,2022-04-11,0.0038498282,0.0027780016,0.11782092,2.5574584
0.49402538,2022-04-12,0.0038634986,0.0026048264,0.117514595,2.5614922
0.49402538,2022-04-13,0.003914048,0.0025674142,0.117464036,2.5606616
0.49402538,2022-04-14,0.003949823,0.002823209,0.11735295,2.5600982
0.49402538,2022-04-15,0.0039432435,0.0030242503,0.11701208,2.56392
0.49402538,2022-04-16,0.003982182,0.002555739,0.11684246,2.5657594
0.49402538,2022-04-17,0.004025429,0.0026923174,0.11680761,2.5677729
0.49402538,2022-04-18,0.0040277625,0.003104895,0.11666129,2.5718844
0.49402538,2022-04-19,0.0040330533,0.0031500591,0.116490625,2.5756228
0.49402538,2022-04-20,0.0040618363,0.0029910814,0.11644411,2.5785353
0.49402538,2022-04-21,0.004081643,0.003200029,0.11640085,2.5830016
0.49402538,2022-04-22,0.004030344,0.0035520575,0.116138585,2.5926762
0.49402538,2022-04-23,0.003911197,0.0038092288,0.11555584,2.6076865
0.49402538,2022-04-24,0.0036813733,0.003976469,0.11458772,2.630611
0.49402538,2022-04-25,0.0034304413,0.0040120305,0.11368922,2.6550093
0.49402538,2022-04-26,0.0033274072,0.0047094673,0.11311938,2.6696534
0.49402538,2022-04-27,0.0033763982,0.0049264543,0.11293912,2.6725135
0.49402538,2022-04-28,0.0034457245,0.0053423345,0.112987846,2.671864
0.49402538,2022-04-29,0.0035168016,0.0058563505,0.11311668,2.6688356
0.49402538,2022-04-30,0.0036073392,0.005708379,0.11331512,2.6619747
0.49402538,2022-05-01,0.0037079966,0.0054132408,0.11352278,2.6541681
0.49402538,2022-05-02,0.003769741,0.0057317168,0.113667235,2.651126
0.49402538,2022-05-03,0.0038184244,0.0066789035,0.113969445,2.6492035
0.49402538,2022-05-04,0.0038584322,0.0066987723,0.11407873,2.6475444
0.49402538,2022-05-05,0.0038340115,0.0059682266,0.11407386,2.650386
0.49402538,2022-05-06,0.0037598503,0.0061955308,0.114027314,2.6582656
0.49402538,2022-05-07,0.003617194,0.0072412826,0.11378324,2.6719227
0.49402538,2022-05-08,0.0034143885,0.0074454844,0.11331653,2.6883836
0.49402538,2022-05-09,0.0032217628,0.007130278,0.112993,2.6996167
0.49402538,2022-05-10,0.0032327482,0.0058007203,0.11286586,2.6986842
0.49402538,2022-05-11,0.0033654086,0.0058693667,0.112767875,2.6941056
0.49402538,2022-05-12,0.0034833464,0.006212132,0.11294509,2.68932
0.49402538,2022-05-13,0.0035613514,0.006575539,0.11324768,2.6811748
0.49402538,2022-05-14,0.0036159821,0.0064745313,0.113519855,2.6743689
0.49402538,2022-05-15,0.0037668957,0.0067996983,0.11362492,2.6676474
0.49402538,2022-05-16,0.003815575,0.006641469,0.11337101,2.6704202
0.49402538,2022-05-17,0.003577395,0.006862357,0.112849854,2.6906521
0.49402538,2022-05-18,0.0031223146,0.00796197,0.11228661,2.7213287
0.49402538,2022-05-19,0.0026179152,0.009723197,0.111941144,2.7469432
0.49402538,2022-05-20,0.0025091802,0.011856195,0.11175793,2.7592635
0.49402538,2022-05-21,0.0025788653,0.011737811,0.111493826,2.7659535
0.49402538,2022-05-22,0.0025494061,0.0096483305,0.11141715,2.7701607
0.49402538,2022-05-23,0.0025598193,0.01350252,0.11152358,2.7769241
0.49402538,2022-05-24,0.0026807236,0.016855674,0.111334816,2.7820964
0.49402538,2022-05-25,0.0027974935,0.01684935,0.11090543,2.7863407
0.49402538,2022-05-26,0.0028772491,0.013962794,0.1103988,2.7920098
0.49402538,2022-05-27,0.0029495026,0.014468357,0.11023223,2.798721
0.49402538,2022-05-28,0.0029764469,0.019296607,0.11096558,2.8009477
0.49402538,2022-05-29,0.0030484558,0.02285361,0.11179839,2.7959228
0.49402538,2022-05-30,0.0031264261,0.020318702,0.11177845,2.788588
0.49402538,2022-05-31,0.0031711883,0.016734805,0.11159366,2.7850664
0.49402538,2022-06-01,0.0032136848,0.016361393,0.11154722,2.7860837
0.49402538,2022-06-02,0.0032947534,0.019357916,0.11199079,2.7877264
0.49402538,2022-06-03,0.0033476502,0.026314935,0.112689294,2.7944448
0.49402538,2022-06-04,0.0033311937,0.028337238,0.1129061,2.8036013
0.49402538,2022-06-05,0.0033153258,0.025299754,0.112815015,2.8088493
0.49402538,2022-06-06,0.003301078,0.02574965,0.11298555,2.8170736
0.49402538,2022-06-07,0.0032344835,0.03098226,0.113627374,2.8322783
0.49402538,2022-06-08,0.0031222922,0.037776448,0.114637144,2.8535364
0.49402538,2022-06-09,0.0030089472,0.04412328,0.11571041,2.8776555
0.49402538,2022-06-10,0.002944294,0.045925487,0.1161143,2.9000812
0.49402538,2022-06-11,0.0028533523,0.042839285,0.11490388,2.9092085
0.49402538,2022-06-12,0.0028370284,0.037097506,0.11420404,2.9131098
0.49402538,2022-06-13,0.0029173936,0.034689225,0.11404538,2.9189563
0.49402538,2022-06-14,0.0029977695,0.033967655,0.11367679,2.9245312
0.49402538,2022-06-15,0.002997395,0.035797562,0.11345506,2.9252183
0.49402538,2022-06-16,0.0028730354,0.036091976,0.1130236,2.9208748
0.49402538,2022-06-17,0.0027856482,0.035353735,0.11289892,2.922102
0.49402538,2022-06-18,0.0027613158,0.0372823,0.112998955,2.9290724
0.49402538,2022-06-19,0.0027801977,0.04011178,0.1131912,2.9361973
0.49402538,2022-06-20,0.0028277263,0.042652894,0.11316292,2.943907
0.49402538,2022-06-21,0.0028475139,0.045728058,0.113228716,2.9527125
0.49402538,2022-06-22,0.002817908,0.049811535,0.113011695,2.9652083
0.49402538,2022-06-23,0.0027386064,0.054935962,0.11347104,2.9803362
0.49402538,2022-06-24,0.0025916216,0.056406334,0.11340778,2.9891174
0.49402538,2022-06-25,0.00243739,0.051353432,0.11316082,2.991527
0.49402538,2022-06-26,0.0023753638,0.04676859,0.113542385,2.9917026
0.49402538,2022-06-27,0.0024226073,0.04717598,0.11401928,2.9991465
0.49402538,2022-06-28,0.0025354617,0.049354956,0.114240244,3.0108602
0.49402538,2022-06-29,0.0026171957,0.051589902,0.1140807,3.0226717
0.49402538,2022-06-30,0.0026378613,0.05705292,0.113988176,3.0375512
0.49402538,2022-07-01,0.0025720147,0.062403604,0.11406105,3.053923
0.49402538,2022-07-02,0.0024458268,0.06292093,0.11420467,3.0616837
0.49402538,2022-07-03,0.0024179667,0.061677724,0.11428046,3.0718904
0.49402538,2022-07-04,0.0024206233,0.069182724,0.11492334,3.0866141
0.49402538,2022-07-05,0.0024226047,0.08509269,0.11667043,3.105537
0.49402538,2022-07-06,0.0023973607,0.094607905,0.11713913,3.1186905
0.49402538,2022-07-07,0.002334656,0.095471926,0.11694333,3.1256595
0.49402538,2022-07-08,0.002258975,0.09539996,0.117200896,3.1262424
0.49402538,2022-07-09,0.0021738026,0.099671036,0.11843179,3.1244197
0.49402538,2022-07-10,0.002135472,0.10405311,0.11877808,3.1256847
0.49402538,2022-07-11,0.0021422603,0.09924336,0.11745143,3.1301653
0.49402538,2022-07-12,0.0021797244,0.091427505,0.11653723,3.1356435
0.49402538,2022-07-13,0.0022309208,0.08476357,0.11601384,3.14115
0.49402538,2022-07-14,0.0022366121,0.08218504,0.11660877,3.143652
0.49402538,2022-07-15,0.0022427577,0.089267224,0.11696374,3.1558847
0.49402538,2022-07-16,0.002274444,0.097416535,0.11679522,3.1718545
0.49402538,2022-07-17,0.0022910216,0.10422228,0.11877244,3.1844187
0.49402538,2022-07-18,0.002295386,0.11644702,0.119458854,3.195232
0.49402538,2022-07-19,0.0022943427,0.116708726,0.11807531,3.2027287
0.49402538,2022-07-20,0.0023002434,0.11489775,0.1182011,3.211337
0.49402538,2022-07-21,0.0023211741,0.11486019,0.11846221,3.2185059
0.49402538,2022-07-22,0.0023115142,0.110111535,0.118140645,3.214999
0.49402538,2022-07-23,0.0023035007,0.10545032,0.119143836,3.2112765
0.49402538,2022-07-24,0.002358683,0.107165396,0.119990274,3.2155464
0.49402538,2022-07-25,0.002402458,0.10792802,0.120350674,3.2154956
0.49402538,2022-07-26,0.0024296208,0.1214519,0.12156752,3.2164545
0.49402538,2022-07-27,0.0023747669,0.13089442,0.12226391,3.2043445
0.49402538,2022-07-28,0.002222888,0.11735021,0.121708915,3.1707578
0.49402538,2022-07-29,0.0021606837,0.10185462,0.12174141,3.1603801
0.49402538,2022-07-30,0.0021796338,0.08923026,0.12135073,3.158721
0.49402538,2022-07-31,0.0022171908,0.083465785,0.12146534,3.160709
0.49402538,2022-08-01,0.0022683493,0.08945362,0.12295688,3.1769361
0.49402538,2022-08-02,0.0022737859,0.09417781,0.124501556,3.186296
0.49402538,2022-08-03,0.002265566,0.089885816,0.124846436,3.1796045
0.49402538,2022-08-04,0.002288203,0.079989925,0.12422556,3.1657996
0.49402538,2022-08-05,0.0023167161,0.07980038,0.124107,3.1520948
0.49402538,2022-08-06,0.0023664453,0.08138298,0.124525115,3.149531
0.49402538,2022-08-07,0.002411162,0.09267036,0.12552337,3.1649468
0.49402538,2022-08-08,0.002330935,0.10082905,0.12755649,3.1725109
0.49402538,2022-08-09,0.0022765747,0.100052826,0.1282253,3.1686025
0.49402538,2022-08-10,0.0022596517,0.094654135,0.12780723,3.153522
0.49402538,2022-08-11,0.002205798,0.089031264,0.12721144,3.1274772
0.49402538,2022-08-12,0.0021593105,0.07965597,0.12815511,3.121579
0.49402538,2022-08-13,0.0021261815,0.093997516,0.13113889,3.1394525
0.49402538,2022-08-14,0.0020314106,0.118502915,0.13340092,3.1403852
0.49402538,2022-08-15,0.0019448146,0.119838856,0.13389266,3.1229992
0.49402538,2022-08-16,0.001982761,0.110721365,0.13431153,3.1378832
0.49402538,2022-08-17,0.0020284322,0.11112745,0.13503763,3.155184
0.49402538,2022-08-18,0.0020194289,0.1103088,0.13520662,3.148915
0.49402538,2022-08-19,0.0020261954,0.101321,0.13450573,3.1334715
0.49402538,2022-08-20,0.0020362842,0.09591131,0.13352326,3.1090784
0.49402538,2022-08-21,0.0020911852,0.07814772,0.13348383,3.1046188
0.49402538,2022-08-22,0.0021937098,0.06782395,0.13296264,3.1101158
0.49402538,2022-08-23,0.0022834113,0.061617754,0.13127214,3.0959318
0.49402538,2022-08-24,0.0022865797,0.06384058,0.1310023,3.0858216
0.49402538,2022-08-25,0.0021135984,0.07313362,0.1310332,3.0611563
0.49402538,2022-08-26,0.0018643504,0.067129746,0.13077298,3.021283
0.49402538,2022-08-27,0.0018386173,0.059391294,0.1316218,3.0109825
0.49402538,2022-08-28,0.0019713126,0.057337735,0.13200587,3.0141127
0.49402538,2022-08-29,0.002131217,0.056946024,0.13107088,3.0153313
0.49402538,2022-08-30,0.0022650505,0.05165262,0.12998864,3.0144556
0.49402538,2022-08-31,0.002362479,0.043464694,0.12939312,3.0123365
0.49402538,2022-09-01,0.002426945,0.038733117,0.12876764,3.006099
0.49402538,2022-09-02,0.0024464068,0.034928147,0.12901413,3.0128493
0.49402538,2022-09-03,0.002395723,0.041791722,0.13104686,3.031487
0.49402538,2022-09-04,0.0022931346,0.05621162,0.1325638,3.0426595
0.49402538,2022-09-05,0.0022847368,0.06037021,0.13173115,3.0409064
0.49402538,2022-09-06,0.0023582433,0.058444012,0.13106027,3.0481844
0.49402538,2022-09-07,0.0024283887,0.053585697,0.13100308,3.066219
0.49402538,2022-09-08,0.002432773,0.055157047,0.13061646,3.0718966
0.49402538,2022-09-09,0.0023734076,0.057976946,0.12942392,3.0610533
0.49402538,2022-09-10,0.0023206277,0.048836004,0.12805226,3.043528
0.49402538,2022-09-11,0.0022782143,0.049004737,0.12693796,3.0247598
0.49402538,2022-09-12,0.0022014934,0.03539275,0.12624319,3.0245368
0.49402538,2022-09-13,0.002244446,0.03088836,0.1279988,3.0820227
0.49402538,2022-09-14,0.0023348245,0.03183502,0.12778535,3.0834894
0.49402538,2022-09-15,0.0024738444,0.02762682,0.1272749,3.0689702
0.49402538,2022-09-16,0.002593702,0.027667925,0.12649268,3.0498974
0.49402538,2022-09-17,0.0026609579,0.029151667,0.12605461,3.033431
0.49402538,2022-09-18,0.0026420562,0.02769213,0.12620762,3.0264063
0.49402538,2022-09-19,0.0026563026,0.025638077,0.12747303,3.0471642
0.49402538,2022-09-20,0.002671225,0.02678109,0.12701574,3.0360363
0.49402538,2022-09-21,0.002685037,0.026814368,0.12676084,3.0287988
0.49402538,2022-09-22,0.0027140547,0.028618515,0.12697336,3.028529
0.49402538,2022-09-23,0.0026873616,0.029587835,0.12731263,3.026084
0.49402538,2022-09-24,0.0027072006,0.028040394,0.1276464,3.0319328
0.49402538,2022-09-25,0.0027598995,0.029308073,0.12731525,3.0272179
0.49402538,2022-09-26,0.002814943,0.025575906,0.12662032,3.0144472
0.49402538,2022-09-27,0.0028854045,0.021000534,0.12603965,3.0100892
0.49402538,2022-09-28,0.0029420378,0.019822642,0.12565878,3.0051858
0.49402538,2022-09-29,0.0029442227,0.021081902,0.12565048,2.9932566
0.49402538,2022-09-30,0.0028653243,0.01749172,0.12578942,2.9762678
0.49402538,2022-10-01,0.0028068372,0.013432955,0.12620099,2.9808557
0.49402538,2022-10-02,0.0027628017,0.013069113,0.12691431,2.9961474
0.49402538,2022-10-03,0.0026675125,0.015245194,0.12692803,2.9786026
0.49402538,2022-10-04,0.0024926872,0.015893236,0.12754683,2.9545555
0.49402538,2022-10-05,0.0025547508,0.0136892665,0.1280556,2.970887
0.49402538,2022-10-06,0.0027312571,0.014969101,0.1278177,2.9839334
0.49402538,2022-10-07,0.002851444,0.016846776,0.12670791,2.9718013
0.49402538,2022-10-08,0.0028899047,0.016813546,0.12584588,2.9453385
0.49402538,2022-10-09,0.0029107302,0.01178268,0.12548074,2.938825
0.49402538,2022-10-10,0.0029872213,0.014008896,0.12588844,2.9608533
0.49402538,2022-10-11,0.0030812053,0.020104017,0.12523289,2.9507885
0.49402538,2022-10-12,0.0031530093,0.02070221,0.12438746,2.9375896
0.49402538,2022-10-13,0.003179776,0.019582422,0.1233886,2.9182286
0.49402538,2022-10-14,0.0031787422,0.01824212,0.12271789,2.89561
0.49402538,2022-10-15,0.0031540524,0.013239281,0.12255126,2.8775198
0.49402538,2022-10-16,0.0031113403,0.009902903,0.1229703,2.872786
0.49402538,2022-10-17,0.003132698,0.009607802,0.12314702,2.8795567
0.49402538,2022-10-18,0.0031683643,0.010659881,0.122776166,2.872851
0.49402538,2022-10-19,0.0031486151,0.010708248,0.12255569,2.8546023
0.49402538,2022-10-20,0.0031246904,0.01120927,0.12269645,2.844124
0.49402538,2022-10-21,0.0031088488,0.012182334,0.12299107,2.8414514
0.49402538,2022-10-22,0.0030510277,0.013588455,0.12341097,2.8323529
0.49402538,2022-10-23,0.0029808686,0.010833563,0.12374259,2.8187551
0.49402538,2022-10-24,0.0030131235,0.008149,0.123870835,2.8357852
0.49402538,2022-10-25,0.0030711268,0.0089721745,0.12359907,2.8476548
0.49402538,2022-10-26,0.0030997433,0.009407032,0.12300826,2.839956
0.49402538,2022-10-27,0.0031135427,0.009072884,0.12278224,2.8364253
0.49402538,2022-10-28,0.0031085382,0.00892593,0.12257595,2.8290577
0.49402538,2022-10-29,0.00309063,0.009102768,0.12242167,2.8166852
0.49402538,2022-10-30,0.0030146218,0.009299616,0.12216133,2.7943642
0.49402538,2022-10-31,0.0028830569,0.009023645,0.1223584,2.7648199
0.49402538,2022-11-01,0.0027820028,0.008750803,0.12276059,2.7375648
0.49402538,2022-11-02,0.0027446272,0.0083804745,0.12295415,2.716408
0.49402538,2022-11-03,0.0027795604,0.009727048,0.12290262,2.7071557
