depth,latitude,longitude,time,chl,phyc
0.49402538,-32.25,115.5,2022-02-19,0.11817095,1.4441544
0.49402538,-32.25,115.5,2022-02-20,0.11656101,1.4224464
0.49402538,-32.25,115.5,2022-02-21,0.11680815,1.4232703
0.49402538,-32.25,115.5,2022-02-22,0.11970482,1.4359065
0.49402538,-32.25,115.5,2022-02-23,0.123059675,1.4475118
0.49402538,-32.25,115.5,2022-02-24,0.121957794,1.4397454
0.49402538,-32.25,115.5,2022-02-25,0.1208154,1.4471296
0.49402538,-32.25,115.5,2022-02-26,0.11934544,1.4403846
0.49402538,-32.25,115.5,2022-02-27,0.11725219,1.4200766
0.49402538,-32.25,115.5,2022-02-28,0.115812756,1.4154156
0.49402538,-32.25,115.5,2022-03-01,0.11478067,1.4143155
0.49402538,-32.25,115.5,2022-03-02,0.11485322,1.4109347
0.49402538,-32.25,115.5,2022-03-03,0.11739958,1.4120786
0.49402538,-32.25,115.5,2022-03-04,0.11982858,1.4066064
0.49402538,-32.25,115.5,2022-03-05,0.12161532,1.4067422
0.49402538,-32.25,115.5,2022-03-06,0.12359455,1.416294
0.49402538,-32.25,115.5,2022-03-07,0.12392129,1.3986005
0.49402538,-32.25,115.5,2022-03-08,0.12440801,1.3902874
0.49402538,-32.25,115.5,2022-03-09,0.1252564,1.4029878
0.49402538,-32.25,115.5,2022-03-10,0.12319869,1.4019159
0.49402538,-32.25,115.5,2022-03-11,0.12038475,1.3791113
0.49402538,-32.25,115.5,2022-03-12,0.118029974,1.3535771
0.49402538,-32.25,115.5,2022-03-13,0.11793873,1.362637
0.49402538,-32.25,115.5,2022-03-14,0.1180126,1.3864809
0.49402538,-32.25,115.5,2022-03-15,0.115383826,1.3772444
0.49402538,-32.25,115.5,2022-03-16,0.11354224,1.3682059
0.49402538,-32.25,115.5,2022-03-17,0.11333762,1.3719718
0.49402538,-32.25,115.5,2022-03-18,0.11318807,1.3668075
0.49402538,-32.25,115.5,2022-03-19,0.11622708,1.3532047
0.49402538,-32.25,115.5,2022-03-20,0.12131552,1.3511792
0.49402538,-32.25,115.5,2022-03-21,0.12235764,1.3431613
0.49402538,-32.25,115.5,2022-03-22,0.122527145,1.3373598
0.49402538,-32.25,115.5,2022-03-23,0.12287981,1.3392421
0.49402538,-32.25,115.5,2022-03-24,0.12455056,1.349336
0.49402538,-32.25,115.5,2022-03-25,0.12605846,1.3477352
0.49402538,-32.25,115.5,2022-03-26,0.12601769,1.3222839
0.49402538,-32.25,115.5,2022-03-27,0.12408337,1.2910817
0.49402538,-32.25,115.5,2022-03-28,0.12540075,1.2890794
0.49402538,-32.25,115.5,2022-03-29,0.12773004,1.3020923
0.49402538,-32.25,115.5,2022-03-30,0.1299512,1.3158427
0.49402538,-32.25,115.5,2022-03-31,0.130854,1.3233724
0.49402538,-32.25,115.5,2022-04-01,0.12933554,1.2923774
0.49402538,-32.25,115.5,2022-04-02,0.12583941,1.2466152
0.49402538,-32.25,115.5,2022-04-03,0.122520186,1.2242731
0.49402538,-32.25,115.5,2022-04-04,0.12177933,1.2226552
0.49402538,-32.25,115.5,2022-04-05,0.12331609,1.2413754
0.49402538,-32.25,115.5,2022-04-06,0.12630765,1.2751168
0.49402538,-32.25,115.5,2022-04-07,0.12648171,1.2769264
0.49402538,-32.25,115.5,2022-04-08,0.123841256,1.2504506
0.49402538,-32.25,115.5,2022-04-09,0.122093074,1.2327214
0.49402538,-32.25,115.5,2022-04-10,0.12083368,1.2221239
0.49402538,-32.25,115.5,2022-04-11,0.119713254,1.2140667
0.49402538,-32.25,115.5,2022-04-12,0.119251736,1.2154274
0.49402538,-32.25,115.5,2022-04-13,0.12275179,1.2496331
0.49402538,-32.25,115.5,2022-04-14,0.1247336,1.2692707
0.49402538,-32.25,115.5,2022-04-15,0.123981394,1.2650398
0.49402538,-32.25,115.5,2022-04-16,0.12323172,1.2665274
0.49402538,-32.25,115.5,2022-04-17,0.12301757,1.2718829
0.49402538,-32.25,115.5,2022-04-18,0.12345493,1.2859508
0.49402538,-32.25,115.5,2022-04-19,0.12438824,1.3011429
0.49402538,-32.25,115.5,2022-04-20,0.12478542,1.3031636
0.49402538,-32.25,115.5,2022-04-21,0.12591612,1.3018267
0.49402538,-32.25,115.5,2022-04-22,0.12763885,1.300477
0.49402538,-32.25,115.5,2022-04-23,0.1288827,1.2851362
0.49402538,-32.25,115.5,2022-04-24,0.12896548,1.2452803
0.49402538,-32.25,115.5,2022-04-25,0.12932807,1.2062887
0.49402538,-32.25,115.5,2022-04-26,0.13275672,1.2088331
0.49402538,-32.25,115.5,2022-04-27,0.1362241,1.2219663
0.49402538,-32.25,115.5,2022-04-28,0.13701582,1.2365611
0.49402538,-32.25,115.5,2022-04-29,0.13696907,1.2576468
0.49402538,-32.25,115.5,2022-04-30,0.13903908,1.2864099
0.49402538,-32.25,115.5,2022-05-01,0.14171462,1.3133187
0.49402538,-32.25,115.5,2022-05-02,0.14225186,1.3247219
0.49402538,-32.25,115.5,2022-05-03,0.1416476,1.3274356
0.49402538,-32.25,115.5,2022-05-04,0.14434266,1.3494034
0.49402538,-32.25,115.5,2022-05-05,0.14745177,1.382684
0.49402538,-32.25,115.5,2022-05-06,0.14757785,1.3798
0.49402538,-32.25,115.5,2022-05-07,0.14673975,1.3399084
0.49402538,-32.25,115.5,2022-05-08,0.14511183,1.3104565
0.49402538,-32.25,115.5,2022-05-09,0.1436251,1.3273396
0.49402538,-32.25,115.5,2022-05-10,0.14237426,1.3711894
0.49402538,-32.25,115.5,2022-05-11,0.13944396,1.3628099
0.49402538,-32.25,115.5,2022-05-12,0.13374741,1.2809628
0.49402538,-32.25,115.5,2022-05-13,0.14198889,1.3024154
0.49402538,-32.25,115.5,2022-05-14,0.14689124,1.3609623
0.49402538,-32.25,115.5,2022-05-15,0.1446352,1.3694454
0.49402538,-32.25,115.5,2022-05-16,0.13777669,1.3344625
0.49402538,-32.25,115.5,2022-05-17,0.13133763,1.2703562
0.49402538,-32.25,115.5,2022-05-18,0.12933362,1.2156502
0.49402538,-32.25,115.5,2022-05-19,0.13616991,1.2467858
0.49402538,-32.25,115.5,2022-05-20,0.14398974,1.3012216
0.49402538,-32.25,115.5,2022-05-21,0.14866489,1.3187135
0.49402538,-32.25,115.5,2022-05-22,0.1511389,1.282944
0.49402538,-32.25,115.5,2022-05-23,0.1619373,1.3090135
0.49402538,-32.25,115.5,2022-05-24,0.16868293,1.340268
0.49402538,-32.25,115.5,2022-05-25,0.17068683,1.3693819
0.49402538,-32.25,115.5,2022-05-26,0.16979635,1.3938967
0.49402538,-32.25,115.5,2022-05-27,0.1704332,1.4142127
0.49402538,-32.25,115.5,2022-05-28,0.17256457,1.4321914
0.49402538,-32.25,115.5,2022-05-29,0.17853339,1.4613011
0.49402538,-32.25,115.5,2022-05-30,0.18775582,1.5098276
0.49402538,-32.25,115.5,2022-05-31,0.19358045,1.5503062
0.49402538,-32.25,115.5,2022-06-01,0.19471386,1.5663717
0.49402538,-32.25,115.5,2022-06-02,0.19540331,1.551218
0.49402538,-32.25,115.5,2022-06-03,0.19706975,1.5429839
0.49402538,-32.25,115.5,2022-06-04,0.19987586,1.5450351
0.49402538,-32.25,115.5,2022-06-05,0.20625556,1.5512563
0.49402538,-32.25,115.5,2022-06-06,0.21066962,1.5480275
0.49402538,-32.25,115.5,2022-06-07,0.21465112,1.5488609
0.49402538,-32.25,115.5,2022-06-08,0.21878685,1.5268607
0.49402538,-32.25,115.5,2022-06-09,0.22430386,1.4754604
0.49402538,-32.25,115.5,2022-06-10,0.22797835,1.4208024
0.49402538,-32.25,115.5,2022-06-11,0.2386256,1.4450158
0.49402538,-32.25,115.5,2022-06-12,0.2400058,1.4494237
0.49402538,-32.25,115.5,2022-06-13,0.24520358,1.4735289
0.49402538,-32.25,115.5,2022-06-14,0.24383114,1.4795767
0.49402538,-32.25,115.5,2022-06-15,0.23773244,1.3947455
0.49402538,-32.25,115.5,2022-06-16,0.24803422,1.3989959
0.49402538,-32.25,115.5,2022-06-17,0.2492915,1.4016
0.49402538,-32.25,115.5,2022-06-18,0.25217196,1.4072124
0.49402538,-32.25,115.5,2022-06-19,0.2622133,1.451302
0.49402538,-32.25,115.5,2022-06-20,0.27084816,1.4987861
0.49402538,-32.25,115.5,2022-06-21,0.2711989,1.5265377
0.49402538,-32.25,115.5,2022-06-22,0.26852968,1.5435771
0.49402538,-32.25,115.5,2022-06-23,0.26896673,1.4934969
0.49402538,-32.25,115.5,2022-06-24,0.28216982,1.52293
0.49402538,-32.25,115.5,2022-06-25,0.28467584,1.5541419
0.49402538,-32.25,115.5,2022-06-26,0.28785846,1.5576249
0.49402538,-32.25,115.5,2022-06-27,0.29580382,1.5647159
0.49402538,-32.25,115.5,2022-06-28,0.30300587,1.5830083
0.49402538,-32.25,115.5,2022-06-29,0.30334008,1.6008296
0.49402538,-32.25,115.5,2022-06-30,0.29905605,1.5971403
0.49402538,-32.25,115.5,2022-07-01,0.29467294,1.5900276
0.49402538,-32.25,115.5,2022-07-02,0.29466686,1.5920384
0.49402538,-32.25,115.5,2022-07-03,0.3041003,1.618297
0.49402538,-32.25,115.5,2022-07-04,0.3041462,1.6267715
0.49402538,-32.25,115.5,2022-07-05,0.2831748,1.4755303
0.49402538,-32.25,115.5,2022-07-06,0.30469364,1.4947296
0.49402538,-32.25,115.5,2022-07-07,0.3192036,1.5423775
0.49402538,-32.25,115.5,2022-07-08,0.3175135,1.5634897
0.49402538,-32.25,115.5,2022-07-09,0.29731506,1.4838219
0.49402538,-32.25,115.5,2022-07-10,0.3127719,1.5083863
0.49402538,-32.25,115.5,2022-07-11,0.33746102,1.6610694
0.49402538,-32.25,115.5,2022-07-12,0.34424648,1.7633466
0.49402538,-32.25,115.5,2022-07-13,0.34373215,1.8065078
0.49402538,-32.25,115.5,2022-07-14,0.3396413,1.7427444
0.49402538,-32.25,115.5,2022-07-15,0.33945355,1.7253131
0.49402538,-32.25,115.5,2022-07-16,0.33794138,1.7425268
0.49402538,-32.25,115.5,2022-07-17,0.31582817,1.5632949
0.49402538,-32.25,115.5,2022-07-18,0.33914465,1.6215886
0.49402538,-32.25,115.5,2022-07-19,0.35949856,1.7858464
0.49402538,-32.25,115.5,2022-07-20,0.3532391,1.7066634
0.49402538,-32.25,115.5,2022-07-21,0.35281193,1.684744
0.49402538,-32.25,115.5,2022-07-22,0.35230288,1.6833035
0.49402538,-32.25,115.5,2022-07-23,0.3524283,1.6291511
0.49402538,-32.25,115.5,2022-07-24,0.3760605,1.6897658
0.49402538,-32.25,115.5,2022-07-25,0.38815495,1.7411572
0.49402538,-32.25,115.5,2022-07-26,0.38443556,1.7143651
0.49402538,-32.25,115.5,2022-07-27,0.39221594,1.7933544
0.49402538,-32.25,115.5,2022-07-28,0.38705462,1.843695
0.49402538,-32.25,115.5,2022-07-29,0.37594095,1.8269708
0.49402538,-32.25,115.5,2022-07-30,0.3825746,1.8448905
0.49402538,-32.25,115.5,2022-07-31,0.38522622,1.8302114
0.49402538,-32.25,115.5,2022-08-01,0.3652436,1.7459015
0.49402538,-32.25,115.5,2022-08-02,0.34635523,1.6946869
0.49402538,-32.25,115.5,2022-08-03,0.3519206,1.7369676
0.49402538,-32.25,115.5,2022-08-04,0.37724087,1.8407847
0.49402538,-32.25,115.5,2022-08-05,0.39928854,1.9317611
0.49402538,-32.25,115.5,2022-08-06,0.39403412,1.9508232
0.49402538,-32.25,115.5,2022-08-07,0.3783694,1.9412317
0.49402538,-32.25,115.5,2022-08-08,0.36418596,1.8057898
0.49402538,-32.25,115.5,2022-08-09,0.37147054,1.7777528
0.49402538,-32.25,115.5,2022-08-10,0.39682022,1.8814454
0.49402538,-32.25,115.5,2022-08-11,0.41473937,2.0016284
0.49402538,-32.25,115.5,2022-08-12,0.41343397,2.0251403
0.49402538,-32.25,115.5,2022-08-13,0.38886905,1.8607695
0.49402538,-32.25,115.5,2022-08-14,0.38564637,1.8339319
0.49402538,-32.25,115.5,2022-08-15,0.3838959,1.9015602
0.49402538,-32.25,115.5,2022-08-16,0.3758814,1.8508871
0.49402538,-32.25,115.5,2022-08-17,0.368474,1.7763268
0.49402538,-32.25,115.5,2022-08-18,0.37924078,1.8266515
0.49402538,-32.25,115.5,2022-08-19,0.39412075,1.9026768
0.49402538,-32.25,115.5,2022-08-20,0.40534848,2.0020616
0.49402538,-32.25,115.5,2022-08-21,0.40552574,2.0043275
0.49402538,-32.25,115.5,2022-08-22,0.41008794,1.9682748
0.49402538,-32.25,115.5,2022-08-23,0.41129565,1.9958719
0.49402538,-32.25,115.5,2022-08-24,0.39860553,1.9569914
0.49402538,-32.25,115.5,2022-08-25,0.39547423,2.0057058
0.49402538,-32.25,115.5,2022-08-26,0.38928995,2.05185
0.49402538,-32.25,115.5,2022-08-27,0.39912346,1.9926335
0.49402538,-32.25,115.5,2022-08-28,0.41616747,2.0086195
0.49402538,-32.25,115.5,2022-08-29,0.42345762,2.0801327
0.49402538,-32.25,115.5,2022-08-30,0.41777074,2.1249442
0.49402538,-32.25,115.5,2022-08-31,0.42127183,2.1544487
0.49402538,-32.25,115.5,2022-09-01,0.4365639,2.2394633
0.49402538,-32.25,115.5,2022-09-02,0.45416066,2.245114
0.49402538,-32.25,115.5,2022-09-03,0.46336433,2.1451285
0.49402538,-32.25,115.5,2022-09-04,0.47215232,2.0854132
0.49402538,-32.25,115.5,2022-09-05,0.46388566,2.130128
0.49402538,-32.25,115.5,2022-09-06,0.44005755,2.1461904
0.49402538,-32.25,115.5,2022-09-07,0.42090377,2.0982573
0.49402538,-32.25,115.5,2022-09-08,0.39757377,2.0158877
0.49402538,-32.25,115.5,2022-09-09,0.36856648,2.0010796
0.49402538,-32.25,115.5,2022-09-10,0.35279146,2.0328102
0.49402538,-32.25,115.5,2022-09-11,0.3403233,2.0949786
0.49402538,-32.25,115.5,2022-09-12,0.33599806,2.0232701
0.49402538,-32.25,115.5,2022-09-13,0.38189584,2.0198858
0.49402538,-32.25,115.5,2022-09-14,0.39970922,2.1013668
0.49402538,-32.25,115.5,2022-09-15,0.40526247,2.1651473
0.49402538,-32.25,115.5,2022-09-16,0.404047,2.2397983
0.49402538,-32.25,115.5,2022-09-17,0.38337746,2.2276387
0.49402538,-32.25,115.5,2022-09-18,0.36696136,2.1666617
0.49402538,-32.25,115.5,2022-09-19,0.3948654,2.1775622
0.49402538,-32.25,115.5,2022-09-20,0.41332033,2.2408772
0.49402538,-32.25,115.5,2022-09-21,0.4070221,2.2794118
0.49402538,-32.25,115.5,2022-09-22,0.3936923,2.2660067
0.49402538,-32.25,115.5,2022-09-23,0.37201044,2.1872063
0.49402538,-32.25,115.5,2022-09-24,0.36087114,2.1397812
0.49402538,-32.25,115.5,2022-09-25,0.34615666,2.1056201
0.49402538,-32.25,115.5,2022-09-26,0.33423832,2.0997896
0.49402538,-32.25,115.5,2022-09-27,0.33803597,2.1671014
0.49402538,-32.25,115.5,2022-09-28,0.34244806,2.206707
0.49402538,-32.25,115.5,2022-09-29,0.33593416,2.1986456
0.49402538,-32.25,115.5,2022-09-30,0.3223595,2.146861
0.49402538,-32.25,115.5,2022-10-01,0.34378663,2.177303
0.49402538,-32.25,115.5,2022-10-02,0.3887656,2.2657146
0.49402538,-32.25,115.5,2022-10-03,0.39748335,2.3283296
0.49402538,-32.25,115.5,2022-10-04,0.35331932,2.2294495
0.49402538,-32.25,115.5,2022-10-05,0.33923107,2.1471581
0.49402538,-32.25,115.5,2022-10-06,0.34732148,2.1350973
0.49402538,-32.25,115.5,2022-10-07,0.34638733,2.1831472
0.49402538,-32.25,115.5,2022-10-08,0.31954628,2.1613646
0.49402538,-32.25,115.5,2022-10-09,0.31866854,2.1357098
0.49402538,-32.25,115.5,2022-10-10,0.37886873,2.2792523
0.49402538,-32.25,115.5,2022-10-11,0.39619175,2.3882341
0.49402538,-32.25,115.5,2022-10-12,0.3881343,2.405931
0.49402538,-32.25,115.5,2022-10-13,0.36351657,2.3923445
0.49402538,-32.25,115.5,2022-10-14,0.32013932,2.290508
0.49402538,-32.25,115.5,2022-10-15,0.2860618,2.1242795
0.49402538,-32.25,115.5,2022-10-16,0.27342063,2.000422
0.49402538,-32.25,115.5,2022-10-17,0.28137377,1.9888015
0.49402538,-32.25,115.5,2022-10-18,0.27601752,1.9904366
0.49402538,-32.25,115.5,2022-10-19,0.25389835,1.951131
0.49402538,-32.25,115.5,2022-10-20,0.2375081,1.9087821
0.49402538,-32.25,115.5,2022-10-21,0.23185076,1.8800211
0.49402538,-32.25,115.5,2022-10-22,0.22185613,1.8503475
0.49402538,-32.25,115.5,2022-10-23,0.21576047,1.7656223
0.49402538,-32.25,115.5,2022-10-24,0.25087175,1.7802628
0.49402538,-32.25,115.5,2022-10-25,0.34047,2.062397
0.49402538,-32.25,115.5,2022-10-26,0.37063754,2.2273993
0.49402538,-32.25,115.5,2022-10-27,0.3455096,2.215644
0.49402538,-32.25,115.5,2022-10-28,0.32261404,2.1583214
0.49402538,-32.25,115.5,2022-10-29,0.31472635,2.0738206
0.49402538,-32.25,115.5,2022-10-30,0.31446552,2.0700474
0.49402538,-32.25,115.5,2022-10-31,0.29528305,2.0575593
0.49402538,-32.25,115.5,2022-11-01,0.27352652,2.0148978
0.49402538,-32.25,115.5,2022-11-02,0.25183764,1.9779474
0.49402538,-32.25,115.5,2022-11-03,0.23213302,1.9388925
0.49402538,-32.25,115.5,2022-11-04,0.23374762,1.9476328
0.49402538,-32.25,115.5,2022-11-05,0.24497212,1.9518379
0.49402538,-32.25,115.5,2022-11-06,0.2411911,1.8941932
0.49402538,-32.25,115.5,2022-11-07,0.22907877,1.856114
0.49402538,-32.25,115.5,2022-11-08,0.20928039,1.7943395
0.49402538,-32.25,115.5,2022-11-09,0.19332641,1.7340077
0.49402538,-32.25,115.5,2022-11-10,0.20299545,1.726725
0.49402538,-32.25,115.5,2022-11-11,0.25512624,1.8813872
0.49402538,-32.25,115.5,2022-11-12,0.26286379,1.9458945
0.49402538,-32.25,115.5,2022-11-13,0.24604201,1.9126015
0.49402538,-32.25,115.5,2022-11-14,0.22629637,1.862758
0.49402538,-32.25,115.5,2022-11-15,0.20433447,1.8035469
0.49402538,-32.25,115.5,2022-11-16,0.18706462,1.7407229
0.49402538,-32.25,115.5,2022-11-17,0.19467975,1.7496573
0.49402538,-32.25,115.5,2022-11-18,0.21018374,1.7973868
0.49402538,-32.25,115.5,2022-11-19,0.20941794,1.7950124
0.49402538,-32.25,115.5,2022-11-20,0.19849516,1.7627351
0.49402538,-32.25,115.5,2022-11-21,0.18184277,1.7203624
0.49402538,-32.25,115.5,2022-11-22,0.16595173,1.6780285
0.49402538,-32.25,115.5,2022-11-23,0.14933725,1.5829388
0.49402538,-32.25,115.5,2022-11-24,0.14434026,1.5399535
0.49402538,-32.25,115.5,2022-11-25,0.14351794,1.5320588
0.49402538,-32.25,115.5,2022-11-26,0.15411116,1.536385
0.49402538,-32.25,115.5,2022-11-27,0.1741686,1.597693
0.49402538,-32.25,115.5,2022-11-28,0.19227338,1.6804723
0.49402538,-32.25,115.5,2022-11-29,0.18990083,1.70562
0.49402538,-32.25,115.5,2022-11-30,0.17576088,1.6484408
0.49402538,-32.25,115.5,2022-12-01,0.16456378,1.577823
0.49402538,-32.25,115.5,2022-12-02,0.15898024,1.5316434
0.49402538,-32.25,115.5,2022-12-03,0.16383816,1.5311602
0.49402538,-32.25,115.5,2022-12-04,0.1797989,1.589418
0.49402538,-32.25,115.5,2022-12-05,0.19360562,1.6596992
0.49402538,-32.25,115.5,2022-12-06,0.18839023,1.6486138
0.49402538,-32.25,115.5,2022-12-07,0.17821275,1.6087658
0.49402538,-32.25,115.5,2022-12-08,0.16894537,1.5758362
0.49402538,-32.25,115.5,2022-12-09,0.15944633,1.5393268
0.49402538,-32.25,115.5,2022-12-10,0.15868406,1.5259444
0.49402538,-32.25,115.5,2022-12-11,0.1654305,1.5578473
0.49402538,-32.25,115.5,2022-12-12,0.16829602,1.5835556
0.49402538,-32.25,115.5,2022-12-13,0.16715834,1.5861818
0.49402538,-32.25,115.5,2022-12-14,0.16153093,1.5650234
0.49402538,-32.25,115.5,2022-12-15,0.15417202,1.5271554
0.49402538,-32.25,115.5,2022-12-16,0.14976078,1.5048773
0.49402538,-32.25,115.5,2022-12-17,0.1467765,1.49303
