depth,latitude,longitude,time,chl,phyc
0.49402538,-32.0,115.25,2022-01-20,0.08718421,1.0311406
0.49402538,-32.0,115.25,2022-01-21,0.09028704,1.0618337
0.49402538,-32.0,115.25,2022-01-22,0.0926445,1.0770557
0.49402538,-32.0,115.25,2022-01-23,0.093729965,1.0845487
0.49402538,-32.0,115.25,2022-01-24,0.09342751,1.0689237
0.49402538,-32.0,115.25,2022-01-25,0.09269143,1.044872
0.49402538,-32.0,115.25,2022-01-26,0.09206747,1.025627
0.49402538,-32.0,115.25,2022-01-27,0.09395545,1.0133965
0.49402538,-32.0,115.25,2022-01-28,0.09694515,1.0062593
0.49402538,-32.0,115.25,2022-01-29,0.09889588,1.0176287
0.49402538,-32.0,115.25,2022-01-30,0.10030008,1.0224403
0.49402538,-32.0,115.25,2022-01-31,0.10181216,1.0033714
0.49402538,-32.0,115.25,2022-02-01,0.104602605,0.989828
0.49402538,-32.0,115.25,2022-02-02,0.10740051,0.9906255
0.49402538,-32.0,115.25,2022-02-03,0.10780489,1.0064378
0.49402538,-32.0,115.25,2022-02-04,0.10862567,1.0453012
0.49402538,-32.0,115.25,2022-02-05,0.10858712,1.0786494
0.49402538,-32.0,115.25,2022-02-06,0.10503163,1.0666617
0.49402538,-32.0,115.25,2022-02-07,0.103746496,1.0685035
0.49402538,-32.0,115.25,2022-02-08,0.102666356,1.07152
0.49402538,-32.0,115.25,2022-02-09,0.10134399,1.0702999
0.49402538,-32.0,115.25,2022-02-10,0.10134245,1.0807868
0.49402538,-32.0,115.25,2022-02-11,0.10197819,1.106385
0.49402538,-32.0,115.25,2022-02-12,0.09938811,1.0959685
0.49402538,-32.0,115.25,2022-02-13,0.096217535,1.0656462
0.49402538,-32.0,115.25,2022-02-14,0.095714375,1.0632637
0.49402538,-32.0,115.25,2022-02-15,0.0987169,1.0806057
0.49402538,-32.0,115.25,2022-02-16,0.10126344,1.0937831
0.49402538,-32.0,115.25,2022-02-17,0.10213597,1.0999049
0.49402538,-32.0,115.25,2022-02-18,0.10290273,1.120886
0.49402538,-32.0,115.25,2022-02-19,0.10338159,1.1513855
0.49402538,-32.0,115.25,2022-02-20,0.10231156,1.1545957
0.49402538,-32.0,115.25,2022-02-21,0.10143645,1.15197
0.49402538,-32.0,115.25,2022-02-22,0.10010097,1.1404221
0.49402538,-32.0,115.25,2022-02-23,0.09770251,1.1118835
0.49402538,-32.0,115.25,2022-02-24,0.0960823,1.0953634
0.49402538,-32.0,115.25,2022-02-25,0.09610599,1.1054814
0.49402538,-32.0,115.25,2022-02-26,0.09606187,1.1110567
0.49402538,-32.0,115.25,2022-02-27,0.09522793,1.0990692
0.49402538,-32.0,115.25,2022-02-28,0.095013425,1.107594
0.49402538,-32.0,115.25,2022-03-01,0.09536663,1.1250788
0.49402538,-32.0,115.25,2022-03-02,0.09494554,1.1112505
0.49402538,-32.0,115.25,2022-03-03,0.09596216,1.0718665
0.49402538,-32.0,115.25,2022-03-04,0.09820569,1.0442038
0.49402538,-32.0,115.25,2022-03-05,0.09973992,1.0372286
0.49402538,-32.0,115.25,2022-03-06,0.10119829,1.0504309
0.49402538,-32.0,115.25,2022-03-07,0.10331191,1.0744975
0.49402538,-32.0,115.25,2022-03-08,0.105046175,1.07626
0.49402538,-32.0,115.25,2022-03-09,0.10710063,1.0715785
0.49402538,-32.0,115.25,2022-03-10,0.10799208,1.0736822
0.49402538,-32.0,115.25,2022-03-11,0.109226525,1.0854797
0.49402538,-32.0,115.25,2022-03-12,0.10933771,1.0977165
0.49402538,-32.0,115.25,2022-03-13,0.10909015,1.1260772
0.49402538,-32.0,115.25,2022-03-14,0.1087278,1.1514766
0.49402538,-32.0,115.25,2022-03-15,0.1071376,1.1524751
0.49402538,-32.0,115.25,2022-03-16,0.106007874,1.150054
0.49402538,-32.0,115.25,2022-03-17,0.10605092,1.1516794
0.49402538,-32.0,115.25,2022-03-18,0.105080836,1.1363786
0.49402538,-32.0,115.25,2022-03-19,0.10131533,1.0748414
0.49402538,-32.0,115.25,2022-03-20,0.098684154,1.018297
0.49402538,-32.0,115.25,2022-03-21,0.09966472,0.9711164
0.49402538,-32.0,115.25,2022-03-22,0.1026222,0.952696
0.49402538,-32.0,115.25,2022-03-23,0.10460324,0.947058
0.49402538,-32.0,115.25,2022-03-24,0.104912624,0.9564661
0.49402538,-32.0,115.25,2022-03-25,0.10502552,0.9901932
0.49402538,-32.0,115.25,2022-03-26,0.10549838,1.0186437
0.49402538,-32.0,115.25,2022-03-27,0.10548351,1.0016671
0.49402538,-32.0,115.25,2022-03-28,0.10923276,0.976298
0.49402538,-32.0,115.25,2022-03-29,0.11340531,0.96429557
0.49402538,-32.0,115.25,2022-03-30,0.11482987,0.968732
0.49402538,-32.0,115.25,2022-03-31,0.11188886,0.9732733
0.49402538,-32.0,115.25,2022-04-01,0.10727165,0.97758394
0.49402538,-32.0,115.25,2022-04-02,0.104918174,0.996691
0.49402538,-32.0,115.25,2022-04-03,0.10376225,1.0000403
0.49402538,-32.0,115.25,2022-04-04,0.10399905,0.9713568
0.49402538,-32.0,115.25,2022-04-05,0.1058025,0.95766765
0.49402538,-32.0,115.25,2022-04-06,0.10741567,0.95665324
0.49402538,-32.0,115.25,2022-04-07,0.10639865,0.9644162
0.49402538,-32.0,115.25,2022-04-08,0.10375609,0.96172166
0.49402538,-32.0,115.25,2022-04-09,0.10244497,0.9563984
0.49402538,-32.0,115.25,2022-04-10,0.10064189,0.94761926
0.49402538,-32.0,115.25,2022-04-11,0.09996949,0.94386566
0.49402538,-32.0,115.25,2022-04-12,0.09919092,0.9362737
0.49402538,-32.0,115.25,2022-04-13,0.09811955,0.93033797
0.49402538,-32.0,115.25,2022-04-14,0.09737382,0.929454
0.49402538,-32.0,115.25,2022-04-15,0.0971233,0.9310594
0.49402538,-32.0,115.25,2022-04-16,0.09784135,0.9289417
0.49402538,-32.0,115.25,2022-04-17,0.09948607,0.9226483
0.49402538,-32.0,115.25,2022-04-18,0.101593435,0.91752344
0.49402538,-32.0,115.25,2022-04-19,0.10602334,0.91910183
0.49402538,-32.0,115.25,2022-04-20,0.11270056,0.93494046
0.49402538,-32.0,115.25,2022-04-21,0.11744767,0.950008
0.49402538,-32.0,115.25,2022-04-22,0.11673389,0.94354045
0.49402538,-32.0,115.25,2022-04-23,0.11523488,0.93013334
0.49402538,-32.0,115.25,2022-04-24,0.12365818,0.9443844
0.49402538,-32.0,115.25,2022-04-25,0.13532022,0.97578573
0.49402538,-32.0,115.25,2022-04-26,0.14506684,1.0055337
0.49402538,-32.0,115.25,2022-04-27,0.16037467,1.0610262
0.49402538,-32.0,115.25,2022-04-28,0.1796189,1.1489621
0.49402538,-32.0,115.25,2022-04-29,0.1864382,1.1806496
0.49402538,-32.0,115.25,2022-04-30,0.17810011,1.1501584
0.49402538,-32.0,115.25,2022-05-01,0.16487494,1.1051117
0.49402538,-32.0,115.25,2022-05-02,0.15524669,1.0733439
0.49402538,-32.0,115.25,2022-05-03,0.15197611,1.0609992
0.49402538,-32.0,115.25,2022-05-04,0.15163527,1.0600345
0.49402538,-32.0,115.25,2022-05-05,0.15083091,1.0633484
0.49402538,-32.0,115.25,2022-05-06,0.14902535,1.0726863
0.49402538,-32.0,115.25,2022-05-07,0.14925733,1.087719
0.49402538,-32.0,115.25,2022-05-08,0.15004863,1.1021833
0.49402538,-32.0,115.25,2022-05-09,0.14761057,1.1115208
0.49402538,-32.0,115.25,2022-05-10,0.14358805,1.1060472
0.49402538,-32.0,115.25,2022-05-11,0.140131,1.082918
0.49402538,-32.0,115.25,2022-05-12,0.14338382,1.0559188
0.49402538,-32.0,115.25,2022-05-13,0.16112302,1.0989699
0.49402538,-32.0,115.25,2022-05-14,0.16347037,1.1401458
0.49402538,-32.0,115.25,2022-05-15,0.15611094,1.1514022
0.49402538,-32.0,115.25,2022-05-16,0.14659716,1.1391914
0.49402538,-32.0,115.25,2022-05-17,0.13789749,1.1013902
0.49402538,-32.0,115.25,2022-05-18,0.1327551,1.0689946
0.49402538,-32.0,115.25,2022-05-19,0.13241695,1.0573002
0.49402538,-32.0,115.25,2022-05-20,0.12979764,1.0461506
0.49402538,-32.0,115.25,2022-05-21,0.13159736,1.0540509
0.49402538,-32.0,115.25,2022-05-22,0.1445307,1.0746266
0.49402538,-32.0,115.25,2022-05-23,0.16911663,1.1250203
0.49402538,-32.0,115.25,2022-05-24,0.19447547,1.21501
0.49402538,-32.0,115.25,2022-05-25,0.2154837,1.3279899
0.49402538,-32.0,115.25,2022-05-26,0.22240709,1.3737806
0.49402538,-32.0,115.25,2022-05-27,0.22153252,1.3866167
0.49402538,-32.0,115.25,2022-05-28,0.22022493,1.3718299
0.49402538,-32.0,115.25,2022-05-29,0.22865304,1.3356394
0.49402538,-32.0,115.25,2022-05-30,0.23159257,1.3136506
0.49402538,-32.0,115.25,2022-05-31,0.22666088,1.2927773
0.49402538,-32.0,115.25,2022-06-01,0.22565089,1.2818257
0.49402538,-32.0,115.25,2022-06-02,0.22609983,1.2784283
0.49402538,-32.0,115.25,2022-06-03,0.2209505,1.264019
0.49402538,-32.0,115.25,2022-06-04,0.20874193,1.211359
0.49402538,-32.0,115.25,2022-06-05,0.20896503,1.1786437
0.49402538,-32.0,115.25,2022-06-06,0.22022574,1.1977681
0.49402538,-32.0,115.25,2022-06-07,0.2206731,1.2043124
0.49402538,-32.0,115.25,2022-06-08,0.21171576,1.1495844
0.49402538,-32.0,115.25,2022-06-09,0.21566074,1.1502907
0.49402538,-32.0,115.25,2022-06-10,0.21065857,1.1323771
0.49402538,-32.0,115.25,2022-06-11,0.20387298,1.1403326
0.49402538,-32.0,115.25,2022-06-12,0.20219986,1.1401219
0.49402538,-32.0,115.25,2022-06-13,0.21303326,1.1701928
0.49402538,-32.0,115.25,2022-06-14,0.2119141,1.1802015
0.49402538,-32.0,115.25,2022-06-15,0.2089527,1.1318985
0.49402538,-32.0,115.25,2022-06-16,0.21689938,1.1361785
0.49402538,-32.0,115.25,2022-06-17,0.21481733,1.1060643
0.49402538,-32.0,115.25,2022-06-18,0.22338933,1.0790043
0.49402538,-32.0,115.25,2022-06-19,0.24302165,1.1351044
0.49402538,-32.0,115.25,2022-06-20,0.24884301,1.1820389
0.49402538,-32.0,115.25,2022-06-21,0.23891369,1.227268
0.49402538,-32.0,115.25,2022-06-22,0.22407562,1.2598606
0.49402538,-32.0,115.25,2022-06-23,0.20159318,1.2080278
0.49402538,-32.0,115.25,2022-06-24,0.18843876,1.1622704
0.49402538,-32.0,115.25,2022-06-25,0.18888816,1.1296766
0.49402538,-32.0,115.25,2022-06-26,0.20441674,1.1249315
0.49402538,-32.0,115.25,2022-06-27,0.21301824,1.1115887
0.49402538,-32.0,115.25,2022-06-28,0.21563375,1.1170318
0.49402538,-32.0,115.25,2022-06-29,0.20619133,1.1297791
0.49402538,-32.0,115.25,2022-06-30,0.19789642,1.12884
0.49402538,-32.0,115.25,2022-07-01,0.19197759,1.131638
0.49402538,-32.0,115.25,2022-07-02,0.2041665,1.1580406
0.49402538,-32.0,115.25,2022-07-03,0.21548454,1.1871073
0.49402538,-32.0,115.25,2022-07-04,0.22174,1.1858196
0.49402538,-32.0,115.25,2022-07-05,0.19779111,1.0739461
0.49402538,-32.0,115.25,2022-07-06,0.20558798,1.0993041
0.49402538,-32.0,115.25,2022-07-07,0.19800541,1.1080372
0.49402538,-32.0,115.25,2022-07-08,0.20671356,1.135166
0.49402538,-32.0,115.25,2022-07-09,0.21332727,1.1130481
0.49402538,-32.0,115.25,2022-07-10,0.23487748,1.1647356
0.49402538,-32.0,115.25,2022-07-11,0.23567705,1.2289447
0.49402538,-32.0,115.25,2022-07-12,0.22258836,1.2283583
0.49402538,-32.0,115.25,2022-07-13,0.20092402,1.1754621
0.49402538,-32.0,115.25,2022-07-14,0.20478904,1.1463052
0.49402538,-32.0,115.25,2022-07-15,0.2107203,1.1744748
0.49402538,-32.0,115.25,2022-07-16,0.19833605,1.1787663
0.49402538,-32.0,115.25,2022-07-17,0.19858722,1.1210885
0.49402538,-32.0,115.25,2022-07-18,0.23317593,1.18907
0.49402538,-32.0,115.25,2022-07-19,0.24180607,1.2708539
0.49402538,-32.0,115.25,2022-07-20,0.23785801,1.2337626
0.49402538,-32.0,115.25,2022-07-21,0.2405869,1.2272094
0.49402538,-32.0,115.25,2022-07-22,0.23565742,1.2189442
0.49402538,-32.0,115.25,2022-07-23,0.23910391,1.1454568
0.49402538,-32.0,115.25,2022-07-24,0.25904053,1.1494993
0.49402538,-32.0,115.25,2022-07-25,0.27088386,1.149721
0.49402538,-32.0,115.25,2022-07-26,0.26731208,1.1033709
0.49402538,-32.0,115.25,2022-07-27,0.28760922,1.2434821
0.49402538,-32.0,115.25,2022-07-28,0.2533903,1.2952199
0.49402538,-32.0,115.25,2022-07-29,0.23124339,1.2237877
0.49402538,-32.0,115.25,2022-07-30,0.23688354,1.2131481
0.49402538,-32.0,115.25,2022-07-31,0.23509237,1.1989707
0.49402538,-32.0,115.25,2022-08-01,0.2337032,1.1516644
0.49402538,-32.0,115.25,2022-08-02,0.26284057,1.213806
0.49402538,-32.0,115.25,2022-08-03,0.31591922,1.3543594
0.49402538,-32.0,115.25,2022-08-04,0.35795584,1.5160553
0.49402538,-32.0,115.25,2022-08-05,0.3575612,1.5692683
0.49402538,-32.0,115.25,2022-08-06,0.3314434,1.5042857
0.49402538,-32.0,115.25,2022-08-07,0.303565,1.4677464
0.49402538,-32.0,115.25,2022-08-08,0.26912954,1.3592069
0.49402538,-32.0,115.25,2022-08-09,0.27389225,1.3286109
0.49402538,-32.0,115.25,2022-08-10,0.29043695,1.3959484
0.49402538,-32.0,115.25,2022-08-11,0.28480408,1.4514687
0.49402538,-32.0,115.25,2022-08-12,0.29369906,1.4456519
0.49402538,-32.0,115.25,2022-08-13,0.29269677,1.3887687
0.49402538,-32.0,115.25,2022-08-14,0.30964926,1.4118142
0.49402538,-32.0,115.25,2022-08-15,0.29884103,1.413352
0.49402538,-32.0,115.25,2022-08-16,0.29135367,1.3398675
0.49402538,-32.0,115.25,2022-08-17,0.29506364,1.2780359
0.49402538,-32.0,115.25,2022-08-18,0.3212947,1.3296376
0.49402538,-32.0,115.25,2022-08-19,0.33384287,1.4031099
0.49402538,-32.0,115.25,2022-08-20,0.31584117,1.4863396
0.49402538,-32.0,115.25,2022-08-21,0.29553095,1.4644406
0.49402538,-32.0,115.25,2022-08-22,0.3302405,1.4790112
0.49402538,-32.0,115.25,2022-08-23,0.35104004,1.6114154
0.49402538,-32.0,115.25,2022-08-24,0.31947517,1.6208217
0.49402538,-32.0,115.25,2022-08-25,0.28250605,1.5947711
0.49402538,-32.0,115.25,2022-08-26,0.2598392,1.5330415
0.49402538,-32.0,115.25,2022-08-27,0.29058042,1.4623251
0.49402538,-32.0,115.25,2022-08-28,0.29479566,1.3949553
0.49402538,-32.0,115.25,2022-08-29,0.28349626,1.3947923
0.49402538,-32.0,115.25,2022-08-30,0.2704572,1.3893926
0.49402538,-32.0,115.25,2022-08-31,0.27440643,1.3967006
0.49402538,-32.0,115.25,2022-09-01,0.27365702,1.395279
0.49402538,-32.0,115.25,2022-09-02,0.277796,1.3462219
0.49402538,-32.0,115.25,2022-09-03,0.27737623,1.2433059
0.49402538,-32.0,115.25,2022-09-04,0.30719203,1.2911024
0.49402538,-32.0,115.25,2022-09-05,0.346526,1.4903471
0.49402538,-32.0,115.25,2022-09-06,0.32420143,1.5236107
0.49402538,-32.0,115.25,2022-09-07,0.27202657,1.4540204
0.49402538,-32.0,115.25,2022-09-08,0.21907073,1.3414712
0.49402538,-32.0,115.25,2022-09-09,0.19552535,1.3179055
0.49402538,-32.0,115.25,2022-09-10,0.18348078,1.336684
0.49402538,-32.0,115.25,2022-09-11,0.17168684,1.3491027
0.49402538,-32.0,115.25,2022-09-12,0.1828002,1.345181
0.49402538,-32.0,115.25,2022-09-13,0.25564462,1.434374
0.49402538,-32.0,115.25,2022-09-14,0.30504447,1.5587775
0.49402538,-32.0,115.25,2022-09-15,0.32230625,1.6530541
0.49402538,-32.0,115.25,2022-09-16,0.2944628,1.6620355
0.49402538,-32.0,115.25,2022-09-17,0.23968267,1.5646671
0.49402538,-32.0,115.25,2022-09-18,0.20356645,1.4609507
0.49402538,-32.0,115.25,2022-09-19,0.22584474,1.4395936
0.49402538,-32.0,115.25,2022-09-20,0.23963131,1.4590317
0.49402538,-32.0,115.25,2022-09-21,0.23657903,1.4686184
0.49402538,-32.0,115.25,2022-09-22,0.23599315,1.4748173
0.49402538,-32.0,115.25,2022-09-23,0.22459383,1.4545107
0.49402538,-32.0,115.25,2022-09-24,0.2251307,1.4440055
0.49402538,-32.0,115.25,2022-09-25,0.22195697,1.4366524
0.49402538,-32.0,115.25,2022-09-26,0.2014753,1.392237
0.49402538,-32.0,115.25,2022-09-27,0.18491931,1.3505636
0.49402538,-32.0,115.25,2022-09-28,0.17415845,1.3135871
0.49402538,-32.0,115.25,2022-09-29,0.16748253,1.2937647
0.49402538,-32.0,115.25,2022-09-30,0.15708596,1.2767876
0.49402538,-32.0,115.25,2022-10-01,0.15846248,1.2771515
0.49402538,-32.0,115.25,2022-10-02,0.17651549,1.3079202
0.49402538,-32.0,115.25,2022-10-03,0.17863463,1.3213093
0.49402538,-32.0,115.25,2022-10-04,0.17126355,1.3189912
0.49402538,-32.0,115.25,2022-10-05,0.17535935,1.335359
0.49402538,-32.0,115.25,2022-10-06,0.17918599,1.33973
0.49402538,-32.0,115.25,2022-10-07,0.17503072,1.3511819
0.49402538,-32.0,115.25,2022-10-08,0.16365397,1.3420223
0.49402538,-32.0,115.25,2022-10-09,0.16104828,1.3210548
0.49402538,-32.0,115.25,2022-10-10,0.19468433,1.3789971
0.49402538,-32.0,115.25,2022-10-11,0.2110691,1.4358786
0.49402538,-32.0,115.25,2022-10-12,0.2088592,1.4375765
0.49402538,-32.0,115.25,2022-10-13,0.18831784,1.4001509
0.49402538,-32.0,115.25,2022-10-14,0.15600619,1.3204143
0.49402538,-32.0,115.25,2022-10-15,0.13725382,1.252668
0.49402538,-32.0,115.25,2022-10-16,0.13120365,1.2143662
0.49402538,-32.0,115.25,2022-10-17,0.1362751,1.2239381
0.49402538,-32.0,115.25,2022-10-18,0.1341772,1.2273307
0.49402538,-32.0,115.25,2022-10-19,0.12544553,1.2168769
0.49402538,-32.0,115.25,2022-10-20,0.12016106,1.2059557
0.49402538,-32.0,115.25,2022-10-21,0.11437587,1.1725599
0.49402538,-32.0,115.25,2022-10-22,0.107820846,1.135189
0.49402538,-32.0,115.25,2022-10-23,0.109535925,1.1128619
0.49402538,-32.0,115.25,2022-10-24,0.13406093,1.1657237
0.49402538,-32.0,115.25,2022-10-25,0.14670402,1.2066771
0.49402538,-32.0,115.25,2022-10-26,0.14581063,1.2018007
0.49402538,-32.0,115.25,2022-10-27,0.16911437,1.2498754
0.49402538,-32.0,115.25,2022-10-28,0.24355265,1.4691993
0.49402538,-32.0,115.25,2022-10-29,0.3270898,1.6801258
0.49402538,-32.0,115.25,2022-10-30,0.39379504,1.8860489
0.49402538,-32.0,115.25,2022-10-31,0.39552292,2.042471
0.49402538,-32.0,115.25,2022-11-01,0.31720254,1.9329451
0.49402538,-32.0,115.25,2022-11-02,0.24997704,1.7734478
0.49402538,-32.0,115.25,2022-11-03,0.20450395,1.6474282
0.49402538,-32.0,115.25,2022-11-04,0.18712486,1.5828557
0.49402538,-32.0,115.25,2022-11-05,0.1972434,1.6156822
0.49402538,-32.0,115.25,2022-11-06,0.19771619,1.5873568
0.49402538,-32.0,115.25,2022-11-07,0.17480189,1.4869658
0.49402538,-32.0,115.25,2022-11-08,0.13925709,1.3482215
0.49402538,-32.0,115.25,2022-11-09,0.11784137,1.2512184
0.49402538,-32.0,115.25,2022-11-10,0.11615753,1.2053179
0.49402538,-32.0,115.25,2022-11-11,0.12758356,1.2009368
0.49402538,-32.0,115.25,2022-11-12,0.13478006,1.1917444
0.49402538,-32.0,115.25,2022-11-13,0.13981342,1.196205
0.49402538,-32.0,115.25,2022-11-14,0.14165914,1.1997645
0.49402538,-32.0,115.25,2022-11-15,0.13700242,1.1961693
0.49402538,-32.0,115.25,2022-11-16,0.12691595,1.1779996
0.49402538,-32.0,115.25,2022-11-17,0.1298343,1.2085744
0.49402538,-32.0,115.25,2022-11-18,0.145347,1.2749349
0.49402538,-32.0,115.25,2022-11-19,0.14572757,1.2832978
0.49402538,-32.0,115.25,2022-11-20,0.13476095,1.25804
0.49402538,-32.0,115.25,2022-11-21,0.118620045,1.2148793
0.49402538,-32.0,115.25,2022-11-22,0.103610374,1.1664087
0.49402538,-32.0,115.25,2022-11-23,0.096066505,1.1395602
0.49402538,-32.0,115.25,2022-11-24,0.09706712,1.1359484
0.49402538,-32.0,115.25,2022-11-25,0.09461017,1.0998002
0.49402538,-32.0,115.25,2022-11-26,0.09844896,1.0889385
0.49402538,-32.0,115.25,2022-11-27,0.104722634,1.0966859
0.49402538,-32.0,115.25,2022-11-28,0.10376831,1.0800941
0.49402538,-32.0,115.25,2022-11-29,0.1012733,1.0673183
0.49402538,-32.0,115.25,2022-11-30,0.10140621,1.0796587
0.49402538,-32.0,115.25,2022-12-01,0.101677366,1.0950571
0.49402538,-32.0,115.25,2022-12-02,0.09789841,1.0753595
0.49402538,-32.0,115.25,2022-12-03,0.095877744,1.0543858
0.49402538,-32.0,115.25,2022-12-04,0.09808772,1.0458738
0.49402538,-32.0,115.25,2022-12-05,0.10279003,1.0414845
0.49402538,-32.0,115.25,2022-12-06,0.11654316,1.0560257
0.49402538,-32.0,115.25,2022-12-07,0.12939641,1.093041
0.49402538,-32.0,115.25,2022-12-08,0.13144484,1.1234652
0.49402538,-32.0,115.25,2022-12-09,0.1278012,1.1387895
0.49402538,-32.0,115.25,2022-12-10,0.123364665,1.1312917
0.49402538,-32.0,115.25,2022-12-11,0.12338557,1.1216546
0.49402538,-32.0,115.25,2022-12-12,0.12866403,1.1284956
0.49402538,-32.0,115.25,2022-12-13,0.13310936,1.1446365
0.49402538,-32.0,115.25,2022-12-14,0.12827861,1.1339533
0.49402538,-32.0,115.25,2022-12-15,0.11909962,1.0963591
0.49402538,-32.0,115.25,2022-12-16,0.111616746,1.0598143
0.49402538,-32.0,115.25,2022-12-17,0.10630249,1.0370885
