depth,time,nppv,o2
0.49402538,2021-12-20,2.4349594,227.58533
0.49402538,2021-12-21,2.411889,227.56953
0.49402538,2021-12-22,2.3479805,227.56093
0.49402538,2021-12-23,2.2831385,227.55281
0.49402538,2021-12-24,2.2102473,227.49715
0.49402538,2021-12-25,2.2864013,227.06688
0.49402538,2021-12-26,2.5889242,226.2087
0.49402538,2021-12-27,2.8892403,225.26472
0.49402538,2021-12-28,2.9775612,224.37885
0.49402538,2021-12-29,2.7361777,223.54907
0.49402538,2021-12-30,2.3395462,223.38976
0.49402538,2021-12-31,2.0321863,224.0321
0.49402538,2022-01-01,1.9688212,224.77974
0.49402538,2022-01-02,1.953111,225.08107
0.49402538,2022-01-03,1.9963051,224.9828
0.49402538,2022-01-04,1.9887089,224.66887
0.49402538,2022-01-05,2.0928674,224.21574
0.49402538,2022-01-06,2.124199,223.67311
0.49402538,2022-01-07,2.0216155,223.45447
0.49402538,2022-01-08,1.8275753,223.80737
0.49402538,2022-01-09,1.8724428,224.40224
0.49402538,2022-01-10,1.8205358,224.68184
0.49402538,2022-01-11,1.9158009,224.61314
0.49402538,2022-01-12,1.9525958,224.21796
0.49402538,2022-01-13,1.8166685,223.92163
0.49402538,2022-01-14,1.7833475,223.82086
0.49402538,2022-01-15,1.7474371,223.97607
0.49402538,2022-01-16,1.7140532,224.2497
0.49402538,2022-01-17,1.7510306,224.29309
0.49402538,2022-01-18,2.136293,223.67668
0.49402538,2022-01-19,2.3832052,222.86896
0.49402538,2022-01-20,2.476588,222.19429
0.49402538,2022-01-21,2.4948518,221.44643
0.49402538,2022-01-22,2.3870935,220.60439
0.49402538,2022-01-23,2.0170395,220.00319
0.49402538,2022-01-24,1.6969143,220.45183
0.49402538,2022-01-25,1.6094183,221.06567
0.49402538,2022-01-26,1.6397132,221.51793
0.49402538,2022-01-27,1.6355737,221.77405
0.49402538,2022-01-28,1.6818241,221.8737
0.49402538,2022-01-29,1.8727285,221.57414
0.49402538,2022-01-30,1.7881684,221.16399
0.49402538,2022-01-31,1.6345953,221.2834
0.49402538,2022-02-01,1.5931128,221.7292
0.49402538,2022-02-02,1.6033211,222.02637
0.49402538,2022-02-03,1.8979278,221.8433
0.49402538,2022-02-04,2.2480485,221.41101
0.49402538,2022-02-05,2.1675477,220.925
0.49402538,2022-02-06,1.5468731,220.76367
0.49402538,2022-02-07,1.4258898,220.81737
0.49402538,2022-02-08,1.5538449,220.81831
0.49402538,2022-02-09,1.4978231,220.87292
0.49402538,2022-02-10,1.6215905,220.81953
0.49402538,2022-02-11,1.7724177,220.48828
0.49402538,2022-02-12,1.5269413,220.34521
0.49402538,2022-02-13,1.5517825,220.1534
0.49402538,2022-02-14,1.815914,219.60187
0.49402538,2022-02-15,1.95986,218.81593
0.49402538,2022-02-16,1.8527721,218.2849
0.49402538,2022-02-17,1.8221906,217.96931
0.49402538,2022-02-18,1.8966187,217.61104
0.49402538,2022-02-19,1.8552022,217.22762
0.49402538,2022-02-20,1.6584722,217.12675
0.49402538,2022-02-21,1.6402334,216.993
0.49402538,2022-02-22,1.5655313,217.04765
0.49402538,2022-02-23,1.584771,217.30275
0.49402538,2022-02-24,1.6023763,217.38698
0.49402538,2022-02-25,1.6397017,217.26086
0.49402538,2022-02-26,1.5491551,217.24785
0.49402538,2022-02-27,1.548278,217.29547
0.49402538,2022-02-28,1.6217567,217.22444
0.49402538,2022-03-01,1.4818021,217.09312
0.49402538,2022-03-02,1.4715475,217.1446
0.49402538,2022-03-03,1.502677,217.56451
0.49402538,2022-03-04,1.4792829,218.15593
0.49402538,2022-03-05,1.4916512,218.52519
0.49402538,2022-03-06,1.5415953,218.53355
0.49402538,2022-03-07,1.4919782,218.38048
0.49402538,2022-03-08,1.5171596,218.26189
0.49402538,2022-03-09,1.6198978,218.16066
0.49402538,2022-03-10,1.7461938,218.01245
0.49402538,2022-03-11,1.9346367,217.75728
0.49402538,2022-03-12,1.8113804,217.51039
0.49402538,2022-03-13,1.9693537,217.26534
0.49402538,2022-03-14,1.9380578,216.93163
0.49402538,2022-03-15,1.6069657,216.70085
0.49402538,2022-03-16,1.5630466,216.64165
0.49402538,2022-03-17,1.6363921,216.58693
0.49402538,2022-03-18,1.5249429,216.58183
0.49402538,2022-03-19,1.38448,216.98883
0.49402538,2022-03-20,1.515273,217.28192
0.49402538,2022-03-21,1.5481558,217.6009
0.49402538,2022-03-22,1.559411,217.86778
0.49402538,2022-03-23,1.529734,218.0669
0.49402538,2022-03-24,1.5168358,218.09364
0.49402538,2022-03-25,1.6950445,217.85457
0.49402538,2022-03-26,1.6461725,217.40723
0.49402538,2022-03-27,1.2955809,217.26897
0.49402538,2022-03-28,1.4641575,217.32079
0.49402538,2022-03-29,1.4748989,217.35706
0.49402538,2022-03-30,1.5638213,217.26701
0.49402538,2022-03-31,1.5976084,216.93652
0.49402538,2022-04-01,1.4947816,216.42488
0.49402538,2022-04-02,1.741712,215.82939
0.49402538,2022-04-03,1.6038904,215.35075
0.49402538,2022-04-04,1.4901562,215.51945
0.49402538,2022-04-05,1.5775944,215.73187
0.49402538,2022-04-06,1.6140896,215.8892
0.49402538,2022-04-07,1.6551186,215.88066
0.49402538,2022-04-08,1.3787255,215.7506
0.49402538,2022-04-09,1.4296188,215.68526
0.49402538,2022-04-10,1.3954893,215.60524
0.49402538,2022-04-11,1.4726958,215.64665
0.49402538,2022-04-12,1.3820475,215.82043
0.49402538,2022-04-13,1.4135466,216.11345
0.49402538,2022-04-14,1.4144017,216.39265
0.49402538,2022-04-15,1.4104441,216.63019
0.49402538,2022-04-16,1.3166336,216.86168
0.49402538,2022-04-17,1.3481306,217.11736
0.49402538,2022-04-18,1.3794436,217.39148
0.49402538,2022-04-19,1.3934304,217.63972
0.49402538,2022-04-20,1.4097756,217.88074
0.49402538,2022-04-21,1.4326,218.12355
0.49402538,2022-04-22,1.4459685,218.18774
0.49402538,2022-04-23,1.4519662,218.06285
0.49402538,2022-04-24,1.5192,218.0064
0.49402538,2022-04-25,1.4853545,218.0805
0.49402538,2022-04-26,1.756307,218.15913
0.49402538,2022-04-27,1.9982172,218.27551
0.49402538,2022-04-28,2.3695605,218.53545
0.49402538,2022-04-29,2.439762,218.81494
0.49402538,2022-04-30,2.2974482,219.06044
0.49402538,2022-05-01,2.1288729,219.27637
0.49402538,2022-05-02,2.0326655,219.49089
0.49402538,2022-05-03,2.0959525,219.68501
0.49402538,2022-05-04,2.265937,220.09363
0.49402538,2022-05-05,2.2204266,220.55498
0.49402538,2022-05-06,2.0842593,220.928
0.49402538,2022-05-07,2.0594466,220.96184
0.49402538,2022-05-08,2.1097226,220.95454
0.49402538,2022-05-09,2.1701164,221.1482
0.49402538,2022-05-10,2.0880682,221.25987
0.49402538,2022-05-11,1.9351231,220.96198
0.49402538,2022-05-12,1.8284332,221.05772
0.49402538,2022-05-13,2.8327253,221.74513
0.49402538,2022-05-14,2.460918,222.57202
0.49402538,2022-05-15,2.5252473,222.76521
0.49402538,2022-05-16,2.3780684,222.38545
0.49402538,2022-05-17,2.3328173,221.62556
0.49402538,2022-05-18,2.503728,221.0012
0.49402538,2022-05-19,2.832307,220.85994
0.49402538,2022-05-20,2.9137764,220.81824
0.49402538,2022-05-21,3.0481768,220.53601
0.49402538,2022-05-22,2.8534315,220.13661
0.49402538,2022-05-23,3.5821192,220.107
0.49402538,2022-05-24,4.1806064,220.35811
0.49402538,2022-05-25,4.4417596,220.58
0.49402538,2022-05-26,4.540009,220.75398
0.49402538,2022-05-27,4.688318,220.94975
0.49402538,2022-05-28,5.043369,221.22406
0.49402538,2022-05-29,5.7041516,221.59795
0.49402538,2022-05-30,6.1484294,222.03963
0.49402538,2022-05-31,5.9807334,222.34154
0.49402538,2022-06-01,5.8274937,222.46948
0.49402538,2022-06-02,5.822304,222.50444
0.49402538,2022-06-03,6.2592926,222.52794
0.49402538,2022-06-04,6.266579,222.55351
0.49402538,2022-06-05,6.595321,222.64113
0.49402538,2022-06-06,6.8461614,222.76439
0.49402538,2022-06-07,6.7694764,222.93042
0.49402538,2022-06-08,5.8181376,223.16364
0.49402538,2022-06-09,5.889185,223.30792
0.49402538,2022-06-10,5.559149,223.15947
0.49402538,2022-06-11,6.821503,223.01952
0.49402538,2022-06-12,6.4541802,223.3239
0.49402538,2022-06-13,7.069811,223.64336
0.49402538,2022-06-14,6.9278035,223.52583
0.49402538,2022-06-15,6.5424404,223.12054
0.49402538,2022-06-16,7.7883782,222.947
0.49402538,2022-06-17,7.2437882,222.93573
0.49402538,2022-06-18,8.188066,223.09363
0.49402538,2022-06-19,8.735173,223.35358
0.49402538,2022-06-20,8.668314,223.44557
0.49402538,2022-06-21,8.636607,223.40904
0.49402538,2022-06-22,8.479151,223.47638
0.49402538,2022-06-23,7.975027,223.58525
0.49402538,2022-06-24,8.940522,223.552
0.49402538,2022-06-25,9.0604,223.2813
0.49402538,2022-06-26,9.280853,222.95563
0.49402538,2022-06-27,9.305522,222.80165
0.49402538,2022-06-28,9.870004,222.77672
0.49402538,2022-06-29,9.711255,222.83794
0.49402538,2022-06-30,9.451648,222.87343
0.49402538,2022-07-01,9.310847,222.84303
0.49402538,2022-07-02,9.580762,222.65016
0.49402538,2022-07-03,10.005791,222.45769
0.49402538,2022-07-04,9.663575,222.38501
0.49402538,2022-07-05,6.137176,222.42328
0.49402538,2022-07-06,9.896591,222.74672
0.49402538,2022-07-07,7.963768,223.03314
0.49402538,2022-07-08,8.708112,223.39354
0.49402538,2022-07-09,6.961596,223.67377
0.49402538,2022-07-10,9.725398,223.99641
0.49402538,2022-07-11,9.728841,224.30455
0.49402538,2022-07-12,9.693171,224.47115
0.49402538,2022-07-13,9.702777,224.51183
0.49402538,2022-07-14,9.370155,224.59053
0.49402538,2022-07-15,9.93703,224.73564
0.49402538,2022-07-16,9.5635605,224.88069
0.49402538,2022-07-17,7.3852196,225.04778
0.49402538,2022-07-18,11.482707,225.4828
0.49402538,2022-07-19,11.021728,225.89711
0.49402538,2022-07-20,9.301653,226.06976
0.49402538,2022-07-21,10.216645,226.43388
0.49402538,2022-07-22,9.421407,226.75903
0.49402538,2022-07-23,9.109231,226.94777
0.49402538,2022-07-24,11.040845,227.15411
0.49402538,2022-07-25,10.5626745,227.24281
0.49402538,2022-07-26,10.253846,227.05432
0.49402538,2022-07-27,12.498906,227.07623
0.49402538,2022-07-28,11.188435,227.29
0.49402538,2022-07-29,10.525329,227.51897
0.49402538,2022-07-30,11.031735,227.84608
0.49402538,2022-07-31,10.130908,228.04256
0.49402538,2022-08-01,10.094265,228.00945
0.49402538,2022-08-02,10.489006,228.27556
0.49402538,2022-08-03,11.68539,228.79565
0.49402538,2022-08-04,12.211109,229.43318
0.49402538,2022-08-05,12.017682,229.82495
0.49402538,2022-08-06,12.28198,229.68843
0.49402538,2022-08-07,12.288261,229.47076
0.49402538,2022-08-08,10.505652,229.67921
0.49402538,2022-08-09,11.935902,230.37776
0.49402538,2022-08-10,12.971203,231.08952
0.49402538,2022-08-11,13.802852,231.55591
0.49402538,2022-08-12,13.642385,231.60968
0.49402538,2022-08-13,10.909726,231.40862
0.49402538,2022-08-14,13.791944,231.20955
0.49402538,2022-08-15,12.557426,230.98033
0.49402538,2022-08-16,11.60333,230.75488
0.49402538,2022-08-17,11.376691,230.56238
0.49402538,2022-08-18,13.182904,230.62743
0.49402538,2022-08-19,13.15569,231.1168
0.49402538,2022-08-20,14.427284,231.67513
0.49402538,2022-08-21,13.9707575,231.78362
0.49402538,2022-08-22,15.163466,231.63008
0.49402538,2022-08-23,15.430621,231.73601
0.49402538,2022-08-24,14.099458,231.79585
0.49402538,2022-08-25,14.824084,231.86946
0.49402538,2022-08-26,13.83562,231.86412
0.49402538,2022-08-27,13.73275,231.81429
0.49402538,2022-08-28,13.489608,231.88586
0.49402538,2022-08-29,14.364554,232.07362
0.49402538,2022-08-30,14.152977,232.25124
0.49402538,2022-08-31,13.956639,232.47206
0.49402538,2022-09-01,13.804745,232.8291
0.49402538,2022-09-02,13.057346,232.93689
0.49402538,2022-09-03,11.439129,232.85002
0.49402538,2022-09-04,13.384007,232.65431
0.49402538,2022-09-05,13.33977,232.63403
0.49402538,2022-09-06,12.432361,232.68803
0.49402538,2022-09-07,11.412258,232.62292
0.49402538,2022-09-08,10.469783,232.46196
0.49402538,2022-09-09,10.779681,232.43956
0.49402538,2022-09-10,10.514735,232.54651
0.49402538,2022-09-11,10.876026,232.69426
0.49402538,2022-09-12,9.859019,232.39986
0.49402538,2022-09-13,12.000531,232.24304
0.49402538,2022-09-14,12.015126,232.50964
0.49402538,2022-09-15,11.886174,233.00897
0.49402538,2022-09-16,11.384891,233.5467
0.49402538,2022-09-17,10.870128,233.89375
0.49402538,2022-09-18,10.536159,233.96014
0.49402538,2022-09-19,11.619827,233.83398
0.49402538,2022-09-20,10.980794,234.13263
0.49402538,2022-09-21,10.8531685,234.4518
0.49402538,2022-09-22,10.544053,234.45015
0.49402538,2022-09-23,9.817918,234.4444
0.49402538,2022-09-24,10.096843,234.43549
0.49402538,2022-09-25,9.892096,234.6056
0.49402538,2022-09-26,9.774551,234.80688
0.49402538,2022-09-27,9.6074095,235.01213
0.49402538,2022-09-28,9.455461,235.1574
0.49402538,2022-09-29,9.3232,235.22052
0.49402538,2022-09-30,8.917038,235.21758
0.49402538,2022-10-01,9.162507,235.23688
0.49402538,2022-10-02,9.926021,235.28242
0.49402538,2022-10-03,9.806827,235.40129
0.49402538,2022-10-04,8.780489,235.24275
0.49402538,2022-10-05,8.724467,235.10759
0.49402538,2022-10-06,8.906818,235.07841
0.49402538,2022-10-07,8.998886,235.1541
0.49402538,2022-10-08,8.49418,235.18713
0.49402538,2022-10-09,8.226045,235.17926
0.49402538,2022-10-10,10.741885,235.25725
0.49402538,2022-10-11,10.840286,235.4157
0.49402538,2022-10-12,10.643264,235.61133
0.49402538,2022-10-13,9.753897,235.81769
0.49402538,2022-10-14,8.880174,235.90273
0.49402538,2022-10-15,7.874738,235.83098
0.49402538,2022-10-16,7.221519,235.68086
0.49402538,2022-10-17,7.4778457,235.6794
0.49402538,2022-10-18,7.3418593,235.72298
0.49402538,2022-10-19,6.9498043,235.53786
0.49402538,2022-10-20,6.4967294,235.05907
0.49402538,2022-10-21,6.0285244,234.54619
0.49402538,2022-10-22,5.76839,234.04866
0.49402538,2022-10-23,5.0452485,233.57524
0.49402538,2022-10-24,5.9131455,233.63081
0.49402538,2022-10-25,7.514994,234.09344
0.49402538,2022-10-26,7.9829316,234.4502
0.49402538,2022-10-27,8.07819,234.65887
0.49402538,2022-10-28,9.025086,234.79631
0.49402538,2022-10-29,10.258069,234.90465
0.49402538,2022-10-30,13.160226,235.2343
0.49402538,2022-10-31,11.721123,235.78499
0.49402538,2022-11-01,9.972232,236.2639
0.49402538,2022-11-02,8.646018,236.63686
0.49402538,2022-11-03,7.8654904,236.71065
0.49402538,2022-11-04,7.1476407,236.62529
0.49402538,2022-11-05,7.1332498,236.58662
0.49402538,2022-11-06,6.956225,236.53935
0.49402538,2022-11-07,6.7763276,236.39024
0.49402538,2022-11-08,6.167454,236.03394
0.49402538,2022-11-09,5.621819,235.56006
0.49402538,2022-11-10,5.141203,234.99835
0.49402538,2022-11-11,6.1800466,234.80396
0.49402538,2022-11-12,6.50029,234.86809
0.49402538,2022-11-13,6.2412896,234.94618
0.49402538,2022-11-14,5.839485,234.97743
0.49402538,2022-11-15,5.3228393,234.98091
0.49402538,2022-11-16,4.936971,234.91156
0.49402538,2022-11-17,5.1078205,234.9411
0.49402538,2022-11-18,6.214831,235.04457
0.49402538,2022-11-19,5.7854943,235.04967
0.49402538,2022-11-20,5.3533974,234.99706
0.49402538,2022-11-21,4.9091535,234.88489
0.49402538,2022-11-22,4.769712,234.61858
0.49402538,2022-11-23,4.291045,234.03954
0.49402538,2022-11-24,3.9578438,233.4212
0.49402538,2022-11-25,3.5420182,232.89288
0.49402538,2022-11-26,3.3264124,232.55933
0.49402538,2022-11-27,3.604087,232.60107
0.49402538,2022-11-28,3.9407108,232.79468
0.49402538,2022-11-29,3.9984853,232.6746
0.49402538,2022-11-30,3.7794158,232.09613
0.49402538,2022-12-01,3.4817321,231.5368
0.49402538,2022-12-02,3.351649,231.15498
0.49402538,2022-12-03,3.2663386,230.94684
0.49402538,2022-12-04,3.610463,231.05898
0.49402538,2022-12-05,3.9614146,231.22813
0.49402538,2022-12-06,4.0742126,231.38933
0.49402538,2022-12-07,3.9216363,231.41618
0.49402538,2022-12-08,3.6951265,231.36311
0.49402538,2022-12-09,3.5147781,231.24785
0.49402538,2022-12-10,3.457863,231.19127
0.49402538,2022-12-11,3.6434896,231.23071
0.49402538,2022-12-12,3.6335046,231.30013
0.49402538,2022-12-13,3.5759783,231.40015
0.49402538,2022-12-14,3.3395069,231.33214
0.49402538,2022-12-15,3.14826,231.05376
0.49402538,2022-12-16,3.0063803,230.71088
0.49402538,2022-12-17,2.928468,230.31502
0.49402538,2022-12-18,2.903492,229.75421
0.49402538,2022-12-19,2.8325386,229.22609
0.49402538,2022-12-20,2.794072,228.752
0.49402538,2022-12-21,2.9375029,228.21144
0.49402538,2022-12-22,3.0028036,227.59045
0.49402538,2022-12-23,3.0181646,226.92873
0.49402538,2022-12-24,2.788852,226.58684
0.49402538,2022-12-25,2.6457126,226.55846
0.49402538,2022-12-26,2.695731,226.86885
0.49402538,2022-12-27,3.1067677,227.3155
0.49402538,2022-12-28,3.0660985,227.63414
0.49402538,2022-12-29,2.9828203,227.61212
0.49402538,2022-12-30,2.8669827,227.30724
0.49402538,2022-12-31,2.8157814,227.24495
0.49402538,2023-01-01,2.9963753,227.29988
0.49402538,2023-01-02,2.9180586,227.50227
0.49402538,2023-01-03,2.8208554,227.61421
0.49402538,2023-01-04,2.8486078,227.52898
0.49402538,2023-01-05,2.9313228,227.22601
0.49402538,2023-01-06,2.6286917,227.1605
0.49402538,2023-01-07,2.8838966,227.38316
0.49402538,2023-01-08,2.7015877,227.71599
0.49402538,2023-01-09,2.5985343,227.81203
0.49402538,2023-01-10,2.6088398,227.56425
0.49402538,2023-01-11,2.589083,227.3116
0.49402538,2023-01-12,2.5806692,227.0428
0.49402538,2023-01-13,2.511387,226.9001
0.49402538,2023-01-14,2.5003016,226.99117
0.49402538,2023-01-15,2.447253,227.19154
0.49402538,2023-01-16,2.6243246,227.4282
0.49402538,2023-01-17,2.5503356,227.6837
0.49402538,2023-01-18,2.4454486,227.86684
0.49402538,2023-01-19,2.5517588,227.74239
0.49402538,2023-01-20,2.8696156,227.21886
0.49402538,2023-01-21,3.2677567,226.37836
0.49402538,2023-01-22,3.1742077,225.35551
0.49402538,2023-01-23,2.8147423,224.37364
0.49402538,2023-01-24,2.3991158,224.16925
0.49402538,2023-01-25,2.2849095,224.24284
0.49402538,2023-01-26,2.1740015,224.3564
0.49402538,2023-01-27,2.0542183,224.6025
0.49402538,2023-01-28,2.0647762,224.7306
0.49402538,2023-01-29,2.0653386,224.67242
0.49402538,2023-01-30,2.1775775,224.30402
0.49402538,2023-01-31,2.0879796,223.87642
0.49402538,2023-02-01,2.0578806,223.59615
0.49402538,2023-02-02,2.0406697,223.44325
0.49402538,2023-02-03,2.1023397,223.18079
0.49402538,2023-02-04,2.2240999,222.7929
0.49402538,2023-02-05,2.3125641,222.09605
0.49402538,2023-02-06,2.1434467,221.60048
0.49402538,2023-02-07,2.0787902,221.31975
0.49402538,2023-02-08,2.0954113,221.1368
0.49402538,2023-02-09,2.0276127,221.03056
0.49402538,2023-02-10,1.9554709,221.07881
0.49402538,2023-02-11,2.0245333,221.2621
0.49402538,2023-02-12,2.0014627,221.26959
0.49402538,2023-02-13,2.0167139,221.08905
0.49402538,2023-02-14,1.9074606,221.0517
0.49402538,2023-02-15,1.9111398,221.03926
0.49402538,2023-02-16,2.0252886,220.92717
0.49402538,2023-02-17,1.9265552,220.77135
0.49402538,2023-02-18,1.9131538,220.68542
0.49402538,2023-02-19,1.9031906,220.76045
0.49402538,2023-02-20,2.0143588,220.66081
0.49402538,2023-02-21,2.0404136,220.19354
0.49402538,2023-02-22,1.8200189,220.07372
0.49402538,2023-02-23,1.8960196,220.5186
0.49402538,2023-02-24,1.8401891,221.04945
0.49402538,2023-02-25,1.7833334,221.26067
0.49402538,2023-02-26,1.843698,221.0504
0.49402538,2023-02-27,1.8565583,220.58977
0.49402538,2023-02-28,1.8540436,220.15935
0.49402538,2023-03-01,2.0622876,219.80843
0.49402538,2023-03-02,2.2113152,219.41222
0.49402538,2023-03-03,1.9299273,219.17186
0.49402538,2023-03-04,1.7809798,219.38701
0.49402538,2023-03-05,1.8408886,219.75793
0.49402538,2023-03-06,1.8161601,220.14452
0.49402538,2023-03-07,1.7533407,220.4881
0.49402538,2023-03-08,1.7215503,220.6272
0.49402538,2023-03-09,1.7926345,220.52348
0.49402538,2023-03-10,1.7537994,220.33665
0.49402538,2023-03-11,1.7949748,220.1155
0.49402538,2023-03-12,1.8018898,219.81287
0.49402538,2023-03-13,1.7007335,219.64442
0.49402538,2023-03-14,1.7546784,219.62097
0.49402538,2023-03-15,1.8699479,219.5933
0.49402538,2023-03-16,1.567195,219.45888
0.49402538,2023-03-17,1.6439937,219.53984
0.49402538,2023-03-18,1.6741734,219.69319
0.49402538,2023-03-19,1.6624285,219.85138
0.49402538,2023-03-20,1.639842,219.87614
0.49402538,2023-03-21,1.7009935,219.66985
0.49402538,2023-03-22,1.7044053,219.38055
0.49402538,2023-03-23,1.8371633,219.12083
0.49402538,2023-03-24,1.7432665,218.88814
0.49402538,2023-03-25,1.5964017,218.67805
0.49402538,2023-03-26,1.4941429,218.71075
0.49402538,2023-03-27,1.6370991,218.84778
0.49402538,2023-03-28,1.7452482,219.0229
0.49402538,2023-03-29,1.7472614,219.15398
0.49402538,2023-03-30,1.7049259,219.09395
0.49402538,2023-03-31,1.8761296,219.03685
0.49402538,2023-04-01,1.9662937,218.89613
0.49402538,2023-04-02,1.9290447,218.69196
0.49402538,2023-04-03,1.8160205,218.52576
0.49402538,2023-04-04,1.7810497,218.52563
0.49402538,2023-04-05,1.7678322,218.60774
0.49402538,2023-04-06,1.7265873,218.62689
0.49402538,2023-04-07,1.6316828,218.50195
0.49402538,2023-04-08,1.6479855,218.3661
0.49402538,2023-04-09,1.6414938,218.20923
0.49402538,2023-04-10,1.5183887,218.02484
0.49402538,2023-04-11,1.5306435,217.82611
0.49402538,2023-04-12,1.4926038,217.66704
0.49402538,2023-04-13,1.4410439,217.90923
0.49402538,2023-04-14,1.7788348,218.54962
0.49402538,2023-04-15,1.7187935,219.15904
0.49402538,2023-04-16,1.7401999,219.47125
0.49402538,2023-04-17,1.6530741,219.6353
0.49402538,2023-04-18,1.5650486,219.6662
0.49402538,2023-04-19,1.5667609,219.7195
0.49402538,2023-04-20,1.6754442,219.53328
0.49402538,2023-04-21,1.8202677,219.11266
0.49402538,2023-04-22,1.9609269,218.7522
0.49402538,2023-04-23,1.8733155,218.67537
0.49402538,2023-04-24,1.9787077,218.97865
0.49402538,2023-04-25,2.5865316,219.53404
0.49402538,2023-04-26,2.698974,220.13538
0.49402538,2023-04-27,2.6010284,220.6107
0.49402538,2023-04-28,2.8577862,221.05449
0.49402538,2023-04-29,2.7051535,221.45738
0.49402538,2023-04-30,2.6474087,221.84193
0.49402538,2023-05-01,2.7094233,222.17326
0.49402538,2023-05-02,3.0809546,222.40393
0.49402538,2023-05-03,3.0882854,222.50049
0.49402538,2023-05-04,2.781544,222.58058
0.49402538,2023-05-05,2.526172,222.77815
0.49402538,2023-05-06,2.230034,222.96342
0.49402538,2023-05-07,2.7254531,223.13289
0.49402538,2023-05-08,2.6620858,223.06499
0.49402538,2023-05-09,2.5389478,222.90749
0.49402538,2023-05-10,2.692336,223.02385
0.49402538,2023-05-11,2.8685014,223.12811
0.49402538,2023-05-12,2.707403,222.99345
0.49402538,2023-05-13,2.6176062,222.95464
0.49402538,2023-05-14,2.6219838,222.9377
0.49402538,2023-05-15,2.606027,222.86156
0.49402538,2023-05-16,2.5706146,222.8256
0.49402538,2023-05-17,2.6172283,222.82494
0.49402538,2023-05-18,2.7443268,222.81075
0.49402538,2023-05-19,2.835869,222.78027
0.49402538,2023-05-20,2.8851955,222.739
0.49402538,2023-05-21,2.970314,222.72241
0.49402538,2023-05-22,3.1620522,222.6967
0.49402538,2023-05-23,3.408949,222.7998
0.49402538,2023-05-24,3.8038323,223.0946
0.49402538,2023-05-25,4.2271943,223.41078
0.49402538,2023-05-26,4.136853,223.66884
0.49402538,2023-05-27,3.98507,223.84206
0.49402538,2023-05-28,3.8552275,224.01384
0.49402538,2023-05-29,3.459891,224.15706
0.49402538,2023-05-30,4.324509,224.0877
0.49402538,2023-05-31,4.721527,223.91762
0.49402538,2023-06-01,4.8226547,224.0785
0.49402538,2023-06-02,4.668711,224.33197
0.49402538,2023-06-03,4.539927,224.49876
0.49402538,2023-06-04,4.1118608,224.6244
0.49402538,2023-06-05,4.5401235,224.93103
0.49402538,2023-06-06,5.3904357,225.5294
0.49402538,2023-06-07,5.125082,226.12459
0.49402538,2023-06-08,5.0148187,226.39824
0.49402538,2023-06-09,5.0244956,226.50032
0.49402538,2023-06-10,5.1449547,226.73271
0.49402538,2023-06-11,5.567694,227.0826
0.49402538,2023-06-12,5.409155,227.36707
0.49402538,2023-06-13,5.7118096,227.53833
0.49402538,2023-06-14,5.9429,227.78108
