depth,time,nppv,o2
0.49402538,2022-02-04,2.4547768,221.08777
0.49402538,2022-02-05,2.3480482,220.6202
0.49402538,2022-02-06,1.6815319,220.43501
0.49402538,2022-02-07,1.5263144,220.46965
0.49402538,2022-02-08,1.6700668,220.49757
0.49402538,2022-02-09,1.6192816,220.5772
0.49402538,2022-02-10,1.7624809,220.52625
0.49402538,2022-02-11,1.9343334,220.19664
0.49402538,2022-02-12,1.6571656,220.05269
0.49402538,2022-02-13,1.6869546,219.8228
0.49402538,2022-02-14,1.9609083,219.26617
0.49402538,2022-02-15,2.1068218,218.52138
0.49402538,2022-02-16,1.9931402,218.01323
0.49402538,2022-02-17,1.9493179,217.70384
0.49402538,2022-02-18,2.0239847,217.3938
0.49402538,2022-02-19,1.9922966,217.04765
0.49402538,2022-02-20,1.7781242,216.95634
0.49402538,2022-02-21,1.7619833,216.839
0.49402538,2022-02-22,1.6950489,216.87444
0.49402538,2022-02-23,1.7463721,217.17982
0.49402538,2022-02-24,1.7639271,217.29315
0.49402538,2022-02-25,1.8004805,217.12103
0.49402538,2022-02-26,1.6964198,217.00636
0.49402538,2022-02-27,1.693689,217.0249
0.49402538,2022-02-28,1.7510976,217.00276
0.49402538,2022-03-01,1.5923681,216.90228
0.49402538,2022-03-02,1.6123433,216.94838
0.49402538,2022-03-03,1.6405855,217.3305
0.49402538,2022-03-04,1.592017,217.8976
0.49402538,2022-03-05,1.5862359,218.30238
0.49402538,2022-03-06,1.6283845,218.37834
0.49402538,2022-03-07,1.5892564,218.26225
0.49402538,2022-03-08,1.60735,218.17516
0.49402538,2022-03-09,1.7043294,218.08826
0.49402538,2022-03-10,1.8217541,217.94594
0.49402538,2022-03-11,2.041111,217.70271
0.49402538,2022-03-12,1.9021317,217.4344
0.49402538,2022-03-13,2.0550125,217.16533
0.49402538,2022-03-14,2.0572062,216.83264
0.49402538,2022-03-15,1.7267143,216.59605
0.49402538,2022-03-16,1.6885767,216.5374
0.49402538,2022-03-17,1.7433528,216.50288
0.49402538,2022-03-18,1.6447587,216.47105
0.49402538,2022-03-19,1.5286127,216.84178
0.49402538,2022-03-20,1.662395,217.1567
0.49402538,2022-03-21,1.6678772,217.40063
0.49402538,2022-03-22,1.6669291,217.63084
0.49402538,2022-03-23,1.6137518,217.83765
0.49402538,2022-03-24,1.5748571,217.91895
0.49402538,2022-03-25,1.7658142,217.75264
0.49402538,2022-03-26,1.7551489,217.32947
0.49402538,2022-03-27,1.369542,217.20874
0.49402538,2022-03-28,1.5682487,217.32277
0.49402538,2022-03-29,1.5370184,217.32475
0.49402538,2022-03-30,1.6168553,217.14006
0.49402538,2022-03-31,1.6524662,216.77434
0.49402538,2022-04-01,1.5339593,216.27498
0.49402538,2022-04-02,1.8390726,215.75636
0.49402538,2022-04-03,1.7098818,215.32845
0.49402538,2022-04-04,1.5631299,215.54082
0.49402538,2022-04-05,1.6722199,215.81549
0.49402538,2022-04-06,1.6854253,215.96187
0.49402538,2022-04-07,1.7291485,215.92273
0.49402538,2022-04-08,1.42901,215.74287
0.49402538,2022-04-09,1.5061336,215.6894
0.49402538,2022-04-10,1.456819,215.62376
0.49402538,2022-04-11,1.5305296,215.68764
0.49402538,2022-04-12,1.4284225,215.88472
0.49402538,2022-04-13,1.4559897,216.17955
0.49402538,2022-04-14,1.464934,216.43965
0.49402538,2022-04-15,1.4744124,216.62683
0.49402538,2022-04-16,1.4067875,216.77013
0.49402538,2022-04-17,1.4605818,216.98907
0.49402538,2022-04-18,1.4615998,217.25975
0.49402538,2022-04-19,1.473085,217.5011
0.49402538,2022-04-20,1.489679,217.74687
0.49402538,2022-04-21,1.5035146,218.0201
0.49402538,2022-04-22,1.5061116,218.13672
0.49402538,2022-04-23,1.5014976,218.0883
0.49402538,2022-04-24,1.5709022,218.12672
0.49402538,2022-04-25,1.5318836,218.26094
0.49402538,2022-04-26,1.7973491,218.32173
0.49402538,2022-04-27,2.0521815,218.42407
0.49402538,2022-04-28,2.3978455,218.69476
0.49402538,2022-04-29,2.4384258,218.98695
0.49402538,2022-04-30,2.2786849,219.2708
0.49402538,2022-05-01,2.1414652,219.51917
0.49402538,2022-05-02,2.0772023,219.7317
0.49402538,2022-05-03,2.1084323,219.88817
0.49402538,2022-05-04,2.3478653,220.27147
0.49402538,2022-05-05,2.2693374,220.70601
0.49402538,2022-05-06,2.1387916,221.0804
0.49402538,2022-05-07,2.1074498,221.17448
0.49402538,2022-05-08,2.226282,221.32619
0.49402538,2022-05-09,2.274705,221.68036
0.49402538,2022-05-10,2.1946874,221.64665
0.49402538,2022-05-11,2.0752053,221.06757
0.49402538,2022-05-12,1.8077332,221.39754
0.49402538,2022-05-13,2.6926005,222.40514
0.49402538,2022-05-14,2.4023283,223.1747
0.49402538,2022-05-15,2.5311787,223.07475
0.49402538,2022-05-16,2.4177067,222.26976
0.49402538,2022-05-17,2.4320362,221.27666
0.49402538,2022-05-18,2.659252,220.87798
0.49402538,2022-05-19,3.0805836,220.89453
0.49402538,2022-05-20,3.178035,220.74574
0.49402538,2022-05-21,3.2943192,220.43684
0.49402538,2022-05-22,3.1740685,220.18062
0.49402538,2022-05-23,3.785103,220.29994
0.49402538,2022-05-24,4.2812195,220.57024
0.49402538,2022-05-25,4.539993,220.74983
0.49402538,2022-05-26,4.6713414,220.86237
0.49402538,2022-05-27,4.8116727,221.01067
0.49402538,2022-05-28,5.0887523,221.27441
0.49402538,2022-05-29,5.561732,221.69121
0.49402538,2022-05-30,6.1336784,222.14465
0.49402538,2022-05-31,6.2516155,222.3907
0.49402538,2022-06-01,6.139818,222.48503
0.49402538,2022-06-02,5.7918267,222.53241
0.49402538,2022-06-03,6.2151084,222.59161
0.49402538,2022-06-04,6.414388,222.63506
0.49402538,2022-06-05,6.84313,222.7793
0.49402538,2022-06-06,7.0116806,223.04118
0.49402538,2022-06-07,6.853077,223.32011
0.49402538,2022-06-08,5.950421,223.66608
0.49402538,2022-06-09,6.2278743,223.81108
0.49402538,2022-06-10,5.7317653,223.56451
0.49402538,2022-06-11,6.8753147,223.35582
0.49402538,2022-06-12,6.6617284,223.59981
0.49402538,2022-06-13,7.190618,223.7812
0.49402538,2022-06-14,7.2327676,223.4934
0.49402538,2022-06-15,6.801251,223.15224
0.49402538,2022-06-16,8.019462,223.08842
0.49402538,2022-06-17,7.539913,223.09572
0.49402538,2022-06-18,8.5967,223.24347
0.49402538,2022-06-19,9.037589,223.49506
0.49402538,2022-06-20,9.144496,223.49754
0.49402538,2022-06-21,9.225984,223.41777
0.49402538,2022-06-22,8.782505,223.48982
0.49402538,2022-06-23,8.715313,223.48701
0.49402538,2022-06-24,9.419575,223.23067
0.49402538,2022-06-25,9.882919,223.01459
0.49402538,2022-06-26,9.857419,222.8321
0.49402538,2022-06-27,9.601367,222.74934
0.49402538,2022-06-28,10.033985,222.75252
0.49402538,2022-06-29,9.8898,222.82512
0.49402538,2022-06-30,9.704757,222.8264
0.49402538,2022-07-01,9.760722,222.65698
0.49402538,2022-07-02,10.177384,222.45647
0.49402538,2022-07-03,10.212976,222.36748
0.49402538,2022-07-04,9.652192,222.39241
0.49402538,2022-07-05,6.5142913,222.53621
0.49402538,2022-07-06,10.080404,222.84328
0.49402538,2022-07-07,8.352786,223.02232
0.49402538,2022-07-08,8.996693,223.27722
0.49402538,2022-07-09,7.70533,223.41931
0.49402538,2022-07-10,10.044013,223.7669
0.49402538,2022-07-11,10.067691,224.09505
0.49402538,2022-07-12,10.089753,224.21257
0.49402538,2022-07-13,9.94871,224.28345
0.49402538,2022-07-14,9.447629,224.56036
0.49402538,2022-07-15,10.19936,224.85097
0.49402538,2022-07-16,9.898839,225.05556
0.49402538,2022-07-17,7.9641285,225.32268
0.49402538,2022-07-18,11.651389,225.78333
0.49402538,2022-07-19,11.414577,226.13733
0.49402538,2022-07-20,9.899856,226.21979
0.49402538,2022-07-21,10.629874,226.55833
0.49402538,2022-07-22,10.079014,226.849
0.49402538,2022-07-23,10.119779,227.04645
0.49402538,2022-07-24,11.942784,227.2354
0.49402538,2022-07-25,11.42788,227.20837
0.49402538,2022-07-26,11.044579,227.0129
0.49402538,2022-07-27,12.573387,227.18028
0.49402538,2022-07-28,11.228194,227.34033
0.49402538,2022-07-29,10.709862,227.5475
0.49402538,2022-07-30,11.394147,227.89766
0.49402538,2022-07-31,10.533892,228.08568
0.49402538,2022-08-01,10.317122,228.07263
0.49402538,2022-08-02,11.094577,228.36983
0.49402538,2022-08-03,12.354186,228.89473
0.49402538,2022-08-04,12.563281,229.49895
0.49402538,2022-08-05,12.321992,229.62334
0.49402538,2022-08-06,12.858062,229.34271
0.49402538,2022-08-07,12.520622,229.39345
0.49402538,2022-08-08,10.913479,229.87468
0.49402538,2022-08-09,12.272941,230.57552
0.49402538,2022-08-10,13.436265,231.07808
0.49402538,2022-08-11,14.415883,231.42879
0.49402538,2022-08-12,14.211181,231.52718
0.49402538,2022-08-13,11.529648,231.35396
0.49402538,2022-08-14,14.281838,231.13371
0.49402538,2022-08-15,12.749504,230.98357
0.49402538,2022-08-16,11.576897,230.84859
0.49402538,2022-08-17,11.863992,230.66655
0.49402538,2022-08-18,13.67903,230.75768
0.49402538,2022-08-19,13.889468,231.24243
0.49402538,2022-08-20,15.529756,231.60036
0.49402538,2022-08-21,15.056343,231.58052
0.49402538,2022-08-22,16.051264,231.5258
0.49402538,2022-08-23,16.537699,231.85786
0.49402538,2022-08-24,15.251086,232.07434
0.49402538,2022-08-25,15.992915,232.1914
0.49402538,2022-08-26,14.413834,232.1108
0.49402538,2022-08-27,13.413432,231.97772
0.49402538,2022-08-28,13.313602,232.02112
0.49402538,2022-08-29,14.150426,232.20854
0.49402538,2022-08-30,14.526718,232.4315
0.49402538,2022-08-31,14.86284,232.77681
0.49402538,2022-09-01,15.017521,233.30754
0.49402538,2022-09-02,14.21836,233.52348
0.49402538,2022-09-03,12.788219,233.37169
0.49402538,2022-09-04,14.309855,232.96068
0.49402538,2022-09-05,12.640658,232.6925
0.49402538,2022-09-06,11.479816,232.57263
0.49402538,2022-09-07,10.745843,232.48145
0.49402538,2022-09-08,10.252399,232.38133
0.49402538,2022-09-09,10.973277,232.43616
0.49402538,2022-09-10,11.078232,232.59425
0.49402538,2022-09-11,11.785724,232.75453
0.49402538,2022-09-12,10.571837,232.38298
0.49402538,2022-09-13,12.153969,232.28406
0.49402538,2022-09-14,11.599269,232.65132
0.49402538,2022-09-15,11.609822,233.19176
0.49402538,2022-09-16,11.331773,233.69856
0.49402538,2022-09-17,11.384197,234.01775
0.49402538,2022-09-18,10.75568,233.98485
0.49402538,2022-09-19,11.721761,233.88402
0.49402538,2022-09-20,10.611648,234.18874
0.49402538,2022-09-21,10.652097,234.47162
0.49402538,2022-09-22,10.182936,234.49208
0.49402538,2022-09-23,9.586917,234.43127
0.49402538,2022-09-24,9.862125,234.3955
0.49402538,2022-09-25,9.67862,234.56026
0.49402538,2022-09-26,9.72565,234.74109
0.49402538,2022-09-27,9.783835,234.96765
0.49402538,2022-09-28,9.81411,235.16235
0.49402538,2022-09-29,9.653232,235.26581
0.49402538,2022-09-30,9.303583,235.30537
0.49402538,2022-10-01,9.533776,235.31148
0.49402538,2022-10-02,10.035454,235.33351
0.49402538,2022-10-03,10.196822,235.40962
0.49402538,2022-10-04,9.293362,235.24263
0.49402538,2022-10-05,8.954085,235.06734
0.49402538,2022-10-06,8.883906,235.02888
0.49402538,2022-10-07,9.203061,235.11739
0.49402538,2022-10-08,9.062197,235.17781
0.49402538,2022-10-09,8.803915,235.18001
0.49402538,2022-10-10,10.76765,235.23735
0.49402538,2022-10-11,10.722407,235.41231
0.49402538,2022-10-12,10.738416,235.63335
0.49402538,2022-10-13,10.010268,235.83122
0.49402538,2022-10-14,9.505978,235.92207
0.49402538,2022-10-15,8.745307,235.93114
0.49402538,2022-10-16,8.142338,235.88008
0.49402538,2022-10-17,8.454907,235.87628
0.49402538,2022-10-18,8.304803,235.9121
0.49402538,2022-10-19,7.9280605,235.72302
0.49402538,2022-10-20,7.367487,235.13689
0.49402538,2022-10-21,6.660851,234.52556
0.49402538,2022-10-22,6.350584,234.03996
0.49402538,2022-10-23,5.4834247,233.56445
0.49402538,2022-10-24,6.27457,233.60304
0.49402538,2022-10-25,7.8750157,234.13521
0.49402538,2022-10-26,8.977412,234.59123
0.49402538,2022-10-27,8.915552,234.86736
0.49402538,2022-10-28,9.355895,235.05962
0.49402538,2022-10-29,10.480084,235.2206
0.49402538,2022-10-30,13.471316,235.55428
0.49402538,2022-10-31,12.556344,236.07951
0.49402538,2022-11-01,11.049385,236.58711
0.49402538,2022-11-02,9.624776,237.02092
0.49402538,2022-11-03,8.809013,237.11266
0.49402538,2022-11-04,7.921358,236.89711
0.49402538,2022-11-05,7.842547,236.73778
0.49402538,2022-11-06,7.5997624,236.68211
0.49402538,2022-11-07,7.3132577,236.50972
0.49402538,2022-11-08,6.7726645,236.19527
0.49402538,2022-11-09,6.251373,235.77429
0.49402538,2022-11-10,5.5443826,235.11938
0.49402538,2022-11-11,6.6310954,234.92201
0.49402538,2022-11-12,7.5445805,235.15773
0.49402538,2022-11-13,7.312044,235.3734
0.49402538,2022-11-14,6.805902,235.4403
0.49402538,2022-11-15,6.0836806,235.42534
0.49402538,2022-11-16,5.573765,235.36162
0.49402538,2022-11-17,5.612325,235.37402
0.49402538,2022-11-18,6.6219583,235.38533
0.49402538,2022-11-19,5.990957,235.28154
0.49402538,2022-11-20,5.6104245,235.14043
0.49402538,2022-11-21,5.289158,235.01472
0.49402538,2022-11-22,5.314232,234.79236
0.49402538,2022-11-23,4.8045983,234.25246
0.49402538,2022-11-24,4.3365912,233.50703
0.49402538,2022-11-25,3.7877738,232.83806
0.49402538,2022-11-26,3.6143734,232.47527
0.49402538,2022-11-27,4.0264072,232.57967
0.49402538,2022-11-28,4.516563,232.90424
0.49402538,2022-11-29,4.6043487,232.86566
0.49402538,2022-11-30,4.2620373,232.19173
0.49402538,2022-12-01,3.837244,231.39972
0.49402538,2022-12-02,3.7428722,230.95973
0.49402538,2022-12-03,3.6965141,230.78503
0.49402538,2022-12-04,4.155133,231.00758
0.49402538,2022-12-05,4.494762,231.22252
0.49402538,2022-12-06,4.591594,231.36269
0.49402538,2022-12-07,4.372088,231.37622
0.49402538,2022-12-08,3.9877517,231.28613
0.49402538,2022-12-09,3.7474318,231.09953
0.49402538,2022-12-10,3.764409,230.97914
0.49402538,2022-12-11,3.956909,230.97807
0.49402538,2022-12-12,3.8170974,231.007
0.49402538,2022-12-13,3.7385073,231.0832
0.49402538,2022-12-14,3.4800594,230.99138
0.49402538,2022-12-15,3.33978,230.70271
0.49402538,2022-12-16,3.2696712,230.3625
0.49402538,2022-12-17,3.211291,230.01189
0.49402538,2022-12-18,3.203971,229.55818
0.49402538,2022-12-19,3.163744,229.10974
0.49402538,2022-12-20,3.1428459,228.6404
0.49402538,2022-12-21,3.3326235,228.0212
0.49402538,2022-12-22,3.3847878,227.28374
0.49402538,2022-12-23,3.4386113,226.57043
0.49402538,2022-12-24,3.224495,226.16881
0.49402538,2022-12-25,3.0371182,226.04695
0.49402538,2022-12-26,3.039348,226.3438
0.49402538,2022-12-27,3.5106792,226.87769
0.49402538,2022-12-28,3.4330475,227.2827
0.49402538,2022-12-29,3.3229706,227.30096
0.49402538,2022-12-30,3.186292,226.92128
0.49402538,2022-12-31,3.1544678,226.77507
0.49402538,2023-01-01,3.3801937,226.81786
0.49402538,2023-01-02,3.2798607,227.04944
0.49402538,2023-01-03,3.1587226,227.17493
0.49402538,2023-01-04,3.1931555,227.07378
0.49402538,2023-01-05,3.2584174,226.76677
0.49402538,2023-01-06,2.9945028,226.71465
0.49402538,2023-01-07,3.3062828,226.95772
0.49402538,2023-01-08,3.1050777,227.36183
0.49402538,2023-01-09,2.9437256,227.55434
0.49402538,2023-01-10,2.9634552,227.34343
0.49402538,2023-01-11,2.9490135,227.05615
0.49402538,2023-01-12,2.957476,226.72255
0.49402538,2023-01-13,2.8867218,226.53809
0.49402538,2023-01-14,2.9069145,226.64215
0.49402538,2023-01-15,2.869342,226.90437
0.49402538,2023-01-16,3.093879,227.12547
0.49402538,2023-01-17,2.8925133,227.3291
0.49402538,2023-01-18,2.7247326,227.50098
0.49402538,2023-01-19,2.8289025,227.3496
0.49402538,2023-01-20,3.1573992,226.80077
0.49402538,2023-01-21,3.604782,225.94774
0.49402538,2023-01-22,3.4687994,224.99303
0.49402538,2023-01-23,3.1482773,224.05647
0.49402538,2023-01-24,2.7021983,223.714
0.49402538,2023-01-25,2.606372,223.71523
0.49402538,2023-01-26,2.5085018,223.8914
0.49402538,2023-01-27,2.3561337,224.2661
0.49402538,2023-01-28,2.3590126,224.50261
0.49402538,2023-01-29,2.355498,224.49883
0.49402538,2023-01-30,2.533664,224.12251
0.49402538,2023-01-31,2.416557,223.6399
0.49402538,2023-02-01,2.3662317,223.35313
0.49402538,2023-02-02,2.3220463,223.23772
0.49402538,2023-02-03,2.352689,223.04317
0.49402538,2023-02-04,2.4475226,222.71205
0.49402538,2023-02-05,2.5435963,221.94923
0.49402538,2023-02-06,2.371907,221.36151
0.49402538,2023-02-07,2.3207073,221.08125
0.49402538,2023-02-08,2.346484,220.93492
0.49402538,2023-02-09,2.2836518,220.87129
0.49402538,2023-02-10,2.219403,220.9469
0.49402538,2023-02-11,2.310383,221.15862
0.49402538,2023-02-12,2.2432368,221.17775
0.49402538,2023-02-13,2.230046,220.97353
0.49402538,2023-02-14,2.1147375,220.88646
0.49402538,2023-02-15,2.1179817,220.852
0.49402538,2023-02-16,2.225273,220.73592
0.49402538,2023-02-17,2.1027288,220.59602
0.49402538,2023-02-18,2.1038382,220.49492
0.49402538,2023-02-19,2.0929127,220.54381
0.49402538,2023-02-20,2.1917012,220.41957
0.49402538,2023-02-21,2.189707,219.93007
0.49402538,2023-02-22,1.9830536,219.79802
0.49402538,2023-02-23,2.134515,220.19446
0.49402538,2023-02-24,2.0341187,220.65015
0.49402538,2023-02-25,1.9316562,220.90465
0.49402538,2023-02-26,1.9862534,220.7668
0.49402538,2023-02-27,2.0025082,220.31578
0.49402538,2023-02-28,2.0079317,219.89551
0.49402538,2023-03-01,2.2550535,219.56104
0.49402538,2023-03-02,2.4196596,219.18044
0.49402538,2023-03-03,2.1058686,218.90784
0.49402538,2023-03-04,1.968371,219.08716
0.49402538,2023-03-05,2.0695636,219.46895
0.49402538,2023-03-06,2.020693,219.88298
0.49402538,2023-03-07,1.9333178,220.24657
0.49402538,2023-03-08,1.8666035,220.37666
0.49402538,2023-03-09,1.9034644,220.23427
0.49402538,2023-03-10,1.8624597,220.02946
0.49402538,2023-03-11,1.9078833,219.84294
0.49402538,2023-03-12,1.9343914,219.58607
0.49402538,2023-03-13,1.8275622,219.45831
0.49402538,2023-03-14,1.8654051,219.49316
0.49402538,2023-03-15,1.9808134,219.52403
0.49402538,2023-03-16,1.7032986,219.37474
0.49402538,2023-03-17,1.8078455,219.3844
0.49402538,2023-03-18,1.8251548,219.53093
0.49402538,2023-03-19,1.7872661,219.71797
0.49402538,2023-03-20,1.7560636,219.76184
0.49402538,2023-03-21,1.8635668,219.49799
0.49402538,2023-03-22,1.8559567,219.19702
0.49402538,2023-03-23,1.9828224,218.97278
0.49402538,2023-03-24,1.8571302,218.75134
0.49402538,2023-03-25,1.7011633,218.53246
0.49402538,2023-03-26,1.5788265,218.53271
0.49402538,2023-03-27,1.7646427,218.65503
0.49402538,2023-03-28,1.874494,218.85774
0.49402538,2023-03-29,1.86153,219.03133
0.49402538,2023-03-30,1.7788764,218.99467
0.49402538,2023-03-31,2.0015743,218.90393
0.49402538,2023-04-01,2.0670745,218.73042
0.49402538,2023-04-02,2.00995,218.50407
0.49402538,2023-04-03,1.9192785,218.34479
0.49402538,2023-04-04,1.9120804,218.37892
0.49402538,2023-04-05,1.890261,218.50946
0.49402538,2023-04-06,1.8083729,218.55159
0.49402538,2023-04-07,1.7287391,218.45198
0.49402538,2023-04-08,1.7862295,218.36522
0.49402538,2023-04-09,1.7443485,218.25061
0.49402538,2023-04-10,1.6163205,218.03499
0.49402538,2023-04-11,1.6096288,217.81053
0.49402538,2023-04-12,1.5982062,217.69868
0.49402538,2023-04-13,1.4788665,217.91785
0.49402538,2023-04-14,1.7493206,218.48491
0.49402538,2023-04-15,1.72544,218.9984
0.49402538,2023-04-16,1.7921082,219.28645
0.49402538,2023-04-17,1.7317513,219.58821
0.49402538,2023-04-18,1.5915076,219.67902
0.49402538,2023-04-19,1.6085085,219.76198
0.49402538,2023-04-20,1.7620301,219.57649
0.49402538,2023-04-21,1.9164184,219.1416
0.49402538,2023-04-22,2.0452547,218.83278
0.49402538,2023-04-23,1.929896,218.84741
0.49402538,2023-04-24,2.0699074,219.21562
0.49402538,2023-04-25,2.5437248,219.82343
0.49402538,2023-04-26,2.532136,220.41255
0.49402538,2023-04-27,2.4970663,220.8521
0.49402538,2023-04-28,2.748133,221.2418
0.49402538,2023-04-29,2.6774356,221.49358
0.49402538,2023-04-30,2.6136732,221.79553
0.49402538,2023-05-01,2.5456002,222.13953
0.49402538,2023-05-02,2.4502223,222.45058
0.49402538,2023-05-03,2.4098802,222.63268
0.49402538,2023-05-04,2.3317127,222.75134
0.49402538,2023-05-05,2.3324995,223.02422
0.49402538,2023-05-06,2.261241,223.25244
0.49402538,2023-05-07,2.6804504,223.31468
0.49402538,2023-05-08,2.704923,223.16728
0.49402538,2023-05-09,2.5955458,223.0929
0.49402538,2023-05-10,2.782354,223.22137
0.49402538,2023-05-11,2.9395494,223.2707
0.49402538,2023-05-12,2.7532492,223.05481
0.49402538,2023-05-13,2.6458442,222.94124
0.49402538,2023-05-14,2.62064,222.96297
0.49402538,2023-05-15,2.5684218,222.90508
0.49402538,2023-05-16,2.5689576,222.85783
0.49402538,2023-05-17,2.6503544,222.8734
0.49402538,2023-05-18,2.8123407,222.87148
0.49402538,2023-05-19,2.9250975,222.82094
0.49402538,2023-05-20,3.0566614,222.79192
0.49402538,2023-05-21,3.2151482,222.82405
0.49402538,2023-05-22,3.3127716,222.82787
0.49402538,2023-05-23,3.550658,222.97774
0.49402538,2023-05-24,3.8025646,223.35466
0.49402538,2023-05-25,4.250191,223.70152
0.49402538,2023-05-26,4.283817,223.94202
0.49402538,2023-05-27,4.160047,224.09163
0.49402538,2023-05-28,4.122906,224.19975
0.49402538,2023-05-29,3.7234414,224.25444
0.49402538,2023-05-30,4.578146,224.10356
0.49402538,2023-05-31,5.1713777,223.9386
0.49402538,2023-06-01,5.068473,224.19182
0.49402538,2023-06-02,4.9636745,224.4696
0.49402538,2023-06-03,4.910193,224.6158
0.49402538,2023-06-04,4.3789654,224.66652
0.49402538,2023-06-05,4.7712264,224.98364
0.49402538,2023-06-06,5.4463444,225.68689
0.49402538,2023-06-07,5.0959616,226.2807
0.49402538,2023-06-08,4.794158,226.41364
0.49402538,2023-06-09,5.005325,226.42902
0.49402538,2023-06-10,5.2771535,226.70781
0.49402538,2023-06-11,5.5653725,227.06636
0.49402538,2023-06-12,5.3752456,227.32658
0.49402538,2023-06-13,5.7263293,227.4549
0.49402538,2023-06-14,5.9936395,227.67273
0.49402538,2023-06-15,6.0166664,228.00476
