depth,time,nppv,o2
0.49402538,2021-12-28,3.1955185,225.27676
0.49402538,2021-12-29,2.8237004,224.59274
0.49402538,2021-12-30,2.3409195,224.59134
0.49402538,2021-12-31,2.1374054,225.29309
0.49402538,2022-01-01,2.2412176,226.00583
0.49402538,2022-01-02,2.2877853,226.24754
0.49402538,2022-01-03,2.252722,226.16147
0.49402538,2022-01-04,2.2142553,225.8787
0.49402538,2022-01-05,2.269808,225.47548
0.49402538,2022-01-06,2.198357,225.0257
0.49402538,2022-01-07,2.1134443,224.79146
0.49402538,2022-01-08,2.0697088,224.96768
0.49402538,2022-01-09,2.1432257,225.23445
0.49402538,2022-01-10,2.0123787,225.30817
0.49402538,2022-01-11,2.0357027,225.16187
0.49402538,2022-01-12,1.9754223,224.82771
0.49402538,2022-01-13,1.8531682,224.65497
0.49402538,2022-01-14,1.8825645,224.57108
0.49402538,2022-01-15,1.8983549,224.62561
0.49402538,2022-01-16,1.8642371,224.73236
0.49402538,2022-01-17,1.8296064,224.69409
0.49402538,2022-01-18,2.1678195,224.09007
0.49402538,2022-01-19,2.4507854,223.28137
0.49402538,2022-01-20,2.5302205,222.53802
0.49402538,2022-01-21,2.612068,221.8649
0.49402538,2022-01-22,2.557319,221.20897
0.49402538,2022-01-23,2.0834281,220.78552
0.49402538,2022-01-24,1.778959,221.1617
0.49402538,2022-01-25,1.7014182,221.47252
0.49402538,2022-01-26,1.7468212,221.82138
0.49402538,2022-01-27,1.7408826,222.08226
0.49402538,2022-01-28,1.7383747,222.199
0.49402538,2022-01-29,1.8579857,221.99255
0.49402538,2022-01-30,1.7279367,221.7711
0.49402538,2022-01-31,1.6840935,221.88817
0.49402538,2022-02-01,1.6664594,222.15256
0.49402538,2022-02-02,1.6731865,222.26912
0.49402538,2022-02-03,2.0152655,222.03957
0.49402538,2022-02-04,2.3104672,221.67776
0.49402538,2022-02-05,2.247621,221.28821
0.49402538,2022-02-06,1.5962958,221.29013
0.49402538,2022-02-07,1.5928488,221.47714
0.49402538,2022-02-08,1.670387,221.49916
0.49402538,2022-02-09,1.6134194,221.55789
0.49402538,2022-02-10,1.6935109,221.53732
0.49402538,2022-02-11,1.8085377,221.23239
0.49402538,2022-02-12,1.6078231,221.02591
0.49402538,2022-02-13,1.6595196,220.76329
0.49402538,2022-02-14,1.9547198,220.16006
0.49402538,2022-02-15,2.126442,219.36542
0.49402538,2022-02-16,1.9673883,218.83983
0.49402538,2022-02-17,1.9431834,218.56102
0.49402538,2022-02-18,2.0301163,218.27159
0.49402538,2022-02-19,1.9317932,217.97943
0.49402538,2022-02-20,1.751093,217.9678
0.49402538,2022-02-21,1.7475898,217.95563
0.49402538,2022-02-22,1.6980884,218.18448
0.49402538,2022-02-23,1.7072892,218.37234
0.49402538,2022-02-24,1.6973913,218.3894
0.49402538,2022-02-25,1.7038155,218.3031
0.49402538,2022-02-26,1.6571954,218.36989
0.49402538,2022-02-27,1.6309347,218.42247
0.49402538,2022-02-28,1.6858733,218.37816
0.49402538,2022-03-01,1.5839484,218.267
0.49402538,2022-03-02,1.5913684,218.3179
0.49402538,2022-03-03,1.5960935,218.6328
0.49402538,2022-03-04,1.5530386,219.07603
0.49402538,2022-03-05,1.556279,219.35123
0.49402538,2022-03-06,1.6050718,219.3198
0.49402538,2022-03-07,1.5558964,219.14392
0.49402538,2022-03-08,1.596462,219.00227
0.49402538,2022-03-09,1.6992543,218.89496
0.49402538,2022-03-10,1.8235114,218.74083
0.49402538,2022-03-11,1.972877,218.46373
0.49402538,2022-03-12,1.9182642,218.19008
0.49402538,2022-03-13,2.113834,217.97897
0.49402538,2022-03-14,1.9659786,217.68033
0.49402538,2022-03-15,1.581322,217.4875
0.49402538,2022-03-16,1.5155888,217.4822
0.49402538,2022-03-17,1.6241832,217.43692
0.49402538,2022-03-18,1.5148194,217.46852
0.49402538,2022-03-19,1.4253831,217.88684
0.49402538,2022-03-20,1.5603151,218.06975
0.49402538,2022-03-21,1.6149831,218.32248
0.49402538,2022-03-22,1.5854194,218.54855
0.49402538,2022-03-23,1.5442297,218.7581
0.49402538,2022-03-24,1.5462391,218.84676
0.49402538,2022-03-25,1.7488773,218.70572
0.49402538,2022-03-26,1.6578631,218.36252
0.49402538,2022-03-27,1.4057767,218.16599
0.49402538,2022-03-28,1.4591006,218.0936
0.49402538,2022-03-29,1.4938296,218.13818
0.49402538,2022-03-30,1.6217006,218.14757
0.49402538,2022-03-31,1.6990429,217.94469
0.49402538,2022-04-01,1.6434096,217.57669
0.49402538,2022-04-02,1.814205,217.0036
0.49402538,2022-04-03,1.6336763,216.50055
0.49402538,2022-04-04,1.5995048,216.63847
0.49402538,2022-04-05,1.6105056,216.84972
0.49402538,2022-04-06,1.6324042,217.05013
0.49402538,2022-04-07,1.6637518,217.1522
0.49402538,2022-04-08,1.4747334,217.20915
0.49402538,2022-04-09,1.498663,217.24942
0.49402538,2022-04-10,1.4567752,217.1848
0.49402538,2022-04-11,1.5126872,217.18451
0.49402538,2022-04-12,1.4666913,217.30824
0.49402538,2022-04-13,1.5053117,217.62254
0.49402538,2022-04-14,1.4893386,217.88925
0.49402538,2022-04-15,1.4670671,218.05016
0.49402538,2022-04-16,1.38164,218.28648
0.49402538,2022-04-17,1.4053154,218.58505
0.49402538,2022-04-18,1.430796,218.85797
0.49402538,2022-04-19,1.4264938,219.08301
0.49402538,2022-04-20,1.454748,219.27692
0.49402538,2022-04-21,1.4994062,219.46913
0.49402538,2022-04-22,1.5488821,219.51797
0.49402538,2022-04-23,1.5629355,219.37863
0.49402538,2022-04-24,1.5412,219.14069
0.49402538,2022-04-25,1.4654813,218.99106
0.49402538,2022-04-26,1.7335985,219.02922
0.49402538,2022-04-27,1.8756104,219.22359
0.49402538,2022-04-28,2.1069186,219.54527
0.49402538,2022-04-29,2.2253082,219.91638
0.49402538,2022-04-30,2.2105608,220.27148
0.49402538,2022-05-01,2.1209784,220.55305
0.49402538,2022-05-02,2.0931144,220.82495
0.49402538,2022-05-03,2.4480765,221.05907
0.49402538,2022-05-04,2.5385628,221.49712
0.49402538,2022-05-05,2.447442,221.87906
0.49402538,2022-05-06,2.3343763,222.12544
0.49402538,2022-05-07,2.3242066,222.0803
0.49402538,2022-05-08,2.2121391,221.91545
0.49402538,2022-05-09,2.2182753,221.89096
0.49402538,2022-05-10,2.0681484,222.2601
0.49402538,2022-05-11,1.8396642,222.64203
0.49402538,2022-05-12,1.7693291,222.7921
0.49402538,2022-05-13,2.8596358,223.33572
0.49402538,2022-05-14,2.4208076,224.38628
0.49402538,2022-05-15,2.4056962,225.08719
0.49402538,2022-05-16,2.390137,225.15082
0.49402538,2022-05-17,2.3212972,224.46747
0.49402538,2022-05-18,2.4705334,223.13016
0.49402538,2022-05-19,2.8165822,222.14107
0.49402538,2022-05-20,3.0076604,222.03317
0.49402538,2022-05-21,3.2278457,221.90439
0.49402538,2022-05-22,2.8837855,221.41907
0.49402538,2022-05-23,3.812179,221.30992
0.49402538,2022-05-24,4.421096,221.54619
0.49402538,2022-05-25,4.4674616,221.72983
0.49402538,2022-05-26,4.2803707,221.81824
0.49402538,2022-05-27,4.4863205,221.90984
0.49402538,2022-05-28,5.3373594,222.18495
0.49402538,2022-05-29,5.914728,222.75755
0.49402538,2022-05-30,6.108656,223.4345
0.49402538,2022-05-31,5.5590997,223.86539
0.49402538,2022-06-01,5.315861,224.12521
0.49402538,2022-06-02,5.796996,224.31792
0.49402538,2022-06-03,6.5542865,224.40224
0.49402538,2022-06-04,6.4801016,224.45721
0.49402538,2022-06-05,6.7362547,224.58995
0.49402538,2022-06-06,7.1170177,224.63887
0.49402538,2022-06-07,7.6493106,224.62027
0.49402538,2022-06-08,6.8992867,224.5915
0.49402538,2022-06-09,6.5751295,224.56232
0.49402538,2022-06-10,6.5150623,224.54768
0.49402538,2022-06-11,8.086621,224.46326
0.49402538,2022-06-12,7.4236336,224.78589
0.49402538,2022-06-13,8.051116,225.37318
0.49402538,2022-06-14,7.8119516,225.68134
0.49402538,2022-06-15,7.3308783,225.34363
0.49402538,2022-06-16,8.45866,224.8197
0.49402538,2022-06-17,8.356795,224.59238
0.49402538,2022-06-18,9.210096,224.7944
0.49402538,2022-06-19,9.670949,225.17581
0.49402538,2022-06-20,9.638079,225.42793
0.49402538,2022-06-21,9.459241,225.36757
0.49402538,2022-06-22,9.845766,225.1153
0.49402538,2022-06-23,8.394798,224.85532
0.49402538,2022-06-24,10.75052,224.81418
0.49402538,2022-06-25,10.322329,224.7656
0.49402538,2022-06-26,11.041374,224.53465
0.49402538,2022-06-27,11.124033,224.50241
0.49402538,2022-06-28,12.127953,224.64209
0.49402538,2022-06-29,12.328077,224.72168
0.49402538,2022-06-30,12.418358,224.64175
0.49402538,2022-07-01,12.193808,224.44334
0.49402538,2022-07-02,11.996584,224.337
0.49402538,2022-07-03,12.834685,224.31366
0.49402538,2022-07-04,12.848522,224.23149
0.49402538,2022-07-05,8.304556,223.94995
0.49402538,2022-07-06,13.189603,223.91498
0.49402538,2022-07-07,10.969697,224.03314
0.49402538,2022-07-08,11.893447,224.33603
0.49402538,2022-07-09,8.239181,224.75723
0.49402538,2022-07-10,12.156555,225.14804
0.49402538,2022-07-11,12.4760065,225.53255
0.49402538,2022-07-12,12.314704,225.92937
0.49402538,2022-07-13,12.775658,226.2432
0.49402538,2022-07-14,12.483218,226.36
0.49402538,2022-07-15,12.926863,226.44864
0.49402538,2022-07-16,12.607698,226.57953
0.49402538,2022-07-17,8.722941,226.504
0.49402538,2022-07-18,14.32687,226.75665
0.49402538,2022-07-19,14.068301,227.1682
0.49402538,2022-07-20,11.639239,227.4031
0.49402538,2022-07-21,13.100044,227.80046
0.49402538,2022-07-22,11.872629,228.24591
0.49402538,2022-07-23,10.63493,228.72015
0.49402538,2022-07-24,13.409927,229.31155
0.49402538,2022-07-25,12.916129,229.80284
0.49402538,2022-07-26,12.621066,229.78856
0.49402538,2022-07-27,15.256183,229.2973
0.49402538,2022-07-28,14.813437,229.03856
0.49402538,2022-07-29,14.464125,229.34427
0.49402538,2022-07-30,14.522932,230.03448
0.49402538,2022-07-31,13.288956,230.46301
0.49402538,2022-08-01,13.673547,230.58626
0.49402538,2022-08-02,13.608633,231.02376
0.49402538,2022-08-03,14.529125,231.7771
0.49402538,2022-08-04,14.766466,232.6512
0.49402538,2022-08-05,14.335751,233.41176
0.49402538,2022-08-06,14.825909,233.78558
0.49402538,2022-08-07,15.315573,233.37164
0.49402538,2022-08-08,12.806848,232.60768
0.49402538,2022-08-09,14.830862,232.63698
0.49402538,2022-08-10,15.265083,233.2702
0.49402538,2022-08-11,15.945931,233.90439
0.49402538,2022-08-12,15.999622,233.97025
0.49402538,2022-08-13,13.004702,233.55801
0.49402538,2022-08-14,16.631569,233.22049
0.49402538,2022-08-15,16.536861,233.14696
0.49402538,2022-08-16,15.683306,233.14285
0.49402538,2022-08-17,14.379238,233.0741
0.49402538,2022-08-18,15.468285,233.09274
0.49402538,2022-08-19,15.294099,233.4821
0.49402538,2022-08-20,16.313108,234.04196
0.49402538,2022-08-21,16.7074,234.31062
0.49402538,2022-08-22,18.032576,234.38736
0.49402538,2022-08-23,17.298237,234.49983
0.49402538,2022-08-24,15.682381,234.26881
0.49402538,2022-08-25,16.10628,233.70883
0.49402538,2022-08-26,15.978575,233.23196
0.49402538,2022-08-27,17.301895,233.26996
0.49402538,2022-08-28,17.084427,233.8498
0.49402538,2022-08-29,18.300873,234.53888
0.49402538,2022-08-30,17.401184,234.97005
0.49402538,2022-08-31,16.633972,235.1743
0.49402538,2022-09-01,16.052704,235.42166
0.49402538,2022-09-02,15.077536,235.33592
0.49402538,2022-09-03,12.722824,235.04065
0.49402538,2022-09-04,15.767853,234.8021
0.49402538,2022-09-05,18.375078,234.97995
0.49402538,2022-09-06,17.802555,235.36412
0.49402538,2022-09-07,16.461988,235.44327
0.49402538,2022-09-08,15.197821,235.20367
0.49402538,2022-09-09,14.837681,234.97311
0.49402538,2022-09-10,13.618995,234.82843
0.49402538,2022-09-11,13.529773,234.84738
0.49402538,2022-09-12,12.939777,234.44704
0.49402538,2022-09-13,16.12228,234.17455
0.49402538,2022-09-14,16.27607,234.55956
0.49402538,2022-09-15,15.579868,235.321
0.49402538,2022-09-16,14.641197,236.07565
0.49402538,2022-09-17,13.492441,236.52895
0.49402538,2022-09-18,14.1018505,236.59393
0.49402538,2022-09-19,16.298336,236.43993
0.49402538,2022-09-20,15.358595,236.88744
0.49402538,2022-09-21,15.101004,237.3038
0.49402538,2022-09-22,14.92728,237.2832
0.49402538,2022-09-23,14.127362,237.21432
0.49402538,2022-09-24,14.654026,237.21512
0.49402538,2022-09-25,13.695557,237.46838
0.49402538,2022-09-26,13.390123,237.80154
0.49402538,2022-09-27,12.859594,238.09708
0.49402538,2022-09-28,12.327011,238.25241
0.49402538,2022-09-29,12.0565405,238.17575
0.49402538,2022-09-30,11.448081,237.87198
0.49402538,2022-10-01,12.294971,237.64525
0.49402538,2022-10-02,13.650775,237.51442
0.49402538,2022-10-03,12.671314,237.55681
0.49402538,2022-10-04,11.130731,237.35641
0.49402538,2022-10-05,12.10206,237.39098
0.49402538,2022-10-06,12.849939,237.59775
0.49402538,2022-10-07,12.015331,237.85213
0.49402538,2022-10-08,10.619164,238.00256
0.49402538,2022-10-09,10.503212,238.07466
0.49402538,2022-10-10,14.523945,238.20233
0.49402538,2022-10-11,14.276348,238.50797
0.49402538,2022-10-12,13.630801,238.83202
0.49402538,2022-10-13,12.215308,239.1415
0.49402538,2022-10-14,10.87506,239.31406
0.49402538,2022-10-15,9.588167,239.23865
0.49402538,2022-10-16,9.20263,238.99529
0.49402538,2022-10-17,9.600425,238.90465
0.49402538,2022-10-18,9.066264,238.84883
0.49402538,2022-10-19,8.386455,238.5192
0.49402538,2022-10-20,7.8716736,238.0182
0.49402538,2022-10-21,7.657176,237.45114
0.49402538,2022-10-22,7.360136,236.76422
0.49402538,2022-10-23,6.5123315,236.21033
0.49402538,2022-10-24,8.368696,236.38924
0.49402538,2022-10-25,10.313847,236.86491
0.49402538,2022-10-26,9.575943,237.15546
0.49402538,2022-10-27,9.989077,237.24466
0.49402538,2022-10-28,10.391305,237.25519
0.49402538,2022-10-29,10.581301,237.28152
0.49402538,2022-10-30,11.887644,237.54245
0.49402538,2022-10-31,10.238002,237.86371
0.49402538,2022-11-01,8.999971,238.05322
0.49402538,2022-11-02,8.166983,238.1532
0.49402538,2022-11-03,7.75071,238.01352
0.49402538,2022-11-04,7.3685513,237.87814
0.49402538,2022-11-05,7.4289227,237.85966
0.49402538,2022-11-06,7.3051405,237.84494
0.49402538,2022-11-07,7.249708,237.84702
0.49402538,2022-11-08,6.765773,237.6878
0.49402538,2022-11-09,6.3885794,237.32101
0.49402538,2022-11-10,6.5826516,236.8832
0.49402538,2022-11-11,8.274239,236.70969
0.49402538,2022-11-12,7.4495964,236.62137
0.49402538,2022-11-13,6.8759384,236.57928
0.49402538,2022-11-14,6.4018226,236.58978
0.49402538,2022-11-15,5.869872,236.57993
0.49402538,2022-11-16,5.5242324,236.44675
0.49402538,2022-11-17,6.192109,236.34848
0.49402538,2022-11-18,7.641678,236.29759
0.49402538,2022-11-19,7.064432,236.31491
0.49402538,2022-11-20,6.3961067,236.37129
0.49402538,2022-11-21,5.6962857,236.3484
0.49402538,2022-11-22,5.382556,236.10153
0.49402538,2022-11-23,4.923763,235.42764
0.49402538,2022-11-24,4.6457596,234.7763
0.49402538,2022-11-25,4.3932323,234.3993
0.49402538,2022-11-26,4.2172456,234.22348
0.49402538,2022-11-27,4.5663457,234.31476
0.49402538,2022-11-28,4.6629496,234.42502
0.49402538,2022-11-29,4.5952816,234.17903
0.49402538,2022-11-30,4.443295,233.52122
0.49402538,2022-12-01,4.19925,233.11594
0.49402538,2022-12-02,4.0054235,232.87466
0.49402538,2022-12-03,3.9889708,232.7356
0.49402538,2022-12-04,4.3768682,232.72134
0.49402538,2022-12-05,4.7874727,232.73647
0.49402538,2022-12-06,4.8833055,232.74126
0.49402538,2022-12-07,4.479028,232.68112
0.49402538,2022-12-08,4.273774,232.62021
0.49402538,2022-12-09,4.117421,232.49083
0.49402538,2022-12-10,4.2052383,232.43472
0.49402538,2022-12-11,4.4756775,232.48892
0.49402538,2022-12-12,4.4441586,232.53247
0.49402538,2022-12-13,4.2972646,232.54855
0.49402538,2022-12-14,3.990749,232.4196
0.49402538,2022-12-15,3.7283754,232.14665
0.49402538,2022-12-16,3.5447564,231.85852
0.49402538,2022-12-17,3.409153,231.49622
0.49402538,2022-12-18,3.310511,230.88676
0.49402538,2022-12-19,3.1327088,230.2989
0.49402538,2022-12-20,3.0514367,229.83139
0.49402538,2022-12-21,3.1356788,229.37022
0.49402538,2022-12-22,3.2367759,228.87762
0.49402538,2022-12-23,3.2043414,228.32285
0.49402538,2022-12-24,2.9466853,228.08261
0.49402538,2022-12-25,2.9347808,228.16566
0.49402538,2022-12-26,3.3057947,228.48982
0.49402538,2022-12-27,3.8095183,228.76108
0.49402538,2022-12-28,3.5818107,228.86984
0.49402538,2022-12-29,3.4112248,228.72931
0.49402538,2022-12-30,3.2772522,228.41605
0.49402538,2022-12-31,3.4093165,228.36557
0.49402538,2023-01-01,3.5966544,228.3613
0.49402538,2023-01-02,3.3660789,228.431
0.49402538,2023-01-03,3.160781,228.40538
0.49402538,2023-01-04,3.1182303,228.22002
0.49402538,2023-01-05,3.2128172,227.88441
0.49402538,2023-01-06,2.9687784,227.77011
0.49402538,2023-01-07,3.3131404,227.85388
0.49402538,2023-01-08,2.9910562,227.94858
0.49402538,2023-01-09,2.754666,227.85522
0.49402538,2023-01-10,2.6569006,227.59343
0.49402538,2023-01-11,2.5925078,227.4459
0.49402538,2023-01-12,2.543868,227.28691
0.49402538,2023-01-13,2.5745778,227.19922
0.49402538,2023-01-14,2.5555756,227.26457
0.49402538,2023-01-15,2.525193,227.3891
0.49402538,2023-01-16,2.669311,227.63197
0.49402538,2023-01-17,2.5081043,227.93753
0.49402538,2023-01-18,2.344429,228.15013
0.49402538,2023-01-19,2.434356,228.07736
0.49402538,2023-01-20,2.763956,227.55981
0.49402538,2023-01-21,3.2418518,226.81548
0.49402538,2023-01-22,3.3412266,225.97816
0.49402538,2023-01-23,2.8860173,225.0941
0.49402538,2023-01-24,2.4186742,224.95023
0.49402538,2023-01-25,2.3115845,225.06433
0.49402538,2023-01-26,2.227784,225.20839
0.49402538,2023-01-27,2.214869,225.45944
0.49402538,2023-01-28,2.2576616,225.61711
0.49402538,2023-01-29,2.2227592,225.62646
0.49402538,2023-01-30,2.2200549,225.36249
0.49402538,2023-01-31,2.150841,225.02069
0.49402538,2023-02-01,2.1280792,224.71109
0.49402538,2023-02-02,2.104568,224.5263
0.49402538,2023-02-03,2.1752284,224.18454
0.49402538,2023-02-04,2.3434958,223.6051
0.49402538,2023-02-05,2.39259,222.90053
0.49402538,2023-02-06,2.179553,222.63986
0.49402538,2023-02-07,2.1331847,222.44843
0.49402538,2023-02-08,2.170251,222.2944
0.49402538,2023-02-09,2.1177983,222.2196
0.49402538,2023-02-10,2.086564,222.23468
0.49402538,2023-02-11,2.1718197,222.36154
0.49402538,2023-02-12,2.122407,222.3877
0.49402538,2023-02-13,2.12986,222.30011
0.49402538,2023-02-14,2.0403337,222.41568
0.49402538,2023-02-15,2.0227418,222.52325
0.49402538,2023-02-16,2.1238825,222.47842
0.49402538,2023-02-17,2.0335207,222.31592
0.49402538,2023-02-18,1.9913645,222.2401
0.49402538,2023-02-19,1.9734455,222.29962
0.49402538,2023-02-20,2.0502396,222.1619
0.49402538,2023-02-21,2.1060963,221.67328
0.49402538,2023-02-22,1.9502966,221.49979
0.49402538,2023-02-23,2.063372,221.76926
0.49402538,2023-02-24,1.9728012,222.16763
0.49402538,2023-02-25,1.8989171,222.34863
0.49402538,2023-02-26,1.9442303,222.11661
0.49402538,2023-02-27,1.9583964,221.6055
0.49402538,2023-02-28,1.9406765,221.1376
0.49402538,2023-03-01,2.0905473,220.77254
0.49402538,2023-03-02,2.1509676,220.37056
0.49402538,2023-03-03,1.9430318,220.18152
0.49402538,2023-03-04,1.8998513,220.48755
0.49402538,2023-03-05,1.9493599,220.8603
0.49402538,2023-03-06,1.9120018,221.18005
0.49402538,2023-03-07,1.8218217,221.42027
0.49402538,2023-03-08,1.7808132,221.51762
0.49402538,2023-03-09,1.8701558,221.47768
0.49402538,2023-03-10,1.8384702,221.38828
0.49402538,2023-03-11,1.8877062,221.21313
0.49402538,2023-03-12,1.8662786,220.91238
0.49402538,2023-03-13,1.7875901,220.74437
0.49402538,2023-03-14,1.8834516,220.71486
0.49402538,2023-03-15,1.9825668,220.63922
0.49402538,2023-03-16,1.6382468,220.40564
0.49402538,2023-03-17,1.7706846,220.53467
0.49402538,2023-03-18,1.7679222,220.71542
0.49402538,2023-03-19,1.7543395,220.84271
0.49402538,2023-03-20,1.7154372,220.82681
0.49402538,2023-03-21,1.7080035,220.68579
0.49402538,2023-03-22,1.7162375,220.43742
0.49402538,2023-03-23,1.8184272,220.12796
0.49402538,2023-03-24,1.753762,219.83179
0.49402538,2023-03-25,1.6571705,219.56812
0.49402538,2023-03-26,1.6444923,219.64523
0.49402538,2023-03-27,1.7270508,219.84503
0.49402538,2023-03-28,1.7721598,220.02261
0.49402538,2023-03-29,1.7328105,220.13306
0.49402538,2023-03-30,1.7038926,220.10423
0.49402538,2023-03-31,1.8350589,220.08762
0.49402538,2023-04-01,1.927153,219.9849
0.49402538,2023-04-02,1.9133174,219.86989
0.49402538,2023-04-03,1.8435092,219.83792
0.49402538,2023-04-04,1.8336171,219.94875
0.49402538,2023-04-05,1.844532,220.11867
0.49402538,2023-04-06,1.7981642,220.23956
0.49402538,2023-04-07,1.707309,220.20326
0.49402538,2023-04-08,1.7472448,220.10582
0.49402538,2023-04-09,1.7146207,220.00159
0.49402538,2023-04-10,1.6637714,219.97731
0.49402538,2023-04-11,1.6578035,219.96698
0.49402538,2023-04-12,1.5964597,219.83446
0.49402538,2023-04-13,1.6786753,220.1321
0.49402538,2023-04-14,2.0893216,221.01031
0.49402538,2023-04-15,1.8645608,221.83516
0.49402538,2023-04-16,1.7645794,222.24225
0.49402538,2023-04-17,1.650281,222.38974
0.49402538,2023-04-18,1.6422329,222.38019
0.49402538,2023-04-19,1.5884817,222.33147
0.49402538,2023-04-20,1.6313438,221.90575
0.49402538,2023-04-21,1.7394466,221.22838
0.49402538,2023-04-22,1.8841395,220.556
0.49402538,2023-04-23,1.797786,220.07047
0.49402538,2023-04-24,1.8102288,220.14703
0.49402538,2023-04-25,2.636323,220.72554
0.49402538,2023-04-26,3.1154034,221.48944
0.49402538,2023-04-27,3.0206056,222.12437
0.49402538,2023-04-28,3.1757364,222.73761
0.49402538,2023-04-29,2.8867915,223.45251
0.49402538,2023-04-30,2.7965095,224.0765
0.49402538,2023-05-01,2.9346914,224.54898
0.49402538,2023-05-02,3.9018238,224.83418
0.49402538,2023-05-03,4.0221925,224.85872
0.49402538,2023-05-04,3.6751792,224.73898
0.49402538,2023-05-05,3.128408,224.73885
0.49402538,2023-05-06,2.446869,224.54742
0.49402538,2023-05-07,3.1092212,224.45755
0.49402538,2023-05-08,3.0959628,224.39496
0.49402538,2023-05-09,2.7597442,224.23627
0.49402538,2023-05-10,2.7020726,224.47981
0.49402538,2023-05-11,2.7850235,224.83688
0.49402538,2023-05-12,2.7766514,224.86127
0.49402538,2023-05-13,2.817622,224.96382
0.49402538,2023-05-14,2.917044,224.95503
0.49402538,2023-05-15,3.008779,224.8389
0.49402538,2023-05-16,2.919096,224.73288
0.49402538,2023-05-17,2.9171352,224.57593
0.49402538,2023-05-18,3.0760183,224.36087
0.49402538,2023-05-19,3.2025812,224.25696
0.49402538,2023-05-20,3.2244859,224.28476
0.49402538,2023-05-21,3.1662374,224.3058
0.49402538,2023-05-22,3.2977889,224.21149
0.49402538,2023-05-23,3.5394363,224.21997
0.49402538,2023-05-24,4.3351493,224.48897
0.49402538,2023-05-25,4.7525024,224.87878
0.49402538,2023-05-26,4.5261064,225.22794
0.49402538,2023-05-27,4.386532,225.30171
0.49402538,2023-05-28,4.161538,225.1445
0.49402538,2023-05-29,3.6394882,225.19693
0.49402538,2023-05-30,4.5179176,225.36055
0.49402538,2023-05-31,4.891032,225.29272
0.49402538,2023-06-01,5.3039327,225.34723
0.49402538,2023-06-02,5.1921864,225.67963
0.49402538,2023-06-03,5.128455,225.97462
0.49402538,2023-06-04,4.6322246,226.2083
0.49402538,2023-06-05,5.136509,226.39285
0.49402538,2023-06-06,6.680753,226.77687
0.49402538,2023-06-07,6.532371,227.44116
0.49402538,2023-06-08,7.016608,227.91171
0.49402538,2023-06-09,6.7698965,228.06845
0.49402538,2023-06-10,6.589442,228.25865
0.49402538,2023-06-11,7.19457,228.79977
0.49402538,2023-06-12,7.018811,229.33986
0.49402538,2023-06-13,7.381851,229.71841
0.49402538,2023-06-14,7.407216,230.04553
0.49402538,2023-06-15,7.504696,230.44492
0.49402538,2023-06-16,7.8584824,230.8639
