time,poc
2021-05-16 00:00:00,216.36472
2021-06-16 00:00:00,189.35294
2021-07-16 00:00:00,194.2125
2021-08-16 00:00:00,200.37646
2021-09-16 00:00:00,160.94118
2021-10-16 00:00:00,153.88751
2021-11-16 00:00:00,214.36472
2021-12-16 00:00:00,146.0875
2022-01-16 00:00:00,140.64706
2022-02-16 00:00:00,106.4875
2022-03-16 00:00:00,283.8222
2022-03-16 00:00:00,146.23529
2022-04-16 00:00:00,452.05554
2022-04-16 00:00:00,160.9125
2022-05-16 00:00:00,311.94446
2022-05-16 00:00:00,163.14117
2022-06-16 00:00:00,270.82224
2022-07-16 00:00:00,218.72223
2022-08-16 00:00:00,300.33334
2022-09-16 00:00:00,267.37778
2022-10-16 00:00:00,255.56668
2022-11-16 00:00:00,181.59999
2022-12-16 00:00:00,180.12221
2023-01-16 00:00:00,125.90001
2023-02-16 00:00:00,133.68889
2023-03-16 00:00:00,134.56667
2023-04-16 00:00:00,135.76666
2023-05-16 00:00:00,132.93332
2023-06-16 00:00:00,153.11111
2023-07-16 00:00:00,168.02222
2023-08-16 00:00:00,164.2111
2023-09-16 00:00:00,170.64445
2023-10-16 00:00:00,179.13333
2023-11-16 00:00:00,232.95557
2023-12-16 00:00:00,206.84445
2024-01-16 00:00:00,194.38889
2024-02-16 00:00:00,170.01112
2024-03-16 00:00:00,233.23334
2024-04-16 00:00:00,196.77777
2024-05-16 00:00:00,231.86664
2024-06-16 00:00:00,213.36667
2024-07-16 00:00:00,218.14445
2024-08-16 00:00:00,189.45555
2024-09-16 00:00:00,237.53331
