time,poc
2003-01-16 00:00:00,69.38517
2003-02-16 00:00:00,82.36468
2003-03-16 00:00:00,90.48682
2003-04-16 00:00:00,123.52523
2003-05-16 00:00:00,111.54375
2003-06-16 00:00:00,147.90758
2003-07-16 00:00:00,172.08867
2003-08-16 00:00:00,197.6206
2003-09-16 00:00:00,166.2061
2003-10-16 00:00:00,95.257744
2003-11-16 00:00:00,73.155716
2003-12-16 00:00:00,76.52292
2004-01-16 00:00:00,61.61967
2004-02-16 00:00:00,74.586105
2004-03-16 00:00:00,105.82588
2004-04-16 00:00:00,113.39875
2004-05-16 00:00:00,154.67426
2004-06-16 00:00:00,188.56786
2004-07-16 00:00:00,187.48067
2004-08-16 00:00:00,160.86198
2004-09-16 00:00:00,162.8181
2004-10-16 00:00:00,96.49339
2004-11-16 00:00:00,71.984566
2004-12-16 00:00:00,67.92529
2005-01-16 00:00:00,71.72492
2005-02-16 00:00:00,71.01529
2005-03-16 00:00:00,81.33918
2005-04-16 00:00:00,132.11882
2005-05-16 00:00:00,135.10751
2005-06-16 00:00:00,211.18939
2005-07-16 00:00:00,198.34158
2005-08-16 00:00:00,151.30894
2005-09-16 00:00:00,166.56859
2005-10-16 00:00:00,123.40589
2005-11-16 00:00:00,88.360344
2005-12-16 00:00:00,69.907646
2006-01-16 00:00:00,67.45794
2006-02-16 00:00:00,68.81545
2006-03-16 00:00:00,123.67931
2006-04-16 00:00:00,105.52508
2006-05-16 00:00:00,135.69778
2006-06-16 00:00:00,169.52289
2006-07-16 00:00:00,167.22057
2006-08-16 00:00:00,180.03613
2006-09-16 00:00:00,129.47697
2006-10-16 00:00:00,111.53108
2006-11-16 00:00:00,65.18737
2006-12-16 00:00:00,64.946884
2007-01-16 00:00:00,75.71793
2007-02-16 00:00:00,90.903984
2007-03-16 00:00:00,109.36903
2007-04-16 00:00:00,127.83257
2007-05-16 00:00:00,173.05911
2007-06-16 00:00:00,125.74503
2007-07-16 00:00:00,151.61485
2007-08-16 00:00:00,194.73906
2007-09-16 00:00:00,180.9265
2007-10-16 00:00:00,122.688126
2007-11-16 00:00:00,75.313484
2007-12-16 00:00:00,64.4784
2008-01-16 00:00:00,62.455406
2008-02-16 00:00:00,86.48847
2008-03-16 00:00:00,116.75085
2008-04-16 00:00:00,116.881966
2008-05-16 00:00:00,151.2955
2008-06-16 00:00:00,253.77191
2008-07-16 00:00:00,283.59006
2008-08-16 00:00:00,228.59296
2008-09-16 00:00:00,125.85957
2008-10-16 00:00:00,89.07127
2008-11-16 00:00:00,73.83171
2008-12-16 00:00:00,71.454
2009-01-16 00:00:00,72.869545
2009-02-16 00:00:00,79.132835
2009-03-16 00:00:00,118.033936
2009-04-16 00:00:00,140.0273
2009-05-16 00:00:00,193.15425
2009-06-16 00:00:00,147.42406
2009-07-16 00:00:00,184.99782
2009-08-16 00:00:00,171.16963
2009-09-16 00:00:00,160.41972
2009-10-16 00:00:00,109.203835
2009-11-16 00:00:00,74.04211
2009-12-16 00:00:00,65.020454
2010-01-16 00:00:00,65.80772
2010-02-16 00:00:00,75.054375
2010-03-16 00:00:00,122.36182
2010-04-16 00:00:00,124.99977
2010-05-16 00:00:00,175.7214
2010-06-16 00:00:00,239.16188
2010-07-16 00:00:00,163.02751
2010-08-16 00:00:00,124.319954
2010-09-16 00:00:00,84.83243
2010-10-16 00:00:00,78.6842
2010-11-16 00:00:00,62.629948
2010-12-16 00:00:00,57.4462
2011-01-16 00:00:00,74.47197
2011-02-16 00:00:00,79.22259
2011-03-16 00:00:00,175.23288
2011-04-16 00:00:00,127.89031
2011-05-16 00:00:00,145.37105
2011-06-16 00:00:00,176.56465
2011-07-16 00:00:00,159.41061
2011-08-16 00:00:00,183.87303
2011-09-16 00:00:00,119.26982
2011-10-16 00:00:00,85.34493
2011-11-16 00:00:00,64.5268
2011-12-16 00:00:00,53.817398
2012-01-16 00:00:00,63.516624
2012-02-16 00:00:00,93.49009
2012-03-16 00:00:00,104.79313
2012-04-16 00:00:00,113.85955
2012-05-16 00:00:00,170.31747
2012-06-16 00:00:00,347.41345
2012-07-16 00:00:00,148.59235
2012-08-16 00:00:00,124.29714
2012-09-16 00:00:00,111.72109
2012-10-16 00:00:00,71.31632
2012-11-16 00:00:00,72.654755
2012-12-16 00:00:00,72.34838
2013-01-16 00:00:00,77.778275
2013-02-16 00:00:00,91.18086
2013-03-16 00:00:00,119.50247
2013-04-16 00:00:00,95.56759
2013-05-16 00:00:00,164.8293
2013-06-16 00:00:00,207.61429
2013-07-16 00:00:00,149.88867
2013-08-16 00:00:00,129.30719
2013-09-16 00:00:00,174.3106
2013-10-16 00:00:00,138.70663
2013-11-16 00:00:00,71.42416
2013-12-16 00:00:00,71.707375
2014-01-16 00:00:00,83.42812
2014-02-16 00:00:00,65.8796
2014-03-16 00:00:00,82.494606
2014-04-16 00:00:00,110.96806
2014-05-16 00:00:00,181.53983
2014-06-16 00:00:00,267.04666
2014-07-16 00:00:00,189.99333
2014-08-16 00:00:00,181.63333
2014-09-16 00:00:00,147.32
2014-10-16 00:00:00,95.99333
2014-11-16 00:00:00,82.81334
2014-12-16 00:00:00,61.413334
2015-01-16 00:00:00,59.07333
2015-02-16 00:00:00,69.30666
2015-03-16 00:00:00,104.17333
2015-04-16 00:00:00,112.78666
2015-05-16 00:00:00,144.2
2015-06-16 00:00:00,220.32
2015-07-16 00:00:00,360.27335
2015-08-16 00:00:00,120.04666
2015-09-16 00:00:00,119.98667
2015-10-16 00:00:00,84.71333
2015-11-16 00:00:00,67.420006
2015-12-16 00:00:00,68.40666
2016-01-16 00:00:00,57.293335
2016-02-16 00:00:00,64.81333
2016-03-16 00:00:00,93.26667
2016-04-16 00:00:00,88.6
2016-05-16 00:00:00,144.68668
2016-06-16 00:00:00,161.2
2016-07-16 00:00:00,162.23334
2016-08-16 00:00:00,164.64667
2016-09-16 00:00:00,121.853325
2016-10-16 00:00:00,75.78666
2016-11-16 00:00:00,66.520004
2016-12-16 00:00:00,66.98
2017-01-16 00:00:00,70.80666
2017-02-16 00:00:00,66.46667
2017-03-16 00:00:00,107.22
2017-04-16 00:00:00,111.78667
2017-05-16 00:00:00,137.97334
2017-06-16 00:00:00,220.54001
2017-07-16 00:00:00,152.04668
