time,par
2009-12-16 00:00:00,63.711178
2010-01-16 00:00:00,63.51616
2010-02-16 00:00:00,54.835884
2010-03-16 00:00:00,46.253155
2010-04-16 00:00:00,32.68183
2010-05-16 00:00:00,25.224674
2010-06-16 00:00:00,19.60533
2010-07-16 00:00:00,22.448309
2010-08-16 00:00:00,29.351646
2010-09-16 00:00:00,42.57698
2010-10-16 00:00:00,53.209057
2010-11-16 00:00:00,60.493164
2010-12-16 00:00:00,60.377907
2011-01-16 00:00:00,59.04994
2011-02-16 00:00:00,57.32172
2011-03-16 00:00:00,49.396767
2011-04-16 00:00:00,33.96507
2011-05-16 00:00:00,25.474007
2011-06-16 00:00:00,18.0897
2011-07-16 00:00:00,19.293856
2011-08-16 00:00:00,27.809044
2011-09-16 00:00:00,39.445057
2011-10-16 00:00:00,49.85394
2011-11-16 00:00:00,51.768776
2011-12-16 00:00:00,56.126743
2012-01-16 00:00:00,62.88164
2012-02-16 00:00:00,55.91858
2012-03-16 00:00:00,49.445927
2012-04-16 00:00:00,31.218998
2012-05-16 00:00:00,24.981441
2012-06-16 00:00:00,18.688704
2012-07-16 00:00:00,23.07551
2012-08-16 00:00:00,27.59309
2012-09-16 00:00:00,39.198814
2012-10-16 00:00:00,50.80074
2012-11-16 00:00:00,57.522778
2012-12-16 00:00:00,65.40245
2013-01-16 00:00:00,60.596687
2013-02-16 00:00:00,53.832054
2013-03-16 00:00:00,45.711487
2013-04-16 00:00:00,31.313745
2013-05-16 00:00:00,24.59536
2013-06-16 00:00:00,20.575264
2013-07-16 00:00:00,20.541565
2013-08-16 00:00:00,27.201569
2013-09-16 00:00:00,33.799377
2013-10-16 00:00:00,50.164486
2013-11-16 00:00:00,59.19703
2013-12-16 00:00:00,65.81738
2014-01-16 00:00:00,64.7091
2014-02-16 00:00:00,59.659092
2014-03-16 00:00:00,44.166664
2014-04-16 00:00:00,34.07224
2014-05-16 00:00:00,21.907145
2014-06-16 00:00:00,19.654333
2014-07-16 00:00:00,20.576332
2014-08-16 00:00:00,28.353466
2014-09-16 00:00:00,35.409534
2014-10-16 00:00:00,49.97473
2014-11-16 00:00:00,56.70147
2014-12-16 00:00:00,64.67847
2015-01-16 00:00:00,64.372795
2015-02-16 00:00:00,53.465534
2015-03-16 00:00:00,46.065136
2015-04-16 00:00:00,31.7466
2015-05-16 00:00:00,26.406933
2015-06-16 00:00:00,19.790466
2015-07-16 00:00:00,20.607134
2015-08-16 00:00:00,28.376265
2015-09-16 00:00:00,39.2744
2015-10-16 00:00:00,50.352604
2015-11-16 00:00:00,60.399868
2015-12-16 00:00:00,64.368935
2016-01-16 00:00:00,56.197933
2016-02-16 00:00:00,57.978336
2016-03-16 00:00:00,43.8952
2016-04-16 00:00:00,30.918066
2016-05-16 00:00:00,24.439335
2016-06-16 00:00:00,20.454
2016-07-16 00:00:00,22.0388
2016-08-16 00:00:00,26.646399
2016-09-16 00:00:00,38.231003
2016-10-16 00:00:00,50.03087
2016-11-16 00:00:00,60.110264
2016-12-16 00:00:00,62.957535
2017-01-16 00:00:00,62.7754
2017-02-16 00:00:00,54.437603
2017-03-16 00:00:00,45.347202
2017-04-16 00:00:00,37.387
2017-05-16 00:00:00,24.501001
2017-06-16 00:00:00,21.232866
2017-07-16 00:00:00,18.617468
2017-08-16 00:00:00,28.305534
2017-12-16 00:00:00,63.14353
2018-01-16 00:00:00,62.012596
2018-02-16 00:00:00,57.55773
2018-03-16 00:00:00,44.1264
2018-04-16 00:00:00,35.07313
2018-05-16 00:00:00,27.061068
2018-06-16 00:00:00,19.423866
2018-07-16 00:00:00,20.361866
2018-08-16 00:00:00,27.462734
2018-09-16 00:00:00,39.504734
2018-10-16 00:00:00,49.871067
2018-11-16 00:00:00,55.401535
2018-12-16 00:00:00,64.66894
2019-01-16 00:00:00,64.842995
2019-02-16 00:00:00,57.0498
2019-03-16 00:00:00,46.154533
2019-04-16 00:00:00,34.991398
2019-05-16 00:00:00,26.9014
2019-06-16 00:00:00,17.5788
2019-07-16 00:00:00,21.724466
2019-08-16 00:00:00,29.908867
2019-09-16 00:00:00,40.06627
2019-10-16 00:00:00,49.909996
2019-11-16 00:00:00,62.039734
2019-12-16 00:00:00,65.82567
2020-01-16 00:00:00,66.8258
2020-02-16 00:00:00,55.238934
2020-03-16 00:00:00,45.622066
2020-04-16 00:00:00,32.71413
2020-05-16 00:00:00,25.832733
2020-06-16 00:00:00,18.890665
2020-07-16 00:00:00,22.703133
2020-08-16 00:00:00,25.631134
2020-09-16 00:00:00,36.14747
2020-10-16 00:00:00,53.47667
2020-11-16 00:00:00,55.782402
2020-12-16 00:00:00,67.861465
2021-01-16 00:00:00,65.1702
2021-02-16 00:00:00,54.271328
2021-03-16 00:00:00,45.17953
2021-04-16 00:00:00,34.144268
2021-05-16 00:00:00,22.7224
2021-06-16 00:00:00,19.518198
2021-07-16 00:00:00,19.6914
2021-08-16 00:00:00,28.698132
2021-09-16 00:00:00,40.721134
2021-10-16 00:00:00,47.96893
2021-11-16 00:00:00,62.2686
2021-12-16 00:00:00,61.8642
2022-01-16 00:00:00,65.157936
2022-02-16 00:00:00,60.279263
2022-03-16 00:00:00,42.981464
2022-03-16 00:00:00,43.057133
2022-04-16 00:00:00,32.854603
2022-04-16 00:00:00,32.789467
2022-05-16 00:00:00,25.200867
2022-05-16 00:00:00,25.271534
2022-06-16 00:00:00,20.944866
2022-07-16 00:00:00,21.265133
2022-08-16 00:00:00,28.481535
2022-09-16 00:00:00,37.484535
2022-10-16 00:00:00,51.09567
2022-11-16 00:00:00,57.299866
2022-12-16 00:00:00,66.6072
2023-01-16 00:00:00,65.7056
2023-02-16 00:00:00,60.435265
2023-03-16 00:00:00,43.94987
2023-04-16 00:00:00,32.649933
2023-05-16 00:00:00,24.349066
2023-06-16 00:00:00,20.1604
2023-07-16 00:00:00,21.146868
2023-08-16 00:00:00,29.486935
2023-09-16 00:00:00,38.424538
2023-10-16 00:00:00,52.359535
2023-11-16 00:00:00,64.02087
2023-12-16 00:00:00,62.644
2024-01-16 00:00:00,66.096596
2024-02-16 00:00:00,55.975666
2024-03-16 00:00:00,49.444866
2024-04-16 00:00:00,37.896732
2024-05-16 00:00:00,22.364998
2024-06-16 00:00:00,19.742
