time,par
2009-07-16 00:00:00,23.137373
2009-08-16 00:00:00,27.816473
2009-09-16 00:00:00,36.029606
2009-10-16 00:00:00,50.497723
2009-11-16 00:00:00,58.809002
2009-12-16 00:00:00,64.36114
2010-01-16 00:00:00,64.267044
2010-02-16 00:00:00,52.9484
2010-03-16 00:00:00,45.984627
2010-04-16 00:00:00,34.859505
2010-05-16 00:00:00,27.0206
2010-06-16 00:00:00,20.876698
2010-07-16 00:00:00,23.093203
2010-08-16 00:00:00,30.575306
2010-09-16 00:00:00,42.159145
2010-10-16 00:00:00,53.418076
2010-11-16 00:00:00,57.22412
2010-12-16 00:00:00,61.11234
2011-01-16 00:00:00,63.02556
2011-02-16 00:00:00,56.727955
2011-03-16 00:00:00,49.958458
2011-04-16 00:00:00,35.438076
2011-05-16 00:00:00,26.219099
2011-06-16 00:00:00,19.412788
2011-07-16 00:00:00,19.41488
2011-08-16 00:00:00,30.224466
2011-09-16 00:00:00,38.541744
2011-10-16 00:00:00,49.21926
2011-11-16 00:00:00,51.782314
2011-12-16 00:00:00,62.52529
2012-01-16 00:00:00,60.170574
2012-02-16 00:00:00,54.47224
2012-03-16 00:00:00,48.696884
2012-04-16 00:00:00,33.404045
2012-05-16 00:00:00,25.769917
2012-06-16 00:00:00,18.1021
2012-07-16 00:00:00,25.521736
2012-08-16 00:00:00,29.526485
2012-09-16 00:00:00,39.764503
2012-10-16 00:00:00,50.019123
2012-11-16 00:00:00,57.16368
2012-12-16 00:00:00,59.67785
2013-01-16 00:00:00,59.087456
2013-02-16 00:00:00,55.220703
2013-03-16 00:00:00,45.98225
2013-04-16 00:00:00,29.791838
2013-05-16 00:00:00,25.087358
2013-06-16 00:00:00,22.48211
2013-07-16 00:00:00,21.166319
2013-08-16 00:00:00,29.493835
2013-09-16 00:00:00,35.81113
2013-10-16 00:00:00,51.399136
2013-11-16 00:00:00,59.213528
2013-12-16 00:00:00,64.05909
2014-01-16 00:00:00,64.44746
2014-02-16 00:00:00,59.58336
2014-03-16 00:00:00,45.52396
2014-04-16 00:00:00,35.175354
2014-05-16 00:00:00,21.987509
2014-06-16 00:00:00,20.611443
2014-07-16 00:00:00,21.350555
2014-08-16 00:00:00,28.116442
2014-09-16 00:00:00,36.089
2014-10-16 00:00:00,49.75089
2014-11-16 00:00:00,58.376446
2014-12-16 00:00:00,62.62422
2015-01-16 00:00:00,60.706
2015-02-16 00:00:00,53.313004
2015-03-16 00:00:00,44.746334
2015-04-16 00:00:00,32.035
2015-05-16 00:00:00,25.704668
2015-06-16 00:00:00,21.558777
2015-07-16 00:00:00,20.396666
2015-08-16 00:00:00,28.434334
2015-09-16 00:00:00,41.13589
2015-10-16 00:00:00,49.285664
2015-11-16 00:00:00,60.82944
2015-12-16 00:00:00,63.928886
2016-01-16 00:00:00,58.89578
2016-02-16 00:00:00,58.664776
2016-03-16 00:00:00,44.79689
2016-04-16 00:00:00,32.325222
2016-05-16 00:00:00,25.105001
2016-06-16 00:00:00,21.280556
2016-07-16 00:00:00,23.294222
2016-08-16 00:00:00,28.87889
2016-09-16 00:00:00,38.825333
2016-10-16 00:00:00,49.26611
2016-11-16 00:00:00,61.341446
2016-12-16 00:00:00,64.505775
2017-01-16 00:00:00,58.995003
2017-02-16 00:00:00,54.876556
2017-03-16 00:00:00,44.158222
2017-04-16 00:00:00,37.805447
2017-05-16 00:00:00,26.945335
2017-06-16 00:00:00,22.439888
2017-07-16 00:00:00,20.028442
2017-08-16 00:00:00,27.858778
2017-12-16 00:00:00,61.026775
2018-01-16 00:00:00,59.85911
2018-02-16 00:00:00,57.34156
2018-03-16 00:00:00,46.406555
2018-04-16 00:00:00,36.324444
2018-05-16 00:00:00,27.23589
2018-06-16 00:00:00,20.855888
2018-07-16 00:00:00,20.91289
2018-08-16 00:00:00,27.157778
2018-09-16 00:00:00,42.00978
2018-10-16 00:00:00,49.453667
2018-11-16 00:00:00,57.320663
2018-12-16 00:00:00,65.52067
2019-01-16 00:00:00,65.63289
2019-02-16 00:00:00,57.42955
2019-03-16 00:00:00,45.851448
2019-04-16 00:00:00,36.094776
2019-05-16 00:00:00,27.325888
2019-06-16 00:00:00,18.286777
2019-07-16 00:00:00,24.100779
2019-08-16 00:00:00,31.979332
2019-09-16 00:00:00,41.320663
2019-10-16 00:00:00,52.549778
2019-11-16 00:00:00,60.853
2019-12-16 00:00:00,64.09012
2020-01-16 00:00:00,65.813324
2020-02-16 00:00:00,49.948223
2020-03-16 00:00:00,44.924446
2020-04-16 00:00:00,31.914774
2020-05-16 00:00:00,25.792444
2020-06-16 00:00:00,20.472002
2020-07-16 00:00:00,23.268888
2020-08-16 00:00:00,24.933666
2020-09-16 00:00:00,38.96867
2020-10-16 00:00:00,53.79478
2020-11-16 00:00:00,57.210773
2020-12-16 00:00:00,67.33411
2021-01-16 00:00:00,64.602554
2021-02-16 00:00:00,53.444664
2021-03-16 00:00:00,45.51622
2021-04-16 00:00:00,33.25322
2021-05-16 00:00:00,23.741333
2021-06-16 00:00:00,21.002556
2021-07-16 00:00:00,20.472221
2021-08-16 00:00:00,29.17689
2021-09-16 00:00:00,40.159332
2021-10-16 00:00:00,51.82211
2021-11-16 00:00:00,60.98055
2021-12-16 00:00:00,65.87444
2022-01-16 00:00:00,66.03089
2022-02-16 00:00:00,60.677444
2022-03-16 00:00:00,43.00811
2022-03-16 00:00:00,43.62278
2022-04-16 00:00:00,33.436222
2022-05-16 00:00:00,26.550554
2022-06-16 00:00:00,20.951445
2022-07-16 00:00:00,21.579332
2022-08-16 00:00:00,28.42711
2022-09-16 00:00:00,39.064556
2022-10-16 00:00:00,51.09122
2022-11-16 00:00:00,59.672443
2022-12-16 00:00:00,65.72578
2023-01-16 00:00:00,63.419556
2023-02-16 00:00:00,59.406998
2023-03-16 00:00:00,44.823223
2023-04-16 00:00:00,34.803665
2023-05-16 00:00:00,24.481667
2023-06-16 00:00:00,20.734335
2023-07-16 00:00:00,21.831778
2023-08-16 00:00:00,30.569777
2023-09-16 00:00:00,38.34011
2023-10-16 00:00:00,50.744778
2023-11-16 00:00:00,61.44545
2023-12-16 00:00:00,66.07333
2024-01-16 00:00:00,64.11445
2024-02-16 00:00:00,53.880886
2024-03-16 00:00:00,47.39089
2024-04-16 00:00:00,37.61422
2024-05-16 00:00:00,25.00222
2024-06-16 00:00:00,20.038553
