time,par
2003-01-16 00:00:00,64.68658
2003-02-16 00:00:00,53.130886
2003-03-16 00:00:00,46.107594
2003-04-16 00:00:00,33.72868
2003-05-16 00:00:00,24.960514
2003-06-16 00:00:00,19.995203
2003-07-16 00:00:00,19.929632
2003-08-16 00:00:00,27.975979
2003-09-16 00:00:00,37.85592
2003-10-16 00:00:00,49.44648
2003-11-16 00:00:00,61.12078
2003-12-16 00:00:00,64.6508
2004-01-16 00:00:00,63.00431
2004-02-16 00:00:00,55.24599
2004-03-16 00:00:00,47.81794
2004-04-16 00:00:00,33.627678
2004-05-16 00:00:00,24.97303
2004-06-16 00:00:00,18.298164
2004-07-16 00:00:00,23.443846
2004-08-16 00:00:00,28.115286
2004-09-16 00:00:00,39.292774
2004-10-16 00:00:00,51.092815
2004-11-16 00:00:00,59.727757
2004-12-16 00:00:00,62.86076
2005-01-16 00:00:00,64.55064
2005-02-16 00:00:00,54.585804
2005-03-16 00:00:00,39.23672
2005-04-16 00:00:00,34.306133
2005-05-16 00:00:00,23.89092
2005-06-16 00:00:00,16.70351
2005-07-16 00:00:00,23.30199
2005-08-16 00:00:00,27.914316
2005-09-16 00:00:00,39.136547
2005-10-16 00:00:00,47.88456
2005-11-16 00:00:00,61.37112
2005-12-16 00:00:00,58.9774
2006-01-16 00:00:00,52.854626
2006-02-16 00:00:00,56.1019
2006-03-16 00:00:00,46.6661
2006-04-16 00:00:00,34.48952
2006-05-16 00:00:00,26.242706
2006-06-16 00:00:00,22.086521
2006-07-16 00:00:00,21.55346
2006-08-16 00:00:00,27.221836
2006-09-16 00:00:00,39.29736
2006-10-16 00:00:00,51.943916
2006-11-16 00:00:00,58.90005
2006-12-16 00:00:00,64.09627
2007-01-16 00:00:00,60.61694
2007-02-16 00:00:00,54.959923
2007-03-16 00:00:00,47.11761
2007-04-16 00:00:00,34.12431
2007-05-16 00:00:00,24.086145
2007-06-16 00:00:00,22.237307
2007-07-16 00:00:00,20.24455
2007-08-16 00:00:00,25.670406
2007-09-16 00:00:00,37.89326
2007-10-16 00:00:00,47.73538
2007-11-16 00:00:00,62.945343
2007-12-16 00:00:00,61.190186
2008-01-16 00:00:00,64.163574
2008-02-16 00:00:00,55.219055
2008-03-16 00:00:00,45.322517
2008-04-16 00:00:00,33.98162
2008-05-16 00:00:00,23.019672
2008-06-16 00:00:00,21.090633
2008-07-16 00:00:00,20.754374
2008-08-16 00:00:00,30.78459
2008-09-16 00:00:00,39.11355
2008-10-16 00:00:00,47.698925
2008-11-16 00:00:00,58.740753
2008-12-16 00:00:00,66.241264
2009-01-16 00:00:00,62.794502
2009-02-16 00:00:00,56.37143
2009-03-16 00:00:00,45.788998
2009-04-16 00:00:00,35.457638
2009-05-16 00:00:00,26.794582
2009-06-16 00:00:00,20.041435
2009-07-16 00:00:00,22.305645
2009-08-16 00:00:00,26.535576
2009-09-16 00:00:00,35.216316
2009-10-16 00:00:00,51.511055
2009-11-16 00:00:00,57.57243
2009-12-16 00:00:00,64.87842
2010-01-16 00:00:00,62.804493
2010-02-16 00:00:00,54.95982
2010-03-16 00:00:00,47.411316
2010-04-16 00:00:00,33.70484
2010-05-16 00:00:00,25.621641
2010-06-16 00:00:00,19.80637
2010-07-16 00:00:00,22.817297
2010-08-16 00:00:00,30.60384
2010-09-16 00:00:00,42.042442
2010-10-16 00:00:00,53.186714
2010-11-16 00:00:00,57.844433
2010-12-16 00:00:00,60.658745
2011-01-16 00:00:00,61.660576
2011-02-16 00:00:00,56.734375
2011-03-16 00:00:00,49.709522
2011-04-16 00:00:00,34.83806
2011-05-16 00:00:00,25.36043
2011-06-16 00:00:00,19.537745
2011-07-16 00:00:00,20.360151
2011-08-16 00:00:00,29.384562
2011-09-16 00:00:00,39.3774
2011-10-16 00:00:00,48.332058
2011-11-16 00:00:00,54.75448
2011-12-16 00:00:00,62.634064
2012-01-16 00:00:00,62.391132
2012-02-16 00:00:00,54.498444
2012-03-16 00:00:00,49.110054
2012-04-16 00:00:00,32.895515
2012-05-16 00:00:00,26.160082
2012-06-16 00:00:00,17.849167
2012-07-16 00:00:00,23.258764
2012-08-16 00:00:00,29.323574
2012-09-16 00:00:00,41.10148
2012-10-16 00:00:00,51.64302
2012-11-16 00:00:00,58.11279
2012-12-16 00:00:00,61.761158
2013-01-16 00:00:00,60.970135
2013-02-16 00:00:00,54.696663
2013-03-16 00:00:00,45.76766
2013-04-16 00:00:00,31.464867
2013-05-16 00:00:00,25.04358
2013-06-16 00:00:00,21.748213
2013-07-16 00:00:00,21.205154
2013-08-16 00:00:00,28.163523
2013-09-16 00:00:00,35.17935
2013-10-16 00:00:00,49.56756
2013-11-16 00:00:00,60.335197
2013-12-16 00:00:00,65.8826
2014-01-16 00:00:00,63.659
2014-02-16 00:00:00,59.61925
2014-03-16 00:00:00,44.807243
2014-04-16 00:00:00,34.108383
2014-05-16 00:00:00,22.452734
2014-06-16 00:00:00,20.006378
2014-07-16 00:00:00,22.155396
2014-08-16 00:00:00,28.866001
2014-09-16 00:00:00,37.275963
2014-10-16 00:00:00,50.518948
2014-11-16 00:00:00,58.89397
2014-12-16 00:00:00,64.44102
2015-01-16 00:00:00,62.49811
2015-02-16 00:00:00,54.31302
2015-03-16 00:00:00,45.806377
2015-04-16 00:00:00,32.29264
2015-05-16 00:00:00,26.710035
2015-06-16 00:00:00,20.610792
2015-07-16 00:00:00,21.741581
2015-08-16 00:00:00,29.112339
2015-09-16 00:00:00,42.132908
2015-10-16 00:00:00,49.3683
2015-11-16 00:00:00,61.09676
2015-12-16 00:00:00,63.45517
2016-01-16 00:00:00,59.245922
2016-02-16 00:00:00,58.45539
2016-03-16 00:00:00,45.07683
2016-04-16 00:00:00,31.047321
2016-05-16 00:00:00,24.936825
2016-06-16 00:00:00,19.768755
2016-07-16 00:00:00,23.258492
2016-08-16 00:00:00,28.348866
2016-09-16 00:00:00,37.463886
2016-10-16 00:00:00,48.901585
2016-11-16 00:00:00,60.6388
2016-12-16 00:00:00,63.695316
2017-01-16 00:00:00,62.56807
2017-02-16 00:00:00,54.12942
2017-03-16 00:00:00,44.247963
2017-04-16 00:00:00,37.32121
2017-05-16 00:00:00,26.19925
2017-06-16 00:00:00,22.052036
2017-07-16 00:00:00,18.936943
2017-08-16 00:00:00,27.954266
2017-12-16 00:00:00,63.00317
2018-01-16 00:00:00,61.652298
2018-02-16 00:00:00,58.356792
2018-03-16 00:00:00,45.599213
2018-04-16 00:00:00,35.15226
2018-05-16 00:00:00,26.794756
2018-06-16 00:00:00,21.365889
2018-07-16 00:00:00,20.955622
2018-08-16 00:00:00,26.963358
2018-09-16 00:00:00,40.694534
2018-10-16 00:00:00,49.451164
2018-11-16 00:00:00,59.739925
2018-12-16 00:00:00,65.71192
2019-01-16 00:00:00,65.21892
2019-02-16 00:00:00,57.9789
2019-03-16 00:00:00,46.435844
2019-04-16 00:00:00,36.127205
2019-05-16 00:00:00,28.108603
2019-06-16 00:00:00,19.907623
2019-07-16 00:00:00,21.86238
2019-08-16 00:00:00,31.444115
2019-09-16 00:00:00,41.42958
2019-10-16 00:00:00,51.50724
2019-11-16 00:00:00,62.868946
2019-12-16 00:00:00,66.40615
2020-01-16 00:00:00,65.90985
2020-02-16 00:00:00,53.168827
2020-03-16 00:00:00,45.687515
2020-04-16 00:00:00,33.07981
2020-05-16 00:00:00,25.238115
2020-06-16 00:00:00,20.958982
2020-07-16 00:00:00,22.679811
2020-08-16 00:00:00,25.746302
2020-09-16 00:00:00,37.61098
2020-10-16 00:00:00,54.43997
2020-11-16 00:00:00,55.481583
2020-12-16 00:00:00,68.18283
2021-01-16 00:00:00,64.840385
2021-02-16 00:00:00,52.42464
2021-03-16 00:00:00,45.57235
2021-04-16 00:00:00,32.969624
2021-05-16 00:00:00,23.644262
2021-06-16 00:00:00,20.336185
2021-07-16 00:00:00,21.771961
2021-08-16 00:00:00,28.41321
2021-09-16 00:00:00,40.492115
2021-10-16 00:00:00,49.074795
2021-11-16 00:00:00,62.30306
2021-12-16 00:00:00,65.98467
2022-01-16 00:00:00,66.13299
2022-02-16 00:00:00,60.10105
2022-03-16 00:00:00,44.394035
2022-03-16 00:00:00,44.484722
2022-04-16 00:00:00,33.98932
2022-04-16 00:00:00,33.932636
2022-05-16 00:00:00,25.896976
2022-05-16 00:00:00,25.975355
2022-06-16 00:00:00,20.305927
2022-07-16 00:00:00,21.56449
2022-08-16 00:00:00,29.388414
2022-09-16 00:00:00,36.41811
2022-10-16 00:00:00,52.17891
2022-11-16 00:00:00,58.503178
2022-12-16 00:00:00,67.21872
2023-01-16 00:00:00,64.34822
2023-02-16 00:00:00,60.07822
2023-03-16 00:00:00,45.844265
2023-04-16 00:00:00,34.029396
2023-05-16 00:00:00,24.559774
2023-06-16 00:00:00,20.17219
2023-07-16 00:00:00,22.215624
2023-08-16 00:00:00,29.64566
2023-09-16 00:00:00,40.14804
2023-10-16 00:00:00,52.175056
2023-11-16 00:00:00,62.59921
2023-12-16 00:00:00,64.824646
2024-01-16 00:00:00,65.94356
2024-02-16 00:00:00,56.870186
2024-03-16 00:00:00,48.630756
2024-04-16 00:00:00,37.11517
2024-05-16 00:00:00,24.246117
2024-06-16 00:00:00,20.840454
