time,par
2016-10-16 00:00:00,49.289474
2016-11-16 00:00:00,59.979313
2016-12-16 00:00:00,63.483578
2017-01-16 00:00:00,62.669743
2017-02-16 00:00:00,53.15021
2017-03-16 00:00:00,45.09663
2017-04-16 00:00:00,37.143787
2017-05-16 00:00:00,24.906475
2017-06-16 00:00:00,21.904053
2017-07-16 00:00:00,18.379318
2017-08-16 00:00:00,28.002844
2017-12-16 00:00:00,62.93184
2018-01-16 00:00:00,61.32021
2018-02-16 00:00:00,57.23142
2018-03-16 00:00:00,44.241367
2018-04-16 00:00:00,35.027786
2018-05-16 00:00:00,27.09916
2018-06-16 00:00:00,20.176527
2018-07-16 00:00:00,20.053473
2018-08-16 00:00:00,27.522635
2018-09-16 00:00:00,39.868736
2018-10-16 00:00:00,50.24795
2018-11-16 00:00:00,58.00279
2018-12-16 00:00:00,65.40516
2019-01-16 00:00:00,64.56995
2019-02-16 00:00:00,57.003212
2019-03-16 00:00:00,46.271473
2019-04-16 00:00:00,35.70584
2019-05-16 00:00:00,27.246897
2019-06-16 00:00:00,18.956684
2019-07-16 00:00:00,21.347527
2019-08-16 00:00:00,30.69121
2019-09-16 00:00:00,40.18921
2019-10-16 00:00:00,50.782055
2019-11-16 00:00:00,61.80173
2019-12-16 00:00:00,66.698
2020-01-16 00:00:00,66.71758
2020-02-16 00:00:00,54.6071
2020-03-16 00:00:00,46.260735
2020-04-16 00:00:00,33.062424
2020-05-16 00:00:00,25.658157
2020-06-16 00:00:00,20.266579
2020-07-16 00:00:00,23.148108
2020-08-16 00:00:00,24.76321
2020-09-16 00:00:00,36.714684
2020-10-16 00:00:00,53.00321
2020-11-16 00:00:00,56.163105
2020-12-16 00:00:00,68.12184
2021-01-16 00:00:00,64.810524
2021-02-16 00:00:00,53.450367
2021-03-16 00:00:00,44.891685
2021-04-16 00:00:00,34.16937
2021-05-16 00:00:00,22.888527
2021-06-16 00:00:00,19.450893
2021-07-16 00:00:00,20.616
2021-08-16 00:00:00,28.317158
2021-09-16 00:00:00,41.19795
2021-10-16 00:00:00,47.411842
2021-11-16 00:00:00,63.41379
2021-12-16 00:00:00,63.4039
2022-01-16 00:00:00,65.255
2022-02-16 00:00:00,60.21532
2022-03-16 00:00:00,43.273365
2022-03-16 00:00:00,43.46621
2022-04-16 00:00:00,33.898422
2022-04-16 00:00:00,33.951366
2022-05-16 00:00:00,25.745316
2022-05-16 00:00:00,25.817106
2022-06-16 00:00:00,20.595158
2022-07-16 00:00:00,21.29063
2022-08-16 00:00:00,28.789526
2022-09-16 00:00:00,37.23226
2022-10-16 00:00:00,51.91937
2022-11-16 00:00:00,56.883526
2022-12-16 00:00:00,67.09689
2023-01-16 00:00:00,64.82821
2023-02-16 00:00:00,60.188793
2023-03-16 00:00:00,45.30247
2023-04-16 00:00:00,33.227577
2023-05-16 00:00:00,24.383738
2023-06-16 00:00:00,19.753105
2023-07-16 00:00:00,21.39758
2023-08-16 00:00:00,29.42095
2023-09-16 00:00:00,38.387684
2023-10-16 00:00:00,52.28405
2023-11-16 00:00:00,63.529953
2023-12-16 00:00:00,62.524837
2024-01-16 00:00:00,66.47716
2024-02-16 00:00:00,56.091423
2024-03-16 00:00:00,49.720734
2024-04-16 00:00:00,37.40842
2024-05-16 00:00:00,23.662474
2024-06-16 00:00:00,20.660843
