SITECODE,LOCATION,JULIANDATE,DATE,X (EPSG32750),Y (EPSG32750),LAT (EPSG7844),LON (EPSG7844),TEMPERATURE (C),SALINITY (pss),DENSITY (kgm-3),DEPTH (m),CONDUCTIVITY (sm),VELOCITY (ms-1)
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9976,34.5945,23.9119,3.4570,4.9440,1.5097
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9979,34.5925,23.9103,3.4872,4.9438,1.5074
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9954,34.5939,23.9120,3.5174,4.9437,1.5018
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9949,34.5949,23.9130,3.5473,4.9438,1.4946
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9978,34.5924,23.9103,3.5771,4.9438,1.4882
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9975,34.5934,23.9111,3.6068,4.9439,1.4836
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9961,34.5963,23.9136,3.6364,4.9441,1.4809
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9967,34.5965,23.9135,3.6660,4.9442,1.4786
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9965,34.5985,23.9153,3.6956,4.9444,1.4763
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9961,34.6017,23.9177,3.7251,4.9448,1.4740
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9957,34.6024,23.9184,3.7545,4.9448,1.4725
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9937,34.6036,23.9199,3.7840,4.9448,1.4723
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9928,34.6059,23.9221,3.8134,4.9450,1.4739
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9931,34.6065,23.9222,3.8428,4.9451,1.4788
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9934,34.6060,23.9217,3.8724,4.9451,1.4870
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9944,34.6078,23.9229,3.9023,4.9454,1.4959
oa10,EPA COCKBURN S,     92087,19920327 00:00:00,380188.0000,452677.0000,-32.055768,115.730836,21.9936,34.6110,23.9254,3.9323,4.9457,1.5031
