SITECODE,LOCATION,JULIANDATE,DATE,X (EPSG32750),Y (EPSG32750),LAT (EPSG7844),LON (EPSG7844),TEMPERATURE (C),SALINITY (pss),DENSITY (kgm-3),DEPTH (m),CONDUCTIVITY (sm),VELOCITY (ms-1)
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,9.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,10.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,11.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,12.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,13.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,14.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,15.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,16.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,17.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,18.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,19.0000,  NaN,  NaN
MN28,PERTH SOUTH,     91227,19910815 00:00:00,371020.0000,6431111.0000,-32.249262,115.630837,16.4000,34.9600,25.6255,20.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,0.1000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,0.5000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,1.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,2.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,3.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,4.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,5.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,6.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,7.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,8.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,9.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,10.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,11.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,12.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,13.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,14.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8500,35.1600,25.6737,15.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,16.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,17.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,18.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,19.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,20.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,21.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,22.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,23.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,24.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,25.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,26.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,27.0000,  NaN,  NaN
MN27,PERTH SOUTH,     91227,19910815 00:00:00,368351.0000,6431076.0000,-32.249268,115.602507,16.8000,35.1600,25.6854,28.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2200,25.6123,0.1000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,0.5000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,1.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,2.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,3.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,4.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,5.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,6.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,7.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,8.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,9.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,10.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,11.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,12.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,13.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,14.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,15.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,16.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,17.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,18.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,19.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,20.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3000,35.2500,25.6354,21.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3500,35.2800,25.6462,22.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3500,35.2800,25.6462,23.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3500,35.2800,25.6462,24.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3500,35.2800,25.6462,25.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3500,35.2800,25.6462,26.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3500,35.2800,25.6462,27.0000,  NaN,  NaN
MN26,PERTH SOUTH,     91227,19910815 00:00:00,369806.0000,6421763.0000,-32.333429,115.616673,17.3500,35.2800,25.6462,28.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,17.0000,35.1000,25.5919,0.1000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,0.5000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,1.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,2.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,3.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,4.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,5.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,6.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,7.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,8.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,9.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,10.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,11.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,12.0000,  NaN,  NaN
MN25,PERTH SOUTH,     91227,19910815 00:00:00,371767.0000,6421788.0000,-32.333431,115.637507,16.9500,35.1000,25.6038,13.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,34.9700,25.5277,0.1000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,0.5000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,1.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,2.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,3.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,4.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,5.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,6.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,7.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,8.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,9.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,10.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,11.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,12.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.8500,35.0200,25.5662,13.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.9000,35.0400,25.5697,14.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.9000,35.0400,25.5697,15.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.9000,35.0400,25.5697,16.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.9000,35.0400,25.5697,17.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.2000,35.0400,25.7331,18.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.2000,35.0400,25.7331,19.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.2000,35.1000,25.7793,20.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.2000,35.1000,25.7793,21.0000,  NaN,  NaN
MN24,PERTH SOUTH,     91227,19910815 00:00:00,372270.0000,6419207.0000,-32.356766,115.642503,16.2500,35.2000,25.8447,22.0000,  NaN,  NaN
MN23,PERTH SOUTH,     91227,19910815 00:00:00,372778.0000,6416257.0000,-32.383429,115.647505,17.4500,34.9400,25.3612,0.1000,  NaN,  NaN
MN23,PERTH SOUTH,     91227,19910815 00:00:00,372778.0000,6416257.0000,-32.383429,115.647505,17.4500,34.9400,25.3612,0.5000,  NaN,  NaN
MN23,PERTH SOUTH,     91227,19910815 00:00:00,372778.0000,6416257.0000,-32.383429,115.647505,17.4500,34.9400,25.3612,1.0000,  NaN,  NaN
MN23,PERTH SOUTH,     91227,19910815 00:00:00,372778.0000,6416257.0000,-32.383429,115.647505,17.4500,34.9400,25.3612,2.0000,  NaN,  NaN
MN23,PERTH SOUTH,     91227,19910815 00:00:00,372778.0000,6416257.0000,-32.383429,115.647505,17.4500,34.9400,25.3612,3.0000,  NaN,  NaN
MN23,PERTH SOUTH,     91227,19910815 00:00:00,372778.0000,6416257.0000,-32.383429,115.647505,17.4500,34.9400,25.3612,4.0000,  NaN,  NaN
