SITECODE,LOCATION,JULIANDATE,DATE,X (EPSG32750),Y (EPSG32750),LAT (EPSG7844),LON (EPSG7844),TEMPERATURE (C),SALINITY (pss),DENSITY (kgm-3),DEPTH (m),CONDUCTIVITY (sm),VELOCITY (ms-1)
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,7.4412,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,7.7647,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,8.0882,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,8.4118,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,8.7353,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,9.0588,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,9.3824,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,9.7059,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,10.0294,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,10.3529,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,10.6765,  NaN,  NaN
MA3,MANDURAH,     91232,19910820 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.4500,35.4200,25.9674,11.0000,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7500,35.4100,25.6488,0.1158,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4200,25.6613,0.5789,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4200,25.6613,1.1579,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,2.3158,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,3.4737,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,4.6316,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,5.7895,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,6.9474,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,8.1053,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,9.2632,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,10.4210,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,11.5790,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,12.7368,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,13.8947,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,15.0526,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,16.2105,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,17.3684,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,18.5263,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,19.6842,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,20.8421,  NaN,  NaN
MA4,MANDURAH,     91233,19910821 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,17.7300,35.4400,25.6768,22.0000,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,0.0917,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,0.4583,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,0.9167,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,1.8333,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,2.7500,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,3.6667,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,4.5833,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,5.5000,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,6.4167,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,7.3333,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,8.2500,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,9.1667,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,16.1000,34.4200,25.2794,10.0833,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.5100,25.4056,11.0000,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.5100,25.4056,11.9167,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.5100,25.4056,12.8333,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.5100,25.4056,13.7500,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.6200,25.4904,14.6667,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.6200,25.4904,15.5833,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.7000,25.5519,16.5000,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.7000,25.5519,17.4167,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.7000,25.5519,18.3333,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.7000,25.5519,19.2500,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.7000,25.5519,20.1667,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.7000,25.5519,21.0833,  NaN,  NaN
MA1,MANDURAH,     91228,19910816 00:00:00,376621.0000,6441899.0000,-32.152594,115.691674,15.8500,34.7200,25.5673,22.0000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,0.1100,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,0.5500,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,1.1000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,2.2000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,3.3000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,4.4000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,5.5000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,6.6000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,7.7000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,8.8000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,9.9000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,11.0000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,12.1000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,13.2000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,14.3000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,15.4000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,16.5000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,17.6000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,18.7000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,19.8000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,20.9000,  NaN,  NaN
MA4,MANDURAH,     91232,19910820 00:00:00,370407.0000,6442191.0000,-32.149262,115.625834,18.0000,35.4200,25.5947,22.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,0.1000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,0.5000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,1.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,2.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,3.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,4.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,5.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,6.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,7.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,8.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,9.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,10.0000,  NaN,  NaN
MA3,MANDURAH,     91234,19910822 00:00:00,372278.0000,6443416.0000,-32.138427,115.645833,16.6000,35.0400,25.6404,11.0000,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,0.1125,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,0.5625,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,1.1250,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,2.2500,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,3.3750,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,4.5000,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,5.6250,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,6.7500,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,7.8750,  NaN,  NaN
MA2,MANDURAH,     91228,19910816 00:00:00,374240.0000,6443717.0000,-32.135934,115.666669,16.3000,35.5400,26.0946,9.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,0.1000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,0.5000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,1.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,2.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,3.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,4.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,5.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,6.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,7.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,8.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,9.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,10.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,11.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,12.0000,  NaN,  NaN
MN30,MANDURAH,     91229,19910817 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6500,25.3757,13.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6200,25.3525,0.1000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6200,25.3525,0.5000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6300,25.3602,1.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,2.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,3.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,4.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,5.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,6.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,7.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,8.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,9.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,10.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,11.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,12.0000,  NaN,  NaN
MN30,MANDURAH,     91230,19910818 00:00:00,374396.0000,6431153.0000,-32.249267,115.666672,16.4500,34.6400,25.3679,13.0000,  NaN,  NaN
MA6,MANDURAH,     91233,19910821 00:00:00,367522.0000,6440398.0000,-32.165097,115.595002,17.9000,35.4100,25.6119,0.1100,  NaN,  NaN
