SITECODE,LOCATION,JULIANDATE,DATE,X (EPSG32750),Y (EPSG32750),LAT (EPSG7844),LON (EPSG7844),TEMPERATURE (C),SALINITY (pss),DENSITY (kgm-3),DEPTH (m),CONDUCTIVITY (sm),VELOCITY (ms-1)
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8400,34.8966,25.4738,7.7000,4.4620,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8400,34.8962,25.4735,8.6000,4.4620,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8400,34.8960,25.4733,9.3000,4.4620,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8300,34.8871,25.4689,9.5000,4.4600,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8300,34.8867,25.4686,10.5000,4.4600,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8300,34.8865,25.4684,11.0000,4.4600,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8300,34.8861,25.4681,12.1000,4.4600,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8300,34.9210,25.4950,12.4000,4.4640,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8500,34.9032,25.4764,13.5000,4.4640,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8500,34.9028,25.4761,14.6000,4.4640,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8400,34.9112,25.4850,15.2000,4.4640,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8500,34.9023,25.4756,15.8000,4.4640,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8500,34.9020,25.4756,16.5000,4.4640,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8600,34.8756,25.4529,17.2000,4.4620,  NaN
Y2,PERTH NORTH,     91232,19910820 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.8600,34.9106,25.4797,17.3000,4.4660,  NaN
Y35,PERTH NORTH,     91234,19910822 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.8932,35.4987,25.4349,22.4184,4.6708,  NaN
Y35,PERTH NORTH,     91227,19910815 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.5311,35.4450,25.4815,23.2074,4.6343,  NaN
Y35,PERTH NORTH,     91232,19910820 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.7694,35.5151,25.4748,21.7566,4.7289,  NaN
Y35,PERTH NORTH,     91228,19910816 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,19.0962,35.4761,25.3612,22.9439,4.7578,  NaN
Y35,PERTH NORTH,     91225,19910813 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.9443,35.4024,25.3442,8.3500,4.7328,  NaN
Y35,PERTH NORTH,     91225,19910813 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.9189,35.3931,25.3435,24.8189,4.7298,  NaN
Y35,PERTH NORTH,     91234,19910822 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,19.1758,35.5260,25.3793,8.0368,4.7712,  NaN
Y35,PERTH NORTH,     91234,19910822 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.6105,35.4714,25.4905,36.8000,4.5705,  NaN
Y35,PERTH NORTH,     91227,19910815 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.5354,35.4426,25.4786,10.8692,4.6960,  NaN
Y35,PERTH NORTH,     91227,19910815 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.5269,35.4467,25.4839,33.8539,4.6946,  NaN
Y35,PERTH NORTH,     91227,19910815 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.5300,35.4530,25.4880,45.2000,3.0480,  NaN
Y35,PERTH NORTH,     91232,19910820 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.7873,35.5120,25.4680,9.8115,4.7298,  NaN
Y35,PERTH NORTH,     91232,19910820 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.7519,35.5184,25.4819,32.7769,4.7280,  NaN
Y35,PERTH NORTH,     91232,19910820 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.7600,35.5067,25.4709,45.8000,4.7280,  NaN
Y35,PERTH NORTH,     91228,19910816 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,19.3791,35.4893,25.2985,11.3594,4.7877,  NaN
Y35,PERTH NORTH,     91228,19910816 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.8334,35.4640,25.4195,33.2938,4.7299,  NaN
Y35,PERTH NORTH,     91228,19910816 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.7750,35.4612,25.4322,42.7000,4.7240,  NaN
Y35,PERTH NORTH,     91225,19910813 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.9468,35.4038,25.3446,7.5825,4.7332,  NaN
Y35,PERTH NORTH,     91225,19910813 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.9193,35.3925,25.3430,23.7125,4.7297,  NaN
Y35,PERTH NORTH,     91225,19910813 00:00:00,353270.0000,6447594.0000,-32.098433,115.444998,18.9100,35.3992,25.3506,33.9000,4.7300,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6800,34.8457,25.4723,0.0000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6800,34.8280,25.4587,0.3000,4.4380,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6800,34.8455,25.4720,0.6000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6800,34.8454,25.4722,0.9000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6700,34.8539,25.4811,1.3000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6800,34.8451,25.4719,1.7000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6700,34.8536,25.4808,2.2000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6700,34.8534,25.4806,2.8000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6400,34.8793,25.5074,3.4000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6500,34.8704,25.4983,3.9000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6300,34.8702,25.5027,4.1000,4.4380,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6200,34.8788,25.5118,4.3000,4.4380,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6200,34.8786,25.5117,4.9000,4.4380,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6300,34.8872,25.5159,5.6000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6300,34.8871,25.5158,5.8000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6400,34.8781,25.5067,6.4000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6400,34.8780,25.5066,6.7000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6200,34.8953,25.5245,7.2000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6200,34.8950,25.5243,7.8000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6100,34.9037,25.5332,8.1000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6100,34.9034,25.5331,8.7000,4.4400,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6200,34.9000,25.5300,9.2000,4.4320,  NaN
Y1,PERTH NORTH,     91228,19910816 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.6200,34.9000,25.5300,9.4000,4.4200,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2400,32.9860,24.1454,0.0000,4.1860,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2400,33.0210,24.1722,0.5000,4.1900,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2400,33.0209,24.1724,0.8000,4.1900,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2400,33.0032,24.1586,1.0000,4.1880,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2100,33.0104,24.1710,1.3000,4.1860,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2200,33.0020,24.1622,1.5000,4.1860,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2100,33.0278,24.1844,1.8000,4.1880,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2100,33.0101,24.1708,2.0000,4.1860,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2400,33.1787,24.2935,2.6000,4.2080,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.2600,33.1619,24.2760,2.8000,4.2080,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.3000,33.2692,24.3494,3.2000,4.2240,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.3100,33.2784,24.3540,3.5000,4.2260,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.3200,33.4458,24.4805,3.9000,4.2460,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.3400,33.4466,24.4764,4.0000,4.2480,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4000,33.8534,24.7752,4.4000,4.3000,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4200,33.8364,24.7574,4.6000,4.3000,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4600,34.1893,25.0193,5.4000,4.3440,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4600,34.2068,25.0328,5.5000,4.3460,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.5100,34.5863,25.3127,6.0000,4.3940,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4900,34.5859,25.3170,6.4000,4.3920,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4900,34.6034,25.3306,6.7000,4.3940,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4500,34.6202,25.3528,7.3000,4.3920,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4400,34.6289,25.3618,7.4000,4.3920,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4500,34.6201,25.3527,7.7000,4.3920,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4400,34.6286,25.3616,8.1000,4.3920,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4100,34.6900,25.4155,8.2000,4.3960,  NaN
Y1,PERTH NORTH,     91232,19910820 00:00:00,379323.0000,6452612.0000,-32.056262,115.721667,16.4100,34.6897,25.4154,9.0000,4.3960,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8616,25.5313,0.1000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8792,25.5448,0.2000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8615,25.5311,0.3000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4700,34.8878,25.5537,0.6000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8790,25.5447,0.7000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4700,34.8701,25.5400,0.8000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4700,34.8699,25.5399,1.2000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4600,34.8786,25.5491,1.4000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4700,34.8698,25.5399,1.5000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4600,34.8783,25.5488,2.1000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4600,34.8781,25.5486,2.8000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4600,34.8780,25.5486,3.0000,4.4220,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4700,34.8869,25.5530,3.1000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8780,25.5438,3.4000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4700,34.8867,25.5529,3.6000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8778,25.5438,3.8000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4700,34.8864,25.5526,4.3000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8775,25.5435,4.7000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8773,25.5432,5.2000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.8685,25.5343,5.4000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.8860,25.5477,5.8000,4.4260,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8944,25.5565,6.6000,4.4260,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.8856,25.5474,6.8000,4.4260,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.8855,25.5472,7.2000,4.4260,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.8853,25.5471,7.6000,4.4260,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.9026,25.5604,8.4000,4.4280,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.9023,25.5602,9.2000,4.4280,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.8846,25.5466,9.4000,4.4260,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8754,25.5419,10.2000,4.4240,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4900,34.8839,25.5460,11.2000,4.4260,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.4800,34.8926,25.5551,11.3000,4.4260,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.5400,34.9279,25.5681,12.5000,4.4360,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.5500,34.9190,25.5591,12.9000,4.4360,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.5500,34.9187,25.5588,13.7000,4.4360,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.5500,34.9362,25.5724,14.0000,4.4380,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.5500,34.9359,25.5721,14.9000,4.4380,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.5500,34.9300,25.5700,15.2000,4.4280,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.5500,34.9300,25.5700,15.4000,4.4000,  NaN
Y2,PERTH NORTH,     91228,19910816 00:00:00,379334.0000,6455698.0000,-32.028429,115.722170,16.5500,34.9300,25.5700,15.5000,4.4140,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6600,35.0036,25.5981,0.7000,4.4560,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6500,35.0121,25.6072,1.4000,4.4560,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6400,35.0208,25.6162,1.6000,4.4560,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6500,35.0120,25.6071,1.7000,4.4560,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6500,35.0115,25.6067,2.9000,4.4560,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6500,35.0110,25.6062,4.3000,4.4560,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6600,35.0021,25.5972,4.6000,4.4560,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6500,35.0458,25.6331,5.3000,4.4600,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6600,35.0189,25.6100,6.6000,4.4580,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6700,35.0277,25.6145,6.7000,4.4600,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6700,35.0273,25.6144,7.8000,4.4600,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6700,35.0270,25.6141,8.6000,4.4600,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6800,35.0357,25.6183,9.0000,4.4620,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6800,35.0529,25.6314,10.1000,4.4640,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6800,35.0521,25.6309,12.1000,4.4640,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6900,35.0433,25.6217,12.2000,4.4640,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6900,35.0430,25.6215,13.1000,4.4640,  NaN
Y42,PERTH NORTH,     91234,19910822 00:00:00,372282.0000,6443138.0000,-32.140935,115.645838,16.6800,35.0514,25.6303,13.9000,4.4640,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6700,34.4151,25.1440,0.6000,4.3900,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6700,34.4324,25.1574,1.2000,4.3920,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6800,34.4236,25.1481,1.7000,4.3920,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6800,34.4235,25.1480,2.0000,4.3920,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6700,34.4318,25.1569,2.9000,4.3920,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6700,34.4315,25.1566,3.6000,4.3920,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6700,34.4313,25.1565,4.2000,4.3920,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6700,34.4309,25.1561,5.2000,4.3920,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6700,34.4307,25.1560,5.7000,4.3920,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6700,34.4480,25.1692,6.5000,4.3940,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.6900,34.4656,25.1779,7.2000,4.3980,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.9100,34.6607,25.2761,8.3000,4.4420,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.9300,34.7307,25.3251,8.5000,4.4520,  NaN
Y3,PERTH NORTH,     91232,19910820 00:00:00,380994.0000,6457787.0000,-32.009763,115.740004,16.9800,34.7570,25.3335,9.4000,4.4600,  NaN
