time,pic
2003-01-16 00:00:00,1.33396225e-05
2003-02-16 00:00:00,1.2692306e-05
2003-03-16 00:00:00,1.2905658e-05
2003-04-16 00:00:00,1.7396223e-05
2003-05-16 00:00:00,4.9433962e-05
2003-06-16 00:00:00,1.9509433e-05
2003-07-16 00:00:00,4.9846156e-05
2003-08-16 00:00:00,6.0730774e-05
2003-09-16 00:00:00,4.738462e-05
2003-10-16 00:00:00,1.4283017e-05
2003-11-16 00:00:00,1.278846e-05
2003-12-16 00:00:00,3.8283015e-05
2004-01-16 00:00:00,1.2698111e-05
2004-02-16 00:00:00,1.2452829e-05
2004-03-16 00:00:00,1.416981e-05
2004-04-16 00:00:00,1.2716979e-05
2004-05-16 00:00:00,2.266038e-05
2004-06-16 00:00:00,8.4230756e-05
2004-07-16 00:00:00,2.6320753e-05
2004-08-16 00:00:00,0.00016744233
2004-09-16 00:00:00,2.1153846e-05
2004-10-16 00:00:00,2.6115387e-05
2004-11-16 00:00:00,1.22307665e-05
2004-12-16 00:00:00,1.2134611e-05
2005-01-16 00:00:00,1.7962264e-05
2005-02-16 00:00:00,1.2962262e-05
2005-03-16 00:00:00,1.2245279e-05
2005-04-16 00:00:00,2.1641512e-05
2005-05-16 00:00:00,1.6173077e-05
2005-06-16 00:00:00,0.00015099999
2005-07-16 00:00:00,6.873585e-05
2005-08-16 00:00:00,5.9769234e-05
2005-09-16 00:00:00,6.624528e-05
2005-10-16 00:00:00,4.5509434e-05
2005-11-16 00:00:00,1.688679e-05
2005-12-16 00:00:00,1.3923077e-05
2006-01-16 00:00:00,1.4679246e-05
2006-02-16 00:00:00,1.6173073e-05
2006-03-16 00:00:00,1.8358489e-05
2006-04-16 00:00:00,1.654717e-05
2006-05-16 00:00:00,1.3377356e-05
2006-06-16 00:00:00,1.571698e-05
2006-07-16 00:00:00,3.3132073e-05
2006-08-16 00:00:00,8.0673075e-05
2006-09-16 00:00:00,4.5634613e-05
2006-10-16 00:00:00,4.5519228e-05
2006-11-16 00:00:00,1.2749999e-05
2006-12-16 00:00:00,1.8490566e-05
2007-01-16 00:00:00,1.6999997e-05
2007-02-16 00:00:00,1.3442304e-05
2007-03-16 00:00:00,1.4377357e-05
2007-04-16 00:00:00,2.5326923e-05
2007-05-16 00:00:00,3.7981135e-05
2007-06-16 00:00:00,1.4886793e-05
2007-07-16 00:00:00,5.2471696e-05
2007-08-16 00:00:00,0.00019769232
2007-09-16 00:00:00,8.303774e-05
2007-10-16 00:00:00,1.6283018e-05
2007-11-16 00:00:00,1.2999997e-05
2007-12-16 00:00:00,1.6339623e-05
2008-01-16 00:00:00,1.2769227e-05
2008-02-16 00:00:00,1.3615384e-05
2008-03-16 00:00:00,1.3769228e-05
2008-04-16 00:00:00,1.9811318e-05
2008-05-16 00:00:00,2.2150944e-05
2008-06-16 00:00:00,2.333962e-05
2008-07-16 00:00:00,4.194231e-05
2008-08-16 00:00:00,2.0150943e-05
2008-09-16 00:00:00,4.9557697e-05
2008-10-16 00:00:00,1.3634614e-05
2008-11-16 00:00:00,1.7807692e-05
2008-12-16 00:00:00,1.4480769e-05
2009-01-16 00:00:00,1.2226413e-05
2009-02-16 00:00:00,1.31509405e-05
2009-03-16 00:00:00,1.4018866e-05
2009-04-16 00:00:00,1.4622638e-05
2009-05-16 00:00:00,1.3886791e-05
2009-06-16 00:00:00,4.2943404e-05
2009-07-16 00:00:00,0.00011124529
2009-08-16 00:00:00,0.00014040383
2009-09-16 00:00:00,0.00025290385
2009-10-16 00:00:00,1.5250001e-05
2009-11-16 00:00:00,1.8596154e-05
2009-12-16 00:00:00,2.7943395e-05
2010-01-16 00:00:00,1.4396226e-05
2010-02-16 00:00:00,1.3773583e-05
2010-03-16 00:00:00,1.279245e-05
2010-04-16 00:00:00,1.6867922e-05
2010-05-16 00:00:00,1.4792451e-05
2010-06-16 00:00:00,1.578846e-05
2010-07-16 00:00:00,5.7905665e-05
2010-08-16 00:00:00,1.7490565e-05
2010-09-16 00:00:00,1.4113205e-05
2010-10-16 00:00:00,1.3576921e-05
2010-11-16 00:00:00,1.4269229e-05
2010-12-16 00:00:00,2.2999999e-05
2011-01-16 00:00:00,2.1830188e-05
2011-02-16 00:00:00,1.4981129e-05
2011-03-16 00:00:00,1.490566e-05
2011-04-16 00:00:00,1.3754715e-05
2011-05-16 00:00:00,1.8396226e-05
2011-06-16 00:00:00,2.815094e-05
2011-07-16 00:00:00,3.6490565e-05
2011-08-16 00:00:00,0.0005682076
2011-09-16 00:00:00,6.2615385e-05
2011-10-16 00:00:00,2.7566037e-05
2011-11-16 00:00:00,1.7849055e-05
2011-12-16 00:00:00,1.5169811e-05
2012-01-16 00:00:00,1.4698111e-05
2012-02-16 00:00:00,1.6792452e-05
2012-03-16 00:00:00,1.7134616e-05
2012-04-16 00:00:00,2.6999998e-05
2012-05-16 00:00:00,2.279245e-05
2012-06-16 00:00:00,2.3576922e-05
2012-07-16 00:00:00,3.3207547e-05
2012-08-16 00:00:00,3.4339624e-05
2012-09-16 00:00:00,9.2076916e-05
2012-10-16 00:00:00,1.533962e-05
2012-11-16 00:00:00,2.9037736e-05
2012-12-16 00:00:00,5.392308e-05
2013-01-16 00:00:00,5.1830193e-05
2013-02-16 00:00:00,1.4037734e-05
2013-03-16 00:00:00,1.8490566e-05
2013-04-16 00:00:00,1.7867922e-05
2013-05-16 00:00:00,0.0001004717
2013-06-16 00:00:00,3.9924525e-05
2013-07-16 00:00:00,7.007547e-05
2013-08-16 00:00:00,2.0962263e-05
2013-09-16 00:00:00,0.0004315577
2013-10-16 00:00:00,6.669812e-05
2013-11-16 00:00:00,1.7115384e-05
2013-12-16 00:00:00,2.8245287e-05
2014-01-16 00:00:00,4.2962263e-05
2014-02-16 00:00:00,1.643396e-05
2014-03-16 00:00:00,1.3576921e-05
2014-04-16 00:00:00,2.271698e-05
2014-05-16 00:00:00,3.858491e-05
2014-06-16 00:00:00,4.1207546e-05
2014-07-16 00:00:00,7.222642e-05
2014-08-16 00:00:00,2.954717e-05
2014-09-16 00:00:00,3.6603775e-05
2014-10-16 00:00:00,4.3962264e-05
2014-11-16 00:00:00,2.0264151e-05
2014-12-16 00:00:00,1.7320755e-05
2015-01-16 00:00:00,1.3094336e-05
2015-02-16 00:00:00,1.2490562e-05
2015-03-16 00:00:00,1.2150941e-05
2015-04-16 00:00:00,1.3584902e-05
2015-05-16 00:00:00,1.4490564e-05
2015-06-16 00:00:00,3.535849e-05
2015-07-16 00:00:00,2.4830191e-05
2015-08-16 00:00:00,2.1433962e-05
2015-09-16 00:00:00,2.928302e-05
2015-10-16 00:00:00,3.641509e-05
2015-11-16 00:00:00,1.233962e-05
2015-12-16 00:00:00,1.2075469e-05
2016-01-16 00:00:00,1.2226414e-05
2016-02-16 00:00:00,1.2037733e-05
2016-03-16 00:00:00,1.1999997e-05
2016-04-16 00:00:00,1.6150945e-05
2016-05-16 00:00:00,8.675473e-05
2016-06-16 00:00:00,0.00012777359
2016-07-16 00:00:00,3.5207544e-05
2016-08-16 00:00:00,8.8452834e-05
2016-09-16 00:00:00,3.8528302e-05
2016-10-16 00:00:00,1.4037735e-05
2016-11-16 00:00:00,1.3962262e-05
2016-12-16 00:00:00,2.2641507e-05
2017-01-16 00:00:00,1.4075471e-05
2017-02-16 00:00:00,1.581132e-05
2017-03-16 00:00:00,3.633962e-05
2017-04-16 00:00:00,1.5924528e-05
2017-05-16 00:00:00,1.6490565e-05
2017-06-16 00:00:00,3.6754715e-05
2017-07-16 00:00:00,0.0001444151
2017-08-16 00:00:00,8.724529e-05
2017-09-16 00:00:00,1.9396224e-05
2017-10-16 00:00:00,3.9018872e-05
2017-11-16 00:00:00,1.6528302e-05
2017-12-16 00:00:00,2.5320756e-05
2018-01-16 00:00:00,1.3320753e-05
2018-02-16 00:00:00,1.4037736e-05
2018-03-16 00:00:00,1.4716979e-05
2018-04-16 00:00:00,1.7886792e-05
2018-05-16 00:00:00,1.8830187e-05
2018-06-16 00:00:00,9.671696e-05
2018-07-16 00:00:00,0.0001764151
2018-08-16 00:00:00,0.000106
2018-09-16 00:00:00,9.339623e-05
2018-10-16 00:00:00,2.4226412e-05
2018-11-16 00:00:00,3.6226418e-05
2018-12-16 00:00:00,1.4377358e-05
2019-01-16 00:00:00,1.437736e-05
