time,pic
2003-01-16 00:00:00,0.0005745
2003-02-16 00:00:00,0.0003498333
2003-03-16 00:00:00,0.00011781819
2003-04-16 00:00:00,0.00040746154
2003-05-16 00:00:00,0.00025707693
2003-06-16 00:00:00,0.00035753846
2003-07-16 00:00:00,0.00083449995
2003-08-16 00:00:00,0.00096469227
2003-09-16 00:00:00,0.0011775834
2003-10-16 00:00:00,0.000505
2003-11-16 00:00:00,0.00019209091
2003-12-16 00:00:00,0.00055625004
2004-01-16 00:00:00,0.00038481818
2004-02-16 00:00:00,0.00019708333
2004-03-16 00:00:00,0.00028666665
2004-04-16 00:00:00,9.575e-05
2004-05-16 00:00:00,0.00043508332
2004-06-16 00:00:00,0.0012006153
2004-07-16 00:00:00,0.0006402308
2004-08-16 00:00:00,0.0020467858
2004-09-16 00:00:00,0.0007452728
2004-10-16 00:00:00,0.00072083337
2004-11-16 00:00:00,0.00034299996
2004-12-16 00:00:00,0.00067984615
2005-01-16 00:00:00,0.00046516667
2005-02-16 00:00:00,9.836364e-05
2005-03-16 00:00:00,0.00031316667
2005-04-16 00:00:00,0.000279
2005-05-16 00:00:00,0.0002908182
2005-06-16 00:00:00,0.0004526923
2005-07-16 00:00:00,0.00054292305
2005-08-16 00:00:00,0.00039000003
2005-09-16 00:00:00,0.0009871818
2005-10-16 00:00:00,0.0009787501
2005-11-16 00:00:00,0.0009302308
2005-12-16 00:00:00,0.0008698182
2006-01-16 00:00:00,0.00026645456
2006-02-16 00:00:00,0.00019708334
2006-03-16 00:00:00,0.00023275001
2006-04-16 00:00:00,0.00032464284
2006-05-16 00:00:00,0.00010407693
2006-06-16 00:00:00,0.00013215384
2006-07-16 00:00:00,0.00044361537
2006-08-16 00:00:00,0.0014380835
2006-09-16 00:00:00,0.0008856364
2006-10-16 00:00:00,0.0011375454
2006-11-16 00:00:00,0.00013758334
2006-12-16 00:00:00,0.00021316666
2007-01-16 00:00:00,0.00019590907
2007-02-16 00:00:00,0.0003269091
2007-03-16 00:00:00,0.00019107695
2007-04-16 00:00:00,0.00035527273
2007-05-16 00:00:00,0.00041500002
2007-06-16 00:00:00,0.00025215384
2007-07-16 00:00:00,0.00066474994
2007-08-16 00:00:00,0.001056
2007-09-16 00:00:00,0.0012297273
2007-10-16 00:00:00,0.00042236364
2007-11-16 00:00:00,0.00032958333
2007-12-16 00:00:00,0.00028183332
2008-01-16 00:00:00,0.00015481819
2008-02-16 00:00:00,3.645455e-05
2008-03-16 00:00:00,0.00020408334
2008-04-16 00:00:00,0.0008349231
2008-05-16 00:00:00,0.00015091666
2008-06-16 00:00:00,0.00029869232
2008-07-16 00:00:00,0.0003785
2008-08-16 00:00:00,0.00031784613
2008-09-16 00:00:00,0.0004731538
2008-10-16 00:00:00,0.00046336363
2008-11-16 00:00:00,0.00044633332
2008-12-16 00:00:00,0.00037649996
2009-01-16 00:00:00,0.00023558334
2009-02-16 00:00:00,9.645454e-05
2009-03-16 00:00:00,9.291668e-05
2009-04-16 00:00:00,0.00030792304
2009-05-16 00:00:00,0.00016607692
2009-06-16 00:00:00,0.00022618183
2009-07-16 00:00:00,0.0007174615
2009-08-16 00:00:00,0.0008332308
2009-09-16 00:00:00,0.001964
2009-10-16 00:00:00,0.00043258336
2009-11-16 00:00:00,0.00025216668
2009-12-16 00:00:00,0.00030792307
2010-01-16 00:00:00,0.00052525004
2010-02-16 00:00:00,0.000247
2010-03-16 00:00:00,0.00011218181
2010-04-16 00:00:00,0.00023508334
2010-05-16 00:00:00,0.00045107695
2010-06-16 00:00:00,0.00018936362
2010-07-16 00:00:00,0.00073492306
2010-08-16 00:00:00,0.00040766667
2010-09-16 00:00:00,0.0001995
2010-10-16 00:00:00,0.0004321818
2010-11-16 00:00:00,0.000437
2010-12-16 00:00:00,0.00020054546
2011-01-16 00:00:00,0.00014654546
2011-02-16 00:00:00,7.625e-05
2011-03-16 00:00:00,0.00031375
2011-04-16 00:00:00,0.0004386154
2011-05-16 00:00:00,0.0005430909
2011-06-16 00:00:00,0.0007731539
2011-07-16 00:00:00,0.00020190909
2011-08-16 00:00:00,0.0013469232
2011-09-16 00:00:00,0.0013606923
2011-10-16 00:00:00,0.0010634545
2011-11-16 00:00:00,0.00058290915
2011-12-16 00:00:00,0.00016891665
2012-01-16 00:00:00,0.00048249998
2012-02-16 00:00:00,0.00020466668
2012-03-16 00:00:00,0.00014427272
2012-04-16 00:00:00,0.00053846155
