time,pic
2003-01-16 00:00:00,7.98e-05
2003-02-16 00:00:00,6.683334e-05
2003-03-16 00:00:00,4.006667e-05
2003-04-16 00:00:00,0.0001534
2003-05-16 00:00:00,4.8366663e-05
2003-06-16 00:00:00,0.00013616665
2003-07-16 00:00:00,0.0007045
2003-08-16 00:00:00,0.00043266668
2003-09-16 00:00:00,0.00021086667
2003-10-16 00:00:00,7.3133335e-05
2003-11-16 00:00:00,0.00010983334
2003-12-16 00:00:00,0.00012256666
2004-01-16 00:00:00,5.216667e-05
2004-02-16 00:00:00,2.22e-05
2004-03-16 00:00:00,8.833334e-05
2004-04-16 00:00:00,8.609999e-05
2004-05-16 00:00:00,0.00028516666
2004-06-16 00:00:00,0.0006457333
2004-07-16 00:00:00,0.00038316665
2004-08-16 00:00:00,0.0006657
2004-09-16 00:00:00,0.00030796666
2004-10-16 00:00:00,0.00018293333
2004-11-16 00:00:00,8.996668e-05
2004-12-16 00:00:00,6.4733336e-05
2005-01-16 00:00:00,7.1799994e-05
2005-02-16 00:00:00,1.5133333e-05
2005-03-16 00:00:00,1.7966668e-05
2005-04-16 00:00:00,4.8066668e-05
2005-05-16 00:00:00,0.00014986665
2005-06-16 00:00:00,0.00028500002
2005-07-16 00:00:00,0.0005020666
2005-08-16 00:00:00,0.0006375334
2005-09-16 00:00:00,0.0005693333
2005-10-16 00:00:00,0.00029683334
2005-11-16 00:00:00,0.0001522
2005-12-16 00:00:00,0.00012796668
2006-01-16 00:00:00,2.0366666e-05
2006-02-16 00:00:00,1.68e-05
2006-03-16 00:00:00,3.19e-05
2006-04-16 00:00:00,3.5466666e-05
2006-05-16 00:00:00,6.333333e-05
2006-06-16 00:00:00,5.5066666e-05
2006-07-16 00:00:00,0.00026076665
2006-08-16 00:00:00,0.000726
2006-09-16 00:00:00,0.00026346665
2006-10-16 00:00:00,0.00020099999
2006-11-16 00:00:00,2.5966667e-05
2006-12-16 00:00:00,3.93e-05
2007-01-16 00:00:00,3.72e-05
2007-02-16 00:00:00,6.06e-05
2007-03-16 00:00:00,3.81e-05
2007-04-16 00:00:00,6.0633334e-05
2007-05-16 00:00:00,0.0002726
2007-06-16 00:00:00,5.1199997e-05
2007-07-16 00:00:00,0.00036806666
2007-08-16 00:00:00,0.0007726
2007-09-16 00:00:00,0.0006377667
2007-10-16 00:00:00,0.00012896667
2007-11-16 00:00:00,0.00012853333
2007-12-16 00:00:00,6.0866667e-05
2008-01-16 00:00:00,2.8166667e-05
2008-02-16 00:00:00,0.00013983334
2008-03-16 00:00:00,2.04e-05
2008-04-16 00:00:00,6.7266665e-05
2008-05-16 00:00:00,0.00018883335
2008-06-16 00:00:00,0.0002247
2008-07-16 00:00:00,0.00060749997
2008-08-16 00:00:00,0.00011146667
2008-09-16 00:00:00,9.84e-05
2008-10-16 00:00:00,5.0033334e-05
2008-11-16 00:00:00,7.14e-05
2008-12-16 00:00:00,5.0533337e-05
2009-01-16 00:00:00,2.71e-05
2009-02-16 00:00:00,1.36e-05
2009-03-16 00:00:00,3.6566667e-05
2009-04-16 00:00:00,1.6766666e-05
2009-05-16 00:00:00,3.6633333e-05
2009-06-16 00:00:00,0.00020023335
2009-07-16 00:00:00,0.0008830334
2009-08-16 00:00:00,0.0004014
2009-09-16 00:00:00,0.00081973337
2009-10-16 00:00:00,0.00012309999
2009-11-16 00:00:00,9.276667e-05
2009-12-16 00:00:00,6.0966664e-05
2010-01-16 00:00:00,3.5499997e-05
2010-02-16 00:00:00,3.7566664e-05
2010-03-16 00:00:00,1.4066667e-05
2010-04-16 00:00:00,3.476667e-05
2010-05-16 00:00:00,0.00012376666
2010-06-16 00:00:00,6.806667e-05
2010-07-16 00:00:00,0.00034786668
2010-08-16 00:00:00,8.789999e-05
2010-09-16 00:00:00,9.56e-05
2010-10-16 00:00:00,0.00014136666
2010-11-16 00:00:00,6.54e-05
2010-12-16 00:00:00,3.9866667e-05
2011-01-16 00:00:00,5.7066667e-05
2011-02-16 00:00:00,4.53e-05
2011-03-16 00:00:00,2.8366665e-05
2011-04-16 00:00:00,0.00012343333
2011-05-16 00:00:00,0.00029070003
2011-06-16 00:00:00,0.00028883334
2011-07-16 00:00:00,6.663333e-05
2011-08-16 00:00:00,0.0008746666
2011-09-16 00:00:00,0.00040830002
2011-10-16 00:00:00,0.00016109999
2011-11-16 00:00:00,0.0001736
2011-12-16 00:00:00,3.586667e-05
2012-01-16 00:00:00,4.9866667e-05
2012-02-16 00:00:00,7.526667e-05
2012-03-16 00:00:00,6.793333e-05
2012-04-16 00:00:00,0.00019929999
2012-05-16 00:00:00,0.00015966667
2012-06-16 00:00:00,0.00041166667
2012-07-16 00:00:00,0.00024046666
2012-08-16 00:00:00,0.0003399
2012-09-16 00:00:00,0.00040933336
2012-10-16 00:00:00,0.00016643332
2012-11-16 00:00:00,0.00034786668
2012-12-16 00:00:00,0.00032583333
2013-01-16 00:00:00,0.00019353333
2013-02-16 00:00:00,7.876667e-05
2013-03-16 00:00:00,0.0001153
2013-04-16 00:00:00,4.336667e-05
2013-05-16 00:00:00,0.0004205
2013-06-16 00:00:00,8.686666e-05
2013-07-16 00:00:00,0.00029326664
2013-08-16 00:00:00,0.00022313333
2013-09-16 00:00:00,0.00073486665
2013-10-16 00:00:00,0.0003442
2013-11-16 00:00:00,6.7600005e-05
2013-12-16 00:00:00,0.00017743334
2014-01-16 00:00:00,0.0004199
2014-02-16 00:00:00,5.163333e-05
2014-03-16 00:00:00,4.3433334e-05
2014-04-16 00:00:00,0.00012033333
2014-05-16 00:00:00,0.00059099996
2014-06-16 00:00:00,0.00075046666
2014-07-16 00:00:00,0.00088093337
2014-08-16 00:00:00,0.0003596
2014-09-16 00:00:00,0.000321
2014-10-16 00:00:00,0.0001338
2014-11-16 00:00:00,0.00027673334
2014-12-16 00:00:00,6.4266664e-05
2015-01-16 00:00:00,3.9399998e-05
2015-02-16 00:00:00,2.1266665e-05
2015-03-16 00:00:00,3.386667e-05
2015-04-16 00:00:00,7.96e-05
2015-05-16 00:00:00,6.1399995e-05
2015-06-16 00:00:00,0.00068573334
2015-07-16 00:00:00,0.00016813332
2015-08-16 00:00:00,0.0001616
2015-09-16 00:00:00,0.0002394
2015-10-16 00:00:00,0.0002326
2015-11-16 00:00:00,5.866667e-05
2015-12-16 00:00:00,0.000108533335
2016-01-16 00:00:00,2.7666667e-05
2016-02-16 00:00:00,1.9133333e-05
2016-03-16 00:00:00,3.2800002e-05
2016-04-16 00:00:00,3.5733334e-05
2016-05-16 00:00:00,0.00061899994
2016-06-16 00:00:00,0.0003068
2016-07-16 00:00:00,0.0006742
2016-08-16 00:00:00,0.00078013336
2016-09-16 00:00:00,0.0005028
2016-10-16 00:00:00,0.000216
2016-11-16 00:00:00,0.000108466666
2016-12-16 00:00:00,0.00020113333
2017-01-16 00:00:00,0.0001952
2017-02-16 00:00:00,3.1066666e-05
2017-03-16 00:00:00,0.00025186667
2017-04-16 00:00:00,5.5266668e-05
2017-05-16 00:00:00,0.00014353334
2017-06-16 00:00:00,0.00032453332
2017-07-16 00:00:00,0.00067379314
2017-08-16 00:00:00,0.00092993333
2017-09-16 00:00:00,0.00032733334
2017-10-16 00:00:00,0.00024146667
2017-11-16 00:00:00,0.00019006667
2017-12-16 00:00:00,0.00019020001
2018-01-16 00:00:00,7.606667e-05
2018-02-16 00:00:00,6.0133338e-05
2018-03-16 00:00:00,2.0733332e-05
2018-04-16 00:00:00,0.000115600014
2018-05-16 00:00:00,0.00018486666
2018-06-16 00:00:00,0.0004369333
2018-07-16 00:00:00,0.00085406663
2018-08-16 00:00:00,0.0009031333
2018-09-16 00:00:00,0.00047653329
2018-10-16 00:00:00,0.00011873334
2018-11-16 00:00:00,0.00022533334
2018-12-16 00:00:00,0.00013446667
2019-01-16 00:00:00,8.866667e-05
2019-02-16 00:00:00,2.12e-05
2019-03-16 00:00:00,3.4000004e-05
2019-04-16 00:00:00,0.00016386667
2019-05-16 00:00:00,0.0001388
2019-06-16 00:00:00,6.7466666e-05
2019-07-16 00:00:00,0.0001724
2019-08-16 00:00:00,0.00035513335
2019-09-16 00:00:00,0.00025946664
2019-10-16 00:00:00,0.00018353335
2019-11-16 00:00:00,0.00024966666
2019-12-16 00:00:00,3.8266666e-05
2020-01-16 00:00:00,8.420001e-05
2020-02-16 00:00:00,1.2333334e-05
2020-03-16 00:00:00,3.7333335e-05
2020-04-16 00:00:00,0.00041046663
2020-05-16 00:00:00,0.0007188667
2020-06-16 00:00:00,0.0018122667
2020-07-16 00:00:00,0.0006088
2020-08-16 00:00:00,0.0011286897
2020-09-16 00:00:00,0.0003875333
2020-10-16 00:00:00,0.00027560003
2020-11-16 00:00:00,0.00012713335
2020-12-16 00:00:00,6.5800006e-05
2021-01-16 00:00:00,2.2799999e-05
2021-02-16 00:00:00,0.000105866675
