depth,time,dissic,ph,talk
0.49402538,2022-01-12,2.1133592,8.050881,2.416844
0.49402538,2022-01-13,2.113305,8.050631,2.4167948
0.49402538,2022-01-14,2.1132514,8.051108,2.4167461
0.49402538,2022-01-15,2.1131978,8.050782,2.416697
0.49402538,2022-01-16,2.113329,8.052495,2.4169338
0.49402538,2022-01-17,2.1134605,8.053151,2.4171708
0.49402538,2022-01-18,2.1135921,8.047283,2.4174073
0.49402538,2022-01-19,2.1137235,8.040909,2.417644
0.49402538,2022-01-20,2.1138551,8.036382,2.4178808
0.49402538,2022-01-21,2.1139865,8.032197,2.4181175
0.49402538,2022-01-22,2.114118,8.028911,2.4183543
0.49402538,2022-01-23,2.1141586,8.026873,2.41839
0.49402538,2022-01-24,2.1141992,8.032086,2.4184253
0.49402538,2022-01-25,2.1142395,8.038759,2.4184608
0.49402538,2022-01-26,2.11428,8.041269,2.4184964
0.49402538,2022-01-27,2.1143205,8.043188,2.418532
0.49402538,2022-01-28,2.114361,8.044763,2.4185672
0.49402538,2022-01-29,2.1144013,8.04185,2.418603
0.49402538,2022-01-30,2.114586,8.040802,2.4188282
0.49402538,2022-01-31,2.114771,8.044383,2.4190533
0.49402538,2022-02-01,2.1149554,8.0472555,2.4192789
0.49402538,2022-02-02,2.1151404,8.0481205,2.4195042
0.49402538,2022-02-03,2.115325,8.04394,2.4197297
0.49402538,2022-02-04,2.1155097,8.039187,2.419955
0.49402538,2022-02-05,2.1156945,8.033117,2.4201803
0.49402538,2022-02-06,2.1158173,8.033696,2.42036
0.49402538,2022-02-07,2.11594,8.042831,2.4205394
0.49402538,2022-02-08,2.1160629,8.04388,2.420719
0.49402538,2022-02-09,2.116186,8.043391,2.4208984
0.49402538,2022-02-10,2.1163087,8.043653,2.4210777
0.49402538,2022-02-11,2.1164315,8.0399685,2.421257
0.49402538,2022-02-12,2.1165543,8.0404415,2.4214365
0.49402538,2022-02-13,2.1164896,8.042387,2.4216633
0.49402538,2022-02-14,2.1164248,8.03886,2.42189
0.49402538,2022-02-15,2.11636,8.032797,2.4221168
0.49402538,2022-02-16,2.1162953,8.029263,2.4223433
0.49402538,2022-02-17,2.1162307,8.029456,2.42257
0.49402538,2022-02-18,2.1161659,8.028736,2.4227967
0.49402538,2022-02-19,2.116101,8.026858,2.4230237
0.49402538,2022-02-20,2.116216,8.028489,2.4230618
0.49402538,2022-02-21,2.1163306,8.029743,2.4230995
0.49402538,2022-02-22,2.1164455,8.030536,2.423138
0.49402538,2022-02-23,2.1165602,8.033256,2.4231758
0.49402538,2022-02-24,2.1166751,8.034638,2.4232137
0.49402538,2022-02-25,2.1167898,8.033966,2.423252
0.49402538,2022-02-26,2.1169047,8.034304,2.42329
0.49402538,2022-02-27,2.116878,8.035797,2.4232607
0.49402538,2022-02-28,2.116851,8.034667,2.4232311
0.49402538,2022-03-01,2.1168244,8.034658,2.4232016
0.49402538,2022-03-02,2.116798,8.038171,2.423172
0.49402538,2022-03-03,2.116771,8.041504,2.4231427
0.49402538,2022-03-04,2.116744,8.043643,2.4231133
0.49402538,2022-03-05,2.1167176,8.043834,2.4230833
0.49402538,2022-03-06,2.116334,8.042124,2.4230027
0.49402538,2022-03-07,2.1159506,8.041443,2.4229217
0.49402538,2022-03-08,2.1155667,8.041538,2.4228406
0.49402538,2022-03-09,2.115183,8.040192,2.42276
0.49402538,2022-03-10,2.1147995,8.0380125,2.422679
0.49402538,2022-03-11,2.1144161,8.036694,2.4225981
0.49402538,2022-03-12,2.1140325,8.035341,2.4225173
0.49402538,2022-03-13,2.1140072,8.031843,2.4225435
0.49402538,2022-03-14,2.113982,8.029445,2.4225702
0.49402538,2022-03-15,2.1139567,8.031694,2.4225967
0.49402538,2022-03-16,2.1139314,8.035022,2.4226232
0.49402538,2022-03-17,2.1139064,8.034451,2.4226496
0.49402538,2022-03-18,2.113881,8.032557,2.422676
0.49402538,2022-03-19,2.1138556,8.03474,2.4227026
0.49402538,2022-03-20,2.113818,8.0378,2.4226997
0.49402538,2022-03-21,2.1137798,8.040159,2.422697
0.49402538,2022-03-22,2.1137416,8.043282,2.4226944
0.49402538,2022-03-23,2.1137037,8.045849,2.4226916
0.49402538,2022-03-24,2.1136656,8.047462,2.422689
0.49402538,2022-03-25,2.1136277,8.046319,2.4226863
0.49402538,2022-03-26,2.1135895,8.044427,2.4226835
0.49402538,2022-03-27,2.1127372,8.046848,2.4221478
0.49402538,2022-03-28,2.1118848,8.050749,2.4216123
0.49402538,2022-03-29,2.1110325,8.051883,2.4210765
0.49402538,2022-03-30,2.1101804,8.051149,2.420541
0.49402538,2022-03-31,2.109328,8.050126,2.420005
0.49402538,2022-04-01,2.108476,8.049952,2.4194694
0.49402538,2022-04-02,2.1076236,8.047575,2.4189336
0.49402538,2022-04-03,2.107696,8.044592,2.4190707
0.49402538,2022-04-04,2.1077685,8.0463085,2.4192078
0.49402538,2022-04-05,2.107841,8.049994,2.419345
0.49402538,2022-04-06,2.1079135,8.051419,2.4194818
0.49402538,2022-04-07,2.107986,8.05127,2.4196186
0.49402538,2022-04-08,2.1080587,8.051315,2.419756
0.49402538,2022-04-09,2.1081312,8.053872,2.4198928
0.49402538,2022-04-10,2.1081755,8.057022,2.4199996
0.49402538,2022-04-11,2.1082199,8.058767,2.4201066
0.49402538,2022-04-12,2.1082642,8.060125,2.4202137
0.49402538,2022-04-13,2.1083088,8.0617695,2.4203205
0.49402538,2022-04-14,2.1083531,8.062929,2.4204273
0.49402538,2022-04-15,2.1083975,8.062913,2.4205344
0.49402538,2022-04-16,2.1084418,8.063433,2.4206412
0.49402538,2022-04-17,2.1079426,8.065613,2.4203336
0.49402538,2022-04-18,2.1074433,8.06713,2.4200258
0.49402538,2022-04-19,2.1069446,8.067472,2.4197183
0.49402538,2022-04-20,2.1064453,8.0684395,2.4194107
0.49402538,2022-04-21,2.1059463,8.07034,2.4191031
0.49402538,2022-04-22,2.1054468,8.072193,2.4187956
0.49402538,2022-04-23,2.1049478,8.073449,2.418488
0.49402538,2022-04-24,2.1044147,8.073315,2.4180684
0.49402538,2022-04-25,2.1038818,8.072897,2.4176495
0.49402538,2022-04-26,2.1033485,8.073851,2.4172301
0.49402538,2022-04-27,2.1028154,8.075675,2.416811
0.49402538,2022-04-28,2.1022825,8.078061,2.4163918
0.49402538,2022-04-29,2.1017494,8.079521,2.4159727
0.49402538,2022-04-30,2.101216,8.080036,2.4155533
0.49402538,2022-05-01,2.1012683,8.080778,2.4155755
0.49402538,2022-05-02,2.1013207,8.080925,2.415598
0.49402538,2022-05-03,2.1013732,8.08247,2.4156203
0.49402538,2022-05-04,2.1014254,8.085788,2.4156425
0.49402538,2022-05-05,2.101478,8.0888,2.4156647
0.49402538,2022-05-06,2.10153,8.09097,2.415687
0.49402538,2022-05-07,2.1015825,8.091308,2.4157095
0.49402538,2022-05-08,2.1015334,8.089742,2.415567
0.49402538,2022-05-09,2.1014845,8.087675,2.4154246
0.49402538,2022-05-10,2.1014354,8.087042,2.415282
0.49402538,2022-05-11,2.1013863,8.088445,2.4151397
0.49402538,2022-05-12,2.1013374,8.091929,2.414997
0.49402538,2022-05-13,2.1012886,8.095702,2.4148545
0.49402538,2022-05-14,2.1012394,8.097363,2.4147122
0.49402538,2022-05-15,2.0996668,8.098762,2.4134
0.49402538,2022-05-16,2.0980937,8.1006365,2.4120877
0.49402538,2022-05-17,2.0965214,8.1008,2.4107752
0.49402538,2022-05-18,2.0949483,8.097142,2.409463
0.49402538,2022-05-19,2.0933757,8.090493,2.4081507
0.49402538,2022-05-20,2.0918028,8.08539,2.4068384
0.49402538,2022-05-21,2.0902302,8.084093,2.4055262
0.49402538,2022-05-22,2.0897791,8.084507,2.4050555
0.49402538,2022-05-23,2.0893278,8.085023,2.4045844
0.49402538,2022-05-24,2.0888767,8.087034,2.4041142
0.49402538,2022-05-25,2.0884256,8.089231,2.4036434
0.49402538,2022-05-26,2.0879745,8.090267,2.4031727
0.49402538,2022-05-27,2.0875235,8.090924,2.4027019
0.49402538,2022-05-28,2.0870724,8.090973,2.4022312
0.49402538,2022-05-29,2.087572,8.0938015,2.402586
0.49402538,2022-05-30,2.0880718,8.0975485,2.402941
0.49402538,2022-05-31,2.0885713,8.098965,2.403296
0.49402538,2022-06-01,2.0890708,8.0994425,2.4036508
0.49402538,2022-06-02,2.0895703,8.100533,2.4040058
0.49402538,2022-06-03,2.09007,8.102964,2.4043605
0.49402538,2022-06-04,2.0905695,8.10446,2.4047153
0.49402538,2022-06-05,2.0894656,8.1048355,2.4036155
0.49402538,2022-06-06,2.0883613,8.105604,2.402516
0.49402538,2022-06-07,2.0872571,8.1063595,2.4014158
0.49402538,2022-06-08,2.086153,8.105913,2.4003162
0.49402538,2022-06-09,2.0850487,8.103776,2.3992164
0.49402538,2022-06-10,2.0839446,8.102169,2.3981166
0.49402538,2022-06-11,2.0828404,8.101507,2.397017
0.49402538,2022-06-12,2.0823061,8.100909,2.396594
0.49402538,2022-06-13,2.0817719,8.103537,2.396171
0.49402538,2022-06-14,2.081237,8.106923,2.3957484
0.49402538,2022-06-15,2.0807028,8.108737,2.3953254
0.49402538,2022-06-16,2.0801685,8.108062,2.3949027
0.49402538,2022-06-17,2.0796342,8.10498,2.3944798
0.49402538,2022-06-18,2.0790997,8.105059,2.3940568
0.49402538,2022-06-19,2.0789964,8.107723,2.3941326
0.49402538,2022-06-20,2.0788934,8.109501,2.3942084
0.49402538,2022-06-21,2.07879,8.110306,2.3942842
0.49402538,2022-06-22,2.0786867,8.1099,2.39436
0.49402538,2022-06-23,2.0785835,8.107874,2.394436
0.49402538,2022-06-24,2.0784802,8.1050825,2.3945115
0.49402538,2022-06-25,2.0783772,8.101843,2.394587
0.49402538,2022-06-26,2.0785246,8.099484,2.3948762
0.49402538,2022-06-27,2.078672,8.098627,2.3951652
0.49402538,2022-06-28,2.0788193,8.100904,2.3954544
0.49402538,2022-06-29,2.0789666,8.105661,2.3957434
0.49402538,2022-06-30,2.079114,8.108923,2.3960323
0.49402538,2022-07-01,2.0792618,8.109354,2.3963218
0.49402538,2022-07-02,2.0794091,8.106942,2.3966105
0.49402538,2022-07-03,2.0795205,8.105097,2.3967745
0.49402538,2022-07-04,2.079632,8.106449,2.3969386
0.49402538,2022-07-05,2.0797436,8.108347,2.3971028
0.49402538,2022-07-06,2.079855,8.109264,2.3972666
0.49402538,2022-07-07,2.0799665,8.109737,2.397431
0.49402538,2022-07-08,2.0800781,8.109396,2.3975945
0.49402538,2022-07-09,2.0801895,8.108541,2.3977585
0.49402538,2022-07-10,2.080284,8.10951,2.397746
0.49402538,2022-07-11,2.0803785,8.111226,2.3977337
0.49402538,2022-07-12,2.0804732,8.112241,2.3977215
0.49402538,2022-07-13,2.080568,8.113699,2.397709
0.49402538,2022-07-14,2.0806625,8.11523,2.3976967
0.49402538,2022-07-15,2.0807571,8.1172085,2.397684
0.49402538,2022-07-16,2.0808518,8.118807,2.397672
0.49402538,2022-07-17,2.0807643,8.120677,2.397429
0.49402538,2022-07-18,2.0806766,8.122918,2.3971863
0.49402538,2022-07-19,2.0805893,8.124517,2.3969436
0.49402538,2022-07-20,2.0805016,8.125717,2.3967006
0.49402538,2022-07-21,2.080414,8.127123,2.3964581
0.49402538,2022-07-22,2.0803266,8.128089,2.396215
0.49402538,2022-07-23,2.0802388,8.127906,2.3959725
0.49402538,2022-07-24,2.0805588,8.129879,2.396039
0.49402538,2022-07-25,2.0808783,8.13255,2.3961055
0.49402538,2022-07-26,2.0811977,8.133587,2.3961723
0.49402538,2022-07-27,2.0815172,8.132002,2.3962388
0.49402538,2022-07-28,2.0818367,8.125464,2.3963053
0.49402538,2022-07-29,2.0821562,8.1187315,2.3963718
0.49402538,2022-07-30,2.082476,8.118384,2.3964386
0.49402538,2022-07-31,2.0830097,8.121084,2.39637
0.49402538,2022-08-01,2.0835438,8.122452,2.3963015
0.49402538,2022-08-02,2.0840776,8.124949,2.3962328
0.49402538,2022-08-03,2.0846117,8.12821,2.3961644
0.49402538,2022-08-04,2.0851455,8.130508,2.396096
0.49402538,2022-08-05,2.0856793,8.130673,2.3960273
0.49402538,2022-08-06,2.0862134,8.129906,2.395959
0.49402538,2022-08-07,2.0864134,8.131779,2.3959708
0.49402538,2022-08-08,2.086614,8.132387,2.3959827
0.49402538,2022-08-09,2.086814,8.131127,2.3959947
0.49402538,2022-08-10,2.0870142,8.13139,2.3960066
0.49402538,2022-08-11,2.0872145,8.129942,2.3960187
0.49402538,2022-08-12,2.0874147,8.127827,2.3960304
0.49402538,2022-08-13,2.087615,8.126151,2.3960426
0.49402538,2022-08-14,2.087697,8.12302,2.3960183
0.49402538,2022-08-15,2.087779,8.119495,2.3959937
0.49402538,2022-08-16,2.0878608,8.1188755,2.3959694
0.49402538,2022-08-17,2.0879426,8.121875,2.395945
0.49402538,2022-08-18,2.0880246,8.123785,2.3959208
0.49402538,2022-08-19,2.0881064,8.123509,2.3958964
0.49402538,2022-08-20,2.0881884,8.122578,2.395872
0.49402538,2022-08-21,2.0883784,8.122223,2.3961062
0.49402538,2022-08-22,2.0885684,8.124989,2.3963406
0.49402538,2022-08-23,2.0887585,8.128593,2.396575
0.49402538,2022-08-24,2.0889487,8.130055,2.396809
0.49402538,2022-08-25,2.089139,8.12658,2.3970437
0.49402538,2022-08-26,2.0893288,8.118957,2.3972778
0.49402538,2022-08-27,2.089519,8.114826,2.397512
0.49402538,2022-08-28,2.0896933,8.117416,2.397531
0.49402538,2022-08-29,2.0898676,8.121223,2.39755
0.49402538,2022-08-30,2.090042,8.123585,2.3975694
0.49402538,2022-08-31,2.0902162,8.12628,2.3975887
0.49402538,2022-09-01,2.0903907,8.12845,2.3976078
0.49402538,2022-09-02,2.0905647,8.130236,2.3976269
0.49402538,2022-09-03,2.0907393,8.130848,2.397646
0.49402538,2022-09-04,2.09035,8.128253,2.3975043
0.49402538,2022-09-05,2.0899606,8.126184,2.3973627
0.49402538,2022-09-06,2.0895712,8.12734,2.3972213
0.49402538,2022-09-07,2.089182,8.129937,2.3970795
0.49402538,2022-09-08,2.0887928,8.132219,2.396938
0.49402538,2022-09-09,2.0884032,8.130367,2.3967965
0.49402538,2022-09-10,2.0880141,8.128117,2.396655
0.49402538,2022-09-11,2.0882726,8.125583,2.3965962
0.49402538,2022-09-12,2.088531,8.123013,2.3965373
0.49402538,2022-09-13,2.0887895,8.123875,2.3964787
0.49402538,2022-09-14,2.089048,8.126444,2.3964198
0.49402538,2022-09-15,2.0893064,8.128965,2.396361
0.49402538,2022-09-16,2.0895648,8.130219,2.3963022
0.49402538,2022-09-17,2.0898232,8.130248,2.3962436
0.49402538,2022-09-18,2.0902436,8.129492,2.396367
0.49402538,2022-09-19,2.090664,8.13031,2.3964908
0.49402538,2022-09-20,2.0910842,8.131966,2.3966146
0.49402538,2022-09-21,2.0915043,8.131644,2.3967383
0.49402538,2022-09-22,2.0919251,8.132084,2.396862
0.49402538,2022-09-23,2.0923452,8.132432,2.3969855
0.49402538,2022-09-24,2.0927656,8.132139,2.3971095
0.49402538,2022-09-25,2.0930696,8.13125,2.3972418
0.49402538,2022-09-26,2.0933738,8.129188,2.3973742
0.49402538,2022-09-27,2.0936782,8.128035,2.3975067
0.49402538,2022-09-28,2.0939822,8.127289,2.3976393
0.49402538,2022-09-29,2.0942864,8.124916,2.3977716
0.49402538,2022-09-30,2.0945904,8.122884,2.397904
0.49402538,2022-10-01,2.0948946,8.122632,2.3980365
0.49402538,2022-10-02,2.0952957,8.1231,2.3982322
0.49402538,2022-10-03,2.0956964,8.122496,2.3984275
0.49402538,2022-10-04,2.0960975,8.119908,2.398623
0.49402538,2022-10-05,2.0964983,8.118095,2.3988185
0.49402538,2022-10-06,2.096899,8.119227,2.399014
0.49402538,2022-10-07,2.0972998,8.118158,2.3992095
0.49402538,2022-10-08,2.0977006,8.114455,2.399405
0.49402538,2022-10-09,2.0982955,8.1136875,2.3996594
0.49402538,2022-10-10,2.09889,8.115742,2.3999135
0.49402538,2022-10-11,2.0994844,8.117326,2.400168
0.49402538,2022-10-12,2.1000793,8.118217,2.400422
0.49402538,2022-10-13,2.100674,8.116946,2.4006765
0.49402538,2022-10-14,2.1012685,8.113703,2.400931
0.49402538,2022-10-15,2.1018634,8.112009,2.4011853
0.49402538,2022-10-16,2.1019478,8.113042,2.4012933
0.49402538,2022-10-17,2.1020331,8.11419,2.4014015
0.49402538,2022-10-18,2.1021178,8.110971,2.4015095
0.49402538,2022-10-19,2.1022027,8.106652,2.401618
0.49402538,2022-10-20,2.1022875,8.1055,2.4017258
0.49402538,2022-10-21,2.1023722,8.105375,2.4018342
0.49402538,2022-10-22,2.1024573,8.101409,2.4019423
0.49402538,2022-10-23,2.1028743,8.09844,2.4023461
0.49402538,2022-10-24,2.1032917,8.099503,2.4027505
0.49402538,2022-10-25,2.1037087,8.100381,2.4031541
0.49402538,2022-10-26,2.104126,8.100152,2.4035583
0.49402538,2022-10-27,2.104543,8.100283,2.4039624
0.49402538,2022-10-28,2.1049602,8.102183,2.4043665
0.49402538,2022-10-29,2.1053774,8.104904,2.4047704
0.49402538,2022-10-30,2.1058545,8.108915,2.405199
0.49402538,2022-10-31,2.1063313,8.111974,2.4056277
0.49402538,2022-11-01,2.1068082,8.111543,2.4060562
0.49402538,2022-11-02,2.1075501,8.108652,2.4076412
0.49402538,2022-11-03,2.1077502,8.103398,2.4076724
0.49402538,2022-11-04,2.1081772,8.101664,2.4077375
0.49402538,2022-11-05,2.108224,8.103851,2.4077733
0.49402538,2022-11-06,2.1082244,8.1048975,2.4077883
0.49402538,2022-11-07,2.1086192,8.103291,2.4080317
0.49402538,2022-11-08,2.108716,8.100906,2.4080954
0.49402538,2022-11-09,2.1086888,8.09766,2.4080544
0.49402538,2022-11-10,2.108703,8.096426,2.4079494
0.49402538,2022-11-11,2.1090937,8.099819,2.4085479
0.49402538,2022-11-12,2.109573,8.102193,2.4092352
0.49402538,2022-11-13,2.1100104,8.102368,2.4098449
0.49402538,2022-11-14,2.1101754,8.10188,2.4102259
0.49402538,2022-11-15,2.1102662,8.099997,2.410491
0.49402538,2022-11-16,2.109911,8.096991,2.4102316
0.49402538,2022-11-17,2.1098971,8.0985565,2.410091
0.49402538,2022-11-18,2.110447,8.102473,2.4105535
0.49402538,2022-11-19,2.1108289,8.104071,2.4108906
0.49402538,2022-11-20,2.11125,8.102891,2.4112575
0.49402538,2022-11-21,2.1115186,8.100084,2.4114888
0.49402538,2022-11-22,2.111724,8.096008,2.4114993
0.49402538,2022-11-23,2.1111026,8.091764,2.4108543
0.49402538,2022-11-24,2.110486,8.089033,2.410468
0.49402538,2022-11-25,2.1102972,8.08605,2.4104257
0.49402538,2022-11-26,2.1107903,8.084931,2.410904
0.49402538,2022-11-27,2.1111948,8.086606,2.4113193
0.49402538,2022-11-28,2.1115904,8.087123,2.411691
0.49402538,2022-11-29,2.1120281,8.08357,2.4119883
0.49402538,2022-11-30,2.111742,8.07963,2.411633
0.49402538,2022-12-01,2.112326,8.078417,2.4120893
0.49402538,2022-12-02,2.1126335,8.07703,2.4124296
0.49402538,2022-12-03,2.1127028,8.076476,2.4125257
0.49402538,2022-12-04,2.1127238,8.077979,2.412629
0.49402538,2022-12-05,2.1128228,8.079014,2.412757
0.49402538,2022-12-06,2.113061,8.080243,2.412946
0.49402538,2022-12-07,2.113,8.081178,2.412771
0.49402538,2022-12-08,2.1133273,8.079691,2.4131224
0.49402538,2022-12-09,2.1137557,8.0777025,2.4135776
0.49402538,2022-12-10,2.1140232,8.078513,2.4138181
0.49402538,2022-12-11,2.1142144,8.08055,2.413999
0.49402538,2022-12-12,2.11439,8.081061,2.4141977
0.49402538,2022-12-13,2.1145153,8.081371,2.4143553
0.49402538,2022-12-14,2.1146352,8.080087,2.4144635
0.49402538,2022-12-15,2.114668,8.077517,2.4145565
0.49402538,2022-12-16,2.1148913,8.076118,2.414832
0.49402538,2022-12-17,2.1151938,8.074127,2.4151306
0.49402538,2022-12-18,2.1153722,8.069876,2.4154348
0.49402538,2022-12-19,2.115399,8.066681,2.4156659
0.49402538,2022-12-20,2.1157384,8.0653,2.4160793
0.49402538,2022-12-21,2.1163344,8.063761,2.4166706
0.49402538,2022-12-22,2.1171157,8.06112,2.4173954
0.49402538,2022-12-23,2.1171532,8.05599,2.417485
0.49402538,2022-12-24,2.1167078,8.054172,2.417065
0.49402538,2022-12-25,2.1160748,8.057302,2.416452
0.49402538,2022-12-26,2.1154256,8.060958,2.4158852
0.49402538,2022-12-27,2.1152704,8.063583,2.4157093
0.49402538,2022-12-28,2.115093,8.064717,2.4155493
0.49402538,2022-12-29,2.1150482,8.062991,2.415525
0.49402538,2022-12-30,2.11514,8.060479,2.4156592
0.49402538,2022-12-31,2.115269,8.062067,2.4158235
0.49402538,2023-01-01,2.1150942,8.064739,2.415782
0.49402538,2023-01-02,2.1145697,8.065885,2.4155395
0.49402538,2023-01-03,2.1142304,8.065365,2.4154267
0.49402538,2023-01-04,2.114265,8.062903,2.4155972
0.49402538,2023-01-05,2.1140456,8.0562315,2.415495
0.49402538,2023-01-06,2.113585,8.056519,2.4152126
0.49402538,2023-01-07,2.1124141,8.064477,2.414488
0.49402538,2023-01-08,2.1110556,8.067686,2.4135294
0.49402538,2023-01-09,2.1101604,8.066952,2.4128337
0.49402538,2023-01-10,2.109761,8.064348,2.4125419
0.49402538,2023-01-11,2.1099088,8.064262,2.412721
0.49402538,2023-01-12,2.1099179,8.064055,2.4127138
0.49402538,2023-01-13,2.1097867,8.06325,2.4126089
0.49402538,2023-01-14,2.1097975,8.065203,2.4126368
0.49402538,2023-01-15,2.1097362,8.066097,2.4124742
0.49402538,2023-01-16,2.1102502,8.068128,2.4127162
0.49402538,2023-01-17,2.1108782,8.0714035,2.4131138
0.49402538,2023-01-18,2.1114588,8.071832,2.4135003
0.49402538,2023-01-19,2.112081,8.069054,2.4140232
0.49402538,2023-01-20,2.1125891,8.063424,2.4146576
0.49402538,2023-01-21,2.1130586,8.056855,2.4153876
0.49402538,2023-01-22,2.1133611,8.049736,2.4158719
0.49402538,2023-01-23,2.1134493,8.044887,2.4161313
0.49402538,2023-01-24,2.113545,8.048199,2.416164
0.49402538,2023-01-25,2.1136863,8.053747,2.416225
0.49402538,2023-01-26,2.1135674,8.054225,2.4160285
0.49402538,2023-01-27,2.1135066,8.055522,2.4158754
0.49402538,2023-01-28,2.1136901,8.05843,2.415935
0.49402538,2023-01-29,2.1139514,8.058355,2.4160082
0.49402538,2023-01-30,2.114203,8.055946,2.4161835
0.49402538,2023-01-31,2.1147707,8.055182,2.4168062
0.49402538,2023-02-01,2.1152647,8.055666,2.4174166
0.49402538,2023-02-02,2.1155932,8.055704,2.4178092
0.49402538,2023-02-03,2.115886,8.053804,2.4182844
0.49402538,2023-02-04,2.1156719,8.049764,2.4185066
0.49402538,2023-02-05,2.1149304,8.04515,2.4182186
0.49402538,2023-02-06,2.115253,8.044752,2.4186003
0.49402538,2023-02-07,2.1155357,8.0468,2.418878
0.49402538,2023-02-08,2.1157894,8.045694,2.4190848
0.49402538,2023-02-09,2.115821,8.044728,2.4190373
0.49402538,2023-02-10,2.1156666,8.044565,2.4188445
0.49402538,2023-02-11,2.115894,8.045988,2.4189029
0.49402538,2023-02-12,2.1162822,8.047237,2.4190974
0.49402538,2023-02-13,2.1164975,8.045164,2.4191651
0.49402538,2023-02-14,2.1167784,8.0451145,2.4192662
0.49402538,2023-02-15,2.1171534,8.046876,2.4195924
