depth,latitude,longitude,time,fe,no3,po4,si
0.49402538,-32.25,115.25,2021-12-07,0.0014226653,0.004159583,0.13050328,2.5510788
0.49402538,-32.25,115.25,2021-12-08,0.0012810817,0.0032936053,0.13115871,2.5423892
0.49402538,-32.25,115.25,2021-12-09,0.0011300248,0.002518695,0.13171285,2.5387921
0.49402538,-32.25,115.25,2021-12-10,0.0011490295,0.0020010485,0.1304045,2.5535522
0.49402538,-32.25,115.25,2021-12-11,0.0012751474,0.0018032615,0.12768055,2.580769
0.49402538,-32.25,115.25,2021-12-12,0.0013938011,0.0014071102,0.12615523,2.6007483
0.49402538,-32.25,115.25,2021-12-13,0.0013692009,0.0014390866,0.1260356,2.6038702
0.49402538,-32.25,115.25,2021-12-14,0.0013355322,0.0015654606,0.12621647,2.5998635
0.49402538,-32.25,115.25,2021-12-15,0.0013503694,0.0017712938,0.12646557,2.592759
0.49402538,-32.25,115.25,2021-12-16,0.0013587539,0.002021215,0.12662488,2.5871155
0.49402538,-32.25,115.25,2021-12-17,0.0013971208,0.0018336758,0.1262146,2.5883646
0.49402538,-32.25,115.25,2021-12-18,0.0015896048,0.0016842725,0.12555405,2.5934045
0.49402538,-32.25,115.25,2021-12-19,0.0015937581,0.00179744,0.12726022,2.5827055
0.49402538,-32.25,115.25,2021-12-20,0.0015253762,0.0014756941,0.12952916,2.563744
0.49402538,-32.25,115.25,2021-12-21,0.001547753,0.0013835239,0.13012786,2.5527034
0.49402538,-32.25,115.25,2021-12-22,0.0015753333,0.0014807293,0.13032794,2.543486
0.49402538,-32.25,115.25,2021-12-23,0.001550685,0.0016231788,0.13194613,2.5256271
0.49402538,-32.25,115.25,2021-12-24,0.0013272159,0.0016998493,0.13665883,2.4894793
0.49402538,-32.25,115.25,2021-12-25,0.0011166137,0.0021624295,0.14005864,2.466868
0.49402538,-32.25,115.25,2021-12-26,0.0010980192,0.0029817899,0.14009784,2.4666405
0.49402538,-32.25,115.25,2021-12-27,0.0012722197,0.004169965,0.13753656,2.4863648
0.49402538,-32.25,115.25,2021-12-28,0.0014639206,0.00418665,0.13403413,2.511685
0.49402538,-32.25,115.25,2021-12-29,0.001640713,0.0029575538,0.13157818,2.5275366
0.49402538,-32.25,115.25,2021-12-30,0.0018693812,0.0018464472,0.12935781,2.5374713
0.49402538,-32.25,115.25,2021-12-31,0.0020007426,0.0013782165,0.12822843,2.5383763
0.49402538,-32.25,115.25,2022-01-01,0.0019808565,0.0013859525,0.12853596,2.5304549
0.49402538,-32.25,115.25,2022-01-02,0.0019744078,0.001586293,0.12891477,2.5193486
0.49402538,-32.25,115.25,2022-01-03,0.0019976783,0.0016282198,0.12887157,2.513679
0.49402538,-32.25,115.25,2022-01-04,0.001956411,0.0016241136,0.12856038,2.5175655
0.49402538,-32.25,115.25,2022-01-05,0.0018184974,0.0019156173,0.12835674,2.526307
0.49402538,-32.25,115.25,2022-01-06,0.0017145623,0.0018118136,0.12814234,2.5343804
0.49402538,-32.25,115.25,2022-01-07,0.0016582182,0.0016146605,0.12799874,2.5386164
0.49402538,-32.25,115.25,2022-01-08,0.0016418232,0.001215788,0.12819935,2.5369294
0.49402538,-32.25,115.25,2022-01-09,0.0017154803,0.0011685399,0.12843683,2.5293632
0.49402538,-32.25,115.25,2022-01-10,0.0017781726,0.0014039514,0.12809081,2.5211058
0.49402538,-32.25,115.25,2022-01-11,0.0017826041,0.0018588247,0.12762555,2.515938
0.49402538,-32.25,115.25,2022-01-12,0.0017692558,0.0017352647,0.12735797,2.513176
0.49402538,-32.25,115.25,2022-01-13,0.0017697585,0.0014098351,0.12734202,2.5136888
0.49402538,-32.25,115.25,2022-01-14,0.0018032802,0.0014331581,0.12734847,2.5127766
0.49402538,-32.25,115.25,2022-01-15,0.0018332498,0.0013542727,0.12741812,2.5080419
0.49402538,-32.25,115.25,2022-01-16,0.001835653,0.0012352285,0.12775753,2.499564
0.49402538,-32.25,115.25,2022-01-17,0.0018007336,0.0015306564,0.12812409,2.4901729
0.49402538,-32.25,115.25,2022-01-18,0.0017531499,0.0026240416,0.12817194,2.4857984
0.49402538,-32.25,115.25,2022-01-19,0.0016994906,0.003291444,0.12785427,2.4896815
0.49402538,-32.25,115.25,2022-01-20,0.0016796052,0.0034692325,0.12742569,2.503264
0.49402538,-32.25,115.25,2022-01-21,0.0017291915,0.0035200252,0.12699796,2.5171092
0.49402538,-32.25,115.25,2022-01-22,0.001745016,0.003107433,0.12646216,2.5330179
0.49402538,-32.25,115.25,2022-01-23,0.0016519385,0.0018046597,0.12576942,2.556742
0.49402538,-32.25,115.25,2022-01-24,0.0016436644,0.0012027308,0.12546003,2.5670753
0.49402538,-32.25,115.25,2022-01-25,0.0017109831,0.0012319525,0.1258102,2.5598762
0.49402538,-32.25,115.25,2022-01-26,0.0017916423,0.0012587445,0.1264972,2.543367
0.49402538,-32.25,115.25,2022-01-27,0.0018536854,0.0012209002,0.12723498,2.5267117
0.49402538,-32.25,115.25,2022-01-28,0.001892589,0.0013283459,0.12774897,2.5155408
0.49402538,-32.25,115.25,2022-01-29,0.0019511154,0.0017000055,0.12794097,2.5072203
0.49402538,-32.25,115.25,2022-01-30,0.002037581,0.0013460378,0.12802897,2.5015662
0.49402538,-32.25,115.25,2022-01-31,0.0019973263,0.0011612849,0.128659,2.5074148
0.49402538,-32.25,115.25,2022-02-01,0.0018360667,0.0011689285,0.12975912,2.5137093
0.49402538,-32.25,115.25,2022-02-02,0.0016966636,0.0014016129,0.1307048,2.5149293
0.49402538,-32.25,115.25,2022-02-03,0.001621906,0.0022923548,0.13118804,2.5152664
0.49402538,-32.25,115.25,2022-02-04,0.0016312607,0.0032658568,0.13106348,2.5142837
0.49402538,-32.25,115.25,2022-02-05,0.0017062813,0.0030759666,0.13067609,2.5122297
0.49402538,-32.25,115.25,2022-02-06,0.0017594176,0.0013911214,0.13082026,2.5109076
0.49402538,-32.25,115.25,2022-02-07,0.0019075822,0.0012179977,0.1306619,2.5094302
0.49402538,-32.25,115.25,2022-02-08,0.0020083,0.0016028049,0.13029218,2.509172
0.49402538,-32.25,115.25,2022-02-09,0.0020674414,0.0013329284,0.13003778,2.5059652
0.49402538,-32.25,115.25,2022-02-10,0.0021462555,0.0017278926,0.12976244,2.5012596
0.49402538,-32.25,115.25,2022-02-11,0.0022659143,0.002181354,0.12928623,2.5009723
0.49402538,-32.25,115.25,2022-02-12,0.0022510907,0.0013935845,0.12982579,2.5049572
0.49402538,-32.25,115.25,2022-02-13,0.001949395,0.0014927268,0.13203554,2.5027099
0.49402538,-32.25,115.25,2022-02-14,0.0015779856,0.0021981858,0.13364394,2.501968
0.49402538,-32.25,115.25,2022-02-15,0.0014463266,0.0023893316,0.13258885,2.5196161
0.49402538,-32.25,115.25,2022-02-16,0.0016052143,0.0019891628,0.13062292,2.5429776
0.49402538,-32.25,115.25,2022-02-17,0.0017722296,0.0018749052,0.12927568,2.5614324
0.49402538,-32.25,115.25,2022-02-18,0.00186098,0.0021057224,0.12783684,2.5776346
0.49402538,-32.25,115.25,2022-02-19,0.0019284039,0.0018608412,0.12650245,2.5915856
0.49402538,-32.25,115.25,2022-02-20,0.001906742,0.0013804097,0.12559624,2.6047642
0.49402538,-32.25,115.25,2022-02-21,0.001848491,0.0013921233,0.12489972,2.6153631
0.49402538,-32.25,115.25,2022-02-22,0.0018354026,0.0011135179,0.124607265,2.6179762
0.49402538,-32.25,115.25,2022-02-23,0.0017966873,0.0010087756,0.124630935,2.617169
0.49402538,-32.25,115.25,2022-02-24,0.001773683,0.0011101982,0.12469647,2.6122515
0.49402538,-32.25,115.25,2022-02-25,0.0018322512,0.0011933025,0.12480074,2.6026275
0.49402538,-32.25,115.25,2022-02-26,0.0019310974,0.0010456403,0.12513062,2.5921614
0.49402538,-32.25,115.25,2022-02-27,0.0019799229,0.0011840519,0.12512028,2.586447
0.49402538,-32.25,115.25,2022-02-28,0.001961245,0.0014664243,0.1245028,2.5880027
0.49402538,-32.25,115.25,2022-03-01,0.00199478,0.0012085215,0.1237286,2.5935268
0.49402538,-32.25,115.25,2022-03-02,0.0019614762,0.0011526864,0.123211615,2.6028113
0.49402538,-32.25,115.25,2022-03-03,0.0018901963,0.0012199028,0.12353818,2.5999305
0.49402538,-32.25,115.25,2022-03-04,0.0018588731,0.0013387885,0.12437337,2.5861979
0.49402538,-32.25,115.25,2022-03-05,0.0017860288,0.0015704286,0.124890834,2.5774212
0.49402538,-32.25,115.25,2022-03-06,0.0015646942,0.0017935246,0.12486116,2.5813503
0.49402538,-32.25,115.25,2022-03-07,0.0013971821,0.0015734411,0.1245931,2.5863874
0.49402538,-32.25,115.25,2022-03-08,0.0013736048,0.0017392549,0.123994276,2.5906503
0.49402538,-32.25,115.25,2022-03-09,0.0014048357,0.0021581103,0.123349205,2.5931244
0.49402538,-32.25,115.25,2022-03-10,0.0014402702,0.0026073623,0.12282505,2.5955591
0.49402538,-32.25,115.25,2022-03-11,0.0013654632,0.003165303,0.12210212,2.6067836
0.49402538,-32.25,115.25,2022-03-12,0.0012974725,0.0026032194,0.12150541,2.6163027
0.49402538,-32.25,115.25,2022-03-13,0.0012819144,0.0033051553,0.120919526,2.622297
0.49402538,-32.25,115.25,2022-03-14,0.0013141838,0.0028368114,0.120313585,2.625869
0.49402538,-32.25,115.25,2022-03-15,0.0013873767,0.0018390936,0.11988064,2.6278002
0.49402538,-32.25,115.25,2022-03-16,0.0014755985,0.0017965296,0.119539745,2.6280174
0.49402538,-32.25,115.25,2022-03-17,0.0015585964,0.002108311,0.119214036,2.6270585
0.49402538,-32.25,115.25,2022-03-18,0.0016451966,0.0019865248,0.11922667,2.6228752
0.49402538,-32.25,115.25,2022-03-19,0.0017084664,0.0015386334,0.11995363,2.6165237
0.49402538,-32.25,115.25,2022-03-20,0.0017446895,0.0016028378,0.12055072,2.610634
0.49402538,-32.25,115.25,2022-03-21,0.0017071358,0.0015184816,0.12140908,2.6057925
0.49402538,-32.25,115.25,2022-03-22,0.0016395536,0.0014412053,0.122086644,2.6027625
0.49402538,-32.25,115.25,2022-03-23,0.0015790018,0.0014433045,0.12249328,2.6013832
0.49402538,-32.25,115.25,2022-03-24,0.0015396541,0.001626064,0.122189015,2.6046908
0.49402538,-32.25,115.25,2022-03-25,0.0015578682,0.0025582274,0.12115324,2.6124558
0.49402538,-32.25,115.25,2022-03-26,0.0016753911,0.0025782562,0.1197739,2.6208217
0.49402538,-32.25,115.25,2022-03-27,0.0017651331,0.001710941,0.1189552,2.626496
0.49402538,-32.25,115.25,2022-03-28,0.0017343633,0.0019314993,0.11846953,2.6340003
0.49402538,-32.25,115.25,2022-03-29,0.0017751977,0.0021793817,0.11834599,2.6348064
0.49402538,-32.25,115.25,2022-03-30,0.0019193627,0.0023199774,0.11833979,2.6329315
0.49402538,-32.25,115.25,2022-03-31,0.0019871972,0.002334525,0.1176168,2.6390624
0.49402538,-32.25,115.25,2022-04-01,0.0018697112,0.0021880933,0.11575665,2.660651
0.49402538,-32.25,115.25,2022-04-02,0.0016495715,0.002279846,0.11326325,2.6869142
0.49402538,-32.25,115.25,2022-04-03,0.0016086517,0.0016906995,0.1121041,2.6958303
0.49402538,-32.25,115.25,2022-04-04,0.0016738467,0.0015719016,0.11261223,2.6937075
0.49402538,-32.25,115.25,2022-04-05,0.0016047488,0.001579321,0.11221639,2.699319
0.49402538,-32.25,115.25,2022-04-06,0.0015964237,0.0017240342,0.111907005,2.7034302
0.49402538,-32.25,115.25,2022-04-07,0.0016090056,0.0018761755,0.11145069,2.708527
0.49402538,-32.25,115.25,2022-04-08,0.0016882139,0.0015696684,0.11129538,2.7093697
0.49402538,-32.25,115.25,2022-04-09,0.0016983441,0.0017557585,0.11101276,2.7141051
0.49402538,-32.25,115.25,2022-04-10,0.0016390504,0.0017655754,0.11020148,2.7251163
0.49402538,-32.25,115.25,2022-04-11,0.0015739099,0.00171805,0.109505735,2.7357817
0.49402538,-32.25,115.25,2022-04-12,0.0015189903,0.001538158,0.10924004,2.743687
0.49402538,-32.25,115.25,2022-04-13,0.0014363559,0.0015303029,0.109191105,2.74908
0.49402538,-32.25,115.25,2022-04-14,0.001319058,0.001647911,0.10908839,2.7545114
0.49402538,-32.25,115.25,2022-04-15,0.0012636599,0.0017002199,0.109027386,2.758298
0.49402538,-32.25,115.25,2022-04-16,0.0013298425,0.0014572252,0.109405465,2.7559717
0.49402538,-32.25,115.25,2022-04-17,0.0013301936,0.0015506409,0.10977673,2.7558472
0.49402538,-32.25,115.25,2022-04-18,0.0013176427,0.0017338028,0.109862715,2.7569427
0.49402538,-32.25,115.25,2022-04-19,0.0014025958,0.001772918,0.11012977,2.7533891
0.49402538,-32.25,115.25,2022-04-20,0.0015082187,0.0018939498,0.11074474,2.7477875
0.49402538,-32.25,115.25,2022-04-21,0.0015820175,0.002122867,0.11129665,2.7435915
0.49402538,-32.25,115.25,2022-04-22,0.001607716,0.0022914181,0.11137835,2.7431378
0.49402538,-32.25,115.25,2022-04-23,0.0014362218,0.002152374,0.1106988,2.7540789
0.49402538,-32.25,115.25,2022-04-24,0.0012796728,0.002021465,0.11012259,2.765305
0.49402538,-32.25,115.25,2022-04-25,0.0013686547,0.0026191564,0.110427976,2.7660732
0.49402538,-32.25,115.25,2022-04-26,0.0014641385,0.0035779965,0.11071281,2.76671
0.49402538,-32.25,115.25,2022-04-27,0.0015264396,0.0045155743,0.11100907,2.7692118
0.49402538,-32.25,115.25,2022-04-28,0.0015695355,0.0069988323,0.11155065,2.7712266
0.49402538,-32.25,115.25,2022-04-29,0.0015660808,0.008392481,0.11202655,2.7716713
0.49402538,-32.25,115.25,2022-04-30,0.0015046165,0.0072541377,0.11220698,2.7718163
0.49402538,-32.25,115.25,2022-05-01,0.0014592707,0.00579174,0.112190045,2.7715695
0.49402538,-32.25,115.25,2022-05-02,0.0014414547,0.0053188284,0.11215526,2.771072
0.49402538,-32.25,115.25,2022-05-03,0.001407709,0.0077641364,0.11262106,2.7698693
0.49402538,-32.25,115.25,2022-05-04,0.0013309534,0.0068218354,0.11280437,2.767205
0.49402538,-32.25,115.25,2022-05-05,0.0013024184,0.0057465644,0.1131199,2.760949
0.49402538,-32.25,115.25,2022-05-06,0.0013562161,0.005558694,0.11347781,2.7533581
0.49402538,-32.25,115.25,2022-05-07,0.0013533608,0.0054151183,0.11361038,2.7499917
0.49402538,-32.25,115.25,2022-05-08,0.0011884104,0.0032963564,0.113567166,2.753479
0.49402538,-32.25,115.25,2022-05-09,0.0011335431,0.0027414982,0.11337479,2.7567942
0.49402538,-32.25,115.25,2022-05-10,0.0012615566,0.002675812,0.11294943,2.7579055
0.49402538,-32.25,115.25,2022-05-11,0.0012993637,0.0027303328,0.11278551,2.7578955
0.49402538,-32.25,115.25,2022-05-12,0.0012583709,0.003689082,0.11299785,2.7602775
0.49402538,-32.25,115.25,2022-05-13,0.0012710396,0.0059105046,0.11307559,2.7621496
0.49402538,-32.25,115.25,2022-05-14,0.0014976372,0.0060467497,0.11282877,2.7595358
0.49402538,-32.25,115.25,2022-05-15,0.0016656211,0.0052526277,0.112691976,2.7549133
0.49402538,-32.25,115.25,2022-05-16,0.0015877872,0.0038622215,0.112703554,2.7547853
0.49402538,-32.25,115.25,2022-05-17,0.0014363601,0.0031863055,0.11270463,2.754229
0.49402538,-32.25,115.25,2022-05-18,0.001194724,0.0031858236,0.11284534,2.7563832
0.49402538,-32.25,115.25,2022-05-19,0.0010785656,0.0035345734,0.11279622,2.7627807
0.49402538,-32.25,115.25,2022-05-20,0.0010812246,0.0040623923,0.11281091,2.766649
0.49402538,-32.25,115.25,2022-05-21,0.000967891,0.003997272,0.1123117,2.7722733
0.49402538,-32.25,115.25,2022-05-22,0.0009100953,0.0055777617,0.111401394,2.7848537
0.49402538,-32.25,115.25,2022-05-23,0.001195915,0.01372852,0.11080321,2.7999766
0.49402538,-32.25,115.25,2022-05-24,0.0014868575,0.018570619,0.11032875,2.8031857
0.49402538,-32.25,115.25,2022-05-25,0.0016160945,0.015518595,0.10954143,2.8053944
0.49402538,-32.25,115.25,2022-05-26,0.0017488939,0.013117133,0.10951633,2.808653
0.49402538,-32.25,115.25,2022-05-27,0.0017515447,0.016949302,0.11093252,2.8075354
0.49402538,-32.25,115.25,2022-05-28,0.0015834136,0.034298792,0.11439826,2.802593
0.49402538,-32.25,115.25,2022-05-29,0.0014734329,0.055835765,0.118100256,2.797448
0.49402538,-32.25,115.25,2022-05-30,0.001417698,0.04873396,0.118408255,2.7915635
0.49402538,-32.25,115.25,2022-05-31,0.0013945801,0.029410297,0.11731255,2.7867553
0.49402538,-32.25,115.25,2022-06-01,0.0014183371,0.021724766,0.11701132,2.7854662
0.49402538,-32.25,115.25,2022-06-02,0.0014413615,0.037206054,0.11885553,2.7868152
0.49402538,-32.25,115.25,2022-06-03,0.0014358674,0.053689014,0.12058577,2.7907763
0.49402538,-32.25,115.25,2022-06-04,0.0014859955,0.047035284,0.1194615,2.7989705
0.49402538,-32.25,115.25,2022-06-05,0.0015040677,0.03437462,0.11777219,2.8023531
0.49402538,-32.25,115.25,2022-06-06,0.0014445164,0.0365643,0.117637955,2.801558
0.49402538,-32.25,115.25,2022-06-07,0.0014037247,0.048010264,0.11843193,2.8051143
0.49402538,-32.25,115.25,2022-06-08,0.0013990772,0.05009044,0.11861921,2.8088136
0.49402538,-32.25,115.25,2022-06-09,0.0014263324,0.040815715,0.11690764,2.814376
0.49402538,-32.25,115.25,2022-06-10,0.0013684338,0.027100412,0.11436556,2.8232749
0.49402538,-32.25,115.25,2022-06-11,0.0012496838,0.017148338,0.112735264,2.8182702
0.49402538,-32.25,115.25,2022-06-12,0.0013618256,0.016809862,0.11323403,2.8219826
0.49402538,-32.25,115.25,2022-06-13,0.0014696068,0.019478332,0.11361091,2.8287196
0.49402538,-32.25,115.25,2022-06-14,0.001450291,0.01841206,0.113443784,2.8280401
0.49402538,-32.25,115.25,2022-06-15,0.0013114024,0.016522033,0.113261454,2.8219898
0.49402538,-32.25,115.25,2022-06-16,0.0012506878,0.017172463,0.11298258,2.8274148
0.49402538,-32.25,115.25,2022-06-17,0.0012728268,0.019690406,0.11269787,2.8393726
0.49402538,-32.25,115.25,2022-06-18,0.0013194041,0.027769344,0.11315563,2.8466983
0.49402538,-32.25,115.25,2022-06-19,0.0013582115,0.03640081,0.11388608,2.8501866
0.49402538,-32.25,115.25,2022-06-20,0.001382649,0.034637917,0.11361472,2.8522494
0.49402538,-32.25,115.25,2022-06-21,0.001397462,0.030995628,0.11357249,2.8542266
0.49402538,-32.25,115.25,2022-06-22,0.0013720656,0.02535722,0.11343252,2.8608816
0.49402538,-32.25,115.25,2022-06-23,0.0012359453,0.02023736,0.11473708,2.8617318
0.49402538,-32.25,115.25,2022-06-24,0.001004599,0.015577671,0.11595749,2.8432658
0.49402538,-32.25,115.25,2022-06-25,0.000920028,0.012713014,0.115618885,2.841121
0.49402538,-32.25,115.25,2022-06-26,0.0010007216,0.01597905,0.11378686,2.853732
0.49402538,-32.25,115.25,2022-06-27,0.0011652143,0.022630742,0.11266745,2.8793635
0.49402538,-32.25,115.25,2022-06-28,0.0013277603,0.027615184,0.11176254,2.898217
0.49402538,-32.25,115.25,2022-06-29,0.0013642742,0.030205324,0.11134527,2.9115787
0.49402538,-32.25,115.25,2022-06-30,0.0012549801,0.030825187,0.11195942,2.9221365
0.49402538,-32.25,115.25,2022-07-01,0.00097257365,0.025818244,0.11335966,2.903925
0.49402538,-32.25,115.25,2022-07-02,0.0008262401,0.023822293,0.11346665,2.900614
0.49402538,-32.25,115.25,2022-07-03,0.0008777752,0.030431353,0.11163952,2.9248068
0.49402538,-32.25,115.25,2022-07-04,0.0009216192,0.05466355,0.11275992,2.935891
0.49402538,-32.25,115.25,2022-07-05,0.000984667,0.066414855,0.11480634,2.941991
0.49402538,-32.25,115.25,2022-07-06,0.0009788433,0.05317807,0.11490172,2.9321587
0.49402538,-32.25,115.25,2022-07-07,0.0009276219,0.03588331,0.11540545,2.9177065
0.49402538,-32.25,115.25,2022-07-08,0.00087772484,0.035171807,0.11738641,2.897813
0.49402538,-32.25,115.25,2022-07-09,0.00085372676,0.04309099,0.12032522,2.8831973
0.49402538,-32.25,115.25,2022-07-10,0.0008673132,0.036655374,0.1197742,2.886237
0.49402538,-32.25,115.25,2022-07-11,0.0008587156,0.02511518,0.11815543,2.8870375
0.49402538,-32.25,115.25,2022-07-12,0.0008355768,0.020641321,0.11836076,2.883107
0.49402538,-32.25,115.25,2022-07-13,0.0008531545,0.019615091,0.118194215,2.8872583
0.49402538,-32.25,115.25,2022-07-14,0.00092716346,0.025363758,0.11764932,2.904555
0.49402538,-32.25,115.25,2022-07-15,0.0010582769,0.030411422,0.11517767,2.946786
0.49402538,-32.25,115.25,2022-07-16,0.0011143388,0.02954637,0.11284219,2.9673274
0.49402538,-32.25,115.25,2022-07-17,0.0010864831,0.030892974,0.11372521,2.9570444
0.49402538,-32.25,115.25,2022-07-18,0.0010924494,0.031877715,0.11342877,2.9599466
0.49402538,-32.25,115.25,2022-07-19,0.001147375,0.028924808,0.11213597,2.9722102
0.49402538,-32.25,115.25,2022-07-20,0.0012093134,0.028920239,0.11310988,2.9715533
0.49402538,-32.25,115.25,2022-07-21,0.0012239926,0.029460864,0.11469388,2.9504797
0.49402538,-32.25,115.25,2022-07-22,0.0011320104,0.024818132,0.116169214,2.9218204
0.49402538,-32.25,115.25,2022-07-23,0.0010916865,0.03387273,0.1199738,2.9222364
0.49402538,-32.25,115.25,2022-07-24,0.0011001828,0.043952,0.12212706,2.9289937
0.49402538,-32.25,115.25,2022-07-25,0.0010883934,0.04925715,0.122912645,2.9262447
0.49402538,-32.25,115.25,2022-07-26,0.0010852948,0.057360217,0.124018036,2.926112
0.49402538,-32.25,115.25,2022-07-27,0.0010213475,0.05324998,0.12311828,2.9020414
0.49402538,-32.25,115.25,2022-07-28,0.00097573065,0.040764,0.12105824,2.8896446
0.49402538,-32.25,115.25,2022-07-29,0.0009833027,0.034769498,0.12170871,2.8974457
0.49402538,-32.25,115.25,2022-07-30,0.0009903805,0.034796115,0.12314819,2.9030507
0.49402538,-32.25,115.25,2022-07-31,0.0009618405,0.035223566,0.124360636,2.897841
0.49402538,-32.25,115.25,2022-08-01,0.00092732697,0.043406222,0.12714837,2.88942
0.49402538,-32.25,115.25,2022-08-02,0.0008442428,0.054776743,0.13053375,2.8733835
0.49402538,-32.25,115.25,2022-08-03,0.00076078455,0.07721374,0.13362709,2.8564982
0.49402538,-32.25,115.25,2022-08-04,0.0007554606,0.09236142,0.13444555,2.8573272
0.49402538,-32.25,115.25,2022-08-05,0.0008452556,0.08727033,0.13284022,2.879191
0.49402538,-32.25,115.25,2022-08-06,0.0009073403,0.08001146,0.13198549,2.8864179
0.49402538,-32.25,115.25,2022-08-07,0.0008616455,0.06926081,0.13006969,2.8715239
0.49402538,-32.25,115.25,2022-08-08,0.00087590265,0.053856015,0.12731996,2.8783212
0.49402538,-32.25,115.25,2022-08-09,0.0009310092,0.04734034,0.12779763,2.8933554
0.49402538,-32.25,115.25,2022-08-10,0.0008199086,0.043148614,0.13095741,2.8445306
0.49402538,-32.25,115.25,2022-08-11,0.0006572638,0.03391365,0.13322413,2.781781
0.49402538,-32.25,115.25,2022-08-12,0.00058626535,0.041523855,0.13503316,2.759035
0.49402538,-32.25,115.25,2022-08-13,0.0005916452,0.07380469,0.13862579,2.7661426
0.49402538,-32.25,115.25,2022-08-14,0.0005695376,0.08478037,0.14055288,2.761042
0.49402538,-32.25,115.25,2022-08-15,0.0005560475,0.07215269,0.13888752,2.7608893
0.49402538,-32.25,115.25,2022-08-16,0.0006024314,0.073024005,0.13798605,2.7841935
0.49402538,-32.25,115.25,2022-08-17,0.00063043955,0.078134485,0.13792624,2.79383
0.49402538,-32.25,115.25,2022-08-18,0.00061455654,0.077098064,0.13730961,2.7794588
0.49402538,-32.25,115.25,2022-08-19,0.00059547427,0.06351558,0.13530633,2.7587686
0.49402538,-32.25,115.25,2022-08-20,0.00063129934,0.036839038,0.13256367,2.7368314
0.49402538,-32.25,115.25,2022-08-21,0.0007390187,0.033929203,0.13184561,2.7563734
0.49402538,-32.25,115.25,2022-08-22,0.0007898683,0.044866797,0.13194841,2.7614758
