depth,latitude,longitude,time,fe,no3,po4,si
0.49402538,-32.0,115.25,2021-12-18,0.0012538888,0.0014589201,0.12909764,2.589932
0.49402538,-32.0,115.25,2021-12-19,0.0010935237,0.0017281786,0.13384303,2.5513976
0.49402538,-32.0,115.25,2021-12-20,0.00095515297,0.0014884154,0.13671723,2.525508
0.49402538,-32.0,115.25,2021-12-21,0.0009082406,0.0014142503,0.13755704,2.5150871
0.49402538,-32.0,115.25,2021-12-22,0.00090746855,0.0015383789,0.13826583,2.5050783
0.49402538,-32.0,115.25,2021-12-23,0.00083399314,0.0017134843,0.14207703,2.470959
0.49402538,-32.0,115.25,2021-12-24,0.00073296035,0.0017897205,0.1457645,2.4386945
0.49402538,-32.0,115.25,2021-12-25,0.0007418798,0.0020834594,0.14446902,2.4489691
0.49402538,-32.0,115.25,2021-12-26,0.00091470074,0.0025658307,0.13924862,2.4937253
0.49402538,-32.0,115.25,2021-12-27,0.0013197548,0.003493847,0.13248616,2.5392053
0.49402538,-32.0,115.25,2021-12-28,0.001668922,0.003728306,0.12852749,2.565254
0.49402538,-32.0,115.25,2021-12-29,0.0017093881,0.002744387,0.12724288,2.5755885
0.49402538,-32.0,115.25,2021-12-30,0.0016274566,0.0016605891,0.12715374,2.580185
0.49402538,-32.0,115.25,2021-12-31,0.0015250235,0.0012195115,0.12763985,2.580052
0.49402538,-32.0,115.25,2022-01-01,0.0014200951,0.0011570413,0.12842213,2.5741818
0.49402538,-32.0,115.25,2022-01-02,0.0013615115,0.0013485745,0.12895003,2.5641704
0.49402538,-32.0,115.25,2022-01-03,0.001335804,0.0015514244,0.12906273,2.5578663
0.49402538,-32.0,115.25,2022-01-04,0.001236718,0.001550775,0.12910146,2.5604103
0.49402538,-32.0,115.25,2022-01-05,0.0010957841,0.0018395178,0.12909085,2.5649278
0.49402538,-32.0,115.25,2022-01-06,0.001029566,0.0018358454,0.12892224,2.5676737
0.49402538,-32.0,115.25,2022-01-07,0.001010861,0.0016290852,0.128778,2.569011
0.49402538,-32.0,115.25,2022-01-08,0.000986436,0.0012645,0.12900393,2.569057
0.49402538,-32.0,115.25,2022-01-09,0.0009803703,0.0011881393,0.12955037,2.565427
0.49402538,-32.0,115.25,2022-01-10,0.0010288312,0.0014196665,0.12972423,2.5596306
0.49402538,-32.0,115.25,2022-01-11,0.0011226321,0.0019054825,0.12937531,2.553185
0.49402538,-32.0,115.25,2022-01-12,0.0011645664,0.0019143999,0.1289908,2.5500863
0.49402538,-32.0,115.25,2022-01-13,0.0011680939,0.0016231108,0.1288342,2.5496833
0.49402538,-32.0,115.25,2022-01-14,0.0012001998,0.0015702503,0.12867025,2.5483153
0.49402538,-32.0,115.25,2022-01-15,0.0012392084,0.001450122,0.12853926,2.5458727
0.49402538,-32.0,115.25,2022-01-16,0.0012728821,0.0012842609,0.12858273,2.5415673
0.49402538,-32.0,115.25,2022-01-17,0.0013341602,0.0015546179,0.12856182,2.5333636
0.49402538,-32.0,115.25,2022-01-18,0.0013832296,0.0026705347,0.12824103,2.5279095
0.49402538,-32.0,115.25,2022-01-19,0.0013692913,0.0032680763,0.12785602,2.530701
0.49402538,-32.0,115.25,2022-01-20,0.0014240383,0.0034617765,0.12750195,2.533082
0.49402538,-32.0,115.25,2022-01-21,0.001521004,0.0031520436,0.12687665,2.5404472
0.49402538,-32.0,115.25,2022-01-22,0.0014631173,0.0025863699,0.12543909,2.570804
0.49402538,-32.0,115.25,2022-01-23,0.0014229019,0.0017657769,0.124178395,2.5956445
0.49402538,-32.0,115.25,2022-01-24,0.0014692806,0.001327139,0.12408908,2.6017518
0.49402538,-32.0,115.25,2022-01-25,0.0014717589,0.0013724214,0.124744155,2.598685
0.49402538,-32.0,115.25,2022-01-26,0.0014872893,0.0014433567,0.12567264,2.590047
0.49402538,-32.0,115.25,2022-01-27,0.0015249384,0.0014219724,0.12682588,2.5742977
0.49402538,-32.0,115.25,2022-01-28,0.0015797768,0.0015139095,0.12789123,2.5552998
0.49402538,-32.0,115.25,2022-01-29,0.0017096506,0.0019834996,0.12814596,2.539973
0.49402538,-32.0,115.25,2022-01-30,0.0017750973,0.0016768808,0.1281886,2.5367913
0.49402538,-32.0,115.25,2022-01-31,0.001604331,0.0012510405,0.12936611,2.5429754
0.49402538,-32.0,115.25,2022-02-01,0.0013612075,0.0012105787,0.13166694,2.5410304
0.49402538,-32.0,115.25,2022-02-02,0.0012373851,0.0013723786,0.13326523,2.5347903
0.49402538,-32.0,115.25,2022-02-03,0.0012452519,0.0022710497,0.13336234,2.5318758
0.49402538,-32.0,115.25,2022-02-04,0.001291058,0.0033700422,0.13276689,2.5332077
0.49402538,-32.0,115.25,2022-02-05,0.0013214651,0.0029579927,0.13217576,2.5355756
0.49402538,-32.0,115.25,2022-02-06,0.001351929,0.0013535104,0.13208055,2.5361915
0.49402538,-32.0,115.25,2022-02-07,0.0014589918,0.0012159855,0.1318061,2.5350862
0.49402538,-32.0,115.25,2022-02-08,0.0015030755,0.0015398186,0.13155612,2.534292
0.49402538,-32.0,115.25,2022-02-09,0.0015788468,0.0013035471,0.13135923,2.531047
0.49402538,-32.0,115.25,2022-02-10,0.001732206,0.0017342964,0.13095187,2.5260699
0.49402538,-32.0,115.25,2022-02-11,0.0018033644,0.0021865906,0.13102607,2.522336
0.49402538,-32.0,115.25,2022-02-12,0.0015589363,0.0014460093,0.13342029,2.5114353
0.49402538,-32.0,115.25,2022-02-13,0.0012407299,0.0015177618,0.13556676,2.5018346
0.49402538,-32.0,115.25,2022-02-14,0.0011248494,0.0021368153,0.13513735,2.5118725
0.49402538,-32.0,115.25,2022-02-15,0.0012034305,0.0023277802,0.13227846,2.5390377
0.49402538,-32.0,115.25,2022-02-16,0.0014061151,0.0019757627,0.12969618,2.5654142
0.49402538,-32.0,115.25,2022-02-17,0.0015342928,0.0017580701,0.128213,2.5868454
0.49402538,-32.0,115.25,2022-02-18,0.0016072815,0.0020250056,0.12668206,2.605331
0.49402538,-32.0,115.25,2022-02-19,0.0016272324,0.0019265962,0.12526895,2.6210382
0.49402538,-32.0,115.25,2022-02-20,0.0015732411,0.0013734003,0.124263264,2.6333933
0.49402538,-32.0,115.25,2022-02-21,0.0014967641,0.001343062,0.12330673,2.6440392
0.49402538,-32.0,115.25,2022-02-22,0.0014250856,0.0011129286,0.122519866,2.6526575
0.49402538,-32.0,115.25,2022-02-23,0.0013568411,0.0009996535,0.12234965,2.6563222
0.49402538,-32.0,115.25,2022-02-24,0.0013178858,0.0011157136,0.12228446,2.6572826
0.49402538,-32.0,115.25,2022-02-25,0.0013803388,0.001263064,0.12225039,2.6531289
0.49402538,-32.0,115.25,2022-02-26,0.001473072,0.0010370068,0.12207958,2.647129
0.49402538,-32.0,115.25,2022-02-27,0.0014276128,0.0011387697,0.12186088,2.6461494
0.49402538,-32.0,115.25,2022-02-28,0.0013735996,0.0014639543,0.121534064,2.6467621
0.49402538,-32.0,115.25,2022-03-01,0.0013856345,0.0012216226,0.121386915,2.6424918
0.49402538,-32.0,115.25,2022-03-02,0.0013140701,0.0011160846,0.12147471,2.6390483
0.49402538,-32.0,115.25,2022-03-03,0.00113803,0.0011189814,0.12231665,2.6337988
0.49402538,-32.0,115.25,2022-03-04,0.0009824381,0.0012112841,0.12357397,2.6233647
0.49402538,-32.0,115.25,2022-03-05,0.00089246297,0.0014222591,0.124344155,2.6125317
0.49402538,-32.0,115.25,2022-03-06,0.00092025247,0.0016711688,0.12446089,2.6015747
0.49402538,-32.0,115.25,2022-03-07,0.0010849643,0.0015565885,0.12403541,2.594594
0.49402538,-32.0,115.25,2022-03-08,0.0011235564,0.0016570425,0.1232985,2.603201
0.49402538,-32.0,115.25,2022-03-09,0.0011329133,0.0020642434,0.12268169,2.61192
0.49402538,-32.0,115.25,2022-03-10,0.0011619709,0.0025460112,0.12219193,2.618124
0.49402538,-32.0,115.25,2022-03-11,0.0011500572,0.0031888997,0.12163039,2.624845
0.49402538,-32.0,115.25,2022-03-12,0.0011160314,0.0024312728,0.121120274,2.6297324
0.49402538,-32.0,115.25,2022-03-13,0.0010913518,0.0029742192,0.12041362,2.6351292
0.49402538,-32.0,115.25,2022-03-14,0.0011026927,0.0028060884,0.11950247,2.6422648
0.49402538,-32.0,115.25,2022-03-15,0.0011539115,0.0018923214,0.11880533,2.6479769
0.49402538,-32.0,115.25,2022-03-16,0.0012153374,0.0018451352,0.11833882,2.6512306
0.49402538,-32.0,115.25,2022-03-17,0.001284503,0.0020558974,0.11797185,2.6517503
0.49402538,-32.0,115.25,2022-03-18,0.0013385594,0.0019394057,0.11794558,2.6501923
0.49402538,-32.0,115.25,2022-03-19,0.0013693023,0.0015102976,0.118531466,2.6483226
0.49402538,-32.0,115.25,2022-03-20,0.0013717335,0.0015316508,0.118997216,2.6484206
0.49402538,-32.0,115.25,2022-03-21,0.0013614595,0.0014538558,0.11979132,2.644802
0.49402538,-32.0,115.25,2022-03-22,0.0013398526,0.0013728921,0.12029701,2.6416633
0.49402538,-32.0,115.25,2022-03-23,0.0013170496,0.0013564345,0.12042916,2.6404583
0.49402538,-32.0,115.25,2022-03-24,0.0013542329,0.0014799308,0.12010887,2.6406293
0.49402538,-32.0,115.25,2022-03-25,0.0014365811,0.0023015651,0.119167626,2.6427057
0.49402538,-32.0,115.25,2022-03-26,0.0014189703,0.0023279146,0.11790203,2.6475372
0.49402538,-32.0,115.25,2022-03-27,0.0014710813,0.0016451228,0.117729194,2.6499093
0.49402538,-32.0,115.25,2022-03-28,0.0014531808,0.0019670862,0.11771145,2.652279
0.49402538,-32.0,115.25,2022-03-29,0.0015535395,0.00227306,0.11776633,2.651882
0.49402538,-32.0,115.25,2022-03-30,0.0016983072,0.0021066354,0.11742706,2.6547859
0.49402538,-32.0,115.25,2022-03-31,0.0016969531,0.0018967924,0.11592262,2.667982
0.49402538,-32.0,115.25,2022-04-01,0.0015414419,0.0019037089,0.11357083,2.68896
0.49402538,-32.0,115.25,2022-04-02,0.0013456952,0.002243964,0.11144468,2.7068715
0.49402538,-32.0,115.25,2022-04-03,0.0012957528,0.0017161188,0.11062023,2.713698
0.49402538,-32.0,115.25,2022-04-04,0.0013605752,0.0013376592,0.111108884,2.7136962
0.49402538,-32.0,115.25,2022-04-05,0.0013340657,0.0014126807,0.110828675,2.7199345
0.49402538,-32.0,115.25,2022-04-06,0.001346133,0.0015200535,0.11058555,2.7262514
0.49402538,-32.0,115.25,2022-04-07,0.0013377671,0.0016733129,0.11001569,2.733285
0.49402538,-32.0,115.25,2022-04-08,0.0013408487,0.0013375441,0.1095453,2.7386081
0.49402538,-32.0,115.25,2022-04-09,0.0013287419,0.0014831078,0.10898027,2.7477853
0.49402538,-32.0,115.25,2022-04-10,0.0012456394,0.0015142426,0.10839329,2.758494
0.49402538,-32.0,115.25,2022-04-11,0.0011873674,0.0015880981,0.10825694,2.7642767
0.49402538,-32.0,115.25,2022-04-12,0.0011167867,0.0013452211,0.1083641,2.768229
0.49402538,-32.0,115.25,2022-04-13,0.001019023,0.0013068303,0.10848608,2.770735
0.49402538,-32.0,115.25,2022-04-14,0.0009442164,0.0014143435,0.10870647,2.7723572
0.49402538,-32.0,115.25,2022-04-15,0.0009395426,0.0015341674,0.10896624,2.7717717
0.49402538,-32.0,115.25,2022-04-16,0.0009821058,0.0013209638,0.10929264,2.7691097
0.49402538,-32.0,115.25,2022-04-17,0.0010031534,0.0013579087,0.10956591,2.7666008
0.49402538,-32.0,115.25,2022-04-18,0.0010254581,0.0015180496,0.10971422,2.7643692
0.49402538,-32.0,115.25,2022-04-19,0.001111163,0.0016256274,0.11004468,2.7599678
0.49402538,-32.0,115.25,2022-04-20,0.0011986896,0.0016969048,0.110573,2.754264
0.49402538,-32.0,115.25,2022-04-21,0.0012698323,0.0017765915,0.11094627,2.7501266
0.49402538,-32.0,115.25,2022-04-22,0.0012348463,0.0017692782,0.11070911,2.753766
0.49402538,-32.0,115.25,2022-04-23,0.0010828587,0.001710109,0.11014513,2.7644813
0.49402538,-32.0,115.25,2022-04-24,0.0010654404,0.0020084155,0.11004203,2.7690823
0.49402538,-32.0,115.25,2022-04-25,0.0011574064,0.002595816,0.110457905,2.7699895
0.49402538,-32.0,115.25,2022-04-26,0.0011930391,0.0034463082,0.11069348,2.772078
0.49402538,-32.0,115.25,2022-04-27,0.0012470356,0.005410183,0.111198194,2.774055
0.49402538,-32.0,115.25,2022-04-28,0.0012731445,0.009287822,0.11211151,2.7747593
0.49402538,-32.0,115.25,2022-04-29,0.0012226189,0.008852168,0.112508476,2.7747998
0.49402538,-32.0,115.25,2022-04-30,0.0011687616,0.0058755297,0.11246232,2.7745297
0.49402538,-32.0,115.25,2022-05-01,0.0011307986,0.003731863,0.11233464,2.7739298
0.49402538,-32.0,115.25,2022-05-02,0.0011108629,0.0028724647,0.112263024,2.7730353
0.49402538,-32.0,115.25,2022-05-03,0.0010843012,0.0025532541,0.112589486,2.77047
0.49402538,-32.0,115.25,2022-05-04,0.0010439127,0.0028779875,0.113219626,2.7649226
0.49402538,-32.0,115.25,2022-05-05,0.0010480703,0.0031040169,0.11378264,2.7571347
0.49402538,-32.0,115.25,2022-05-06,0.001100687,0.0029472976,0.113988966,2.7532473
0.49402538,-32.0,115.25,2022-05-07,0.0010401272,0.0025502504,0.11414542,2.754467
0.49402538,-32.0,115.25,2022-05-08,0.0009287534,0.0024292176,0.11422526,2.7567952
0.49402538,-32.0,115.25,2022-05-09,0.0009171282,0.0024224578,0.11390346,2.759587
0.49402538,-32.0,115.25,2022-05-10,0.0009550744,0.0023445976,0.11353728,2.7617755
0.49402538,-32.0,115.25,2022-05-11,0.00089213846,0.0025106631,0.11331331,2.7643626
0.49402538,-32.0,115.25,2022-05-12,0.0009914909,0.0037388618,0.11326741,2.7683008
0.49402538,-32.0,115.25,2022-05-13,0.0011385791,0.0065187984,0.113072895,2.769004
0.49402538,-32.0,115.25,2022-05-14,0.0013076898,0.0072472473,0.112833,2.767148
0.49402538,-32.0,115.25,2022-05-15,0.0013622524,0.00590236,0.11273079,2.7647126
0.49402538,-32.0,115.25,2022-05-16,0.0012788847,0.0039391792,0.11285441,2.7619202
0.49402538,-32.0,115.25,2022-05-17,0.0010242921,0.0030455617,0.11324059,2.757686
0.49402538,-32.0,115.25,2022-05-18,0.00087867543,0.0030180358,0.1133082,2.7601678
0.49402538,-32.0,115.25,2022-05-19,0.000812381,0.003456275,0.11342493,2.7606235
0.49402538,-32.0,115.25,2022-05-20,0.0007439582,0.0035808813,0.1135262,2.7602332
0.49402538,-32.0,115.25,2022-05-21,0.00066162535,0.0034063207,0.112117566,2.7727396
0.49402538,-32.0,115.25,2022-05-22,0.00068796106,0.0050391196,0.11015717,2.7968938
0.49402538,-32.0,115.25,2022-05-23,0.0009738911,0.012267348,0.109644,2.8071609
0.49402538,-32.0,115.25,2022-05-24,0.0012055172,0.016930904,0.10937632,2.806623
0.49402538,-32.0,115.25,2022-05-25,0.00132425,0.017953835,0.10944668,2.8071313
0.49402538,-32.0,115.25,2022-05-26,0.0013880953,0.019124668,0.1108968,2.8023033
0.49402538,-32.0,115.25,2022-05-27,0.0012105088,0.016288929,0.11349372,2.792188
0.49402538,-32.0,115.25,2022-05-28,0.0010834624,0.01732686,0.11567642,2.7866442
0.49402538,-32.0,115.25,2022-05-29,0.0010422674,0.02790059,0.11781322,2.7824326
0.49402538,-32.0,115.25,2022-05-30,0.0009693496,0.027603542,0.11883312,2.7760038
0.49402538,-32.0,115.25,2022-05-31,0.0009499883,0.023521727,0.11890893,2.7721698
0.49402538,-32.0,115.25,2022-06-01,0.0010248784,0.025440764,0.11867576,2.777239
0.49402538,-32.0,115.25,2022-06-02,0.0011860527,0.028136734,0.11782881,2.7922769
0.49402538,-32.0,115.25,2022-06-03,0.0012889509,0.024151376,0.11617,2.8026888
0.49402538,-32.0,115.25,2022-06-04,0.0012428472,0.01781981,0.11486238,2.7988555
0.49402538,-32.0,115.25,2022-06-05,0.0011867448,0.017807188,0.114561185,2.7927766
0.49402538,-32.0,115.25,2022-06-06,0.0012063924,0.024124706,0.1151062,2.7978766
0.49402538,-32.0,115.25,2022-06-07,0.0012148875,0.024841662,0.115199,2.8016486
0.49402538,-32.0,115.25,2022-06-08,0.0011605012,0.02438194,0.114963144,2.7979534
0.49402538,-32.0,115.25,2022-06-09,0.0011934036,0.024924694,0.11407316,2.8064537
0.49402538,-32.0,115.25,2022-06-10,0.0011018274,0.018422788,0.11272928,2.8100543
0.49402538,-32.0,115.25,2022-06-11,0.0010074213,0.012980283,0.112800956,2.8002567
0.49402538,-32.0,115.25,2022-06-12,0.0010879148,0.014135054,0.113734476,2.8019514
0.49402538,-32.0,115.25,2022-06-13,0.0011305732,0.019555137,0.11439044,2.8069353
0.49402538,-32.0,115.25,2022-06-14,0.0010868605,0.01845551,0.11394064,2.8073723
0.49402538,-32.0,115.25,2022-06-15,0.0010396078,0.016947698,0.11339599,2.809189
0.49402538,-32.0,115.25,2022-06-16,0.0010174558,0.015868742,0.112171315,2.816809
0.49402538,-32.0,115.25,2022-06-17,0.0010549536,0.015823735,0.111657985,2.8247814
0.49402538,-32.0,115.25,2022-06-18,0.0011080627,0.023102587,0.11304397,2.8283186
0.49402538,-32.0,115.25,2022-06-19,0.001117204,0.026610753,0.113512516,2.8285792
0.49402538,-32.0,115.25,2022-06-20,0.0011213305,0.025422955,0.11345155,2.8284934
0.49402538,-32.0,115.25,2022-06-21,0.0010940505,0.020735225,0.11315919,2.828867
0.49402538,-32.0,115.25,2022-06-22,0.00096529117,0.016192982,0.11407569,2.8231733
0.49402538,-32.0,115.25,2022-06-23,0.00081675174,0.011722773,0.11610695,2.8106756
0.49402538,-32.0,115.25,2022-06-24,0.0007170313,0.00936902,0.11668044,2.8057263
0.49402538,-32.0,115.25,2022-06-25,0.000792111,0.008884287,0.11349021,2.8241477
0.49402538,-32.0,115.25,2022-06-26,0.0009663818,0.010127947,0.11036599,2.8550014
0.49402538,-32.0,115.25,2022-06-27,0.0011657238,0.011510108,0.10879483,2.8809626
0.49402538,-32.0,115.25,2022-06-28,0.0011897404,0.0112059675,0.10814744,2.8879464
0.49402538,-32.0,115.25,2022-06-29,0.0010485232,0.010462671,0.10858262,2.8890574
0.49402538,-32.0,115.25,2022-06-30,0.0008286244,0.010684981,0.11042882,2.879461
0.49402538,-32.0,115.25,2022-07-01,0.00065331865,0.010159351,0.11281249,2.860462
0.49402538,-32.0,115.25,2022-07-02,0.00065908476,0.013237825,0.110749245,2.8752527
0.49402538,-32.0,115.25,2022-07-03,0.0007448695,0.018003615,0.108215325,2.9037743
0.49402538,-32.0,115.25,2022-07-04,0.00079138175,0.027129477,0.10883399,2.9089613
0.49402538,-32.0,115.25,2022-07-05,0.0007985405,0.02317154,0.11104542,2.8919477
0.49402538,-32.0,115.25,2022-07-06,0.00072614715,0.015902184,0.112757705,2.8708165
0.49402538,-32.0,115.25,2022-07-07,0.0006833677,0.011582909,0.11466982,2.8557196
0.49402538,-32.0,115.25,2022-07-08,0.0006731552,0.01328242,0.117019914,2.8412473
0.49402538,-32.0,115.25,2022-07-09,0.00067333266,0.017113708,0.11924154,2.833909
0.49402538,-32.0,115.25,2022-07-10,0.0006834091,0.016606594,0.11828345,2.8385274
0.49402538,-32.0,115.25,2022-07-11,0.0006564551,0.01633121,0.118903756,2.8341439
0.49402538,-32.0,115.25,2022-07-12,0.00065093476,0.014340137,0.11907716,2.8340058
0.49402538,-32.0,115.25,2022-07-13,0.0007113592,0.009077259,0.11635549,2.8473535
0.49402538,-32.0,115.25,2022-07-14,0.00083154486,0.010296397,0.113480404,2.8766053
0.49402538,-32.0,115.25,2022-07-15,0.0009226539,0.010464126,0.1105633,2.9036314
0.49402538,-32.0,115.25,2022-07-16,0.00090455625,0.008063065,0.10937305,2.9001477
0.49402538,-32.0,115.25,2022-07-17,0.00088934426,0.008732468,0.11071111,2.8976896
0.49402538,-32.0,115.25,2022-07-18,0.0009473014,0.012420008,0.11126091,2.9057276
0.49402538,-32.0,115.25,2022-07-19,0.001022348,0.0129809035,0.11105098,2.90779
0.49402538,-32.0,115.25,2022-07-20,0.0010667146,0.013105563,0.1123491,2.896854
0.49402538,-32.0,115.25,2022-07-21,0.00097129954,0.014130476,0.11498867,2.8780522
0.49402538,-32.0,115.25,2022-07-22,0.00084357476,0.014133706,0.11792046,2.8637066
0.49402538,-32.0,115.25,2022-07-23,0.0008476178,0.022567447,0.12119644,2.8704646
0.49402538,-32.0,115.25,2022-07-24,0.0008577526,0.027271902,0.12177074,2.8713348
0.49402538,-32.0,115.25,2022-07-25,0.0008649497,0.03500254,0.122210085,2.8726268
0.49402538,-32.0,115.25,2022-07-26,0.000892819,0.045603994,0.12341538,2.8718984
0.49402538,-32.0,115.25,2022-07-27,0.00083593384,0.03529405,0.12125565,2.8504026
0.49402538,-32.0,115.25,2022-07-28,0.0007273637,0.018973753,0.12073291,2.8293884
0.49402538,-32.0,115.25,2022-07-29,0.00067275495,0.018141719,0.1233333,2.8232532
0.49402538,-32.0,115.25,2022-07-30,0.00065627834,0.01952059,0.12477001,2.8207502
0.49402538,-32.0,115.25,2022-07-31,0.0006438381,0.018411634,0.12539138,2.8166223
0.49402538,-32.0,115.25,2022-08-01,0.00062096195,0.0322299,0.12881581,2.8120987
0.49402538,-32.0,115.25,2022-08-02,0.0005576595,0.0587901,0.13344336,2.8021247
0.49402538,-32.0,115.25,2022-08-03,0.0005365502,0.096010566,0.13749048,2.8028026
0.49402538,-32.0,115.25,2022-08-04,0.00056164054,0.10736749,0.13718696,2.8066816
0.49402538,-32.0,115.25,2022-08-05,0.0006023947,0.088302426,0.13370183,2.8120844
0.49402538,-32.0,115.25,2022-08-06,0.00066167215,0.07036019,0.12984824,2.8225615
0.49402538,-32.0,115.25,2022-08-07,0.0006835457,0.048937805,0.12562703,2.8208954
0.49402538,-32.0,115.25,2022-08-08,0.00067736086,0.034940705,0.12542127,2.8059142
0.49402538,-32.0,115.25,2022-08-09,0.0005939056,0.03705149,0.13045114,2.7653108
0.49402538,-32.0,115.25,2022-08-10,0.00049158133,0.04121539,0.13500935,2.72267
0.49402538,-32.0,115.25,2022-08-11,0.00044099696,0.03696682,0.13577086,2.7030773
0.49402538,-32.0,115.25,2022-08-12,0.0004559466,0.04894166,0.13669705,2.710068
0.49402538,-32.0,115.25,2022-08-13,0.00045860247,0.0678837,0.13997865,2.7144675
0.49402538,-32.0,115.25,2022-08-14,0.0004339786,0.06097337,0.13853991,2.7104433
0.49402538,-32.0,115.25,2022-08-15,0.0004341002,0.043474376,0.13374034,2.718425
0.49402538,-32.0,115.25,2022-08-16,0.00048701352,0.046382964,0.13250402,2.7443743
0.49402538,-32.0,115.25,2022-08-17,0.0005353622,0.055206943,0.132762,2.758324
0.49402538,-32.0,115.25,2022-08-18,0.0005392638,0.058392987,0.13333026,2.7488008
0.49402538,-32.0,115.25,2022-08-19,0.00054588856,0.057525303,0.13415805,2.7430212
0.49402538,-32.0,115.25,2022-08-20,0.0005929601,0.047446437,0.13342115,2.7558777
0.49402538,-32.0,115.25,2022-08-21,0.0007176374,0.04110024,0.13284695,2.7902362
0.49402538,-32.0,115.25,2022-08-22,0.00077844295,0.052488282,0.13381344,2.7880898
