depth,latitude,longitude,time,fe,no3,po4,si
0.49402538,-32.5,115.5,2021-12-14,0.003764146,0.0037550412,0.12029771,2.5651348
0.49402538,-32.5,115.5,2021-12-15,0.0037403007,0.0034240133,0.12063047,2.5546088
0.49402538,-32.5,115.5,2021-12-16,0.003716223,0.0037332692,0.12091061,2.5477586
0.49402538,-32.5,115.5,2021-12-17,0.003742986,0.0038403468,0.12086345,2.5465214
0.49402538,-32.5,115.5,2021-12-18,0.003768496,0.0040538353,0.120662436,2.5497046
0.49402538,-32.5,115.5,2021-12-19,0.003775877,0.0048654918,0.12054832,2.5514195
0.49402538,-32.5,115.5,2021-12-20,0.0037730266,0.0041872077,0.12065571,2.5467215
0.49402538,-32.5,115.5,2021-12-21,0.0037694017,0.003823983,0.12089884,2.5403872
0.49402538,-32.5,115.5,2021-12-22,0.0037754597,0.004068939,0.121112235,2.5353003
0.49402538,-32.5,115.5,2021-12-23,0.0037792476,0.0043939245,0.12127595,2.5313969
0.49402538,-32.5,115.5,2021-12-24,0.0037748604,0.004494776,0.121414445,2.5279999
0.49402538,-32.5,115.5,2021-12-25,0.0037995165,0.0061612925,0.12163154,2.5257537
0.49402538,-32.5,115.5,2021-12-26,0.0039172894,0.00988409,0.121590205,2.526442
0.49402538,-32.5,115.5,2021-12-27,0.0041299746,0.012522867,0.12082512,2.5311742
0.49402538,-32.5,115.5,2021-12-28,0.004301942,0.0123939635,0.11989609,2.536154
0.49402538,-32.5,115.5,2021-12-29,0.0042617554,0.008649146,0.119540535,2.5356972
0.49402538,-32.5,115.5,2021-12-30,0.004143289,0.0050066723,0.119875416,2.5281553
0.49402538,-32.5,115.5,2021-12-31,0.004044533,0.0035860494,0.120684974,2.5200815
0.49402538,-32.5,115.5,2022-01-01,0.003969846,0.003284719,0.12138217,2.5147786
0.49402538,-32.5,115.5,2022-01-02,0.003955632,0.0037955772,0.121724226,2.5106986
0.49402538,-32.5,115.5,2022-01-03,0.0039650975,0.004111854,0.12180324,2.5082397
0.49402538,-32.5,115.5,2022-01-04,0.0039838296,0.004630282,0.12176625,2.507366
0.49402538,-32.5,115.5,2022-01-05,0.0039939154,0.0056342874,0.12177645,2.5064857
0.49402538,-32.5,115.5,2022-01-06,0.003999882,0.0050016176,0.12177764,2.5039752
0.49402538,-32.5,115.5,2022-01-07,0.0040006423,0.0045094923,0.12183544,2.5015395
0.49402538,-32.5,115.5,2022-01-08,0.0039241128,0.0031861833,0.12214787,2.4991848
0.49402538,-32.5,115.5,2022-01-09,0.003849781,0.0030106844,0.122419365,2.4967082
0.49402538,-32.5,115.5,2022-01-10,0.0037926247,0.003878488,0.12267167,2.4949217
0.49402538,-32.5,115.5,2022-01-11,0.0037753307,0.0054293144,0.12290263,2.494326
0.49402538,-32.5,115.5,2022-01-12,0.0037390946,0.005079638,0.12309362,2.492686
0.49402538,-32.5,115.5,2022-01-13,0.0036871103,0.0038427818,0.1233844,2.4898763
0.49402538,-32.5,115.5,2022-01-14,0.0036273699,0.0037701891,0.12396529,2.486626
0.49402538,-32.5,115.5,2022-01-15,0.003546506,0.0035844427,0.124771036,2.4828167
0.49402538,-32.5,115.5,2022-01-16,0.0034463487,0.0033349986,0.12572137,2.4783208
0.49402538,-32.5,115.5,2022-01-17,0.0033624908,0.0043934877,0.12656914,2.4753098
0.49402538,-32.5,115.5,2022-01-18,0.003381108,0.007811269,0.12686725,2.477026
0.49402538,-32.5,115.5,2022-01-19,0.003474364,0.010012364,0.12648492,2.481643
0.49402538,-32.5,115.5,2022-01-20,0.003591818,0.009885946,0.12569912,2.485767
0.49402538,-32.5,115.5,2022-01-21,0.00370521,0.009630022,0.124890715,2.4906662
0.49402538,-32.5,115.5,2022-01-22,0.00377027,0.0088374,0.12427206,2.4950075
0.49402538,-32.5,115.5,2022-01-23,0.0036828858,0.0055246726,0.12444392,2.4899998
0.49402538,-32.5,115.5,2022-01-24,0.0036290612,0.0035092104,0.1253356,2.4794405
0.49402538,-32.5,115.5,2022-01-25,0.0036450517,0.0036321029,0.12608363,2.4725075
0.49402538,-32.5,115.5,2022-01-26,0.003637512,0.0036257769,0.1266431,2.4677258
0.49402538,-32.5,115.5,2022-01-27,0.0036293895,0.0035808107,0.12706834,2.4645088
0.49402538,-32.5,115.5,2022-01-28,0.0036398533,0.00398032,0.12742175,2.4618483
0.49402538,-32.5,115.5,2022-01-29,0.0036862355,0.0050935317,0.12759267,2.4603992
0.49402538,-32.5,115.5,2022-01-30,0.0037142897,0.0037567932,0.12756443,2.4586625
0.49402538,-32.5,115.5,2022-01-31,0.0037313732,0.0033323418,0.12762731,2.4580228
0.49402538,-32.5,115.5,2022-02-01,0.0037420753,0.0034483331,0.12776744,2.4572203
0.49402538,-32.5,115.5,2022-02-02,0.003756988,0.0044832164,0.12783815,2.4573386
0.49402538,-32.5,115.5,2022-02-03,0.0038328466,0.00805459,0.12767401,2.4613879
0.49402538,-32.5,115.5,2022-02-04,0.0039122207,0.00992444,0.12722732,2.465963
0.49402538,-32.5,115.5,2022-02-05,0.0039190236,0.009003702,0.12688111,2.4673586
0.49402538,-32.5,115.5,2022-02-06,0.0038016872,0.0039513125,0.1272582,2.459863
0.49402538,-32.5,115.5,2022-02-07,0.0038485036,0.0033451312,0.12758224,2.4566276
0.49402538,-32.5,115.5,2022-02-08,0.0039439406,0.004726792,0.12768392,2.4544573
0.49402538,-32.5,115.5,2022-02-09,0.003988518,0.004046486,0.1277334,2.4513175
0.49402538,-32.5,115.5,2022-02-10,0.004035525,0.0051840413,0.12777042,2.4497545
0.49402538,-32.5,115.5,2022-02-11,0.0040986943,0.0060011526,0.12760505,2.4504101
0.49402538,-32.5,115.5,2022-02-12,0.004079845,0.003782944,0.12751195,2.4507978
0.49402538,-32.5,115.5,2022-02-13,0.004080912,0.0045111408,0.12744072,2.4531457
0.49402538,-32.5,115.5,2022-02-14,0.00413353,0.006955125,0.12708196,2.4596756
0.49402538,-32.5,115.5,2022-02-15,0.0041861725,0.007924848,0.12651391,2.4689596
0.49402538,-32.5,115.5,2022-02-16,0.0041228416,0.0060029654,0.1263875,2.4723003
0.49402538,-32.5,115.5,2022-02-17,0.0041540274,0.0055606146,0.12640294,2.4709325
0.49402538,-32.5,115.5,2022-02-18,0.0042308597,0.006253328,0.12626962,2.4706295
0.49402538,-32.5,115.5,2022-02-19,0.0042437683,0.005156348,0.12618805,2.4706268
0.49402538,-32.5,115.5,2022-02-20,0.0042080064,0.004029468,0.12632376,2.4704168
0.49402538,-32.5,115.5,2022-02-21,0.004249562,0.0039550243,0.12647422,2.4671726
0.49402538,-32.5,115.5,2022-02-22,0.0043289647,0.002991336,0.12669156,2.46081
0.49402538,-32.5,115.5,2022-02-23,0.004432544,0.0028571677,0.1268015,2.453389
0.49402538,-32.5,115.5,2022-02-24,0.0044814027,0.00320941,0.12689218,2.4466114
0.49402538,-32.5,115.5,2022-02-25,0.0045111547,0.0033805654,0.12691033,2.4416537
0.49402538,-32.5,115.5,2022-02-26,0.004550374,0.0028881335,0.12687273,2.4378102
0.49402538,-32.5,115.5,2022-02-27,0.004577783,0.0033834444,0.12687121,2.4340732
0.49402538,-32.5,115.5,2022-02-28,0.004569244,0.004015321,0.12686612,2.4313467
0.49402538,-32.5,115.5,2022-03-01,0.0045638178,0.003125402,0.12679455,2.4290304
0.49402538,-32.5,115.5,2022-03-02,0.0045860056,0.0029575787,0.1267536,2.4269292
0.49402538,-32.5,115.5,2022-03-03,0.0045690895,0.003136483,0.12674439,2.425878
0.49402538,-32.5,115.5,2022-03-04,0.0045081493,0.003455973,0.12676564,2.426215
0.49402538,-32.5,115.5,2022-03-05,0.0044530216,0.00409112,0.12675111,2.4269614
0.49402538,-32.5,115.5,2022-03-06,0.004433544,0.004471779,0.12664154,2.427986
0.49402538,-32.5,115.5,2022-03-07,0.0044548893,0.0042528403,0.1264643,2.4291112
0.49402538,-32.5,115.5,2022-03-08,0.0044724783,0.0047258907,0.12629674,2.4304535
0.49402538,-32.5,115.5,2022-03-09,0.0045106118,0.005473973,0.12611102,2.4314063
0.49402538,-32.5,115.5,2022-03-10,0.0045819716,0.006181024,0.1258736,2.4327316
0.49402538,-32.5,115.5,2022-03-11,0.0046084262,0.007062664,0.12544797,2.4381502
0.49402538,-32.5,115.5,2022-03-12,0.004562942,0.0067559667,0.12480882,2.4490597
0.49402538,-32.5,115.5,2022-03-13,0.004534616,0.007994209,0.12412319,2.4632728
0.49402538,-32.5,115.5,2022-03-14,0.0044703977,0.005920314,0.12358489,2.469867
0.49402538,-32.5,115.5,2022-03-15,0.00436791,0.0038861393,0.12353806,2.4671898
0.49402538,-32.5,115.5,2022-03-16,0.0043591373,0.0035124063,0.12365973,2.4613488
0.49402538,-32.5,115.5,2022-03-17,0.0044230702,0.0040461714,0.123664714,2.4557526
0.49402538,-32.5,115.5,2022-03-18,0.004486767,0.003953365,0.123797774,2.4496155
0.49402538,-32.5,115.5,2022-03-19,0.004470847,0.0031745012,0.12419046,2.4474297
0.49402538,-32.5,115.5,2022-03-20,0.0044737393,0.0032032644,0.124283664,2.4463613
0.49402538,-32.5,115.5,2022-03-21,0.0044925995,0.002999371,0.124294795,2.445243
0.49402538,-32.5,115.5,2022-03-22,0.004487779,0.0029020132,0.124298126,2.4458022
0.49402538,-32.5,115.5,2022-03-23,0.004475731,0.0029963632,0.12428702,2.4470599
0.49402538,-32.5,115.5,2022-03-24,0.0044735256,0.0036808052,0.12418686,2.4488056
0.49402538,-32.5,115.5,2022-03-25,0.004537228,0.006104813,0.123853005,2.4520438
0.49402538,-32.5,115.5,2022-03-26,0.0045408183,0.005783147,0.12335627,2.457823
0.49402538,-32.5,115.5,2022-03-27,0.0042972043,0.0035207316,0.12323209,2.466806
0.49402538,-32.5,115.5,2022-03-28,0.0042761676,0.004033186,0.12299611,2.4705386
0.49402538,-32.5,115.5,2022-03-29,0.004323576,0.004522427,0.12275865,2.4720387
0.49402538,-32.5,115.5,2022-03-30,0.0043448876,0.00478856,0.1223217,2.478884
0.49402538,-32.5,115.5,2022-03-31,0.0043416843,0.0052609895,0.121624246,2.49047
0.49402538,-32.5,115.5,2022-04-01,0.004284586,0.0055503757,0.120808385,2.5089786
0.49402538,-32.5,115.5,2022-04-02,0.0041954396,0.0062631234,0.11988749,2.5328307
0.49402538,-32.5,115.5,2022-04-03,0.004004741,0.004506444,0.11939963,2.5490448
0.49402538,-32.5,115.5,2022-04-04,0.00400114,0.003302845,0.11966469,2.544902
0.49402538,-32.5,115.5,2022-04-05,0.004175283,0.0035474268,0.119800456,2.533713
0.49402538,-32.5,115.5,2022-04-06,0.0043133893,0.0040011676,0.11981448,2.5259154
0.49402538,-32.5,115.5,2022-04-07,0.00442128,0.0046661166,0.119675465,2.5228958
0.49402538,-32.5,115.5,2022-04-08,0.0044445223,0.0037491133,0.119508706,2.5239508
0.49402538,-32.5,115.5,2022-04-09,0.0044232206,0.003715249,0.11932815,2.5281172
0.49402538,-32.5,115.5,2022-04-10,0.004418317,0.0039593214,0.119142205,2.5305011
0.49402538,-32.5,115.5,2022-04-11,0.0044337935,0.004332721,0.11890394,2.5336046
0.49402538,-32.5,115.5,2022-04-12,0.0044622454,0.003866616,0.1187653,2.534115
0.49402538,-32.5,115.5,2022-04-13,0.004573964,0.003755428,0.118811406,2.527921
0.49402538,-32.5,115.5,2022-04-14,0.004669096,0.0042568464,0.11877651,2.5238028
0.49402538,-32.5,115.5,2022-04-15,0.004704163,0.0047171446,0.11859421,2.524289
0.49402538,-32.5,115.5,2022-04-16,0.004736444,0.0038053303,0.11856718,2.5234222
0.49402538,-32.5,115.5,2022-04-17,0.004789602,0.0039076502,0.11860621,2.5224726
0.49402538,-32.5,115.5,2022-04-18,0.0048397826,0.0046513244,0.118544795,2.5233421
0.49402538,-32.5,115.5,2022-04-19,0.004868383,0.004936813,0.11844089,2.5249026
0.49402538,-32.5,115.5,2022-04-20,0.004877969,0.004630645,0.11831702,2.526862
0.49402538,-32.5,115.5,2022-04-21,0.0048478474,0.004870584,0.11797988,2.5335932
0.49402538,-32.5,115.5,2022-04-22,0.0047417395,0.0054008216,0.11722609,2.5498583
0.49402538,-32.5,115.5,2022-04-23,0.0045311083,0.005694178,0.11609675,2.5768905
0.49402538,-32.5,115.5,2022-04-24,0.0042560385,0.0063019204,0.114899375,2.6086557
0.49402538,-32.5,115.5,2022-04-25,0.003973373,0.0061021596,0.11384485,2.637466
0.49402538,-32.5,115.5,2022-04-26,0.0038294464,0.0069356137,0.11303018,2.6575649
0.49402538,-32.5,115.5,2022-04-27,0.0037607201,0.0067663314,0.11258358,2.6686351
0.49402538,-32.5,115.5,2022-04-28,0.0037880794,0.0066161496,0.11253944,2.669932
0.49402538,-32.5,115.5,2022-04-29,0.003971588,0.0072707287,0.11282379,2.6598353
0.49402538,-32.5,115.5,2022-04-30,0.0041957037,0.0075967293,0.113262236,2.6451652
0.49402538,-32.5,115.5,2022-05-01,0.004364203,0.0077134278,0.11364725,2.6325665
0.49402538,-32.5,115.5,2022-05-02,0.0044608754,0.0082450565,0.113845706,2.6260045
0.49402538,-32.5,115.5,2022-05-03,0.004528699,0.007216743,0.11405958,2.619313
0.49402538,-32.5,115.5,2022-05-04,0.0045714993,0.0077683213,0.11434308,2.6160398
0.49402538,-32.5,115.5,2022-05-05,0.004551885,0.007833129,0.114382796,2.6212816
0.49402538,-32.5,115.5,2022-05-06,0.0045148158,0.008230893,0.11407474,2.6329017
0.49402538,-32.5,115.5,2022-05-07,0.0043685227,0.009243765,0.113343,2.6532423
0.49402538,-32.5,115.5,2022-05-08,0.004084478,0.011960465,0.11272936,2.6781056
0.49402538,-32.5,115.5,2022-05-09,0.003925381,0.0135025345,0.11249566,2.691862
0.49402538,-32.5,115.5,2022-05-10,0.0040356875,0.011043806,0.112441026,2.686544
0.49402538,-32.5,115.5,2022-05-11,0.0041257576,0.011568518,0.11228296,2.6870875
0.49402538,-32.5,115.5,2022-05-12,0.0039841887,0.010801197,0.11226026,2.696708
0.49402538,-32.5,115.5,2022-05-13,0.004112896,0.00998993,0.11267729,2.6825013
0.49402538,-32.5,115.5,2022-05-14,0.0043925038,0.009546972,0.113166474,2.659387
0.49402538,-32.5,115.5,2022-05-15,0.0045572016,0.011206182,0.1132975,2.652861
0.49402538,-32.5,115.5,2022-05-16,0.0043962486,0.010947193,0.11269771,2.6740983
0.49402538,-32.5,115.5,2022-05-17,0.003956464,0.011447379,0.1119638,2.7158308
0.49402538,-32.5,115.5,2022-05-18,0.0033244758,0.014250187,0.11164713,2.753405
0.49402538,-32.5,115.5,2022-05-19,0.0029908228,0.019667128,0.111644045,2.7698996
0.49402538,-32.5,115.5,2022-05-20,0.0031873917,0.02614278,0.11169663,2.77626
0.49402538,-32.5,115.5,2022-05-21,0.0033563164,0.025224421,0.11141199,2.7816527
0.49402538,-32.5,115.5,2022-05-22,0.0031601423,0.016062733,0.11118349,2.7817094
0.49402538,-32.5,115.5,2022-05-23,0.0031065624,0.016467417,0.111171246,2.7848525
0.49402538,-32.5,115.5,2022-05-24,0.003180041,0.01928837,0.110903196,2.7918363
0.49402538,-32.5,115.5,2022-05-25,0.0032677052,0.023847798,0.11071173,2.8024807
0.49402538,-32.5,115.5,2022-05-26,0.0033847147,0.023842677,0.110452734,2.808831
0.49402538,-32.5,115.5,2022-05-27,0.0034761687,0.024698608,0.11020246,2.8173482
0.49402538,-32.5,115.5,2022-05-28,0.0034920485,0.023112899,0.110073686,2.823752
0.49402538,-32.5,115.5,2022-05-29,0.0035795579,0.022993984,0.11034165,2.8209345
0.49402538,-32.5,115.5,2022-05-30,0.0036902498,0.027001107,0.11087416,2.8148012
0.49402538,-32.5,115.5,2022-05-31,0.0037675283,0.029213507,0.11114137,2.8139737
0.49402538,-32.5,115.5,2022-06-01,0.0038570156,0.03392556,0.11127903,2.8220465
0.49402538,-32.5,115.5,2022-06-02,0.0038831152,0.032486018,0.11122933,2.830114
0.49402538,-32.5,115.5,2022-06-03,0.003830643,0.035607867,0.11123421,2.8483963
0.49402538,-32.5,115.5,2022-06-04,0.0037214705,0.04162135,0.11155474,2.8690934
0.49402538,-32.5,115.5,2022-06-05,0.0036753707,0.04189603,0.111923285,2.8796422
0.49402538,-32.5,115.5,2022-06-06,0.003663955,0.040033992,0.11198809,2.8925133
0.49402538,-32.5,115.5,2022-06-07,0.0036291706,0.038593937,0.112052456,2.910315
0.49402538,-32.5,115.5,2022-06-08,0.0036182087,0.04003695,0.112557136,2.932768
0.49402538,-32.5,115.5,2022-06-09,0.003619348,0.045574453,0.11378996,2.957419
0.49402538,-32.5,115.5,2022-06-10,0.0035708544,0.052142933,0.1151657,2.9688754
0.49402538,-32.5,115.5,2022-06-11,0.0034472544,0.058119472,0.115029424,2.9607613
0.49402538,-32.5,115.5,2022-06-12,0.0033684275,0.055331048,0.11462489,2.957337
0.49402538,-32.5,115.5,2022-06-13,0.0034141818,0.058756016,0.114518344,2.9638972
0.49402538,-32.5,115.5,2022-06-14,0.0035014604,0.06326736,0.11419858,2.9675272
0.49402538,-32.5,115.5,2022-06-15,0.0035063627,0.06577326,0.11364973,2.963503
0.49402538,-32.5,115.5,2022-06-16,0.0033839382,0.064222984,0.11293336,2.9646199
0.49402538,-32.5,115.5,2022-06-17,0.0032805786,0.058330283,0.11276797,2.968681
0.49402538,-32.5,115.5,2022-06-18,0.0032037413,0.059449974,0.11263979,2.9789214
0.49402538,-32.5,115.5,2022-06-19,0.003208457,0.06519647,0.112830624,2.9943044
0.49402538,-32.5,115.5,2022-06-20,0.0032760254,0.07699175,0.11326009,3.0134993
0.49402538,-32.5,115.5,2022-06-21,0.0033141607,0.08044391,0.113357924,3.022921
0.49402538,-32.5,115.5,2022-06-22,0.0032298232,0.08688865,0.113307714,3.0403788
0.49402538,-32.5,115.5,2022-06-23,0.003099314,0.099418946,0.11418281,3.062086
0.49402538,-32.5,115.5,2022-06-24,0.002997689,0.10565106,0.11428967,3.0787592
0.49402538,-32.5,115.5,2022-06-25,0.002944754,0.10205989,0.11386709,3.0923312
0.49402538,-32.5,115.5,2022-06-26,0.0029669483,0.08956758,0.114259996,3.0932221
0.49402538,-32.5,115.5,2022-06-27,0.0030204703,0.088602595,0.11476439,3.101835
0.49402538,-32.5,115.5,2022-06-28,0.0030562042,0.094333276,0.115252756,3.1189091
0.49402538,-32.5,115.5,2022-06-29,0.0030649712,0.09977745,0.11553764,3.1366944
0.49402538,-32.5,115.5,2022-06-30,0.003082265,0.10324603,0.11577781,3.1476147
0.49402538,-32.5,115.5,2022-07-01,0.003055168,0.106889434,0.116053306,3.161337
0.49402538,-32.5,115.5,2022-07-02,0.003024939,0.11035779,0.11615086,3.177712
0.49402538,-32.5,115.5,2022-07-03,0.0030890976,0.10770092,0.116282254,3.1876678
0.49402538,-32.5,115.5,2022-07-04,0.0031022988,0.10307944,0.116238475,3.1947172
0.49402538,-32.5,115.5,2022-07-05,0.003017331,0.11608487,0.11792156,3.2119248
0.49402538,-32.5,115.5,2022-07-06,0.0028823554,0.13396488,0.11880911,3.229555
0.49402538,-32.5,115.5,2022-07-07,0.0027822678,0.1415774,0.11870413,3.2395403
0.49402538,-32.5,115.5,2022-07-08,0.002686739,0.13299386,0.117888495,3.2290905
0.49402538,-32.5,115.5,2022-07-09,0.0025639434,0.13069828,0.11786085,3.219522
0.49402538,-32.5,115.5,2022-07-10,0.002508184,0.14768933,0.118558966,3.230804
0.49402538,-32.5,115.5,2022-07-11,0.0025329087,0.17095856,0.11840563,3.2599962
0.49402538,-32.5,115.5,2022-07-12,0.0026231236,0.18486504,0.11811401,3.2844963
0.49402538,-32.5,115.5,2022-07-13,0.002702585,0.17998226,0.11726583,3.2907274
0.49402538,-32.5,115.5,2022-07-14,0.002690046,0.15766084,0.11738217,3.2797005
0.49402538,-32.5,115.5,2022-07-15,0.0026757973,0.16770776,0.11868227,3.2968864
0.49402538,-32.5,115.5,2022-07-16,0.002717883,0.18570392,0.119765125,3.318802
0.49402538,-32.5,115.5,2022-07-17,0.0027070504,0.17758892,0.12176771,3.3184876
0.49402538,-32.5,115.5,2022-07-18,0.0027091182,0.19389749,0.12316585,3.3313386
0.49402538,-32.5,115.5,2022-07-19,0.0027123522,0.19728412,0.122292,3.3402314
0.49402538,-32.5,115.5,2022-07-20,0.0027083391,0.1837655,0.12206969,3.3340893
0.49402538,-32.5,115.5,2022-07-21,0.002663556,0.17803055,0.12217002,3.3312125
0.49402538,-32.5,115.5,2022-07-22,0.0026165473,0.18150489,0.12238282,3.3375807
0.49402538,-32.5,115.5,2022-07-23,0.0026507047,0.18954319,0.12377352,3.3495152
0.49402538,-32.5,115.5,2022-07-24,0.0027470312,0.2116787,0.1250009,3.3689315
0.49402538,-32.5,115.5,2022-07-25,0.0028218906,0.2078902,0.12517715,3.3595495
0.49402538,-32.5,115.5,2022-07-26,0.0028785788,0.2081856,0.12596042,3.3390749
0.49402538,-32.5,115.5,2022-07-27,0.0027808284,0.2109478,0.12604158,3.3290184
0.49402538,-32.5,115.5,2022-07-28,0.0026604421,0.1850107,0.12504306,3.3125606
0.49402538,-32.5,115.5,2022-07-29,0.002650345,0.17025246,0.12536952,3.319854
0.49402538,-32.5,115.5,2022-07-30,0.0027022122,0.1699498,0.1250597,3.3265374
0.49402538,-32.5,115.5,2022-07-31,0.0027703121,0.17101175,0.12555262,3.333518
0.49402538,-32.5,115.5,2022-08-01,0.0027877206,0.16411228,0.12658036,3.3268716
0.49402538,-32.5,115.5,2022-08-02,0.002728467,0.15995377,0.12750399,3.313827
0.49402538,-32.5,115.5,2022-08-03,0.0027141836,0.16303827,0.12774834,3.312441
0.49402538,-32.5,115.5,2022-08-04,0.0027857292,0.16495705,0.12728421,3.3247337
0.49402538,-32.5,115.5,2022-08-05,0.0029332964,0.18452993,0.12781629,3.342303
0.49402538,-32.5,115.5,2022-08-06,0.0030073423,0.18275207,0.12845872,3.3302627
0.49402538,-32.5,115.5,2022-08-07,0.0028283445,0.18500572,0.12943706,3.3150842
0.49402538,-32.5,115.5,2022-08-08,0.0025803975,0.1801682,0.13096951,3.3087683
0.49402538,-32.5,115.5,2022-08-09,0.0025247913,0.18532835,0.13227871,3.321854
0.49402538,-32.5,115.5,2022-08-10,0.0026011118,0.20234784,0.13250272,3.3425372
0.49402538,-32.5,115.5,2022-08-11,0.0026990264,0.21952179,0.13239771,3.359727
0.49402538,-32.5,115.5,2022-08-12,0.0027373205,0.18517423,0.13147636,3.3501253
0.49402538,-32.5,115.5,2022-08-13,0.0026852153,0.17609777,0.1326908,3.3471167
0.49402538,-32.5,115.5,2022-08-14,0.0025659644,0.19692273,0.13459787,3.353458
0.49402538,-32.5,115.5,2022-08-15,0.0024962795,0.18773648,0.1342355,3.3388362
0.49402538,-32.5,115.5,2022-08-16,0.002442636,0.16659288,0.13530816,3.3384295
0.49402538,-32.5,115.5,2022-08-17,0.0023698737,0.17034043,0.13675305,3.338651
0.49402538,-32.5,115.5,2022-08-18,0.0023476325,0.18865198,0.1376093,3.3463504
0.49402538,-32.5,115.5,2022-08-19,0.002424174,0.21150568,0.13845825,3.3682113
0.49402538,-32.5,115.5,2022-08-20,0.0025789263,0.24060662,0.13896742,3.387415
0.49402538,-32.5,115.5,2022-08-21,0.0026226032,0.19535765,0.13763763,3.361909
0.49402538,-32.5,115.5,2022-08-22,0.0026528593,0.16947682,0.13675813,3.3448372
0.49402538,-32.5,115.5,2022-08-23,0.0026682892,0.16160959,0.13579623,3.3253896
0.49402538,-32.5,115.5,2022-08-24,0.0025280318,0.15204929,0.13520356,3.277598
0.49402538,-32.5,115.5,2022-08-25,0.002283159,0.15186009,0.13481356,3.216103
