time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-31.94,115.68,21.007
2002-06-02 09:00:00,-31.94,115.68,21.172
2002-06-03 09:00:00,-31.94,115.68,21.07
2002-06-04 09:00:00,-31.94,115.68,21.053
2002-06-05 09:00:00,-31.94,115.68,20.9
2002-06-06 09:00:00,-31.94,115.68,20.262
2002-06-07 09:00:00,-31.94,115.68,19.899
2002-06-08 09:00:00,-31.94,115.68,19.799
2002-06-09 09:00:00,-31.94,115.68,19.914
2002-06-10 09:00:00,-31.94,115.68,19.989
2002-06-11 09:00:00,-31.94,115.68,20.023
2002-06-12 09:00:00,-31.94,115.68,20.121
2002-06-13 09:00:00,-31.94,115.68,19.8
2002-06-14 09:00:00,-31.94,115.68,19.382
2002-06-15 09:00:00,-31.94,115.68,19.37
2002-06-16 09:00:00,-31.94,115.68,19.576
2002-06-17 09:00:00,-31.94,115.68,19.488
2002-06-18 09:00:00,-31.94,115.68,19.373
2002-06-19 09:00:00,-31.94,115.68,19.307
2002-06-20 09:00:00,-31.94,115.68,19.121
2002-06-21 09:00:00,-31.94,115.68,19.319
2002-06-22 09:00:00,-31.94,115.68,19.547
2002-06-23 09:00:00,-31.94,115.68,19.454
2002-06-24 09:00:00,-31.94,115.68,19.295
2002-06-25 09:00:00,-31.94,115.68,19.607
2002-06-26 09:00:00,-31.94,115.68,19.122
2002-06-27 09:00:00,-31.94,115.68,19.06
2002-06-28 09:00:00,-31.94,115.68,19.193
2002-06-29 09:00:00,-31.94,115.68,19.188
2002-06-30 09:00:00,-31.94,115.68,19.692
2002-07-01 09:00:00,-31.94,115.68,19.532
2002-07-02 09:00:00,-31.94,115.68,19.596
2002-07-03 09:00:00,-31.94,115.68,19.346
2002-07-04 09:00:00,-31.94,115.68,18.905
2002-07-05 09:00:00,-31.94,115.68,18.715
2002-07-06 09:00:00,-31.94,115.68,18.86
2002-07-07 09:00:00,-31.94,115.68,18.66
2002-07-08 09:00:00,-31.94,115.68,18.234
2002-07-09 09:00:00,-31.94,115.68,18.268
2002-07-10 09:00:00,-31.94,115.68,18.136
2002-07-11 09:00:00,-31.94,115.68,18.014
2002-07-12 09:00:00,-31.94,115.68,17.634
2002-07-13 09:00:00,-31.94,115.68,17.993
2002-07-14 09:00:00,-31.94,115.68,17.963
2002-07-15 09:00:00,-31.94,115.68,17.942
2002-07-16 09:00:00,-31.94,115.68,18.027
2002-07-17 09:00:00,-31.94,115.68,17.965
2002-07-18 09:00:00,-31.94,115.68,18.151
2002-07-19 09:00:00,-31.94,115.68,20.669
2002-07-20 09:00:00,-31.94,115.68,20.654
2002-07-21 09:00:00,-31.94,115.68,20.613
2002-07-22 09:00:00,-31.94,115.68,20.474
2002-07-23 09:00:00,-31.94,115.68,20.401
2002-07-24 09:00:00,-31.94,115.68,20.437
2002-07-25 09:00:00,-31.94,115.68,20.743
2002-07-26 09:00:00,-31.94,115.68,20.372
2002-07-27 09:00:00,-31.94,115.68,19.055
2002-07-28 09:00:00,-31.94,115.68,18.796
2002-07-29 09:00:00,-31.94,115.68,19.062
2002-07-30 09:00:00,-31.94,115.68,19.384
2002-07-31 09:00:00,-31.94,115.68,19.859
2002-08-01 09:00:00,-31.94,115.68,20.001
2002-08-02 09:00:00,-31.94,115.68,20.181
2002-08-03 09:00:00,-31.94,115.68,20.03
2002-08-04 09:00:00,-31.94,115.68,19.842
2002-08-05 09:00:00,-31.94,115.68,18.847
2002-08-06 09:00:00,-31.94,115.68,17.961
2002-08-07 09:00:00,-31.94,115.68,18.222
2002-08-08 09:00:00,-31.94,115.68,18.26
2002-08-09 09:00:00,-31.94,115.68,18.249
2002-08-10 09:00:00,-31.94,115.68,17.833
2002-08-11 09:00:00,-31.94,115.68,17.945
2002-08-12 09:00:00,-31.94,115.68,17.835
2002-08-13 09:00:00,-31.94,115.68,17.891
2002-08-14 09:00:00,-31.94,115.68,17.954
2002-08-15 09:00:00,-31.94,115.68,18.096
2002-08-16 09:00:00,-31.94,115.68,18.094
2002-08-17 09:00:00,-31.94,115.68,18.317
2002-08-18 09:00:00,-31.94,115.68,18.389
2002-08-19 09:00:00,-31.94,115.68,18.459
2002-08-20 09:00:00,-31.94,115.68,18.309
2002-08-21 09:00:00,-31.94,115.68,18.023
2002-08-22 09:00:00,-31.94,115.68,17.682
2002-08-23 09:00:00,-31.94,115.68,17.743
2002-08-24 09:00:00,-31.94,115.68,17.96
2002-08-25 09:00:00,-31.94,115.68,17.523
2002-08-26 09:00:00,-31.94,115.68,17.639
2002-08-27 09:00:00,-31.94,115.68,17.603
2002-08-28 09:00:00,-31.94,115.68,17.531
2002-08-29 09:00:00,-31.94,115.68,17.509999999999998
2002-08-30 09:00:00,-31.94,115.68,17.914
2002-08-31 09:00:00,-31.94,115.68,17.954
2002-09-01 09:00:00,-31.94,115.68,17.717
2002-09-02 09:00:00,-31.94,115.68,17.7
2002-09-03 09:00:00,-31.94,115.68,17.982
2002-09-04 09:00:00,-31.94,115.68,18.27
2002-09-05 09:00:00,-31.94,115.68,18.053
2002-09-06 09:00:00,-31.94,115.68,17.877
2002-09-07 09:00:00,-31.94,115.68,18.054
2002-09-08 09:00:00,-31.94,115.68,18.083
2002-09-09 09:00:00,-31.94,115.68,17.602
2002-09-10 09:00:00,-31.94,115.68,17.603
2002-09-11 09:00:00,-31.94,115.68,17.312
2002-09-12 09:00:00,-31.94,115.68,17.523
2002-09-13 09:00:00,-31.94,115.68,18.046
2002-09-14 09:00:00,-31.94,115.68,17.761
2002-09-15 09:00:00,-31.94,115.68,17.171
2002-09-16 09:00:00,-31.94,115.68,18.523
2002-09-17 09:00:00,-31.94,115.68,18.174
2002-09-18 09:00:00,-31.94,115.68,18.5
2002-09-19 09:00:00,-31.94,115.68,18.523
2002-09-20 09:00:00,-31.94,115.68,18.182
2002-09-21 09:00:00,-31.94,115.68,17.434
2002-09-22 09:00:00,-31.94,115.68,17.448
2002-09-23 09:00:00,-31.94,115.68,16.529
2002-09-24 09:00:00,-31.94,115.68,17.045
2002-09-25 09:00:00,-31.94,115.68,17.217
2002-09-26 09:00:00,-31.94,115.68,17.127
2002-09-27 09:00:00,-31.94,115.68,17.37
2002-09-28 09:00:00,-31.94,115.68,17.662
2002-09-29 09:00:00,-31.94,115.68,17.747
2002-09-30 09:00:00,-31.94,115.68,17.975
2002-10-01 09:00:00,-31.94,115.68,17.695
2002-10-02 09:00:00,-31.94,115.68,16.909
2002-10-03 09:00:00,-31.94,115.68,16.686
2002-10-04 09:00:00,-31.94,115.68,16.616999999999997
2002-10-05 09:00:00,-31.94,115.68,16.497
2002-10-06 09:00:00,-31.94,115.68,16.238
2002-10-07 09:00:00,-31.94,115.68,16.164
2002-10-08 09:00:00,-31.94,115.68,16.17
2002-10-09 09:00:00,-31.94,115.68,17.752
2002-10-10 09:00:00,-31.94,115.68,17.409
2002-10-11 09:00:00,-31.94,115.68,17.43
2002-10-12 09:00:00,-31.94,115.68,17.509999999999998
2002-10-13 09:00:00,-31.94,115.68,18.343
2002-10-14 09:00:00,-31.94,115.68,17.61
2002-10-15 09:00:00,-31.94,115.68,17.755
2002-10-16 09:00:00,-31.94,115.68,17.655
2002-10-17 09:00:00,-31.94,115.68,17.523
2002-10-18 09:00:00,-31.94,115.68,17.349
2002-10-19 09:00:00,-31.94,115.68,17.66
2002-10-20 09:00:00,-31.94,115.68,18.529
2002-10-21 09:00:00,-31.94,115.68,18.67
2002-10-22 09:00:00,-31.94,115.68,18.797
2002-10-23 09:00:00,-31.94,115.68,18.851
2002-10-24 09:00:00,-31.94,115.68,19.09
2002-10-25 09:00:00,-31.94,115.68,19.159
2002-10-26 09:00:00,-31.94,115.68,18.98
2002-10-27 09:00:00,-31.94,115.68,18.564
2002-10-28 09:00:00,-31.94,115.68,18.943
2002-10-29 09:00:00,-31.94,115.68,19.248
2002-10-30 09:00:00,-31.94,115.68,19.376
2002-10-31 09:00:00,-31.94,115.68,19.405
2002-11-01 09:00:00,-31.94,115.68,18.995
2002-11-02 09:00:00,-31.94,115.68,19.052
2002-11-03 09:00:00,-31.94,115.68,19.063
2002-11-04 09:00:00,-31.94,115.68,19.05
2002-11-05 09:00:00,-31.94,115.68,18.916
2002-11-06 09:00:00,-31.94,115.68,19.235
2002-11-07 09:00:00,-31.94,115.68,19.345
2002-11-08 09:00:00,-31.94,115.68,19.353
2002-11-09 09:00:00,-31.94,115.68,18.953
2002-11-10 09:00:00,-31.94,115.68,18.944
2002-11-11 09:00:00,-31.94,115.68,18.954
2002-11-12 09:00:00,-31.94,115.68,19.045
2002-11-13 09:00:00,-31.94,115.68,19.08
2002-11-14 09:00:00,-31.94,115.68,19.072
2002-11-15 09:00:00,-31.94,115.68,19.03
2002-11-16 09:00:00,-31.94,115.68,19.3
2002-11-17 09:00:00,-31.94,115.68,19.54
2002-11-18 09:00:00,-31.94,115.68,19.628
2002-11-19 09:00:00,-31.94,115.68,19.304
2002-11-20 09:00:00,-31.94,115.68,19.273
2002-11-21 09:00:00,-31.94,115.68,19.45
2002-11-22 09:00:00,-31.94,115.68,19.475
2002-11-23 09:00:00,-31.94,115.68,19.704
2002-11-24 09:00:00,-31.94,115.68,19.533
2002-11-25 09:00:00,-31.94,115.68,19.579
2002-11-26 09:00:00,-31.94,115.68,19.553
2002-11-27 09:00:00,-31.94,115.68,19.551
2002-11-28 09:00:00,-31.94,115.68,19.681
2002-11-29 09:00:00,-31.94,115.68,19.755
2002-11-30 09:00:00,-31.94,115.68,19.835
2002-12-01 09:00:00,-31.94,115.68,19.846
2002-12-02 09:00:00,-31.94,115.68,19.579
