time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-31.85,115.65,20.621
2002-06-02 09:00:00,-31.85,115.65,20.922
2002-06-03 09:00:00,-31.85,115.65,21.038
2002-06-04 09:00:00,-31.85,115.65,20.983
2002-06-05 09:00:00,-31.85,115.65,20.919
2002-06-06 09:00:00,-31.85,115.65,20.394
2002-06-07 09:00:00,-31.85,115.65,20.216
2002-06-08 09:00:00,-31.85,115.65,20.195
2002-06-09 09:00:00,-31.85,115.65,20.162
2002-06-10 09:00:00,-31.85,115.65,20.166
2002-06-11 09:00:00,-31.85,115.65,20.075
2002-06-12 09:00:00,-31.85,115.65,20.198
2002-06-13 09:00:00,-31.85,115.65,20.112
2002-06-14 09:00:00,-31.85,115.65,19.406
2002-06-15 09:00:00,-31.85,115.65,19.394
2002-06-16 09:00:00,-31.85,115.65,19.929
2002-06-17 09:00:00,-31.85,115.65,20.117
2002-06-18 09:00:00,-31.85,115.65,19.999
2002-06-19 09:00:00,-31.85,115.65,19.743
2002-06-20 09:00:00,-31.85,115.65,19.271
2002-06-21 09:00:00,-31.85,115.65,19.48
2002-06-22 09:00:00,-31.85,115.65,19.647
2002-06-23 09:00:00,-31.85,115.65,19.604
2002-06-24 09:00:00,-31.85,115.65,19.463
2002-06-25 09:00:00,-31.85,115.65,19.737
2002-06-26 09:00:00,-31.85,115.65,19.463
2002-06-27 09:00:00,-31.85,115.65,19.441
2002-06-28 09:00:00,-31.85,115.65,19.497
2002-06-29 09:00:00,-31.85,115.65,19.548
2002-06-30 09:00:00,-31.85,115.65,19.805
2002-07-01 09:00:00,-31.85,115.65,19.638
2002-07-02 09:00:00,-31.85,115.65,19.664
2002-07-03 09:00:00,-31.85,115.65,19.424
2002-07-04 09:00:00,-31.85,115.65,19.027
2002-07-05 09:00:00,-31.85,115.65,18.896
2002-07-06 09:00:00,-31.85,115.65,19.117
2002-07-07 09:00:00,-31.85,115.65,18.8
2002-07-08 09:00:00,-31.85,115.65,18.358
2002-07-09 09:00:00,-31.85,115.65,18.378
2002-07-10 09:00:00,-31.85,115.65,18.392
2002-07-11 09:00:00,-31.85,115.65,18.116
2002-07-12 09:00:00,-31.85,115.65,17.838
2002-07-13 09:00:00,-31.85,115.65,18.191
2002-07-14 09:00:00,-31.85,115.65,18.061
2002-07-15 09:00:00,-31.85,115.65,18.155
2002-07-16 09:00:00,-31.85,115.65,18.494
2002-07-17 09:00:00,-31.85,115.65,18.733
2002-07-18 09:00:00,-31.85,115.65,18.306
2002-07-19 09:00:00,-31.85,115.65,20.728
2002-07-20 09:00:00,-31.85,115.65,20.704
2002-07-21 09:00:00,-31.85,115.65,20.634
2002-07-22 09:00:00,-31.85,115.65,20.509
2002-07-23 09:00:00,-31.85,115.65,20.437
2002-07-24 09:00:00,-31.85,115.65,20.455
2002-07-25 09:00:00,-31.85,115.65,20.765
2002-07-26 09:00:00,-31.85,115.65,20.397
2002-07-27 09:00:00,-31.85,115.65,19.101
2002-07-28 09:00:00,-31.85,115.65,18.806
2002-07-29 09:00:00,-31.85,115.65,18.995
2002-07-30 09:00:00,-31.85,115.65,19.218
2002-07-31 09:00:00,-31.85,115.65,19.778
2002-08-01 09:00:00,-31.85,115.65,19.979
2002-08-02 09:00:00,-31.85,115.65,20.173
2002-08-03 09:00:00,-31.85,115.65,20.007
2002-08-04 09:00:00,-31.85,115.65,19.785
2002-08-05 09:00:00,-31.85,115.65,18.899
2002-08-06 09:00:00,-31.85,115.65,18.146
2002-08-07 09:00:00,-31.85,115.65,18.323
2002-08-08 09:00:00,-31.85,115.65,18.298
2002-08-09 09:00:00,-31.85,115.65,18.219
2002-08-10 09:00:00,-31.85,115.65,17.898
2002-08-11 09:00:00,-31.85,115.65,17.986
2002-08-12 09:00:00,-31.85,115.65,18.033
2002-08-13 09:00:00,-31.85,115.65,17.987000000000002
2002-08-14 09:00:00,-31.85,115.65,17.941
2002-08-15 09:00:00,-31.85,115.65,18.22
2002-08-16 09:00:00,-31.85,115.65,18.15
2002-08-17 09:00:00,-31.85,115.65,18.264
2002-08-18 09:00:00,-31.85,115.65,18.396
2002-08-19 09:00:00,-31.85,115.65,18.45
2002-08-20 09:00:00,-31.85,115.65,18.165
2002-08-21 09:00:00,-31.85,115.65,17.945999999999998
2002-08-22 09:00:00,-31.85,115.65,17.915
2002-08-23 09:00:00,-31.85,115.65,17.887999999999998
2002-08-24 09:00:00,-31.85,115.65,17.921
2002-08-25 09:00:00,-31.85,115.65,17.614
2002-08-26 09:00:00,-31.85,115.65,17.687
2002-08-27 09:00:00,-31.85,115.65,17.612000000000002
2002-08-28 09:00:00,-31.85,115.65,17.541
2002-08-29 09:00:00,-31.85,115.65,17.576
2002-08-30 09:00:00,-31.85,115.65,17.875
2002-08-31 09:00:00,-31.85,115.65,17.956
2002-09-01 09:00:00,-31.85,115.65,17.756999999999998
2002-09-02 09:00:00,-31.85,115.65,17.752
2002-09-03 09:00:00,-31.85,115.65,17.91
2002-09-04 09:00:00,-31.85,115.65,18.171
2002-09-05 09:00:00,-31.85,115.65,17.932
2002-09-06 09:00:00,-31.85,115.65,17.907
2002-09-07 09:00:00,-31.85,115.65,18.119
2002-09-08 09:00:00,-31.85,115.65,18.101
2002-09-09 09:00:00,-31.85,115.65,17.096
2002-09-10 09:00:00,-31.85,115.65,16.924
2002-09-11 09:00:00,-31.85,115.65,17.2
2002-09-12 09:00:00,-31.85,115.65,17.792
2002-09-13 09:00:00,-31.85,115.65,18.04
2002-09-14 09:00:00,-31.85,115.65,17.995
2002-09-15 09:00:00,-31.85,115.65,17.704
2002-09-16 09:00:00,-31.85,115.65,18.682
2002-09-17 09:00:00,-31.85,115.65,18.313
2002-09-18 09:00:00,-31.85,115.65,18.593
2002-09-19 09:00:00,-31.85,115.65,18.612
2002-09-20 09:00:00,-31.85,115.65,18.316
2002-09-21 09:00:00,-31.85,115.65,17.762
2002-09-22 09:00:00,-31.85,115.65,17.681
2002-09-23 09:00:00,-31.85,115.65,16.616999999999997
2002-09-24 09:00:00,-31.85,115.65,17.115000000000002
2002-09-25 09:00:00,-31.85,115.65,17.342
2002-09-26 09:00:00,-31.85,115.65,17.322
2002-09-27 09:00:00,-31.85,115.65,17.445999999999998
2002-09-28 09:00:00,-31.85,115.65,17.908
2002-09-29 09:00:00,-31.85,115.65,18.204
2002-09-30 09:00:00,-31.85,115.65,18.19
2002-10-01 09:00:00,-31.85,115.65,17.726
2002-10-02 09:00:00,-31.85,115.65,17.749
2002-10-03 09:00:00,-31.85,115.65,17.563
2002-10-04 09:00:00,-31.85,115.65,17.112000000000002
2002-10-05 09:00:00,-31.85,115.65,16.539
2002-10-06 09:00:00,-31.85,115.65,16.278
2002-10-07 09:00:00,-31.85,115.65,16.317
2002-10-08 09:00:00,-31.85,115.65,16.455
2002-10-09 09:00:00,-31.85,115.65,17.71
2002-10-10 09:00:00,-31.85,115.65,17.317
2002-10-11 09:00:00,-31.85,115.65,17.369
2002-10-12 09:00:00,-31.85,115.65,17.423000000000002
2002-10-13 09:00:00,-31.85,115.65,18.32
2002-10-14 09:00:00,-31.85,115.65,17.631
2002-10-15 09:00:00,-31.85,115.65,17.831
2002-10-16 09:00:00,-31.85,115.65,17.762
2002-10-17 09:00:00,-31.85,115.65,17.631
2002-10-18 09:00:00,-31.85,115.65,17.586
2002-10-19 09:00:00,-31.85,115.65,18.114
2002-10-20 09:00:00,-31.85,115.65,18.541
2002-10-21 09:00:00,-31.85,115.65,18.557
2002-10-22 09:00:00,-31.85,115.65,18.74
2002-10-23 09:00:00,-31.85,115.65,18.822
2002-10-24 09:00:00,-31.85,115.65,18.883
2002-10-25 09:00:00,-31.85,115.65,18.952
2002-10-26 09:00:00,-31.85,115.65,18.709
2002-10-27 09:00:00,-31.85,115.65,18.517
2002-10-28 09:00:00,-31.85,115.65,18.637
2002-10-29 09:00:00,-31.85,115.65,19.211
2002-10-30 09:00:00,-31.85,115.65,19.032
2002-10-31 09:00:00,-31.85,115.65,19.124
2002-11-01 09:00:00,-31.85,115.65,19.056
2002-11-02 09:00:00,-31.85,115.65,19.158
2002-11-03 09:00:00,-31.85,115.65,19.194
2002-11-04 09:00:00,-31.85,115.65,19.14
2002-11-05 09:00:00,-31.85,115.65,19.05
2002-11-06 09:00:00,-31.85,115.65,19.292
2002-11-07 09:00:00,-31.85,115.65,19.368
2002-11-08 09:00:00,-31.85,115.65,19.282
2002-11-09 09:00:00,-31.85,115.65,19.05
2002-11-10 09:00:00,-31.85,115.65,18.993
2002-11-11 09:00:00,-31.85,115.65,18.982
2002-11-12 09:00:00,-31.85,115.65,19.109
2002-11-13 09:00:00,-31.85,115.65,19.147
2002-11-14 09:00:00,-31.85,115.65,19.124
2002-11-15 09:00:00,-31.85,115.65,19.065
2002-11-16 09:00:00,-31.85,115.65,19.328
2002-11-17 09:00:00,-31.85,115.65,19.577
2002-11-18 09:00:00,-31.85,115.65,19.643
2002-11-19 09:00:00,-31.85,115.65,19.275
2002-11-20 09:00:00,-31.85,115.65,19.236
2002-11-21 09:00:00,-31.85,115.65,19.549
2002-11-22 09:00:00,-31.85,115.65,19.424
2002-11-23 09:00:00,-31.85,115.65,19.527
2002-11-24 09:00:00,-31.85,115.65,19.372
2002-11-25 09:00:00,-31.85,115.65,19.473
2002-11-26 09:00:00,-31.85,115.65,19.526
2002-11-27 09:00:00,-31.85,115.65,19.486
2002-11-28 09:00:00,-31.85,115.65,19.513
2002-11-29 09:00:00,-31.85,115.65,19.597
2002-11-30 09:00:00,-31.85,115.65,19.61
2002-12-01 09:00:00,-31.85,115.65,19.626
2002-12-02 09:00:00,-31.85,115.65,19.3
2002-12-03 09:00:00,-31.85,115.65,19.226
2002-12-04 09:00:00,-31.85,115.65,19.138
2002-12-05 09:00:00,-31.85,115.65,19.067
2002-12-06 09:00:00,-31.85,115.65,19.185
2002-12-07 09:00:00,-31.85,115.65,19.207
2002-12-08 09:00:00,-31.85,115.65,19.448
2002-12-09 09:00:00,-31.85,115.65,19.713
2002-12-10 09:00:00,-31.85,115.65,19.713
2002-12-11 09:00:00,-31.85,115.65,20.291
2002-12-12 09:00:00,-31.85,115.65,20.047
2002-12-13 09:00:00,-31.85,115.65,20.459
2002-12-14 09:00:00,-31.85,115.65,20.661
2002-12-15 09:00:00,-31.85,115.65,21.093
