time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-32.26,115.5,20.702
2002-06-02 09:00:00,-32.26,115.5,21.071
2002-06-03 09:00:00,-32.26,115.5,21.333
2002-06-04 09:00:00,-32.26,115.5,21.358
2002-06-05 09:00:00,-32.26,115.5,20.867
2002-06-06 09:00:00,-32.26,115.5,20.548
2002-06-07 09:00:00,-32.26,115.5,20.637
2002-06-08 09:00:00,-32.26,115.5,20.608
2002-06-09 09:00:00,-32.26,115.5,20.701
2002-06-10 09:00:00,-32.26,115.5,20.788
2002-06-11 09:00:00,-32.26,115.5,20.63
2002-06-12 09:00:00,-32.26,115.5,20.538
2002-06-13 09:00:00,-32.26,115.5,20.033
2002-06-14 09:00:00,-32.26,115.5,19.759
2002-06-15 09:00:00,-32.26,115.5,20.015
2002-06-16 09:00:00,-32.26,115.5,20.16
2002-06-17 09:00:00,-32.26,115.5,20.077
2002-06-18 09:00:00,-32.26,115.5,20.071
2002-06-19 09:00:00,-32.26,115.5,20.229
2002-06-20 09:00:00,-32.26,115.5,20.178
2002-06-21 09:00:00,-32.26,115.5,20.07
2002-06-22 09:00:00,-32.26,115.5,20.072
2002-06-23 09:00:00,-32.26,115.5,19.87
2002-06-24 09:00:00,-32.26,115.5,19.588
2002-06-25 09:00:00,-32.26,115.5,19.573
2002-06-26 09:00:00,-32.26,115.5,19.482
2002-06-27 09:00:00,-32.26,115.5,19.422
2002-06-28 09:00:00,-32.26,115.5,19.492
2002-06-29 09:00:00,-32.26,115.5,19.456
2002-06-30 09:00:00,-32.26,115.5,19.578
2002-07-01 09:00:00,-32.26,115.5,19.616
2002-07-02 09:00:00,-32.26,115.5,19.459
2002-07-03 09:00:00,-32.26,115.5,19.319
2002-07-04 09:00:00,-32.26,115.5,19.205
2002-07-05 09:00:00,-32.26,115.5,19.126
2002-07-06 09:00:00,-32.26,115.5,19.179
2002-07-07 09:00:00,-32.26,115.5,18.936
2002-07-08 09:00:00,-32.26,115.5,19.042
2002-07-09 09:00:00,-32.26,115.5,19.093
2002-07-10 09:00:00,-32.26,115.5,18.988
2002-07-11 09:00:00,-32.26,115.5,18.318
2002-07-12 09:00:00,-32.26,115.5,18.143
2002-07-13 09:00:00,-32.26,115.5,18.2
2002-07-14 09:00:00,-32.26,115.5,18.934
2002-07-15 09:00:00,-32.26,115.5,19.123
2002-07-16 09:00:00,-32.26,115.5,19.728
2002-07-17 09:00:00,-32.26,115.5,19.617
2002-07-18 09:00:00,-32.26,115.5,19.742
2002-07-19 09:00:00,-32.26,115.5,20.355
2002-07-20 09:00:00,-32.26,115.5,20.244
2002-07-21 09:00:00,-32.26,115.5,20.341
2002-07-22 09:00:00,-32.26,115.5,20.389
2002-07-23 09:00:00,-32.26,115.5,20.354
2002-07-24 09:00:00,-32.26,115.5,20.314
2002-07-25 09:00:00,-32.26,115.5,20.485
2002-07-26 09:00:00,-32.26,115.5,20.053
2002-07-27 09:00:00,-32.26,115.5,19.681
2002-07-28 09:00:00,-32.26,115.5,20.169
2002-07-29 09:00:00,-32.26,115.5,20.28
2002-07-30 09:00:00,-32.26,115.5,20.18
2002-07-31 09:00:00,-32.26,115.5,19.893
2002-08-01 09:00:00,-32.26,115.5,19.958
2002-08-02 09:00:00,-32.26,115.5,20.077
2002-08-03 09:00:00,-32.26,115.5,19.906
2002-08-04 09:00:00,-32.26,115.5,19.774
2002-08-05 09:00:00,-32.26,115.5,19.165
2002-08-06 09:00:00,-32.26,115.5,18.588
2002-08-07 09:00:00,-32.26,115.5,19.064
