time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-32.54,115.6,19.865
2002-06-02 09:00:00,-32.54,115.6,20.476
2002-06-03 09:00:00,-32.54,115.6,20.907
2002-06-04 09:00:00,-32.54,115.6,20.85
2002-06-05 09:00:00,-32.54,115.6,20.704
2002-06-06 09:00:00,-32.54,115.6,20.117
2002-06-07 09:00:00,-32.54,115.6,20.094
2002-06-08 09:00:00,-32.54,115.6,19.983
2002-06-09 09:00:00,-32.54,115.6,19.801
2002-06-10 09:00:00,-32.54,115.6,19.835
2002-06-11 09:00:00,-32.54,115.6,19.927
2002-06-12 09:00:00,-32.54,115.6,19.979
2002-06-13 09:00:00,-32.54,115.6,19.653
2002-06-14 09:00:00,-32.54,115.6,19.497
2002-06-15 09:00:00,-32.54,115.6,19.578
2002-06-16 09:00:00,-32.54,115.6,19.491
2002-06-17 09:00:00,-32.54,115.6,19.375
2002-06-18 09:00:00,-32.54,115.6,19.289
2002-06-19 09:00:00,-32.54,115.6,19.204
2002-06-20 09:00:00,-32.54,115.6,19.126
2002-06-21 09:00:00,-32.54,115.6,19.213
2002-06-22 09:00:00,-32.54,115.6,19.266
2002-06-23 09:00:00,-32.54,115.6,19.259
2002-06-24 09:00:00,-32.54,115.6,19.219
2002-06-25 09:00:00,-32.54,115.6,19.25
2002-06-26 09:00:00,-32.54,115.6,18.982
2002-06-27 09:00:00,-32.54,115.6,18.742
2002-06-28 09:00:00,-32.54,115.6,18.932
2002-06-29 09:00:00,-32.54,115.6,18.952
2002-06-30 09:00:00,-32.54,115.6,19.126
2002-07-01 09:00:00,-32.54,115.6,19.124
2002-07-02 09:00:00,-32.54,115.6,18.713
2002-07-03 09:00:00,-32.54,115.6,18.645
2002-07-04 09:00:00,-32.54,115.6,18.39
2002-07-05 09:00:00,-32.54,115.6,18.095
2002-07-06 09:00:00,-32.54,115.6,18.376
2002-07-07 09:00:00,-32.54,115.6,18.363
2002-07-08 09:00:00,-32.54,115.6,18.208
2002-07-09 09:00:00,-32.54,115.6,18.286
2002-07-10 09:00:00,-32.54,115.6,18.048
2002-07-11 09:00:00,-32.54,115.6,17.622
2002-07-12 09:00:00,-32.54,115.6,17.604
2002-07-13 09:00:00,-32.54,115.6,17.695999999999998
2002-07-14 09:00:00,-32.54,115.6,18.249
2002-07-15 09:00:00,-32.54,115.6,18.239
2002-07-16 09:00:00,-32.54,115.6,18.092
2002-07-17 09:00:00,-32.54,115.6,18.006999999999998
2002-07-18 09:00:00,-32.54,115.6,18.146
2002-07-19 09:00:00,-32.54,115.6,19.969
2002-07-20 09:00:00,-32.54,115.6,19.859
2002-07-21 09:00:00,-32.54,115.6,19.874
2002-07-22 09:00:00,-32.54,115.6,19.813
2002-07-23 09:00:00,-32.54,115.6,19.645
2002-07-24 09:00:00,-32.54,115.6,19.584
2002-07-25 09:00:00,-32.54,115.6,19.831
2002-07-26 09:00:00,-32.54,115.6,19.751
2002-07-27 09:00:00,-32.54,115.6,18.998
2002-07-28 09:00:00,-32.54,115.6,18.719
2002-07-29 09:00:00,-32.54,115.6,19.317
2002-07-30 09:00:00,-32.54,115.6,19.445
2002-07-31 09:00:00,-32.54,115.6,19.888
2002-08-01 09:00:00,-32.54,115.6,19.973
2002-08-02 09:00:00,-32.54,115.6,20.054
2002-08-03 09:00:00,-32.54,115.6,19.849
2002-08-04 09:00:00,-32.54,115.6,19.678
2002-08-05 09:00:00,-32.54,115.6,19.129
2002-08-06 09:00:00,-32.54,115.6,17.828
2002-08-07 09:00:00,-32.54,115.6,18.964
2002-08-08 09:00:00,-32.54,115.6,18.887
2002-08-09 09:00:00,-32.54,115.6,18.589
2002-08-10 09:00:00,-32.54,115.6,17.935
2002-08-11 09:00:00,-32.54,115.6,18.003
2002-08-12 09:00:00,-32.54,115.6,18.099
2002-08-13 09:00:00,-32.54,115.6,17.96
2002-08-14 09:00:00,-32.54,115.6,17.86
2002-08-15 09:00:00,-32.54,115.6,17.852
2002-08-16 09:00:00,-32.54,115.6,17.758
2002-08-17 09:00:00,-32.54,115.6,17.951
2002-08-18 09:00:00,-32.54,115.6,17.174
2002-08-19 09:00:00,-32.54,115.6,17.225
2002-08-20 09:00:00,-32.54,115.6,17.197
2002-08-21 09:00:00,-32.54,115.6,17.322
2002-08-22 09:00:00,-32.54,115.6,17.742
2002-08-23 09:00:00,-32.54,115.6,18.232
2002-08-24 09:00:00,-32.54,115.6,18.363
2002-08-25 09:00:00,-32.54,115.6,18.236
2002-08-26 09:00:00,-32.54,115.6,18.242
2002-08-27 09:00:00,-32.54,115.6,18.203
2002-08-28 09:00:00,-32.54,115.6,17.744
2002-08-29 09:00:00,-32.54,115.6,17.875999999999998
2002-08-30 09:00:00,-32.54,115.6,18.379
2002-08-31 09:00:00,-32.54,115.6,18.245
2002-09-01 09:00:00,-32.54,115.6,18.048
2002-09-02 09:00:00,-32.54,115.6,18.268
2002-09-03 09:00:00,-32.54,115.6,18.581
2002-09-04 09:00:00,-32.54,115.6,19.105
2002-09-05 09:00:00,-32.54,115.6,18.797
2002-09-06 09:00:00,-32.54,115.6,18.238
2002-09-07 09:00:00,-32.54,115.6,17.92
2002-09-08 09:00:00,-32.54,115.6,17.878999999999998
2002-09-09 09:00:00,-32.54,115.6,17.598
