time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-32.19,115.73,20.057
2002-06-02 09:00:00,-32.19,115.73,20.693
2002-06-03 09:00:00,-32.19,115.73,21.098
2002-06-04 09:00:00,-32.19,115.73,21.117
2002-06-05 09:00:00,-32.19,115.73,20.838
2002-06-06 09:00:00,-32.19,115.73,20.283
2002-06-07 09:00:00,-32.19,115.73,19.948
2002-06-08 09:00:00,-32.19,115.73,19.555
2002-06-09 09:00:00,-32.19,115.73,19.408
2002-06-10 09:00:00,-32.19,115.73,19.568
2002-06-11 09:00:00,-32.19,115.73,19.707
2002-06-12 09:00:00,-32.19,115.73,19.61
2002-06-13 09:00:00,-32.19,115.73,19.283
2002-06-14 09:00:00,-32.19,115.73,19.317
2002-06-15 09:00:00,-32.19,115.73,19.599
2002-06-16 09:00:00,-32.19,115.73,19.673
2002-06-17 09:00:00,-32.19,115.73,19.55
2002-06-18 09:00:00,-32.19,115.73,19.225
2002-06-19 09:00:00,-32.19,115.73,19.025
2002-06-20 09:00:00,-32.19,115.73,18.965
2002-06-21 09:00:00,-32.19,115.73,19.179
2002-06-22 09:00:00,-32.19,115.73,19.258
2002-06-23 09:00:00,-32.19,115.73,19.227
2002-06-24 09:00:00,-32.19,115.73,19.171
2002-06-25 09:00:00,-32.19,115.73,19.464
2002-06-26 09:00:00,-32.19,115.73,19.108
2002-06-27 09:00:00,-32.19,115.73,18.819
2002-06-28 09:00:00,-32.19,115.73,18.73
2002-06-29 09:00:00,-32.19,115.73,18.661
2002-06-30 09:00:00,-32.19,115.73,19.319
2002-07-01 09:00:00,-32.19,115.73,19.286
2002-07-02 09:00:00,-32.19,115.73,19.052
2002-07-03 09:00:00,-32.19,115.73,18.967
2002-07-04 09:00:00,-32.19,115.73,18.636
2002-07-05 09:00:00,-32.19,115.73,18.342
2002-07-06 09:00:00,-32.19,115.73,18.585
2002-07-07 09:00:00,-32.19,115.73,18.406
2002-07-08 09:00:00,-32.19,115.73,18.033
2002-07-09 09:00:00,-32.19,115.73,18.185
2002-07-10 09:00:00,-32.19,115.73,17.974
2002-07-11 09:00:00,-32.19,115.73,17.708
2002-07-12 09:00:00,-32.19,115.73,17.604
2002-07-13 09:00:00,-32.19,115.73,17.77
2002-07-14 09:00:00,-32.19,115.73,18.449
2002-07-15 09:00:00,-32.19,115.73,18.614
2002-07-16 09:00:00,-32.19,115.73,18.467
2002-07-17 09:00:00,-32.19,115.73,18.414
2002-07-18 09:00:00,-32.19,115.73,18.439
2002-07-19 09:00:00,-32.19,115.73,20.466
2002-07-20 09:00:00,-32.19,115.73,20.414
