time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-32.2,115.72,20.056
2002-06-02 09:00:00,-32.2,115.72,20.697
2002-06-03 09:00:00,-32.2,115.72,21.11
2002-06-04 09:00:00,-32.2,115.72,21.126
2002-06-05 09:00:00,-32.2,115.72,20.836
2002-06-06 09:00:00,-32.2,115.72,20.292
2002-06-07 09:00:00,-32.2,115.72,19.974
2002-06-08 09:00:00,-32.2,115.72,19.582
2002-06-09 09:00:00,-32.2,115.72,19.43
2002-06-10 09:00:00,-32.2,115.72,19.588
2002-06-11 09:00:00,-32.2,115.72,19.736
2002-06-12 09:00:00,-32.2,115.72,19.631
2002-06-13 09:00:00,-32.2,115.72,19.285
2002-06-14 09:00:00,-32.2,115.72,19.321
2002-06-15 09:00:00,-32.2,115.72,19.609
2002-06-16 09:00:00,-32.2,115.72,19.685
2002-06-17 09:00:00,-32.2,115.72,19.561
2002-06-18 09:00:00,-32.2,115.72,19.276
2002-06-19 09:00:00,-32.2,115.72,19.088
2002-06-20 09:00:00,-32.2,115.72,19.014
2002-06-21 09:00:00,-32.2,115.72,19.204
2002-06-22 09:00:00,-32.2,115.72,19.277
2002-06-23 09:00:00,-32.2,115.72,19.245
2002-06-24 09:00:00,-32.2,115.72,19.186
2002-06-25 09:00:00,-32.2,115.72,19.463
2002-06-26 09:00:00,-32.2,115.72,19.115
2002-06-27 09:00:00,-32.2,115.72,18.827
2002-06-28 09:00:00,-32.2,115.72,18.738
2002-06-29 09:00:00,-32.2,115.72,18.668
2002-06-30 09:00:00,-32.2,115.72,19.309
2002-07-01 09:00:00,-32.2,115.72,19.281
2002-07-02 09:00:00,-32.2,115.72,19.034
2002-07-03 09:00:00,-32.2,115.72,18.96
2002-07-04 09:00:00,-32.2,115.72,18.641
2002-07-05 09:00:00,-32.2,115.72,18.348
2002-07-06 09:00:00,-32.2,115.72,18.594
2002-07-07 09:00:00,-32.2,115.72,18.41
2002-07-08 09:00:00,-32.2,115.72,18.05
2002-07-09 09:00:00,-32.2,115.72,18.21
2002-07-10 09:00:00,-32.2,115.72,17.994
2002-07-11 09:00:00,-32.2,115.72,17.705
2002-07-12 09:00:00,-32.2,115.72,17.621
2002-07-13 09:00:00,-32.2,115.72,17.778
2002-07-14 09:00:00,-32.2,115.72,18.474
2002-07-15 09:00:00,-32.2,115.72,18.686
2002-07-16 09:00:00,-32.2,115.72,18.544
2002-07-17 09:00:00,-32.2,115.72,18.495
2002-07-18 09:00:00,-32.2,115.72,18.492
2002-07-19 09:00:00,-32.2,115.72,20.45
2002-07-20 09:00:00,-32.2,115.72,20.397
2002-07-21 09:00:00,-32.2,115.72,20.414
2002-07-22 09:00:00,-32.2,115.72,20.32
2002-07-23 09:00:00,-32.2,115.72,20.234
2002-07-24 09:00:00,-32.2,115.72,20.255
2002-07-25 09:00:00,-32.2,115.72,20.53
2002-07-26 09:00:00,-32.2,115.72,20.142
2002-07-27 09:00:00,-32.2,115.72,18.918
2002-07-28 09:00:00,-32.2,115.72,18.617
2002-07-29 09:00:00,-32.2,115.72,19.315
2002-07-30 09:00:00,-32.2,115.72,19.692
2002-07-31 09:00:00,-32.2,115.72,19.955
2002-08-01 09:00:00,-32.2,115.72,20.027
2002-08-02 09:00:00,-32.2,115.72,20.166
2002-08-03 09:00:00,-32.2,115.72,19.999
2002-08-04 09:00:00,-32.2,115.72,19.836
2002-08-05 09:00:00,-32.2,115.72,18.926
2002-08-06 09:00:00,-32.2,115.72,17.856
2002-08-07 09:00:00,-32.2,115.72,18.626
2002-08-08 09:00:00,-32.2,115.72,18.432
2002-08-09 09:00:00,-32.2,115.72,18.235
2002-08-10 09:00:00,-32.2,115.72,17.82
2002-08-11 09:00:00,-32.2,115.72,17.985
2002-08-12 09:00:00,-32.2,115.72,18.026
2002-08-13 09:00:00,-32.2,115.72,18.161
2002-08-14 09:00:00,-32.2,115.72,18.282
2002-08-15 09:00:00,-32.2,115.72,18.101
2002-08-16 09:00:00,-32.2,115.72,17.871
2002-08-17 09:00:00,-32.2,115.72,18.039
2002-08-18 09:00:00,-32.2,115.72,17.477
2002-08-19 09:00:00,-32.2,115.72,17.6
2002-08-20 09:00:00,-32.2,115.72,17.554000000000002
2002-08-21 09:00:00,-32.2,115.72,17.701
2002-08-22 09:00:00,-32.2,115.72,17.8
2002-08-23 09:00:00,-32.2,115.72,18.197
2002-08-24 09:00:00,-32.2,115.72,18.309
2002-08-25 09:00:00,-32.2,115.72,17.896
2002-08-26 09:00:00,-32.2,115.72,17.865000000000002
2002-08-27 09:00:00,-32.2,115.72,17.628999999999998
2002-08-28 09:00:00,-32.2,115.72,17.371
2002-08-29 09:00:00,-32.2,115.72,17.419
2002-08-30 09:00:00,-32.2,115.72,18.18
2002-08-31 09:00:00,-32.2,115.72,18.217
2002-09-01 09:00:00,-32.2,115.72,17.951
2002-09-02 09:00:00,-32.2,115.72,18.019
2002-09-03 09:00:00,-32.2,115.72,18.382
2002-09-04 09:00:00,-32.2,115.72,18.691
