time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-32.14,115.75,20.123
2002-06-02 09:00:00,-32.14,115.75,20.719
2002-06-03 09:00:00,-32.14,115.75,21.076
2002-06-04 09:00:00,-32.14,115.75,21.099
2002-06-05 09:00:00,-32.14,115.75,20.852
2002-06-06 09:00:00,-32.14,115.75,20.256
2002-06-07 09:00:00,-32.14,115.75,19.857
2002-06-08 09:00:00,-32.14,115.75,19.482
2002-06-09 09:00:00,-32.14,115.75,19.381
2002-06-10 09:00:00,-32.14,115.75,19.529
2002-06-11 09:00:00,-32.14,115.75,19.629
2002-06-12 09:00:00,-32.14,115.75,19.575
2002-06-13 09:00:00,-32.14,115.75,19.317
2002-06-14 09:00:00,-32.14,115.75,19.333
2002-06-15 09:00:00,-32.14,115.75,19.576
2002-06-16 09:00:00,-32.14,115.75,19.642
2002-06-17 09:00:00,-32.14,115.75,19.53
2002-06-18 09:00:00,-32.14,115.75,19.104
2002-06-19 09:00:00,-32.14,115.75,18.884
2002-06-20 09:00:00,-32.14,115.75,18.865
2002-06-21 09:00:00,-32.14,115.75,19.128
2002-06-22 09:00:00,-32.14,115.75,19.234
2002-06-23 09:00:00,-32.14,115.75,19.193
2002-06-24 09:00:00,-32.14,115.75,19.136
2002-06-25 09:00:00,-32.14,115.75,19.479
2002-06-26 09:00:00,-32.14,115.75,19.092
2002-06-27 09:00:00,-32.14,115.75,18.822
2002-06-28 09:00:00,-32.14,115.75,18.735
2002-06-29 09:00:00,-32.14,115.75,18.67
2002-06-30 09:00:00,-32.14,115.75,19.377
2002-07-01 09:00:00,-32.14,115.75,19.32
2002-07-02 09:00:00,-32.14,115.75,19.157
2002-07-03 09:00:00,-32.14,115.75,19.025
2002-07-04 09:00:00,-32.14,115.75,18.648
2002-07-05 09:00:00,-32.14,115.75,18.361
2002-07-06 09:00:00,-32.14,115.75,18.583
2002-07-07 09:00:00,-32.14,115.75,18.419
2002-07-08 09:00:00,-32.14,115.75,18.011
2002-07-09 09:00:00,-32.14,115.75,18.127
2002-07-10 09:00:00,-32.14,115.75,17.921
2002-07-11 09:00:00,-32.14,115.75,17.738
2002-07-12 09:00:00,-32.14,115.75,17.559
2002-07-13 09:00:00,-32.14,115.75,17.761
2002-07-14 09:00:00,-32.14,115.75,18.347
2002-07-15 09:00:00,-32.14,115.75,18.388
2002-07-16 09:00:00,-32.14,115.75,18.259
2002-07-17 09:00:00,-32.14,115.75,18.223
2002-07-18 09:00:00,-32.14,115.75,18.305
2002-07-19 09:00:00,-32.14,115.75,20.53
2002-07-20 09:00:00,-32.14,115.75,20.484
2002-07-21 09:00:00,-32.14,115.75,20.495
2002-07-22 09:00:00,-32.14,115.75,20.378
2002-07-23 09:00:00,-32.14,115.75,20.295
2002-07-24 09:00:00,-32.14,115.75,20.331
2002-07-25 09:00:00,-32.14,115.75,20.61
2002-07-26 09:00:00,-32.14,115.75,20.211
2002-07-27 09:00:00,-32.14,115.75,18.9
2002-07-28 09:00:00,-32.14,115.75,18.573
2002-07-29 09:00:00,-32.14,115.75,19.198
2002-07-30 09:00:00,-32.14,115.75,19.616
2002-07-31 09:00:00,-32.14,115.75,19.953
2002-08-01 09:00:00,-32.14,115.75,20.033
2002-08-02 09:00:00,-32.14,115.75,20.184
2002-08-03 09:00:00,-32.14,115.75,20.025
2002-08-04 09:00:00,-32.14,115.75,19.857
2002-08-05 09:00:00,-32.14,115.75,18.879
2002-08-06 09:00:00,-32.14,115.75,17.758
2002-08-07 09:00:00,-32.14,115.75,18.491
2002-08-08 09:00:00,-32.14,115.75,18.356
2002-08-09 09:00:00,-32.14,115.75,18.214
2002-08-10 09:00:00,-32.14,115.75,17.801000000000002
2002-08-11 09:00:00,-32.14,115.75,17.986
2002-08-12 09:00:00,-32.14,115.75,17.971
2002-08-13 09:00:00,-32.14,115.75,18.051
2002-08-14 09:00:00,-32.14,115.75,18.168
2002-08-15 09:00:00,-32.14,115.75,18.047
2002-08-16 09:00:00,-32.14,115.75,17.909
2002-08-17 09:00:00,-32.14,115.75,18.068
2002-08-18 09:00:00,-32.14,115.75,17.546
2002-08-19 09:00:00,-32.14,115.75,17.564
2002-08-20 09:00:00,-32.14,115.75,17.5
2002-08-21 09:00:00,-32.14,115.75,17.687
2002-08-22 09:00:00,-32.14,115.75,17.701999999999998
2002-08-23 09:00:00,-32.14,115.75,18.055
2002-08-24 09:00:00,-32.14,115.75,18.218
2002-08-25 09:00:00,-32.14,115.75,17.748
2002-08-26 09:00:00,-32.14,115.75,17.75
2002-08-27 09:00:00,-32.14,115.75,17.576999999999998
2002-08-28 09:00:00,-32.14,115.75,17.328
2002-08-29 09:00:00,-32.14,115.75,17.353
2002-08-30 09:00:00,-32.14,115.75,18.09
2002-08-31 09:00:00,-32.14,115.75,18.133
2002-09-01 09:00:00,-32.14,115.75,17.875
2002-09-02 09:00:00,-32.14,115.75,17.914
2002-09-03 09:00:00,-32.14,115.75,18.286
