time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-31.98,115.23,21.164
2002-06-02 09:00:00,-31.98,115.23,21.581
2002-06-03 09:00:00,-31.98,115.23,21.246
2002-06-04 09:00:00,-31.98,115.23,21.512
2002-06-05 09:00:00,-31.98,115.23,20.908
2002-06-06 09:00:00,-31.98,115.23,20.766
2002-06-07 09:00:00,-31.98,115.23,21.273
2002-06-08 09:00:00,-31.98,115.23,21.455
2002-06-09 09:00:00,-31.98,115.23,21.439
2002-06-10 09:00:00,-31.98,115.23,21.597
2002-06-11 09:00:00,-31.98,115.23,21.767
2002-06-12 09:00:00,-31.98,115.23,21.922
2002-06-13 09:00:00,-31.98,115.23,21.462
2002-06-14 09:00:00,-31.98,115.23,20.749
2002-06-15 09:00:00,-31.98,115.23,20.872
2002-06-16 09:00:00,-31.98,115.23,21.129
2002-06-17 09:00:00,-31.98,115.23,21.013
2002-06-18 09:00:00,-31.98,115.23,20.944
2002-06-19 09:00:00,-31.98,115.23,20.583
2002-06-20 09:00:00,-31.98,115.23,20.558
2002-06-21 09:00:00,-31.98,115.23,20.792
2002-06-22 09:00:00,-31.98,115.23,21.083
2002-06-23 09:00:00,-31.98,115.23,21.15
2002-06-24 09:00:00,-31.98,115.23,21.011
2002-06-25 09:00:00,-31.98,115.23,20.709
2002-06-26 09:00:00,-31.98,115.23,20.711
2002-06-27 09:00:00,-31.98,115.23,20.74
2002-06-28 09:00:00,-31.98,115.23,20.756
2002-06-29 09:00:00,-31.98,115.23,20.542
2002-06-30 09:00:00,-31.98,115.23,20.472
2002-07-01 09:00:00,-31.98,115.23,20.47
2002-07-02 09:00:00,-31.98,115.23,20.611
2002-07-03 09:00:00,-31.98,115.23,20.49
2002-07-04 09:00:00,-31.98,115.23,20.586
2002-07-05 09:00:00,-31.98,115.23,20.508
2002-07-06 09:00:00,-31.98,115.23,20.658
2002-07-07 09:00:00,-31.98,115.23,20.339
2002-07-08 09:00:00,-31.98,115.23,20.053
2002-07-09 09:00:00,-31.98,115.23,20.116
2002-07-10 09:00:00,-31.98,115.23,19.727
2002-07-11 09:00:00,-31.98,115.23,19.003
2002-07-12 09:00:00,-31.98,115.23,18.793
2002-07-13 09:00:00,-31.98,115.23,19.13
2002-07-14 09:00:00,-31.98,115.23,19.937
2002-07-15 09:00:00,-31.98,115.23,20.153
2002-07-16 09:00:00,-31.98,115.23,20.176
2002-07-17 09:00:00,-31.98,115.23,20.223
2002-07-18 09:00:00,-31.98,115.23,20.181
2002-07-19 09:00:00,-31.98,115.23,20.811
2002-07-20 09:00:00,-31.98,115.23,20.817
2002-07-21 09:00:00,-31.98,115.23,21.244
2002-07-22 09:00:00,-31.98,115.23,21.165
2002-07-23 09:00:00,-31.98,115.23,21.185
2002-07-24 09:00:00,-31.98,115.23,21.115
2002-07-25 09:00:00,-31.98,115.23,20.976
