time,latitude,longitude,analysed_sst
2002-06-01 00:00:00,-32.2,115.75,20.048
2002-06-01 09:00:00,-32.2,115.77,
2002-06-02 00:00:00,-32.2,115.75,20.659
2002-06-02 09:00:00,-32.2,115.77,
2002-06-03 00:00:00,-32.2,115.75,21.068
2002-06-03 09:00:00,-32.2,115.77,
2002-06-04 00:00:00,-32.2,115.75,21.093
2002-06-04 09:00:00,-32.2,115.77,
2002-06-05 00:00:00,-32.2,115.75,20.832
2002-06-05 09:00:00,-32.2,115.77,
2002-06-06 00:00:00,-32.2,115.75,20.272
2002-06-06 09:00:00,-32.2,115.77,
2002-06-07 00:00:00,-32.2,115.75,19.943
2002-06-07 09:00:00,-32.2,115.77,
2002-06-08 00:00:00,-32.2,115.75,19.54
2002-06-08 09:00:00,-32.2,115.77,
2002-06-09 00:00:00,-32.2,115.75,19.395
2002-06-09 09:00:00,-32.2,115.77,
2002-06-10 00:00:00,-32.2,115.75,19.563
2002-06-10 09:00:00,-32.2,115.77,
2002-06-11 00:00:00,-32.2,115.75,19.696
2002-06-11 09:00:00,-32.2,115.77,
2002-06-12 00:00:00,-32.2,115.75,19.572
2002-06-12 09:00:00,-32.2,115.77,
2002-06-13 00:00:00,-32.2,115.75,19.244
2002-06-13 09:00:00,-32.2,115.77,
2002-06-14 00:00:00,-32.2,115.75,19.285
2002-06-14 09:00:00,-32.2,115.77,
2002-06-15 00:00:00,-32.2,115.75,19.562
2002-06-15 09:00:00,-32.2,115.77,
2002-06-16 00:00:00,-32.2,115.75,19.635
2002-06-16 09:00:00,-32.2,115.77,
2002-06-17 00:00:00,-32.2,115.75,19.497
2002-06-17 09:00:00,-32.2,115.77,
2002-06-18 00:00:00,-32.2,115.75,19.136
2002-06-18 09:00:00,-32.2,115.77,
2002-06-19 00:00:00,-32.2,115.75,18.945
2002-06-19 09:00:00,-32.2,115.77,
2002-06-20 00:00:00,-32.2,115.75,18.908
2002-06-20 09:00:00,-32.2,115.77,
2002-06-21 00:00:00,-32.2,115.75,19.139
2002-06-21 09:00:00,-32.2,115.77,
2002-06-22 00:00:00,-32.2,115.75,19.221
2002-06-22 09:00:00,-32.2,115.77,
2002-06-23 00:00:00,-32.2,115.75,19.191
2002-06-23 09:00:00,-32.2,115.77,
