time,latitude,longitude,analysed_sst
2002-06-01 09:00:00,-31.9,115.68,20.943
2002-06-02 09:00:00,-31.9,115.68,21.086
2002-06-03 09:00:00,-31.9,115.68,21.05
2002-06-04 09:00:00,-31.9,115.68,21.021
2002-06-05 09:00:00,-31.9,115.68,20.911
2002-06-06 09:00:00,-31.9,115.68,20.303
2002-06-07 09:00:00,-31.9,115.68,20.007
2002-06-08 09:00:00,-31.9,115.68,19.988
2002-06-09 09:00:00,-31.9,115.68,20.064
2002-06-10 09:00:00,-31.9,115.68,20.062
2002-06-11 09:00:00,-31.9,115.68,19.966
2002-06-12 09:00:00,-31.9,115.68,20.105
2002-06-13 09:00:00,-31.9,115.68,19.887
2002-06-14 09:00:00,-31.9,115.68,19.37
2002-06-15 09:00:00,-31.9,115.68,19.358
2002-06-16 09:00:00,-31.9,115.68,19.722
2002-06-17 09:00:00,-31.9,115.68,19.754
2002-06-18 09:00:00,-31.9,115.68,19.658
2002-06-19 09:00:00,-31.9,115.68,19.449
2002-06-20 09:00:00,-31.9,115.68,19.144
2002-06-21 09:00:00,-31.9,115.68,19.357
2002-06-22 09:00:00,-31.9,115.68,19.544
2002-06-23 09:00:00,-31.9,115.68,19.477
2002-06-24 09:00:00,-31.9,115.68,19.329
2002-06-25 09:00:00,-31.9,115.68,19.638
2002-06-26 09:00:00,-31.9,115.68,19.205
2002-06-27 09:00:00,-31.9,115.68,19.184
2002-06-28 09:00:00,-31.9,115.68,19.265
2002-06-29 09:00:00,-31.9,115.68,19.25
2002-06-30 09:00:00,-31.9,115.68,19.732
2002-07-01 09:00:00,-31.9,115.68,19.566
2002-07-02 09:00:00,-31.9,115.68,19.618
2002-07-03 09:00:00,-31.9,115.68,19.367
2002-07-04 09:00:00,-31.9,115.68,18.937
2002-07-05 09:00:00,-31.9,115.68,18.834
2002-07-06 09:00:00,-31.9,115.68,18.943
2002-07-07 09:00:00,-31.9,115.68,18.703
2002-07-08 09:00:00,-31.9,115.68,18.232
2002-07-09 09:00:00,-31.9,115.68,18.268
2002-07-10 09:00:00,-31.9,115.68,18.205
2002-07-11 09:00:00,-31.9,115.68,18.036
2002-07-12 09:00:00,-31.9,115.68,17.688
2002-07-13 09:00:00,-31.9,115.68,18.067
2002-07-14 09:00:00,-31.9,115.68,17.948999999999998
2002-07-15 09:00:00,-31.9,115.68,17.954
2002-07-16 09:00:00,-31.9,115.68,18.104
2002-07-17 09:00:00,-31.9,115.68,18.093
2002-07-18 09:00:00,-31.9,115.68,18.224
2002-07-19 09:00:00,-31.9,115.68,20.707
2002-07-20 09:00:00,-31.9,115.68,20.683
2002-07-21 09:00:00,-31.9,115.68,20.633
2002-07-22 09:00:00,-31.9,115.68,20.495
2002-07-23 09:00:00,-31.9,115.68,20.416
2002-07-24 09:00:00,-31.9,115.68,20.452
2002-07-25 09:00:00,-31.9,115.68,20.762
2002-07-26 09:00:00,-31.9,115.68,20.385
2002-07-27 09:00:00,-31.9,115.68,19.059
2002-07-28 09:00:00,-31.9,115.68,18.773
2002-07-29 09:00:00,-31.9,115.68,19.015
2002-07-30 09:00:00,-31.9,115.68,19.306
2002-07-31 09:00:00,-31.9,115.68,19.829
2002-08-01 09:00:00,-31.9,115.68,19.995
2002-08-02 09:00:00,-31.9,115.68,20.182
2002-08-03 09:00:00,-31.9,115.68,20.025
2002-08-04 09:00:00,-31.9,115.68,19.822
2002-08-05 09:00:00,-31.9,115.68,18.86
2002-08-06 09:00:00,-31.9,115.68,18.036
2002-08-07 09:00:00,-31.9,115.68,18.294
2002-08-08 09:00:00,-31.9,115.68,18.31
2002-08-09 09:00:00,-31.9,115.68,18.214
2002-08-10 09:00:00,-31.9,115.68,17.768
2002-08-11 09:00:00,-31.9,115.68,17.883
2002-08-12 09:00:00,-31.9,115.68,17.865000000000002
2002-08-13 09:00:00,-31.9,115.68,17.895
2002-08-14 09:00:00,-31.9,115.68,17.935
2002-08-15 09:00:00,-31.9,115.68,18.138
2002-08-16 09:00:00,-31.9,115.68,18.119
2002-08-17 09:00:00,-31.9,115.68,18.298
2002-08-18 09:00:00,-31.9,115.68,18.288
2002-08-19 09:00:00,-31.9,115.68,18.401
2002-08-20 09:00:00,-31.9,115.68,18.316
2002-08-21 09:00:00,-31.9,115.68,18.21
2002-08-22 09:00:00,-31.9,115.68,17.833
2002-08-23 09:00:00,-31.9,115.68,17.799
2002-08-24 09:00:00,-31.9,115.68,17.904
2002-08-25 09:00:00,-31.9,115.68,17.527
2002-08-26 09:00:00,-31.9,115.68,17.621
2002-08-27 09:00:00,-31.9,115.68,17.58
2002-08-28 09:00:00,-31.9,115.68,17.464
2002-08-29 09:00:00,-31.9,115.68,17.503999999999998
2002-08-30 09:00:00,-31.9,115.68,17.869
2002-08-31 09:00:00,-31.9,115.68,17.933
2002-09-01 09:00:00,-31.9,115.68,17.72
2002-09-02 09:00:00,-31.9,115.68,17.709
2002-09-03 09:00:00,-31.9,115.68,17.942
2002-09-04 09:00:00,-31.9,115.68,18.235
2002-09-05 09:00:00,-31.9,115.68,17.993
2002-09-06 09:00:00,-31.9,115.68,17.853
2002-09-07 09:00:00,-31.9,115.68,18.042
2002-09-08 09:00:00,-31.9,115.68,18.06
2002-09-09 09:00:00,-31.9,115.68,17.252
2002-09-10 09:00:00,-31.9,115.68,17.119
2002-09-11 09:00:00,-31.9,115.68,17.237000000000002
2002-09-12 09:00:00,-31.9,115.68,17.527
2002-09-13 09:00:00,-31.9,115.68,18.284
2002-09-14 09:00:00,-31.9,115.68,17.927
2002-09-15 09:00:00,-31.9,115.68,17.238
2002-09-16 09:00:00,-31.9,115.68,18.586
2002-09-17 09:00:00,-31.9,115.68,18.216
2002-09-18 09:00:00,-31.9,115.68,18.533
2002-09-19 09:00:00,-31.9,115.68,18.559
2002-09-20 09:00:00,-31.9,115.68,18.215
2002-09-21 09:00:00,-31.9,115.68,17.542
2002-09-22 09:00:00,-31.9,115.68,17.556
2002-09-23 09:00:00,-31.9,115.68,16.551000000000002
2002-09-24 09:00:00,-31.9,115.68,17.034
2002-09-25 09:00:00,-31.9,115.68,17.162
2002-09-26 09:00:00,-31.9,115.68,16.983
2002-09-27 09:00:00,-31.9,115.68,17.245
2002-09-28 09:00:00,-31.9,115.68,17.559
2002-09-29 09:00:00,-31.9,115.68,17.764
2002-09-30 09:00:00,-31.9,115.68,17.963
2002-10-01 09:00:00,-31.9,115.68,17.659
2002-10-02 09:00:00,-31.9,115.68,17.218
2002-10-03 09:00:00,-31.9,115.68,17.084
2002-10-04 09:00:00,-31.9,115.68,16.894
2002-10-05 09:00:00,-31.9,115.68,16.512
2002-10-06 09:00:00,-31.9,115.68,16.241
2002-10-07 09:00:00,-31.9,115.68,16.209
2002-10-08 09:00:00,-31.9,115.68,16.343
2002-10-09 09:00:00,-31.9,115.68,17.724
2002-10-10 09:00:00,-31.9,115.68,17.349
2002-10-11 09:00:00,-31.9,115.68,17.38
2002-10-12 09:00:00,-31.9,115.68,17.46
2002-10-13 09:00:00,-31.9,115.68,18.338
2002-10-14 09:00:00,-31.9,115.68,17.588
2002-10-15 09:00:00,-31.9,115.68,17.743
2002-10-16 09:00:00,-31.9,115.68,17.627
2002-10-17 09:00:00,-31.9,115.68,17.554000000000002
2002-10-18 09:00:00,-31.9,115.68,17.433
2002-10-19 09:00:00,-31.9,115.68,17.799
2002-10-20 09:00:00,-31.9,115.68,18.444
2002-10-21 09:00:00,-31.9,115.68,18.614
2002-10-22 09:00:00,-31.9,115.68,18.845
2002-10-23 09:00:00,-31.9,115.68,18.886
2002-10-24 09:00:00,-31.9,115.68,19.054
2002-10-25 09:00:00,-31.9,115.68,19.114
2002-10-26 09:00:00,-31.9,115.68,18.884
2002-10-27 09:00:00,-31.9,115.68,18.532
2002-10-28 09:00:00,-31.9,115.68,18.836
2002-10-29 09:00:00,-31.9,115.68,19.19
2002-10-30 09:00:00,-31.9,115.68,19.122
2002-10-31 09:00:00,-31.9,115.68,19.238
2002-11-01 09:00:00,-31.9,115.68,19.032
2002-11-02 09:00:00,-31.9,115.68,19.102
2002-11-03 09:00:00,-31.9,115.68,19.163
2002-11-04 09:00:00,-31.9,115.68,19.124
2002-11-05 09:00:00,-31.9,115.68,18.993
2002-11-06 09:00:00,-31.9,115.68,19.234
2002-11-07 09:00:00,-31.9,115.68,19.455
2002-11-08 09:00:00,-31.9,115.68,19.307
2002-11-09 09:00:00,-31.9,115.68,19.027
