depth,latitude,longitude,time,kd
0.49402538,-32.5,115.5,2023-12-23,0.03157588
0.49402538,-32.5,115.5,2023-12-24,0.03157588
0.49402538,-32.5,115.5,2023-12-25,0.03102908
0.49402538,-32.5,115.5,2023-12-26,0.030915106
0.49402538,-32.5,115.5,2023-12-27,0.03037721
0.49402538,-32.5,115.5,2023-12-28,0.03037721
0.49402538,-32.5,115.5,2023-12-29,0.03037721
0.49402538,-32.5,115.5,2023-12-30,0.03037721
0.49402538,-32.5,115.5,2023-12-31,0.031212835
0.49402538,-32.5,115.5,2024-01-01,0.03178813
0.49402538,-32.5,115.5,2024-01-02,0.03131
0.49402538,-32.5,115.5,2024-01-03,0.03131
0.49402538,-32.5,115.5,2024-01-04,0.03131
0.49402538,-32.5,115.5,2024-01-05,0.03131
0.49402538,-32.5,115.5,2024-01-06,0.031561017
0.49402538,-32.5,115.5,2024-01-07,0.031883754
0.49402538,-32.5,115.5,2024-01-08,0.031883754
0.49402538,-32.5,115.5,2024-01-09,0.031883754
0.49402538,-32.5,115.5,2024-01-10,0.031549066
0.49402538,-32.5,115.5,2024-01-11,0.03131
0.49402538,-32.5,115.5,2024-01-12,0.031333905
0.49402538,-32.5,115.5,2024-01-13,0.031925265
0.49402538,-32.5,115.5,2024-01-14,0.03288
0.49402538,-32.5,115.5,2024-01-15,0.0334919
0.49402538,-32.5,115.5,2024-01-16,0.034499574
0.49402538,-32.5,115.5,2024-01-17,0.03459
0.49402538,-32.5,115.5,2024-01-18,0.03459
0.49402538,-32.5,115.5,2024-01-19,0.033348687
0.49402538,-32.5,115.5,2024-01-20,0.03288
0.49402538,-32.5,115.5,2024-01-21,0.03263094
0.49402538,-32.5,115.5,2024-01-22,0.031883754
0.49402538,-32.5,115.5,2024-01-23,0.031740315
0.49402538,-32.5,115.5,2024-01-24,0.03131
0.49402538,-32.5,115.5,2024-01-25,0.03131
0.49402538,-32.5,115.5,2024-01-26,0.03229125
0.49402538,-32.5,115.5,2024-01-27,0.03288
0.49402538,-32.5,115.5,2024-01-28,0.03288
0.49402538,-32.5,115.5,2024-01-29,0.03288
0.49402538,-32.5,115.5,2024-01-30,0.03288
0.49402538,-32.5,115.5,2024-01-31,0.03288
0.49402538,-32.5,115.5,2024-02-01,0.03288
0.49402538,-32.5,115.5,2024-02-02,0.03288
0.49402538,-32.5,115.5,2024-02-03,0.03288
0.49402538,-32.5,115.5,2024-02-04,0.03288
0.49402538,-32.5,115.5,2024-02-05,0.03288
0.49402538,-32.5,115.5,2024-02-06,0.03288
0.49402538,-32.5,115.5,2024-02-07,0.03288
0.49402538,-32.5,115.5,2024-02-08,0.03288
0.49402538,-32.5,115.5,2024-02-09,0.033114344
0.49402538,-32.5,115.5,2024-02-10,0.03350492
0.49402538,-32.5,115.5,2024-02-11,0.03350492
0.49402538,-32.5,115.5,2024-02-12,0.03350492
0.49402538,-32.5,115.5,2024-02-13,0.03350492
0.49402538,-32.5,115.5,2024-02-14,0.033374727
0.49402538,-32.5,115.5,2024-02-15,0.032906037
0.49402538,-32.5,115.5,2024-02-16,0.03355013
0.49402538,-32.5,115.5,2024-02-17,0.03459
0.49402538,-32.5,115.5,2024-02-18,0.03459
0.49402538,-32.5,115.5,2024-02-19,0.03459
0.49402538,-32.5,115.5,2024-02-20,0.03459
0.49402538,-32.5,115.5,2024-02-21,0.034108292
0.49402538,-32.5,115.5,2024-02-22,0.033354722
0.49402538,-32.5,115.5,2024-02-23,0.03288
0.49402538,-32.5,115.5,2024-02-24,0.03288
0.49402538,-32.5,115.5,2024-02-25,0.03288
0.49402538,-32.5,115.5,2024-02-26,0.03288
0.49402538,-32.5,115.5,2024-02-27,0.03288
0.49402538,-32.5,115.5,2024-02-28,0.03288
0.49402538,-32.5,115.5,2024-02-29,0.03288
0.49402538,-32.5,115.5,2024-03-01,0.03288
0.49402538,-32.5,115.5,2024-03-02,0.03288
0.49402538,-32.5,115.5,2024-03-03,0.03350492
0.49402538,-32.5,115.5,2024-03-04,0.03350492
0.49402538,-32.5,115.5,2024-03-05,0.03350492
0.49402538,-32.5,115.5,2024-03-06,0.03350492
0.49402538,-32.5,115.5,2024-03-07,0.03350492
0.49402538,-32.5,115.5,2024-03-08,0.03350492
0.49402538,-32.5,115.5,2024-03-09,0.032971133
0.49402538,-32.5,115.5,2024-03-10,0.03288
0.49402538,-32.5,115.5,2024-03-11,0.03288
0.49402538,-32.5,115.5,2024-03-12,0.03288
0.49402538,-32.5,115.5,2024-03-13,0.03288
0.49402538,-32.5,115.5,2024-03-14,0.03288
0.49402538,-32.5,115.5,2024-03-15,0.03288
0.49402538,-32.5,115.5,2024-03-16,0.03288
0.49402538,-32.5,115.5,2024-03-17,0.03288
0.49402538,-32.5,115.5,2024-03-18,0.03288
0.49402538,-32.5,115.5,2024-03-19,0.03288
0.49402538,-32.5,115.5,2024-03-20,0.03288
0.49402538,-32.5,115.5,2024-03-21,0.03288
0.49402538,-32.5,115.5,2024-03-22,0.0334919
0.49402538,-32.5,115.5,2024-03-23,0.03350492
0.49402538,-32.5,115.5,2024-03-24,0.03350492
0.49402538,-32.5,115.5,2024-03-25,0.033527523
0.49402538,-32.5,115.5,2024-03-26,0.03459
0.49402538,-32.5,115.5,2024-03-27,0.034070063
0.49402538,-32.5,115.5,2024-03-28,0.033335667
0.49402538,-32.5,115.5,2024-03-29,0.03288
0.49402538,-32.5,115.5,2024-03-30,0.03288
0.49402538,-32.5,115.5,2024-03-31,0.03288
0.49402538,-32.5,115.5,2024-04-01,0.03288
0.49402538,-32.5,115.5,2024-04-02,0.03288
0.49402538,-32.5,115.5,2024-04-03,0.03288
0.49402538,-32.5,115.5,2024-04-04,0.03288
0.49402538,-32.5,115.5,2024-04-05,0.03288
0.49402538,-32.5,115.5,2024-04-06,0.03317944
0.49402538,-32.5,115.5,2024-04-07,0.03288
0.49402538,-32.5,115.5,2024-04-08,0.03288
0.49402538,-32.5,115.5,2024-04-09,0.03288
0.49402538,-32.5,115.5,2024-04-10,0.03288
0.49402538,-32.5,115.5,2024-04-11,0.03288
0.49402538,-32.5,115.5,2024-04-12,0.03288
0.49402538,-32.5,115.5,2024-04-13,0.03288
0.49402538,-32.5,115.5,2024-04-14,0.03288
0.49402538,-32.5,115.5,2024-04-15,0.03288
0.49402538,-32.5,115.5,2024-04-16,0.03288
0.49402538,-32.5,115.5,2024-04-17,0.032970425
0.49402538,-32.5,115.5,2024-04-18,0.03440773
0.49402538,-32.5,115.5,2024-04-19,0.03459
0.49402538,-32.5,115.5,2024-04-20,0.03459
0.49402538,-32.5,115.5,2024-04-21,0.03459
0.49402538,-32.5,115.5,2024-04-22,0.03459
0.49402538,-32.5,115.5,2024-04-23,0.03459
0.49402538,-32.5,115.5,2024-04-24,0.03459
0.49402538,-32.5,115.5,2024-04-25,0.03459
0.49402538,-32.5,115.5,2024-04-26,0.03459
0.49402538,-32.5,115.5,2024-04-27,0.03494022
0.49402538,-32.5,115.5,2024-04-28,0.03459
0.49402538,-32.5,115.5,2024-04-29,0.03459
0.49402538,-32.5,115.5,2024-04-30,0.03459
0.49402538,-32.5,115.5,2024-05-01,0.035010267
0.49402538,-32.5,115.5,2024-05-02,0.03614923
0.49402538,-32.5,115.5,2024-05-03,0.036451127
0.49402538,-32.5,115.5,2024-05-04,0.03526243
0.49402538,-32.5,115.5,2024-05-05,0.03484216
0.49402538,-32.5,115.5,2024-05-06,0.03431873
0.49402538,-32.5,115.5,2024-05-07,0.03350492
0.49402538,-32.5,115.5,2024-05-08,0.03350492
0.49402538,-32.5,115.5,2024-05-09,0.03350492
0.49402538,-32.5,115.5,2024-05-10,0.034499574
0.49402538,-32.5,115.5,2024-05-11,0.03459
0.49402538,-32.5,115.5,2024-05-12,0.03459
0.49402538,-32.5,115.5,2024-05-13,0.03459
0.49402538,-32.5,115.5,2024-05-14,0.03459
0.49402538,-32.5,115.5,2024-05-15,0.03459
0.49402538,-32.5,115.5,2024-05-16,0.03459
0.49402538,-32.5,115.5,2024-05-17,0.03459
0.49402538,-32.5,115.5,2024-05-18,0.03459
0.49402538,-32.5,115.5,2024-05-19,0.03459
0.49402538,-32.5,115.5,2024-05-20,0.035883017
0.49402538,-32.5,115.5,2024-05-21,0.03643
0.49402538,-32.5,115.5,2024-05-22,0.03696028
0.49402538,-32.5,115.5,2024-05-23,0.037157245
0.49402538,-32.5,115.5,2024-05-24,0.037157245
0.49402538,-32.5,115.5,2024-05-25,0.037867546
0.49402538,-32.5,115.5,2024-05-26,0.03842
0.49402538,-32.5,115.5,2024-05-27,0.03842
0.49402538,-32.5,115.5,2024-05-28,0.03842
0.49402538,-32.5,115.5,2024-05-29,0.038632795
0.49402538,-32.5,115.5,2024-05-30,0.039205715
0.49402538,-32.5,115.5,2024-05-31,0.039603632
0.49402538,-32.5,115.5,2024-06-01,0.04057
0.49402538,-32.5,115.5,2024-06-02,0.04057
0.49402538,-32.5,115.5,2024-06-03,0.04057
0.49402538,-32.5,115.5,2024-06-04,0.04156461
0.49402538,-32.5,115.5,2024-06-05,0.04289
0.49402538,-32.5,115.5,2024-06-06,0.04289
0.49402538,-32.5,115.5,2024-06-07,0.04289
0.49402538,-32.5,115.5,2024-06-08,0.04289
0.49402538,-32.5,115.5,2024-06-09,0.044316813
0.49402538,-32.5,115.5,2024-06-10,0.0452089
0.49402538,-32.5,115.5,2024-06-11,0.0454
0.49402538,-32.5,115.5,2024-06-12,0.04696883
0.49402538,-32.5,115.5,2024-06-13,0.04811
0.49402538,-32.5,115.5,2024-06-14,0.04811
0.49402538,-32.5,115.5,2024-06-15,0.04811
0.49402538,-32.5,115.5,2024-06-16,0.048665788
0.49402538,-32.5,115.5,2024-06-17,0.049694095
0.49402538,-32.5,115.5,2024-06-18,0.04811
0.49402538,-32.5,115.5,2024-06-19,0.04811
0.49402538,-32.5,115.5,2024-06-20,0.04811
0.49402538,-32.5,115.5,2024-06-21,0.04811
0.49402538,-32.5,115.5,2024-06-22,0.04811
0.49402538,-32.5,115.5,2024-06-23,0.048487935
0.49402538,-32.5,115.5,2024-06-24,0.04921571
0.49402538,-32.5,115.5,2024-06-25,0.05103
0.49402538,-32.5,115.5,2024-06-26,0.05103
0.49402538,-32.5,115.5,2024-06-27,0.05153288
0.49402538,-32.5,115.5,2024-06-28,0.053427685
0.49402538,-32.5,115.5,2024-06-29,0.0542
0.49402538,-32.5,115.5,2024-06-30,0.0542
0.49402538,-32.5,115.5,2024-07-01,0.0542
0.49402538,-32.5,115.5,2024-07-02,0.0542
0.49402538,-32.5,115.5,2024-07-03,0.055101592
0.49402538,-32.5,115.5,2024-07-04,0.056363817
0.49402538,-32.5,115.5,2024-07-05,0.056363817
0.49402538,-32.5,115.5,2024-07-06,0.056363817
0.49402538,-32.5,115.5,2024-07-07,0.056960948
0.49402538,-32.5,115.5,2024-07-08,0.05761
0.49402538,-32.5,115.5,2024-07-09,0.058536842
0.49402538,-32.5,115.5,2024-07-10,0.05995149
0.49402538,-32.5,115.5,2024-07-11,0.060063865
0.49402538,-32.5,115.5,2024-07-12,0.0613
0.49402538,-32.5,115.5,2024-07-13,0.06325164
0.49402538,-32.5,115.5,2024-07-14,0.06383186
0.49402538,-32.5,115.5,2024-07-15,0.06479823
0.49402538,-32.5,115.5,2024-07-16,0.06440031
0.49402538,-32.5,115.5,2024-07-17,0.06262382
0.49402538,-32.5,115.5,2024-07-18,0.06301714
0.49402538,-32.5,115.5,2024-07-19,0.06383186
0.49402538,-32.5,115.5,2024-07-20,0.06383186
0.49402538,-32.5,115.5,2024-07-21,0.06383186
0.49402538,-32.5,115.5,2024-07-22,0.06329808
0.49402538,-32.5,115.5,2024-07-23,0.063778296
0.49402538,-32.5,115.5,2024-07-24,0.06613004
0.49402538,-32.5,115.5,2024-07-25,0.06608583
0.49402538,-32.5,115.5,2024-07-26,0.06801857
0.49402538,-32.5,115.5,2024-07-27,0.06801857
0.49402538,-32.5,115.5,2024-07-28,0.06671232
0.49402538,-32.5,115.5,2024-07-29,0.06468454
0.49402538,-32.5,115.5,2024-07-30,0.06383186
0.49402538,-32.5,115.5,2024-07-31,0.06383186
0.49402538,-32.5,115.5,2024-08-01,0.06383186
0.49402538,-32.5,115.5,2024-08-02,0.065537214
0.49402538,-32.5,115.5,2024-08-03,0.066560425
0.49402538,-32.5,115.5,2024-08-04,0.066560425
0.49402538,-32.5,115.5,2024-08-05,0.06548037
0.49402538,-32.5,115.5,2024-08-06,0.06383186
0.49402538,-32.5,115.5,2024-08-07,0.06383186
0.49402538,-32.5,115.5,2024-08-08,0.06383186
0.49402538,-32.5,115.5,2024-08-09,0.06383186
0.49402538,-32.5,115.5,2024-08-10,0.06383186
0.49402538,-32.5,115.5,2024-08-11,0.06383186
0.49402538,-32.5,115.5,2024-08-12,0.06383186
0.49402538,-32.5,115.5,2024-08-13,0.06383186
0.49402538,-32.5,115.5,2024-08-14,0.06383186
0.49402538,-32.5,115.5,2024-08-15,0.06383186
0.49402538,-32.5,115.5,2024-08-16,0.06519614
0.49402538,-32.5,115.5,2024-08-17,0.06284857
0.49402538,-32.5,115.5,2024-08-18,0.066214666
0.49402538,-32.5,115.5,2024-08-19,0.06698881
0.49402538,-32.5,115.5,2024-08-20,0.06686143
0.49402538,-32.5,115.5,2024-08-21,0.06686143
0.49402538,-32.5,115.5,2024-08-22,0.06667691
0.49402538,-32.5,115.5,2024-08-23,0.06801857
0.49402538,-32.5,115.5,2024-08-24,0.06683383
0.49402538,-32.5,115.5,2024-08-25,0.066560425
0.49402538,-32.5,115.5,2024-08-26,0.066560425
0.49402538,-32.5,115.5,2024-08-27,0.066560425
0.49402538,-32.5,115.5,2024-08-28,0.06344841
0.49402538,-32.5,115.5,2024-08-29,0.06248335
0.49402538,-32.5,115.5,2024-08-30,0.061481155
0.49402538,-32.5,115.5,2024-08-31,0.06065384
0.49402538,-32.5,115.5,2024-09-01,0.0602756
0.49402538,-32.5,115.5,2024-09-02,0.058958508
0.49402538,-32.5,115.5,2024-09-03,0.058958508
0.49402538,-32.5,115.5,2024-09-04,0.058958508
0.49402538,-32.5,115.5,2024-09-05,0.057876598
0.49402538,-32.5,115.5,2024-09-06,0.05520223
0.49402538,-32.5,115.5,2024-09-07,0.05478316
0.49402538,-32.5,115.5,2024-09-08,0.054389846
0.49402538,-32.5,115.5,2024-09-09,0.05112991
0.49402538,-32.5,115.5,2024-09-10,0.04812669
0.49402538,-32.5,115.5,2024-09-11,0.04570442
0.49402538,-32.5,115.5,2024-09-12,0.044875294
0.49402538,-32.5,115.5,2024-09-13,0.045588724
0.49402538,-32.5,115.5,2024-09-14,0.047225203
0.49402538,-32.5,115.5,2024-09-15,0.048747204
0.49402538,-32.5,115.5,2024-09-16,0.04917711
0.49402538,-32.5,115.5,2024-09-17,0.04917711
0.49402538,-32.5,115.5,2024-09-18,0.04753296
0.49402538,-32.5,115.5,2024-09-19,0.044253122
0.49402538,-32.5,115.5,2024-09-20,0.04011938
0.49402538,-32.5,115.5,2024-09-21,0.037041064
0.49402538,-32.5,115.5,2024-09-22,0.035084646
0.49402538,-32.5,115.5,2024-09-23,0.0343137
0.49402538,-32.5,115.5,2024-09-24,0.034177344
0.49402538,-32.5,115.5,2024-09-25,0.034606855
0.49402538,-32.5,115.5,2024-09-26,0.035882078
0.49402538,-32.5,115.5,2024-09-27,0.037157245
0.49402538,-32.5,115.5,2024-09-28,0.036062643
0.49402538,-32.5,115.5,2024-09-29,0.03598967
0.49402538,-32.5,115.5,2024-09-30,0.035899244
0.49402538,-32.5,115.5,2024-10-01,0.03515325
0.49402538,-32.5,115.5,2024-10-02,0.03598967
0.49402538,-32.5,115.5,2024-10-03,0.03598967
0.49402538,-32.5,115.5,2024-10-04,0.036202468
0.49402538,-32.5,115.5,2024-10-05,0.037091605
0.49402538,-32.5,115.5,2024-10-06,0.039386854
0.49402538,-32.5,115.5,2024-10-07,0.040225547
0.49402538,-32.5,115.5,2024-10-08,0.039894585
0.49402538,-32.5,115.5,2024-10-09,0.03804819
0.49402538,-32.5,115.5,2024-10-10,0.03794296
0.49402538,-32.5,115.5,2024-10-11,0.03794296
