depth,latitude,longitude,time,kd
0.49402538,-32.25,115.5,2024-01-10,0.032548837
0.49402538,-32.25,115.5,2024-01-11,0.03231229
0.49402538,-32.25,115.5,2024-01-12,0.032335944
0.49402538,-32.25,115.5,2024-01-13,0.03288
0.49402538,-32.25,115.5,2024-01-14,0.033926178
0.49402538,-32.25,115.5,2024-01-15,0.034577116
0.49402538,-32.25,115.5,2024-01-16,0.03459
0.49402538,-32.25,115.5,2024-01-17,0.03459
0.49402538,-32.25,115.5,2024-01-18,0.03459
0.49402538,-32.25,115.5,2024-01-19,0.033889584
0.49402538,-32.25,115.5,2024-01-20,0.03288
0.49402538,-32.25,115.5,2024-01-21,0.03288
0.49402538,-32.25,115.5,2024-01-22,0.03288
0.49402538,-32.25,115.5,2024-01-23,0.032738075
0.49402538,-32.25,115.5,2024-01-24,0.033449177
0.49402538,-32.25,115.5,2024-01-25,0.037557285
0.49402538,-32.25,115.5,2024-01-26,0.03975854
0.49402538,-32.25,115.5,2024-01-27,0.03812872
0.49402538,-32.25,115.5,2024-01-28,0.0377893
0.49402538,-32.25,115.5,2024-01-29,0.036731288
0.49402538,-32.25,115.5,2024-01-30,0.035331592
0.49402538,-32.25,115.5,2024-01-31,0.034265332
0.49402538,-32.25,115.5,2024-02-01,0.033971664
0.49402538,-32.25,115.5,2024-02-02,0.033971664
0.49402538,-32.25,115.5,2024-02-03,0.033971664
0.49402538,-32.25,115.5,2024-02-04,0.034999494
0.49402538,-32.25,115.5,2024-02-05,0.035463925
0.49402538,-32.25,115.5,2024-02-06,0.03641674
0.49402538,-32.25,115.5,2024-02-07,0.03641674
0.49402538,-32.25,115.5,2024-02-08,0.03641674
0.49402538,-32.25,115.5,2024-02-09,0.036119275
0.49402538,-32.25,115.5,2024-02-10,0.035764657
0.49402538,-32.25,115.5,2024-02-11,0.035764657
0.49402538,-32.25,115.5,2024-02-12,0.03559335
0.49402538,-32.25,115.5,2024-02-13,0.03459
0.49402538,-32.25,115.5,2024-02-14,0.034461178
0.49402538,-32.25,115.5,2024-02-15,0.033997428
0.49402538,-32.25,115.5,2024-02-16,0.03459
0.49402538,-32.25,115.5,2024-02-17,0.03459
0.49402538,-32.25,115.5,2024-02-18,0.03459
0.49402538,-32.25,115.5,2024-02-19,0.03459
0.49402538,-32.25,115.5,2024-02-20,0.03459
0.49402538,-32.25,115.5,2024-02-21,0.03338559
0.49402538,-32.25,115.5,2024-02-22,0.03288
0.49402538,-32.25,115.5,2024-02-23,0.03288
0.49402538,-32.25,115.5,2024-02-24,0.033266634
0.49402538,-32.25,115.5,2024-02-25,0.033971664
0.49402538,-32.25,115.5,2024-02-26,0.033971664
0.49402538,-32.25,115.5,2024-02-27,0.033971664
0.49402538,-32.25,115.5,2024-02-28,0.033971664
0.49402538,-32.25,115.5,2024-02-29,0.034363218
0.49402538,-32.25,115.5,2024-03-01,0.035410997
0.49402538,-32.25,115.5,2024-03-02,0.03641674
0.49402538,-32.25,115.5,2024-03-03,0.037035074
0.49402538,-32.25,115.5,2024-03-04,0.037035074
0.49402538,-32.25,115.5,2024-03-05,0.036849804
0.49402538,-32.25,115.5,2024-03-06,0.035764657
0.49402538,-32.25,115.5,2024-03-07,0.035764657
0.49402538,-32.25,115.5,2024-03-08,0.035764657
0.49402538,-32.25,115.5,2024-03-09,0.034600224
0.49402538,-32.25,115.5,2024-03-10,0.03463241
0.49402538,-32.25,115.5,2024-03-11,0.035146326
0.49402538,-32.25,115.5,2024-03-12,0.035146326
0.49402538,-32.25,115.5,2024-03-13,0.035146326
0.49402538,-32.25,115.5,2024-03-14,0.035146326
0.49402538,-32.25,115.5,2024-03-15,0.035146326
0.49402538,-32.25,115.5,2024-03-16,0.035146326
0.49402538,-32.25,115.5,2024-03-17,0.034926075
0.49402538,-32.25,115.5,2024-03-18,0.034461107
0.49402538,-32.25,115.5,2024-03-19,0.035146326
0.49402538,-32.25,115.5,2024-03-20,0.035146326
0.49402538,-32.25,115.5,2024-03-21,0.035146326
0.49402538,-32.25,115.5,2024-03-22,0.035751775
0.49402538,-32.25,115.5,2024-03-23,0.035764657
0.49402538,-32.25,115.5,2024-03-24,0.0352018
0.49402538,-32.25,115.5,2024-03-25,0.03459
0.49402538,-32.25,115.5,2024-03-26,0.03459
0.49402538,-32.25,115.5,2024-03-27,0.03459
0.49402538,-32.25,115.5,2024-03-28,0.03442253
0.49402538,-32.25,115.5,2024-03-29,0.033971664
0.49402538,-32.25,115.5,2024-03-30,0.033971664
0.49402538,-32.25,115.5,2024-03-31,0.032902744
0.49402538,-32.25,115.5,2024-04-01,0.03288
0.49402538,-32.25,115.5,2024-04-02,0.03288
0.49402538,-32.25,115.5,2024-04-03,0.03288
0.49402538,-32.25,115.5,2024-04-04,0.033357605
0.49402538,-32.25,115.5,2024-04-05,0.033971664
0.49402538,-32.25,115.5,2024-04-06,0.03426795
0.49402538,-32.25,115.5,2024-04-07,0.033971664
0.49402538,-32.25,115.5,2024-04-08,0.033971664
0.49402538,-32.25,115.5,2024-04-09,0.033971664
0.49402538,-32.25,115.5,2024-04-10,0.033971664
0.49402538,-32.25,115.5,2024-04-11,0.033971664
0.49402538,-32.25,115.5,2024-04-12,0.033971664
0.49402538,-32.25,115.5,2024-04-13,0.033971664
0.49402538,-32.25,115.5,2024-04-14,0.03310743
0.49402538,-32.25,115.5,2024-04-15,0.03288
0.49402538,-32.25,115.5,2024-04-16,0.03288
0.49402538,-32.25,115.5,2024-04-17,0.03288
0.49402538,-32.25,115.5,2024-04-18,0.034227706
0.49402538,-32.25,115.5,2024-04-19,0.03459
0.49402538,-32.25,115.5,2024-04-20,0.03459
0.49402538,-32.25,115.5,2024-04-21,0.03459
0.49402538,-32.25,115.5,2024-04-22,0.03459
0.49402538,-32.25,115.5,2024-04-23,0.03459
0.49402538,-32.25,115.5,2024-04-24,0.034785777
0.49402538,-32.25,115.5,2024-04-25,0.035764657
0.49402538,-32.25,115.5,2024-04-26,0.035764657
0.49402538,-32.25,115.5,2024-04-27,0.03611119
0.49402538,-32.25,115.5,2024-04-28,0.035764657
0.49402538,-32.25,115.5,2024-04-29,0.035764657
0.49402538,-32.25,115.5,2024-04-30,0.035764657
0.49402538,-32.25,115.5,2024-05-01,0.03678924
0.49402538,-32.25,115.5,2024-05-02,0.03784144
0.49402538,-32.25,115.5,2024-05-03,0.036474973
0.49402538,-32.25,115.5,2024-05-04,0.03643
0.49402538,-32.25,115.5,2024-05-05,0.03501081
0.49402538,-32.25,115.5,2024-05-06,0.03459
0.49402538,-32.25,115.5,2024-05-07,0.03459
0.49402538,-32.25,115.5,2024-05-08,0.03459
0.49402538,-32.25,115.5,2024-05-09,0.03459
0.49402538,-32.25,115.5,2024-05-10,0.03459
0.49402538,-32.25,115.5,2024-05-11,0.03459
0.49402538,-32.25,115.5,2024-05-12,0.03459
0.49402538,-32.25,115.5,2024-05-13,0.03459
0.49402538,-32.25,115.5,2024-05-14,0.03459
0.49402538,-32.25,115.5,2024-05-15,0.03459
0.49402538,-32.25,115.5,2024-05-16,0.03459
0.49402538,-32.25,115.5,2024-05-17,0.03459
0.49402538,-32.25,115.5,2024-05-18,0.03485919
0.49402538,-32.25,115.5,2024-05-19,0.035764657
0.49402538,-32.25,115.5,2024-05-20,0.036249805
0.49402538,-32.25,115.5,2024-05-21,0.03643
0.49402538,-32.25,115.5,2024-05-22,0.038119245
0.49402538,-32.25,115.5,2024-05-23,0.03842
0.49402538,-32.25,115.5,2024-05-24,0.03842
0.49402538,-32.25,115.5,2024-05-25,0.03842
0.49402538,-32.25,115.5,2024-05-26,0.03842
0.49402538,-32.25,115.5,2024-05-27,0.03842
0.49402538,-32.25,115.5,2024-05-28,0.03842
0.49402538,-32.25,115.5,2024-05-29,0.038630556
0.49402538,-32.25,115.5,2024-05-30,0.04011248
0.49402538,-32.25,115.5,2024-05-31,0.04057
0.49402538,-32.25,115.5,2024-06-01,0.04057
0.49402538,-32.25,115.5,2024-06-02,0.04057
0.49402538,-32.25,115.5,2024-06-03,0.04078599
0.49402538,-32.25,115.5,2024-06-04,0.042610366
0.49402538,-32.25,115.5,2024-06-05,0.04289
0.49402538,-32.25,115.5,2024-06-06,0.04289
0.49402538,-32.25,115.5,2024-06-07,0.04289
0.49402538,-32.25,115.5,2024-06-08,0.04289
0.49402538,-32.25,115.5,2024-06-09,0.04289
0.49402538,-32.25,115.5,2024-06-10,0.043608528
0.49402538,-32.25,115.5,2024-06-11,0.044465274
0.49402538,-32.25,115.5,2024-06-12,0.046540007
0.49402538,-32.25,115.5,2024-06-13,0.049042065
0.49402538,-32.25,115.5,2024-06-14,0.04997413
0.49402538,-32.25,115.5,2024-06-15,0.04997413
0.49402538,-32.25,115.5,2024-06-16,0.050524063
0.49402538,-32.25,115.5,2024-06-17,0.050854024
0.49402538,-32.25,115.5,2024-06-18,0.04997413
0.49402538,-32.25,115.5,2024-06-19,0.04997413
0.49402538,-32.25,115.5,2024-06-20,0.04818767
0.49402538,-32.25,115.5,2024-06-21,0.04811
0.49402538,-32.25,115.5,2024-06-22,0.04811
0.49402538,-32.25,115.5,2024-06-23,0.048483953
0.49402538,-32.25,115.5,2024-06-24,0.050680477
0.49402538,-32.25,115.5,2024-06-25,0.05103
0.49402538,-32.25,115.5,2024-06-26,0.05103
0.49402538,-32.25,115.5,2024-06-27,0.05103
0.49402538,-32.25,115.5,2024-06-28,0.05141209
0.49402538,-32.25,115.5,2024-06-29,0.05217627
0.49402538,-32.25,115.5,2024-06-30,0.05217627
0.49402538,-32.25,115.5,2024-07-01,0.05217627
0.49402538,-32.25,115.5,2024-07-02,0.05217627
0.49402538,-32.25,115.5,2024-07-03,0.05217627
0.49402538,-32.25,115.5,2024-07-04,0.05217627
0.49402538,-32.25,115.5,2024-07-05,0.05297733
0.49402538,-32.25,115.5,2024-07-06,0.0542
0.49402538,-32.25,115.5,2024-07-07,0.05479084
0.49402538,-32.25,115.5,2024-07-08,0.055433054
0.49402538,-32.25,115.5,2024-07-09,0.055433054
0.49402538,-32.25,115.5,2024-07-10,0.055433054
0.49402538,-32.25,115.5,2024-07-11,0.05590707
0.49402538,-32.25,115.5,2024-07-12,0.058944304
0.49402538,-32.25,115.5,2024-07-13,0.060563844
0.49402538,-32.25,115.5,2024-07-14,0.0613
0.49402538,-32.25,115.5,2024-07-15,0.05914061
0.49402538,-32.25,115.5,2024-07-16,0.058944304
0.49402538,-32.25,115.5,2024-07-17,0.057748992
0.49402538,-32.25,115.5,2024-07-18,0.058138162
0.49402538,-32.25,115.5,2024-07-19,0.058944304
0.49402538,-32.25,115.5,2024-07-20,0.058944304
0.49402538,-32.25,115.5,2024-07-21,0.058944304
0.49402538,-32.25,115.5,2024-07-22,0.05660202
0.49402538,-32.25,115.5,2024-07-23,0.05803138
0.49402538,-32.25,115.5,2024-07-24,0.05975587
0.49402538,-32.25,115.5,2024-07-25,0.062006623
0.49402538,-32.25,115.5,2024-07-26,0.06274278
0.49402538,-32.25,115.5,2024-07-27,0.06274278
0.49402538,-32.25,115.5,2024-07-28,0.06061598
0.49402538,-32.25,115.5,2024-07-29,0.058944304
0.49402538,-32.25,115.5,2024-07-30,0.058944304
0.49402538,-32.25,115.5,2024-07-31,0.058944304
0.49402538,-32.25,115.5,2024-08-01,0.058944304
0.49402538,-32.25,115.5,2024-08-02,0.058944304
0.49402538,-32.25,115.5,2024-08-03,0.061054617
0.49402538,-32.25,115.5,2024-08-04,0.0613
0.49402538,-32.25,115.5,2024-08-05,0.06046569
0.49402538,-32.25,115.5,2024-08-06,0.058944304
0.49402538,-32.25,115.5,2024-08-07,0.058944304
0.49402538,-32.25,115.5,2024-08-08,0.058944304
0.49402538,-32.25,115.5,2024-08-09,0.05997492
0.49402538,-32.25,115.5,2024-08-10,0.0613
0.49402538,-32.25,115.5,2024-08-11,0.0613
0.49402538,-32.25,115.5,2024-08-12,0.060416613
0.49402538,-32.25,115.5,2024-08-13,0.058944304
0.49402538,-32.25,115.5,2024-08-14,0.058944304
0.49402538,-32.25,115.5,2024-08-15,0.058944304
0.49402538,-32.25,115.5,2024-08-16,0.058944304
0.49402538,-32.25,115.5,2024-08-17,0.056384016
0.49402538,-32.25,115.5,2024-08-18,0.060611054
0.49402538,-32.25,115.5,2024-08-19,0.06604334
0.49402538,-32.25,115.5,2024-08-20,0.06684487
0.49402538,-32.25,115.5,2024-08-21,0.06684487
0.49402538,-32.25,115.5,2024-08-22,0.06387102
0.49402538,-32.25,115.5,2024-08-23,0.06058339
0.49402538,-32.25,115.5,2024-08-24,0.057309993
0.49402538,-32.25,115.5,2024-08-25,0.056767356
0.49402538,-32.25,115.5,2024-08-26,0.056767356
0.49402538,-32.25,115.5,2024-08-27,0.056767356
0.49402538,-32.25,115.5,2024-08-28,0.055544246
0.49402538,-32.25,115.5,2024-08-29,0.055433054
0.49402538,-32.25,115.5,2024-08-30,0.055433054
0.49402538,-32.25,115.5,2024-08-31,0.056128003
0.49402538,-32.25,115.5,2024-09-01,0.05731159
0.49402538,-32.25,115.5,2024-09-02,0.058944304
0.49402538,-32.25,115.5,2024-09-03,0.058944304
0.49402538,-32.25,115.5,2024-09-04,0.05835471
0.49402538,-32.25,115.5,2024-09-05,0.056767356
0.49402538,-32.25,115.5,2024-09-06,0.056767356
0.49402538,-32.25,115.5,2024-09-07,0.056767356
0.49402538,-32.25,115.5,2024-09-08,0.056378182
0.49402538,-32.25,115.5,2024-09-09,0.055433054
0.49402538,-32.25,115.5,2024-09-10,0.05499635
0.49402538,-32.25,115.5,2024-09-11,0.0524714
0.49402538,-32.25,115.5,2024-09-12,0.05150761
0.49402538,-32.25,115.5,2024-09-13,0.050292116
0.49402538,-32.25,115.5,2024-09-14,0.04916587
0.49402538,-32.25,115.5,2024-09-15,0.04916587
0.49402538,-32.25,115.5,2024-09-16,0.04916587
0.49402538,-32.25,115.5,2024-09-17,0.04916587
0.49402538,-32.25,115.5,2024-09-18,0.048637938
0.49402538,-32.25,115.5,2024-09-19,0.04811
0.49402538,-32.25,115.5,2024-09-20,0.045344513
0.49402538,-32.25,115.5,2024-09-21,0.044072933
0.49402538,-32.25,115.5,2024-09-22,0.041485198
0.49402538,-32.25,115.5,2024-09-23,0.03926961
0.49402538,-32.25,115.5,2024-09-24,0.038215127
0.49402538,-32.25,115.5,2024-09-25,0.03770042
0.49402538,-32.25,115.5,2024-09-26,0.037880313
0.49402538,-32.25,115.5,2024-09-27,0.03853438
0.49402538,-32.25,115.5,2024-09-28,0.03979256
0.49402538,-32.25,115.5,2024-09-29,0.03979256
0.49402538,-32.25,115.5,2024-09-30,0.03979256
0.49402538,-32.25,115.5,2024-10-01,0.03979256
0.49402538,-32.25,115.5,2024-10-02,0.03979256
0.49402538,-32.25,115.5,2024-10-03,0.040070266
0.49402538,-32.25,115.5,2024-10-04,0.041884802
0.49402538,-32.25,115.5,2024-10-05,0.043653477
0.49402538,-32.25,115.5,2024-10-06,0.044457432
0.49402538,-32.25,115.5,2024-10-07,0.04442888
0.49402538,-32.25,115.5,2024-10-08,0.042732704
0.49402538,-32.25,115.5,2024-10-09,0.04205109
0.49402538,-32.25,115.5,2024-10-10,0.041001983
0.49402538,-32.25,115.5,2024-10-11,0.04057
