depth,latitude,longitude,time,kd
0.49402538,-32.0,115.25,2024-03-27,0.03643
0.49402538,-32.0,115.25,2024-03-28,0.036163174
0.49402538,-32.0,115.25,2024-03-29,0.034609918
0.49402538,-32.0,115.25,2024-03-30,0.03459
0.49402538,-32.0,115.25,2024-03-31,0.03459
0.49402538,-32.0,115.25,2024-04-01,0.03459
0.49402538,-32.0,115.25,2024-04-02,0.03459
0.49402538,-32.0,115.25,2024-04-03,0.03459
0.49402538,-32.0,115.25,2024-04-04,0.03459
0.49402538,-32.0,115.25,2024-04-05,0.03459
0.49402538,-32.0,115.25,2024-04-06,0.03459
0.49402538,-32.0,115.25,2024-04-07,0.034418758
0.49402538,-32.0,115.25,2024-04-08,0.03459
0.49402538,-32.0,115.25,2024-04-09,0.03459
0.49402538,-32.0,115.25,2024-04-10,0.03459
0.49402538,-32.0,115.25,2024-04-11,0.034432642
0.49402538,-32.0,115.25,2024-04-12,0.03447892
0.49402538,-32.0,115.25,2024-04-13,0.03459
0.49402538,-32.0,115.25,2024-04-14,0.03459
0.49402538,-32.0,115.25,2024-04-15,0.03446041
0.49402538,-32.0,115.25,2024-04-16,0.03436785
0.49402538,-32.0,115.25,2024-04-17,0.033623923
0.49402538,-32.0,115.25,2024-04-18,0.034515947
0.49402538,-32.0,115.25,2024-04-19,0.03459
0.49402538,-32.0,115.25,2024-04-20,0.03459
0.49402538,-32.0,115.25,2024-04-21,0.03459
0.49402538,-32.0,115.25,2024-04-22,0.03459
0.49402538,-32.0,115.25,2024-04-23,0.03557022
0.49402538,-32.0,115.25,2024-04-24,0.03826005
0.49402538,-32.0,115.25,2024-04-25,0.03842
0.49402538,-32.0,115.25,2024-04-26,0.038536917
0.49402538,-32.0,115.25,2024-04-27,0.040290684
0.49402538,-32.0,115.25,2024-04-28,0.040418703
0.49402538,-32.0,115.25,2024-04-29,0.041766357
0.49402538,-32.0,115.25,2024-04-30,0.04289
0.49402538,-32.0,115.25,2024-05-01,0.04087022
0.49402538,-32.0,115.25,2024-05-02,0.03770404
0.49402538,-32.0,115.25,2024-05-03,0.03643
0.49402538,-32.0,115.25,2024-05-04,0.035193373
0.49402538,-32.0,115.25,2024-05-05,0.03459
0.49402538,-32.0,115.25,2024-05-06,0.03459
0.49402538,-32.0,115.25,2024-05-07,0.03459
0.49402538,-32.0,115.25,2024-05-08,0.034823474
0.49402538,-32.0,115.25,2024-05-09,0.0363802
0.49402538,-32.0,115.25,2024-05-10,0.03643
0.49402538,-32.0,115.25,2024-05-11,0.03643
0.49402538,-32.0,115.25,2024-05-12,0.035018153
0.49402538,-32.0,115.25,2024-05-13,0.03459
0.49402538,-32.0,115.25,2024-05-14,0.03459
0.49402538,-32.0,115.25,2024-05-15,0.03459
0.49402538,-32.0,115.25,2024-05-16,0.03459
0.49402538,-32.0,115.25,2024-05-17,0.03459
0.49402538,-32.0,115.25,2024-05-18,0.03459
0.49402538,-32.0,115.25,2024-05-19,0.035257068
0.49402538,-32.0,115.25,2024-05-20,0.036330402
0.49402538,-32.0,115.25,2024-05-21,0.038105484
0.49402538,-32.0,115.25,2024-05-22,0.03842
0.49402538,-32.0,115.25,2024-05-23,0.038226105
0.49402538,-32.0,115.25,2024-05-24,0.03816147
0.49402538,-32.0,115.25,2024-05-25,0.03816147
0.49402538,-32.0,115.25,2024-05-26,0.03668251
0.49402538,-32.0,115.25,2024-05-27,0.03643
0.49402538,-32.0,115.25,2024-05-28,0.037064333
0.49402538,-32.0,115.25,2024-05-29,0.041783575
0.49402538,-32.0,115.25,2024-05-30,0.04316299
0.49402538,-32.0,115.25,2024-05-31,0.045890834
0.49402538,-32.0,115.25,2024-06-01,0.04922798
0.49402538,-32.0,115.25,2024-06-02,0.048489347
0.49402538,-32.0,115.25,2024-06-03,0.04706476
0.49402538,-32.0,115.25,2024-06-04,0.045783676
0.49402538,-32.0,115.25,2024-06-05,0.043750137
0.49402538,-32.0,115.25,2024-06-06,0.04328943
0.49402538,-32.0,115.25,2024-06-07,0.043195702
0.49402538,-32.0,115.25,2024-06-08,0.041249886
0.49402538,-32.0,115.25,2024-06-09,0.044772275
0.49402538,-32.0,115.25,2024-06-10,0.04811
0.49402538,-32.0,115.25,2024-06-11,0.050085887
0.49402538,-32.0,115.25,2024-06-12,0.05284485
0.49402538,-32.0,115.25,2024-06-13,0.0542
0.49402538,-32.0,115.25,2024-06-14,0.05320678
0.49402538,-32.0,115.25,2024-06-15,0.050447766
0.49402538,-32.0,115.25,2024-06-16,0.045812856
0.49402538,-32.0,115.25,2024-06-17,0.04185225
0.49402538,-32.0,115.25,2024-06-18,0.04380756
0.49402538,-32.0,115.25,2024-06-19,0.045995463
0.49402538,-32.0,115.25,2024-06-20,0.04910631
0.49402538,-32.0,115.25,2024-06-21,0.05358248
0.49402538,-32.0,115.25,2024-06-22,0.05362538
0.49402538,-32.0,115.25,2024-06-23,0.051441822
0.49402538,-32.0,115.25,2024-06-24,0.051515657
0.49402538,-32.0,115.25,2024-06-25,0.051746387
0.49402538,-32.0,115.25,2024-06-26,0.05007567
0.49402538,-32.0,115.25,2024-06-27,0.04644878
0.49402538,-32.0,115.25,2024-06-28,0.045752063
0.49402538,-32.0,115.25,2024-06-29,0.045752063
0.49402538,-32.0,115.25,2024-06-30,0.048060875
0.49402538,-32.0,115.25,2024-07-01,0.046931032
0.49402538,-32.0,115.25,2024-07-02,0.045752063
0.49402538,-32.0,115.25,2024-07-03,0.04614505
0.49402538,-32.0,115.25,2024-07-04,0.04811
0.49402538,-32.0,115.25,2024-07-05,0.049562097
0.49402538,-32.0,115.25,2024-07-06,0.050288975
0.49402538,-32.0,115.25,2024-07-07,0.05065949
0.49402538,-32.0,115.25,2024-07-08,0.05103
0.49402538,-32.0,115.25,2024-07-09,0.05103
0.49402538,-32.0,115.25,2024-07-10,0.05103
0.49402538,-32.0,115.25,2024-07-11,0.05103
0.49402538,-32.0,115.25,2024-07-12,0.05103
0.49402538,-32.0,115.25,2024-07-13,0.05103
0.49402538,-32.0,115.25,2024-07-14,0.05103
0.49402538,-32.0,115.25,2024-07-15,0.051090058
0.49402538,-32.0,115.25,2024-07-16,0.051177174
0.49402538,-32.0,115.25,2024-07-17,0.04866094
0.49402538,-32.0,115.25,2024-07-18,0.050500564
0.49402538,-32.0,115.25,2024-07-19,0.051441822
0.49402538,-32.0,115.25,2024-07-20,0.053099874
0.49402538,-32.0,115.25,2024-07-21,0.051441822
0.49402538,-32.0,115.25,2024-07-22,0.051236704
0.49402538,-32.0,115.25,2024-07-23,0.05395119
0.49402538,-32.0,115.25,2024-07-24,0.0542
0.49402538,-32.0,115.25,2024-07-25,0.056919746
0.49402538,-32.0,115.25,2024-07-26,0.05750848
0.49402538,-32.0,115.25,2024-07-27,0.057054542
0.49402538,-32.0,115.25,2024-07-28,0.052935835
0.49402538,-32.0,115.25,2024-07-29,0.052820913
0.49402538,-32.0,115.25,2024-07-30,0.0542
0.49402538,-32.0,115.25,2024-07-31,0.053108223
0.49402538,-32.0,115.25,2024-08-01,0.05224449
0.49402538,-32.0,115.25,2024-08-02,0.054165684
0.49402538,-32.0,115.25,2024-08-03,0.0542
0.49402538,-32.0,115.25,2024-08-04,0.051729135
0.49402538,-32.0,115.25,2024-08-05,0.049147345
0.49402538,-32.0,115.25,2024-08-06,0.048389725
0.49402538,-32.0,115.25,2024-08-07,0.05098472
0.49402538,-32.0,115.25,2024-08-08,0.05429457
0.49402538,-32.0,115.25,2024-08-09,0.057425417
0.49402538,-32.0,115.25,2024-08-10,0.05761
0.49402538,-32.0,115.25,2024-08-11,0.057177313
0.49402538,-32.0,115.25,2024-08-12,0.05445842
0.49402538,-32.0,115.25,2024-08-13,0.0542
0.49402538,-32.0,115.25,2024-08-14,0.052993298
0.49402538,-32.0,115.25,2024-08-15,0.051469512
0.49402538,-32.0,115.25,2024-08-16,0.051214643
0.49402538,-32.0,115.25,2024-08-17,0.04781726
0.49402538,-32.0,115.25,2024-08-18,0.050090056
0.49402538,-32.0,115.25,2024-08-19,0.05395466
0.49402538,-32.0,115.25,2024-08-20,0.054643005
0.49402538,-32.0,115.25,2024-08-21,0.054643005
0.49402538,-32.0,115.25,2024-08-22,0.052184656
0.49402538,-32.0,115.25,2024-08-23,0.051364604
0.49402538,-32.0,115.25,2024-08-24,0.05103
0.49402538,-32.0,115.25,2024-08-25,0.053443402
0.49402538,-32.0,115.25,2024-08-26,0.053848233
0.49402538,-32.0,115.25,2024-08-27,0.0542
0.49402538,-32.0,115.25,2024-08-28,0.0542
0.49402538,-32.0,115.25,2024-08-29,0.0542
0.49402538,-32.0,115.25,2024-08-30,0.053280607
0.49402538,-32.0,115.25,2024-08-31,0.051441822
0.49402538,-32.0,115.25,2024-09-01,0.050489075
0.49402538,-32.0,115.25,2024-09-02,0.04778632
0.49402538,-32.0,115.25,2024-09-03,0.045693386
0.49402538,-32.0,115.25,2024-09-04,0.04884551
0.49402538,-32.0,115.25,2024-09-05,0.05316648
0.49402538,-32.0,115.25,2024-09-06,0.0542
0.49402538,-32.0,115.25,2024-09-07,0.05364762
0.49402538,-32.0,115.25,2024-09-08,0.049156703
0.49402538,-32.0,115.25,2024-09-09,0.04522129
0.49402538,-32.0,115.25,2024-09-10,0.044482443
0.49402538,-32.0,115.25,2024-09-11,0.042274807
0.49402538,-32.0,115.25,2024-09-12,0.039571185
0.49402538,-32.0,115.25,2024-09-13,0.038236875
0.49402538,-32.0,115.25,2024-09-14,0.03816147
0.49402538,-32.0,115.25,2024-09-15,0.037548244
0.49402538,-32.0,115.25,2024-09-16,0.03643
0.49402538,-32.0,115.25,2024-09-17,0.036458537
0.49402538,-32.0,115.25,2024-09-18,0.03944931
0.49402538,-32.0,115.25,2024-09-19,0.043850932
0.49402538,-32.0,115.25,2024-09-20,0.05117244
0.49402538,-32.0,115.25,2024-09-21,0.055986084
0.49402538,-32.0,115.25,2024-09-22,0.052970603
0.49402538,-32.0,115.25,2024-09-23,0.0479563
0.49402538,-32.0,115.25,2024-09-24,0.046851143
0.49402538,-32.0,115.25,2024-09-25,0.04547568
0.49402538,-32.0,115.25,2024-09-26,0.043796305
0.49402538,-32.0,115.25,2024-09-27,0.047381673
0.49402538,-32.0,115.25,2024-09-28,0.046626735
0.49402538,-32.0,115.25,2024-09-29,0.04451989
0.49402538,-32.0,115.25,2024-09-30,0.041807827
0.49402538,-32.0,115.25,2024-10-01,0.041644
0.49402538,-32.0,115.25,2024-10-02,0.05038454
0.49402538,-32.0,115.25,2024-10-03,0.051398925
0.49402538,-32.0,115.25,2024-10-04,0.049536336
0.49402538,-32.0,115.25,2024-10-05,0.04775568
0.49402538,-32.0,115.25,2024-10-06,0.044142734
0.49402538,-32.0,115.25,2024-10-07,0.041099463
0.49402538,-32.0,115.25,2024-10-08,0.039912444
0.49402538,-32.0,115.25,2024-10-09,0.03936185
0.49402538,-32.0,115.25,2024-10-10,0.038400225
0.49402538,-32.0,115.25,2024-10-11,0.03652156
