time,latitude,longitude,poc
2003-01-16 00:00:00,-32.35417,115.43751,50.79015
2003-02-16 00:00:00,-32.35417,115.43751,61.78238
2003-03-16 00:00:00,-32.35417,115.43751,66.72025
2003-04-16 00:00:00,-32.35417,115.43751,110.00903
2003-05-16 00:00:00,-32.35417,115.43751,102.99847
2003-06-16 00:00:00,-32.35417,115.43751,137.28645
2003-07-16 00:00:00,-32.35417,115.43751,137.5682
2003-08-16 00:00:00,-32.35417,115.43751,135.0035
2003-09-16 00:00:00,-32.35417,115.43751,100.615074
2003-10-16 00:00:00,-32.35417,115.43751,70.81299
2003-11-16 00:00:00,-32.35417,115.43751,56.22005
2003-12-16 00:00:00,-32.35417,115.43751,73.84293
2004-01-16 00:00:00,-32.35417,115.43751,49.55077
2004-02-16 00:00:00,-32.35417,115.43751,52.210243
2004-03-16 00:00:00,-32.35417,115.43751,73.05046
2004-04-16 00:00:00,-32.35417,115.43751,101.54418
2004-05-16 00:00:00,-32.35417,115.43751,130.96547
2004-06-16 00:00:00,-32.35417,115.43751,158.44592
2004-07-16 00:00:00,-32.35417,115.43751,160.15598
2004-08-16 00:00:00,-32.35417,115.43751,159.42322
2004-09-16 00:00:00,-32.35417,115.43751,130.21552
2004-10-16 00:00:00,-32.35417,115.43751,72.58173
2004-11-16 00:00:00,-32.35417,115.43751,48.57674
2004-12-16 00:00:00,-32.35417,115.43751,62.321564
2005-01-16 00:00:00,-32.35417,115.43751,57.02906
2005-02-16 00:00:00,-32.35417,115.43751,66.2865
2005-03-16 00:00:00,-32.35417,115.43751,61.751095
2005-04-16 00:00:00,-32.35417,115.43751,121.727745
2005-05-16 00:00:00,-32.35417,115.43751,117.17061
2005-06-16 00:00:00,-32.35417,115.43751,181.9232
2005-07-16 00:00:00,-32.35417,115.43751,150.69017
2005-08-16 00:00:00,-32.35417,115.43751,120.01707
2005-09-16 00:00:00,-32.35417,115.43751,107.38109
2005-10-16 00:00:00,-32.35417,115.43751,79.12479
2005-11-16 00:00:00,-32.35417,115.43751,61.2472
