time,latitude,longitude,poc
2003-01-16 00:00:00,-31.770838,115.64584,158.59717
2003-02-16 00:00:00,-31.770838,115.64584,195.36984
2003-03-16 00:00:00,-31.770838,115.64584,214.00983
2003-04-16 00:00:00,-31.770838,115.64584,200.30232
2003-05-16 00:00:00,-31.770838,115.64584,218.65884
2003-06-16 00:00:00,-31.770838,115.64584,285.60446
2003-07-16 00:00:00,-31.770838,115.64584,240.17911
2003-08-16 00:00:00,-31.770838,115.64584,205.4664
2003-09-16 00:00:00,-31.770838,115.64584,231.74873
2003-10-16 00:00:00,-31.770838,115.64584,248.3392
2003-11-16 00:00:00,-31.770838,115.64584,163.45778
2003-12-16 00:00:00,-31.770838,115.64584,152.36713
2004-01-16 00:00:00,-31.770838,115.64584,154.05331
2004-02-16 00:00:00,-31.770838,115.64584,164.22015
2004-03-16 00:00:00,-31.770838,115.64584,512.94165
2004-04-16 00:00:00,-31.770838,115.64584,204.04102
2004-05-16 00:00:00,-31.770838,115.64584,252.54498
2004-06-16 00:00:00,-31.770838,115.64584,258.31195
2004-07-16 00:00:00,-31.770838,115.64584,259.56027
2004-08-16 00:00:00,-31.770838,115.64584,198.09451
2004-09-16 00:00:00,-31.770838,115.64584,163.02762
2004-10-16 00:00:00,-31.770838,115.64584,203.63652
2004-11-16 00:00:00,-31.770838,115.64584,131.79297
2004-12-16 00:00:00,-31.770838,115.64584,159.28616
2005-01-16 00:00:00,-31.770838,115.64584,153.69855
2005-02-16 00:00:00,-31.770838,115.64584,135.88725
2005-03-16 00:00:00,-31.770838,115.64584,203.83867
2005-04-16 00:00:00,-31.770838,115.64584,215.75926
2005-05-16 00:00:00,-31.770838,115.64584,310.64685
2005-06-16 00:00:00,-31.770838,115.64584,323.74323
2005-07-16 00:00:00,-31.770838,115.64584,203.7605
2005-08-16 00:00:00,-31.770838,115.64584,152.58873
2005-09-16 00:00:00,-31.770838,115.64584,155.81943
2005-10-16 00:00:00,-31.770838,115.64584,224.63411
2005-11-16 00:00:00,-31.770838,115.64584,192.59348
2005-12-16 00:00:00,-31.770838,115.64584,194.66014
2006-01-16 00:00:00,-31.770838,115.64584,181.77827
2006-02-16 00:00:00,-31.770838,115.64584,165.19453
2006-03-16 00:00:00,-31.770838,115.64584,264.90558
2006-04-16 00:00:00,-31.770838,115.64584,194.07913
2006-05-16 00:00:00,-31.770838,115.64584,206.01253
2006-06-16 00:00:00,-31.770838,115.64584,282.597
2006-07-16 00:00:00,-31.770838,115.64584,257.0016
2006-08-16 00:00:00,-31.770838,115.64584,228.03383
2006-09-16 00:00:00,-31.770838,115.64584,199.24594
2006-10-16 00:00:00,-31.770838,115.64584,204.70439
2006-11-16 00:00:00,-31.770838,115.64584,142.02946
2006-12-16 00:00:00,-31.770838,115.64584,141.32683
2007-01-16 00:00:00,-31.770838,115.64584,169.69534
2007-02-16 00:00:00,-31.770838,115.64584,232.05873
2007-03-16 00:00:00,-31.770838,115.64584,205.257
2007-04-16 00:00:00,-31.770838,115.64584,190.30312
2007-05-16 00:00:00,-31.770838,115.64584,190.59474
2007-06-16 00:00:00,-31.770838,115.64584,186.7627
2007-07-16 00:00:00,-31.770838,115.64584,190.36858
2007-08-16 00:00:00,-31.770838,115.64584,194.38155
2007-09-16 00:00:00,-31.770838,115.64584,187.65646
2007-10-16 00:00:00,-31.770838,115.64584,212.98119
2007-11-16 00:00:00,-31.770838,115.64584,164.01161
2007-12-16 00:00:00,-31.770838,115.64584,134.5897
2008-01-16 00:00:00,-31.770838,115.64584,145.31488
2008-02-16 00:00:00,-31.770838,115.64584,164.9636
2008-03-16 00:00:00,-31.770838,115.64584,250.762
2008-04-16 00:00:00,-31.770838,115.64584,218.61217
2008-05-16 00:00:00,-31.770838,115.64584,225.18753
2008-06-16 00:00:00,-31.770838,115.64584,317.30945
2008-07-16 00:00:00,-31.770838,115.64584,
2008-08-16 00:00:00,-31.770838,115.64584,160.07062
2008-09-16 00:00:00,-31.770838,115.64584,159.63197
2008-10-16 00:00:00,-31.770838,115.64584,151.00668
2008-11-16 00:00:00,-31.770838,115.64584,126.63749
2008-12-16 00:00:00,-31.770838,115.64584,152.84103
2009-01-16 00:00:00,-31.770838,115.64584,169.55719
2009-02-16 00:00:00,-31.770838,115.64584,197.9377
2009-03-16 00:00:00,-31.770838,115.64584,250.40555
2009-04-16 00:00:00,-31.770838,115.64584,244.12747
2009-05-16 00:00:00,-31.770838,115.64584,289.8838
2009-06-16 00:00:00,-31.770838,115.64584,231.48653
2009-07-16 00:00:00,-31.770838,115.64584,176.19688
2009-08-16 00:00:00,-31.770838,115.64584,158.3431
2009-09-16 00:00:00,-31.770838,115.64584,245.90823
2009-10-16 00:00:00,-31.770838,115.64584,286.0135
2009-11-16 00:00:00,-31.770838,115.64584,182.79123
2009-12-16 00:00:00,-31.770838,115.64584,152.89716
2010-01-16 00:00:00,-31.770838,115.64584,158.82874
2010-02-16 00:00:00,-31.770838,115.64584,184.26155
2010-03-16 00:00:00,-31.770838,115.64584,249.11263
2010-04-16 00:00:00,-31.770838,115.64584,238.2753
2010-05-16 00:00:00,-31.770838,115.64584,263.93607
2010-06-16 00:00:00,-31.770838,115.64584,340.33194
