time,latitude,longitude,poc
2021-03-16 00:00:00,-32.187504,115.72917,387.4
2021-04-16 00:00:00,-32.187504,115.72917,352.8
2021-05-16 00:00:00,-32.187504,115.72917,369.0
2021-06-16 00:00:00,-32.187504,115.72917,313.6
2021-07-16 00:00:00,-32.187504,115.72917,335.0
2021-08-16 00:00:00,-32.187504,115.72917,3585.0
2021-09-16 00:00:00,-32.187504,115.72917,2366.6
2021-10-16 00:00:00,-32.187504,115.72917,
2021-11-16 00:00:00,-32.187504,115.72917,314.6
2021-12-16 00:00:00,-32.187504,115.72917,
2022-01-16 00:00:00,-32.187504,115.72917,266.0
2022-02-16 00:00:00,-32.187504,115.72917,255.6
2022-03-16 00:00:00,-32.187504,115.72917,346.2
2022-03-16 00:00:00,-32.187504,115.72917,256.6
2022-04-16 00:00:00,-32.187504,115.72917,371.0
2022-04-16 00:00:00,-32.187504,115.72917,261.2
2022-05-16 00:00:00,-32.187504,115.72917,368.2
2022-05-16 00:00:00,-32.187504,115.72917,
2022-06-16 00:00:00,-32.187504,115.72917,262.0
2022-07-16 00:00:00,-32.187504,115.72917,313.8
2022-08-16 00:00:00,-32.187504,115.72917,2345.2
2022-09-16 00:00:00,-32.187504,115.72917,700.6
2022-10-16 00:00:00,-32.187504,115.72917,580.6
2022-11-16 00:00:00,-32.187504,115.72917,224.4
2022-12-16 00:00:00,-32.187504,115.72917,221.2
2023-01-16 00:00:00,-32.187504,115.72917,185.8
2023-02-16 00:00:00,-32.187504,115.72917,221.2
2023-03-16 00:00:00,-32.187504,115.72917,237.8
2023-04-16 00:00:00,-32.187504,115.72917,173.6
2023-05-16 00:00:00,-32.187504,115.72917,174.4
2023-06-16 00:00:00,-32.187504,115.72917,195.2
2023-07-16 00:00:00,-32.187504,115.72917,361.2
2023-08-16 00:00:00,-32.187504,115.72917,388.4
2023-09-16 00:00:00,-32.187504,115.72917,289.0
2023-10-16 00:00:00,-32.187504,115.72917,299.0
2023-11-16 00:00:00,-32.187504,115.72917,312.8
2023-12-16 00:00:00,-32.187504,115.72917,247.4
2024-01-16 00:00:00,-32.187504,115.72917,333.0
2024-02-16 00:00:00,-32.187504,115.72917,310.2
2024-03-16 00:00:00,-32.187504,115.72917,348.0
2024-04-16 00:00:00,-32.187504,115.72917,246.2
2024-05-16 00:00:00,-32.187504,115.72917,231.6
2024-06-16 00:00:00,-32.187504,115.72917,303.2
2024-07-16 00:00:00,-32.187504,115.72917,248.8
2024-08-16 00:00:00,-32.187504,115.72917,271.8
2024-09-16 00:00:00,-32.187504,115.72917,536.2
