time,latitude,longitude,poc
2003-01-16 00:00:00,-32.187504,115.35417,51.683945
2003-02-16 00:00:00,-32.187504,115.35417,63.477707
2003-03-16 00:00:00,-32.187504,115.35417,57.60657
2003-04-16 00:00:00,-32.187504,115.35417,80.512215
2003-05-16 00:00:00,-32.187504,115.35417,89.01346
2003-06-16 00:00:00,-32.187504,115.35417,111.236855
2003-07-16 00:00:00,-32.187504,115.35417,86.257324
2003-08-16 00:00:00,-32.187504,115.35417,84.78134
2003-09-16 00:00:00,-32.187504,115.35417,80.20221
2003-10-16 00:00:00,-32.187504,115.35417,66.057106
2003-11-16 00:00:00,-32.187504,115.35417,53.522877
2003-12-16 00:00:00,-32.187504,115.35417,69.28691
2004-01-16 00:00:00,-32.187504,115.35417,43.271
2004-02-16 00:00:00,-32.187504,115.35417,49.144867
2004-03-16 00:00:00,-32.187504,115.35417,69.414246
2004-04-16 00:00:00,-32.187504,115.35417,76.113754
2004-05-16 00:00:00,-32.187504,115.35417,117.49502
2004-06-16 00:00:00,-32.187504,115.35417,128.29492
2004-07-16 00:00:00,-32.187504,115.35417,112.141624
2004-08-16 00:00:00,-32.187504,115.35417,121.35031
2004-09-16 00:00:00,-32.187504,115.35417,101.05893
2004-10-16 00:00:00,-32.187504,115.35417,72.09987
2004-11-16 00:00:00,-32.187504,115.35417,61.35204
2004-12-16 00:00:00,-32.187504,115.35417,54.855198
2005-01-16 00:00:00,-32.187504,115.35417,58.604477
2005-02-16 00:00:00,-32.187504,115.35417,56.789906
2005-03-16 00:00:00,-32.187504,115.35417,57.180237
2005-04-16 00:00:00,-32.187504,115.35417,98.11333
2005-05-16 00:00:00,-32.187504,115.35417,98.24948
2005-06-16 00:00:00,-32.187504,115.35417,138.5183
2005-07-16 00:00:00,-32.187504,115.35417,113.61159
2005-08-16 00:00:00,-32.187504,115.35417,105.0931
2005-09-16 00:00:00,-32.187504,115.35417,77.19904
2005-10-16 00:00:00,-32.187504,115.35417,77.08207
2005-11-16 00:00:00,-32.187504,115.35417,57.252953
2005-12-16 00:00:00,-32.187504,115.35417,54.39957
2006-01-16 00:00:00,-32.187504,115.35417,57.52337
2006-02-16 00:00:00,-32.187504,115.35417,51.450542
2006-03-16 00:00:00,-32.187504,115.35417,75.70286
2006-04-16 00:00:00,-32.187504,115.35417,91.32826
2006-05-16 00:00:00,-32.187504,115.35417,96.191025
2006-06-16 00:00:00,-32.187504,115.35417,132.08084
2006-07-16 00:00:00,-32.187504,115.35417,129.00623
2006-08-16 00:00:00,-32.187504,115.35417,116.952415
2006-09-16 00:00:00,-32.187504,115.35417,96.74592
2006-10-16 00:00:00,-32.187504,115.35417,80.23226
2006-11-16 00:00:00,-32.187504,115.35417,64.58236
2006-12-16 00:00:00,-32.187504,115.35417,54.429623
2007-01-16 00:00:00,-32.187504,115.35417,64.55212
2007-02-16 00:00:00,-32.187504,115.35417,49.035824
2007-03-16 00:00:00,-32.187504,115.35417,83.975204
2007-04-16 00:00:00,-32.187504,115.35417,94.21515
2007-05-16 00:00:00,-32.187504,115.35417,120.85158
2007-06-16 00:00:00,-32.187504,115.35417,113.06072
2007-07-16 00:00:00,-32.187504,115.35417,124.36606
2007-08-16 00:00:00,-32.187504,115.35417,121.43657
2007-09-16 00:00:00,-32.187504,115.35417,114.85555
2007-10-16 00:00:00,-32.187504,115.35417,77.56603
2007-11-16 00:00:00,-32.187504,115.35417,58.223812
2007-12-16 00:00:00,-32.187504,115.35417,56.817078
2008-01-16 00:00:00,-32.187504,115.35417,50.857555
2008-02-16 00:00:00,-32.187504,115.35417,69.2101
2008-03-16 00:00:00,-32.187504,115.35417,90.83151
2008-04-16 00:00:00,-32.187504,115.35417,87.03223
2008-05-16 00:00:00,-32.187504,115.35417,93.940926
2008-06-16 00:00:00,-32.187504,115.35417,137.70885
2008-07-16 00:00:00,-32.187504,115.35417,122.46057
2008-08-16 00:00:00,-32.187504,115.35417,94.54727
2008-09-16 00:00:00,-32.187504,115.35417,92.43343
2008-10-16 00:00:00,-32.187504,115.35417,71.55667
2008-11-16 00:00:00,-32.187504,115.35417,67.53043
2008-12-16 00:00:00,-32.187504,115.35417,59.24541
2009-01-16 00:00:00,-32.187504,115.35417,58.645386
2009-02-16 00:00:00,-32.187504,115.35417,67.60235
2009-03-16 00:00:00,-32.187504,115.35417,103.12225
2009-04-16 00:00:00,-32.187504,115.35417,99.49508
2009-05-16 00:00:00,-32.187504,115.35417,117.337166
2009-06-16 00:00:00,-32.187504,115.35417,102.1021
2009-07-16 00:00:00,-32.187504,115.35417,127.75576
2009-08-16 00:00:00,-32.187504,115.35417,88.04145
2009-09-16 00:00:00,-32.187504,115.35417,120.51102
2009-10-16 00:00:00,-32.187504,115.35417,71.15742
2009-11-16 00:00:00,-32.187504,115.35417,68.992065
2009-12-16 00:00:00,-32.187504,115.35417,61.644047
2010-01-16 00:00:00,-32.187504,115.35417,52.790157
2010-02-16 00:00:00,-32.187504,115.35417,56.92546
2010-03-16 00:00:00,-32.187504,115.35417,73.656334
