time,latitude,longitude,poc
2003-01-16 00:00:00,-32.020836,115.35417,55.944626
2003-02-16 00:00:00,-32.020836,115.35417,60.939938
2003-03-16 00:00:00,-32.020836,115.35417,57.184895
2003-04-16 00:00:00,-32.020836,115.35417,74.670074
2003-05-16 00:00:00,-32.020836,115.35417,85.46853
2003-06-16 00:00:00,-32.020836,115.35417,105.786156
2003-07-16 00:00:00,-32.020836,115.35417,88.49299
2003-08-16 00:00:00,-32.020836,115.35417,85.47865
2003-09-16 00:00:00,-32.020836,115.35417,73.49328
2003-10-16 00:00:00,-32.020836,115.35417,59.303734
2003-11-16 00:00:00,-32.020836,115.35417,55.179688
2003-12-16 00:00:00,-32.020836,115.35417,65.6333
2004-01-16 00:00:00,-32.020836,115.35417,42.234905
2004-02-16 00:00:00,-32.020836,115.35417,54.247776
2004-03-16 00:00:00,-32.020836,115.35417,60.899437
2004-04-16 00:00:00,-32.020836,115.35417,78.92333
2004-05-16 00:00:00,-32.020836,115.35417,101.91902
2004-06-16 00:00:00,-32.020836,115.35417,120.104225
2004-07-16 00:00:00,-32.020836,115.35417,108.3572
2004-08-16 00:00:00,-32.020836,115.35417,108.5273
2004-09-16 00:00:00,-32.020836,115.35417,87.01576
2004-10-16 00:00:00,-32.020836,115.35417,66.028114
2004-11-16 00:00:00,-32.020836,115.35417,49.9535
2004-12-16 00:00:00,-32.020836,115.35417,57.44837
2005-01-16 00:00:00,-32.020836,115.35417,60.125786
2005-02-16 00:00:00,-32.020836,115.35417,57.307808
2005-03-16 00:00:00,-32.020836,115.35417,55.818283
2005-04-16 00:00:00,-32.020836,115.35417,103.97137
2005-05-16 00:00:00,-32.020836,115.35417,90.80234
2005-06-16 00:00:00,-32.020836,115.35417,145.91464
2005-07-16 00:00:00,-32.020836,115.35417,100.83046
2005-08-16 00:00:00,-32.020836,115.35417,96.61092
2005-09-16 00:00:00,-32.020836,115.35417,82.913956
2005-10-16 00:00:00,-32.020836,115.35417,65.570915
2005-11-16 00:00:00,-32.020836,115.35417,61.22579
2005-12-16 00:00:00,-32.020836,115.35417,57.800053
2006-01-16 00:00:00,-32.020836,115.35417,58.110165
2006-02-16 00:00:00,-32.020836,115.35417,57.049828
2006-03-16 00:00:00,-32.020836,115.35417,75.0642
2006-04-16 00:00:00,-32.020836,115.35417,93.29638
2006-05-16 00:00:00,-32.020836,115.35417,105.855515
2006-06-16 00:00:00,-32.020836,115.35417,122.243965
2006-07-16 00:00:00,-32.020836,115.35417,117.17741
2006-08-16 00:00:00,-32.020836,115.35417,93.06487
2006-09-16 00:00:00,-32.020836,115.35417,90.81483
2006-10-16 00:00:00,-32.020836,115.35417,71.99788
2006-11-16 00:00:00,-32.020836,115.35417,60.948154
2006-12-16 00:00:00,-32.020836,115.35417,55.852196
2007-01-16 00:00:00,-32.020836,115.35417,63.633842
2007-02-16 00:00:00,-32.020836,115.35417,47.716663
2007-03-16 00:00:00,-32.020836,115.35417,72.711555
2007-04-16 00:00:00,-32.020836,115.35417,98.18796
2007-05-16 00:00:00,-32.020836,115.35417,108.0965
2007-06-16 00:00:00,-32.020836,115.35417,100.60262
