time,latitude,longitude,poc
2003-01-16 00:00:00,-32.437504,115.68751,279.48886
2003-02-16 00:00:00,-32.437504,115.68751,287.941
2003-03-16 00:00:00,-32.437504,115.68751,342.11203
2003-04-16 00:00:00,-32.437504,115.68751,292.13315
2003-05-16 00:00:00,-32.437504,115.68751,318.69162
2003-06-16 00:00:00,-32.437504,115.68751,409.08475
2003-07-16 00:00:00,-32.437504,115.68751,393.62372
2003-08-16 00:00:00,-32.437504,115.68751,1798.8812
2003-09-16 00:00:00,-32.437504,115.68751,1331.9149
2003-10-16 00:00:00,-32.437504,115.68751,653.91974
2003-11-16 00:00:00,-32.437504,115.68751,469.59244
2003-12-16 00:00:00,-32.437504,115.68751,279.27597
2004-01-16 00:00:00,-32.437504,115.68751,268.96786
2004-02-16 00:00:00,-32.437504,115.68751,332.3227
2004-03-16 00:00:00,-32.437504,115.68751,579.9983
2004-04-16 00:00:00,-32.437504,115.68751,328.66928
2004-05-16 00:00:00,-32.437504,115.68751,305.42285
2004-06-16 00:00:00,-32.437504,115.68751,349.40143
2004-07-16 00:00:00,-32.437504,115.68751,458.74396
2004-08-16 00:00:00,-32.437504,115.68751,395.20242
2004-09-16 00:00:00,-32.437504,115.68751,938.65985
2004-10-16 00:00:00,-32.437504,115.68751,494.05057
2004-11-16 00:00:00,-32.437504,115.68751,270.75003
2004-12-16 00:00:00,-32.437504,115.68751,275.84982
2005-01-16 00:00:00,-32.437504,115.68751,281.6619
2005-02-16 00:00:00,-32.437504,115.68751,1815.6869
2005-03-16 00:00:00,-32.437504,115.68751,377.49323
2005-04-16 00:00:00,-32.437504,115.68751,405.14078
2005-05-16 00:00:00,-32.437504,115.68751,404.1763
2005-06-16 00:00:00,-32.437504,115.68751,532.8475
2005-07-16 00:00:00,-32.437504,115.68751,454.16086
2005-08-16 00:00:00,-32.437504,115.68751,407.16003
2005-09-16 00:00:00,-32.437504,115.68751,642.42804
2005-10-16 00:00:00,-32.437504,115.68751,396.33945
2005-11-16 00:00:00,-32.437504,115.68751,384.4061
2005-12-16 00:00:00,-32.437504,115.68751,290.4229
2006-01-16 00:00:00,-32.437504,115.68751,318.69418
2006-02-16 00:00:00,-32.437504,115.68751,394.01114
2006-03-16 00:00:00,-32.437504,115.68751,351.26804
2006-04-16 00:00:00,-32.437504,115.68751,251.2162
2006-05-16 00:00:00,-32.437504,115.68751,263.28552
2006-06-16 00:00:00,-32.437504,115.68751,317.01443
2006-07-16 00:00:00,-32.437504,115.68751,341.4515
2006-08-16 00:00:00,-32.437504,115.68751,325.47955
2006-09-16 00:00:00,-32.437504,115.68751,401.1226
2006-10-16 00:00:00,-32.437504,115.68751,334.0873
2006-11-16 00:00:00,-32.437504,115.68751,258.8
2006-12-16 00:00:00,-32.437504,115.68751,307.55286
2007-01-16 00:00:00,-32.437504,115.68751,304.44766
2007-02-16 00:00:00,-32.437504,115.68751,322.49548
2007-03-16 00:00:00,-32.437504,115.68751,351.43954
2007-04-16 00:00:00,-32.437504,115.68751,285.3195
2007-05-16 00:00:00,-32.437504,115.68751,324.00842
2007-06-16 00:00:00,-32.437504,115.68751,303.29474
2007-07-16 00:00:00,-32.437504,115.68751,295.76913
2007-08-16 00:00:00,-32.437504,115.68751,468.0798
2007-09-16 00:00:00,-32.437504,115.68751,357.195
2007-10-16 00:00:00,-32.437504,115.68751,1799.7559
2007-11-16 00:00:00,-32.437504,115.68751,348.45364
2007-12-16 00:00:00,-32.437504,115.68751,267.7148
2008-01-16 00:00:00,-32.437504,115.68751,295.44388
2008-02-16 00:00:00,-32.437504,115.68751,1055.3007
2008-03-16 00:00:00,-32.437504,115.68751,365.53217
2008-04-16 00:00:00,-32.437504,115.68751,262.72015
2008-05-16 00:00:00,-32.437504,115.68751,329.0052
2008-06-16 00:00:00,-32.437504,115.68751,375.10358
2008-07-16 00:00:00,-32.437504,115.68751,355.86658
2008-08-16 00:00:00,-32.437504,115.68751,731.78455
2008-09-16 00:00:00,-32.437504,115.68751,494.10364
2008-10-16 00:00:00,-32.437504,115.68751,398.56406
2008-11-16 00:00:00,-32.437504,115.68751,304.22296
2008-12-16 00:00:00,-32.437504,115.68751,260.3885
2009-01-16 00:00:00,-32.437504,115.68751,274.8294
2009-02-16 00:00:00,-32.437504,115.68751,396.63635
2009-03-16 00:00:00,-32.437504,115.68751,334.84128
2009-04-16 00:00:00,-32.437504,115.68751,472.09253
2009-05-16 00:00:00,-32.437504,115.68751,283.3164
2009-06-16 00:00:00,-32.437504,115.68751,276.45993
