time,latitude,longitude,poc
2003-01-16 00:00:00,-32.187504,115.52084,61.050423
2003-02-16 00:00:00,-32.187504,115.52084,86.28182
2003-03-16 00:00:00,-32.187504,115.52084,89.21032
2003-04-16 00:00:00,-32.187504,115.52084,99.0333
2003-05-16 00:00:00,-32.187504,115.52084,96.149864
2003-06-16 00:00:00,-32.187504,115.52084,151.21066
2003-07-16 00:00:00,-32.187504,115.52084,129.99466
2003-08-16 00:00:00,-32.187504,115.52084,111.86642
2003-09-16 00:00:00,-32.187504,115.52084,113.419205
2003-10-16 00:00:00,-32.187504,115.52084,94.03296
2003-11-16 00:00:00,-32.187504,115.52084,67.41736
2003-12-16 00:00:00,-32.187504,115.52084,79.271095
2004-01-16 00:00:00,-32.187504,115.52084,59.21974
2004-02-16 00:00:00,-32.187504,115.52084,66.988525
2004-03-16 00:00:00,-32.187504,115.52084,107.65734
2004-04-16 00:00:00,-32.187504,115.52084,109.7954
2004-05-16 00:00:00,-32.187504,115.52084,144.57777
2004-06-16 00:00:00,-32.187504,115.52084,158.68723
2004-07-16 00:00:00,-32.187504,115.52084,152.77364
2004-08-16 00:00:00,-32.187504,115.52084,158.92654
2004-09-16 00:00:00,-32.187504,115.52084,138.54181
2004-10-16 00:00:00,-32.187504,115.52084,83.78105
2004-11-16 00:00:00,-32.187504,115.52084,63.214203
2004-12-16 00:00:00,-32.187504,115.52084,63.462597
2005-01-16 00:00:00,-32.187504,115.52084,62.390057
2005-02-16 00:00:00,-32.187504,115.52084,73.13629
2005-03-16 00:00:00,-32.187504,115.52084,87.58906
2005-04-16 00:00:00,-32.187504,115.52084,145.77716
2005-05-16 00:00:00,-32.187504,115.52084,123.38208
2005-06-16 00:00:00,-32.187504,115.52084,207.84705
2005-07-16 00:00:00,-32.187504,115.52084,149.32558
2005-08-16 00:00:00,-32.187504,115.52084,122.97942
2005-09-16 00:00:00,-32.187504,115.52084,134.1947
2005-10-16 00:00:00,-32.187504,115.52084,90.57321
2005-11-16 00:00:00,-32.187504,115.52084,78.06937
2005-12-16 00:00:00,-32.187504,115.52084,74.03174
2006-01-16 00:00:00,-32.187504,115.52084,68.03667
2006-02-16 00:00:00,-32.187504,115.52084,62.33932
2006-03-16 00:00:00,-32.187504,115.52084,93.92973
2006-04-16 00:00:00,-32.187504,115.52084,109.07266
2006-05-16 00:00:00,-32.187504,115.52084,117.96744
2006-06-16 00:00:00,-32.187504,115.52084,208.3512
2006-07-16 00:00:00,-32.187504,115.52084,270.48264
2006-08-16 00:00:00,-32.187504,115.52084,153.6567
2006-09-16 00:00:00,-32.187504,115.52084,121.05011
2006-10-16 00:00:00,-32.187504,115.52084,113.6294
2006-11-16 00:00:00,-32.187504,115.52084,69.13076
2006-12-16 00:00:00,-32.187504,115.52084,61.8031
2007-01-16 00:00:00,-32.187504,115.52084,69.87449
2007-02-16 00:00:00,-32.187504,115.52084,74.31685
2007-03-16 00:00:00,-32.187504,115.52084,107.6583
2007-04-16 00:00:00,-32.187504,115.52084,113.522804
2007-05-16 00:00:00,-32.187504,115.52084,138.87732
2007-06-16 00:00:00,-32.187504,115.52084,123.81948
2007-07-16 00:00:00,-32.187504,115.52084,155.32692
2007-08-16 00:00:00,-32.187504,115.52084,138.68695
2007-09-16 00:00:00,-32.187504,115.52084,142.41411
2007-10-16 00:00:00,-32.187504,115.52084,100.416725
2007-11-16 00:00:00,-32.187504,115.52084,74.59995
2007-12-16 00:00:00,-32.187504,115.52084,57.735092
2008-01-16 00:00:00,-32.187504,115.52084,55.950764
2008-02-16 00:00:00,-32.187504,115.52084,90.076515
2008-03-16 00:00:00,-32.187504,115.52084,139.51505
2008-04-16 00:00:00,-32.187504,115.52084,107.72389
2008-05-16 00:00:00,-32.187504,115.52084,151.0116
2008-06-16 00:00:00,-32.187504,115.52084,273.05295
2008-07-16 00:00:00,-32.187504,115.52084,196.48149
2008-08-16 00:00:00,-32.187504,115.52084,130.46678
2008-09-16 00:00:00,-32.187504,115.52084,101.69075
2008-10-16 00:00:00,-32.187504,115.52084,83.448456
2008-11-16 00:00:00,-32.187504,115.52084,77.565834
2008-12-16 00:00:00,-32.187504,115.52084,69.9164
2009-01-16 00:00:00,-32.187504,115.52084,65.95347
2009-02-16 00:00:00,-32.187504,115.52084,74.42689
2009-03-16 00:00:00,-32.187504,115.52084,120.24507
2009-04-16 00:00:00,-32.187504,115.52084,155.07097
