time,latitude,longitude,RRS412,RRS443,RRS490,RRS555,RRS670
1997-11-06,-31.937504,115.68751,0.0022274966,0.0033822572,0.004837919,0.0031867353,0.00018030067
1997-11-07,-31.937504,115.68751,0.0030311886,0.0040495596,0.005034931,0.0029902444,0.00034740963
1997-11-08,-31.937504,115.68751,0.0032089055,0.0042690984,0.0056860344,0.0038365184,0.00043661153
1997-11-09,-31.937504,115.68751,2.4599276e-05,0.0011511778,0.0025653343,0.0022660445,-0.00045763023
1997-11-10,-31.937504,115.68751,0.007451728,0.0074998727,0.007346772,0.004191751,0.00090459903
1997-11-11,-31.937504,115.68751,,,,,
1997-11-12,-31.937504,115.68751,,,,,
1997-11-13,-31.937504,115.68751,,,,,
1997-11-14,-31.937504,115.68751,0.00635974,0.0061418833,0.0068403427,0.0045093703,0.00027037234
1997-11-15,-31.937504,115.68751,,,,,
1997-11-16,-31.937504,115.68751,0.0028318132,0.0038100218,0.0053063943,0.003647061,0.00024638354
1997-11-17,-31.937504,115.68751,0.001410471,0.0024481388,0.0040199314,0.0029035506,-0.00013965048
1997-11-18,-31.937504,115.68751,0.0025161742,0.003451506,0.004431134,0.0025698778,0.00016579109
1997-11-19,-31.937504,115.68751,0.003915712,0.0044171186,0.0052019437,0.0025898092,0.00030151362
1997-11-20,-31.937504,115.68751,0.0033588675,0.004024798,0.0044109505,0.0027013803,0.00010224226
1997-11-21,-31.937504,115.68751,,,,,
1997-11-22,-31.937504,115.68751,,,,,
1997-11-23,-31.937504,115.68751,,,,,
1997-11-24,-31.937504,115.68751,,,,,
1997-11-25,-31.937504,115.68751,,,,,
1997-11-26,-31.937504,115.68751,,,,,
1997-11-27,-31.937504,115.68751,,,,,
1997-11-28,-31.937504,115.68751,0.003732678,0.0045622257,0.0055649825,0.0027585567,6.538463e-07
1997-11-29,-31.937504,115.68751,,,,,
1997-11-30,-31.937504,115.68751,0.005321938,0.006014849,0.0068782046,0.00416874,0.00048505043
1997-12-01,-31.937504,115.68751,0.003697818,0.004686095,0.0052929777,0.0028987215,0.0002874264
1997-12-02,-31.937504,115.68751,-0.00050620607,0.0014049518,0.003702648,0.0031914385,5.506569e-05
1997-12-03,-31.937504,115.68751,,,,,
1997-12-04,-31.937504,115.68751,,,,,
1997-12-05,-31.937504,115.68751,,,,,
1997-12-06,-31.937504,115.68751,0.0043130103,0.0052511925,0.0065659196,0.004102859,0.00035045572
1997-12-07,-31.937504,115.68751,,,,,
1997-12-08,-31.937504,115.68751,0.003027373,0.004146435,0.005630407,0.003525386,2.6146246e-05
1997-12-09,-31.937504,115.68751,0.0046417885,0.0057738153,0.007012686,0.0035983978,0.00029359417
1997-12-10,-31.937504,115.68751,0.0031154582,0.0042391177,0.004903199,0.0024761197,0.00033932875
1997-12-11,-31.937504,115.68751,0.003841577,0.0043586968,0.0051806206,0.0024346397,0.00013044749
1997-12-12,-31.937504,115.68751,0.0017555171,0.0028290702,0.0036402699,0.0021513524,-0.00025183696
1997-12-13,-31.937504,115.68751,0.003211143,0.004555001,0.0063568293,0.003386227,0.000108528126
1997-12-14,-31.937504,115.68751,,,,,
1997-12-15,-31.937504,115.68751,,,,,
1997-12-16,-31.937504,115.68751,,,,,
1997-12-17,-31.937504,115.68751,0.0038396255,0.004859453,0.0063498616,0.0040152264,0.00022409877
1997-12-18,-31.937504,115.68751,,,,,
1997-12-19,-31.937504,115.68751,,,,,
1997-12-20,-31.937504,115.68751,0.00980826,0.008768557,0.008888555,0.005794879,0.0012670644
1997-12-21,-31.937504,115.68751,0.0036792348,0.00475147,0.0056247804,0.0029860088,0.00029691294
1997-12-22,-31.937504,115.68751,0.0044960855,0.0057272306,0.007352499,0.0043197917,0.0002800834
1997-12-23,-31.937504,115.68751,0.0023246678,0.0038917223,0.0051332717,0.0021483533,0.000112649715
1997-12-24,-31.937504,115.68751,0.0063066124,0.0075084153,0.0084028775,0.0040181815,0.00047886878
1997-12-25,-31.937504,115.68751,,,,,
1997-12-26,-31.937504,115.68751,,,,,
1997-12-27,-31.937504,115.68751,,,,,
1997-12-28,-31.937504,115.68751,0.0053675417,0.006404321,0.007234874,0.003658402,0.0003340849
1997-12-29,-31.937504,115.68751,0.007482449,0.0095145255,0.012249977,0.007985981,0.00055309833
1997-12-30,-31.937504,115.68751,0.002341649,0.003827908,0.005563389,0.0033295115,0.0003707834
1997-12-31,-31.937504,115.68751,0.004886775,0.0061443234,0.0074475533,0.003920795,0.00046830563
1998-01-01,-31.937504,115.68751,0.0028801411,0.0044036703,0.006335041,0.0046942174,-0.00013847231
1998-01-02,-31.937504,115.68751,0.004396337,0.0055907345,0.007120085,0.0046629487,0.00053036603
1998-01-03,-31.937504,115.68751,0.00053695706,0.0020472864,0.0040567284,0.0033641786,-0.00088938314
1998-01-04,-31.937504,115.68751,0.004444277,0.0054194797,0.0068782833,0.00421523,0.00041801028
1998-01-05,-31.937504,115.68751,,,,,
1998-01-06,-31.937504,115.68751,0.003316703,0.004092762,0.0050462307,0.002696199,-1.8886376e-05
1998-01-07,-31.937504,115.68751,,,,,
1998-01-08,-31.937504,115.68751,0.003915937,0.004427177,0.0051177493,0.0027757837,0.00016339935
1998-01-09,-31.937504,115.68751,0.00432012,0.005187958,0.0057119615,0.0021596805,0.00014703424
1998-01-10,-31.937504,115.68751,0.0024368768,0.0035980726,0.004922523,0.0029747817,-1.5345429e-06
1998-01-11,-31.937504,115.68751,0.0064309314,0.0070561115,0.0071709314,0.0033162842,0.0007006191
1998-01-12,-31.937504,115.68751,0.0027542538,0.0039333086,0.0051252246,0.0029884255,0.00010128134
1998-01-13,-31.937504,115.68751,0.0059322724,0.0061482154,0.006913015,0.0037384965,0.00031585185
1998-01-14,-31.937504,115.68751,,,,,
1998-01-15,-31.937504,115.68751,0.006850001,0.007136001,0.006502001,0.0019640008,-2.3999128e-05
1998-01-16,-31.937504,115.68751,,,,,
1998-01-17,-31.937504,115.68751,0.003982272,0.005168905,0.0065639317,0.0039330404,0.0002556642
1998-01-18,-31.937504,115.68751,,,,,
1998-01-19,-31.937504,115.68751,0.003295666,0.0042669997,0.005589668,0.004003253,0.00040681762
1998-01-20,-31.937504,115.68751,0.0034910203,0.00476303,0.0063598333,0.003387607,0.0003179165
1998-01-21,-31.937504,115.68751,0.0077957837,0.008037099,0.0091835875,0.0060535194,0.00080543826
1998-01-22,-31.937504,115.68751,0.0037961218,0.004929083,0.0066688764,0.0042379405,0.00023277296
1998-01-23,-31.937504,115.68751,0.006959323,0.0072155097,0.007447661,0.0039483155,0.0005846461
1998-01-24,-31.937504,115.68751,0.0038382271,0.0049562557,0.0066052643,0.0040146145,0.00022593029
1998-01-25,-31.937504,115.68751,,,,,
1998-01-26,-31.937504,115.68751,0.0031762612,0.004069301,0.0052106017,0.0028614104,7.561302e-05
1998-01-27,-31.937504,115.68751,,,,,
1998-01-28,-31.937504,115.68751,0.003910842,0.0048772204,0.006078712,0.0025977052,-0.00030252573
1998-01-29,-31.937504,115.68751,,,,,
1998-01-30,-31.937504,115.68751,0.0027165485,0.00375254,0.005231521,0.0027516377,-2.954999e-05
1998-01-31,-31.937504,115.68751,0.0046095466,0.0054997182,0.006342301,0.0027442218,0.00026294895
1998-02-01,-31.937504,115.68751,0.0038097303,0.004398568,0.0051896926,0.0031900373,0.00031811433
1998-02-02,-31.937504,115.68751,0.0026142215,0.0038432397,0.005319285,0.0032409355,-0.00014198583
1998-02-03,-31.937504,115.68751,0.003326882,0.0042876895,0.0052781226,0.002988933,0.000359637
1998-02-04,-31.937504,115.68751,0.004620808,0.00631857,0.008464587,0.0057360157,0.00063824
1998-02-05,-31.937504,115.68751,,,,,
1998-02-06,-31.937504,115.68751,,,,,
1998-02-07,-31.937504,115.68751,,,,,
1998-02-08,-31.937504,115.68751,0.0033494367,0.0045743613,0.0061274343,0.003872367,5.045538e-05
1998-02-09,-31.937504,115.68751,,,,,
1998-02-10,-31.937504,115.68751,0.002666103,0.0038547153,0.0052423174,0.0030349563,2.4532599e-06
1998-02-11,-31.937504,115.68751,0.005069471,0.006708165,0.008511124,0.003965049,0.00016081706
1998-02-12,-31.937504,115.68751,0.0028134238,0.0043325573,0.0060561467,0.0034102427,-0.0005657015
1998-02-13,-31.937504,115.68751,0.0028803071,0.0040413546,0.005503391,0.0025761279,0.00016503524
1998-02-14,-31.937504,115.68751,0.00010461571,0.0016974178,0.0035112898,0.002173634,-0.00046097217
1998-02-15,-31.937504,115.68751,,,,,
1998-02-16,-31.937504,115.68751,,,,,
1998-02-17,-31.937504,115.68751,0.0056491913,0.0060424376,0.00569633,0.0018016627,2.6303638e-05
1998-02-18,-31.937504,115.68751,,,,,
1998-02-19,-31.937504,115.68751,0.004530149,0.0055376906,0.007106762,0.00477211,0.0004664798
1998-02-20,-31.937504,115.68751,,,,,
1998-02-21,-31.937504,115.68751,0.0041776323,0.005356081,0.0066239913,0.0036567096,0.00029388344
1998-02-22,-31.937504,115.68751,0.003824436,0.0053071054,0.0068901964,0.0034320704,-0.00025647302
1998-02-23,-31.937504,115.68751,0.006183059,0.0071469205,0.006817515,0.002705866,0.00046891396
1998-02-24,-31.937504,115.68751,,,,,
1998-02-25,-31.937504,115.68751,,,,,
1998-02-26,-31.937504,115.68751,0.005625557,0.0064820377,0.007439797,0.005055212,0.0007559901
1998-02-27,-31.937504,115.68751,,,,,
1998-02-28,-31.937504,115.68751,0.002450699,0.0036862204,0.005206082,0.0032668537,0.00015057686
1998-03-01,-31.937504,115.68751,,,,,
1998-03-02,-31.937504,115.68751,,,,,
1998-03-03,-31.937504,115.68751,,,,,
1998-03-04,-31.937504,115.68751,0.0046490454,0.00603413,0.0074752853,0.0034691454,8.413282e-05
1998-03-05,-31.937504,115.68751,0.0041567157,0.004952288,0.005350046,0.0020798617,0.00019798175
1998-03-06,-31.937504,115.68751,0.0015063266,0.0029311997,0.004452912,0.0025340435,-0.00022091463
1998-03-07,-31.937504,115.68751,0.003754165,0.00448091,0.0051848865,0.0023034734,0.00021146808
1998-03-08,-31.937504,115.68751,,,,,
1998-03-09,-31.937504,115.68751,,,,,
1998-03-10,-31.937504,115.68751,,,,,
1998-03-11,-31.937504,115.68751,0.010656078,0.012278891,0.013985518,0.011931793,0.0018886764
1998-03-12,-31.937504,115.68751,,,,,
1998-03-13,-31.937504,115.68751,0.0031891188,0.00418766,0.0058402796,0.004724969,0.000408265
1998-03-14,-31.937504,115.68751,,,,,
1998-03-15,-31.937504,115.68751,0.0021093022,0.0027346432,0.00394381,0.003428552,0.0001814258
1998-03-16,-31.937504,115.68751,0.0024712482,0.0030857332,0.0036168916,0.0022136276,0.0003140398
1998-03-17,-31.937504,115.68751,0.0005806822,0.0015521378,0.0028784182,0.0023724202,-0.0005187267
1998-03-18,-31.937504,115.68751,0.0051599513,0.0053558107,0.005454754,0.0019696732,0.00016881575
1998-03-19,-31.937504,115.68751,0.0030607649,0.003790722,0.004224809,0.002046519,0.0001086914
1998-03-20,-31.937504,115.68751,,,,,
1998-03-21,-31.937504,115.68751,,,,,
1998-03-22,-31.937504,115.68751,0.010067657,0.009289138,0.009193712,0.0055558905,0.00086306647
1998-03-23,-31.937504,115.68751,,,,,
1998-03-24,-31.937504,115.68751,0.001324417,0.0024412565,0.0042267647,0.0036078356,-0.00017318313
1998-03-25,-31.937504,115.68751,,,,,
1998-03-26,-31.937504,115.68751,0.0024788633,0.0032898965,0.004455007,0.002695224,0.00013801844
1998-03-27,-31.937504,115.68751,0.0029751644,0.0036809284,0.0044798804,0.0020167306,0.00018025853
1998-03-28,-31.937504,115.68751,0.00090518175,0.002206154,0.0036356533,0.0025838783,-0.0007002911
1998-03-29,-31.937504,115.68751,0.0021649788,0.0029993795,0.004276618,0.0024578692,-2.8065258e-05
1998-03-30,-31.937504,115.68751,0.0021774245,0.002849344,0.0033224318,0.0015523841,1.4470383e-05
1998-03-31,-31.937504,115.68751,0.0034084367,0.0040346854,0.004907338,0.0027638746,0.0002418416
1998-04-01,-31.937504,115.68751,,,,,
1998-04-02,-31.937504,115.68751,0.0030126483,0.003691869,0.0046130447,0.0023598932,1.0934909e-06
1998-04-03,-31.937504,115.68751,,,,,
1998-04-04,-31.937504,115.68751,,,,,
1998-04-05,-31.937504,115.68751,0.002755333,0.0037991758,0.0047216425,0.0025066237,-0.00020837499
1998-04-06,-31.937504,115.68751,,,,,
1998-04-07,-31.937504,115.68751,,,,,
1998-04-08,-31.937504,115.68751,,,,,
1998-04-09,-31.937504,115.68751,,,,,
1998-04-10,-31.937504,115.68751,,,,,
1998-04-11,-31.937504,115.68751,0.0037513804,0.0039584236,0.0043131434,0.0022318468,0.00022117875
1998-04-12,-31.937504,115.68751,,,,,
1998-04-13,-31.937504,115.68751,0.0033481703,0.004120065,0.0050787637,0.002738032,0.000138368
1998-04-14,-31.937504,115.68751,,,,,
1998-04-15,-31.937504,115.68751,,,,,
1998-04-16,-31.937504,115.68751,,,,,
1998-04-17,-31.937504,115.68751,0.010346055,0.008779967,0.0071585895,0.003834667,0.0010513117
1998-04-18,-31.937504,115.68751,,,,,
1998-04-19,-31.937504,115.68751,0.0050127325,0.00506237,0.0048404043,0.002536833,0.000366842
1998-04-20,-31.937504,115.68751,0.006042242,0.006220375,0.006269895,0.0035304886,0.00067567173
1998-04-21,-31.937504,115.68751,,,,,
1998-04-22,-31.937504,115.68751,,,,,
1998-04-23,-31.937504,115.68751,,,,,
1998-04-24,-31.937504,115.68751,0.0021978137,0.0034853767,0.0050775525,0.003359734,0.00016661861
1998-04-25,-31.937504,115.68751,,,,,
1998-04-26,-31.937504,115.68751,0.0030544023,0.0042264587,0.0057885,0.0036124198,0.00020098116
1998-04-27,-31.937504,115.68751,0.0024639117,0.0029882137,0.0036119989,0.0020543819,0.000107848726
1998-04-28,-31.937504,115.68751,0.006284299,0.0065812645,0.0061209174,0.0037893455,0.00084530504
1998-04-29,-31.937504,115.68751,0.006710001,0.006562001,0.0058380007,0.0037660012,0.0010320009
1998-04-30,-31.937504,115.68751,0.0018410257,0.003222123,0.0046909386,0.0032982836,7.7888784e-05
1998-05-01,-31.937504,115.68751,0.0018902012,0.0030431023,0.004707332,0.0037825436,0.0001972883
1998-05-02,-31.937504,115.68751,,,,,
1998-05-03,-31.937504,115.68751,0.0021998324,0.0028511,0.0038060786,0.0024727667,0.00013306858
1998-05-04,-31.937504,115.68751,,,,,
1998-05-05,-31.937504,115.68751,,,,,
1998-05-06,-31.937504,115.68751,,,,,
1998-05-07,-31.937504,115.68751,,,,,
1998-05-08,-31.937504,115.68751,,,,,
1998-05-09,-31.937504,115.68751,,,,,
1998-05-10,-31.937504,115.68751,,,,,
1998-05-11,-31.937504,115.68751,,,,,
1998-05-12,-31.937504,115.68751,0.0028151223,0.003196694,0.0038701757,0.0024209474,0.00020720519
1998-05-13,-31.937504,115.68751,,,,,
1998-05-14,-31.937504,115.68751,0.0036704256,0.0044424967,0.005702364,0.003749782,0.00038190285
1998-05-15,-31.937504,115.68751,,,,,
1998-05-16,-31.937504,115.68751,0.004031707,0.004806847,0.0062276884,0.0044852425,0.00048156962
1998-05-17,-31.937504,115.68751,,,,,
1998-05-18,-31.937504,115.68751,,,,,
1998-05-19,-31.937504,115.68751,0.004352699,0.005491959,0.006615867,0.0042569223,0.00054492475
1998-05-20,-31.937504,115.68751,0.0067574284,0.0063862256,0.007041029,0.004164214,0.0006401157
1998-05-21,-31.937504,115.68751,0.0129080005,0.012292,0.010568001,0.006550001,0.0028960009
1998-05-22,-31.937504,115.68751,0.002643375,0.0045577055,0.007847618,0.008382434,0.000945008
1998-05-23,-31.937504,115.68751,0.0045277616,0.0057725515,0.00793865,0.006374534,0.0008130529
1998-05-24,-31.937504,115.68751,,,,,
1998-05-25,-31.937504,115.68751,,,,,
1998-05-26,-31.937504,115.68751,,,,,
1998-05-27,-31.937504,115.68751,,,,,
1998-05-28,-31.937504,115.68751,,,,,
1998-05-29,-31.937504,115.68751,0.005890968,0.0065691792,0.008541037,0.008154311,0.0013417589
1998-05-30,-31.937504,115.68751,,,,,
1998-05-31,-31.937504,115.68751,,,,,
1998-06-01,-31.937504,115.68751,0.003744786,0.003817388,0.0046158875,0.0031056954,0.00026078164
1998-06-02,-31.937504,115.68751,,,,,
1998-06-03,-31.937504,115.68751,0.014014522,0.012174509,0.01031688,0.0067717605,0.0014640716
1998-06-04,-31.937504,115.68751,,,,,
1998-06-05,-31.937504,115.68751,0.012036,0.013522001,0.015184001,0.013406001,0.003312001
1998-06-06,-31.937504,115.68751,,,,,
1998-06-07,-31.937504,115.68751,,,,,
1998-06-08,-31.937504,115.68751,,,,,
1998-06-09,-31.937504,115.68751,0.008935705,0.010724662,0.013581268,0.011504023,0.0024539453
1998-06-10,-31.937504,115.68751,,,,,
1998-06-11,-31.937504,115.68751,,,,,
1998-06-12,-31.937504,115.68751,,,,,
1998-06-13,-31.937504,115.68751,,,,,
1998-06-14,-31.937504,115.68751,0.0027344832,0.0033983723,0.004562264,0.003602874,0.00032508382
1998-06-15,-31.937504,115.68751,,,,,
1998-06-16,-31.937504,115.68751,0.00267748,0.0032736452,0.0047246604,0.0041010655,0.00049027114
1998-06-17,-31.937504,115.68751,,,,,
1998-06-18,-31.937504,115.68751,,,,,
1998-06-19,-31.937504,115.68751,,,,,
1998-06-20,-31.937504,115.68751,-0.0005185301,0.00037077832,0.0023389545,0.0024861777,-0.00021206452
1998-06-21,-31.937504,115.68751,,,,,
1998-06-22,-31.937504,115.68751,0.0015709581,0.0018525346,0.002754257,0.0022882703,0.0001613475
1998-06-23,-31.937504,115.68751,0.001881087,0.0021355262,0.002795327,0.002108489,0.00016851177
1998-06-24,-31.937504,115.68751,,,,,
1998-06-25,-31.937504,115.68751,,,,,
1998-06-26,-31.937504,115.68751,,,,,
1998-06-27,-31.937504,115.68751,0.0077622216,0.007893707,0.007934736,0.005952179,0.001186027
1998-06-28,-31.937504,115.68751,,,,,
1998-06-29,-31.937504,115.68751,0.005184695,0.006273975,0.008034192,0.0068915114,0.0010558086
1998-06-30,-31.937504,115.68751,,,,,
1998-07-01,-31.937504,115.68751,,,,,
1998-07-02,-31.937504,115.68751,,,,,
1998-07-03,-31.937504,115.68751,,,,,
1998-07-04,-31.937504,115.68751,,,,,
1998-07-05,-31.937504,115.68751,,,,,
1998-07-06,-31.937504,115.68751,,,,,
1998-07-07,-31.937504,115.68751,,,,,
1998-07-08,-31.937504,115.68751,0.0047497763,0.005939808,0.008222886,0.0068447753,0.0008886461
1998-07-09,-31.937504,115.68751,,,,,
1998-07-10,-31.937504,115.68751,,,,,
1998-07-11,-31.937504,115.68751,,,,,
1998-07-12,-31.937504,115.68751,,,,,
1998-07-13,-31.937504,115.68751,,,,,
1998-07-14,-31.937504,115.68751,0.0054660006,0.005026001,0.004720001,0.002138001,0.00033800086
1998-07-15,-31.937504,115.68751,0.0022284489,0.0030774234,0.0042648525,0.002099181,-3.003601e-05
1998-07-16,-31.937504,115.68751,,,,,
1998-07-17,-31.937504,115.68751,,,,,
1998-07-18,-31.937504,115.68751,,,,,
1998-07-19,-31.937504,115.68751,0.008768005,0.007863699,0.008950333,0.0070708958,0.0008227186
1998-07-20,-31.937504,115.68751,,,,,
1998-07-21,-31.937504,115.68751,,,,,
1998-07-22,-31.937504,115.68751,0.00417856,0.0046231686,0.004888482,0.0031469802,0.00039439555
1998-07-23,-31.937504,115.68751,-0.00037999914,0.0016700008,0.004154001,0.0021780008,-3.999913e-05
1998-07-24,-31.937504,115.68751,,,,,
1998-07-25,-31.937504,115.68751,,,,,
1998-07-26,-31.937504,115.68751,0.0061554136,0.0071709724,0.008596127,0.0059989663,0.000932171
1998-07-27,-31.937504,115.68751,,,,,
1998-07-28,-31.937504,115.68751,0.0019139596,0.0028313994,0.004657411,0.0032075536,0.00014243333
1998-07-29,-31.937504,115.68751,,,,,
1998-07-30,-31.937504,115.68751,,,,,
1998-07-31,-31.937504,115.68751,,,,,
1998-08-01,-31.937504,115.68751,0.012370001,0.011376002,0.01203,0.008950001,0.001670001
1998-08-02,-31.937504,115.68751,,,,,
1998-08-03,-31.937504,115.68751,0.006494105,0.0059962776,0.0066408496,0.0043830266,0.00025288344
1998-08-04,-31.937504,115.68751,0.0037720008,0.005614001,0.0071199997,0.0049880007,-0.00015399914
1998-08-05,-31.937504,115.68751,,,,,
1998-08-06,-31.937504,115.68751,0.01946,0.018202001,0.019018,0.015016001,0.0038040008
1998-08-07,-31.937504,115.68751,,,,,
1998-08-08,-31.937504,115.68751,0.0044204397,0.0055928053,0.0072527817,0.003812522,0.00013689375
1998-08-09,-31.937504,115.68751,,,,,
1998-08-10,-31.937504,115.68751,,,,,
1998-08-11,-31.937504,115.68751,0.011587512,0.011047174,0.010254676,0.0052579776,0.00065865787
1998-08-12,-31.937504,115.68751,0.005505309,0.005802385,0.006980147,0.005133779,0.00039537525
1998-08-13,-31.937504,115.68751,0.0022947562,0.0034507378,0.0052703936,0.0030726697,0.00011319901
1998-08-14,-31.937504,115.68751,0.007678358,0.0069899983,0.007181562,0.0045725177,0.0010632006
1998-08-15,-31.937504,115.68751,0.004236362,0.0049091238,0.0058998023,0.0030859003,0.00021891638
1998-08-16,-31.937504,115.68751,,,,,
1998-08-17,-31.937504,115.68751,0.007199771,0.00639863,0.0073252823,0.004500639,0.00033265122
1998-08-18,-31.937504,115.68751,,,,,
1998-08-19,-31.937504,115.68751,,,,,
1998-08-20,-31.937504,115.68751,,,,,
1998-08-21,-31.937504,115.68751,0.004617072,0.0057035508,0.00732513,0.005039085,0.00053214486
1998-08-22,-31.937504,115.68751,0.0022357411,0.0035180154,0.0055734366,0.003981639,2.2082439e-05
1998-08-23,-31.937504,115.68751,0.010440001,0.010410001,0.008812001,0.0046780007,0.0011380009
1998-08-24,-31.937504,115.68751,,,,,
1998-08-25,-31.937504,115.68751,-0.0003966391,0.0014595132,0.0040564802,0.0041494058,-0.0007955343
1998-08-26,-31.937504,115.68751,0.004352347,0.0054499498,0.0066974503,0.0033782262,0.00021688025
1998-08-27,-31.937504,115.68751,,,,,
1998-08-28,-31.937504,115.68751,,,,,
1998-08-29,-31.937504,115.68751,,,,,
1998-08-30,-31.937504,115.68751,0.033408,0.027892001,0.031808,0.03095,0.007364001
1998-08-31,-31.937504,115.68751,,,,,
1998-09-01,-31.937504,115.68751,,,,,
1998-09-02,-31.937504,115.68751,0.018522,0.01953,0.022254001,0.017974,0.0044860006
1998-09-03,-31.937504,115.68751,,,,,
1998-09-04,-31.937504,115.68751,0.00870497,0.009897664,0.012206095,0.009794466,0.0016284763
1998-09-05,-31.937504,115.68751,0.007168184,0.0078763375,0.009069159,0.006474323,0.0007217074
1998-09-06,-31.937504,115.68751,0.0032908302,0.004800762,0.0070276773,0.0048810835,0.00017530029
1998-09-07,-31.937504,115.68751,,,,,
1998-09-08,-31.937504,115.68751,0.003971847,0.0049652676,0.00644722,0.0034009668,-0.00010837126
1998-09-09,-31.937504,115.68751,,,,,
1998-09-10,-31.937504,115.68751,0.0058149463,0.0069423434,0.008312062,0.004471197,0.00031222077
1998-09-11,-31.937504,115.68751,,,,,
1998-09-12,-31.937504,115.68751,0.008757025,0.00819452,0.00869276,0.0051148175,0.00040143676
1998-09-13,-31.937504,115.68751,0.004261872,0.006039689,0.0076374286,0.0040300125,0.000501811
1998-09-14,-31.937504,115.68751,,,,,
1998-09-15,-31.937504,115.68751,0.0006166526,0.0021289885,0.0041884007,0.003060928,1.3033464e-05
1998-09-16,-31.937504,115.68751,0.00046846172,0.0018481925,0.0035632462,0.0028125078,-7.4499505e-05
1998-09-17,-31.937504,115.68751,0.006819062,0.0076093907,0.008736965,0.0065588346,0.00094900164
1998-09-18,-31.937504,115.68751,,,,,
1998-09-19,-31.937504,115.68751,0.0033112927,0.004819824,0.0070679737,0.00517751,0.0003836779
