time,RRS412,RRS443,RRS490,RRS555,RRS670
1997-11-12,,,,,
1997-11-13,,,,,
1997-11-14,0.006148607,0.005994536,0.0056591234,0.0019278298,0.00020138547
1997-11-15,,,,,
1997-11-16,0.0042266008,0.0044200267,0.004639914,0.0014174773,4.2479965e-05
1997-11-17,0.0038623197,0.0040457738,0.004197298,0.0013298015,1.4671945e-05
1997-11-18,0.0039795083,0.0041100937,0.0043707197,0.0014900244,1.2026032e-05
1997-11-19,0.005351277,0.005322718,0.005112962,0.0016798973,9.426442e-05
1997-11-20,0.006415391,0.0065445066,0.0062101125,0.0025617864,0.00057626463
1997-11-21,,,,,
1997-11-22,,,,,
1997-11-23,0.006709001,0.0073270006,0.008490001,0.005763001,0.0006540009
1997-11-24,,,,,
1997-11-25,,,,,
1997-11-26,,,,,
1997-11-27,0.009607209,0.009045188,0.008621678,0.0037926696,6.0807644e-05
1997-11-28,0.00692331,0.0065765386,0.005860112,0.0017130892,0.00012589268
1997-11-29,,,,,
1997-11-30,0.006882836,0.0066798045,0.00588024,0.001664177,7.9882215e-05
1997-12-01,0.005234316,0.0054362942,0.005329139,0.0017846489,-8.464814e-06
1997-12-02,0.0026988531,0.00386272,0.0044862526,0.0016643124,0.00018724828
1997-12-03,,,,,
1997-12-04,,,,,
1997-12-05,,,,,
1997-12-06,0.004985288,0.0050934656,0.0050328616,0.001884761,0.0002089131
1997-12-07,,,,,
1997-12-08,0.0049542985,0.0052168914,0.0051603345,0.0014554497,3.2215037e-05
1997-12-09,0.0058036554,0.005583877,0.004989436,0.0013057069,1.8546726e-06
1997-12-10,0.004334853,0.0050653694,0.005419139,0.0016348967,0.00020762405
1997-12-11,0.005951399,0.005851988,0.0051949956,0.0014110644,5.7049085e-05
1997-12-12,0.0047817808,0.005040925,0.0048849797,0.0016948279,4.3028416e-05
1997-12-13,0.0055791726,0.0058248164,0.005590798,0.001913765,0.00024791446
1997-12-14,,,,,
1997-12-15,,,,,
1997-12-16,,,,,
1997-12-17,0.0063794553,0.0064267353,0.006120406,0.0019487899,0.00021187183
1997-12-18,0.0065960526,0.006129986,0.0051066503,0.0014034885,9.405534e-05
1997-12-19,,,,,
1997-12-20,0.0071373302,0.0064820335,0.005647808,0.0019103914,0.00031817856
1997-12-21,0.004322704,0.0045933262,0.004731146,0.0015017438,2.3901957e-05
1997-12-22,0.00560139,0.0055204523,0.0052054506,0.0015981153,8.6158456e-05
1997-12-23,0.0018456907,0.003156809,0.0046970695,0.0016181169,-0.00010167939
1997-12-24,0.0067469086,0.006829773,0.006351931,0.0023131587,0.00038610538
1997-12-25,,,,,
1997-12-26,0.0070650056,0.0067521646,0.005757318,0.0022081188,0.00025576772
1997-12-27,,,,,
1997-12-28,0.006677103,0.0067393407,0.0062542227,0.0020286778,0.00026295174
1997-12-29,0.0059983376,0.0057938937,0.004962013,0.0013383714,7.9422854e-05
1997-12-30,0.0031557968,0.004016496,0.004435052,0.0013266172,8.602259e-05
1997-12-31,0.0060143922,0.005997395,0.005438443,0.0015809125,0.00013794318
1998-01-01,0.004855616,0.005434696,0.0054193595,0.0017888199,0.00013450923
1998-01-02,0.0047805654,0.0051225848,0.0050260704,0.0015927188,0.00012206984
1998-01-03,,,,,
1998-01-04,0.005757999,0.0058152364,0.005539479,0.0022724813,0.00040553306
1998-01-05,,,,,
1998-01-06,0.005026962,0.0051425816,0.004860136,0.0015463438,0.00010238702
1998-01-07,,,,,
1998-01-08,0.006088796,0.0061104367,0.0056956275,0.001719172,0.0002144836
1998-01-09,0.0050755944,0.0050494466,0.004553791,0.0011476196,-2.476705e-05
1998-01-10,0.0038978108,0.0043674614,0.004580362,0.0013164761,4.447028e-06
1998-01-11,0.008407881,0.008300802,0.0064599696,0.0022371612,0.0004177288
1998-01-12,0.0035918034,0.004171252,0.004461286,0.0013043351,-2.8410017e-05
1998-01-13,0.0077807885,0.007236661,0.0060805487,0.0018230274,0.00023444272
1998-01-14,,,,,
1998-01-15,0.0064373906,0.00663524,0.006264187,0.0016300847,9.52903e-05
1998-01-16,,,,,
1998-01-17,0.0060023353,0.0059600146,0.0054027713,0.0013063909,-3.5346817e-05
1998-01-18,,,,,
1998-01-19,0.0033830202,0.0041371537,0.0045777266,0.0017630596,0.00018397934
1998-01-20,0.0036046423,0.0038197564,0.003822049,0.0011622781,2.998526e-06
1998-01-21,0.0066645914,0.0065021142,0.0069567272,0.0035400046,0.0007790537
1998-01-22,0.004363654,0.0045613074,0.004479727,0.0015390728,5.89816e-05
1998-01-23,0.005352879,0.005543178,0.0054744612,0.0021340142,0.0002149403
1998-01-24,0.004372282,0.0046030832,0.0045660865,0.0016667134,0.000110382265
1998-01-25,,,,,
1998-01-26,0.0046546576,0.0048537175,0.0045111347,0.0015164233,0.00013383244
1998-01-27,,,,,
1998-01-28,0.0051634405,0.0053110914,0.0048322347,0.0010858554,-9.820676e-05
1998-01-29,,,,,
1998-01-30,0.005354281,0.0054512047,0.005148647,0.0014152416,7.216227e-05
1998-01-31,0.0058524827,0.005442446,0.004643107,0.0011600532,-8.207455e-07
1998-02-01,0.006028725,0.0059289727,0.0054539307,0.0015558527,6.316938e-05
1998-02-02,0.0055088555,0.0052899607,0.0048020254,0.0013527778,4.698421e-05
1998-02-03,0.0040016426,0.0044246637,0.004825113,0.0015203331,4.618983e-05
1998-02-04,0.0055413097,0.0059579164,0.0058881063,0.0019874258,0.0002204161
1998-02-05,,,,,
1998-02-06,,,,,
1998-02-07,,,,,
1998-02-08,0.00489011,0.0052388776,0.0053178933,0.0019324764,0.00014153669
1998-02-09,,,,,
1998-02-10,0.004811758,0.005035126,0.0049604024,0.0016082278,6.704475e-05
1998-02-11,0.005579572,0.005495709,0.0050652605,0.0014802698,5.3070205e-05
1998-02-12,0.0050603715,0.00545444,0.0053352807,0.0014834746,3.6093566e-05
1998-02-13,0.0049249628,0.0052196835,0.0049272063,0.0012257346,2.33043e-05
1998-02-14,0.0038285833,0.004472774,0.004598593,0.0013375593,-3.1233165e-05
1998-02-15,0.005018024,0.005398916,0.005031292,0.0011336113,-0.00030526624
1998-02-16,,,,,
1998-02-17,0.0074559445,0.007694405,0.0071353973,0.00178588,4.632146e-05
1998-02-18,,,,,
1998-02-19,0.005499475,0.0055327103,0.0052033965,0.0015684492,8.401833e-05
1998-02-20,,,,,
1998-02-21,0.004427403,0.0047378303,0.0047377553,0.0015686613,7.663101e-05
1998-02-22,0.005086061,0.004946866,0.00450331,0.0012616018,8.397316e-06
1998-02-23,0.006605897,0.006304945,0.0061993427,0.0029027886,0.00042012305
1998-02-24,0.0056460006,0.0057200007,0.005766001,0.0021240008,9.600087e-05
1998-02-25,,,,,
1998-02-26,0.0053259414,0.0053228987,0.0051749577,0.0018560056,0.00020998808
1998-02-27,,,,,
1998-02-28,0.0042454507,0.0044341986,0.0044003213,0.0014675603,9.0451846e-05
1998-03-01,,,,,
1998-03-02,,,,,
1998-03-03,,,,,
1998-03-04,0.0048627635,0.0049773995,0.0048206826,0.0014015728,4.7091555e-05
1998-03-05,0.0049580117,0.0049154735,0.0045209397,0.0012154729,1.7246568e-05
1998-03-06,0.006506915,0.00586089,0.004756545,0.0013719464,8.4570434e-05
1998-03-07,0.003967469,0.0044648084,0.0043545323,0.0010856926,2.4277022e-05
1998-03-08,,,,,
1998-03-09,,,,,
1998-03-10,,,,,
1998-03-11,0.0074043507,0.0069050523,0.006044945,0.0028072845,0.00029730407
1998-03-12,,,,,
1998-03-13,0.005080414,0.005156689,0.00516021,0.0018268905,0.00013512315
1998-03-14,,,,,
1998-03-15,0.004017493,0.0041078087,0.0042529698,0.0015664126,6.7463574e-05
1998-03-16,0.0039748144,0.004088754,0.004115677,0.0014283581,5.6009667e-05
1998-03-17,0.00400231,0.0041521867,0.004336026,0.0014544651,4.5887024e-05
1998-03-18,0.0056851353,0.005509373,0.004986854,0.0013897194,3.8444585e-05
1998-03-19,0.005105398,0.0050227433,0.004729185,0.0014095436,7.9387646e-05
1998-03-20,,,,,
1998-03-21,,,,,
1998-03-22,0.009930031,0.009094529,0.00813892,0.0034165843,0.0004137985
1998-03-23,,,,,
1998-03-24,0.0030212796,0.0033655174,0.0036354386,0.0013264909,-0.00027433367
1998-03-25,0.0039728447,0.0038990704,0.0038110611,0.001554222,0.000115779454
1998-03-26,0.0037325574,0.0038347945,0.00411946,0.0015692085,6.3520856e-05
1998-03-27,0.00333694,0.003692326,0.003834223,0.0012792367,2.7802516e-05
1998-03-28,0.0030247876,0.003520722,0.003956711,0.0015978572,8.098243e-05
1998-03-29,0.0040406385,0.0042373585,0.0042779935,0.0016166191,0.00011904034
1998-03-30,0.0017045299,0.0024999683,0.0033847573,0.0012053351,-0.00010857169
1998-03-31,0.004030586,0.0043164375,0.0042912527,0.0014306646,3.236578e-05
1998-04-01,,,,,
1998-04-02,0.0038586778,0.0041319937,0.004189031,0.0017275843,0.0001238259
1998-04-03,,,,,
1998-04-04,,,,,
1998-04-05,0.0035413199,0.0036520737,0.003793796,0.0015379282,3.8598857e-05
1998-04-06,,,,,
1998-04-07,,,,,
1998-04-08,,,,,
1998-04-09,,,,,
1998-04-10,,,,,
1998-04-11,0.0034110623,0.0035842692,0.003680437,0.0018416118,0.00019716621
1998-04-12,,,,,
1998-04-13,0.0034097366,0.0036539787,0.0037249275,0.0016520735,0.00016616557
1998-04-14,,,,,
1998-04-15,,,,,
1998-04-16,,,,,
1998-04-17,0.0071197757,0.0061953575,0.005686488,0.003066793,0.0008352294
1998-04-18,0.0066015427,0.0054711974,0.0047741644,0.0024787742,0.0005179634
1998-04-19,0.0047041643,0.0041754697,0.0038604743,0.001661032,0.00016525401
1998-04-20,0.0058150534,0.0054072705,0.0048308135,0.0024969138,0.0005282056
1998-04-21,,,,,
1998-04-22,,,,,
1998-04-23,,,,,
1998-04-24,0.0025418794,0.002848307,0.0030523387,0.0012768158,8.462514e-05
1998-04-25,,,,,
1998-04-26,0.002975561,0.0030681954,0.0032386745,0.0014316618,0.000103195176
1998-04-27,0.0028860613,0.0027808528,0.0029071136,0.0012929331,3.6129393e-05
1998-04-28,0.005912768,0.0056126527,0.005334009,0.0027832845,0.00071966706
1998-04-29,0.0042358665,0.004129863,0.004378808,0.0029652321,0.0013850956
1998-04-30,0.002338464,0.0026752783,0.0032715902,0.0016121231,4.2920547e-05
1998-05-01,0.0017209781,0.0022789058,0.0028994821,0.0014974144,-6.695515e-05
1998-05-02,,,,,
1998-05-03,0.0028076267,0.0029559082,0.0031936585,0.001603933,0.00015137761
1998-05-04,,,,,
1998-05-05,0.008806441,0.007337171,0.00662268,0.003299523,0.00074737624
1998-05-06,,,,,
1998-05-07,,,,,
1998-05-08,,,,,
1998-05-09,,,,,
1998-05-10,0.004428973,0.004430512,0.0040857075,0.001552064,0.00023305789
1998-05-11,,,,,
1998-05-12,0.0034885893,0.0035048837,0.0034449564,0.0016210425,0.0001706789
1998-05-13,,,,,
1998-05-14,0.0032429076,0.0032293403,0.0033767722,0.0017762487,0.00021158457
1998-05-15,,,,,
1998-05-16,0.0033482476,0.0033317136,0.0034907798,0.0017242116,0.00015833633
1998-05-17,,,,,
1998-05-18,,,,,
1998-05-19,0.003021671,0.0030980324,0.0032405218,0.0013803655,5.7689394e-05
1998-05-20,,,,,
1998-05-21,0.011858,0.011694001,0.010082001,0.0053560007,0.0035060009
1998-05-22,0.0020884972,0.002601713,0.0035142757,0.0018229996,3.5225912e-05
1998-05-23,0.002811963,0.0033318577,0.0040167184,0.002210386,0.00019861804
1998-05-24,,,,,
1998-05-25,,,,,
1998-05-26,,,,,
1998-05-27,0.0074833217,0.006459815,0.0056766695,0.0028885766,0.0005292533
1998-05-28,,,,,
1998-05-29,0.005935005,0.0057611647,0.006217856,0.00425874,0.00074165757
1998-05-30,,,,,
1998-05-31,0.0024652765,0.0028876194,0.003807728,0.0024710319,0.00013032135
1998-06-01,0.003644555,0.0037175743,0.0039307433,0.0023155932,0.00027762554
1998-06-02,,,,,
1998-06-03,,,,,
1998-06-04,,,,,
1998-06-05,0.006673616,0.00711773,0.008104047,0.0050665913,0.00066006515
1998-06-06,,,,,
1998-06-07,-0.00041599915,0.0018180009,0.004112001,0.0028860006,0.0004540009
1998-06-08,,,,,
1998-06-09,0.007688111,0.007953823,0.009745665,0.007059048,0.0016917448
1998-06-10,,,,,
1998-06-11,,,,,
1998-06-12,,,,,
1998-06-13,0.016697675,0.012935128,0.009900429,0.0054305694,0.0013021029
1998-06-14,0.0032650768,0.0037662939,0.004447906,0.0029173666,0.00035504176
1998-06-15,,,,,
1998-06-16,0.002921891,0.0038869143,0.0053029098,0.0040288125,0.00052445283
1998-06-17,,,,,
1998-06-18,,,,,
1998-06-19,,,,,
1998-06-20,0.0026890421,0.0037184656,0.00540907,0.0032870027,0.00020985985
1998-06-21,0.0032086936,0.0047557256,0.0064428,0.0038924343,0.00043933347
1998-06-22,0.0023001363,0.0027846426,0.003620445,0.0019150983,6.4251006e-05
1998-06-23,0.0026172725,0.0029916542,0.00355936,0.0021285664,0.00020011143
1998-06-24,,,,,
1998-06-25,,,,,
1998-06-26,,,,,
1998-06-27,0.010436111,0.008707154,0.007927932,0.0057110246,0.002140251
1998-06-28,,,,,
1998-06-29,0.004748881,0.0047142957,0.0049336995,0.0029128434,0.0003162941
1998-06-30,,,,,
1998-07-01,,,,,
1998-07-02,,,,,
1998-07-03,0.021980928,0.016209947,0.012125244,0.0060205297,0.0017646102
1998-07-04,,,,,
1998-07-05,,,,,
1998-07-06,,,,,
1998-07-07,,,,,
1998-07-08,0.0042338814,0.0045504654,0.0049606236,0.0025803652,0.0002771006
1998-07-09,,,,,
1998-07-10,,,,,
1998-07-11,,,,,
1998-07-12,0.018364001,0.017938001,0.016150001,0.008974001,0.002076001
1998-07-13,0.0057861423,0.0060863136,0.006004405,0.0031437005,0.00073655084
1998-07-14,0.0042434353,0.0041151005,0.00470239,0.0026375689,0.00042697848
1998-07-15,0.0035113483,0.003780577,0.003902117,0.0016755671,0.00011260469
1998-07-16,,,,,
1998-07-17,0.006234802,0.0055902814,0.0056654643,0.00195508,7.270078e-05
1998-07-18,,,,,
1998-07-19,,,,,
1998-07-20,,,,,
1998-07-21,0.0061039007,0.005655086,0.005849474,0.003364846,0.00052158907
1998-07-22,,,,,
1998-07-23,-0.00160505,-0.00017613995,0.0019358011,0.0011546935,-0.00033691953
1998-07-24,,,,,
1998-07-25,,,,,
1998-07-26,0.007108001,0.007900001,0.0071900007,0.0033080007,0.0005120009
1998-07-27,,,,,
1998-07-28,0.003592543,0.0041144635,0.004510511,0.0021155842,0.0002155312
1998-07-29,,,,,
1998-07-30,,,,,
1998-07-31,,,,,
1998-08-01,0.008598336,0.008621936,0.008193001,0.0045075165,0.0015255964
1998-08-02,,,,,
1998-08-03,0.005688059,0.005089492,0.0050267885,0.0024514718,0.00014108275
1998-08-04,0.0054742685,0.005349952,0.0050809085,0.0024109534,0.00028961195
1998-08-05,,,,,
1998-08-06,0.017166927,0.017984666,0.020285534,0.01726421,0.004179999
1998-08-07,,,,,
1998-08-08,0.004431102,0.0049069445,0.005703381,0.0030157135,0.00023295578
1998-08-09,,,,,
1998-08-10,,,,,
1998-08-11,0.015526001,0.012492001,0.011172001,0.004934001,0.00057800085
1998-08-12,0.004740058,0.0058845477,0.006873737,0.0033270041,0.00037484075
1998-08-13,0.0036934002,0.004063833,0.005563775,0.003184952,0.00017039821
1998-08-14,0.009138001,0.010012001,0.010180001,0.006368001,0.00094400084
1998-08-15,0.004288922,0.0049249004,0.0062098647,0.0037387058,0.00031440318
1998-08-16,,,,,
1998-08-17,0.010432824,0.009830183,0.008906862,0.0045202347,0.0010182525
1998-08-18,,,,,
1998-08-19,0.016275454,0.014158626,0.012180391,0.0063179773,0.0015693447
1998-08-20,,,,,
1998-08-21,0.003294631,0.0041886,0.004870243,0.0022430602,0.00015611154
1998-08-22,0.0040804264,0.0043558837,0.0046831486,0.00223014,0.00012719534
1998-08-23,0.0046185222,0.005037997,0.0061208555,0.003215717,0.0004121118
1998-08-24,0.0070949984,0.006617817,0.0067422246,0.003589048,0.00032543277
1998-08-25,0.002249878,0.0033663139,0.0045589525,0.002344436,6.0156995e-06
1998-08-26,0.0041951137,0.0051167295,0.006093702,0.003114502,0.0002226348
1998-08-27,,,,,
1998-08-28,,,,,
1998-08-29,,,,,
1998-08-30,,,,,
1998-08-31,,,,,
1998-09-01,,,,,
1998-09-02,0.0124240015,0.012182001,0.012152001,0.007832001,0.002014001
1998-09-03,,,,,
1998-09-04,0.006051813,0.0066625173,0.0074840803,0.003978166,0.00041313385
1998-09-05,0.0057900995,0.006224272,0.0068522487,0.0037464069,0.00031330873
1998-09-06,0.0040782373,0.0045469045,0.005235665,0.0027549805,0.00016245536
1998-09-07,,,,,
1998-09-08,0.0042875623,0.005022369,0.0054891068,0.0021912607,6.318229e-05
1998-09-09,,,,,
1998-09-10,0.0064628394,0.0068598175,0.0065774154,0.002539137,0.00042895548
1998-09-11,,,,,
1998-09-12,0.0090580005,0.0073920013,0.0068860003,0.0035640006,0.0010300009
1998-09-13,0.004970367,0.0058676186,0.0062363595,0.0027320476,0.00076011365
1998-09-14,,,,,
1998-09-15,0.0035340155,0.0046744756,0.005625319,0.002459185,5.8091107e-05
1998-09-16,0.0019696767,0.0031221649,0.0045708474,0.0020517162,-0.00023125997
1998-09-17,0.0073139705,0.007828755,0.008092179,0.0039863773,0.0005159087
1998-09-18,,,,,
1998-09-19,0.0056097712,0.0065398533,0.007282041,0.0031760177,0.00021087505
1998-09-20,,,,,
1998-09-21,0.015589605,0.016522968,0.018709099,0.01234962,0.0021065797
1998-09-22,,,,,
1998-09-23,0.006026082,0.0071676536,0.008228161,0.0040164595,0.00031375105
1998-09-24,,,,,
1998-09-25,0.0074494425,0.007779791,0.008563104,0.004209516,0.0003890992
1998-09-26,,,,,
1998-09-27,,,,,
1998-09-28,,,,,
1998-09-29,,,,,
1998-09-30,,,,,
1998-10-01,,,,,
1998-10-02,0.011159374,0.0117469365,0.0129013695,0.0066623096,0.0011639665
1998-10-03,0.005588463,0.0066569503,0.0077278554,0.003283154,2.8860422e-05
1998-10-04,0.005771914,0.006838159,0.008592633,0.003532041,7.2166927e-06
1998-10-05,0.012800923,0.012565486,0.011932065,0.005176454,0.0008334134
1998-10-06,0.006478607,0.007449873,0.0084587885,0.003743383,0.00020671547
1998-10-07,0.005235746,0.0058229435,0.006060487,0.0020970223,8.183162e-05
1998-10-08,,,,,
1998-10-09,,,,,
1998-10-10,,,,,
1998-10-11,0.007734935,0.0071722344,0.0065554813,0.002551984,0.000342201
1998-10-12,,,,,
1998-10-13,0.011358576,0.010553804,0.009738756,0.0042509576,0.0008375665
1998-10-14,0.007689865,0.0072221346,0.0061002653,0.002247245,0.000480583
1998-10-15,0.004632571,0.005429066,0.005571993,0.001563448,-2.1777578e-05
1998-10-16,,,,,
1998-10-17,,,,,
1998-10-18,0.010027972,0.010822189,0.012148871,0.0059606675,0.0005809572
1998-10-19,,,,,
1998-10-20,0.0056229127,0.005666567,0.00568756,0.0021306972,0.00014847008
1998-10-21,,,,,
1998-10-22,0.005258907,0.005296562,0.005330392,0.0015983313,1.2126228e-05
1998-10-23,0.0050098705,0.004994403,0.004579603,0.0014921627,2.1838514e-05
1998-10-24,0.0062333797,0.00658918,0.0064533185,0.0018955295,8.0542355e-05
1998-10-25,0.0070445007,0.0069583273,0.006242161,0.0017676488,7.677863e-05
1998-10-26,,,,,
1998-10-27,,,,,
1998-10-28,0.0151103465,0.013273146,0.011019921,0.0049427617,0.0012464006
1998-10-29,0.007582037,0.0075812074,0.007015599,0.0020976092,0.00020762756
1998-10-30,,,,,
1998-10-31,0.007338366,0.0073561785,0.007046002,0.002238465,0.00018231473
1998-11-01,,,,,
1998-11-02,0.010792001,0.0085660005,0.006974001,0.0022800008,0.00022400088
1998-11-03,0.009168373,0.009192721,0.008424504,0.0028505444,0.0004767754
1998-11-04,,,,,
1998-11-05,0.0074889064,0.0074775317,0.006953875,0.0026105386,0.0004126658
1998-11-06,,,,,
1998-11-07,0.0056775976,0.00647248,0.006682931,0.0021552062,0.00011113396
1998-11-08,,,,,
1998-11-09,0.0051803365,0.0054439697,0.0057223216,0.0023377473,0.00017007175
1998-11-10,,,,,
1998-11-11,0.005899525,0.0061870096,0.0061270176,0.0018815701,8.3451654e-05
1998-11-12,,,,,
1998-11-13,,,,,
1998-11-14,0.009762837,0.008717227,0.0078063314,0.0030543818,0.00093034754
1998-11-15,0.005119944,0.0055328826,0.00581194,0.0019418113,7.776025e-05
1998-11-16,0.009447245,0.00871801,0.007244458,0.0027481916,0.00061665406
1998-11-17,,,,,
1998-11-18,,,,,
1998-11-19,,,,,
1998-11-20,,,,,
1998-11-21,,,,,
1998-11-22,,,,,
1998-11-23,,,,,
1998-11-24,0.0052489396,0.007277754,0.0055532716,0.0023313428,-1.737681e-05
1998-11-25,0.010032154,0.009202799,0.007797335,0.0029061658,0.000771925
1998-11-26,0.005106058,0.0052248603,0.0055856737,0.0019919225,0.00010468844
1998-11-27,0.0044452,0.0045803073,0.004688214,0.0015283537,6.0325114e-05
1998-11-28,0.0031127043,0.0035791912,0.004120807,0.0014704586,8.8659646e-05
1998-11-29,0.005098666,0.005092232,0.00511202,0.0018861679,0.00020224888
1998-11-30,,,,,
1998-12-01,,,,,
1998-12-02,,,,,
1998-12-03,0.007655636,0.0075398237,0.006915275,0.002563427,-2.9425195e-05
1998-12-04,0.0051360633,0.005151676,0.0052003856,0.0014898845,-2.6618807e-05
1998-12-05,,,,,
1998-12-06,,,,,
1998-12-07,0.0051466147,0.0052148267,0.0051653218,0.0014846738,1.442256e-05
1998-12-08,0.008713549,0.0075780037,0.005962135,0.0018568805,0.00021559534
1998-12-09,,,,,
1998-12-10,,,,,
1998-12-11,,,,,
1998-12-12,0.005729161,0.0057784733,0.0057589486,0.0019452733,0.00021633193
1998-12-13,,,,,
1998-12-14,0.005507088,0.005464599,0.005337561,0.0015767227,3.4642715e-05
1998-12-15,0.008696809,0.007613604,0.0061346,0.0018292238,4.7702095e-05
1998-12-16,0.0056315223,0.005787939,0.005644084,0.0016112034,6.8398884e-05
1998-12-17,,,,,
1998-12-18,,,,,
1998-12-19,0.005265392,0.0054313894,0.0054894527,0.0019830526,0.00026320692
1998-12-20,,,,,
1998-12-21,0.0052778004,0.0052051493,0.0050784443,0.0018341233,0.00014740728
1998-12-22,,,,,
1998-12-23,0.008682074,0.008079427,0.0070662866,0.0024588292,0.00043167218
1998-12-24,,,,,
1998-12-25,0.0069667003,0.0073722163,0.0077153444,0.0028096635,0.00030502418
1998-12-26,0.0051891115,0.0054124137,0.0052278996,0.0014964544,2.0801876e-05
1998-12-27,0.0049890536,0.0052945563,0.0054296413,0.0016472493,7.8394674e-05
1998-12-28,0.004787398,0.005055026,0.0051404485,0.0014597763,5.0057843e-05
1998-12-29,0.003943672,0.0041419007,0.0044977884,0.0014100064,-7.9829915e-05
1998-12-30,0.006830164,0.006927836,0.0066315453,0.0021043683,0.00023512279
1998-12-31,,,,,
1999-01-01,0.006186001,0.006418001,0.0072800005,0.004286001,0.00057000085
1999-01-02,,,,,
1999-01-03,0.006532028,0.006591059,0.006246371,0.0021570353,0.00025627998
1999-01-04,0.0069976407,0.006629009,0.005853758,0.0021738198,0.00040442016
1999-01-05,0.009725691,0.008360499,0.006934274,0.0026813785,0.000507274
1999-01-06,0.0047427174,0.004651607,0.004577179,0.001453542,5.4618667e-05
1999-01-07,0.0052724923,0.005281565,0.005080113,0.0016129016,0.00010198874
1999-01-08,0.0057337997,0.005605732,0.0051522567,0.001313983,-4.867792e-06
1999-01-09,,,,,
1999-01-10,0.0063259886,0.0064594294,0.0060732155,0.0019219428,0.0002135025
1999-01-11,,,,,
1999-01-12,0.006623253,0.0064473334,0.0060139615,0.0020548934,0.00020362237
1999-01-13,,,,,
1999-01-14,0.007852829,0.007785705,0.0073176087,0.0029664598,0.00042336903
1999-01-15,0.0055357954,0.0055877212,0.0054435427,0.0017316694,4.2424308e-05
1999-01-16,0.005418818,0.0057386355,0.0058738585,0.0019693621,7.660306e-05
1999-01-17,0.005696599,0.0059341188,0.005998865,0.0021120799,0.00014523904
1999-01-18,0.005072192,0.005403803,0.005676635,0.0021425618,0.00012692895
1999-01-19,0.005258486,0.0053699343,0.0053138305,0.001799044,0.00013656174
1999-01-20,,,,,
1999-01-21,0.008298821,0.008241595,0.0077080554,0.0025505065,0.0004075305
1999-01-22,,,,,
