time,latitude,longitude,spco2
2023-05-25,-32.25,115.5,34.251556
2023-05-26,-32.25,115.5,33.98812
2023-05-27,-32.25,115.5,33.86487
2023-05-28,-32.25,115.5,34.029846
2023-05-29,-32.25,115.5,34.139767
2023-05-30,-32.25,115.5,34.15924
2023-05-31,-32.25,115.5,34.438606
2023-06-01,-32.25,115.5,34.552303
2023-06-02,-32.25,115.5,34.25551
2023-06-03,-32.25,115.5,33.9445
2023-06-04,-32.25,115.5,33.91083
2023-06-05,-32.25,115.5,34.14622
2023-06-06,-32.25,115.5,34.00232
2023-06-07,-32.25,115.5,33.440117
2023-06-08,-32.25,115.5,33.01097
2023-06-09,-32.25,115.5,33.19722
2023-06-10,-32.25,115.5,33.802094
2023-06-11,-32.25,115.5,33.781174
2023-06-12,-32.25,115.5,33.24307
2023-06-13,-32.25,115.5,32.88996
2023-06-14,-32.25,115.5,32.880177
2023-06-15,-32.25,115.5,32.920372
2023-06-16,-32.25,115.5,32.825855
2023-06-17,-32.25,115.5,32.729805
2023-06-18,-32.25,115.5,32.734222
2023-06-19,-32.25,115.5,32.71293
2023-06-20,-32.25,115.5,32.589054
2023-06-21,-32.25,115.5,32.34478
2023-06-22,-32.25,115.5,31.990019
2023-06-23,-32.25,115.5,31.49092
2023-06-24,-32.25,115.5,30.944788
2023-06-25,-32.25,115.5,30.604036
2023-06-26,-32.25,115.5,30.367159
2023-06-27,-32.25,115.5,30.233776
2023-06-28,-32.25,115.5,30.27381
2023-06-29,-32.25,115.5,30.706621
2023-06-30,-32.25,115.5,31.400658
2023-07-01,-32.25,115.5,31.70215
2023-07-02,-32.25,115.5,31.519789
2023-07-03,-32.25,115.5,31.177351
2023-07-04,-32.25,115.5,31.17077
2023-07-05,-32.25,115.5,31.201344
2023-07-06,-32.25,115.5,30.918362
2023-07-07,-32.25,115.5,30.717073
2023-07-08,-32.25,115.5,31.03425
2023-07-09,-32.25,115.5,31.572294
2023-07-10,-32.25,115.5,32.03897
2023-07-11,-32.25,115.5,32.494564
2023-07-12,-32.25,115.5,32.58553
2023-07-13,-32.25,115.5,32.475624
2023-07-14,-32.25,115.5,32.37747
2023-07-15,-32.25,115.5,32.13566
2023-07-16,-32.25,115.5,31.993734
2023-07-17,-32.25,115.5,32.22811
2023-07-18,-32.25,115.5,32.394695
2023-07-19,-32.25,115.5,32.157173
2023-07-20,-32.25,115.5,32.014004
2023-07-21,-32.25,115.5,31.959093
2023-07-22,-32.25,115.5,31.819834
2023-07-23,-32.25,115.5,31.709883
2023-07-24,-32.25,115.5,31.696056
2023-07-25,-32.25,115.5,31.55658
2023-07-26,-32.25,115.5,31.54116
2023-07-27,-32.25,115.5,31.754366
2023-07-28,-32.25,115.5,31.768597
2023-07-29,-32.25,115.5,31.48326
2023-07-30,-32.25,115.5,31.612492
2023-07-31,-32.25,115.5,32.38962
2023-08-01,-32.25,115.5,32.795216
2023-08-02,-32.25,115.5,32.58153
2023-08-03,-32.25,115.5,32.256645
2023-08-04,-32.25,115.5,32.03288
2023-08-05,-32.25,115.5,31.824419
2023-08-06,-32.25,115.5,31.698849
2023-08-07,-32.25,115.5,31.885126
2023-08-08,-32.25,115.5,32.088432
2023-08-09,-32.25,115.5,32.139244
2023-08-10,-32.25,115.5,32.003727
2023-08-11,-32.25,115.5,31.84101
2023-08-12,-32.25,115.5,31.682087
2023-08-13,-32.25,115.5,31.644047
2023-08-14,-32.25,115.5,31.630066
2023-08-15,-32.25,115.5,31.652414
2023-08-16,-32.25,115.5,31.741518
2023-08-17,-32.25,115.5,31.705107
2023-08-18,-32.25,115.5,31.646873
2023-08-19,-32.25,115.5,31.617352
2023-08-20,-32.25,115.5,31.557615
2023-08-21,-32.25,115.5,31.432596
2023-08-22,-32.25,115.5,31.457073
2023-08-23,-32.25,115.5,31.73274
2023-08-24,-32.25,115.5,32.037663
2023-08-25,-32.25,115.5,32.22342
